cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
2.0,1.0,0.0,1.0,-51.82,17.21,-52.65,3.97,10.49,-103.9,-81.22,-18.31,168.84,8.49,3.13,33.82,48.71,13.4,1.0
1.0,1.0,1.0,2.0,-139.22,-11.12,-31.14,-5.55,-71.5,-208.51,-142.31,-58.9,457.23,5.44,-28.83,-14.28,20.69,-3.46,0.0
1.0,1.0,1.0,1.0,8.67,-18.47,16.92,-9.25,61.66,36.43,-151.26,-111.63,154.12,-13.6,-12.27,-17.25,-14.49,4.46,1.0
1.0,1.0,2.0,2.0,-26.83,11.9,12.93,-13.37,62.84,55.78,96.64,2.45,26.41,26.65,-0.46,-1.33,0.05,-11.24,1.0
1.0,0.0,1.0,1.0,26.59,5.78,172.66,2.08,-10.37,-28.74,23.82,118.99,207.88,8.26,12.18,12.06,-11.71,4.39,1.0
1.0,0.0,0.0,1.0,-206.58,5.6,-43.47,-8.5,39.2,-46.38,-9.25,-280.88,355.53,-12.02,-8.06,3.49,32.45,4.26,0.0
1.0,1.0,1.0,2.0,126.86,15.58,99.91,-10.36,8.57,-78.29,-88.8,15.01,273.18,13.57,-7.43,-16.45,35.95,-3.33,0.0
1.0,0.0,1.0,0.0,-32.21,11.14,61.27,2.86,15.6,-49.53,-129.79,-36.9,166.78,27.87,-11.66,-13.43,-100.27,18.39,1.0
1.0,2.0,2.0,2.0,-28.98,-6.48,9.75,-1.2,26.88,-99.32,110.81,101.03,-35.1,1.49,-17.62,-11.34,63.67,-9.41,0.0
1.0,1.0,1.0,1.0,-34.24,22.3,-19.36,5.28,-73.03,-10.35,-76.24,-137.22,150.86,-25.67,-15.57,-18.3,-69.02,5.37,1.0
1.0,0.0,1.0,2.0,83.62,-16.99,-69.1,3.19,-112.2,8.22,89.48,-79.57,86.8,-16.56,33.28,11.34,59.69,-7.55,1.0
1.0,1.0,1.0,1.0,-20.3,-15.21,37.35,-1.1,75.59,-52.06,68.13,81.31,-16.02,3.13,-18.96,8.68,44.57,-25.81,0.0
1.0,1.0,1.0,1.0,-9.08,11.62,-82.88,0.73,87.35,43.54,64.01,-159.95,-160.59,4.87,-49.53,0.09,-45.58,-19.92,0.0
1.0,1.0,1.0,2.0,18.8,17.58,103.02,-4.95,-23.52,-95.63,-81.32,4.49,204.9,15.28,30.6,2.17,28.74,-8.13,0.0
1.0,1.0,1.0,1.0,40.98,14.24,50.69,-0.74,43.45,90.95,32.96,46.19,-82.11,12.91,-13.98,1.69,65.63,-12.57,1.0
1.0,1.0,1.0,1.0,-55.05,17.54,107.2,2.49,3.55,-148.46,24.81,-178.91,167.93,0.46,-39.11,15.57,97.91,-12.69,0.0
1.0,0.0,1.0,1.0,-88.5,-3.59,-157.99,-5.79,40.75,-103.74,-84.85,-15.44,371.09,-4.83,35.92,-5.54,10.74,18.58,0.0
1.0,1.0,1.0,1.0,-28.03,-1.6,-63.35,-7.14,100.09,103.13,-36.56,108.88,-201.73,4.52,3.79,12.63,-59.24,-17.18,1.0
1.0,1.0,1.0,1.0,-129.45,24.08,111.85,-1.82,51.82,68.34,-131.68,-42.06,-17.29,4.73,-8.01,5.45,38.77,-13.7,1.0
0.0,1.0,1.0,0.0,-133.13,15.4,-13.7,-2.29,62.51,-70.8,14.32,87.3,290.11,-8.34,24.53,9.17,140.73,19.71,0.0
0.0,1.0,1.0,0.0,85.97,7.08,136.06,1.49,-5.08,-31.88,27.5,92.73,245.57,-37.73,18.08,-1.77,-82.21,0.54,1.0
2.0,2.0,1.0,1.0,-15.06,-5.82,-145.89,0.63,14.58,34.96,206.92,-70.65,-90.85,-2.5,-11.55,-6.41,-0.51,-11.1,1.0
2.0,1.0,1.0,0.0,-221.64,24.6,20.46,4.17,37.79,-159.76,133.33,124.34,204.33,-46.61,-24.94,9.05,29.65,25.08,1.0
1.0,1.0,1.0,1.0,-69.96,0.55,-26.67,-0.09,-11.05,55.64,8.0,32.44,37.12,-12.41,-40.24,-4.59,53.14,-11.6,1.0
1.0,0.0,1.0,1.0,-69.4,8.29,-139.2,-7.93,18.22,-60.78,-62.06,108.54,358.44,-4.09,47.64,-5.68,7.18,3.96,0.0
2.0,0.0,1.0,1.0,89.24,-41.12,111.29,-0.67,15.63,-27.77,125.96,83.82,133.98,8.28,7.2,14.46,42.16,20.33,1.0
1.0,1.0,1.0,1.0,-87.2,7.61,-41.1,-2.98,30.32,-87.44,-196.94,120.06,43.19,-30.06,-34.33,-20.17,-0.05,-12.8,0.0
1.0,1.0,1.0,1.0,-44.19,-26.52,-77.99,-6.38,32.62,4.33,57.23,17.2,155.63,-7.58,10.95,-1.64,-30.55,-17.06,1.0
1.0,1.0,1.0,2.0,-110.58,-6.94,-11.28,-3.24,-29.99,-160.92,-88.5,-72.27,262.1,12.63,-67.45,14.94,0.4,-12.3,0.0
1.0,1.0,1.0,1.0,-373.52,-9.7,-71.35,-3.43,-0.66,-22.06,-115.84,-340.67,154.52,-18.04,21.69,-5.79,39.25,-3.57,0.0
1.0,1.0,1.0,1.0,47.13,-1.75,75.44,-3.29,-1.02,-26.9,-22.13,-47.35,155.44,-1.11,38.11,-18.76,50.75,-14.03,1.0
2.0,2.0,0.0,1.0,-87.76,-2.88,-137.57,5.43,-18.67,-0.57,-140.18,-205.06,-4.99,-0.87,39.3,8.61,79.84,-14.45,1.0
1.0,1.0,1.0,1.0,-114.4,24.27,12.48,-2.57,-20.75,-108.73,-232.48,-49.95,257.22,-26.82,-52.83,-0.53,68.74,-3.86,0.0
1.0,1.0,1.0,0.0,-38.62,1.28,-140.3,-2.74,109.57,22.08,138.13,59.35,103.93,-26.04,-30.21,5.77,26.63,3.79,0.0
2.0,2.0,0.0,1.0,8.85,-34.02,82.38,-0.74,6.75,42.4,-122.86,71.44,6.87,-29.58,-15.83,-7.6,-3.93,-5.49,1.0
1.0,1.0,1.0,1.0,32.06,-14.65,-5.84,-9.0,24.07,-3.75,122.41,145.56,186.03,12.76,54.04,2.96,-4.68,3.65,1.0
1.0,1.0,1.0,1.0,66.4,47.09,125.47,-3.92,44.05,-38.47,-94.8,-90.74,224.88,-12.39,-8.81,10.17,-102.35,6.85,0.0
1.0,0.0,1.0,1.0,47.06,0.86,39.34,2.65,-32.2,-26.88,-81.45,-39.04,77.34,-3.7,-37.05,11.87,-82.95,-2.38,1.0
1.0,0.0,1.0,0.0,-49.73,-4.19,122.6,-2.31,23.59,-137.29,55.66,-91.82,393.02,-14.88,11.07,14.87,-41.67,32.29,0.0
1.0,1.0,1.0,1.0,-127.53,-7.44,84.13,1.87,-30.36,-8.37,-127.08,-142.75,131.42,-4.05,-19.05,-9.68,13.33,1.76,1.0
1.0,2.0,1.0,1.0,83.62,1.33,-74.87,-2.86,68.27,94.31,-1.58,-29.48,-159.34,19.96,-37.48,-11.91,-27.27,-3.6,1.0
2.0,1.0,1.0,2.0,-118.82,19.75,83.64,-8.37,43.47,40.39,-66.28,1.42,-53.55,12.31,22.7,0.25,83.56,-7.98,1.0
1.0,1.0,1.0,1.0,-29.84,-5.38,59.88,4.42,-14.39,-109.7,16.16,80.49,206.98,5.5,-2.06,-14.82,-15.41,17.1,1.0
1.0,1.0,1.0,1.0,-201.0,-13.65,-27.19,1.34,-51.85,-28.32,126.09,-57.66,306.62,-7.21,-25.85,8.53,-31.92,16.92,1.0
1.0,1.0,1.0,1.0,-109.92,-21.04,34.77,0.07,-67.77,23.37,66.91,-55.83,155.87,25.58,57.75,-13.32,-38.98,-6.58,1.0
1.0,1.0,1.0,1.0,15.71,9.57,-20.38,-1.41,5.73,-95.23,4.93,-84.22,145.91,37.38,-26.22,18.29,-43.74,-17.11,0.0
1.0,1.0,1.0,1.0,-34.24,16.5,29.86,-6.53,13.54,-52.32,153.79,165.68,286.32,-8.42,-6.75,-7.56,23.24,1.33,0.0
1.0,1.0,1.0,1.0,74.07,-1.64,-61.68,2.69,3.35,-75.19,101.88,119.93,130.66,-14.9,54.74,-0.44,106.98,15.07,1.0
1.0,1.0,1.0,1.0,-213.85,13.74,49.02,-0.6,65.15,66.58,55.15,-92.84,-7.99,-27.56,-20.06,-12.68,69.66,-7.96,1.0
1.0,1.0,1.0,1.0,-77.71,11.26,-105.11,-1.93,31.47,-52.96,-130.99,-171.86,254.95,-7.62,17.51,23.88,93.23,16.69,0.0
1.0,0.0,0.0,1.0,-116.79,14.78,61.18,-8.58,37.96,-55.91,48.51,145.82,440.44,-19.11,13.53,-11.66,-2.95,3.02,0.0
1.0,1.0,2.0,1.0,-176.42,11.03,35.08,-0.49,5.06,-112.37,-91.84,-1.94,66.09,12.62,0.7,13.3,-172.16,1.22,0.0
1.0,2.0,1.0,1.0,-96.84,-18.68,16.96,4.64,28.37,-54.44,23.62,-127.6,-208.77,6.48,-0.17,-32.0,-66.96,-19.82,0.0
1.0,1.0,1.0,1.0,73.33,6.64,-81.06,-5.52,49.49,52.92,12.83,-216.7,36.07,-6.51,27.0,28.34,-72.48,-15.24,1.0
1.0,1.0,2.0,1.0,54.53,32.19,-98.92,2.5,-4.46,-156.48,-80.62,4.58,93.59,2.88,-17.32,20.48,-11.44,0.22,0.0
1.0,1.0,1.0,1.0,133.79,-40.35,1.35,-1.74,-0.52,-22.97,-169.95,-19.54,203.43,-4.21,-38.07,9.47,119.44,7.1,0.0
1.0,1.0,1.0,1.0,122.29,30.28,20.5,-6.44,39.15,19.14,-130.01,14.01,43.89,5.96,1.89,1.64,-47.36,-6.76,1.0
1.0,1.0,1.0,1.0,122.23,-3.65,44.16,-2.03,40.7,-50.29,72.83,33.13,186.84,-12.23,28.88,11.55,57.57,14.14,0.0
1.0,1.0,0.0,0.0,-78.53,-32.45,49.89,7.28,-29.97,-109.9,102.89,99.64,298.77,-5.38,0.34,-21.31,-2.98,17.58,1.0
1.0,0.0,1.0,1.0,59.65,-10.77,26.99,-2.38,34.7,-124.05,37.27,-0.01,332.76,21.76,-4.08,-18.28,16.25,32.02,0.0
1.0,1.0,0.0,1.0,29.32,16.72,-42.25,-3.01,39.85,-80.57,94.77,29.03,272.2,-28.42,-18.04,-20.59,48.55,11.5,0.0
1.0,1.0,1.0,0.0,-97.83,16.63,-14.83,4.44,57.47,-72.71,28.35,-19.06,89.12,4.6,21.46,-30.89,106.13,25.67,0.0
1.0,1.0,1.0,1.0,145.85,21.43,-9.94,-1.65,-4.96,-46.33,20.46,112.28,155.6,27.98,67.56,4.26,-0.12,3.69,0.0
2.0,1.0,0.0,0.0,79.67,2.65,-16.66,5.47,26.37,-121.28,-68.81,-68.8,265.12,22.11,-54.66,7.49,31.49,28.73,1.0
1.0,2.0,1.0,1.0,-166.2,2.69,-76.21,-2.16,52.81,111.79,56.89,-9.21,-86.46,26.77,-28.74,18.74,44.19,-0.9,1.0
1.0,1.0,1.0,1.0,-28.82,10.95,0.71,-6.59,41.16,100.05,-223.96,79.04,30.07,-4.42,29.29,0.84,10.55,-9.89,1.0
2.0,1.0,1.0,2.0,30.79,6.45,133.96,-6.97,102.85,83.68,49.57,-5.19,-226.23,-1.19,-19.71,-24.19,72.74,-9.52,1.0
1.0,1.0,1.0,2.0,-118.91,0.14,-44.24,-9.42,20.49,-73.71,124.84,1.91,175.76,-3.43,-54.94,22.08,91.33,-16.41,0.0
1.0,1.0,1.0,1.0,73.34,-21.23,-84.35,-6.63,45.48,-6.52,-83.26,-209.72,73.79,3.55,-6.75,-5.19,39.66,-8.6,0.0
1.0,1.0,1.0,1.0,58.66,27.95,97.47,-7.13,34.23,-90.68,5.04,84.93,192.77,3.7,-24.41,3.69,-65.46,-18.94,0.0
1.0,1.0,1.0,1.0,-39.85,-0.92,-39.64,-5.62,54.37,-39.26,98.43,-86.15,40.73,-14.62,62.78,7.84,9.98,-17.31,0.0
1.0,1.0,1.0,0.0,178.29,-25.67,6.88,-0.28,41.61,-55.58,11.54,57.86,219.81,-3.54,22.85,-0.03,-43.1,18.03,0.0
1.0,0.0,1.0,1.0,-61.73,-14.98,27.42,4.58,-101.73,30.13,70.19,-130.11,219.11,9.93,-10.03,-8.15,-99.78,6.57,1.0
1.0,2.0,0.0,1.0,112.84,16.51,0.25,3.36,-5.73,15.92,-87.97,-15.37,-30.12,16.92,23.09,8.47,12.35,-14.59,1.0
1.0,1.0,1.0,0.0,137.79,-9.44,-4.88,3.76,12.13,-103.75,51.27,-53.31,188.79,19.65,7.89,0.61,66.89,2.86,1.0
1.0,0.0,0.0,0.0,13.22,-34.81,145.01,-4.27,70.29,-105.51,-43.14,-24.22,329.41,32.71,15.7,11.32,-140.83,19.7,0.0
1.0,1.0,0.0,1.0,36.56,8.64,65.48,5.26,-72.46,-36.98,24.8,-98.75,290.73,-1.31,43.49,7.61,18.64,8.24,1.0
1.0,2.0,1.0,1.0,20.14,5.71,64.09,1.53,48.59,-40.84,182.22,6.84,-165.47,21.88,1.98,-5.58,-100.81,-18.49,0.0
1.0,1.0,2.0,2.0,33.87,12.3,-27.61,-13.12,45.39,45.34,105.14,59.76,149.23,2.3,-41.4,-7.82,-61.33,-9.72,1.0
1.0,1.0,1.0,1.0,-147.93,-16.37,-112.52,-4.07,17.04,-37.08,-76.85,31.06,53.83,23.42,59.32,-13.94,72.97,-8.47,0.0
1.0,1.0,1.0,1.0,-53.33,-21.24,-8.28,2.58,47.92,-81.79,31.04,-53.99,10.83,-10.22,7.0,19.52,-2.0,-7.24,0.0
1.0,1.0,1.0,1.0,14.69,-2.01,-131.84,2.8,-59.2,-16.39,124.44,-7.93,180.34,-29.13,34.94,10.06,-14.02,6.28,1.0
1.0,0.0,1.0,1.0,99.57,9.56,-18.41,2.51,-55.34,-19.7,-232.68,33.02,161.99,3.3,45.75,-3.01,-79.82,7.95,1.0
1.0,1.0,1.0,1.0,-68.29,40.7,100.32,-6.79,15.53,-106.36,-250.14,46.39,250.87,16.52,40.23,32.08,-42.36,-12.37,0.0
1.0,1.0,1.0,2.0,-179.49,-3.12,84.74,-9.47,26.38,-78.55,-9.21,14.85,237.91,-31.69,17.91,-21.12,-107.07,-14.06,0.0
0.0,1.0,1.0,0.0,56.71,36.05,-66.65,-0.71,44.32,-4.97,-60.31,-0.0,197.31,14.83,13.56,23.01,14.11,8.14,0.0
1.0,1.0,2.0,2.0,71.83,-27.93,-134.41,-4.99,15.13,-48.05,4.59,50.38,60.79,-6.55,-11.57,5.2,53.46,-0.37,0.0
1.0,0.0,1.0,0.0,46.07,-31.75,-4.47,1.03,58.66,-92.11,161.63,159.75,211.35,13.19,-21.87,-18.57,-71.1,29.2,0.0
1.0,1.0,1.0,1.0,53.12,-29.35,52.95,-6.54,23.13,-39.0,-56.2,77.96,135.48,14.82,30.71,-5.11,62.83,-16.3,0.0
1.0,2.0,1.0,1.0,-58.22,-15.22,-73.46,-3.42,35.74,-53.96,-106.98,141.71,18.35,22.25,-4.05,16.81,7.02,-25.06,0.0
1.0,1.0,0.0,0.0,40.55,-2.85,3.15,4.73,-40.95,-59.13,-118.53,68.19,377.77,5.75,-6.95,17.94,97.11,23.95,1.0
1.0,1.0,1.0,0.0,51.51,-24.55,-11.35,-1.95,86.44,-9.46,46.03,247.95,157.98,35.84,5.0,-4.67,-118.08,2.09,0.0
1.0,0.0,1.0,1.0,-60.62,-33.98,-50.42,-7.38,14.2,-32.91,-73.24,-20.17,288.21,-17.11,-50.12,11.73,-53.98,-0.13,0.0
1.0,1.0,1.0,1.0,99.06,13.64,-66.66,-0.12,35.85,-19.94,-19.92,101.25,121.08,-65.3,-3.27,-12.44,-73.04,7.45,0.0
1.0,2.0,1.0,2.0,-14.2,4.67,-13.19,-6.93,-13.31,-115.7,-137.07,14.4,222.53,38.3,-6.11,16.02,42.68,-22.33,0.0
0.0,1.0,1.0,1.0,123.58,8.87,37.39,-5.84,16.16,70.05,-59.48,16.0,152.99,37.7,2.03,-1.72,-60.38,-3.94,1.0
1.0,1.0,1.0,1.0,-43.14,-3.11,-35.31,-5.14,75.07,109.12,73.26,132.36,-14.57,-22.75,-9.46,13.57,-7.96,-0.51,1.0
1.0,1.0,2.0,2.0,-10.32,3.05,94.32,-4.75,-9.87,-122.53,12.44,-243.14,175.16,-21.01,9.77,-7.32,-19.38,-1.52,0.0
1.0,1.0,1.0,1.0,62.4,5.76,32.6,5.81,14.95,-130.27,-44.1,-47.04,143.53,15.8,-9.77,-15.58,13.9,18.64,1.0
1.0,1.0,1.0,1.0,135.63,-18.37,-88.43,2.91,-38.57,-41.53,-19.79,-37.0,235.81,28.31,-5.23,-8.39,-32.33,4.74,1.0
2.0,0.0,1.0,1.0,121.83,-2.38,-34.75,-0.02,21.13,-73.45,-106.18,-54.31,151.96,11.13,63.07,-12.84,69.63,16.58,0.0
0.0,1.0,1.0,1.0,117.32,21.03,-92.08,-5.34,70.58,21.19,-169.97,20.99,179.11,-18.48,-56.23,-12.47,-5.98,-2.55,0.0
1.0,1.0,2.0,2.0,176.19,-8.06,-39.39,-8.82,12.23,-61.19,-161.89,-16.87,180.86,-23.66,5.25,8.29,-29.15,2.04,0.0
1.0,0.0,1.0,1.0,112.6,-2.01,-27.64,-7.73,50.33,-103.24,-113.25,5.44,437.15,-0.84,-56.69,-17.63,-143.07,19.26,0.0
1.0,1.0,1.0,1.0,-117.18,-3.74,3.28,-2.77,57.29,131.2,-13.52,171.94,-179.89,15.01,1.49,-7.11,42.83,-24.66,1.0
1.0,1.0,1.0,1.0,-151.27,7.3,-134.06,2.51,-56.63,-47.46,-84.17,-21.24,304.15,6.19,-62.94,17.32,-2.47,10.8,1.0
1.0,1.0,2.0,2.0,57.2,-10.91,-25.31,-6.18,29.99,-58.85,-84.5,-75.78,60.46,-20.88,0.51,38.6,-8.27,7.33,0.0
1.0,1.0,0.0,1.0,-34.6,-8.54,55.2,3.76,-60.45,-8.29,-151.9,41.75,235.58,23.49,31.52,-7.37,17.44,10.19,1.0
1.0,2.0,1.0,1.0,154.09,9.29,50.1,0.51,51.57,69.09,25.05,-124.23,-185.02,-50.1,34.58,-14.74,88.19,-14.76,1.0
1.0,1.0,1.0,1.0,16.44,-36.17,178.63,-3.19,-6.46,98.24,-4.96,1.66,38.02,-0.4,5.62,-25.29,40.7,-16.09,1.0
1.0,1.0,1.0,1.0,71.79,-9.64,61.81,2.03,-85.3,5.21,1.83,26.35,190.37,18.92,7.64,-29.3,-90.42,-3.35,1.0
1.0,1.0,1.0,0.0,44.06,-19.36,-15.81,4.37,-14.64,-76.48,-31.47,-195.5,256.8,5.69,-21.22,-20.0,-44.31,3.37,1.0
1.0,1.0,1.0,1.0,-252.48,25.45,-20.62,1.46,-83.05,25.56,-41.65,-56.79,303.98,0.56,65.56,-0.16,,6.99,1.0
1.0,1.0,1.0,1.0,-33.48,0.08,-71.31,2.97,13.73,71.27,17.17,-136.32,-96.26,10.99,19.17,7.84,-34.56,-24.69,1.0
1.0,1.0,1.0,1.0,-86.46,20.9,37.47,-2.8,-19.39,-124.64,87.42,-19.06,296.33,14.81,-11.87,-17.33,77.28,-10.71,0.0
1.0,1.0,1.0,1.0,235.25,20.53,148.45,3.81,25.0,-46.78,26.37,-121.1,53.3,8.82,-14.52,26.63,11.92,15.85,0.0
2.0,1.0,0.0,1.0,102.4,1.28,91.43,5.7,-15.77,-78.38,101.48,-3.42,122.78,-3.09,5.0,8.48,-4.07,12.09,1.0
1.0,1.0,1.0,1.0,-159.06,-12.33,61.91,-3.58,35.4,-49.1,-30.02,-101.74,246.6,35.76,2.94,-12.1,-90.77,18.25,0.0
1.0,1.0,2.0,1.0,-216.03,56.15,-1.23,-0.18,51.18,-81.0,-133.59,-66.04,-24.23,31.58,-22.17,40.94,-18.6,-5.34,0.0
2.0,1.0,1.0,1.0,57.55,-0.21,-14.88,1.08,19.44,-99.94,60.34,-7.78,124.13,25.51,69.94,4.77,62.32,21.25,0.0
1.0,1.0,2.0,1.0,4.64,-40.76,8.85,-0.58,-0.12,-130.51,-18.19,56.77,163.7,27.48,30.08,-17.86,-3.4,6.03,0.0
1.0,0.0,1.0,1.0,46.71,-4.15,120.55,1.53,-13.35,-48.86,-16.59,73.75,242.4,-3.34,-16.28,-21.49,-48.81,15.55,1.0
1.0,2.0,1.0,2.0,-88.1,13.34,-8.45,-3.51,3.15,-47.65,-94.58,176.08,60.63,-3.72,22.9,-0.14,35.63,-4.79,0.0
1.0,1.0,0.0,0.0,-66.79,2.69,-17.88,6.17,-35.37,-48.21,-111.59,-8.35,360.1,20.95,1.1,-7.05,13.27,22.28,1.0
1.0,1.0,1.0,1.0,45.01,-28.8,-19.41,-8.8,44.69,1.18,16.97,119.58,145.12,-24.29,11.59,12.32,112.05,-16.05,1.0
1.0,1.0,1.0,1.0,-183.09,11.23,-8.65,-7.17,72.37,-21.44,159.7,-28.71,47.96,-53.65,-22.77,19.32,53.85,-7.47,1.0
1.0,2.0,1.0,1.0,55.31,0.24,78.62,2.58,41.55,-82.03,-123.78,-182.31,-132.59,33.05,37.47,27.02,-56.11,-14.51,0.0
1.0,1.0,2.0,1.0,-44.87,-12.07,139.61,0.77,59.55,-50.51,-15.47,-19.96,-150.91,-3.22,22.63,7.78,-29.8,-15.46,0.0
2.0,0.0,1.0,1.0,-51.17,-0.63,5.25,-0.16,-42.39,-118.66,92.78,56.02,228.24,-40.71,-37.64,-23.69,-8.76,18.53,0.0
1.0,1.0,2.0,2.0,89.26,20.27,-59.86,-7.7,1.5,-97.55,-88.48,61.77,130.27,-1.38,70.41,-29.31,73.54,-1.99,0.0
1.0,1.0,1.0,1.0,63.64,-16.98,157.06,-0.19,51.37,-16.13,54.54,30.37,58.74,-10.88,7.68,-6.61,39.29,6.64,0.0
1.0,1.0,1.0,1.0,27.54,-31.66,26.38,-5.13,86.5,104.93,-139.2,-42.79,-118.19,4.7,-23.56,-25.06,-40.28,-9.29,1.0
0.0,1.0,1.0,1.0,15.74,45.61,-109.69,-6.47,12.54,27.78,-62.96,-57.05,245.19,6.22,-4.94,19.83,106.37,-23.62,1.0
0.0,1.0,1.0,1.0,-108.2,-1.48,18.6,-10.44,14.61,-50.89,-26.66,-0.46,426.34,3.3,-26.54,-19.34,-98.34,2.32,0.0
0.0,1.0,1.0,0.0,197.2,11.14,39.29,4.48,-76.34,32.5,47.49,42.99,355.13,-1.35,26.36,7.43,-62.17,13.99,1.0
1.0,1.0,0.0,0.0,6.43,30.08,-88.49,4.39,-46.59,-25.58,-27.11,174.91,331.3,-24.94,18.04,29.74,57.75,15.37,1.0
1.0,2.0,0.0,1.0,116.8,-4.94,-47.66,2.55,12.75,90.44,-95.8,-71.17,-94.39,13.88,23.4,-18.91,47.2,-13.76,1.0
1.0,1.0,1.0,0.0,-166.35,-24.51,129.99,-4.96,57.3,-71.08,108.53,57.97,364.64,-2.77,27.08,-12.88,-13.77,18.52,0.0
1.0,0.0,1.0,1.0,140.17,-3.56,-13.58,3.56,-105.24,57.04,-37.73,-14.89,127.72,17.93,37.27,-14.84,33.57,6.12,1.0
1.0,1.0,0.0,1.0,-71.97,-3.52,-147.8,-5.88,46.23,-63.08,-1.38,8.84,286.75,17.69,13.83,-15.39,-108.14,7.09,0.0
1.0,1.0,1.0,1.0,118.08,0.8,-24.43,-2.47,103.76,82.03,-3.55,-112.01,-224.68,3.35,-24.69,14.54,75.43,-11.65,0.0
1.0,1.0,2.0,1.0,86.52,0.76,12.46,-5.38,100.85,60.01,223.74,117.63,-197.24,-15.56,17.26,-6.09,46.12,-5.04,0.0
1.0,0.0,1.0,0.0,11.2,23.06,-80.61,3.08,-1.06,-98.18,-83.76,-164.5,355.82,11.98,-12.42,-17.34,-38.48,23.94,1.0
1.0,0.0,1.0,1.0,26.32,-5.9,-64.13,4.16,-89.3,-13.21,-88.23,34.24,247.25,-48.2,0.36,1.62,-15.07,-1.92,1.0
1.0,2.0,1.0,0.0,108.04,35.21,33.43,2.52,74.46,119.71,-52.1,119.72,-140.16,-8.18,-19.04,-10.72,-47.77,-7.83,1.0
1.0,2.0,2.0,1.0,-50.33,-9.38,88.76,-1.69,72.18,-3.31,54.9,-75.12,-194.41,-28.92,66.65,6.88,112.91,-12.0,0.0
1.0,2.0,0.0,1.0,43.69,27.51,80.25,2.4,-12.22,4.58,-16.45,-80.38,100.4,20.91,57.5,-0.94,-17.21,-1.06,1.0
2.0,0.0,0.0,1.0,185.4,-17.68,-47.54,-3.41,36.8,-98.95,210.83,187.37,294.86,17.19,-50.73,-0.23,1.9,17.23,0.0
0.0,1.0,0.0,0.0,12.47,8.14,85.23,4.85,-32.34,-78.52,38.02,-113.11,466.45,-15.25,-2.31,4.6,-42.82,22.31,1.0
1.0,1.0,1.0,0.0,20.75,4.25,71.08,-1.23,96.21,-56.86,54.58,65.65,236.78,-1.52,48.44,2.23,-6.29,24.92,1.0
1.0,1.0,1.0,1.0,129.44,11.14,36.65,-6.37,52.46,-35.88,7.7,-48.63,221.8,2.73,-10.31,-10.08,9.0,7.94,0.0
2.0,1.0,1.0,1.0,-111.86,-13.8,0.93,-1.09,-5.93,-102.29,-145.03,149.15,215.34,-10.42,-29.12,-10.73,-18.62,18.96,0.0
1.0,1.0,1.0,1.0,66.0,-0.69,-2.79,-1.86,17.26,52.7,87.13,-105.85,123.78,14.26,53.99,1.03,-2.76,-3.19,1.0
1.0,2.0,1.0,1.0,47.79,-2.58,5.81,-4.9,16.97,65.58,39.02,14.66,6.97,-8.2,-61.82,26.8,-31.24,2.11,1.0
1.0,1.0,1.0,1.0,-61.54,8.55,-79.48,-4.18,-9.91,36.18,-98.12,-81.95,110.73,-11.48,-33.41,19.08,-28.16,-0.88,1.0
1.0,1.0,2.0,1.0,-149.56,-13.03,-104.82,-5.55,55.83,-34.47,146.53,-68.47,28.12,35.4,-47.72,6.03,-101.86,-8.5,0.0
1.0,1.0,1.0,0.0,161.5,9.45,25.03,2.91,12.64,-96.81,-120.19,-46.23,277.22,23.46,4.72,6.48,39.27,15.23,1.0
1.0,1.0,1.0,1.0,117.11,13.12,-44.71,1.91,-62.57,20.54,-68.92,1.36,235.87,-10.05,-0.55,-9.28,-43.09,-1.44,1.0
1.0,0.0,1.0,0.0,125.87,2.78,20.23,1.77,-73.18,8.8,-70.86,101.68,363.66,-18.53,-19.39,15.91,-23.66,25.37,1.0
1.0,1.0,1.0,1.0,158.23,-17.39,-88.63,-3.03,11.14,45.28,-12.82,-92.49,-0.74,-3.54,-64.11,10.86,-3.65,-3.77,1.0
1.0,1.0,2.0,2.0,-109.21,19.59,15.38,-3.91,-13.88,-88.44,17.67,-178.59,81.38,-16.46,54.47,13.63,73.11,-4.7,0.0
1.0,2.0,0.0,1.0,-146.95,-12.03,44.57,5.85,27.17,181.1,18.02,107.64,-279.87,6.02,29.17,33.97,-29.48,-22.22,1.0
1.0,0.0,1.0,0.0,100.21,19.25,-86.88,3.65,-30.17,-49.47,-105.89,62.12,234.64,12.46,-7.6,0.31,35.43,-0.67,1.0
1.0,2.0,1.0,2.0,-40.47,-4.94,96.74,-8.73,28.64,7.18,25.13,101.1,47.04,1.17,70.51,-11.74,24.32,-10.77,0.0
1.0,2.0,0.0,1.0,210.02,-38.43,147.01,4.76,39.16,-0.95,50.29,-95.93,-69.13,8.38,29.6,-35.6,53.46,-19.6,1.0
1.0,1.0,1.0,1.0,36.08,3.51,102.15,-7.06,89.51,31.06,108.92,-45.33,-26.81,-10.01,-10.94,11.53,39.9,-21.04,1.0
1.0,1.0,1.0,0.0,87.07,-14.74,-146.26,3.78,-37.39,-49.62,96.93,-88.0,274.03,26.27,-40.21,2.6,63.83,10.67,1.0
1.0,1.0,1.0,1.0,81.45,21.93,-97.4,-2.43,21.49,32.94,-41.08,-38.73,49.77,23.29,32.77,7.85,-74.96,-0.76,1.0
