cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
2.0,1.0,2.0,-105.55,-233.07,-9.38,6.16,-26.41,-5.38,104.87,-9.44,53.71,-280.63,123.0,92.12,56.33,-141.38,-55.99,-24.33,-29.46,-0.37,-234.11,0.0
2.0,1.0,1.0,15.73,-0.76,-15.85,30.05,73.92,3.72,-82.51,-2.31,-112.13,-15.83,-32.86,5.76,126.66,-72.61,-111.41,-2.76,22.19,-11.11,176.28,0.0
2.0,2.0,2.0,-115.77,72.01,-41.64,-28.52,122.14,16.51,-88.18,55.95,-78.54,-250.39,14.19,136.66,183.61,-44.94,-195.76,4.88,-22.03,-1.33,-121.9,0.0
2.0,2.0,1.0,-79.23,-105.85,-23.02,39.19,16.37,26.61,-30.05,-44.8,-109.49,-275.18,12.76,100.03,237.68,-70.81,-198.36,31.95,13.36,-9.73,-65.74,1.0
2.0,2.0,1.0,105.28,32.36,203.91,9.14,135.8,-3.91,90.58,13.01,-127.78,115.87,-27.99,47.79,101.06,-0.77,-30.86,-22.98,-57.56,-3.42,-20.3,1.0
2.0,1.0,1.0,-102.4,-62.21,73.41,3.7,38.3,-16.82,128.27,30.0,69.37,-341.98,31.48,-76.33,337.64,-96.08,-63.97,7.79,-41.01,-18.63,-56.89,1.0
2.0,2.0,1.0,-22.22,-23.8,22.63,-66.93,-73.38,22.3,46.22,18.61,66.48,142.03,6.17,22.53,263.32,-97.37,-35.94,11.04,-15.91,0.37,21.0,1.0
2.0,1.0,0.0,-84.54,27.06,39.96,25.83,58.76,-9.67,6.95,14.55,-116.17,8.75,-77.26,82.98,576.59,102.02,-156.1,-10.82,33.55,9.41,-179.45,0.0
1.0,1.0,1.0,-144.93,37.92,-38.0,-10.06,7.56,2.29,-11.69,48.17,42.39,-114.77,22.02,-86.66,282.63,131.66,-3.05,-20.41,-17.03,-10.12,-6.5,1.0
2.0,1.0,2.0,158.26,24.57,-32.86,19.09,66.56,-6.67,60.43,-25.48,-218.73,10.95,-103.48,35.2,-200.72,-65.43,-24.39,16.79,31.95,18.14,2.31,1.0
1.0,1.0,1.0,-85.07,23.56,2.05,52.24,-23.23,-7.46,54.17,-48.73,194.35,-287.55,103.19,-41.12,218.42,-56.26,-135.57,2.74,2.62,-5.14,235.12,1.0
1.0,2.0,2.0,-95.14,-35.45,63.34,-2.4,-22.71,21.8,74.07,-56.93,-181.51,-7.6,37.54,51.27,134.83,-65.79,-113.74,-19.72,9.33,11.49,110.81,0.0
1.0,1.0,2.0,-181.62,-64.51,-40.49,156.86,-68.88,-23.09,146.71,-38.24,59.75,-15.42,178.08,73.5,-299.68,-165.64,82.81,0.15,4.06,6.82,-127.76,0.0
2.0,2.0,1.0,200.01,-83.63,32.23,-8.29,15.63,15.8,88.86,18.49,-194.23,-79.41,-46.48,-150.39,229.3,-144.17,26.8,1.92,49.2,7.78,105.72,1.0
1.0,1.0,1.0,31.9,76.44,-210.36,-24.1,-94.55,3.89,-80.35,40.24,193.4,-196.72,44.4,-11.09,-42.02,-19.19,-44.55,5.2,95.65,-2.51,78.64,1.0
0.0,1.0,2.0,99.04,-83.05,-88.51,57.45,74.28,-26.99,13.92,-58.71,-91.89,253.69,51.59,57.52,223.73,13.94,-51.85,-8.14,-7.15,9.41,133.33,1.0
2.0,1.0,1.0,-32.38,-66.25,3.04,39.62,-151.2,0.29,-52.77,-36.3,-52.48,109.47,-18.46,-12.39,120.95,-56.21,-0.28,35.53,41.72,9.38,29.76,0.0
2.0,2.0,1.0,109.64,65.46,-133.14,-128.26,34.68,14.73,-68.9,-64.5,-150.24,-49.61,-36.03,-11.37,33.54,-23.31,33.15,36.42,-86.97,0.33,-147.19,1.0
2.0,2.0,2.0,45.93,-55.48,41.14,-1.29,34.27,10.6,-12.24,-60.69,-112.61,-177.96,-25.63,-34.26,-57.21,-0.27,10.04,15.82,16.68,14.8,-74.87,0.0
1.0,1.0,2.0,-9.25,72.93,-41.52,84.7,-1.29,17.7,-25.18,-30.43,7.38,89.99,60.87,-20.95,29.58,-100.51,48.96,5.38,-45.45,5.9,32.08,0.0
2.0,3.0,2.0,-36.69,125.71,-27.45,39.33,10.01,-3.1,-197.11,77.32,-151.33,-81.15,-74.8,67.13,232.36,21.64,-170.61,17.52,16.01,4.94,20.99,0.0
2.0,2.0,1.0,134.66,-3.95,37.95,-49.58,-13.2,-19.95,-29.63,31.58,-79.22,201.36,-84.72,33.81,-192.85,-142.91,-0.43,-17.0,-128.35,-0.4,111.46,0.0
2.0,2.0,2.0,-112.44,-71.92,16.16,9.91,-12.35,-0.77,-72.49,24.94,-181.68,-127.35,58.96,84.0,-93.13,-118.26,-90.49,-10.74,-47.69,-2.64,5.16,0.0
2.0,1.0,1.0,25.09,101.02,100.71,25.42,-40.61,9.94,-7.92,66.73,241.02,-142.01,5.64,49.92,190.26,-19.93,-141.94,29.9,16.16,-8.01,74.49,1.0
1.0,3.0,2.0,-202.87,-79.75,-68.2,67.66,-17.82,17.87,53.09,-33.45,-115.58,-154.6,140.12,140.53,-262.88,-175.65,-83.91,-27.6,-52.31,0.89,-23.84,0.0
1.0,1.0,1.0,-73.93,-30.49,100.93,-21.51,-152.22,-0.06,-51.1,-4.49,49.5,201.13,119.9,-36.67,-227.2,-119.65,199.08,19.63,-9.16,23.02,-67.65,0.0
2.0,1.0,1.0,-114.88,94.65,29.97,-40.42,-80.22,15.79,-104.68,123.06,-154.35,-5.0,-13.23,57.02,-4.38,-73.4,-107.28,-36.83,29.69,0.66,105.17,0.0
2.0,1.0,1.0,-121.25,-37.5,-116.07,40.42,-40.56,17.39,-14.15,-32.68,64.13,-193.29,130.49,69.05,149.36,-132.24,-6.61,-29.31,9.22,6.2,-285.11,0.0
1.0,1.0,1.0,-113.41,-115.51,128.25,10.16,-58.43,9.62,-6.17,-14.34,-205.41,-107.46,65.13,83.52,-33.75,-100.7,-111.18,-14.86,-11.74,4.29,51.69,0.0
2.0,2.0,1.0,-44.19,39.73,79.71,12.39,-55.1,-4.71,187.53,-112.21,-116.15,134.6,-25.6,14.18,-22.43,-97.76,-50.83,16.88,-119.83,-1.22,183.48,0.0
1.0,1.0,1.0,58.67,-52.74,59.85,-70.93,-48.94,-9.61,67.76,-56.44,-22.76,202.22,65.82,65.64,265.25,-57.83,-87.88,-1.32,15.34,4.39,161.18,1.0
2.0,1.0,1.0,90.21,-64.28,83.07,96.24,86.77,1.16,52.93,18.48,-43.3,246.34,-117.85,56.41,-226.8,-69.29,-5.55,25.47,-14.85,-12.95,84.82,1.0
1.0,2.0,1.0,9.94,-23.18,24.32,-22.38,94.02,10.07,-68.92,53.83,107.15,110.96,101.26,-60.06,-103.48,-101.63,184.35,-0.53,-112.98,-1.99,-104.24,0.0
1.0,2.0,2.0,0.12,83.5,-110.31,36.37,64.55,16.12,10.84,34.8,10.25,110.96,46.05,-27.44,124.08,-54.04,82.08,28.21,-28.33,1.87,-88.58,0.0
2.0,1.0,1.0,29.17,-72.77,-91.54,18.19,-23.23,19.14,-35.46,16.49,-21.55,221.67,-115.76,7.51,370.19,15.41,-87.46,22.07,-39.01,-1.52,94.93,0.0
1.0,2.0,2.0,-102.94,-69.93,-170.41,19.22,56.35,-3.68,47.63,-5.42,-20.34,29.31,139.21,-17.01,189.71,-131.51,92.46,27.15,17.86,-3.0,-174.1,0.0
2.0,1.0,2.0,11.14,-8.96,-153.14,-37.1,-24.89,-21.16,70.93,37.64,-34.67,-63.75,5.8,-15.37,275.09,-80.24,-9.07,-15.28,-70.36,1.96,-127.04,1.0
1.0,1.0,2.0,52.8,-30.85,106.92,11.42,-129.98,18.09,111.73,70.26,-236.89,-133.73,47.58,-133.25,260.53,-64.36,44.3,-43.27,-25.25,-1.43,15.77,0.0
1.0,1.0,2.0,191.44,-54.6,24.33,22.99,43.18,-10.52,-152.83,-30.1,262.86,9.13,4.34,90.7,21.56,-0.87,-137.48,-7.93,1.97,-3.11,191.8,1.0
2.0,1.0,1.0,72.27,235.83,-63.29,25.45,111.58,-4.68,-65.73,-4.1,-111.81,154.06,-64.0,64.71,129.43,-34.36,-74.38,21.0,-15.85,14.68,33.33,1.0
2.0,2.0,1.0,-46.61,-32.55,66.46,-24.85,-7.37,-16.87,-97.32,56.89,33.9,-96.25,51.24,48.84,113.35,-102.01,-53.26,-40.94,20.69,8.85,-72.91,0.0
0.0,1.0,1.0,43.76,16.93,-276.12,15.11,75.76,3.54,0.79,-56.0,-100.15,-42.82,88.66,-158.64,-254.03,91.93,277.19,-27.63,-119.61,-15.52,-168.57,1.0
2.0,2.0,2.0,49.28,212.43,101.18,31.49,-49.98,14.28,-144.1,18.12,-34.64,-150.36,-69.12,7.03,-99.98,31.7,-25.78,24.32,-24.5,3.54,-73.76,0.0
1.0,1.0,1.0,71.87,-103.08,6.64,-30.65,-102.4,-11.91,-53.66,13.41,-14.97,-25.51,35.23,-80.13,-187.8,-117.48,89.38,-24.07,22.04,-3.81,85.09,0.0
1.0,2.0,2.0,-77.04,55.97,-138.22,21.79,-18.8,-8.76,280.59,-57.02,-137.78,-235.63,9.96,-63.43,314.48,46.38,-104.2,-14.02,17.44,14.49,85.66,1.0
2.0,3.0,1.0,45.99,281.96,25.97,22.41,-51.17,18.05,-96.57,-11.33,159.22,-65.71,-19.5,-43.27,101.94,22.86,22.41,27.31,42.62,6.97,-55.68,1.0
2.0,1.0,2.0,-8.22,49.45,-169.46,106.91,34.94,3.38,-1.06,-62.9,-10.63,130.0,-23.42,7.99,210.46,-23.64,-5.7,-2.84,-109.15,-4.35,-37.73,0.0
1.0,2.0,1.0,11.43,-3.91,-22.29,13.84,34.85,-20.99,35.08,25.33,96.07,-163.08,-98.48,54.54,84.06,148.9,-223.81,6.14,-77.4,-4.58,216.88,1.0
2.0,1.0,1.0,-52.22,-153.39,-91.51,-5.26,-37.4,-14.05,108.74,-65.07,-195.56,-221.6,-65.98,97.1,265.47,45.67,-211.7,15.64,50.11,-2.08,-70.23,0.0
2.0,1.0,2.0,-107.83,-53.65,38.64,-67.01,-39.78,14.83,-87.99,-9.21,38.0,-45.68,8.07,-14.48,283.12,-91.84,-89.12,-1.36,71.57,-12.48,91.0,1.0
1.0,2.0,1.0,-25.28,2.56,48.71,-116.87,-15.56,15.93,-60.11,12.32,7.62,-133.26,61.97,6.8,276.24,25.02,-141.95,-15.78,20.95,6.03,176.41,1.0
2.0,2.0,1.0,98.19,5.97,64.76,39.26,-39.55,11.21,26.94,-83.99,-94.76,-32.71,-48.89,-48.63,-13.45,-77.59,71.47,3.38,87.42,-5.3,-127.24,1.0
2.0,2.0,1.0,-86.28,10.45,1.41,33.77,127.56,-12.68,-84.55,-67.51,-208.96,-424.1,17.63,76.87,43.39,-13.6,-123.03,4.46,-45.0,1.45,-232.38,0.0
1.0,1.0,2.0,129.6,105.33,-24.32,-103.37,63.98,-9.76,62.97,28.25,-295.43,85.22,-23.34,53.11,388.8,96.71,-92.4,-28.25,24.02,-1.22,-46.02,1.0
0.0,1.0,2.0,-18.56,67.73,89.96,41.43,-20.93,-13.28,50.83,-66.29,221.79,74.62,-13.81,-76.67,-64.01,229.06,74.52,1.82,-8.65,-1.96,86.5,1.0
2.0,1.0,2.0,37.47,-59.08,-46.64,24.41,-46.91,-16.12,135.75,32.28,-95.47,84.9,-67.97,-20.25,-41.91,20.86,-7.37,-23.04,52.23,0.76,97.53,0.0
2.0,1.0,2.0,135.02,22.61,236.44,87.54,20.27,-8.49,-44.24,15.57,392.5,-20.57,-23.52,-7.9,6.41,-37.65,19.45,15.27,7.3,-8.81,-25.93,1.0
2.0,1.0,2.0,-22.67,-86.78,124.63,132.48,-53.11,-3.49,-51.57,-9.24,45.32,71.09,-78.94,23.4,-155.48,-76.7,-32.5,-6.97,-134.39,9.18,93.71,1.0
1.0,1.0,1.0,-40.77,-165.17,57.17,-30.81,-85.74,8.98,-48.05,57.86,-20.05,79.04,93.32,-24.3,12.93,-102.99,86.07,-0.16,33.72,13.47,-37.71,0.0
2.0,2.0,2.0,10.95,-1.36,117.24,14.96,42.26,-0.97,-36.67,24.44,-131.11,195.01,-134.33,21.67,307.23,-17.84,-174.11,-15.24,-46.27,-3.71,281.56,0.0
2.0,2.0,3.0,19.41,-79.37,-26.07,-27.36,-54.72,40.33,25.24,-7.41,-173.35,76.65,-87.48,30.54,231.98,-41.75,-166.78,24.54,32.83,1.52,226.68,0.0
2.0,1.0,1.0,82.44,-162.81,-55.77,3.39,-22.86,17.79,56.33,-31.66,-138.79,-1.84,-37.69,-18.7,72.05,-19.82,19.18,11.69,-31.28,6.17,-76.94,1.0
2.0,3.0,1.0,73.79,0.02,16.97,73.34,48.98,10.98,-34.01,-15.52,-131.48,-209.66,1.9,-115.95,322.5,-111.16,-56.1,19.64,18.91,-0.52,122.54,1.0
1.0,1.0,1.0,-18.42,173.55,30.21,-2.34,11.76,-7.37,41.12,-38.7,108.81,-53.07,143.94,-16.1,-114.97,-199.81,88.91,-10.56,-35.04,5.88,-43.03,0.0
2.0,1.0,1.0,-129.55,-7.53,2.07,25.15,13.03,6.8,-6.77,3.36,-104.06,-185.65,79.44,112.75,203.27,-87.43,-139.89,13.32,24.18,1.06,-115.16,0.0
1.0,1.0,2.0,97.59,245.41,34.7,4.72,-1.42,-2.92,233.85,15.53,-60.36,260.33,-32.42,110.6,89.26,-12.98,-73.64,4.09,16.75,1.71,55.03,1.0
0.0,2.0,1.0,33.43,67.67,-22.05,-48.46,193.03,-6.31,-0.18,-38.46,-45.61,83.65,85.8,26.98,251.64,-8.83,-62.03,35.59,-31.45,-8.44,116.53,1.0
1.0,1.0,2.0,171.36,-119.21,-110.1,-59.66,-44.61,5.02,160.09,23.38,-177.82,51.06,65.17,16.56,94.93,-131.88,-43.84,-9.41,-14.89,3.88,143.51,1.0
1.0,2.0,1.0,128.64,9.76,89.15,-40.26,50.9,-7.01,-17.4,47.58,110.69,80.11,-113.58,58.2,86.82,206.31,-196.41,-5.68,-55.93,-14.31,328.2,1.0
1.0,2.0,1.0,-144.51,-155.14,35.24,-27.12,86.64,2.53,112.64,33.29,24.11,-153.15,163.1,63.89,97.14,-155.54,12.69,-0.6,90.62,5.96,-240.86,0.0
2.0,2.0,1.0,-105.88,-86.22,-27.01,-20.31,54.19,10.44,65.64,-17.67,-1.64,-65.1,-35.46,-5.45,252.79,-16.89,-85.74,22.1,28.49,6.08,14.92,1.0
1.0,2.0,2.0,2.75,114.71,126.81,-35.12,52.03,-6.58,-10.53,-34.62,29.41,-68.95,-59.92,-36.9,94.81,181.37,-56.71,13.5,70.46,-9.76,92.73,1.0
1.0,2.0,1.0,-23.55,-14.56,-71.03,22.93,-36.06,-23.59,-55.1,-17.39,-47.76,276.48,-32.85,-6.27,216.78,32.41,-31.01,-5.98,37.34,-4.24,168.32,0.0
1.0,1.0,3.0,-179.16,-61.26,45.71,-41.6,-24.72,-10.88,38.26,17.43,-6.72,31.2,173.76,42.0,297.78,-120.15,63.79,19.7,-4.58,-0.49,-282.74,0.0
2.0,2.0,2.0,-42.05,-25.57,16.71,23.93,93.09,1.1,17.31,-97.85,-14.96,-187.18,76.27,19.12,-38.58,-93.82,15.45,0.13,33.6,8.27,-155.99,0.0
2.0,2.0,3.0,128.53,22.03,57.97,-86.42,-8.08,-12.73,-190.71,-23.95,-220.44,147.16,-98.12,62.53,-60.78,36.4,-54.17,-15.16,2.51,-10.6,47.26,1.0
1.0,1.0,2.0,-84.67,78.08,-74.99,15.37,107.64,2.7,-66.72,80.95,75.52,-180.49,42.26,-5.64,160.32,101.45,-120.6,21.75,-75.21,1.43,150.84,1.0
1.0,2.0,1.0,-83.67,126.78,20.88,-81.18,-49.29,-18.7,55.9,-55.13,83.72,369.09,97.39,-16.05,-81.92,-61.86,112.71,-10.16,45.33,-17.62,152.99,0.0
2.0,1.0,1.0,211.61,-114.9,47.73,-57.12,90.65,-4.37,138.91,-16.69,-101.94,-122.63,-122.76,71.17,29.26,6.74,-240.47,-7.14,24.32,-8.1,275.0,1.0
2.0,1.0,2.0,-46.01,-22.57,22.38,-35.93,-15.44,8.63,-114.33,-33.4,-255.15,-158.26,-47.97,41.12,157.86,24.23,-135.58,1.67,-13.67,-0.79,-13.32,0.0
2.0,1.0,1.0,13.39,320.49,38.32,-40.09,-80.73,-0.7,-19.15,-9.46,-67.69,119.21,43.54,-93.55,167.34,-108.75,85.87,-9.63,-25.91,8.27,50.86,1.0
2.0,1.0,2.0,-41.85,-9.61,10.62,49.48,-148.23,-4.72,60.78,-1.18,23.89,183.34,9.29,30.01,15.85,-95.61,-26.1,21.27,-14.2,-8.0,135.75,0.0
2.0,2.0,1.0,69.61,-70.11,106.44,-48.83,18.14,-4.08,-102.95,3.29,-73.89,-165.61,-32.34,-55.81,-335.76,-37.16,61.95,-20.09,50.79,-1.52,-3.84,0.0
2.0,2.0,0.0,-136.71,84.4,-115.59,-47.15,-112.0,-17.36,45.08,38.91,-59.15,-188.4,17.37,135.14,424.02,-30.14,-191.86,13.28,-69.11,-3.28,-206.22,0.0
1.0,1.0,1.0,63.28,50.04,34.29,4.49,2.47,-1.82,-31.04,49.57,-211.99,-128.53,-58.47,-56.41,355.25,46.45,-166.76,0.63,-28.8,2.34,255.23,1.0
2.0,1.0,3.0,127.08,-102.16,-81.71,-42.18,-101.16,18.7,21.63,94.09,-270.99,27.23,-43.38,17.1,126.3,-24.97,-73.01,-21.62,7.62,-2.36,70.67,1.0
2.0,2.0,2.0,-158.28,-100.78,151.7,40.85,-159.7,17.59,110.03,-19.77,-127.25,37.55,13.54,81.45,419.5,44.16,-68.01,7.68,-66.91,-0.97,-238.48,0.0
2.0,1.0,2.0,-50.18,-30.64,85.55,18.36,72.76,-21.75,-57.35,-34.32,-62.58,4.08,-106.58,-6.35,-73.16,-4.03,-60.09,3.18,-34.46,1.43,111.88,1.0
2.0,2.0,1.0,8.89,-119.11,52.11,-61.14,-33.57,16.91,22.15,59.04,71.91,-349.12,40.98,-49.75,396.06,-201.25,-201.8,-16.09,1.38,-11.07,244.44,1.0
2.0,0.0,1.0,-43.46,76.94,-120.41,21.49,27.57,-29.02,-114.15,-90.0,121.16,330.83,-24.48,-86.36,120.44,-34.98,186.15,5.01,9.48,-17.81,-111.11,0.0
2.0,1.0,1.0,38.77,7.58,-23.59,68.93,45.24,-11.89,-7.7,-44.95,133.11,391.98,-68.61,195.04,-99.8,-68.46,-112.19,1.38,-3.96,8.86,117.93,1.0
2.0,2.0,1.0,51.04,180.13,-59.01,-6.8,-58.75,-0.87,-70.77,32.67,-170.99,151.27,-153.38,12.29,452.77,57.99,-203.45,-16.16,32.99,3.67,259.8,0.0
1.0,1.0,0.0,89.64,-28.11,31.08,-38.71,-40.11,-27.0,-5.07,-39.01,-128.09,2.07,-31.29,-67.88,-59.04,133.17,104.61,17.09,32.13,5.71,-104.62,1.0
1.0,1.0,1.0,-4.75,22.73,-120.24,-43.69,94.89,5.07,-47.82,-10.0,-68.28,174.08,7.7,18.29,182.55,-8.65,-52.76,24.52,38.06,8.7,141.07,0.0
1.0,1.0,3.0,-25.99,201.78,32.67,-102.81,-20.59,-4.49,54.35,-3.67,-178.73,-92.36,66.19,87.38,233.95,-41.58,-166.89,-12.92,33.01,6.67,81.19,0.0
2.0,1.0,1.0,-41.52,-130.57,-189.29,33.25,29.97,-13.1,-14.92,-88.27,-74.47,-254.35,38.25,31.12,-226.11,-57.88,2.4,-6.02,-77.45,-16.78,-145.06,0.0
1.0,2.0,1.0,-44.95,1.84,42.75,36.16,84.28,0.72,44.1,24.83,59.17,164.38,112.2,-28.28,-115.69,-176.69,108.19,-6.9,3.24,0.94,71.05,0.0
2.0,2.0,2.0,-96.2,104.67,-6.6,74.51,-103.12,-0.03,64.34,37.68,-198.79,-139.89,-86.22,132.45,593.01,97.81,-269.52,-16.77,4.52,-9.1,-138.15,0.0
2.0,2.0,1.0,213.68,67.23,-77.26,66.67,42.43,-0.64,149.0,-17.5,269.45,74.83,-75.12,49.73,110.86,22.37,-73.01,33.54,1.96,0.33,53.96,1.0
2.0,1.0,3.0,63.11,90.67,-17.49,2.78,57.98,8.1,62.65,84.3,-42.22,253.73,-78.65,95.4,-185.81,-54.43,-90.58,22.7,-113.9,3.38,235.06,1.0
1.0,1.0,2.0,-11.77,-74.59,-4.29,87.35,73.58,12.39,65.68,-48.37,-49.82,-64.41,-35.85,-75.9,271.0,98.56,-38.22,2.38,29.9,4.64,68.15,1.0
2.0,1.0,1.0,64.66,41.37,-74.02,-30.06,35.57,-2.41,3.17,-42.04,-18.21,213.92,-39.6,79.31,68.36,16.04,-37.47,-7.33,-43.38,-2.02,1.92,1.0
2.0,1.0,1.0,-17.88,-31.7,-29.91,-30.56,16.81,-6.23,20.73,28.51,-77.56,89.99,-35.69,-24.78,130.3,-10.79,13.12,11.41,46.24,-0.78,-11.47,0.0
2.0,1.0,2.0,-10.17,98.55,-165.52,-3.07,224.29,-6.47,-76.23,11.97,58.27,223.75,-99.95,55.44,-31.35,-10.69,-25.21,32.57,-5.51,7.98,28.27,1.0
2.0,1.0,1.0,27.42,45.55,92.64,-20.43,49.82,-32.61,100.87,4.02,-93.25,83.56,-63.57,1.39,291.04,62.2,-56.82,-1.3,4.77,13.16,2.15,0.0
2.0,2.0,1.0,204.4,106.85,-8.97,122.09,12.53,-3.75,97.43,9.91,-186.56,333.04,-119.64,125.49,-227.7,23.4,-43.89,10.47,-51.4,-10.29,85.43,1.0
2.0,2.0,2.0,-218.68,-112.74,7.66,45.06,93.01,-6.23,-34.63,4.11,-108.91,-91.97,127.67,153.2,637.93,-131.4,-219.55,-2.05,-75.56,-13.04,-125.59,0.0
1.0,2.0,2.0,-18.94,69.04,84.76,-8.38,138.55,15.57,-49.2,-13.13,-28.87,169.19,7.18,69.89,69.99,-74.19,-98.74,-12.42,-8.95,-2.56,190.12,0.0
0.0,2.0,2.0,46.58,62.84,-79.17,-75.86,-11.35,7.7,-11.27,40.95,7.38,8.97,89.51,-79.23,25.25,26.49,105.8,17.02,27.63,3.6,-0.17,1.0
2.0,1.0,1.0,-2.35,-1.44,-91.4,82.01,-232.17,8.1,21.64,47.91,7.71,-22.08,-7.01,26.69,29.42,-18.06,-19.84,6.8,-29.97,-1.22,-54.27,0.0
1.0,2.0,2.0,-180.82,18.56,63.8,48.52,36.48,19.62,95.05,51.64,-307.48,-332.95,147.46,169.57,-421.88,-212.24,-190.42,1.42,-9.71,1.65,134.09,1.0
1.0,1.0,2.0,-147.16,132.78,20.38,42.64,-125.86,17.15,25.42,-9.93,66.64,-179.88,52.64,-44.24,213.79,137.0,-23.31,32.0,38.41,-10.56,-45.89,1.0
2.0,1.0,2.0,-93.82,11.77,-71.64,-24.33,-152.01,7.92,6.07,-46.48,-231.0,-48.3,-50.37,103.86,304.63,55.93,-193.31,-31.98,-19.16,-8.06,-15.87,0.0
1.0,2.0,1.0,136.3,-40.39,-10.31,29.46,-252.57,-3.37,-80.83,-28.95,92.66,11.87,8.47,-58.69,128.99,-35.17,58.33,-39.23,-30.43,-6.26,-31.73,1.0
2.0,1.0,2.0,135.6,-20.03,68.95,-52.15,81.1,8.1,-6.8,79.12,-40.41,383.72,-151.55,-50.79,459.17,41.06,-92.96,11.05,-1.16,-21.74,324.57,0.0
2.0,2.0,1.0,104.6,135.72,128.55,68.78,-31.89,-0.39,-196.67,-29.02,205.24,-206.93,20.15,-5.4,-113.8,-67.41,-27.34,-8.54,39.37,15.4,35.69,1.0
2.0,1.0,1.0,-50.31,96.95,7.73,-14.02,163.33,-6.5,0.34,-48.93,25.86,-197.38,99.38,43.05,-102.77,-141.74,-8.86,-6.77,33.72,-7.55,-101.45,0.0
2.0,2.0,1.0,14.17,186.35,5.6,5.47,-84.19,-3.5,-29.82,-99.46,-129.15,-172.33,-31.18,2.83,-124.68,-34.9,-52.45,-37.7,-7.97,2.98,30.34,0.0
1.0,2.0,2.0,-183.53,131.74,127.29,36.61,41.79,12.89,-57.71,-32.09,68.22,-28.55,298.4,14.83,-129.0,-334.9,140.04,-11.57,45.33,-14.51,-119.85,0.0
2.0,2.0,0.0,-33.34,9.18,26.7,35.77,-124.17,-14.14,43.66,-76.31,16.25,133.43,-12.93,26.12,75.67,-90.65,-27.63,-12.92,-65.17,0.13,58.35,0.0
2.0,2.0,1.0,-53.45,124.42,-109.49,-23.94,25.06,5.38,96.35,-21.25,-225.96,-119.16,-58.55,94.05,237.67,20.89,-223.83,1.66,-39.38,1.3,72.22,0.0
2.0,1.0,2.0,-31.1,-11.85,-121.86,-37.09,16.15,-2.92,19.38,-5.6,-77.34,-80.23,73.06,-14.99,74.47,-116.42,5.53,-10.62,-40.16,-1.01,-20.65,0.0
2.0,1.0,1.0,38.93,31.61,21.57,30.65,11.46,6.78,21.78,-4.16,-220.48,-252.22,-155.57,99.66,223.61,117.65,-286.63,-0.27,-10.81,0.47,55.37,0.0
2.0,2.0,1.0,-63.98,78.61,-60.48,56.01,-22.62,20.48,-50.37,50.74,-138.06,128.59,-66.14,25.94,108.69,8.65,-86.75,0.51,-29.12,1.71,134.25,0.0
2.0,2.0,2.0,150.49,76.42,41.86,87.2,-52.82,7.88,127.88,35.73,-366.38,-180.94,-0.94,-50.83,316.7,-50.06,-35.98,-13.5,15.21,-1.46,-84.76,1.0
2.0,1.0,1.0,-96.08,40.24,63.85,8.11,129.97,-4.69,-39.19,-21.27,-24.99,-15.1,58.48,98.51,-86.08,-128.76,-66.36,20.54,68.82,6.34,-0.31,0.0
1.0,2.0,2.0,47.24,158.15,135.06,-30.6,-120.82,5.11,128.78,-14.48,444.43,-201.07,-9.89,79.92,-138.58,2.1,-150.14,-2.51,-32.53,-4.92,150.39,1.0
1.0,1.0,2.0,-77.7,24.68,-16.54,-14.89,16.36,-1.83,89.72,0.02,137.57,-44.33,154.01,-7.88,166.09,-170.98,102.76,-20.27,-11.86,-12.53,-242.93,0.0
1.0,2.0,0.0,80.38,-120.82,26.2,27.58,109.62,13.18,156.7,40.22,108.1,-0.86,-41.61,-33.96,152.19,86.83,-4.12,49.09,27.44,3.01,-1.33,1.0
1.0,0.0,3.0,89.03,-140.39,-16.55,-55.19,81.91,1.68,-55.46,113.97,-54.18,3.4,-44.49,1.29,152.48,156.78,-61.44,13.92,-23.39,-23.39,55.06,1.0
2.0,2.0,1.0,162.84,-52.17,-27.46,-132.42,76.69,19.49,46.09,-135.33,-61.68,-9.14,-95.11,-103.77,181.75,10.66,-61.6,-17.24,14.38,3.98,267.07,1.0
1.0,1.0,2.0,-18.84,-44.62,-45.67,0.67,28.12,-11.25,62.67,45.45,117.52,-178.31,-38.0,89.38,210.97,161.7,-279.8,-23.52,2.58,-22.47,255.09,1.0
2.0,2.0,2.0,-47.54,36.97,-86.11,56.52,28.85,-2.54,-111.02,-8.17,-94.89,119.45,13.77,12.5,80.69,-49.25,-23.08,18.89,13.74,-2.53,82.27,0.0
1.0,1.0,2.0,65.46,72.8,116.44,-59.27,57.82,20.87,5.58,7.25,-164.76,143.62,-36.82,-97.06,79.08,217.69,98.95,-9.35,27.41,-5.71,14.17,1.0
2.0,1.0,1.0,-1.5,212.91,-14.59,-8.52,-46.67,-15.27,-140.1,10.05,-193.39,24.54,-114.86,36.74,322.95,-3.99,-170.0,-42.03,-23.6,2.74,98.92,0.0
2.0,2.0,2.0,-26.15,-144.34,63.87,20.0,-41.87,28.02,74.1,-22.91,-139.7,35.31,-67.4,67.14,269.5,-15.18,-177.35,1.18,-28.15,-1.57,122.0,0.0
