cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,target
1.0,1.0,1.0,1.0,-5.06,82.37,137.26,-152.88,116.84,53.95,15.58,-1.49,253.12,-289.42,52.59,1.0
1.0,1.0,1.0,1.0,52.66,-86.82,53.08,4.29,-93.37,16.48,121.99,2.16,-256.62,-65.02,-32.14,0.0
2.0,1.0,2.0,1.0,12.16,1.08,-113.4,-78.4,16.84,52.46,-83.1,-1.25,340.73,-73.57,26.21,1.0
3.0,2.0,2.0,1.0,28.52,-14.88,53.09,-53.38,101.03,40.97,-91.93,-1.02,459.17,-113.48,4.34,1.0
1.0,1.0,0.0,2.0,30.02,118.93,-52.04,66.44,-9.58,70.03,-2.63,-0.88,179.14,133.1,-11.95,1.0
1.0,2.0,1.0,1.0,48.26,30.3,19.04,-61.6,-124.21,-22.36,-54.24,-3.92,-51.47,32.75,3.19,0.0
1.0,2.0,1.0,1.0,23.96,-10.58,8.74,60.64,-91.55,36.43,140.86,0.93,23.82,-216.18,10.91,0.0
2.0,2.0,1.0,1.0,23.03,-25.42,-18.11,24.99,-88.06,-4.8,77.71,3.81,-202.75,-312.6,-5.7,0.0
1.0,1.0,2.0,1.0,41.77,-19.21,-59.33,75.55,-75.93,17.79,-21.82,-1.39,-111.44,-11.14,-45.11,1.0
2.0,1.0,1.0,1.0,47.36,-83.78,-75.63,-36.46,-2.55,76.28,17.18,-3.55,385.87,17.81,2.88,1.0
2.0,0.0,2.0,1.0,34.22,-122.14,-37.52,-1.31,-14.89,45.7,-56.82,-2.72,274.19,61.57,-23.7,1.0
1.0,0.0,1.0,3.0,-62.01,-81.71,52.79,-32.61,-19.84,-14.88,59.15,-1.63,-88.37,46.82,17.79,1.0
1.0,1.0,2.0,1.0,-3.07,73.47,111.5,-36.83,15.38,15.5,40.91,2.19,-128.5,-47.88,7.69,0.0
1.0,2.0,2.0,1.0,58.71,-18.95,-131.98,53.6,-9.22,-0.21,37.0,-4.53,70.57,-7.19,-12.98,0.0
1.0,2.0,3.0,1.0,2.89,75.79,-9.4,-83.28,-27.17,-62.32,97.72,-4.19,-177.71,-126.07,19.35,0.0
1.0,2.0,2.0,3.0,-29.85,4.27,-92.3,-42.9,-11.81,34.15,38.61,-2.84,166.83,-59.14,-2.05,1.0
1.0,2.0,2.0,1.0,50.03,40.3,-86.01,43.14,55.94,62.06,44.47,1.12,-38.59,179.03,-47.24,1.0
1.0,2.0,1.0,1.0,56.82,-20.7,19.01,-23.37,-57.17,44.84,-26.24,-0.33,-67.04,-36.35,-44.95,0.0
1.0,1.0,2.0,2.0,-16.02,6.25,14.66,9.89,5.09,14.04,-49.38,-3.55,231.61,-220.4,36.35,1.0
2.0,1.0,1.0,1.0,-22.27,-77.72,2.08,7.47,-7.4,-50.43,20.74,0.01,-86.37,-31.46,19.58,0.0
1.0,1.0,2.0,1.0,1.23,11.97,-108.74,39.75,83.92,26.21,-26.52,-2.43,187.77,-170.42,14.77,1.0
1.0,1.0,2.0,1.0,21.46,-18.71,22.89,14.97,-65.34,11.44,-20.24,-2.95,-86.73,-12.15,-33.45,1.0
2.0,1.0,1.0,2.0,17.35,55.61,-57.38,98.98,-15.65,22.07,-46.59,-3.37,305.44,-27.99,-5.65,1.0
3.0,0.0,1.0,1.0,38.11,-34.31,-25.7,27.3,-9.15,41.39,-25.23,-1.2,412.58,122.48,2.53,1.0
1.0,1.0,2.0,1.0,16.93,25.03,-10.75,-40.5,-70.38,-17.03,-129.92,-2.8,-38.93,-124.41,11.45,0.0
1.0,1.0,2.0,1.0,-18.76,52.25,110.5,39.21,51.07,41.71,-67.58,-1.38,224.14,-260.58,62.13,1.0
0.0,2.0,2.0,1.0,-26.19,66.38,-238.41,-84.01,70.59,9.12,51.1,3.72,-300.46,-85.66,-5.78,0.0
2.0,1.0,2.0,1.0,-3.2,3.23,-148.73,32.97,12.13,8.64,-44.92,-1.57,209.09,-41.16,23.29,1.0
1.0,2.0,1.0,1.0,72.83,-42.01,-183.82,41.53,-84.38,44.95,-9.04,-0.58,-82.93,23.94,-51.58,0.0
1.0,1.0,2.0,2.0,-27.42,-112.39,-102.96,16.55,-13.81,14.67,-71.75,-3.7,130.11,-252.15,18.13,1.0
2.0,1.0,2.0,1.0,14.57,40.14,169.87,-1.98,54.92,31.33,-29.26,-1.96,337.35,-137.49,-0.4,1.0
1.0,2.0,1.0,1.0,43.08,56.24,116.02,-128.59,-24.47,28.55,-42.98,0.71,-182.05,18.04,-34.76,1.0
1.0,1.0,2.0,2.0,-17.88,11.95,122.81,76.8,-86.21,27.99,3.5,-3.47,114.17,-111.11,27.61,1.0
2.0,1.0,1.0,1.0,-7.7,-36.0,-83.82,-9.62,23.62,-23.4,-26.56,-0.63,240.24,89.2,52.99,1.0
1.0,1.0,2.0,1.0,17.43,-113.36,-58.38,29.35,7.42,24.7,3.46,0.21,-138.92,3.62,-45.31,1.0
2.0,0.0,2.0,2.0,-25.88,18.69,135.87,-100.64,-8.88,7.9,-94.88,1.6,56.72,286.94,31.98,1.0
1.0,1.0,2.0,1.0,26.0,-24.46,-53.97,-19.27,26.56,36.4,103.44,-4.54,232.15,-64.5,-2.27,1.0
1.0,1.0,2.0,1.0,-1.79,-7.03,-147.52,20.6,67.6,7.29,19.29,2.22,-286.97,106.69,-59.97,0.0
1.0,1.0,2.0,2.0,11.89,145.72,-4.64,-70.68,-9.67,39.2,-5.19,0.05,45.63,87.44,-16.24,1.0
2.0,2.0,2.0,1.0,-15.33,-46.95,-51.33,69.39,-10.71,-6.83,-64.11,-0.79,96.34,-269.92,34.55,0.0
1.0,1.0,2.0,2.0,-36.76,-4.29,-102.82,13.87,-40.13,8.72,145.24,-2.78,129.87,-234.82,35.0,1.0
0.0,2.0,1.0,1.0,31.02,-24.7,-8.05,55.1,-51.92,-12.65,-154.53,3.23,-564.97,-18.09,-47.84,0.0
2.0,1.0,2.0,1.0,59.99,-19.68,-106.5,-151.7,-60.74,5.69,-87.42,1.53,-236.68,-16.97,-61.26,0.0
1.0,1.0,2.0,1.0,-25.18,72.3,104.01,-65.26,-12.51,-4.45,-13.33,-4.9,109.59,-214.07,44.82,1.0
2.0,1.0,1.0,1.0,17.93,25.16,118.6,55.03,59.38,26.45,177.8,-3.24,260.22,-158.23,-16.3,1.0
2.0,2.0,2.0,0.0,6.42,2.29,63.58,58.25,171.63,-16.94,-126.37,-3.03,290.0,-231.07,-7.29,1.0
2.0,1.0,2.0,1.0,10.23,62.61,-136.76,-34.56,44.73,3.8,-24.09,-4.04,190.43,-91.62,11.77,1.0
1.0,1.0,1.0,3.0,-52.99,4.05,-134.74,-9.59,-23.1,30.13,124.35,-3.38,134.24,-92.29,20.44,1.0
3.0,0.0,2.0,0.0,71.14,10.08,127.37,-25.49,89.49,10.25,-8.19,-3.41,472.07,146.17,-49.27,1.0
2.0,1.0,1.0,1.0,48.34,18.5,1.07,-32.29,41.15,59.32,47.32,0.56,67.68,212.15,-50.85,1.0
1.0,1.0,0.0,1.0,-13.16,15.59,-51.6,-109.14,-5.84,-22.17,-176.49,-0.95,-34.74,-179.45,22.26,0.0
2.0,0.0,0.0,2.0,-6.82,-28.21,2.6,-16.27,-47.16,13.23,-26.73,-1.45,260.65,41.83,64.81,1.0
0.0,2.0,2.0,2.0,3.98,13.7,56.82,-4.13,-31.39,34.15,47.5,1.73,-249.35,-57.8,-3.01,0.0
2.0,2.0,1.0,1.0,75.67,110.02,49.13,6.95,-4.61,5.26,-140.85,-2.33,57.14,95.4,-58.03,0.0
1.0,2.0,1.0,1.0,46.86,-38.24,93.56,108.36,-78.44,-11.34,107.27,-3.67,-58.21,127.52,6.12,0.0
1.0,1.0,2.0,2.0,-33.6,9.37,79.72,18.88,-30.06,3.5,179.21,-3.72,-20.8,-50.89,-16.25,1.0
2.0,0.0,1.0,1.0,5.48,-35.01,81.21,-5.05,23.2,10.94,33.08,-0.19,338.84,51.37,48.2,1.0
1.0,1.0,1.0,2.0,-47.76,-14.69,7.22,8.84,-86.88,-27.7,-12.07,1.63,-138.92,-227.49,44.65,0.0
1.0,1.0,1.0,1.0,8.41,62.41,275.04,133.21,11.54,31.05,50.82,-4.03,217.09,-86.47,18.31,1.0
1.0,2.0,2.0,1.0,26.11,4.77,0.14,69.44,-47.94,-45.78,25.94,-3.15,-181.61,-51.94,16.33,0.0
2.0,2.0,3.0,1.0,-12.47,-23.81,-35.38,-4.28,52.37,-0.93,34.08,-2.84,171.5,-193.27,12.09,1.0
2.0,1.0,2.0,1.0,13.62,20.4,8.25,-61.55,-1.27,6.02,55.33,2.38,-103.12,-102.4,-8.88,0.0
1.0,2.0,1.0,1.0,76.07,-20.5,28.79,-52.62,-164.56,29.25,15.51,-0.94,-152.15,-67.87,-30.59,1.0
2.0,1.0,1.0,1.0,0.81,-58.27,34.35,-6.68,60.51,12.89,27.28,-2.12,342.29,-145.62,38.04,1.0
1.0,0.0,1.0,2.0,19.64,-21.94,-99.48,82.79,-10.08,40.01,10.55,-0.4,94.42,359.62,-15.82,1.0
2.0,1.0,1.0,1.0,-3.91,-20.06,-57.78,-38.83,45.9,-36.06,34.74,-3.71,95.75,-38.57,13.13,1.0
1.0,2.0,1.0,1.0,23.1,-55.39,-121.58,80.71,-12.27,-17.83,-82.32,3.51,-478.2,-59.87,-58.2,0.0
1.0,2.0,2.0,1.0,34.49,-42.43,87.09,-43.73,-125.48,-1.26,-1.3,1.08,-55.04,-248.76,41.41,0.0
1.0,0.0,1.0,2.0,20.3,-83.55,-3.97,-45.19,-91.52,28.98,-10.64,-3.04,123.03,276.92,9.6,1.0
1.0,1.0,1.0,1.0,0.73,-36.9,-21.17,-11.13,-75.07,-22.15,-27.18,-1.48,-122.04,-21.17,25.87,0.0
3.0,1.0,1.0,1.0,14.91,-61.54,162.28,53.23,33.91,8.07,-0.93,-1.41,381.48,-46.06,8.21,1.0
1.0,1.0,2.0,1.0,-3.12,-6.24,20.84,22.82,-16.44,-22.86,-13.68,-3.27,17.04,-310.06,13.77,0.0
1.0,2.0,2.0,1.0,32.58,20.36,-139.6,19.77,-13.79,-2.84,113.18,-6.28,179.16,-209.84,24.88,0.0
1.0,1.0,2.0,2.0,-26.52,-57.34,38.91,11.76,-41.94,-12.84,-91.46,-3.22,-147.08,12.22,-28.76,1.0
1.0,3.0,1.0,2.0,1.46,-53.02,-121.4,18.2,-102.78,45.78,48.05,4.11,-29.01,-405.21,31.23,0.0
1.0,1.0,1.0,1.0,-33.03,20.55,-114.25,43.29,88.67,1.48,58.09,-2.0,71.49,-296.56,53.32,1.0
1.0,1.0,1.0,1.0,85.95,-74.77,115.54,-41.85,-93.6,34.08,-57.73,-1.48,34.08,330.01,-22.93,1.0
1.0,1.0,2.0,1.0,-13.33,-119.54,152.1,-101.65,-43.26,-24.02,58.18,-1.18,-53.77,-167.58,28.14,0.0
1.0,1.0,2.0,1.0,-39.86,-35.9,38.5,91.28,74.4,19.91,-10.0,4.38,-182.88,-117.56,-2.21,0.0
1.0,2.0,2.0,1.0,12.69,45.35,-24.31,26.47,-27.74,-16.45,-49.85,2.2,-150.47,-197.74,9.76,0.0
2.0,1.0,2.0,1.0,-3.52,63.93,93.35,-68.32,73.66,33.54,-122.05,0.46,376.81,-149.46,38.98,1.0
1.0,1.0,2.0,2.0,6.56,-59.78,89.35,-141.53,-37.17,13.53,3.75,-2.45,-84.28,108.62,-36.96,1.0
1.0,1.0,1.0,2.0,-44.16,54.4,-34.01,55.86,-70.96,-6.87,59.45,-1.94,-30.58,-62.47,23.92,1.0
2.0,1.0,1.0,1.0,-17.73,-32.05,70.24,2.5,42.08,-0.71,43.34,-1.56,318.74,-214.58,37.76,1.0
1.0,2.0,2.0,1.0,42.88,45.1,58.61,-23.68,-19.67,-9.51,-16.01,-4.01,63.11,-72.07,12.23,0.0
1.0,1.0,1.0,1.0,22.51,-54.85,20.7,46.7,-21.45,30.22,18.31,-0.35,25.47,-4.08,-9.79,0.0
1.0,1.0,1.0,2.0,41.98,80.19,57.99,34.93,-60.96,44.99,-95.2,-3.05,86.73,115.25,-20.09,1.0
1.0,2.0,2.0,1.0,-13.75,-21.29,-53.18,87.46,40.27,41.06,-19.98,-1.47,236.49,-200.79,44.83,1.0
1.0,2.0,1.0,0.0,39.07,55.37,-119.47,11.97,3.51,8.87,-104.17,3.67,-435.49,-29.93,-72.4,0.0
2.0,1.0,1.0,1.0,29.38,71.27,90.39,24.93,5.29,51.17,81.21,-2.88,269.94,15.97,-6.07,1.0
1.0,1.0,1.0,0.0,0.85,29.03,66.03,84.63,31.38,-40.77,-55.87,3.7,-552.24,-11.67,-46.74,0.0
3.0,1.0,1.0,1.0,22.73,-42.52,-129.72,-14.08,107.83,23.08,31.79,-1.08,363.79,-81.67,-16.68,1.0
2.0,1.0,1.0,1.0,0.14,1.57,-41.15,-48.31,24.84,37.5,-95.71,-1.26,272.13,-80.41,46.0,1.0
2.0,2.0,1.0,1.0,21.4,-106.5,27.01,-66.36,-87.51,-20.03,-39.23,1.14,-200.71,-167.55,-17.11,0.0
1.0,1.0,1.0,2.0,-6.96,-3.34,72.04,-68.25,-79.65,-3.28,-18.67,-4.28,-85.23,7.08,-6.15,1.0
1.0,2.0,1.0,1.0,42.6,37.37,-85.0,-48.59,12.99,2.67,48.19,1.29,-312.39,60.47,-75.52,0.0
1.0,1.0,2.0,2.0,-13.67,14.13,-6.94,21.96,-21.26,23.71,-98.78,-3.42,61.15,139.94,-5.76,1.0
3.0,1.0,2.0,1.0,30.43,-68.13,11.42,6.63,37.61,24.14,-12.79,-1.95,427.33,-6.47,1.53,1.0
1.0,2.0,2.0,2.0,8.29,55.45,93.92,-129.22,-135.74,16.64,-16.03,0.03,-124.69,-38.41,30.83,0.0
1.0,2.0,2.0,1.0,24.67,30.73,110.48,-16.41,-22.36,-1.08,14.16,3.22,-350.65,-99.97,-35.29,0.0
1.0,1.0,1.0,2.0,-50.76,-33.39,45.41,6.25,88.56,61.93,151.43,6.56,-145.6,-100.88,-32.84,0.0
2.0,1.0,2.0,2.0,-2.9,20.6,20.41,80.58,-42.92,43.47,18.29,2.07,7.0,-155.7,-6.41,0.0
1.0,1.0,1.0,1.0,-55.38,-61.15,-61.06,23.41,25.05,-8.32,1.46,3.38,-87.36,-300.17,43.54,0.0
2.0,1.0,1.0,1.0,-7.97,-38.91,-94.78,-90.12,69.26,36.6,-99.95,-0.28,384.72,-236.99,54.09,1.0
1.0,1.0,2.0,2.0,2.87,42.25,-122.92,-92.92,-8.67,35.12,87.04,-4.49,214.35,-158.68,22.72,1.0
1.0,1.0,1.0,1.0,8.63,25.41,54.37,-52.63,-38.45,-10.43,43.23,-2.2,-27.8,-41.85,24.5,0.0
2.0,2.0,3.0,0.0,86.31,38.59,27.68,75.61,-100.95,-41.56,13.85,-3.15,-114.57,14.98,-22.29,0.0
1.0,1.0,0.0,2.0,40.41,-38.89,-104.97,-40.87,-74.99,37.64,64.57,-2.61,60.84,158.24,-12.34,1.0
1.0,2.0,2.0,2.0,-66.27,77.5,31.77,47.04,40.87,-0.51,-62.15,2.69,-171.19,-271.4,-10.43,1.0
2.0,2.0,2.0,1.0,85.91,40.23,36.27,142.62,-121.19,1.3,-120.91,-1.59,-118.33,1.43,-55.81,0.0
2.0,1.0,1.0,1.0,3.74,42.53,57.5,-91.21,105.33,8.73,-29.66,-2.25,359.51,-208.15,11.45,1.0
1.0,0.0,2.0,1.0,-6.47,32.2,137.74,25.79,64.54,51.69,41.04,0.35,295.24,-143.87,73.71,1.0
2.0,0.0,1.0,2.0,-23.09,-20.49,-119.44,70.81,-34.26,2.72,2.74,0.18,57.54,292.62,14.82,1.0
1.0,1.0,3.0,1.0,-1.79,43.77,-213.62,19.28,-2.14,-74.8,-27.98,-4.12,-123.53,-168.9,1.14,0.0
1.0,2.0,3.0,1.0,15.07,-107.87,-99.81,-27.68,19.74,-7.07,59.59,0.44,-158.24,13.19,-30.4,0.0
1.0,2.0,2.0,2.0,-27.33,32.02,52.79,-102.64,66.69,22.95,-163.68,0.9,-38.89,9.44,-30.23,1.0
1.0,1.0,2.0,0.0,-14.15,-7.75,18.88,54.83,-0.54,-35.78,89.13,3.04,-360.77,-194.47,20.58,0.0
1.0,1.0,1.0,2.0,6.46,27.83,-83.76,-66.58,-26.72,39.07,-79.26,-4.48,75.38,-8.96,-27.71,1.0
1.0,1.0,2.0,2.0,15.48,82.66,27.76,-65.14,-41.56,119.07,14.55,2.24,149.66,-101.55,2.27,0.0
3.0,1.0,2.0,2.0,28.65,-81.57,32.98,15.05,-60.6,35.65,-73.14,-2.45,404.78,79.05,-3.4,1.0
2.0,2.0,2.0,1.0,29.42,50.69,101.32,58.69,-52.17,14.83,-137.15,2.4,-43.15,-228.89,-1.35,0.0
1.0,2.0,2.0,1.0,4.92,3.13,-150.43,-19.15,-22.4,-30.58,-39.83,-2.54,-57.15,-181.57,15.63,0.0
1.0,1.0,2.0,2.0,-49.58,43.53,-35.47,-79.29,-80.64,-29.08,23.07,-2.85,-133.06,-64.42,7.84,1.0
1.0,1.0,2.0,3.0,-40.42,-35.25,96.2,-11.58,-156.48,-5.99,-55.84,-5.4,65.07,-171.97,50.08,1.0
1.0,2.0,1.0,1.0,-3.61,13.62,166.91,21.86,-37.96,-106.07,-99.77,-3.26,-323.76,-139.75,16.72,0.0
1.0,2.0,1.0,1.0,58.31,-24.86,-54.18,-57.74,-49.61,35.66,54.83,0.11,-64.72,162.98,-30.36,1.0
1.0,1.0,1.0,1.0,-18.87,77.68,38.41,-24.54,61.54,21.89,-82.65,-1.49,186.21,-240.37,43.85,1.0
1.0,1.0,2.0,2.0,23.05,-42.88,107.1,53.01,-84.53,0.39,53.65,-2.68,-49.84,102.36,-14.22,1.0
1.0,2.0,2.0,2.0,25.49,1.55,-20.79,49.9,-34.71,60.57,28.23,1.47,-28.94,-29.2,-27.52,0.0
1.0,2.0,3.0,1.0,58.82,-9.34,26.95,9.4,-101.02,-6.25,-29.74,-0.58,-137.22,-73.84,-13.84,0.0
1.0,2.0,2.0,1.0,41.29,-22.55,61.0,50.16,-115.52,28.71,33.82,2.97,-371.44,-139.08,-39.81,0.0
1.0,2.0,2.0,2.0,5.59,47.79,40.58,-40.61,33.6,19.43,-11.95,1.0,-164.06,43.72,-35.74,1.0
2.0,1.0,2.0,1.0,14.8,11.7,8.12,37.15,78.44,63.32,-169.85,-2.78,310.89,-256.29,-5.25,1.0
2.0,0.0,1.0,1.0,67.47,32.7,89.02,3.13,-79.77,46.73,-26.97,-0.44,140.39,361.61,-8.89,1.0
1.0,1.0,1.0,2.0,27.17,-69.35,65.83,-95.0,-41.77,45.47,-74.18,-1.77,114.65,155.2,-16.47,1.0
1.0,3.0,2.0,1.0,31.74,74.05,-16.63,-76.19,-61.08,-14.83,15.3,-1.74,-32.02,-101.53,19.01,0.0
1.0,1.0,2.0,1.0,-13.94,-31.91,49.03,-2.34,19.02,-56.77,4.27,3.0,-411.89,-49.89,-27.21,0.0
1.0,2.0,1.0,1.0,24.25,-28.94,78.98,117.58,-56.62,3.09,95.06,-0.78,-91.97,-66.42,15.21,0.0
2.0,1.0,2.0,0.0,57.71,-51.38,71.67,-26.15,-123.97,-9.6,62.09,0.06,-107.0,-171.46,3.84,0.0
1.0,2.0,3.0,2.0,0.06,3.14,86.59,-105.43,-23.5,7.37,-16.21,-3.3,-162.32,-46.27,-37.12,1.0
1.0,2.0,2.0,1.0,28.9,-39.1,101.84,144.88,-98.11,25.42,-12.86,3.32,-169.78,-242.45,8.59,0.0
2.0,2.0,2.0,1.0,58.8,-14.36,-74.07,28.5,-138.27,46.3,-45.1,2.45,12.0,-312.74,0.61,0.0
2.0,2.0,1.0,2.0,13.52,137.4,-213.74,-36.52,-65.31,73.31,-9.63,4.75,-31.74,-248.29,-13.45,0.0
1.0,0.0,1.0,2.0,6.65,-68.7,-56.42,101.35,-45.19,52.26,65.24,-1.7,257.21,-1.96,40.13,1.0
2.0,1.0,2.0,1.0,-1.11,62.91,-13.2,98.34,91.11,38.35,-27.98,-2.82,332.11,-329.83,15.68,1.0
1.0,1.0,3.0,1.0,-1.8,33.42,-17.23,-44.47,-89.44,-38.34,4.7,-3.97,-131.44,-164.57,24.91,0.0
2.0,1.0,1.0,1.0,-3.41,-48.89,-16.14,-42.55,-13.93,-12.35,-22.06,-2.96,136.82,-255.66,23.92,0.0
1.0,1.0,2.0,2.0,8.3,-20.66,47.69,53.49,-84.64,17.54,-18.75,-4.02,50.5,176.55,9.69,1.0
1.0,2.0,2.0,1.0,35.63,59.24,5.22,35.1,-42.09,-2.55,-54.49,-2.63,20.44,-123.8,3.79,0.0
2.0,1.0,2.0,1.0,45.19,75.58,-107.74,-14.88,-147.32,34.5,8.62,0.42,41.55,-250.66,-1.16,0.0
0.0,1.0,2.0,1.0,-3.73,14.9,168.25,103.71,-109.78,-36.34,-42.11,-1.92,-278.35,-16.24,33.32,0.0
1.0,1.0,1.0,2.0,15.2,6.62,-83.16,-34.43,-37.18,18.09,-112.81,-0.98,-86.71,35.23,-22.21,1.0
1.0,1.0,2.0,1.0,29.96,-24.4,130.26,50.46,-39.72,7.84,-133.92,-0.7,-77.17,-7.6,-20.99,0.0
2.0,1.0,2.0,1.0,21.7,57.54,118.32,-9.52,36.17,-6.85,-49.28,-1.3,69.0,11.98,-10.02,0.0
2.0,2.0,1.0,1.0,9.78,-72.2,-81.31,-51.25,-53.18,4.9,85.95,0.35,-27.99,-244.51,4.0,0.0
2.0,0.0,2.0,2.0,44.49,-45.0,-75.05,-38.45,-66.97,72.18,-27.73,-2.26,313.86,165.53,5.8,1.0
1.0,1.0,3.0,2.0,75.13,36.59,-14.35,-21.06,-63.75,59.31,-53.06,-3.31,182.36,354.07,-23.22,1.0
2.0,2.0,2.0,1.0,-22.67,92.89,-82.06,-2.33,65.47,4.64,72.21,-2.06,292.83,-288.07,51.67,1.0
1.0,2.0,2.0,1.0,-29.28,-17.34,53.47,28.96,73.38,-29.23,-6.45,-1.55,177.64,-142.58,72.74,1.0
0.0,2.0,1.0,1.0,38.94,-45.27,67.46,-45.11,-104.04,-29.93,25.16,-2.6,-223.12,146.53,13.65,0.0
1.0,1.0,2.0,3.0,-72.68,4.17,194.83,-120.13,-67.48,-28.91,12.76,-3.93,-149.4,-102.05,16.5,1.0
1.0,1.0,1.0,2.0,33.65,3.88,134.54,130.37,-57.08,11.79,23.09,-3.19,-151.28,84.58,-71.12,1.0
1.0,1.0,2.0,0.0,3.53,26.99,124.12,-1.72,107.07,7.07,60.05,-2.85,197.43,-154.14,26.14,1.0
1.0,2.0,1.0,1.0,73.91,-56.86,-62.09,-36.5,-100.2,75.82,-126.98,-0.65,15.36,-17.73,-43.18,1.0
1.0,0.0,2.0,2.0,62.15,12.79,-28.97,87.71,-58.99,60.06,-155.78,-3.21,203.05,352.4,-18.2,1.0
2.0,1.0,1.0,2.0,-21.66,6.73,-91.89,-92.59,-78.89,8.11,-87.81,-2.44,179.03,-51.7,42.32,1.0
1.0,1.0,2.0,1.0,-20.93,-37.27,174.33,-107.2,-41.85,-16.5,21.1,-0.38,-71.46,-150.2,43.2,0.0
2.0,0.0,2.0,1.0,27.77,-73.04,-134.83,77.23,87.82,34.29,-6.89,-1.5,246.59,-20.45,-10.09,1.0
2.0,1.0,1.0,2.0,4.65,33.94,36.02,-37.9,-4.47,-0.1,25.36,-3.58,242.2,-56.37,9.36,1.0
1.0,1.0,3.0,2.0,25.13,42.15,164.92,33.84,-60.64,31.59,-37.45,-3.61,43.12,209.28,-16.98,1.0
2.0,1.0,2.0,2.0,4.23,46.99,-77.06,-0.95,16.55,53.16,54.57,-2.19,206.18,198.38,-31.52,1.0
1.0,1.0,2.0,1.0,47.7,47.45,88.28,20.36,-41.73,12.33,-25.62,-0.91,-130.93,42.88,-31.9,0.0
2.0,1.0,2.0,1.0,-4.53,-45.09,-161.51,-83.05,74.1,-5.71,105.12,-1.64,215.83,-118.52,18.84,1.0
1.0,3.0,2.0,1.0,41.41,-86.17,-57.48,-67.07,-68.28,-10.81,53.59,-2.62,-46.07,-96.38,9.45,0.0
1.0,1.0,2.0,1.0,74.74,63.15,-6.75,112.29,-83.19,24.41,76.26,-1.79,-35.44,255.26,-37.24,1.0
2.0,1.0,2.0,1.0,2.99,-27.2,-49.87,-17.58,19.92,5.29,-99.21,-2.44,224.3,-7.6,32.28,1.0
1.0,2.0,2.0,1.0,27.97,23.29,78.92,1.05,-75.95,-7.83,22.5,-0.8,-69.98,-68.61,2.85,0.0
1.0,1.0,2.0,2.0,-17.29,-1.99,180.32,-18.66,-22.55,32.36,-24.04,-1.68,133.48,24.06,0.89,1.0
1.0,1.0,1.0,2.0,-18.57,-113.57,111.01,31.02,25.78,35.49,-32.48,-2.89,252.33,-307.96,25.45,1.0
1.0,1.0,2.0,2.0,-22.79,28.75,169.85,-80.25,-63.51,-15.15,-16.61,-0.3,-38.32,-89.93,37.63,0.0
2.0,1.0,1.0,1.0,4.94,33.72,123.67,84.27,85.93,15.97,18.26,-0.86,308.99,-84.76,29.58,1.0
1.0,1.0,2.0,1.0,-7.55,62.78,66.68,-6.34,100.51,0.05,-148.18,-3.65,137.07,-249.64,4.64,1.0
2.0,2.0,2.0,2.0,-32.8,55.97,14.58,51.05,42.47,22.86,-38.76,-1.11,241.85,-321.37,49.89,1.0
2.0,1.0,2.0,1.0,31.42,-25.61,-46.31,-54.99,87.23,14.44,-71.35,-4.87,248.51,-138.9,-46.47,1.0
1.0,1.0,1.0,1.0,-27.37,25.03,16.95,35.79,41.94,7.41,105.37,7.23,-543.2,-99.54,-39.25,0.0
1.0,1.0,2.0,1.0,0.58,23.73,39.93,13.27,70.43,16.65,24.21,2.84,-222.14,-0.25,-35.5,0.0
1.0,2.0,1.0,1.0,18.35,-31.47,-71.76,-73.88,-41.27,22.86,47.63,5.56,-294.08,-289.5,3.92,0.0
1.0,1.0,2.0,2.0,39.23,-26.47,-126.11,-67.28,-125.93,15.96,-81.72,-2.96,-19.42,121.86,-10.68,1.0
1.0,1.0,1.0,2.0,24.74,-13.01,-163.64,27.44,18.13,51.59,35.26,0.17,53.83,201.73,-28.7,1.0
1.0,2.0,2.0,1.0,2.38,55.27,-123.51,8.71,-46.71,-50.48,-61.23,-5.33,-120.89,-214.0,35.52,0.0
1.0,1.0,2.0,1.0,10.55,39.96,-147.7,-32.64,-70.8,-28.0,0.16,-2.93,-60.17,-29.73,22.16,0.0
2.0,1.0,2.0,1.0,1.99,-25.67,-59.95,24.8,13.95,53.9,48.54,0.88,340.95,-13.02,60.82,1.0
1.0,2.0,1.0,1.0,54.9,-46.25,-117.56,57.65,-85.84,-12.09,171.21,-6.4,-18.09,-88.99,9.31,0.0
2.0,0.0,2.0,1.0,3.18,-93.27,-45.35,-6.49,1.09,53.5,-40.62,-1.62,306.09,-117.16,36.99,1.0
1.0,1.0,1.0,2.0,-14.53,51.55,3.72,-34.82,7.27,24.33,-111.25,-1.58,53.92,151.22,-21.1,1.0
1.0,2.0,1.0,2.0,26.87,11.72,42.13,0.35,-64.09,21.78,85.64,-5.91,-97.7,-92.36,-52.3,1.0
2.0,0.0,2.0,1.0,58.25,14.16,8.08,21.21,32.24,54.97,-76.51,-3.56,289.53,88.25,-46.14,1.0
1.0,1.0,2.0,2.0,-8.94,19.84,53.26,-81.1,39.95,52.42,91.81,2.38,108.22,133.69,1.31,1.0
1.0,1.0,2.0,2.0,-8.62,6.81,-97.44,36.67,-25.41,-0.05,-48.29,-2.73,-114.96,79.45,-43.42,1.0
1.0,1.0,0.0,2.0,13.03,4.13,-30.01,-16.44,-57.96,49.43,-40.34,-4.74,93.06,-87.87,-30.25,1.0
