cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
1.0,1.0,1.0,0.0,109.1,-100.28,-20.96,52.35,-23.01,-12.15,-63.68,18.29,-131.02,-36.08,172.9,45.89,-30.0,93.19,38.84,67.86,-119.77,-28.74,5.44,-26.02,21.13,1.53,35.89,1.0
1.0,1.0,0.0,1.0,-12.21,-204.67,20.58,-77.43,-29.65,75.47,-73.93,27.25,-22.16,2.62,116.07,82.3,-56.57,53.76,15.78,92.66,134.86,-57.32,-42.95,100.75,31.27,20.75,1.73,2.0
1.0,0.0,1.0,0.0,34.4,8.98,-0.37,-127.78,20.21,73.51,-65.15,31.96,51.56,-2.89,-148.4,64.46,0.24,17.65,-8.26,50.49,43.49,-86.8,-76.11,-24.44,-29.13,8.26,-22.85,1.0
2.0,0.0,1.0,1.0,28.37,-39.34,-15.83,-10.85,49.07,25.51,81.87,-4.67,6.78,-8.94,103.76,16.9,43.96,-128.65,12.57,59.68,194.04,31.74,30.36,48.42,37.9,20.93,13.16,2.0
2.0,1.0,1.0,0.0,-69.33,-40.34,-13.13,-66.57,70.06,-75.36,4.8,11.23,36.14,40.51,147.07,49.49,-19.97,50.83,-15.61,-121.82,19.3,-14.36,37.81,136.67,-22.85,8.53,37.26,1.0
2.0,1.0,1.0,1.0,4.77,-30.2,19.95,69.82,11.31,46.33,-38.3,13.73,-81.76,14.42,15.48,164.17,-34.92,130.75,-35.33,73.97,152.28,-8.23,46.77,-51.23,19.94,-7.9,26.49,2.0
1.0,1.0,1.0,1.0,18.43,48.83,14.55,-29.8,-56.85,99.36,-133.63,10.13,54.13,-19.52,56.06,8.49,-1.6,-55.39,-27.46,29.63,-142.97,66.24,27.2,-64.88,-0.3,27.41,-34.5,1.0
1.0,1.0,1.0,1.0,-132.11,-124.39,1.76,14.71,23.64,62.67,-165.45,0.07,155.19,13.19,-50.38,114.21,48.05,-7.56,-29.83,-38.71,-90.89,-114.3,-30.98,-10.75,-28.86,35.21,-51.86,2.0
0.0,1.0,1.0,1.0,-15.78,-142.97,-5.97,-1.2,3.75,-28.07,62.18,-4.91,-125.49,15.73,-18.14,-29.25,-5.94,37.46,15.33,-46.59,-93.37,76.93,1.0,-86.66,50.31,-68.36,-20.41,0.0
1.0,1.0,1.0,1.0,41.22,-22.89,-15.67,-122.74,49.76,84.86,-8.8,-1.54,-140.09,-37.6,156.44,146.99,3.85,-33.49,38.27,109.16,76.16,13.29,-89.39,-17.27,-35.91,40.28,-32.22,0.0
1.0,2.0,0.0,1.0,-103.19,63.52,16.02,-73.19,-0.66,-165.93,-37.46,-1.6,-112.83,-15.51,143.61,-95.84,-13.38,195.73,-24.54,-63.05,-81.27,82.6,83.32,-5.89,-2.59,3.15,-55.98,1.0
1.0,1.0,0.0,1.0,63.25,-21.27,3.75,85.17,55.47,-46.84,-9.02,-19.0,-11.73,13.88,182.04,-9.38,19.86,76.66,46.68,-15.32,-90.14,126.64,-20.54,-62.59,-33.08,-17.59,3.73,2.0
1.0,1.0,2.0,1.0,-108.18,-13.93,24.0,-49.06,29.86,-43.28,-2.54,14.72,-67.16,13.18,15.23,99.14,5.74,-18.03,34.1,-11.58,-114.8,30.66,45.05,106.85,6.23,-11.04,-31.44,0.0
1.0,2.0,1.0,2.0,-27.45,128.44,-28.88,-113.18,9.87,-110.7,63.43,21.15,-37.54,16.35,214.28,-40.55,-69.45,42.46,-16.24,22.13,-38.61,-89.92,-29.97,88.13,42.64,74.05,18.14,1.0
1.0,1.0,1.0,0.0,38.42,-66.3,13.29,-49.11,7.79,-117.01,-72.3,-21.29,-26.27,42.92,82.38,171.88,1.24,123.33,13.8,106.53,-193.3,3.89,-52.02,-30.49,-3.29,-28.93,27.51,1.0
1.0,1.0,1.0,0.0,83.98,-55.27,26.59,71.36,-25.88,58.03,-18.11,3.95,47.91,51.44,-92.43,-50.67,38.01,-19.79,-30.41,15.41,-131.91,-93.37,-48.71,-31.69,31.39,-5.87,-4.53,1.0
1.0,1.0,1.0,1.0,70.17,125.1,-22.28,-15.68,0.16,-47.01,-54.08,-10.19,-127.39,-29.26,-119.42,92.77,-30.76,5.72,16.67,4.5,60.23,-67.92,63.87,21.53,10.88,34.52,-37.98,0.0
1.0,1.0,1.0,1.0,-61.78,-188.08,26.33,131.38,27.7,16.97,-16.33,-15.53,-63.95,4.31,127.18,4.99,22.95,86.31,-14.48,-53.43,-77.28,11.34,78.25,-108.58,-41.58,-30.65,27.48,1.0
1.0,1.0,1.0,1.0,36.12,15.17,56.82,63.47,-31.19,2.84,-94.97,2.36,-111.06,6.84,90.27,60.9,-14.24,-30.23,-1.32,34.6,207.62,-110.46,33.4,60.77,-0.88,99.03,-49.07,0.0
1.0,1.0,1.0,2.0,89.87,19.16,11.1,31.03,-1.99,-77.38,61.72,-2.55,-191.77,6.82,34.73,-80.53,-61.63,-58.48,-47.98,-66.34,-14.48,128.86,-8.98,16.85,6.15,-17.31,-40.62,0.0
1.0,1.0,0.0,0.0,-67.64,60.41,-39.96,-185.48,27.09,80.76,-77.16,9.24,-195.61,2.08,-174.25,-45.0,-10.01,101.86,14.46,132.13,20.8,-130.17,4.85,-18.41,40.99,18.11,-18.12,2.0
1.0,1.0,1.0,2.0,75.92,-76.32,-27.12,185.35,24.9,-36.82,91.3,-8.98,52.54,-26.34,59.43,50.45,-17.7,38.32,-27.95,20.93,-10.83,70.25,-94.43,43.07,27.95,-44.59,32.87,1.0
1.0,1.0,1.0,1.0,-62.85,-91.5,17.59,-22.0,-8.02,138.18,-49.07,-13.31,-214.68,4.08,34.73,-96.53,4.78,4.23,15.02,17.38,4.29,-56.01,-36.27,18.17,42.99,15.67,0.8,0.0
1.0,1.0,1.0,0.0,-73.57,90.51,46.6,-48.67,2.38,-56.81,-58.13,14.39,-94.15,11.88,40.87,4.87,19.21,4.28,-9.34,-15.98,24.58,-31.95,-12.64,0.05,17.79,40.55,-12.59,0.0
1.0,1.0,0.0,2.0,-57.77,33.76,22.54,-74.02,29.69,31.35,-327.32,36.19,-7.78,-4.95,18.05,20.89,8.5,-119.07,-19.1,-90.38,45.51,-177.98,-20.15,54.64,-34.93,168.49,-114.19,2.0
1.0,1.0,0.0,1.0,26.58,20.01,8.22,37.5,65.99,16.75,-4.63,-24.41,181.44,11.83,-59.23,-48.49,16.12,16.14,10.26,3.99,17.58,-28.61,31.51,-11.22,-21.84,7.11,-23.66,2.0
0.0,1.0,2.0,1.0,-40.77,-35.36,33.66,91.59,3.32,-86.9,71.35,-23.65,52.05,-4.48,61.1,25.87,33.89,42.21,53.74,-64.21,-94.2,-50.91,-50.81,48.14,51.59,-12.67,0.97,0.0
1.0,0.0,1.0,1.0,-77.31,-207.23,-0.05,-32.21,-47.26,-119.0,-145.71,12.08,60.84,-6.28,-121.3,35.45,23.34,-142.49,22.05,53.8,-15.86,-65.33,5.9,45.82,-8.24,1.01,26.44,2.0
1.0,0.0,1.0,0.0,-22.05,65.28,-33.35,141.33,-3.31,-188.3,-242.65,6.26,43.05,8.3,-53.69,-77.79,-58.57,-57.69,40.33,2.47,-40.68,29.34,47.3,-83.51,-29.27,27.16,41.16,0.0
1.0,2.0,0.0,2.0,26.21,-295.07,15.93,38.2,-13.13,124.66,-73.77,-17.15,-3.95,36.07,142.63,101.07,8.41,-4.62,-11.35,-83.87,50.95,-76.17,4.53,-71.25,-16.34,20.57,33.74,1.0
1.0,1.0,1.0,1.0,-30.53,-61.55,6.83,-88.37,-7.48,-180.96,12.04,-11.17,44.3,-21.75,56.46,3.07,-49.39,3.3,9.04,33.28,-77.61,58.87,37.51,-1.87,-8.2,-19.77,-21.56,0.0
2.0,1.0,1.0,1.0,24.58,67.1,-5.28,-0.07,42.45,60.3,94.75,-12.05,-7.28,15.56,-13.42,34.99,-2.75,-27.76,1.43,89.58,40.39,-38.19,-23.46,-16.91,-0.63,1.82,39.65,0.0
2.0,1.0,1.0,1.0,-25.86,27.25,-2.52,89.23,-21.23,-64.35,-17.11,-12.23,-22.56,-12.37,256.33,-25.94,-19.04,8.3,11.8,-23.7,-127.51,83.72,6.63,-73.05,50.78,33.64,-68.92,1.0
1.0,1.0,1.0,1.0,-44.56,-36.02,28.69,-48.35,-50.6,-149.84,7.92,-14.97,127.93,31.92,-37.26,18.57,81.65,19.09,51.84,3.6,24.74,-52.71,15.61,-69.36,-0.27,2.4,-35.28,1.0
1.0,1.0,1.0,1.0,-65.45,-43.5,-5.61,-9.59,10.78,28.41,-70.13,1.27,42.36,12.54,127.05,18.71,-94.53,6.78,0.39,6.02,-27.17,98.26,6.94,-18.15,-28.56,3.21,-19.17,1.0
1.0,1.0,1.0,0.0,73.66,150.94,6.98,20.22,-50.12,63.19,27.51,9.26,-94.72,-3.43,-125.43,-9.02,43.58,-7.41,-15.0,-76.65,-69.47,-120.48,-5.01,35.7,-20.97,27.76,-27.12,0.0
1.0,1.0,1.0,1.0,13.03,-10.83,7.33,-39.4,23.33,16.28,53.05,8.36,43.14,-12.78,155.99,11.56,-73.78,-85.13,-4.26,17.33,18.81,44.98,29.75,14.32,27.59,19.55,19.5,2.0
1.0,1.0,1.0,1.0,-3.71,94.39,-23.74,28.56,-33.74,28.52,-35.62,2.28,-89.21,5.21,-8.03,66.55,-5.23,43.37,3.13,39.99,137.85,-89.13,-40.2,23.36,-29.6,57.48,-39.43,2.0
1.0,1.0,1.0,1.0,11.89,-117.21,9.21,-7.46,23.01,-29.93,-26.06,18.85,-135.22,-1.21,-153.54,54.53,-0.73,-39.27,-45.97,-24.71,27.23,-14.6,-4.4,77.93,-40.13,-27.73,-14.11,2.0
1.0,1.0,1.0,0.0,52.14,-19.39,-24.52,-46.98,25.27,-3.2,155.2,-2.37,-73.16,1.75,-118.95,37.27,79.66,89.26,-7.52,14.07,74.91,34.16,-36.71,63.79,33.69,-80.19,27.94,2.0
0.0,0.0,1.0,1.0,20.88,168.53,7.06,60.05,-44.0,-63.0,-84.33,19.36,-89.57,1.16,-159.22,-68.26,-13.07,-88.37,-6.09,82.32,-73.58,3.62,2.36,-2.82,4.35,14.98,22.96,0.0
1.0,1.0,0.0,1.0,-17.29,-34.87,-18.93,33.4,-28.64,-216.01,40.19,-1.71,70.58,-4.94,132.95,-64.82,-22.18,-16.7,-18.51,2.31,103.7,11.2,38.68,-57.85,24.25,22.47,30.96,1.0
1.0,1.0,1.0,1.0,70.5,71.03,20.35,33.4,-7.92,12.08,-27.55,8.49,-185.55,-18.39,143.37,17.67,-4.39,-57.36,-5.24,-87.38,-275.89,9.16,76.53,91.6,30.14,25.74,20.88,1.0
1.0,1.0,1.0,1.0,24.22,-47.59,45.37,-19.65,-5.82,79.4,16.12,16.5,50.85,-54.03,52.97,-103.21,-25.73,-60.1,-41.86,-134.82,42.37,12.42,-1.57,-29.77,53.95,2.62,28.18,0.0
1.0,1.0,1.0,0.0,69.77,-313.02,-30.83,165.57,16.39,27.71,65.06,22.38,-56.51,-10.78,-55.25,20.69,7.48,218.51,10.2,-42.59,-4.66,58.0,0.3,23.53,-37.69,-149.34,105.62,2.0
1.0,1.0,1.0,1.0,-16.14,-41.23,5.55,-22.11,-2.49,54.29,152.45,5.14,-28.5,18.55,-112.38,51.01,57.48,1.88,46.6,35.52,-145.18,135.97,-35.88,22.99,27.09,-97.91,-25.21,0.0
2.0,1.0,1.0,1.0,24.4,-35.06,2.69,-15.65,-2.9,4.63,-111.01,17.36,-101.03,24.0,-77.51,-2.05,22.04,37.48,12.51,42.02,-145.55,120.11,-4.32,7.37,57.9,-47.56,-32.89,1.0
1.0,1.0,1.0,1.0,57.35,28.1,-14.83,48.94,8.06,30.29,-16.46,-5.47,-5.15,-15.97,-39.51,16.9,-15.0,4.76,-24.94,39.4,-86.84,-41.79,31.34,-14.16,8.28,5.22,-5.81,0.0
1.0,1.0,1.0,0.0,82.16,19.53,-4.22,-37.71,5.3,115.77,-101.83,-22.08,-30.97,-3.96,-120.41,-144.41,39.94,-0.4,65.97,80.8,-152.15,-42.58,-2.83,21.57,-14.99,-3.72,4.93,0.0
1.0,1.0,1.0,1.0,30.63,-78.12,-13.85,16.81,2.26,-36.24,-43.53,-14.25,91.5,-9.7,-45.31,-20.84,-0.18,-100.92,-6.98,32.32,-26.57,29.52,6.24,-15.72,-10.42,0.35,-41.36,2.0
1.0,1.0,0.0,1.0,129.35,-11.84,17.58,-150.48,-24.83,-79.33,-87.99,-21.62,29.66,15.02,-54.35,48.91,-50.0,-3.79,-12.6,-48.96,23.03,-69.23,-4.16,-12.15,-14.79,34.65,-40.73,2.0
1.0,1.0,1.0,1.0,-99.01,15.58,46.73,-15.43,11.5,-124.52,40.34,0.57,-38.96,-13.7,4.18,-116.19,14.41,21.63,-25.79,-67.17,-9.18,-17.76,94.59,-24.9,26.09,0.57,-24.5,0.0
0.0,1.0,1.0,1.0,-86.96,25.09,-1.85,10.03,16.51,-230.03,-74.28,-14.02,66.22,-26.71,136.02,60.89,14.28,73.76,35.47,-12.94,-68.39,46.57,24.96,-53.75,4.94,12.27,2.52,1.0
1.0,1.0,0.0,2.0,-150.88,12.2,-26.98,111.15,-0.14,-92.74,151.36,-30.92,27.7,17.67,58.15,-143.09,-7.08,-124.06,-15.67,25.0,118.18,172.4,51.67,22.32,3.27,-21.34,-26.87,0.0
1.0,1.0,1.0,2.0,-63.14,-81.39,-7.9,-58.15,61.47,-72.38,-0.18,-7.09,-57.78,27.81,105.28,-52.21,54.0,-155.34,-11.03,40.07,-14.2,131.67,19.17,10.08,-0.97,4.59,-41.57,0.0
1.0,2.0,0.0,1.0,27.69,23.81,-17.1,113.81,0.87,-145.31,-53.38,-24.28,170.1,4.03,212.26,74.07,-1.16,39.35,35.5,-84.05,-116.47,28.89,-43.12,-16.7,-2.16,45.82,-51.65,1.0
1.0,1.0,1.0,1.0,-38.3,-18.41,0.59,45.88,2.88,91.67,80.03,-11.92,-61.37,19.31,8.1,-55.42,-25.97,34.37,20.3,56.41,-113.97,18.47,-16.48,27.11,-5.76,-31.51,-9.94,1.0
1.0,1.0,1.0,1.0,67.8,-49.58,38.98,-92.71,-48.82,-101.8,-49.5,-5.57,158.48,-40.14,-13.1,-9.75,-40.12,109.69,-10.38,46.8,38.21,-53.46,11.53,-55.85,-46.33,4.55,2.87,1.0
2.0,1.0,0.0,2.0,3.01,-64.34,0.03,69.36,16.63,100.96,113.49,-4.77,-163.6,9.65,27.75,-157.16,4.89,-133.11,4.71,81.44,32.4,225.45,-67.94,71.9,13.61,-47.99,-60.29,0.0
1.0,1.0,1.0,1.0,-3.62,-132.62,-24.07,-9.4,-108.73,67.41,-24.85,-4.98,109.34,-14.63,71.57,-49.9,-74.16,90.97,-32.4,-12.49,-51.19,-19.23,72.47,-1.5,25.04,-18.57,29.7,1.0
1.0,1.0,1.0,1.0,-172.48,85.89,-11.2,-27.92,56.33,-20.77,48.96,13.36,-12.29,-11.73,-214.45,-147.0,13.86,43.77,-21.72,25.81,-115.31,55.81,-26.48,32.26,44.15,-67.7,-7.7,2.0
1.0,0.0,1.0,1.0,-54.69,-88.91,7.88,63.14,-40.7,40.2,-23.14,26.91,-20.33,30.24,54.41,50.82,41.86,-54.87,-19.98,24.42,125.56,15.14,-30.75,18.57,-24.86,2.53,29.17,2.0
1.0,1.0,1.0,1.0,-113.99,45.53,-52.49,43.32,1.01,-22.83,111.9,17.9,-66.53,29.38,111.15,43.02,-97.05,-76.98,11.64,-120.24,50.15,53.96,5.91,-6.53,17.03,9.97,10.02,2.0
1.0,1.0,1.0,1.0,-35.96,-24.92,-26.82,76.6,-17.14,31.05,14.54,31.13,37.49,-2.35,285.74,48.42,-11.81,56.2,-21.05,-75.12,0.52,-11.72,-17.81,-5.9,26.23,35.47,50.23,1.0
1.0,1.0,0.0,1.0,-100.53,-111.05,12.69,-3.52,20.75,-107.27,-57.71,25.65,21.71,5.74,-11.24,-78.59,-46.96,109.2,18.37,-1.68,-11.91,-27.39,-5.35,12.08,-9.94,-12.75,-5.74,1.0
2.0,1.0,1.0,1.0,-76.39,-5.61,-3.94,-106.11,-9.43,72.93,40.44,13.15,-40.75,20.89,26.43,-53.57,-1.55,-41.46,30.45,90.85,41.41,-28.06,4.66,25.39,0.07,10.81,16.45,0.0
1.0,1.0,1.0,1.0,-47.5,-58.39,-44.42,-35.47,-16.04,-88.18,-15.22,-5.3,73.73,-11.82,58.51,40.66,18.31,-62.94,-0.91,-63.49,-70.96,-18.97,-7.71,-16.07,-11.47,11.49,1.03,0.0
1.0,1.0,1.0,1.0,85.79,-145.61,-11.08,10.86,31.53,52.29,-26.94,10.05,-81.15,-11.48,-97.39,-61.0,34.71,-78.08,34.24,-40.9,126.94,13.38,-25.06,-55.49,18.96,-19.01,11.85,2.0
1.0,1.0,1.0,1.0,150.47,-147.93,-27.82,-19.45,-0.28,66.61,-12.37,11.91,184.66,-23.04,48.48,-56.66,-2.13,24.61,24.16,-109.74,109.54,-9.87,3.84,-14.25,-65.88,-5.5,-3.58,2.0
1.0,1.0,1.0,1.0,23.01,99.5,4.11,82.18,52.64,85.37,-68.16,-6.98,132.05,-11.88,-115.36,21.66,27.69,-43.42,-30.92,-44.28,-68.76,-52.67,28.53,-53.21,2.61,24.38,-10.86,0.0
1.0,1.0,1.0,1.0,-64.16,135.09,-19.34,8.27,-27.43,62.34,54.18,-4.97,156.55,-35.69,-146.64,10.64,9.24,22.39,-16.13,17.47,43.94,-21.34,40.86,-14.47,-3.74,-5.23,-27.04,2.0
2.0,1.0,1.0,1.0,25.12,-68.8,17.32,-175.34,-28.39,99.13,64.18,21.84,-0.84,34.56,-19.34,-6.43,-37.07,47.35,-26.45,65.38,12.18,-1.44,19.46,48.75,8.52,-33.95,43.81,1.0
1.0,1.0,1.0,1.0,-47.07,-100.88,3.94,-33.37,40.08,-226.94,-45.79,-17.56,-76.09,31.04,-76.05,86.65,-39.04,68.16,7.24,11.81,-218.58,-35.22,40.52,-71.55,49.13,-43.92,40.39,1.0
1.0,1.0,1.0,1.0,-31.57,77.32,-25.36,10.95,26.71,-18.17,20.78,42.31,137.92,-35.12,-151.21,67.78,38.27,75.35,-18.21,33.36,33.83,-27.99,-26.44,23.59,-31.56,-18.76,-8.28,2.0
0.0,1.0,1.0,1.0,-17.12,48.83,12.74,168.67,-22.25,-33.18,68.35,-10.93,-39.19,-15.99,69.42,-25.63,17.87,-95.66,-44.75,-55.57,26.0,0.99,-15.55,68.64,16.69,27.28,-10.14,0.0
1.0,1.0,0.0,1.0,73.56,68.19,0.49,-151.53,-5.52,18.54,75.26,6.4,-121.55,27.79,67.03,-137.77,5.61,-44.44,21.43,57.24,157.93,-62.67,39.24,96.23,51.81,47.57,42.48,2.0
1.0,1.0,1.0,1.0,22.56,-56.64,-30.44,-15.72,-55.95,-140.27,79.05,-2.59,-61.29,1.0,72.02,91.79,18.81,-152.61,-9.74,2.48,55.03,72.2,-24.91,-84.54,2.93,3.61,-18.39,0.0
1.0,1.0,1.0,1.0,80.01,-109.74,-5.08,-61.56,54.42,-148.83,9.13,12.72,12.13,-6.87,-51.81,2.39,0.64,-44.44,-5.69,45.12,-54.65,56.04,68.23,54.15,-16.65,-36.92,-18.6,2.0
1.0,1.0,1.0,1.0,-43.76,-2.88,-56.14,19.96,16.65,141.09,48.56,-21.19,-104.48,0.85,17.93,39.44,-57.7,30.02,12.49,-10.54,-147.21,80.13,-91.42,42.71,3.97,-40.77,5.41,0.0
1.0,1.0,2.0,1.0,-138.9,-81.8,-11.22,64.13,-19.31,-88.15,-40.17,8.97,83.73,-0.07,93.15,-25.31,-14.36,-70.11,20.2,65.68,-90.02,-59.8,-12.84,-82.54,-71.87,26.66,-0.33,0.0
1.0,1.0,0.0,1.0,-32.29,64.98,3.79,44.7,-5.78,52.75,25.4,8.33,2.45,40.97,63.11,36.4,58.14,43.23,51.87,-32.33,-113.17,-22.75,-41.12,-36.61,-44.51,20.2,-28.35,1.0
1.0,2.0,0.0,2.0,31.13,-79.42,2.41,-51.19,-77.62,-46.0,70.14,12.31,41.78,-3.62,64.72,-47.04,-12.28,-21.53,-47.1,-36.29,-14.39,6.13,41.76,-175.35,15.11,-7.47,50.54,1.0
1.0,1.0,1.0,1.0,97.41,-66.6,22.0,-118.0,-34.29,-62.87,-28.58,-20.87,159.09,-29.19,122.17,-40.98,16.44,-15.15,32.35,-29.68,71.08,134.96,19.99,-147.04,-19.77,-17.22,9.45,2.0
2.0,1.0,1.0,0.0,35.98,-181.34,26.24,-40.71,31.35,-12.98,-120.96,-12.24,-14.18,23.27,-194.58,28.46,-49.45,151.52,-49.25,7.38,-211.52,-87.03,-7.47,-6.57,39.76,-62.53,8.22,2.0
1.0,0.0,1.0,1.0,68.51,-75.25,-20.19,-57.01,18.75,36.49,177.97,-1.36,-25.71,-34.11,-115.75,69.77,-2.09,-239.84,15.46,-58.27,-58.37,152.25,-9.68,29.92,-11.49,-72.72,-13.98,2.0
2.0,1.0,1.0,1.0,22.31,-191.32,24.5,96.65,70.11,91.78,53.11,-14.42,-121.81,5.41,66.79,-112.37,-26.26,157.73,-19.28,43.94,-35.84,-50.26,32.76,39.9,29.36,-49.94,59.68,1.0
1.0,0.0,2.0,0.0,-16.79,-133.57,4.8,-30.25,-59.78,35.24,46.19,11.8,37.21,2.39,-162.7,21.2,31.33,22.26,-43.0,92.89,-90.48,36.7,-4.24,11.08,-11.25,-88.74,1.86,2.0
1.0,2.0,0.0,1.0,-18.29,-70.51,-29.96,55.41,-3.94,22.08,-49.84,14.07,-71.41,-31.73,309.51,53.48,-15.38,104.99,6.74,-42.15,-41.13,73.44,-37.92,-5.05,-4.21,14.93,34.7,0.0
1.0,1.0,1.0,1.0,-72.5,-187.61,41.58,5.21,58.82,26.65,3.19,-7.34,-24.95,-8.39,12.28,-134.39,4.55,32.83,-13.7,-22.58,-23.74,55.29,-133.01,46.43,-11.46,-58.23,16.67,2.0
1.0,1.0,1.0,2.0,-84.01,-38.57,-25.43,-35.49,45.67,-60.58,98.72,15.77,-166.88,4.45,-40.61,169.97,8.93,-24.25,3.56,-143.86,97.04,47.93,-25.38,36.6,20.2,-33.08,31.97,1.0
1.0,1.0,0.0,1.0,66.42,87.22,27.82,124.19,7.29,39.68,37.13,-11.47,195.14,-25.47,192.03,-86.73,-16.42,38.47,12.3,87.87,113.84,19.98,-33.18,-71.09,14.21,50.16,-9.46,0.0
1.0,2.0,0.0,2.0,120.49,-208.93,16.81,-128.87,-21.05,145.56,-42.08,11.88,-128.0,-32.79,198.4,-34.44,-19.11,55.96,-6.84,7.47,-88.17,15.69,3.35,41.6,1.64,-8.07,47.49,1.0
1.0,1.0,1.0,1.0,93.18,-23.36,-1.87,6.03,-14.33,-109.0,-91.95,-33.7,83.28,27.21,-14.97,59.2,55.88,63.02,3.56,11.54,-10.34,13.7,-8.74,-33.42,-52.96,-5.07,-10.06,2.0
1.0,0.0,1.0,1.0,69.88,-72.07,-5.29,-8.03,-2.01,27.23,-145.36,19.28,128.11,-13.58,-73.04,19.75,31.78,-81.54,-10.68,53.12,-15.96,-60.48,-19.24,-90.51,26.59,18.54,39.98,1.0
1.0,1.0,2.0,1.0,6.96,-32.39,41.06,88.89,36.88,10.74,-8.05,4.62,-46.77,-35.88,27.79,-29.45,-31.16,-56.03,17.2,34.09,-76.01,-64.02,-60.38,-9.27,-26.11,17.17,-3.87,0.0
0.0,0.0,1.0,1.0,-39.85,-19.67,45.34,-28.74,1.96,25.22,-86.63,-12.73,-57.82,2.59,-60.42,17.11,41.57,-112.21,-32.27,-44.7,103.2,-2.24,9.12,51.26,27.82,13.02,80.86,0.0
1.0,1.0,1.0,1.0,-81.48,-42.71,-16.91,-63.16,14.25,9.23,-63.61,2.87,-38.43,-19.62,-41.24,-121.98,19.62,-22.4,-19.94,28.23,-44.69,-65.83,-25.92,8.25,-34.6,19.68,-10.88,0.0
1.0,1.0,1.0,1.0,-55.18,-166.05,-0.38,81.23,-30.77,-157.54,27.81,0.59,74.66,-6.11,49.19,55.06,-5.91,144.68,-14.36,13.17,189.24,-35.32,-47.09,-101.56,18.98,-33.18,43.5,2.0
1.0,1.0,1.0,0.0,52.16,83.72,6.12,-147.11,21.11,-19.81,-235.02,27.04,20.68,29.65,163.59,2.53,8.61,71.33,-1.51,130.26,-183.09,108.52,50.98,-7.06,71.63,31.43,-50.99,1.0
2.0,1.0,2.0,1.0,66.4,-57.12,-46.23,-35.54,-1.73,16.48,46.01,7.82,9.64,0.44,-47.62,-11.33,-103.47,20.7,45.41,29.85,-169.23,11.6,25.74,-28.03,-56.91,-48.74,-16.17,0.0
1.0,1.0,1.0,1.0,-20.82,-74.73,-43.4,-84.15,43.74,13.53,-6.45,-9.92,55.85,-15.52,61.83,15.83,-12.54,39.32,39.01,77.69,-2.54,83.48,3.69,36.59,-12.18,-35.49,8.63,2.0
0.0,1.0,1.0,1.0,120.8,-223.83,-13.45,-49.64,-36.05,44.62,-52.26,-14.09,146.05,-22.28,-44.44,54.47,18.35,81.65,-5.32,3.72,29.25,-46.0,-69.07,-33.43,1.34,-32.55,13.27,1.0
1.0,1.0,1.0,1.0,96.64,-73.14,-3.19,-90.78,-13.55,-197.68,78.9,8.24,106.91,17.98,48.57,26.74,-5.89,-40.42,-25.86,99.64,-13.5,54.05,-25.95,33.46,1.64,-22.46,-11.64,0.0
1.0,1.0,0.0,1.0,117.35,1.83,-5.67,-21.07,-29.01,70.41,93.94,-0.35,-21.54,-14.77,104.35,68.84,35.1,-6.43,4.93,30.85,117.26,19.84,-43.58,53.96,9.87,12.86,-2.78,2.0
1.0,1.0,1.0,1.0,8.25,22.44,-9.82,-60.29,-14.57,-10.83,141.01,21.53,52.86,-7.12,102.11,4.26,4.3,14.88,-25.46,-7.64,90.6,94.42,1.42,-43.09,-2.97,-17.45,-2.36,0.0
0.0,1.0,1.0,1.0,-22.97,-107.73,9.02,92.79,48.93,114.76,12.65,6.22,6.43,19.3,150.28,148.71,-0.4,94.46,-30.47,107.44,202.17,-6.77,26.71,-83.4,-68.55,8.41,9.29,2.0
2.0,1.0,0.0,0.0,-13.14,-138.28,-1.6,-49.29,-13.86,42.29,4.62,-30.79,-190.91,10.72,-122.08,33.8,-27.27,114.4,-5.64,64.01,-81.47,18.59,19.07,26.61,-57.18,-66.38,-54.7,1.0
1.0,0.0,0.0,1.0,-1.04,154.34,-24.08,-89.76,-33.5,-62.93,-162.42,-6.78,-102.06,5.28,-221.61,63.23,-38.0,-87.99,25.81,-140.69,-49.07,-30.86,9.25,10.19,26.46,28.73,20.3,0.0
1.0,1.0,1.0,1.0,16.93,53.84,-37.86,-33.84,38.58,-39.75,45.68,-4.53,243.66,1.32,-9.02,-85.44,26.91,-6.58,-25.02,15.48,64.94,-40.06,-19.48,5.24,-29.05,11.18,53.0,2.0
1.0,1.0,1.0,1.0,-0.79,-102.29,30.76,27.67,-33.02,-194.3,-69.09,9.87,-93.42,-19.46,-133.7,-138.85,11.54,48.29,35.91,-13.01,101.19,78.42,31.49,-27.93,16.63,-45.02,-43.77,1.0
1.0,1.0,1.0,1.0,-78.68,15.6,14.09,-146.49,-36.64,7.87,61.81,17.94,88.75,-14.03,-49.86,95.3,44.69,-0.47,22.24,-20.05,-133.11,-53.53,14.86,-75.12,38.36,-14.18,-9.09,0.0
1.0,1.0,1.0,1.0,-89.95,-140.71,-31.56,-67.81,-9.66,-77.8,92.73,-10.2,-98.15,-4.98,-245.69,171.28,7.1,-60.63,-19.16,-15.84,-176.01,31.75,30.5,-60.82,18.62,-85.44,-79.29,0.0
