cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,target
1.0,1.0,2.0,1.0,6.39,-59.15,-87.25,-64.41,-82.58,-86.14,-25.55,-38.89,-21.25,-118.38,-8.52,0.0
2.0,2.0,2.0,2.0,-63.74,-30.03,-51.4,-177.03,74.84,80.98,38.01,-71.6,-4.85,-37.01,94.45,0.0
2.0,2.0,1.0,1.0,-80.93,42.91,3.97,48.82,71.89,3.92,28.54,26.02,-96.32,-67.66,47.21,1.0
1.0,2.0,0.0,2.0,-46.65,-55.11,-6.4,67.32,-126.06,-48.16,9.87,-29.14,-86.91,373.82,-8.57,1.0
2.0,1.0,3.0,1.0,-6.47,33.13,-11.86,21.94,55.58,-223.54,-12.05,52.6,-34.96,-16.45,58.89,1.0
2.0,2.0,2.0,1.0,22.66,14.48,-4.76,186.07,54.39,-74.96,-2.61,93.85,25.49,255.12,-157.49,1.0
1.0,1.0,2.0,1.0,15.47,-48.93,-54.23,19.94,-116.43,-45.24,11.44,-78.9,44.73,-208.38,80.79,0.0
1.0,2.0,1.0,1.0,-97.56,-125.51,-15.65,-183.93,29.86,24.85,44.22,,-141.68,72.55,1.3,1.0
2.0,1.0,3.0,2.0,52.22,-148.57,-1.34,42.12,-19.16,-50.72,-28.32,17.15,66.17,-4.83,119.32,0.0
1.0,0.0,2.0,1.0,-5.29,-1.23,-36.61,23.27,-103.86,-233.2,-22.45,-103.24,-49.39,-256.47,83.74,0.0
2.0,1.0,1.0,2.0,148.37,11.55,-25.44,21.15,-39.46,-79.11,-22.97,79.14,88.76,107.46,-79.31,1.0
2.0,1.0,1.0,2.0,-62.95,-42.04,47.77,74.44,24.03,-235.36,-17.84,-170.01,-176.76,-186.98,20.41,0.0
1.0,1.0,1.0,3.0,97.61,23.61,-58.27,-77.7,8.41,-116.93,-28.66,-33.78,-11.47,-3.9,74.75,0.0
2.0,2.0,1.0,2.0,-34.19,87.82,-23.82,122.54,21.22,-1.95,-6.53,-80.54,-157.59,-11.0,-86.91,0.0
2.0,1.0,1.0,3.0,43.83,83.62,-5.09,-1.24,4.5,29.0,-19.1,14.86,-114.69,37.22,49.23,0.0
1.0,2.0,1.0,2.0,32.27,20.41,57.71,49.54,33.59,-33.8,7.59,64.55,25.76,220.86,-91.63,1.0
2.0,2.0,1.0,2.0,-24.32,-15.42,27.82,41.23,17.26,-26.35,-32.58,-55.71,-147.3,31.56,34.32,0.0
0.0,1.0,2.0,2.0,13.41,-55.24,78.06,-11.69,-10.51,-64.76,-34.35,-72.56,-42.98,-59.05,121.11,0.0
2.0,1.0,2.0,2.0,7.39,-17.11,136.97,-94.74,26.57,-107.72,-61.34,-16.87,-71.16,145.35,-94.46,1.0
2.0,2.0,1.0,1.0,-94.68,2.01,-26.02,-152.65,108.29,-265.75,-47.33,-114.29,-145.03,181.28,40.32,0.0
0.0,2.0,2.0,0.0,-140.71,44.64,-11.55,57.77,62.64,-131.48,48.39,-51.11,-98.76,-84.79,79.29,1.0
1.0,1.0,2.0,1.0,-34.54,39.43,-3.31,56.56,-66.66,-51.54,1.06,-26.3,-39.73,-44.24,-104.56,0.0
2.0,2.0,2.0,2.0,-59.74,54.44,-43.37,-12.66,26.67,-67.47,-53.97,-69.19,-93.02,195.86,129.43,0.0
2.0,2.0,0.0,2.0,94.5,-138.33,-87.04,-34.48,32.75,-27.95,-7.33,-81.4,126.68,46.55,44.87,1.0
1.0,1.0,2.0,2.0,43.07,-41.47,-86.14,196.66,-83.55,53.92,-8.28,6.35,-20.77,-43.17,-14.22,0.0
2.0,2.0,1.0,1.0,-72.52,124.03,-22.24,-355.86,45.27,-69.11,29.19,43.92,-100.68,-5.12,-63.43,1.0
0.0,1.0,1.0,2.0,44.92,-70.96,-31.38,-47.38,-37.86,-71.04,2.42,-108.92,25.63,-161.67,-57.14,0.0
1.0,0.0,3.0,1.0,-18.51,49.41,64.21,3.35,-114.24,-113.02,-43.83,36.53,-116.71,-35.04,66.54,0.0
1.0,3.0,1.0,1.0,-106.12,-91.13,18.59,15.67,136.82,-115.44,-22.78,-80.43,-80.23,193.7,-66.47,0.0
1.0,3.0,1.0,1.0,-140.23,-39.59,44.9,40.48,101.83,-172.41,-13.18,-153.31,-84.82,96.57,-58.27,0.0
1.0,3.0,0.0,1.0,-147.04,28.26,100.45,17.43,-101.01,6.88,70.62,-176.93,-15.38,181.14,202.44,1.0
2.0,2.0,1.0,3.0,79.97,17.84,-28.19,19.3,9.67,60.11,28.78,-20.81,21.92,18.74,48.03,0.0
2.0,2.0,1.0,2.0,58.12,96.62,-36.31,46.07,-72.85,-10.24,-14.47,-30.3,39.56,56.46,-121.25,0.0
2.0,1.0,1.0,2.0,119.49,-31.75,48.65,77.6,-36.89,-91.08,-8.99,-4.38,103.26,31.72,-81.62,1.0
1.0,2.0,1.0,2.0,-49.6,-92.16,48.88,72.28,-13.88,140.41,10.05,-13.48,7.31,299.65,-39.61,0.0
1.0,1.0,2.0,2.0,45.7,51.87,38.65,20.51,52.51,8.6,4.8,-18.08,-16.28,-118.94,-21.15,0.0
1.0,1.0,1.0,1.0,-60.43,75.2,23.88,-152.24,-6.19,-116.34,49.46,38.13,-150.49,-101.81,111.45,1.0
1.0,1.0,2.0,1.0,-76.78,226.65,2.84,-44.19,19.99,-68.3,43.71,28.95,-97.9,104.32,185.13,1.0
1.0,2.0,2.0,1.0,-54.43,-133.6,43.42,-90.06,83.97,-85.92,-18.24,-62.99,-63.82,69.88,93.5,0.0
2.0,2.0,1.0,0.0,-164.36,111.21,34.37,114.15,97.77,12.66,54.89,-19.41,-141.16,-141.1,-21.49,1.0
1.0,1.0,3.0,1.0,-57.07,69.66,-28.16,-19.21,46.7,-200.61,14.82,3.4,-51.75,62.29,0.02,1.0
2.0,2.0,2.0,1.0,-88.44,27.84,-34.15,31.52,61.81,-12.9,32.44,41.58,-63.35,223.63,92.0,1.0
1.0,2.0,1.0,2.0,116.11,91.57,-16.6,-121.33,6.19,-106.08,0.36,-44.51,168.95,-41.5,-83.69,1.0
1.0,2.0,0.0,2.0,19.78,-41.19,28.86,49.81,-37.37,-36.31,46.81,-94.93,92.68,23.0,38.36,1.0
2.0,1.0,2.0,2.0,-36.22,-47.56,13.58,-74.21,-1.81,-73.27,51.72,58.04,-53.43,195.97,-34.32,1.0
1.0,1.0,2.0,2.0,2.14,-15.44,53.82,-84.4,-79.04,-44.99,-21.19,-151.92,-17.62,-328.69,-75.7,0.0
1.0,2.0,2.0,1.0,-78.64,13.78,-62.58,-10.8,44.0,-75.18,37.92,61.65,-69.92,159.5,70.82,1.0
0.0,2.0,0.0,2.0,-12.25,7.58,17.42,88.09,-73.63,-23.3,52.38,-61.79,34.34,98.47,-14.52,1.0
1.0,1.0,2.0,1.0,-47.65,-34.45,-50.09,-140.91,66.74,-95.74,10.94,41.92,-75.6,-70.23,33.0,1.0
1.0,1.0,1.0,2.0,224.69,-167.29,23.35,92.33,6.99,-167.67,-8.58,99.29,147.85,-81.52,41.22,1.0
1.0,1.0,1.0,1.0,-2.64,41.84,22.61,110.33,34.44,-166.29,-1.81,60.5,-44.83,51.59,-74.79,1.0
2.0,2.0,1.0,2.0,-11.96,45.28,1.68,-50.31,47.17,-5.57,-24.05,-53.8,-72.76,77.47,-69.95,0.0
1.0,2.0,1.0,1.0,-114.56,-228.38,6.11,-38.4,83.13,64.69,50.52,44.03,-89.98,67.19,-73.88,1.0
2.0,1.0,1.0,1.0,-109.34,-33.39,13.26,8.37,26.24,-32.71,45.53,77.98,-197.44,-17.11,,1.0
1.0,2.0,1.0,2.0,113.19,-67.55,-63.32,-219.16,46.89,-136.22,-32.03,-29.85,126.35,60.71,-110.51,1.0
2.0,1.0,1.0,3.0,101.98,64.55,-62.41,53.84,-44.24,-37.64,-35.69,13.2,-21.49,-40.87,68.28,0.0
0.0,2.0,2.0,2.0,-88.33,60.65,39.63,-167.8,26.75,48.33,-15.55,-59.46,-42.92,245.92,69.91,0.0
1.0,2.0,2.0,0.0,-158.78,-95.3,23.81,88.08,130.53,14.99,39.42,-69.27,-77.39,-115.68,-39.82,1.0
1.0,2.0,2.0,3.0,-1.32,57.77,-29.9,-49.2,93.07,28.86,8.41,-11.58,-87.3,56.25,-119.34,0.0
1.0,3.0,1.0,1.0,-201.74,43.36,-57.31,-51.13,42.8,48.39,12.58,-102.94,-36.41,388.58,83.47,0.0
1.0,1.0,1.0,2.0,78.06,145.72,20.81,-111.52,-60.46,-107.93,36.11,-36.63,118.79,-32.74,-40.39,0.0
1.0,1.0,2.0,3.0,23.63,51.12,-79.8,26.55,7.38,42.36,-25.68,49.24,-204.45,2.93,-98.27,0.0
1.0,1.0,1.0,3.0,10.32,24.42,-14.81,-20.02,32.06,-24.56,-24.38,-160.11,-123.11,-263.91,-59.23,0.0
2.0,2.0,1.0,1.0,-99.49,-34.49,-58.97,-181.79,63.02,-43.08,34.45,15.39,-93.52,17.05,44.55,1.0
2.0,2.0,1.0,1.0,-67.32,-20.1,-98.42,145.02,-25.13,-96.79,37.35,-153.16,22.25,125.1,86.85,1.0
2.0,1.0,2.0,2.0,-50.04,-62.96,-47.44,112.01,-45.29,-63.23,-34.6,-57.71,-164.29,-19.47,87.7,0.0
2.0,2.0,0.0,2.0,32.03,-41.29,22.96,39.19,-143.33,-28.7,29.77,-6.18,15.56,168.89,61.12,1.0
1.0,1.0,2.0,1.0,-42.2,-217.98,-21.86,85.84,-126.13,-174.72,0.63,-114.06,-16.08,-214.6,-73.36,0.0
2.0,1.0,2.0,1.0,-81.23,-49.65,-22.85,-100.34,-74.72,-148.25,-30.09,-122.75,-168.18,-196.93,-129.88,0.0
1.0,2.0,1.0,1.0,-96.62,25.4,3.53,141.0,44.69,-114.99,37.57,36.95,-75.37,152.21,-30.89,1.0
1.0,2.0,1.0,2.0,0.47,45.44,-69.58,-63.68,-58.34,43.69,50.77,-60.02,48.83,11.87,10.27,1.0
1.0,2.0,2.0,1.0,-79.47,-86.92,-36.85,-9.03,105.97,77.47,24.71,-43.56,-10.79,68.45,-71.69,1.0
1.0,0.0,2.0,1.0,34.49,-60.45,38.55,-39.83,-103.26,-115.45,-16.28,1.55,2.91,-79.46,82.81,0.0
0.0,2.0,1.0,2.0,34.28,178.02,-14.11,25.76,-9.78,-17.89,43.22,-139.77,128.07,-87.87,104.4,1.0
1.0,1.0,1.0,2.0,36.91,-67.36,-43.82,-96.06,-30.37,-36.64,2.53,-35.66,-18.54,-41.24,-53.35,0.0
2.0,1.0,2.0,2.0,-39.69,86.25,-16.31,-127.89,-39.96,-32.84,-17.41,-95.61,13.97,6.2,-68.2,0.0
1.0,1.0,2.0,2.0,-49.03,-88.53,33.64,150.12,1.54,-24.61,-14.79,-109.4,-146.65,-129.31,-104.43,0.0
1.0,2.0,1.0,1.0,-124.51,45.82,-10.45,-63.37,4.83,22.54,86.33,66.47,-117.09,326.55,45.31,1.0
1.0,1.0,1.0,2.0,50.72,23.17,-16.42,66.41,-49.96,-62.88,15.41,-19.52,104.92,36.32,5.49,1.0
1.0,0.0,2.0,2.0,-0.67,-105.08,53.52,-26.76,-88.18,-110.87,-48.6,71.96,-152.44,67.48,61.85,0.0
1.0,2.0,2.0,1.0,-128.94,3.73,26.47,-99.83,68.37,-105.58,39.79,-6.98,-32.26,273.94,-50.35,1.0
0.0,1.0,2.0,1.0,-80.12,37.38,-17.03,-63.16,-42.77,-225.45,21.68,-107.52,-106.5,-66.52,4.28,0.0
1.0,2.0,1.0,2.0,-18.78,97.02,51.44,-53.96,2.11,-65.66,-25.36,-8.76,-46.06,289.57,19.43,0.0
1.0,3.0,1.0,1.0,-90.87,93.85,24.61,54.76,-75.74,26.62,10.05,-102.56,13.04,270.81,-7.26,1.0
0.0,2.0,2.0,1.0,-78.54,-87.65,57.58,124.29,56.23,-32.97,41.68,10.65,-53.67,102.41,69.17,1.0
0.0,2.0,1.0,1.0,54.89,144.99,-51.69,-0.14,89.9,-50.81,-33.98,170.55,3.58,123.42,6.57,1.0
2.0,2.0,1.0,1.0,-70.82,-177.67,32.72,149.68,80.42,-41.97,17.21,-54.37,-29.81,165.55,-11.24,0.0
1.0,2.0,1.0,2.0,70.24,147.48,-12.36,-52.87,-10.83,-62.3,-2.04,-32.87,95.06,64.61,-63.83,1.0
2.0,2.0,1.0,2.0,-1.16,-10.24,-25.82,-5.17,104.67,54.04,2.64,24.24,-60.38,139.82,45.86,0.0
1.0,2.0,1.0,1.0,-56.8,-60.63,21.33,45.32,5.74,-217.54,39.97,-202.01,62.9,64.01,191.98,1.0
1.0,0.0,2.0,3.0,100.73,15.95,79.38,202.41,16.14,-64.66,-5.63,32.2,3.55,-70.56,-58.59,0.0
2.0,1.0,2.0,2.0,55.37,26.26,9.96,14.52,-64.26,-221.9,-76.25,-81.7,-65.02,-166.45,-7.44,0.0
1.0,1.0,1.0,3.0,79.0,-79.2,7.28,-89.08,30.64,-5.83,-48.03,-6.15,-142.44,-66.38,-43.85,0.0
1.0,0.0,2.0,1.0,3.17,-158.13,42.38,-54.37,-139.83,-192.3,-13.09,-78.12,3.61,-189.52,-58.49,0.0
1.0,1.0,2.0,2.0,12.85,133.69,40.48,69.21,33.59,-149.65,-38.88,-40.99,-96.68,56.18,1.83,0.0
1.0,2.0,2.0,1.0,-93.86,35.03,-77.45,-29.49,72.16,41.58,6.53,-65.38,12.75,111.09,-70.98,0.0
1.0,2.0,1.0,1.0,-122.11,-2.31,6.49,-59.56,56.19,-27.08,55.94,19.7,-106.48,44.34,-129.0,1.0
1.0,1.0,2.0,1.0,-29.39,47.56,-25.73,109.87,-16.17,-154.21,18.87,9.68,-62.69,75.52,41.56,0.0
2.0,2.0,1.0,1.0,-73.54,-9.73,-36.23,120.63,-126.94,-8.62,32.2,-25.62,-23.87,230.81,-145.83,1.0
1.0,1.0,2.0,2.0,-11.19,-21.46,55.81,-31.26,-28.73,-151.82,-45.54,-50.29,-57.39,137.48,125.17,0.0
1.0,1.0,2.0,2.0,0.12,43.36,57.7,-116.02,13.23,-64.27,18.85,118.96,-76.39,191.85,-52.31,1.0
1.0,2.0,2.0,1.0,-15.76,121.26,51.28,-12.37,155.18,24.84,-21.16,67.61,13.71,-36.13,50.02,1.0
1.0,2.0,1.0,2.0,-22.76,50.51,-52.82,-44.08,79.03,-144.96,-45.87,-71.06,-94.16,117.05,-155.47,1.0
2.0,1.0,2.0,2.0,24.84,-136.61,26.33,-136.91,37.39,-59.35,-36.01,-1.9,-37.2,96.02,154.57,0.0
2.0,0.0,2.0,0.0,22.68,32.11,31.6,8.8,-128.18,-370.23,-44.63,-127.32,18.46,-260.8,48.71,0.0
1.0,1.0,2.0,2.0,-13.64,-117.8,11.16,11.27,-79.46,30.74,-13.56,88.27,-132.82,177.46,54.49,0.0
1.0,1.0,2.0,2.0,2.53,-101.76,13.53,114.55,45.91,-148.62,-12.84,-37.22,-8.64,12.33,-210.43,0.0
2.0,1.0,2.0,2.0,11.87,-48.4,74.42,30.25,40.16,-49.71,-22.0,-84.64,-55.46,-112.18,155.69,0.0
1.0,1.0,1.0,2.0,-32.87,10.31,-12.82,-189.44,-37.89,50.66,7.56,15.33,-87.18,106.73,3.52,0.0
2.0,1.0,2.0,2.0,22.76,-55.62,60.71,24.31,1.75,-95.32,-34.7,30.45,-34.21,192.06,83.44,0.0
1.0,1.0,2.0,1.0,-42.27,-22.66,1.06,212.2,-56.66,-71.55,-2.34,-10.77,-95.06,-33.36,35.92,0.0
1.0,2.0,1.0,2.0,-37.44,-188.07,-3.82,32.74,-5.84,-60.75,6.55,-163.53,-62.24,-156.31,63.26,0.0
2.0,3.0,1.0,0.0,-183.79,-50.56,8.85,45.04,81.95,-11.61,76.19,-42.96,-52.59,200.96,-144.98,1.0
2.0,1.0,1.0,2.0,141.87,-200.31,-27.38,-0.27,-32.32,-61.3,4.47,67.72,118.14,-21.0,-31.79,1.0
2.0,1.0,1.0,2.0,139.98,-11.63,15.19,17.64,2.31,-146.93,-19.81,13.92,93.62,63.67,-0.03,1.0
2.0,2.0,1.0,2.0,5.05,-184.69,-36.35,-144.11,-20.81,5.67,-11.71,-34.58,12.74,205.81,-50.38,1.0
2.0,2.0,0.0,3.0,109.36,-65.14,-64.94,235.03,29.05,-43.29,18.98,-67.18,41.9,-53.33,197.83,0.0
2.0,2.0,0.0,2.0,-109.5,-75.22,29.99,-153.59,-163.01,2.44,63.28,-47.11,-120.3,304.0,-111.43,1.0
1.0,2.0,1.0,2.0,50.86,39.53,0.15,54.38,-50.75,-32.96,26.06,-43.57,54.01,30.63,25.3,1.0
2.0,1.0,2.0,2.0,43.81,4.48,82.52,-94.14,-6.93,-133.27,-49.59,-49.03,-116.51,-143.4,-30.75,0.0
0.0,2.0,2.0,2.0,-92.77,185.37,19.88,-134.28,21.87,97.11,-31.54,-49.72,-38.2,234.89,-118.51,0.0
2.0,2.0,0.0,2.0,49.34,131.09,-43.57,-105.41,-32.72,-136.07,29.27,-88.74,72.84,36.31,-85.62,1.0
1.0,1.0,1.0,1.0,-91.53,-92.27,-107.33,130.55,22.53,-37.58,51.23,95.51,-171.69,11.61,30.32,1.0
1.0,1.0,2.0,2.0,-36.56,60.18,2.86,-121.2,33.9,-56.32,-8.28,-39.18,-26.13,85.13,-29.91,0.0
1.0,1.0,2.0,2.0,12.7,46.74,68.47,134.81,60.64,-186.75,-33.28,-34.92,-64.37,58.79,77.19,0.0
1.0,2.0,2.0,1.0,-62.94,-22.28,-19.8,-78.97,75.64,16.73,23.21,-106.25,-4.38,-59.18,29.51,0.0
2.0,0.0,1.0,2.0,-36.83,-47.73,-65.97,-70.52,-68.51,-168.56,62.66,73.29,-133.52,110.4,-114.17,1.0
1.0,2.0,1.0,1.0,-96.84,-43.79,38.05,-77.7,55.58,-90.72,-38.1,-139.52,-76.46,73.87,-88.06,0.0
2.0,2.0,1.0,1.0,-75.71,-40.08,41.3,55.14,-97.86,-73.84,29.86,-108.58,0.09,219.15,2.54,1.0
1.0,2.0,0.0,2.0,-3.14,-30.01,-44.47,25.09,-108.89,22.43,27.88,-9.88,24.64,204.86,-19.09,1.0
1.0,2.0,0.0,3.0,83.19,-113.35,-33.09,-30.3,-80.93,-44.83,-6.69,34.49,10.62,215.83,61.87,1.0
2.0,2.0,1.0,2.0,-14.63,28.2,4.13,-111.59,104.3,-141.72,-3.52,-3.46,-85.62,218.5,90.45,0.0
0.0,3.0,2.0,1.0,4.08,-28.2,12.38,-32.11,152.16,-24.09,-28.58,44.04,105.49,190.35,25.25,1.0
1.0,1.0,1.0,2.0,-20.43,-91.13,25.07,1.48,45.21,-148.37,-4.41,-84.38,-139.34,-67.22,-9.99,0.0
2.0,2.0,1.0,1.0,-18.95,-54.73,24.66,148.49,85.97,-4.69,-7.71,102.78,-40.41,143.32,-5.79,1.0
1.0,1.0,2.0,2.0,38.51,-97.76,16.44,16.81,-60.86,-133.06,-36.53,-53.49,-47.49,-162.04,-167.14,0.0
1.0,1.0,1.0,1.0,18.86,60.77,39.56,24.09,-121.56,-172.69,21.62,21.41,-2.23,149.7,-47.45,1.0
1.0,2.0,1.0,1.0,-86.53,96.42,8.73,269.14,15.98,-246.77,-58.55,-135.7,-107.13,173.32,-73.9,0.0
2.0,1.0,2.0,2.0,29.25,16.94,62.04,-104.01,22.32,-208.02,-56.11,-78.05,-119.83,-14.11,-64.71,0.0
1.0,2.0,1.0,2.0,75.09,-48.05,39.39,37.97,34.98,-73.1,2.61,-97.8,146.98,-14.63,-16.98,1.0
2.0,1.0,1.0,1.0,-37.07,-80.95,-11.44,-7.07,4.87,-110.4,30.05,94.15,-86.54,187.4,-82.27,1.0
2.0,1.0,2.0,2.0,65.06,-31.26,-28.53,13.66,-75.75,-79.94,-28.32,-31.19,-21.24,-139.18,120.69,0.0
1.0,2.0,2.0,0.0,-154.54,131.06,-7.32,-32.91,135.24,-25.88,23.44,-12.64,-130.15,-203.71,5.66,1.0
1.0,2.0,2.0,1.0,-33.35,-98.15,-0.59,-15.93,104.97,-114.1,-5.34,13.04,38.84,120.6,-92.55,1.0
2.0,0.0,2.0,2.0,106.1,5.1,-15.3,50.15,7.02,-206.62,-58.43,42.37,-36.53,29.93,-124.63,0.0
0.0,2.0,1.0,1.0,-78.26,-115.21,24.55,16.3,-71.27,-40.8,27.62,-91.84,19.85,156.78,-128.01,1.0
2.0,2.0,1.0,1.0,9.48,34.46,40.87,22.72,12.81,16.19,23.82,-94.53,148.6,-21.33,-47.85,1.0
0.0,2.0,2.0,1.0,-112.57,8.28,24.5,6.02,104.43,-43.95,20.4,-43.54,-29.99,28.58,9.72,1.0
2.0,1.0,2.0,0.0,-115.43,21.23,25.74,-76.56,-7.4,-209.66,60.6,-15.26,-136.86,-58.83,104.69,1.0
2.0,2.0,1.0,2.0,122.78,-60.72,47.9,15.73,65.39,-80.01,28.87,-56.27,150.57,-132.65,104.92,1.0
2.0,1.0,2.0,2.0,46.85,140.1,13.89,-171.49,47.78,-79.95,-10.37,12.1,-30.79,50.18,-13.39,0.0
2.0,1.0,1.0,2.0,82.13,225.49,129.57,-153.81,-45.62,22.71,-15.04,-68.94,47.68,-143.81,-36.03,0.0
1.0,2.0,0.0,2.0,11.29,29.62,-20.12,71.05,-85.23,-27.61,39.73,-42.01,23.24,119.81,16.84,1.0
1.0,1.0,3.0,1.0,-48.56,-99.67,19.02,21.81,-29.3,47.54,-15.41,-57.91,40.68,47.39,-6.97,0.0
2.0,1.0,2.0,1.0,-109.71,-1.59,13.5,90.23,10.2,-113.83,55.63,15.46,-108.49,155.8,-110.33,1.0
2.0,3.0,1.0,1.0,-138.12,-183.71,-29.69,-248.23,119.87,-66.56,10.19,-94.59,-78.41,244.65,-29.72,0.0
2.0,2.0,1.0,2.0,-3.11,-8.51,7.22,-60.66,-27.52,-72.56,30.19,-69.7,53.43,14.47,-6.9,1.0
1.0,2.0,1.0,0.0,-109.87,-102.53,57.9,92.57,104.73,39.82,40.12,61.06,-57.39,100.35,51.97,1.0
1.0,1.0,1.0,2.0,75.17,-56.17,38.18,-64.3,-79.46,-67.21,25.86,-1.65,83.18,17.79,-20.08,1.0
0.0,1.0,1.0,3.0,63.05,138.64,-73.16,-78.51,20.01,-102.1,-36.44,5.9,-133.47,-29.14,-65.07,0.0
1.0,2.0,2.0,1.0,-56.11,177.34,71.07,165.86,39.35,-122.44,-46.65,-85.53,-81.57,97.57,190.26,0.0
3.0,2.0,1.0,2.0,-11.3,116.42,-50.71,40.48,-10.16,-38.99,28.45,-105.23,57.55,-1.87,-89.37,1.0
1.0,2.0,2.0,1.0,-79.98,-103.83,32.09,40.74,66.71,-108.28,25.41,27.48,-28.67,183.81,55.59,1.0
0.0,2.0,2.0,0.0,-91.0,-43.88,8.49,-95.93,141.1,-55.21,1.87,-15.21,-40.89,-138.08,145.88,1.0
1.0,1.0,1.0,2.0,61.73,-36.12,-16.82,29.54,62.92,-146.71,-58.0,-25.71,-59.11,27.37,153.23,0.0
2.0,1.0,2.0,1.0,59.7,-4.34,-103.11,124.87,25.87,-73.77,5.48,16.77,103.41,-20.5,65.71,1.0
1.0,2.0,2.0,1.0,-106.58,164.43,22.31,0.96,133.5,41.54,12.96,-25.93,-25.08,80.35,-87.71,1.0
1.0,3.0,1.0,1.0,-96.48,88.48,-44.45,-179.79,-35.65,-57.35,59.42,-187.19,84.13,65.54,107.43,1.0
1.0,2.0,1.0,1.0,-83.94,59.44,20.67,-136.15,-48.04,-114.92,39.91,-126.9,-4.96,161.34,-5.2,1.0
1.0,1.0,2.0,2.0,5.74,6.38,27.41,-34.95,-30.82,-85.84,-31.14,-74.6,2.12,-39.98,32.65,0.0
2.0,2.0,2.0,2.0,-68.09,32.01,4.64,162.55,24.46,-45.97,-35.32,-84.45,-112.46,175.46,16.46,0.0
3.0,1.0,2.0,2.0,-8.99,-26.8,23.2,71.5,46.48,-233.97,-46.28,-18.26,-204.47,-31.14,43.82,0.0
2.0,1.0,1.0,2.0,45.92,-127.05,-14.32,-31.99,-59.32,34.12,26.11,-105.55,73.24,-270.73,-57.1,0.0
2.0,1.0,2.0,1.0,-63.44,75.89,-0.84,-14.99,-15.43,-115.55,55.83,46.63,-79.25,220.92,-61.59,1.0
1.0,2.0,0.0,2.0,63.23,-7.71,-44.02,-94.27,0.73,-34.11,16.07,-39.27,53.78,71.47,23.81,1.0
1.0,2.0,0.0,2.0,55.09,104.08,-65.94,-29.46,-59.5,-82.28,6.12,-40.36,62.87,140.95,0.85,1.0
1.0,2.0,2.0,2.0,-38.78,15.43,-26.37,-59.56,-18.0,40.08,-32.7,-72.22,-47.03,121.52,-77.31,0.0
2.0,1.0,1.0,2.0,-12.22,3.12,-52.62,-70.96,26.28,-253.77,-23.64,-156.18,-199.04,-147.88,19.79,0.0
2.0,1.0,2.0,1.0,-9.05,120.0,18.1,-190.25,-96.87,-148.35,-46.34,-82.77,-38.29,-122.4,23.58,0.0
1.0,1.0,1.0,2.0,127.48,-90.11,53.12,-49.54,-4.21,-170.84,-8.9,-19.95,143.19,2.66,-83.2,1.0
1.0,1.0,1.0,2.0,9.34,-115.57,50.38,-65.99,-3.71,-23.21,-1.1,-111.74,-61.81,-165.71,-9.76,0.0
2.0,1.0,2.0,2.0,50.73,58.85,-39.09,-73.71,-68.66,-81.75,-19.19,-25.1,-9.12,-88.69,-36.84,0.0
2.0,1.0,1.0,1.0,-28.66,66.78,-42.68,13.28,-104.16,-50.01,-48.55,-79.93,-67.59,-40.15,90.97,0.0
1.0,2.0,1.0,2.0,-9.04,17.23,21.17,-42.48,-65.98,-38.96,36.0,-54.64,35.03,85.9,-24.36,1.0
1.0,2.0,2.0,2.0,15.85,45.61,-35.9,-135.65,29.45,71.55,-2.57,-59.4,4.35,-75.31,-28.28,0.0
2.0,1.0,1.0,3.0,74.37,86.68,45.99,-217.64,21.65,-85.78,-28.28,29.97,-56.26,129.51,145.21,0.0
2.0,1.0,2.0,2.0,93.49,-64.03,-19.33,-31.57,-3.28,-73.6,19.3,-10.17,107.01,-101.2,-139.66,1.0
2.0,1.0,2.0,2.0,-6.42,-8.95,-69.08,13.44,-17.48,-131.21,-14.24,-67.53,-74.96,-140.79,41.75,1.0
1.0,1.0,2.0,2.0,-6.89,49.26,-7.9,-79.27,-115.52,65.62,-30.37,21.39,-60.0,-80.68,-3.39,0.0
2.0,1.0,3.0,2.0,-17.71,-44.43,-25.55,-46.51,-49.45,38.93,-37.63,-50.85,-18.97,69.5,-16.7,0.0
2.0,1.0,1.0,2.0,70.75,8.74,-13.85,140.29,-69.58,-129.34,13.2,27.86,57.03,86.74,116.58,1.0
2.0,2.0,0.0,3.0,57.59,103.94,-74.34,-5.26,-64.1,44.24,-16.52,34.0,-5.38,282.38,-70.76,1.0
1.0,0.0,3.0,2.0,74.61,-22.76,34.19,59.19,-98.26,-88.63,-38.53,-18.75,88.11,-92.83,-33.28,0.0
2.0,2.0,2.0,1.0,-94.8,85.15,65.74,-6.41,102.72,-17.96,22.25,-11.2,-36.43,94.52,134.21,1.0
1.0,1.0,3.0,2.0,1.62,38.95,-8.24,-13.89,-75.33,-80.9,-37.84,-77.67,19.83,-6.16,-121.66,0.0
1.0,1.0,0.0,2.0,96.56,30.92,-5.13,-47.32,-59.59,-151.18,10.23,-6.47,46.75,90.68,1.03,1.0
2.0,1.0,1.0,1.0,-107.52,-10.34,33.88,-59.35,3.51,-33.09,60.43,47.0,-177.02,2.34,-35.29,1.0
1.0,2.0,2.0,2.0,-51.72,-78.12,-10.24,187.12,83.94,-41.62,-10.94,-82.58,-60.11,19.17,-135.74,0.0
