cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
1.0,1.0,-36.15,-101.27,-142.32,0.2,5.29,-61.9,367.25,-30.96,2.52,15.03,5.04,-105.26,2.08,-63.01,-186.32,0.0
1.0,1.0,-136.16,-15.41,-14.96,11.04,199.34,-43.1,207.03,-17.25,-130.91,-21.83,6.73,-52.81,-24.95,-11.0,-139.09,0.0
1.0,2.0,-31.35,-4.67,-134.58,7.81,-202.28,99.73,515.24,80.27,-67.86,-195.56,-0.1,-6.93,-1.57,-27.82,-126.37,1.0
2.0,2.0,-42.95,61.05,-70.15,-8.52,-493.19,104.81,-70.64,-28.76,221.64,17.39,0.46,103.01,19.91,-70.85,-204.12,1.0
1.0,1.0,-114.11,-109.27,39.32,-6.44,-46.02,-37.66,331.16,114.64,-127.76,-51.99,-24.4,-69.25,26.26,-38.35,-71.27,0.0
0.0,1.0,38.86,-108.72,-82.94,-1.09,-10.67,-14.05,195.06,-18.85,47.02,35.21,6.73,-41.79,8.99,-61.68,-92.44,0.0
1.0,1.0,-1.49,6.09,-118.11,-2.37,-272.91,58.97,910.61,-49.94,-157.83,-243.75,16.69,-112.83,-12.29,-42.56,106.9,0.0
1.0,2.0,-198.01,135.0,-36.88,-9.49,-170.15,127.68,564.37,13.87,1.6,-343.83,19.35,-45.8,-19.15,-64.4,-39.44,1.0
1.0,1.0,61.8,-72.6,16.77,-3.4,66.48,-13.97,291.75,0.76,-33.6,-84.85,-8.14,39.12,18.2,-33.91,82.57,1.0
1.0,2.0,51.81,61.38,21.21,-11.6,52.75,-10.24,295.4,60.03,-85.83,-246.6,-3.74,144.58,-23.15,6.25,-56.61,1.0
1.0,2.0,-74.61,-47.5,-38.39,-6.05,73.74,24.82,558.96,-59.01,-145.44,-309.85,24.42,-49.01,-10.34,-7.76,-44.64,1.0
0.0,1.0,136.28,23.65,138.89,8.83,-226.88,-21.44,-139.61,-29.88,-265.08,219.04,5.78,-79.65,4.07,37.85,-58.28,0.0
2.0,2.0,-34.76,25.88,-66.58,0.91,280.67,-0.32,396.11,121.91,-63.77,-192.72,0.58,78.72,-1.95,11.4,204.41,0.0
2.0,2.0,-82.51,-1.55,47.01,-10.84,83.3,25.78,244.62,-72.61,-25.69,-190.9,60.49,-48.88,-28.49,-16.09,118.75,0.0
2.0,1.0,138.26,64.58,-51.95,2.62,65.12,-51.91,159.79,1.68,-53.73,31.83,9.56,-101.53,56.03,-21.15,-120.55,1.0
1.0,1.0,4.22,42.93,87.74,-0.43,209.04,11.83,-121.23,-23.43,72.03,-120.89,33.9,62.98,-6.77,11.96,114.67,1.0
1.0,1.0,4.49,-135.64,-18.6,8.88,-79.36,-14.69,40.55,6.5,-60.99,154.97,20.01,-108.9,0.15,-22.74,-57.3,0.0
1.0,1.0,-178.92,2.95,-55.16,-6.3,35.64,-81.58,261.87,-25.12,-56.17,0.73,4.25,-5.83,-3.28,-26.55,-88.3,0.0
2.0,1.0,3.15,-113.96,-54.46,-2.42,233.65,13.54,430.86,89.39,-7.26,-206.45,20.49,29.85,26.43,-28.11,155.74,0.0
2.0,2.0,-88.57,-84.81,-45.58,-15.33,-194.53,-124.58,363.13,73.45,-146.61,16.17,-15.43,30.14,-7.51,-25.11,-234.07,0.0
1.0,2.0,127.01,42.46,-17.25,12.37,-178.94,112.39,254.63,-76.88,-101.93,156.42,8.77,-91.88,4.07,-75.92,78.26,1.0
1.0,1.0,75.8,186.87,-66.83,13.82,103.84,46.75,468.11,-107.45,-99.69,-80.57,-38.11,168.49,12.63,-39.56,72.12,1.0
2.0,1.0,-48.69,16.27,155.34,-19.83,231.3,-88.64,-772.85,6.58,255.88,116.0,3.09,-32.24,-30.23,43.94,208.25,1.0
2.0,1.0,67.91,-212.23,-15.01,-8.38,-53.57,21.34,-28.93,-90.2,121.17,-54.99,-37.48,1.6,7.15,-8.64,84.41,1.0
1.0,1.0,18.6,90.84,-145.98,5.55,-179.28,-14.07,234.22,-82.2,-37.32,135.38,-2.66,9.09,-40.96,-16.85,7.33,1.0
1.0,2.0,-9.07,58.22,-1.96,-11.17,152.4,-36.18,566.85,-55.66,-185.76,-307.58,-1.5,49.72,32.91,32.9,166.96,0.0
1.0,1.0,135.88,-85.34,15.11,15.45,271.09,1.78,201.32,40.94,-129.29,-53.39,12.58,47.1,14.29,15.29,133.33,1.0
1.0,1.0,36.07,-117.23,-85.73,-2.06,-251.65,18.97,194.94,10.57,18.14,-80.02,7.24,16.55,-14.34,10.37,-21.42,1.0
1.0,1.0,-36.75,163.12,-66.4,9.16,139.9,-47.92,209.16,29.7,-72.23,22.68,1.31,-65.86,11.89,-28.88,-167.12,0.0
1.0,2.0,58.22,-95.76,53.52,5.35,-57.69,73.82,15.97,85.04,-25.37,74.95,17.71,-210.7,-37.47,,163.88,1.0
1.0,2.0,-107.25,-17.76,-132.54,9.41,291.61,-71.22,722.03,20.65,-294.44,-150.25,-8.54,47.37,-10.25,28.9,95.35,0.0
2.0,2.0,-53.59,-31.62,31.4,-16.04,-257.0,-97.83,168.32,94.12,-155.56,76.49,3.57,-45.34,14.22,2.06,-87.35,0.0
1.0,1.0,63.0,90.74,-15.29,-1.88,-23.84,9.02,184.52,-16.26,-5.92,-133.11,15.12,-105.85,-36.47,6.47,34.59,1.0
2.0,1.0,-92.81,-187.84,140.28,1.2,14.29,20.76,-226.66,24.88,31.23,101.92,7.56,-28.08,45.01,-40.65,-5.33,1.0
1.0,1.0,-33.25,-106.61,-11.08,-2.78,-19.22,16.47,347.99,98.91,-90.67,-211.28,7.21,-84.55,-18.42,1.76,-43.59,1.0
1.0,2.0,-28.16,102.32,-17.75,-0.79,2.84,50.41,-38.1,-76.97,119.63,13.2,-4.34,-28.64,-7.54,-66.6,-112.79,1.0
1.0,2.0,-20.97,-28.32,-149.79,-13.31,17.2,-68.09,723.94,-21.85,-86.07,-169.24,30.92,105.62,-20.55,-40.38,29.42,0.0
2.0,2.0,-140.24,-62.64,-53.26,-8.11,-246.61,86.43,44.31,10.46,128.47,-106.75,8.82,33.74,-5.48,-45.51,-180.25,1.0
2.0,2.0,-43.31,-79.26,-63.67,-27.12,-252.22,-33.09,439.6,16.55,95.01,-137.65,22.17,19.27,-30.82,-80.66,-48.86,0.0
2.0,1.0,-154.47,-9.58,-69.79,-9.02,-297.56,-46.87,74.89,-5.79,23.42,58.28,13.74,-88.33,27.36,-28.44,-254.43,0.0
1.0,2.0,-25.36,-120.89,-207.39,-3.87,-105.32,-84.61,408.53,33.82,4.85,150.87,-6.7,48.12,-7.07,-79.25,-150.62,0.0
2.0,1.0,13.39,-34.5,-38.91,7.19,238.49,-58.56,716.48,13.29,-249.08,-93.16,-26.02,64.99,28.59,-21.76,195.17,1.0
2.0,2.0,-7.79,-29.55,-47.26,-10.91,-245.49,90.96,262.99,-24.64,37.05,-256.07,20.02,107.02,-0.68,-36.55,-239.9,1.0
0.0,1.0,-161.47,-68.81,-2.73,3.64,127.16,2.74,335.55,-19.13,-76.36,-120.2,7.48,117.29,14.62,-22.94,41.32,1.0
2.0,1.0,102.98,147.96,-28.51,13.04,169.78,-13.92,24.19,54.95,-5.4,72.14,10.51,32.98,22.2,-23.13,-36.74,0.0
1.0,1.0,-2.94,121.28,121.78,-25.2,108.31,-109.52,491.95,-21.97,-115.25,-249.51,-11.91,-65.68,11.71,-36.27,45.73,1.0
1.0,1.0,19.71,-41.88,37.82,5.62,128.16,-67.51,367.0,-2.0,-209.13,21.05,26.42,78.83,28.83,-20.52,37.49,1.0
0.0,2.0,71.11,-177.06,-31.21,-14.05,-15.33,-1.62,857.46,25.48,-137.66,-217.18,5.3,-54.02,31.47,-78.59,176.25,1.0
1.0,1.0,50.47,30.7,-200.81,16.81,261.64,-53.46,604.74,33.38,-56.85,84.8,28.83,-93.51,-12.12,-97.73,-47.25,0.0
1.0,2.0,-19.47,91.71,-3.71,-11.74,-349.76,-35.96,-43.55,-5.6,-27.2,170.95,21.1,62.49,11.72,-3.36,-10.27,0.0
2.0,1.0,-90.51,-39.15,26.15,-13.96,-194.0,54.31,422.13,69.47,19.81,-175.85,8.5,-186.09,-7.49,-55.3,168.16,1.0
1.0,2.0,-153.14,-81.66,-89.26,-1.91,-57.25,25.26,697.94,15.45,-185.27,-272.5,-0.05,-78.51,-34.01,-8.65,-40.14,1.0
2.0,2.0,24.23,170.79,51.89,-7.0,-31.57,-5.9,68.0,10.92,-101.14,-89.88,13.14,-2.91,31.31,25.98,-14.59,0.0
1.0,0.0,216.99,117.87,-76.93,27.98,330.11,26.85,203.16,104.42,-38.35,80.92,-8.99,40.22,-7.56,-46.14,50.66,0.0
2.0,1.0,32.58,79.13,38.33,-1.02,71.95,-9.49,-250.45,54.65,56.9,13.0,-25.31,3.8,5.58,20.27,-25.3,1.0
1.0,2.0,-26.17,-191.58,-51.97,2.25,246.04,60.17,157.27,5.75,47.51,-202.03,-44.94,82.45,5.59,14.7,187.16,0.0
1.0,3.0,-61.94,98.11,-55.14,-16.58,-118.86,-35.05,-383.38,44.83,181.01,83.93,5.29,-29.89,-1.97,19.31,-94.47,1.0
1.0,1.0,27.14,41.31,-52.36,3.2,-109.3,31.1,127.65,-54.9,45.74,69.11,-2.63,69.63,-8.64,-69.92,-111.34,1.0
1.0,2.0,-130.7,103.04,14.58,-7.42,84.87,44.16,-44.83,47.32,144.42,-115.28,1.31,48.12,-15.27,-61.18,-163.48,1.0
1.0,1.0,-87.49,-46.86,-72.78,-10.67,88.87,-19.58,353.04,9.22,120.3,-55.68,16.09,23.21,-14.57,-85.56,120.18,0.0
1.0,1.0,5.09,8.79,-86.16,17.85,137.09,5.82,261.77,26.19,-68.21,45.71,4.7,-57.81,-2.69,-40.31,-74.42,0.0
0.0,1.0,118.59,104.42,156.25,-19.46,81.12,20.66,-248.67,-65.59,155.93,-274.17,-12.83,-23.42,15.93,4.95,-76.95,0.0
1.0,1.0,60.67,-12.16,77.34,6.05,-51.46,-15.37,-324.8,17.02,-8.8,93.57,1.27,47.87,29.93,21.98,-164.56,0.0
2.0,1.0,-3.38,-126.84,-116.39,10.27,-59.59,-39.35,128.3,-37.22,23.13,221.88,-3.86,-9.51,25.3,-67.04,-121.09,0.0
1.0,1.0,108.07,-6.71,31.83,12.05,39.21,-20.93,345.09,-25.05,-198.34,187.64,13.63,21.73,27.22,-51.31,182.98,1.0
1.0,1.0,156.1,-169.37,37.42,19.13,213.99,50.26,-298.69,-21.42,29.15,5.31,2.6,-118.42,-25.33,24.69,-71.46,0.0
2.0,2.0,70.17,32.83,-60.12,1.34,-39.64,27.92,306.79,47.69,-27.33,14.4,4.75,22.06,31.8,-66.16,-34.92,1.0
1.0,1.0,-224.43,11.82,131.07,-14.66,21.81,1.6,-243.28,-34.36,75.72,-193.27,18.38,-99.62,-3.84,32.05,-62.05,0.0
2.0,1.0,-11.23,-36.66,-57.21,7.64,-59.07,7.99,-8.96,-14.72,47.55,60.98,-57.41,58.97,-3.62,-27.0,-141.1,0.0
1.0,2.0,-81.77,25.92,-132.96,-5.45,-103.37,-84.57,376.9,-60.21,-62.07,101.73,-15.08,105.58,-27.72,-53.57,-125.0,0.0
1.0,0.0,-108.28,-32.68,155.86,-8.91,45.02,-40.35,-20.26,1.4,-13.97,-12.03,-5.06,-130.82,-13.95,-23.45,86.15,1.0
2.0,1.0,40.34,-9.9,47.66,-5.67,199.39,-45.11,-235.51,-2.84,125.86,-0.99,0.62,72.76,-42.34,14.04,132.04,1.0
2.0,1.0,158.98,-93.2,97.14,0.72,210.7,20.38,-198.82,41.76,25.14,-123.82,30.7,-48.19,-6.56,26.2,-2.03,1.0
2.0,2.0,-106.25,-30.81,-122.5,3.85,-25.15,-64.71,170.79,-55.67,-108.74,13.26,24.26,-0.2,6.27,35.72,-143.27,1.0
1.0,0.0,34.48,-64.71,-40.84,21.3,55.79,11.33,2.5,84.09,17.62,148.63,33.66,36.4,0.8,-47.53,-107.8,0.0
0.0,1.0,13.52,62.93,116.96,-11.21,-26.22,-26.93,151.12,84.16,-12.06,28.52,8.53,-50.87,-1.61,-83.84,-0.37,0.0
1.0,1.0,-107.74,-87.84,-89.56,4.98,-179.57,18.17,335.4,62.51,-52.21,32.31,0.45,-15.02,16.33,-52.84,-113.73,1.0
2.0,1.0,-33.56,-66.13,-122.72,-6.16,241.34,-46.93,993.76,1.16,-206.47,-328.33,-27.76,45.64,28.99,-14.88,228.95,0.0
2.0,2.0,-60.43,38.45,-37.91,6.64,-90.42,117.14,305.15,-20.3,-32.06,-53.16,0.83,9.19,16.34,-44.75,122.18,1.0
2.0,2.0,-16.61,-34.38,-75.43,13.19,315.68,-59.97,272.1,31.75,-153.42,205.16,17.78,-10.56,19.64,-27.6,198.64,0.0
2.0,1.0,54.66,-127.45,-24.64,-6.87,-196.27,58.68,441.24,-83.57,-21.8,-208.1,9.96,85.07,-26.34,-24.65,87.15,1.0
2.0,2.0,-2.37,77.17,-68.07,-4.82,-214.01,103.28,545.57,5.75,8.91,-214.82,20.46,1.68,-15.35,-80.08,-54.56,1.0
3.0,2.0,-25.41,-70.6,30.35,-14.7,161.62,-18.53,419.19,2.59,-50.58,-325.83,-22.55,-11.62,-12.55,-14.08,16.37,1.0
1.0,1.0,1.09,123.68,104.58,6.92,101.85,37.88,-205.34,82.42,-2.65,-30.64,-8.82,75.44,-30.83,16.39,10.73,1.0
1.0,2.0,-23.05,-78.9,-96.87,18.91,270.0,41.16,35.58,2.26,13.0,84.32,11.69,65.42,-18.91,-14.99,103.35,0.0
2.0,1.0,-35.86,13.88,24.17,-9.75,-250.08,8.43,-7.12,27.06,96.6,-33.06,10.64,-31.85,11.39,-17.1,1.3,1.0
2.0,1.0,-33.9,44.13,31.11,6.09,-10.34,33.0,204.23,6.58,-93.22,41.3,8.39,117.58,-8.56,-40.47,60.09,1.0
2.0,1.0,9.07,-1.05,33.11,23.4,388.09,27.39,-87.89,16.54,-107.82,1.72,-5.46,-160.48,13.27,29.35,19.87,0.0
1.0,1.0,-20.65,-86.81,22.15,-0.51,9.12,38.79,77.91,-60.37,51.32,-62.4,-35.83,121.36,-13.66,-43.63,-26.65,1.0
1.0,1.0,-37.6,-8.7,-43.88,6.77,28.59,-22.04,259.01,68.26,-96.66,-14.58,-31.94,86.34,-1.39,-9.97,-44.96,1.0
2.0,1.0,8.92,-60.54,-20.83,4.54,99.03,1.18,533.03,-16.8,-148.62,-85.95,-15.46,69.61,32.38,-39.56,115.6,0.0
1.0,2.0,-64.9,-11.71,-75.21,15.51,217.98,21.57,-75.46,2.73,-23.22,70.42,-20.85,-159.58,1.54,27.99,73.74,0.0
2.0,1.0,-104.94,-44.98,-42.92,17.76,56.63,87.92,197.3,70.2,-49.05,-6.15,16.04,-86.1,7.0,-28.03,52.38,1.0
2.0,1.0,-134.81,-4.97,-209.41,21.2,504.34,23.1,497.62,4.66,30.55,-70.58,-19.74,7.53,-8.71,-58.93,151.82,0.0
1.0,1.0,-57.57,34.01,162.28,14.6,277.87,29.01,-349.08,-38.06,-111.4,-34.78,-10.74,59.98,-5.1,73.97,47.3,0.0
1.0,2.0,-61.37,-72.79,-33.24,3.62,-96.89,-24.63,149.63,121.71,-126.37,167.98,-11.66,-8.19,-25.06,-12.92,43.31,0.0
1.0,1.0,57.79,42.9,-59.0,1.34,23.98,-76.82,174.27,-3.97,-99.72,103.05,23.67,-90.39,4.59,-20.84,-129.23,0.0
0.0,0.0,1.01,299.39,-53.62,27.24,305.69,60.42,-185.84,-1.72,121.8,16.74,-28.03,-69.8,6.74,-21.02,-111.89,0.0
1.0,2.0,169.75,-106.15,3.36,-8.34,-189.18,36.02,17.25,-24.12,69.05,-29.67,-18.84,72.3,-3.16,-48.52,-165.44,0.0
1.0,2.0,-28.46,26.65,-154.05,-11.91,-131.84,-156.19,783.65,17.59,-198.27,207.23,6.0,113.4,-10.41,-91.7,61.62,0.0
2.0,1.0,2.9,-58.26,-60.24,28.28,258.74,11.35,349.01,56.58,-216.13,179.18,-49.91,-10.6,-12.83,-23.55,213.7,1.0
1.0,1.0,78.82,22.58,22.2,7.47,134.0,39.67,142.26,-25.94,5.16,-60.06,5.09,42.71,22.69,-34.66,67.25,1.0
2.0,2.0,-91.78,-1.54,-64.02,-8.01,10.69,-0.5,-376.82,-12.82,205.54,73.34,-13.21,50.47,11.88,2.05,-80.94,1.0
1.0,1.0,18.43,55.89,38.04,0.56,39.28,-37.31,-88.57,12.59,-48.87,52.89,-16.47,137.81,13.18,13.21,-40.31,1.0
1.0,1.0,-21.52,-28.75,-21.48,3.82,-107.14,15.93,386.1,-26.87,-89.43,-44.35,3.79,22.61,7.65,-32.17,46.15,1.0
1.0,2.0,28.94,-35.29,68.47,-3.51,-142.01,-26.75,-49.58,11.65,-140.68,31.48,8.29,-102.74,-11.03,34.35,-86.33,0.0
2.0,1.0,-149.36,89.24,-5.7,-0.77,-7.12,-42.63,-133.23,-0.82,7.28,42.46,-17.13,-29.39,16.85,15.0,-126.56,0.0
1.0,2.0,-45.37,56.66,-92.97,-4.39,143.02,-19.69,657.14,17.82,-137.38,-263.51,-11.13,-8.05,-11.95,4.31,131.52,0.0
1.0,2.0,-135.83,-59.68,118.25,-15.16,52.83,-0.51,-307.81,20.49,126.52,-44.3,-2.32,-56.55,22.55,-15.71,-48.79,1.0
1.0,2.0,-35.58,127.89,-29.69,-14.24,15.51,9.49,69.02,26.29,110.49,-183.94,2.22,-80.7,26.35,-10.62,-42.49,1.0
1.0,1.0,39.92,-18.28,-164.18,8.38,58.48,-117.1,595.23,-58.91,-143.5,132.14,-16.34,-52.18,21.82,-90.29,-239.31,0.0
1.0,2.0,171.66,-156.55,192.38,-3.83,-121.29,60.79,-536.63,-30.38,90.6,95.84,20.8,-10.37,-2.84,-28.42,-178.86,1.0
1.0,2.0,-7.29,-4.43,-24.16,-14.95,104.42,-17.11,355.72,29.39,14.01,-200.94,10.14,128.83,-18.81,-12.83,185.64,0.0
1.0,1.0,49.2,147.4,35.88,11.8,-72.72,-6.69,140.64,-23.19,-162.31,143.07,-17.57,-65.96,-20.86,-15.21,26.31,0.0
2.0,2.0,67.58,-179.2,-28.97,-13.46,29.82,-87.51,608.17,26.89,-182.91,-147.02,21.88,-0.92,17.92,-15.62,48.07,0.0
2.0,2.0,-43.39,66.07,-53.59,-10.66,-209.45,36.83,-469.46,-54.08,304.79,148.63,30.54,30.51,12.58,-42.31,-149.41,1.0
1.0,2.0,4.21,3.07,-136.13,4.12,-69.76,-55.62,279.05,11.49,-61.08,194.45,-4.31,-73.63,18.92,-54.04,-74.08,0.0
1.0,1.0,-89.52,-93.89,-3.79,-4.03,23.71,-68.56,-194.76,-17.95,71.38,99.02,-10.58,-117.16,-29.37,21.62,63.69,1.0
1.0,1.0,-72.45,-49.06,-223.87,27.92,179.17,56.26,862.22,-53.54,-133.26,21.68,43.74,41.53,3.18,-94.36,171.83,1.0
1.0,2.0,76.97,76.88,-169.66,-7.51,-363.56,97.72,586.36,-4.61,-26.04,-292.68,-1.32,64.04,-15.82,-15.04,-119.17,1.0
0.0,1.0,-23.16,97.54,-77.6,10.9,84.26,15.2,326.63,19.27,-58.92,-76.27,39.07,93.49,27.29,-31.94,-103.02,0.0
1.0,1.0,97.0,-20.5,-51.99,-2.08,40.95,54.53,415.29,-20.25,7.76,-204.06,1.7,70.69,-9.25,-38.82,75.14,1.0
1.0,1.0,33.72,-59.48,211.2,4.07,-105.87,41.11,-390.6,-15.17,22.67,300.93,-2.37,-124.42,-2.91,-45.38,204.08,1.0
1.0,1.0,-25.11,62.83,-6.07,-14.07,48.2,21.25,454.55,13.88,91.7,-209.42,6.79,140.43,-9.56,-96.52,54.26,0.0
1.0,2.0,57.18,-83.63,64.17,-10.79,-278.41,-20.65,75.99,109.39,-181.9,107.29,-14.04,76.98,24.31,29.45,135.31,0.0
2.0,2.0,162.62,55.72,-74.38,1.42,20.36,21.38,353.47,11.26,-40.54,-87.72,16.76,40.32,-23.44,-53.93,-137.46,1.0
1.0,1.0,-19.95,70.42,-180.18,4.43,-77.9,-107.04,586.27,-23.83,-154.94,249.57,-20.23,-1.55,-1.07,-89.74,-90.67,0.0
1.0,1.0,18.35,-154.13,77.57,22.74,317.38,21.58,-209.56,-18.43,-107.68,-56.43,-19.27,-12.9,-11.03,43.95,-175.19,0.0
1.0,2.0,47.14,-20.79,-0.94,-5.72,-118.26,54.34,307.23,-20.95,-22.45,-155.21,-2.31,-141.79,-2.62,-34.59,-6.47,1.0
1.0,1.0,-12.39,57.43,-47.97,-2.65,-140.2,-2.02,200.63,-3.34,-36.29,-65.41,-14.93,-106.2,-18.61,4.39,-32.82,1.0
1.0,2.0,-42.18,-264.76,-88.58,1.81,18.98,-2.83,574.07,0.53,-162.6,-70.47,10.88,-41.17,13.74,-33.48,42.52,1.0
1.0,1.0,24.22,176.42,-38.64,8.53,266.99,-3.33,273.73,-37.38,-52.65,-27.0,15.15,57.25,-12.27,-31.88,99.48,0.0
2.0,2.0,-19.28,53.29,41.75,-6.29,-128.17,67.17,156.04,-5.7,-20.43,-89.91,-11.41,25.16,-3.1,-51.01,-101.75,1.0
1.0,1.0,-42.01,-71.37,180.34,3.45,88.38,63.27,-416.97,3.72,114.29,23.03,35.81,-100.2,4.58,-9.65,96.88,1.0
1.0,1.0,-33.6,-25.39,4.44,-21.28,-151.99,-91.37,649.25,-0.27,-6.82,16.83,-38.92,-133.7,8.85,-168.85,-114.41,0.0
1.0,2.0,-149.8,91.19,19.01,4.89,63.61,-81.03,115.89,-8.48,-201.78,184.64,5.22,-5.37,-2.24,-3.42,-8.41,0.0
2.0,2.0,-67.85,-1.66,-258.67,17.95,-16.93,31.89,861.16,-15.85,-187.09,-102.28,-13.67,-116.88,28.34,-52.65,-134.26,1.0
2.0,1.0,97.24,-146.87,-142.71,11.96,306.96,-39.63,243.64,55.43,-23.16,-16.82,13.77,41.28,13.69,-31.83,-163.22,0.0
1.0,1.0,-140.72,-69.54,2.94,-6.77,8.67,-25.58,-145.95,30.0,99.91,10.42,4.72,-11.97,8.68,9.33,57.97,1.0
1.0,2.0,207.13,11.42,-109.63,6.45,135.64,31.86,-1.09,74.5,29.07,-63.97,23.77,-104.84,5.25,39.39,55.68,0.0
2.0,1.0,-39.98,-131.28,-42.84,17.57,49.97,30.23,504.91,54.03,-197.39,91.51,19.51,-74.54,-37.72,-54.86,148.45,1.0
1.0,2.0,-26.29,150.33,-60.58,-10.19,-398.27,137.88,454.89,-36.1,19.26,-259.78,-6.21,-71.26,28.64,-50.04,-74.05,1.0
1.0,1.0,-35.85,24.4,-63.72,7.38,-80.08,34.9,-28.38,73.35,42.45,65.17,-24.76,-113.14,-5.87,-15.19,-65.02,0.0
1.0,1.0,-26.6,-109.45,147.21,5.89,-84.73,40.69,-213.24,-9.99,-87.37,118.83,18.92,25.74,-6.95,-11.41,-55.28,1.0
1.0,1.0,-49.21,116.78,-106.61,-12.57,166.7,10.92,516.96,47.8,129.57,-236.34,13.3,-60.96,-1.47,-65.49,209.84,0.0
2.0,2.0,-52.34,82.72,20.69,-9.95,6.08,-39.53,-243.82,-41.31,105.87,91.71,-8.78,-87.76,0.47,-1.45,40.66,1.0
1.0,2.0,-36.53,74.1,-131.29,1.87,119.66,-64.44,265.17,4.33,-36.61,68.67,7.32,-117.08,6.26,-19.63,26.62,0.0
1.0,1.0,72.41,14.03,20.98,-9.32,-29.56,-12.71,15.07,22.52,81.48,28.6,-1.3,35.99,53.84,-53.58,-14.16,0.0
1.0,1.0,40.06,-52.28,-4.27,15.92,56.32,9.16,-119.7,36.12,-50.39,73.61,-6.77,-114.74,-20.94,5.18,-180.2,0.0
2.0,2.0,-129.75,-49.39,-78.5,-18.12,-90.47,9.69,352.02,1.42,54.92,-268.53,16.16,99.01,-10.99,-11.98,-25.43,0.0
1.0,1.0,-29.99,-104.65,-38.47,2.97,-45.51,-3.08,-32.44,-0.37,47.5,78.59,19.42,51.41,4.7,-19.96,-42.87,0.0
2.0,1.0,147.35,94.56,201.21,-14.87,-4.71,-21.06,-264.91,48.02,16.78,-103.25,1.71,64.69,-10.5,14.11,-65.57,0.0
1.0,2.0,3.95,-167.67,-95.11,2.93,123.63,-36.2,265.29,52.88,-73.53,-33.17,-26.68,-119.28,-17.46,12.77,66.26,1.0
1.0,2.0,24.37,143.31,91.67,-14.77,13.79,56.62,-5.62,1.27,77.18,-316.19,20.88,-96.73,3.97,2.79,-77.55,0.0
2.0,2.0,103.26,-78.71,-9.13,-6.49,-161.38,-61.61,170.9,-9.38,-98.3,77.28,-3.28,-93.64,-26.24,-37.12,-214.06,0.0
2.0,2.0,-2.36,273.89,-188.13,11.21,120.28,51.04,933.83,54.08,-270.7,-232.15,8.0,-111.4,-0.5,-20.45,49.43,1.0
1.0,1.0,-39.83,135.2,-65.5,16.63,97.7,14.7,452.6,109.32,-123.51,39.01,-15.9,-81.09,-11.01,-51.05,87.52,1.0
2.0,1.0,15.99,33.97,-58.09,16.91,440.51,46.16,82.63,-69.64,19.36,-167.63,11.22,56.18,-5.08,5.83,-4.82,0.0
1.0,1.0,35.81,-143.43,51.88,-6.75,270.74,-25.59,213.9,26.94,-14.85,-378.71,30.46,-71.7,3.72,36.35,1.86,1.0
1.0,1.0,1.58,46.24,-1.16,-12.28,-298.22,-99.49,255.9,-44.21,-145.88,189.38,18.03,136.42,-3.71,-30.51,-5.68,0.0
2.0,1.0,63.27,-84.84,-23.39,-5.78,-136.88,64.55,16.7,62.11,127.06,-81.65,-8.42,105.84,-17.95,-21.76,42.57,1.0
1.0,1.0,7.03,131.65,27.44,3.43,-127.74,-38.17,87.0,-70.67,-130.83,147.31,-7.62,-98.56,17.59,-11.23,-25.65,0.0
1.0,1.0,8.81,-92.35,,-16.15,-18.17,-14.5,462.03,-40.69,-16.06,-174.27,31.82,-87.03,4.09,-60.99,42.63,0.0
2.0,2.0,-54.31,-50.72,-11.45,16.5,318.81,-67.99,155.28,-64.26,-277.72,109.26,3.24,104.83,14.35,49.39,108.23,0.0
1.0,1.0,2.24,48.43,-37.49,26.97,583.25,-40.68,16.22,68.71,-85.22,140.18,24.94,67.92,18.67,-12.41,72.96,0.0
2.0,2.0,-177.35,-152.17,83.02,-26.86,-113.98,-7.89,395.64,-97.13,8.67,-243.01,-30.85,21.94,15.92,-62.79,22.92,0.0
1.0,1.0,-73.43,-154.77,-20.57,-3.33,5.1,1.6,598.85,-0.37,-127.23,-79.99,15.65,-163.33,3.74,-42.89,261.16,1.0
1.0,1.0,67.21,-95.5,-78.24,25.71,148.37,55.64,408.7,-112.77,-218.19,90.01,-18.19,-55.88,2.86,-9.32,216.95,1.0
2.0,2.0,-0.31,-201.37,-150.62,-14.81,-31.4,-118.71,394.55,50.23,-52.18,67.93,24.77,-95.31,-3.02,-42.38,-81.65,0.0
2.0,0.0,-71.43,7.7,142.1,-7.31,378.14,-155.93,-717.99,86.54,167.02,232.94,17.27,40.71,14.05,56.92,267.55,1.0
1.0,2.0,-80.49,-14.63,9.35,-13.21,-96.43,-31.98,-385.28,-5.45,145.01,1.71,30.65,78.18,31.74,47.53,-41.26,1.0
2.0,2.0,41.53,-88.44,-172.0,-3.84,-361.36,61.74,-306.42,-38.91,302.61,203.32,18.22,-38.43,3.61,-50.8,-151.04,1.0
2.0,0.0,-44.48,-45.96,-23.89,22.22,309.12,32.74,-38.66,-22.97,24.29,-26.63,-29.93,186.92,-9.64,-11.75,-78.91,0.0
1.0,2.0,90.13,-14.31,-3.74,-1.08,-49.23,-107.55,32.01,9.54,-238.02,128.99,6.82,-153.05,0.34,63.24,-61.91,0.0
