cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,target
2.0,1.0,1.0,3.0,-10.06,104.8,-61.36,-12.12,-26.63,181.89,-10.82,78.12,4.45,-18.36,-1.64,0.0
3.0,2.0,1.0,2.0,-40.99,-115.94,34.96,-149.93,17.19,273.97,17.3,-65.87,15.59,46.83,-10.48,0.0
2.0,2.0,2.0,1.0,-101.84,-324.98,23.0,-241.67,38.55,161.01,-4.06,397.55,112.63,87.99,14.55,0.0
4.0,1.0,2.0,1.0,165.36,-282.63,17.05,-154.03,-64.78,217.22,-16.2,257.71,52.95,108.2,12.27,1.0
3.0,2.0,1.0,0.0,117.58,122.73,-9.94,49.19,-20.23,-91.95,-13.48,122.8,-12.55,39.91,4.48,0.0
3.0,3.0,1.0,3.0,50.95,175.92,-42.46,50.98,-7.48,-43.73,-10.28,59.79,-9.45,38.44,27.99,0.0
2.0,3.0,2.0,2.0,26.39,-49.01,-63.9,94.77,10.34,-68.64,-19.31,50.8,-41.09,-52.68,-8.58,0.0
1.0,1.0,1.0,1.0,-120.27,-229.72,64.84,-164.59,-24.39,-102.57,28.47,23.95,60.45,6.75,-7.54,1.0
3.0,2.0,2.0,2.0,7.28,21.8,40.49,-27.09,21.65,30.99,13.48,-129.33,12.6,22.13,-29.68,0.0
1.0,3.0,2.0,3.0,-127.83,259.96,-72.14,163.48,-71.62,-146.64,-14.8,90.27,-127.98,56.27,-15.62,1.0
2.0,1.0,1.0,2.0,-28.55,351.03,73.32,22.95,-34.39,-54.73,7.99,73.32,6.98,-5.09,9.95,0.0
2.0,2.0,2.0,2.0,41.48,222.05,57.01,-7.52,47.18,157.16,8.34,-80.55,-9.61,32.21,12.96,0.0
3.0,2.0,1.0,2.0,-54.87,-45.03,22.42,-96.88,1.97,301.46,17.22,-122.2,-77.19,87.93,-15.29,1.0
2.0,2.0,3.0,2.0,-174.51,-145.25,-35.7,-90.04,52.65,142.81,-7.45,148.6,117.3,-42.5,-10.82,0.0
1.0,2.0,2.0,3.0,-142.44,-193.54,25.62,-74.72,-15.21,-177.27,11.88,87.44,60.91,-36.94,22.49,1.0
2.0,2.0,1.0,1.0,20.34,62.55,-7.59,-22.38,26.74,55.82,-0.75,50.39,-28.13,75.4,-17.06,0.0
2.0,2.0,1.0,2.0,31.83,37.09,-10.68,-29.5,-57.86,35.88,8.51,-125.72,55.73,-28.72,-12.24,1.0
2.0,2.0,1.0,3.0,106.27,-2.61,29.85,-106.5,5.98,122.84,0.14,128.28,32.18,75.94,-34.79,0.0
1.0,2.0,1.0,2.0,11.59,254.79,-17.67,63.3,12.74,-77.55,1.98,-95.52,49.49,-46.59,22.38,1.0
1.0,3.0,1.0,2.0,61.33,100.4,28.53,-43.67,-36.37,122.24,8.97,-48.42,-17.16,26.93,-24.82,1.0
2.0,2.0,1.0,2.0,-0.77,-75.57,-7.31,-71.98,-163.12,262.91,8.0,-121.7,-32.28,60.35,-26.41,1.0
1.0,2.0,1.0,2.0,4.24,218.42,18.14,76.95,-18.96,75.67,12.36,-278.42,-40.81,-54.54,-2.18,1.0
1.0,2.0,3.0,2.0,-116.29,-368.58,48.48,-224.66,50.75,170.25,1.41,286.44,118.86,26.79,18.33,0.0
3.0,2.0,0.0,3.0,8.02,288.19,54.93,-0.65,-30.45,-8.54,15.01,-24.72,-36.99,20.56,-12.49,1.0
3.0,2.0,3.0,1.0,-79.6,234.92,-62.43,261.69,23.08,-310.34,-8.62,-156.62,-165.63,78.68,23.08,0.0
2.0,2.0,1.0,1.0,-49.05,-80.9,82.47,-135.06,64.06,252.63,17.76,43.73,-79.77,75.84,6.43,0.0
2.0,2.0,2.0,2.0,-33.01,-11.36,14.08,-17.85,-6.74,-145.51,9.26,-14.28,26.59,32.29,-6.03,0.0
1.0,2.0,2.0,2.0,8.95,-211.65,24.27,-78.98,26.79,-40.8,-5.87,233.44,30.73,-30.78,1.98,0.0
2.0,1.0,2.0,1.0,-176.21,165.76,14.52,-17.01,-1.42,-223.34,10.94,104.56,75.46,16.38,20.51,1.0
1.0,2.0,2.0,1.0,40.83,193.95,30.75,88.28,-2.62,-68.58,-6.63,82.56,-90.45,13.08,-1.81,0.0
2.0,2.0,2.0,2.0,-10.35,-241.66,31.05,-119.22,34.04,-127.92,12.1,51.52,81.7,47.43,-6.39,0.0
1.0,1.0,2.0,2.0,-18.18,-267.13,106.75,-101.29,-53.06,37.04,16.18,32.62,-48.63,11.03,-16.85,0.0
2.0,1.0,2.0,2.0,-8.15,105.29,28.66,-17.73,-99.07,-7.75,8.03,-28.26,28.78,14.75,-20.89,1.0
2.0,3.0,1.0,3.0,31.6,239.8,63.65,-16.96,-24.65,28.82,13.35,-18.77,-18.92,16.18,-0.1,1.0
1.0,2.0,2.0,2.0,-22.14,-175.55,79.28,-103.84,-90.65,140.32,9.07,116.24,-77.19,43.2,-10.11,0.0
2.0,1.0,2.0,2.0,49.43,63.63,73.28,-2.57,12.29,72.9,2.4,25.28,-14.79,-55.27,-2.43,0.0
2.0,2.0,1.0,1.0,92.78,100.5,42.73,-7.92,-73.03,-74.78,10.69,-100.38,44.93,7.94,9.51,1.0
2.0,2.0,1.0,1.0,-55.37,79.88,3.8,-25.65,24.75,-122.75,6.45,51.12,57.82,11.03,-26.48,1.0
3.0,2.0,2.0,1.0,93.12,-7.19,-170.61,119.35,34.05,94.34,-53.67,301.12,-72.22,36.45,18.67,0.0
3.0,2.0,2.0,2.0,-198.56,140.79,78.29,-86.06,-121.36,-151.57,18.67,147.5,99.85,50.94,20.94,1.0
4.0,2.0,2.0,3.0,-33.99,88.38,39.7,60.73,8.41,-191.2,4.77,-30.37,24.92,-63.59,-20.11,1.0
1.0,3.0,2.0,2.0,88.17,-39.9,78.13,41.63,7.18,-84.91,12.58,-186.25,-26.15,-80.07,-25.98,1.0
2.0,2.0,1.0,1.0,130.84,-110.7,23.43,-118.58,36.4,171.26,-2.08,98.84,48.93,31.26,-22.54,1.0
4.0,2.0,2.0,3.0,12.0,16.12,38.03,22.93,-59.15,26.23,-3.05,39.75,-24.38,-41.15,3.01,0.0
2.0,1.0,1.0,1.0,42.05,105.06,-3.25,-25.96,20.07,132.92,-8.61,175.65,-56.99,59.32,11.31,0.0
2.0,1.0,3.0,2.0,-34.22,-266.69,-32.92,-14.89,-41.59,-47.53,0.99,-104.62,26.52,21.99,5.83,0.0
1.0,3.0,2.0,1.0,-27.07,117.3,-27.32,149.07,-24.93,-256.12,-7.11,-41.73,-46.0,-13.47,-30.9,0.0
2.0,3.0,2.0,3.0,-27.39,61.79,1.5,-0.88,20.86,51.52,1.75,-25.37,18.51,-30.61,-7.72,0.0
2.0,2.0,1.0,3.0,36.2,103.25,5.08,27.05,33.79,16.72,-11.1,187.97,-78.71,18.72,-2.67,0.0
0.0,3.0,1.0,2.0,-42.45,9.58,10.25,-71.76,16.34,-73.23,5.97,111.82,43.53,83.2,-8.48,0.0
2.0,3.0,1.0,2.0,-11.55,140.82,-32.16,94.32,-22.58,-345.54,16.0,-271.82,8.97,75.37,-3.99,0.0
2.0,1.0,3.0,0.0,-30.0,226.96,-2.32,48.64,21.64,-39.77,-20.84,281.09,19.37,67.25,7.2,1.0
2.0,2.0,3.0,2.0,-52.29,16.01,-44.71,-14.77,65.7,-6.55,-14.1,157.38,93.65,5.51,2.47,1.0
3.0,3.0,0.0,2.0,45.04,41.3,40.18,-87.5,35.82,36.65,15.53,-10.86,12.23,20.19,-10.3,1.0
0.0,2.0,2.0,2.0,-79.32,92.78,9.96,125.61,0.36,-167.48,-10.21,131.25,-94.8,-101.45,12.71,0.0
1.0,3.0,1.0,1.0,104.59,216.01,26.6,1.85,50.0,8.88,1.35,4.98,52.11,-55.72,13.59,1.0
2.0,2.0,1.0,2.0,-4.77,174.08,90.23,-59.73,-0.14,29.94,12.91,90.92,0.02,29.21,2.93,1.0
1.0,2.0,2.0,2.0,-26.51,-4.42,71.53,5.06,80.15,-286.66,7.04,80.04,70.45,-44.57,-8.08,1.0
2.0,2.0,2.0,2.0,8.68,-137.34,61.11,-54.04,-50.71,-155.94,12.6,-14.73,86.09,-80.62,24.18,1.0
2.0,2.0,2.0,2.0,-140.13,13.72,15.08,-13.08,3.69,-10.94,19.99,-181.19,31.67,-97.76,-9.39,1.0
3.0,2.0,2.0,2.0,-0.43,-40.68,-56.28,-18.6,33.58,195.58,-6.83,-49.75,-5.89,60.0,5.74,1.0
1.0,2.0,0.0,2.0,132.27,56.37,92.21,-124.58,37.66,241.35,-5.32,356.28,-83.54,101.1,-20.84,0.0
2.0,2.0,1.0,3.0,61.76,49.1,29.41,-16.57,46.26,51.78,-9.01,189.42,-21.47,-2.98,-0.2,0.0
2.0,2.0,2.0,2.0,44.95,57.53,-37.75,-6.33,19.02,92.38,-18.01,155.12,44.0,20.87,-15.2,1.0
2.0,2.0,1.0,1.0,156.23,22.36,5.94,49.32,10.12,-124.53,-2.35,-70.75,12.0,-40.96,26.3,1.0
4.0,3.0,1.0,1.0,-160.31,-164.68,-27.69,-116.09,82.97,33.97,17.99,-55.03,64.9,-51.44,9.24,1.0
2.0,3.0,1.0,2.0,156.04,-14.57,81.67,-68.88,76.24,54.07,20.81,-188.12,3.12,48.05,44.82,1.0
2.0,2.0,2.0,2.0,-119.96,219.22,34.28,92.09,-103.25,-98.0,15.71,-225.18,17.34,-121.93,6.16,1.0
2.0,1.0,1.0,3.0,103.36,-45.67,27.88,-71.52,-2.34,-22.16,0.24,72.28,87.58,14.28,-25.16,1.0
1.0,2.0,2.0,1.0,-61.98,-65.86,66.79,-41.01,10.69,-173.53,14.17,-5.41,98.4,-86.36,2.65,1.0
2.0,2.0,1.0,2.0,-57.74,-325.7,26.72,-139.24,86.56,-218.79,14.06,108.95,120.57,-57.51,1.81,1.0
2.0,2.0,1.0,2.0,42.03,120.55,64.48,-59.69,87.99,46.39,11.24,23.47,29.45,-10.55,-17.31,1.0
3.0,3.0,1.0,2.0,-55.5,169.51,-20.97,-7.04,-34.72,-55.98,9.49,-31.7,6.13,45.06,29.83,1.0
3.0,2.0,2.0,2.0,-70.7,-232.35,81.5,-198.08,-26.19,42.77,1.75,425.95,28.46,85.65,21.78,0.0
2.0,2.0,1.0,2.0,72.43,-51.25,47.0,-2.22,-86.86,72.5,23.06,-323.03,-65.99,-55.76,-1.02,1.0
1.0,1.0,2.0,2.0,50.96,52.73,81.87,-10.97,-35.87,47.21,-1.15,166.0,-93.11,39.37,31.36,0.0
3.0,2.0,2.0,2.0,46.7,-102.05,-88.52,75.06,18.61,-64.61,-24.54,105.59,-48.58,40.3,-18.56,0.0
2.0,2.0,2.0,2.0,27.05,-2.13,-50.45,-42.77,18.18,52.84,-23.09,317.94,38.02,65.7,-23.04,1.0
2.0,2.0,1.0,2.0,205.21,445.28,23.37,229.58,-32.96,148.92,10.13,-568.8,-153.4,-86.4,-4.72,1.0
2.0,1.0,2.0,2.0,-11.66,313.8,-20.39,163.55,2.91,-100.06,-16.17,96.82,-90.9,-53.56,-11.12,0.0
2.0,2.0,2.0,2.0,153.81,-3.59,33.01,-36.85,39.78,50.2,-1.53,5.71,25.18,63.19,-5.54,1.0
2.0,2.0,1.0,1.0,-40.67,184.48,-19.06,35.98,38.25,-40.25,9.4,-135.37,10.82,-29.09,-29.22,1.0
2.0,2.0,2.0,1.0,-57.97,50.7,-128.82,16.4,-7.52,35.08,-25.84,171.45,90.98,7.41,8.2,0.0
2.0,4.0,2.0,1.0,-83.52,-8.79,12.62,-15.89,44.04,-123.56,9.93,-33.35,50.11,-1.79,19.04,0.0
1.0,1.0,2.0,2.0,105.39,377.84,-2.42,117.16,-12.95,12.01,-16.69,92.68,-56.9,23.11,-9.45,0.0
2.0,2.0,2.0,2.0,163.08,468.48,129.91,187.09,3.49,-155.41,14.71,-297.79,-84.5,-15.36,40.38,1.0
1.0,2.0,1.0,2.0,55.51,-37.69,-20.29,46.51,122.8,-167.28,-3.74,48.89,-85.45,41.04,-12.29,0.0
2.0,3.0,2.0,2.0,-20.06,-133.44,121.33,-3.48,-49.88,-125.25,24.62,-162.96,-47.32,-60.28,-6.96,1.0
2.0,1.0,1.0,2.0,0.57,382.16,17.71,29.06,87.7,-41.88,7.77,-4.28,-27.47,127.14,-40.04,1.0
2.0,2.0,2.0,2.0,-92.09,147.9,-32.74,59.93,84.77,-141.57,1.95,-17.03,-7.06,-4.6,16.57,0.0
2.0,2.0,2.0,2.0,-52.23,-167.08,44.17,-7.4,-110.6,-117.96,13.21,-80.66,-40.39,12.69,8.24,0.0
2.0,2.0,2.0,2.0,-6.38,-229.22,29.91,-87.35,40.16,-168.27,-1.29,191.27,119.19,-46.7,23.66,1.0
2.0,3.0,1.0,3.0,-176.44,297.49,-45.69,28.92,33.78,110.6,19.52,-263.68,-3.32,-41.35,40.5,1.0
2.0,2.0,1.0,1.0,100.34,-208.02,42.93,-118.06,10.73,94.01,14.03,-118.39,50.54,55.68,-14.57,1.0
3.0,2.0,1.0,2.0,-45.05,216.47,61.46,-40.54,-113.37,117.76,8.7,81.58,-17.75,9.9,-14.89,1.0
3.0,2.0,1.0,2.0,102.08,104.21,12.42,26.57,21.45,-4.09,-14.75,228.55,-82.93,54.58,-5.37,0.0
2.0,2.0,3.0,2.0,6.91,-313.12,-53.85,-1.2,30.94,-4.18,-11.92,-16.54,13.46,23.44,3.85,0.0
3.0,2.0,3.0,4.0,93.77,292.78,17.33,138.57,44.15,-196.14,-12.12,6.1,49.75,-55.19,28.07,1.0
2.0,0.0,2.0,1.0,31.79,234.91,-42.16,71.45,35.02,23.48,-2.85,-133.78,19.21,5.62,17.36,0.0
1.0,3.0,1.0,2.0,-224.74,156.65,3.78,-17.51,34.75,-43.77,21.42,-112.16,45.47,-42.29,-1.83,1.0
3.0,3.0,3.0,3.0,-53.89,153.2,-89.33,47.46,0.78,-11.07,-29.95,285.5,52.75,33.32,-30.62,1.0
2.0,2.0,2.0,3.0,-92.48,73.68,-61.65,-15.47,-42.19,25.2,-13.85,217.76,30.5,23.0,-9.39,0.0
2.0,3.0,2.0,2.0,90.14,79.42,-10.79,56.78,9.01,-155.67,-16.4,161.54,34.41,-45.23,1.63,0.0
2.0,2.0,3.0,2.0,-92.91,-21.29,-63.4,51.98,-9.15,-43.55,-23.47,228.52,0.51,-22.23,-4.12,0.0
1.0,2.0,2.0,1.0,-19.8,102.18,25.89,-44.18,100.71,215.79,4.07,8.73,-25.72,34.19,-33.26,1.0
2.0,2.0,2.0,2.0,12.53,-49.49,18.17,32.73,-35.52,-295.94,11.98,-126.04,-2.86,116.22,0.42,0.0
2.0,1.0,2.0,2.0,66.26,125.62,-47.13,14.06,-15.35,-14.52,-26.29,278.87,75.06,10.77,16.13,1.0
2.0,2.0,2.0,1.0,57.81,-40.38,-22.06,-61.75,-61.92,113.97,-20.31,271.62,54.5,50.8,-15.51,1.0
2.0,3.0,2.0,2.0,103.93,10.2,70.94,-49.57,55.97,60.53,6.46,9.98,-17.2,74.87,-8.05,0.0
1.0,1.0,0.0,1.0,146.68,-97.23,-100.56,-39.03,45.56,28.13,-13.81,16.46,96.97,-26.47,-2.4,0.0
1.0,3.0,2.0,1.0,76.2,0.46,45.21,-74.73,-8.43,95.49,-8.39,204.27,66.97,15.16,-5.49,1.0
2.0,2.0,1.0,1.0,109.21,-134.38,45.89,-104.33,55.24,-39.14,17.91,-98.15,50.72,49.24,1.93,1.0
4.0,2.0,1.0,3.0,-85.37,193.64,-122.08,15.23,34.36,138.03,1.98,-218.93,72.51,12.97,-5.79,0.0
3.0,3.0,1.0,1.0,-75.93,469.59,58.82,28.35,-43.43,184.6,4.84,103.4,-89.22,4.01,-20.94,1.0
4.0,1.0,2.0,1.0,-26.2,32.9,-47.82,129.22,-18.96,-205.09,-9.99,-28.89,-46.14,-21.82,9.14,0.0
3.0,2.0,1.0,1.0,64.42,198.51,34.73,-30.61,-37.48,15.55,-3.51,190.69,15.91,18.84,5.42,1.0
2.0,2.0,1.0,2.0,-1.86,-69.41,30.03,-74.89,72.46,119.77,19.91,-192.57,-3.77,49.37,-18.57,1.0
2.0,3.0,1.0,2.0,129.63,9.18,39.55,-40.81,-42.63,35.11,-20.75,437.19,-60.99,15.16,-13.9,1.0
2.0,2.0,2.0,1.0,-213.4,-97.65,50.93,-139.42,79.43,-117.42,22.7,81.15,137.02,-42.14,5.31,1.0
2.0,1.0,3.0,1.0,-124.46,212.4,-28.76,81.43,1.54,-208.92,8.06,-163.83,65.28,45.11,-13.54,0.0
2.0,2.0,2.0,2.0,77.85,126.45,-42.76,-16.55,1.46,54.36,-29.2,354.85,91.6,-23.09,12.2,1.0
2.0,2.0,2.0,1.0,-24.18,117.95,20.56,45.49,45.68,-47.38,7.12,-105.09,-4.54,-36.69,-11.76,1.0
1.0,2.0,1.0,2.0,-158.35,88.53,4.85,-66.21,-41.07,54.26,18.61,-47.73,5.02,46.93,-24.92,1.0
2.0,3.0,2.0,1.0,50.82,-57.54,-35.42,-56.39,-58.74,184.91,-10.63,95.97,-3.27,78.52,41.05,1.0
1.0,1.0,2.0,2.0,-3.28,-237.57,-16.18,-35.77,-58.22,-50.04,1.04,-25.86,18.07,19.46,-34.19,0.0
3.0,2.0,1.0,1.0,78.8,192.61,30.92,-12.83,-40.37,-2.5,3.81,32.78,21.05,-3.0,5.99,1.0
2.0,2.0,2.0,3.0,-17.77,177.59,-1.48,10.7,-57.33,-226.57,4.21,53.91,57.52,77.38,15.83,0.0
3.0,1.0,2.0,1.0,-175.55,-111.87,31.52,-102.18,-20.29,-92.0,17.94,46.39,84.8,-37.07,4.68,1.0
2.0,2.0,1.0,1.0,-6.21,99.24,-0.56,-53.22,-24.7,166.79,15.25,-185.71,8.73,86.07,14.84,0.0
2.0,2.0,1.0,2.0,44.69,19.01,25.7,-43.99,105.38,160.4,-8.68,228.33,-92.65,62.29,-9.56,0.0
3.0,2.0,2.0,0.0,16.33,127.38,-81.11,210.04,57.6,-266.77,-10.77,-166.48,-104.19,43.58,13.97,0.0
3.0,1.0,2.0,1.0,81.17,62.3,25.41,9.56,97.19,-60.09,10.57,-218.95,84.25,9.92,0.06,0.0
2.0,2.0,2.0,2.0,39.07,-63.26,-30.31,-50.52,-49.5,79.09,-10.21,98.77,66.45,22.27,-1.57,1.0
2.0,2.0,2.0,4.0,16.04,23.23,-11.3,-27.09,104.06,46.45,-9.76,123.32,53.61,31.32,-12.04,1.0
2.0,1.0,3.0,3.0,-30.73,55.11,-85.91,86.7,22.14,-44.59,-20.46,71.67,-10.27,24.53,17.33,0.0
2.0,3.0,1.0,2.0,-41.61,316.41,-170.29,142.62,64.33,-37.53,-20.68,-84.67,81.6,-107.78,-10.63,0.0
2.0,2.0,1.0,2.0,-38.08,257.74,-53.08,70.67,50.8,63.32,8.02,-230.23,-33.47,-28.52,-25.54,1.0
2.0,2.0,2.0,1.0,-54.0,152.08,-45.86,12.88,13.87,131.31,-11.97,109.27,-4.12,24.57,-10.18,1.0
3.0,1.0,1.0,1.0,-49.79,120.38,-45.41,-12.9,31.91,-37.83,-1.15,66.65,19.86,75.9,10.3,0.0
2.0,2.0,1.0,2.0,-70.09,192.37,-17.67,84.07,32.13,-12.86,15.17,-297.14,-25.02,-93.43,-10.51,1.0
3.0,2.0,1.0,2.0,83.5,226.25,-2.56,12.92,46.46,84.65,5.39,-115.31,-12.05,44.27,28.73,1.0
1.0,2.0,2.0,1.0,96.0,313.83,-35.93,244.43,72.18,-365.13,-18.78,15.56,-118.12,67.46,10.22,0.0
2.0,2.0,4.0,4.0,-180.38,65.2,60.28,127.79,-54.01,-183.75,-5.89,122.19,-95.28,-16.26,25.68,0.0
1.0,2.0,2.0,2.0,-108.04,8.44,43.58,-34.61,94.44,-216.13,9.03,98.82,98.9,-38.08,-18.0,1.0
2.0,2.0,2.0,2.0,-18.76,45.33,-3.14,-30.7,85.57,144.87,0.41,-7.46,9.31,24.71,2.99,1.0
3.0,1.0,0.0,1.0,134.68,316.19,118.96,-22.6,-29.83,-202.15,18.11,38.64,79.53,-73.49,-37.14,1.0
0.0,2.0,1.0,2.0,-11.52,-265.8,63.55,-269.63,-38.72,393.8,22.91,16.99,20.43,109.77,-7.04,0.0
1.0,1.0,1.0,2.0,-61.84,317.51,59.5,14.63,-73.47,28.75,13.13,-12.81,-32.52,6.38,6.36,1.0
2.0,2.0,2.0,3.0,152.67,-28.02,-41.14,-31.06,-16.02,-6.65,-20.02,175.55,102.23,7.26,-26.23,1.0
1.0,2.0,2.0,2.0,-58.24,7.15,4.97,-24.78,-3.14,-104.87,7.07,-8.0,65.68,10.93,-2.87,0.0
3.0,2.0,2.0,2.0,99.5,381.13,-14.99,201.27,-11.12,-241.55,-9.0,-134.97,-17.15,27.61,-26.39,0.0
2.0,3.0,2.0,2.0,134.89,354.37,71.39,162.47,-53.48,-141.5,-0.76,-141.74,-27.04,-36.26,7.22,1.0
2.0,2.0,2.0,2.0,230.14,-342.86,70.35,-193.09,86.14,300.9,-7.81,198.05,12.13,157.46,4.65,1.0
2.0,3.0,3.0,2.0,57.26,44.95,-98.84,263.55,52.57,-342.57,-16.4,-211.52,-121.66,-9.75,-10.42,0.0
2.0,1.0,1.0,1.0,-41.66,35.2,37.58,-24.89,-47.39,103.76,18.46,-214.42,27.95,-83.55,12.11,1.0
2.0,1.0,1.0,2.0,-62.87,-35.27,56.51,-120.04,119.99,-153.73,16.28,135.55,82.92,58.12,-4.44,1.0
3.0,2.0,2.0,2.0,-177.72,-55.83,79.4,-191.46,-27.18,35.18,12.95,276.41,143.46,11.27,13.09,0.0
3.0,3.0,2.0,3.0,-69.46,13.94,63.7,-29.59,35.74,70.52,23.43,-187.08,-38.44,-16.8,15.22,1.0
1.0,2.0,3.0,2.0,-105.69,-280.79,23.83,-52.12,-48.62,15.78,-5.62,176.84,-24.47,32.11,37.76,0.0
3.0,2.0,1.0,1.0,-93.15,-83.1,-18.8,-148.6,-76.75,-161.94,3.08,287.88,137.27,72.59,28.4,1.0
2.0,2.0,1.0,1.0,2.22,78.62,12.17,58.9,24.11,103.74,16.08,-375.73,0.14,-158.31,28.63,1.0
2.0,2.0,2.0,3.0,-96.76,-23.97,-51.49,-41.68,11.46,53.82,-4.3,66.78,55.96,31.38,3.28,0.0
2.0,1.0,1.0,2.0,108.43,14.98,54.57,-49.63,-17.07,-55.7,16.38,-116.0,30.92,36.74,5.04,1.0
2.0,3.0,1.0,2.0,-222.62,7.07,18.57,-142.91,35.17,-41.65,22.42,72.69,109.97,22.77,-8.82,1.0
2.0,1.0,2.0,2.0,11.39,226.31,52.68,92.3,-3.09,-25.84,-1.57,46.47,-126.31,19.43,19.39,0.0
1.0,2.0,2.0,2.0,-69.22,46.21,86.52,10.43,-33.83,-74.98,17.93,-104.16,-11.77,-35.44,-11.7,1.0
1.0,2.0,2.0,3.0,54.01,96.68,47.63,-48.52,-16.45,53.82,-5.14,197.76,21.78,46.34,-12.76,1.0
3.0,1.0,2.0,3.0,68.3,-41.45,-155.19,166.24,-61.19,-53.66,-39.39,97.84,-98.61,3.12,6.26,1.0
2.0,3.0,2.0,1.0,-53.66,18.72,-40.38,33.13,-18.01,-187.63,3.18,-40.51,-9.01,87.99,15.43,0.0
3.0,2.0,2.0,2.0,-17.25,106.63,53.23,81.13,4.12,-39.39,13.72,-264.9,10.59,-147.97,-22.2,1.0
2.0,2.0,2.0,3.0,68.85,-20.71,-25.64,-32.53,31.21,65.88,-19.24,195.68,77.7,19.06,-11.77,1.0
1.0,1.0,1.0,1.0,-20.76,-150.21,-22.68,-194.88,-64.13,229.14,-14.65,457.52,57.98,33.5,-4.11,0.0
3.0,2.0,2.0,2.0,-39.86,168.83,10.97,80.48,-79.72,11.55,12.85,-244.95,-61.45,-47.7,7.85,1.0
3.0,2.0,2.0,3.0,-55.27,49.65,-48.55,52.99,42.22,-64.3,-14.14,122.19,19.03,-75.63,7.68,0.0
2.0,3.0,4.0,3.0,-9.04,-262.6,-28.16,58.58,-42.74,38.02,-28.55,215.63,-107.82,29.58,-11.96,0.0
2.0,2.0,1.0,2.0,90.66,186.48,-56.97,-15.41,68.5,116.53,-9.51,16.88,89.29,-4.57,-3.62,0.0
3.0,3.0,3.0,1.0,-6.16,-24.63,-98.52,126.62,-94.3,-40.46,-29.48,128.51,-115.64,76.81,-1.0,0.0
2.0,2.0,1.0,2.0,34.49,109.71,17.6,-37.96,-51.31,174.55,1.53,33.33,-37.9,57.03,17.21,1.0
2.0,2.0,3.0,3.0,-283.57,144.54,86.71,-36.24,45.63,-108.19,16.77,138.31,2.99,107.4,10.81,0.0
2.0,2.0,1.0,2.0,-15.11,212.42,155.79,-60.16,-63.33,69.22,33.29,-127.41,-35.1,19.21,9.77,1.0
2.0,2.0,2.0,2.0,1.23,244.18,-115.89,206.18,5.02,-280.77,0.59,-370.56,-18.46,24.36,-4.89,0.0
1.0,1.0,3.0,3.0,-107.26,94.01,32.13,21.13,-20.27,-195.65,2.86,61.18,109.22,-84.05,1.27,1.0
3.0,2.0,1.0,2.0,26.02,-80.12,46.96,-125.69,51.08,147.81,12.07,-1.12,44.92,40.09,24.59,0.0
3.0,1.0,2.0,2.0,30.46,-313.89,69.21,-133.48,1.74,-167.08,9.41,151.44,87.63,-8.07,43.66,1.0
3.0,2.0,2.0,3.0,-52.0,-43.02,18.95,-38.08,4.89,69.81,16.72,-208.65,44.6,-30.5,-20.27,0.0
1.0,2.0,1.0,2.0,31.29,357.02,56.2,119.9,33.16,16.03,18.4,-346.07,-64.16,-48.82,11.93,1.0
2.0,1.0,0.0,2.0,-99.1,-202.57,80.52,-265.87,0.27,,38.83,-42.66,192.33,-3.93,-10.3,0.0
2.0,2.0,2.0,3.0,17.34,-0.3,-15.84,-76.16,9.99,252.52,-12.7,205.28,-9.43,60.96,1.71,1.0
1.0,3.0,2.0,2.0,-3.08,49.71,25.81,-37.73,-78.72,70.09,7.36,-34.44,14.34,34.13,-19.35,1.0
2.0,2.0,1.0,2.0,-125.93,17.2,72.58,-39.65,55.19,-54.99,28.9,-159.2,-3.03,-31.42,-28.53,1.0
1.0,2.0,1.0,2.0,-17.87,-175.96,17.82,-166.78,20.59,-63.47,6.73,210.09,90.7,113.05,-27.8,0.0
3.0,2.0,2.0,2.0,-157.06,-82.2,38.09,-115.13,-43.29,-257.08,8.55,267.89,141.05,17.35,13.0,1.0
3.0,1.0,1.0,3.0,30.37,-74.94,57.65,-0.95,10.57,81.92,21.64,-317.04,-20.04,-119.7,4.63,1.0
2.0,3.0,2.0,4.0,66.7,-199.49,-27.16,19.78,15.28,-136.47,-2.62,-46.35,-36.08,51.12,-26.96,0.0
1.0,1.0,2.0,1.0,-1.64,284.98,-47.3,169.36,78.11,-119.44,-25.47,219.33,-127.66,-20.04,17.02,0.0
2.0,2.0,1.0,2.0,-107.16,109.35,-9.3,-11.32,34.95,19.18,10.48,-85.48,44.35,-40.34,-4.21,1.0
2.0,2.0,1.0,1.0,-214.99,-132.25,-4.79,-127.34,-21.16,41.72,24.83,-78.02,67.94,-52.76,-8.87,1.0
2.0,1.0,2.0,2.0,86.47,172.86,21.86,2.52,-2.61,-154.45,-11.24,234.48,84.16,4.25,-13.72,1.0
2.0,2.0,1.0,0.0,58.59,-138.99,-26.96,-13.43,-50.66,-123.25,-4.0,84.52,-61.65,130.19,26.23,0.0
3.0,3.0,2.0,1.0,-46.25,117.46,-36.02,31.45,-106.31,-105.32,-0.31,-5.19,18.17,44.88,18.68,0.0
2.0,1.0,3.0,2.0,-48.34,-284.14,-47.92,-62.57,27.18,133.25,-13.12,113.91,34.62,-20.32,19.31,0.0
