cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
1.0,0.0,1.0,1.0,62.3,40.55,-2.29,21.88,33.72,-31.07,-26.62,-67.06,-100.87,32.94,-121.65,-55.79,75.92,31.3,2.0
2.0,1.0,2.0,0.0,97.64,89.42,2.26,-15.09,171.38,76.74,87.93,-196.21,-35.75,24.84,179.17,-16.01,-75.59,36.27,2.0
1.0,1.0,2.0,1.0,-123.38,-69.73,-0.51,-2.03,41.69,-131.51,176.08,382.14,-1.8,105.07,118.82,-51.25,-6.35,8.51,1.0
2.0,3.0,1.0,1.0,89.18,-64.67,2.76,0.7,608.46,-89.41,239.94,310.7,-152.58,161.27,-160.7,-192.54,-60.6,13.48,2.0
1.0,1.0,2.0,2.0,-174.36,20.68,2.66,11.64,-51.96,-67.38,-12.51,-2.86,-68.69,46.56,5.09,-16.45,-14.22,-43.43,2.0
1.0,2.0,3.0,0.0,49.93,31.65,2.09,-17.45,607.25,-193.05,138.21,277.1,-60.7,21.76,-57.98,-46.35,-69.2,38.1,2.0
1.0,2.0,3.0,2.0,-41.88,-14.65,-0.14,-5.89,-63.09,39.86,-40.02,-8.05,-70.04,8.23,-123.08,-3.81,-68.06,12.28,2.0
1.0,1.0,0.0,1.0,-87.84,57.42,1.28,-26.11,444.51,-6.39,10.99,29.07,-3.8,72.57,104.97,43.67,104.7,14.3,2.0
0.0,1.0,1.0,1.0,-98.57,39.77,-1.94,23.29,198.59,59.67,27.62,174.26,31.78,185.14,-104.54,-222.6,6.37,9.93,1.0
1.0,2.0,1.0,2.0,-18.97,-55.3,2.0,26.87,185.89,-17.02,61.3,-134.85,-33.69,201.21,-25.23,-24.83,116.09,5.83,2.0
1.0,1.0,2.0,2.0,132.88,-25.85,1.59,4.32,-70.66,125.37,-30.96,268.95,155.63,23.61,21.12,-3.28,47.23,-7.08,1.0
1.0,2.0,2.0,2.0,-68.42,30.47,-0.4,18.03,116.01,-15.13,2.67,86.93,-10.39,2.15,-89.63,-94.62,-82.94,-39.82,1.0
1.0,2.0,2.0,1.0,-53.97,-10.88,1.09,-10.56,-20.14,-14.88,27.64,-203.05,120.14,-14.44,-6.64,130.02,-117.21,-73.51,1.0
2.0,1.0,2.0,2.0,127.81,-9.11,-1.4,-34.18,-15.3,75.55,-28.56,44.76,48.45,31.05,-180.67,-19.47,-3.55,35.64,2.0
0.0,2.0,2.0,3.0,79.87,-31.09,-0.86,-16.45,27.11,22.52,30.02,427.02,-125.08,16.71,-444.34,-106.23,-462.45,9.89,0.0
1.0,1.0,2.0,1.0,-99.25,19.47,-0.59,25.51,348.2,125.72,43.79,86.07,-148.53,18.51,28.39,-64.17,213.98,-12.56,2.0
0.0,0.0,1.0,2.0,3.25,67.46,-1.3,-33.64,73.4,-51.88,-136.71,43.71,-60.91,117.63,31.08,63.17,81.9,30.57,2.0
1.0,2.0,2.0,1.0,158.84,39.67,0.77,0.54,92.35,-57.14,-16.28,-21.79,-122.11,-123.44,97.16,64.42,47.65,-11.11,0.0
1.0,2.0,1.0,2.0,55.09,-39.68,1.37,2.84,-107.02,68.32,80.99,27.93,-95.6,52.86,-68.08,-145.88,-161.18,-95.48,0.0
1.0,1.0,2.0,1.0,-13.78,12.56,1.13,10.22,74.66,-23.45,-17.48,-158.26,82.3,21.71,32.69,67.04,46.43,32.0,2.0
1.0,1.0,1.0,1.0,-1.09,-17.12,-2.14,28.54,-98.14,18.65,83.53,-213.31,14.06,111.8,-83.43,-49.16,-154.2,62.78,1.0
2.0,3.0,2.0,1.0,60.1,-123.53,-2.2,17.54,318.85,12.95,158.55,178.69,101.76,-71.74,198.53,224.85,210.54,57.53,1.0
1.0,2.0,2.0,1.0,-102.82,44.19,-1.1,22.39,346.98,-12.41,55.11,119.13,102.64,21.75,-10.01,-26.27,-78.5,21.39,2.0
0.0,1.0,2.0,2.0,35.94,26.31,-1.66,11.29,75.37,2.17,-2.81,-70.47,-223.82,87.12,37.51,0.82,-75.37,43.97,1.0
1.0,1.0,1.0,1.0,118.28,8.37,-0.67,-5.7,351.82,101.69,9.36,-7.16,145.55,-28.0,-4.86,32.8,277.55,6.64,0.0
1.0,1.0,2.0,2.0,-188.55,14.84,1.47,-47.23,-134.98,52.71,-89.46,-80.86,-29.53,-24.4,-16.47,67.52,-8.04,-33.47,0.0
1.0,1.0,0.0,0.0,-39.01,-9.12,-2.52,-2.32,-132.18,36.65,142.58,-169.21,-4.14,-84.84,-50.69,-144.68,-52.8,38.6,2.0
2.0,1.0,2.0,2.0,-64.8,-4.41,-2.22,-21.41,5.73,-3.61,57.06,124.18,-98.05,77.76,48.5,-94.16,-13.76,36.74,1.0
1.0,1.0,1.0,2.0,26.28,31.41,1.67,21.73,30.95,96.58,-79.88,-226.16,-22.02,64.47,-94.32,145.99,-122.27,69.87,1.0
2.0,2.0,2.0,2.0,106.23,39.96,-1.64,33.55,283.71,-45.55,-21.76,66.4,-68.06,139.71,44.34,51.61,-81.07,-34.89,0.0
1.0,0.0,1.0,1.0,118.43,-33.58,-1.59,-24.22,-19.04,0.61,23.72,-115.33,69.15,143.17,-78.49,154.06,-68.11,-16.96,2.0
2.0,1.0,1.0,3.0,48.85,-39.73,-2.5,-8.08,-639.97,2.72,-33.43,146.92,157.04,-18.12,64.73,-66.36,-136.91,-76.3,0.0
1.0,2.0,3.0,2.0,-5.79,76.8,0.13,-1.84,452.34,55.16,-38.64,238.52,1.72,15.48,135.62,4.83,108.12,41.02,0.0
0.0,1.0,1.0,2.0,27.07,-1.57,0.79,-17.08,-2.79,-46.49,-18.03,160.92,64.53,-25.39,-155.57,-2.5,-181.31,-24.63,0.0
0.0,2.0,1.0,2.0,0.96,33.49,2.72,-13.51,518.06,-94.32,22.7,201.51,-20.04,105.07,95.32,108.33,-28.53,40.28,2.0
0.0,2.0,1.0,1.0,14.96,18.43,-0.35,-33.29,232.29,64.8,55.45,-28.73,-12.78,13.4,43.68,-32.45,57.45,-39.42,2.0
1.0,1.0,1.0,2.0,-70.83,-50.76,1.08,12.98,-364.97,98.3,47.09,14.32,-67.37,130.2,33.31,-66.26,-107.02,2.75,1.0
0.0,2.0,1.0,2.0,-24.0,-25.93,0.54,-7.41,176.58,-2.45,109.42,-207.42,-108.82,146.92,80.12,-50.87,-15.94,4.97,0.0
1.0,2.0,2.0,1.0,-46.8,6.85,0.36,-13.5,205.58,55.16,59.49,-6.53,-58.22,64.54,-24.54,-26.94,-42.6,-53.32,2.0
1.0,1.0,0.0,2.0,56.51,12.23,-2.32,15.0,205.49,-39.82,-44.24,187.45,-90.41,78.94,15.39,17.06,150.16,20.26,2.0
2.0,2.0,1.0,1.0,-18.72,89.65,-4.0,4.91,588.6,-16.14,-36.68,-76.34,-33.52,25.04,-9.62,-102.82,344.57,-7.37,0.0
1.0,2.0,1.0,2.0,23.67,-1.77,0.67,-14.15,33.21,-33.92,6.1,-54.57,-141.49,60.98,111.03,93.71,-55.78,-20.16,1.0
2.0,2.0,2.0,2.0,-166.26,-56.93,-0.8,2.98,,112.61,69.4,25.13,161.57,29.05,-185.22,-183.03,-148.37,0.18,0.0
1.0,1.0,1.0,2.0,-63.66,-40.09,-1.88,5.36,-274.05,38.47,-20.87,-194.06,33.78,-64.14,-242.68,-47.25,-50.45,4.56,0.0
1.0,2.0,2.0,2.0,-17.61,-15.6,0.14,-29.44,163.31,-1.58,23.54,-8.01,-17.49,115.7,16.49,2.84,7.95,73.88,2.0
1.0,1.0,1.0,2.0,-87.45,62.27,-1.17,-18.02,172.11,66.15,-19.24,43.24,145.36,-10.48,47.4,41.01,-99.64,-71.92,2.0
2.0,3.0,3.0,2.0,-10.48,31.42,-2.1,-7.94,405.36,34.57,36.24,113.25,52.59,-35.47,20.11,7.06,-87.7,16.82,1.0
2.0,2.0,1.0,1.0,-113.47,35.91,0.43,49.89,260.14,14.93,79.33,40.93,132.83,1.8,-10.64,-17.21,-215.47,33.57,1.0
2.0,1.0,1.0,1.0,-132.42,-11.7,1.23,9.27,52.23,93.5,8.63,-280.6,89.35,-99.69,-245.19,-130.76,241.65,-48.73,0.0
1.0,2.0,1.0,1.0,154.34,30.77,-0.21,-28.11,272.88,91.92,110.8,215.45,-146.72,-15.0,90.34,-3.57,-191.56,-38.27,2.0
2.0,1.0,1.0,1.0,-21.78,70.08,3.09,1.96,179.27,-12.14,27.36,-106.51,193.34,118.24,-63.9,-38.38,-228.5,-0.9,1.0
2.0,2.0,2.0,1.0,50.51,13.83,-0.24,-27.16,102.46,53.72,101.77,36.21,-6.91,16.95,188.89,-37.42,-55.47,65.89,1.0
3.0,2.0,2.0,2.0,-33.33,44.41,-2.05,-13.89,-103.92,16.81,-7.1,-373.82,52.52,-31.13,-5.92,-56.11,-117.12,-16.66,0.0
2.0,2.0,2.0,2.0,-21.11,37.44,0.37,26.61,188.89,-34.34,-62.16,-260.91,44.73,-5.81,-58.44,66.42,51.37,18.61,0.0
1.0,1.0,2.0,1.0,-6.86,62.74,-2.11,5.94,247.41,33.62,-60.92,-194.94,-31.42,17.78,-27.59,91.03,55.19,-65.35,2.0
1.0,2.0,0.0,2.0,24.17,-10.85,1.88,-11.73,137.29,-25.96,51.64,145.35,9.52,106.08,112.88,-15.81,-100.35,-35.71,2.0
2.0,2.0,1.0,1.0,141.61,-60.08,0.95,38.48,223.5,97.92,173.12,235.62,-70.14,-52.45,-20.59,-219.94,217.25,21.44,2.0
1.0,2.0,1.0,1.0,18.81,25.23,1.44,39.4,-74.16,-57.93,84.52,-68.46,77.39,-50.53,240.94,48.17,-159.2,-6.33,2.0
2.0,0.0,2.0,2.0,-161.15,-49.38,0.13,-12.94,-635.55,56.78,39.22,181.01,155.81,-52.85,-3.91,-243.99,21.29,11.59,2.0
1.0,1.0,1.0,1.0,128.91,54.61,-0.92,-34.99,454.81,46.0,-55.11,195.81,9.5,-77.57,-28.23,7.25,291.15,-40.68,0.0
1.0,1.0,1.0,2.0,-83.74,8.96,-2.01,-2.54,-97.61,30.05,-77.0,-312.06,-136.99,-21.72,-113.55,110.78,-26.48,-29.0,0.0
1.0,1.0,1.0,2.0,170.88,36.14,-0.25,17.73,-70.64,70.53,-33.27,-91.88,50.52,28.38,-15.97,-166.1,66.62,-21.03,1.0
1.0,0.0,2.0,2.0,-106.8,-39.53,-2.5,-6.3,-178.8,-111.38,44.95,288.74,81.28,246.91,-114.79,-91.63,-206.63,-50.32,1.0
2.0,1.0,1.0,1.0,41.93,-42.7,3.38,-8.71,-192.17,123.49,166.79,107.16,-170.88,-29.43,112.21,-179.15,-56.4,-6.8,2.0
1.0,2.0,3.0,2.0,-27.05,-10.3,-2.45,-15.53,-89.05,84.26,-6.99,-230.4,324.84,65.66,130.65,31.37,82.39,-6.07,0.0
1.0,2.0,2.0,2.0,1.68,-94.12,-1.48,-18.8,-112.05,-7.64,171.99,75.41,69.63,150.11,-169.63,-224.33,-234.79,-7.78,0.0
1.0,2.0,1.0,2.0,159.31,-1.58,-0.84,2.23,43.88,-21.02,-34.46,-189.91,-3.58,85.13,-59.55,72.84,-45.58,-7.74,1.0
1.0,1.0,1.0,2.0,35.84,-17.32,0.11,28.08,-319.53,42.88,-78.21,-105.96,-19.51,75.18,-147.22,-131.7,43.89,-29.08,1.0
2.0,2.0,1.0,1.0,-80.51,-28.44,-0.72,-2.47,332.81,-81.69,91.46,-58.31,38.48,137.14,10.13,-4.98,105.97,47.69,2.0
1.0,2.0,0.0,1.0,-62.26,22.63,-0.9,-10.37,151.59,30.53,-16.95,-112.8,9.85,-50.0,-107.79,17.54,-27.82,11.43,1.0
2.0,1.0,1.0,2.0,-149.5,27.58,1.51,-8.23,-25.77,43.74,-108.42,-97.33,-62.43,118.98,81.39,235.74,-83.64,25.84,1.0
1.0,1.0,1.0,2.0,57.87,26.69,1.24,13.61,-519.72,52.98,-31.57,-117.95,139.2,-54.82,226.24,115.12,-295.06,15.22,2.0
2.0,2.0,2.0,2.0,-59.62,-15.15,-0.67,10.66,179.14,-50.66,27.79,125.76,66.96,-22.1,-131.51,-142.76,70.01,38.8,0.0
0.0,2.0,2.0,2.0,240.42,25.36,-4.01,-25.35,56.06,72.66,-16.36,41.28,-83.73,-72.37,-66.86,-72.46,-23.67,-4.47,0.0
0.0,1.0,2.0,2.0,37.81,0.6,2.17,1.46,-190.51,116.52,-29.29,-83.26,86.1,30.19,218.57,132.16,-67.89,-63.88,2.0
2.0,1.0,1.0,2.0,3.53,-19.02,-2.82,15.33,214.26,-45.55,-17.38,61.12,71.55,197.27,151.21,172.16,76.68,4.32,1.0
1.0,1.0,0.0,2.0,91.04,7.09,0.17,-12.57,-435.64,-120.83,9.83,-129.34,138.96,-25.6,200.09,98.99,-248.02,-22.93,2.0
2.0,2.0,1.0,2.0,-173.05,-18.05,-0.58,7.9,112.6,32.47,71.29,82.14,-95.19,48.0,-70.25,-50.76,-147.64,20.07,0.0
1.0,2.0,1.0,1.0,-34.8,-54.51,1.91,-4.8,165.54,-24.19,167.29,164.3,-51.19,-17.18,251.63,168.27,-143.02,72.78,1.0
1.0,2.0,2.0,2.0,-100.63,23.28,-0.4,22.91,371.62,19.7,-17.33,309.42,54.79,9.28,-43.64,-110.12,108.99,-75.68,0.0
2.0,1.0,2.0,2.0,-73.29,-46.1,-4.7,6.02,-291.9,-105.58,44.39,42.99,-97.43,31.64,14.54,-93.25,-81.28,35.76,0.0
0.0,1.0,1.0,1.0,-20.28,40.19,0.6,16.54,32.31,38.38,42.86,-34.4,-74.8,76.03,142.32,33.35,-130.39,0.76,2.0
1.0,2.0,1.0,2.0,20.89,19.18,0.58,-2.15,222.06,-75.2,20.87,127.6,240.45,26.18,82.5,74.48,-40.94,-43.72,2.0
2.0,2.0,2.0,1.0,-117.09,-42.14,0.29,21.63,219.37,15.49,123.7,92.08,-156.28,47.32,165.7,60.15,67.57,7.41,1.0
2.0,2.0,1.0,1.0,90.95,43.28,-0.05,-13.92,608.67,-82.92,61.39,34.48,-172.18,-6.51,45.97,-68.52,222.28,26.23,1.0
1.0,1.0,2.0,1.0,-34.32,-33.3,-2.81,-11.38,165.02,-120.3,129.77,178.21,112.06,124.26,142.11,-70.71,102.43,37.03,1.0
0.0,1.0,3.0,1.0,24.71,-3.48,0.1,23.73,-144.2,24.4,-8.16,-407.79,-17.49,125.21,-194.62,45.76,-153.34,-12.96,0.0
1.0,2.0,0.0,1.0,75.22,66.74,2.67,1.93,545.67,-27.44,46.19,236.54,215.68,44.01,-115.1,-5.97,-178.25,41.44,1.0
1.0,2.0,1.0,2.0,-100.04,-39.81,1.3,-25.1,-87.56,125.46,34.76,-61.44,-21.59,77.64,-105.93,-79.37,-88.76,31.64,0.0
3.0,1.0,1.0,2.0,-87.13,14.3,-0.98,-21.9,-2.87,-65.82,-46.31,-35.18,-98.96,-10.39,-177.01,6.36,-111.99,2.83,0.0
3.0,2.0,2.0,1.0,158.89,-70.28,-0.32,-25.84,121.45,-86.94,112.67,-49.53,-24.77,47.26,10.14,52.99,60.02,8.86,1.0
1.0,2.0,1.0,2.0,-71.52,-47.76,-0.56,16.34,-22.94,-67.91,47.78,107.17,-65.01,86.28,-166.24,-65.14,-195.1,-59.18,0.0
1.0,2.0,2.0,2.0,-8.51,16.58,-1.71,2.92,84.11,-66.17,-12.69,121.44,-13.91,27.13,69.61,55.56,-111.85,24.78,2.0
1.0,2.0,1.0,2.0,132.99,13.15,-1.72,20.39,264.12,62.55,5.68,-147.19,-93.32,53.13,-217.26,-15.81,-110.29,-22.3,0.0
3.0,1.0,1.0,3.0,-33.16,-17.89,3.31,-25.64,-288.94,-18.65,-0.8,88.73,18.6,8.5,130.36,-31.55,-99.51,37.93,0.0
2.0,0.0,2.0,1.0,136.57,74.77,-2.05,-4.59,-55.61,-55.32,-61.66,-133.8,-39.84,86.3,-2.98,30.49,-114.74,-73.16,2.0
1.0,0.0,2.0,3.0,-30.14,34.17,0.39,11.86,-694.16,11.53,-185.08,-425.77,103.99,-18.53,253.18,256.68,-76.3,-65.77,2.0
2.0,1.0,1.0,2.0,17.69,29.03,0.31,-55.8,-50.98,51.68,-51.03,-36.03,25.65,92.95,-122.66,-118.15,-58.0,25.01,1.0
1.0,1.0,1.0,1.0,92.07,-8.36,2.13,15.64,133.5,40.37,131.05,264.08,70.34,6.03,118.0,-98.95,-11.41,-23.07,1.0
2.0,2.0,1.0,2.0,-153.04,-78.7,-2.11,-2.67,-289.25,-24.58,135.81,-25.65,66.48,134.59,121.7,-170.79,-95.09,-16.93,0.0
1.0,1.0,2.0,2.0,45.96,-39.39,-2.3,1.81,-513.77,12.19,-36.48,83.64,71.19,-54.71,-58.65,-71.36,-63.73,-11.06,0.0
2.0,1.0,2.0,3.0,24.05,-75.99,-0.94,-2.31,-432.82,57.23,73.04,121.68,-44.82,66.53,113.04,-120.61,-101.67,-55.52,0.0
1.0,2.0,1.0,0.0,35.8,-1.87,0.81,-1.8,556.62,11.59,166.91,228.88,94.08,,69.06,33.44,-28.08,46.73,1.0
1.0,2.0,1.0,2.0,15.78,0.6,1.54,19.05,324.8,-29.36,14.14,-113.77,53.74,108.34,-144.79,36.82,-100.49,37.14,0.0
1.0,2.0,1.0,2.0,-49.01,2.01,1.04,-4.56,42.71,-41.99,-24.9,-299.01,33.36,47.08,-24.19,12.81,74.56,-20.66,0.0
1.0,2.0,2.0,2.0,174.92,-2.55,-1.63,-22.62,139.52,26.13,-2.39,143.74,53.78,39.33,29.94,21.77,17.49,77.3,2.0
0.0,2.0,1.0,2.0,-165.36,-24.27,1.84,-9.71,493.83,-15.32,76.59,169.37,-66.45,142.43,-47.12,-60.91,74.26,-5.46,2.0
1.0,2.0,1.0,2.0,-59.52,-10.99,2.38,9.96,-88.31,37.71,3.31,-71.95,-79.28,12.44,-91.96,-51.85,-80.23,-25.33,0.0
2.0,2.0,0.0,2.0,-144.86,52.37,0.77,-11.86,317.0,-160.57,-24.27,139.18,34.43,-58.85,199.33,-61.93,215.61,10.48,0.0
2.0,2.0,1.0,2.0,52.77,-75.75,-0.88,-17.06,-374.84,-67.97,54.24,-501.98,156.52,-13.42,-132.82,-140.48,-11.83,-37.61,0.0
1.0,1.0,1.0,2.0,-152.24,-12.79,1.13,-10.26,28.74,53.99,-78.98,-245.46,97.15,-17.06,-321.11,3.84,63.57,34.89,1.0
3.0,1.0,2.0,1.0,-74.31,66.47,1.0,-21.64,405.82,11.66,74.98,171.87,51.04,105.18,-17.38,-241.27,66.83,-19.76,1.0
0.0,2.0,1.0,2.0,-3.82,-86.71,0.48,24.11,-93.32,-26.05,9.66,109.56,-136.55,-2.35,-366.12,-154.56,35.29,7.61,0.0
1.0,2.0,2.0,2.0,36.15,41.24,-2.68,-11.17,293.6,208.86,22.26,58.87,154.5,12.87,-2.08,32.84,-173.31,8.84,2.0
2.0,1.0,1.0,1.0,-38.9,16.24,0.39,21.81,-87.01,11.89,157.27,-108.93,47.01,-74.63,145.71,-112.35,-78.4,2.51,2.0
1.0,0.0,1.0,2.0,-80.95,20.11,0.82,-4.86,-420.84,-115.27,-131.46,-373.31,13.14,13.45,158.99,257.24,7.0,60.17,2.0
2.0,2.0,2.0,1.0,24.98,15.97,-1.87,10.18,413.4,-36.95,55.39,186.38,79.46,55.22,-109.01,-56.81,-62.83,-11.62,2.0
2.0,1.0,2.0,1.0,16.14,30.66,2.35,9.81,181.1,157.98,0.12,-166.1,-145.57,-3.85,61.1,69.93,87.14,-28.72,0.0
1.0,0.0,1.0,1.0,-30.31,68.45,0.68,25.8,201.71,173.88,-88.64,-154.67,153.92,-64.69,-219.08,12.0,127.31,3.53,0.0
2.0,2.0,1.0,2.0,148.95,56.24,2.58,-10.09,167.5,-3.43,-18.57,-100.31,116.76,-26.85,-100.91,-96.28,-107.85,3.26,1.0
2.0,1.0,1.0,1.0,-4.28,21.37,-1.58,12.72,342.2,100.7,-28.26,241.86,75.04,5.1,246.33,229.65,193.65,51.88,0.0
1.0,2.0,1.0,2.0,-11.65,59.92,-0.96,-13.09,191.74,-17.26,-1.35,-116.64,-50.52,47.11,28.45,-93.42,-49.71,-63.51,0.0
2.0,2.0,2.0,2.0,125.76,6.25,-1.5,-7.8,-99.82,37.58,3.76,-188.96,139.78,19.38,108.06,28.66,-55.9,-17.7,1.0
1.0,1.0,2.0,1.0,-74.65,-8.65,2.24,0.61,177.14,-10.4,75.1,249.78,-154.38,50.5,-83.14,-220.17,147.69,13.04,1.0
2.0,1.0,1.0,2.0,2.99,-29.33,-1.5,-39.26,24.92,-61.5,-2.72,193.03,-4.4,53.44,-110.77,-114.02,130.65,-13.71,2.0
0.0,1.0,1.0,2.0,134.96,-2.15,-2.03,-51.52,-176.03,28.55,-44.47,-176.99,173.13,73.34,90.86,89.85,-36.44,-8.85,2.0
2.0,2.0,1.0,2.0,-1.05,1.65,-0.05,-53.14,332.04,135.44,-37.46,63.73,36.36,-13.9,-182.16,-9.9,75.8,41.26,2.0
2.0,1.0,1.0,3.0,100.14,30.53,1.84,-32.65,26.07,79.46,-154.22,192.82,96.03,190.69,27.12,68.83,5.44,0.43,2.0
0.0,1.0,2.0,1.0,-45.32,20.75,0.3,-15.98,93.97,-93.68,165.8,-7.93,32.5,-3.05,145.72,-18.95,-200.85,-2.43,1.0
1.0,1.0,2.0,2.0,-1.87,-16.99,-1.29,-9.87,-64.04,4.52,-45.91,-97.02,87.14,-22.34,-90.38,-131.89,249.29,1.66,1.0
0.0,2.0,1.0,1.0,115.0,12.41,1.22,4.93,278.52,-123.22,63.07,116.26,-128.51,85.74,128.02,130.26,-116.43,-11.59,1.0
2.0,1.0,2.0,3.0,-60.66,4.43,-3.82,11.14,-271.81,10.71,-167.07,-303.55,149.82,82.24,130.91,212.18,95.47,-16.1,2.0
2.0,2.0,1.0,1.0,-9.41,23.33,1.11,-23.32,230.23,22.97,9.81,-82.13,-121.27,-56.26,-86.57,-73.37,160.42,65.98,0.0
2.0,1.0,3.0,2.0,-75.57,-16.64,2.0,13.19,-10.34,34.52,-35.75,135.75,-10.33,9.46,-285.17,-242.13,168.08,-50.99,1.0
2.0,2.0,2.0,2.0,20.42,-51.04,0.4,-18.65,-53.61,-92.52,77.08,-57.2,127.86,-51.44,-42.12,-63.86,-1.06,0.59,0.0
2.0,2.0,1.0,1.0,1.62,12.53,-1.2,-41.09,212.43,1.56,-15.12,-75.82,-3.61,-49.52,-305.96,-19.29,-50.06,48.63,0.0
1.0,2.0,2.0,2.0,25.32,-9.52,-0.38,-23.57,262.12,2.17,37.39,-100.67,159.52,51.38,-299.46,-69.92,-115.66,1.82,0.0
1.0,2.0,2.0,2.0,109.39,-73.67,1.06,-4.53,-238.68,-62.29,157.72,-97.28,84.17,97.33,79.83,-183.88,-22.6,1.35,0.0
1.0,2.0,2.0,2.0,21.9,56.9,-1.11,-24.73,160.48,8.14,-31.52,-30.4,143.6,-38.51,140.13,71.45,-25.07,-57.45,1.0
1.0,1.0,1.0,1.0,-9.51,-18.44,-0.03,-17.59,-100.38,-26.89,18.67,184.17,74.54,-84.41,-19.43,-142.3,250.12,10.64,2.0
2.0,2.0,1.0,2.0,-18.67,18.02,1.92,-2.04,107.63,35.69,34.78,-201.53,-60.43,80.59,5.35,-53.43,-96.51,-12.91,0.0
2.0,2.0,0.0,2.0,41.63,-64.01,0.31,12.88,-128.19,-40.29,-8.76,-110.42,145.82,1.34,21.41,31.34,167.37,-6.2,1.0
1.0,2.0,1.0,2.0,27.95,-10.19,0.05,-0.9,-26.44,-13.63,-19.31,94.32,-34.21,33.63,115.17,109.88,-75.26,-23.32,2.0
2.0,2.0,1.0,2.0,24.26,3.46,-0.26,-24.42,243.07,13.87,89.45,161.68,55.33,51.92,9.48,-90.27,-103.0,11.93,2.0
2.0,2.0,1.0,2.0,43.98,-43.37,0.26,11.37,182.02,-99.28,87.37,86.41,89.14,131.95,-51.16,-110.39,-23.18,-0.05,2.0
2.0,2.0,2.0,2.0,168.23,5.67,1.86,14.52,15.24,53.25,-24.93,-43.18,35.08,-12.81,-31.35,14.52,-40.47,27.17,0.0
1.0,0.0,2.0,3.0,-2.86,69.55,0.16,-32.89,90.21,-13.5,-226.29,181.3,35.65,196.54,10.57,125.75,65.17,-74.89,2.0
1.0,2.0,2.0,2.0,-18.26,13.24,-1.48,-14.66,196.84,-30.02,-77.53,-109.39,-0.31,-65.98,-94.87,87.33,109.95,53.13,1.0
0.0,1.0,1.0,2.0,-55.1,-114.79,-0.52,25.02,-215.14,27.29,68.0,-37.62,5.45,111.06,105.66,83.23,152.74,1.42,1.0
2.0,2.0,1.0,2.0,-31.14,20.31,-2.62,11.82,280.36,106.91,-36.24,-267.83,150.09,32.11,51.1,132.21,53.44,-39.53,1.0
1.0,1.0,2.0,2.0,23.03,-8.61,1.49,-6.07,-67.73,74.4,-157.05,-344.19,143.67,-33.96,-153.48,159.59,171.33,59.17,1.0
1.0,1.0,1.0,2.0,-114.11,-1.52,1.06,-33.69,-74.15,-4.05,-26.52,-220.47,208.82,57.27,151.9,212.55,-71.84,-10.82,1.0
2.0,2.0,2.0,2.0,15.52,-2.63,-0.28,-7.3,309.23,47.08,-22.03,-98.66,68.41,-59.38,-27.71,10.9,228.65,-73.91,1.0
0.0,2.0,1.0,2.0,-32.39,35.21,-1.27,-19.9,160.61,133.91,-31.78,-41.31,18.02,-33.35,-68.19,-78.72,111.03,-42.24,0.0
1.0,1.0,1.0,1.0,73.41,27.29,-3.99,-12.21,411.02,54.26,-60.37,111.24,-20.17,58.06,-72.72,117.33,216.99,63.25,0.0
1.0,2.0,2.0,1.0,-75.5,45.71,2.63,6.96,49.67,-94.06,14.14,-298.18,109.98,-156.13,-104.23,-151.44,81.46,77.16,0.0
1.0,2.0,1.0,2.0,-86.97,17.74,-2.76,-19.85,96.32,23.67,-19.9,-175.22,72.34,16.67,115.29,67.06,17.34,-65.66,1.0
1.0,2.0,1.0,2.0,89.71,21.06,1.0,-15.72,-75.73,5.2,-53.41,-182.68,-106.45,93.07,101.43,107.97,-120.78,-33.71,1.0
1.0,2.0,1.0,2.0,14.53,-28.14,-0.12,27.66,270.54,121.19,13.36,-108.94,-49.81,23.03,-122.28,41.03,73.86,-25.47,1.0
2.0,2.0,2.0,1.0,69.94,77.53,1.28,-19.86,796.01,51.8,31.64,426.73,112.44,3.28,-113.09,-71.12,-26.91,-59.62,1.0
1.0,2.0,1.0,2.0,-92.34,-42.22,2.13,4.55,-8.88,67.28,47.62,296.79,105.53,32.54,35.22,-138.07,85.58,2.98,2.0
1.0,0.0,1.0,2.0,47.04,17.05,1.33,12.83,-514.31,24.85,-137.66,-670.01,-106.14,37.33,-215.83,63.46,-110.26,-0.63,1.0
2.0,2.0,2.0,2.0,135.77,3.2,2.28,5.46,-45.17,-27.48,-42.03,-424.21,-37.51,-80.85,-405.76,-109.45,-67.3,-27.4,1.0
2.0,2.0,2.0,2.0,-64.64,-13.54,0.68,-10.09,40.61,33.28,-83.64,-91.28,111.47,3.59,-179.26,-92.91,230.78,11.09,1.0
2.0,2.0,2.0,2.0,-114.47,53.89,-2.09,-15.02,408.86,58.86,-31.97,180.86,-40.61,5.91,-5.91,-126.93,169.89,14.46,0.0
1.0,2.0,2.0,1.0,145.58,-36.98,3.83,21.2,191.17,-47.55,54.85,-65.72,33.82,-20.13,104.17,50.86,182.59,7.9,1.0
1.0,1.0,1.0,1.0,24.43,-14.62,0.48,3.42,-56.84,-103.25,69.54,-179.72,40.86,140.85,11.54,44.63,-115.41,-4.86,1.0
1.0,2.0,1.0,2.0,37.54,-64.6,0.4,17.02,-16.67,20.83,118.42,142.05,249.65,83.04,157.02,54.06,-123.1,-38.86,2.0
