cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
1.0,1.0,51.04,-230.79,152.7,-13.01,-149.29,-3.83,2.0,-9.23,10.14,-157.13,33.2,1.4,13.2,-187.3,-12.37,-9.77,14.87,-32.49,-0.86,-50.21,2.0
1.0,0.0,38.72,-19.41,159.94,41.88,-104.65,-4.78,17.36,-44.59,46.58,149.53,7.7,-6.98,10.98,8.66,17.52,3.35,147.15,-24.3,20.45,-157.47,1.0
1.0,1.0,-105.67,-94.71,203.67,-438.81,470.26,19.97,-9.72,-29.41,7.52,27.52,-74.4,-3.55,51.7,14.39,9.74,31.92,-117.23,-9.22,6.93,82.74,0.0
1.0,1.0,21.75,-69.68,22.73,116.03,-255.52,2.38,-11.72,-46.02,8.19,-275.49,61.84,9.72,-43.86,-391.16,-6.19,14.64,35.42,-51.23,-7.29,-13.65,2.0
1.0,1.0,-5.69,-0.13,4.66,-64.78,86.38,-13.1,-12.1,54.85,-17.27,-161.02,-27.46,12.87,-22.97,-106.03,-16.17,12.17,-44.91,-9.28,5.79,89.1,1.0
1.0,1.0,6.07,-48.09,-336.89,30.05,238.0,-7.34,-7.27,175.67,-35.86,22.03,-43.83,-8.04,-50.5,90.85,-7.18,-10.21,71.09,9.12,-6.39,-9.71,2.0
1.0,1.0,103.24,-9.81,165.49,-501.23,329.55,-17.24,4.3,49.54,-57.01,22.98,-7.86,13.35,-24.6,216.53,-13.85,26.46,-129.52,-26.7,-30.84,78.87,1.0
0.0,2.0,69.38,-63.92,-56.71,268.91,-52.04,1.38,-4.23,70.26,24.28,160.63,51.77,-2.05,-28.1,180.16,-31.93,-33.96,38.62,-34.62,4.03,-1.64,2.0
1.0,1.0,-7.74,6.06,99.32,22.92,-21.56,-14.51,11.25,28.58,8.15,26.42,45.98,8.68,34.93,-16.87,-23.55,-9.34,35.54,-42.57,1.88,-28.86,2.0
1.0,1.0,-19.44,-39.96,72.14,-13.11,254.63,0.92,-13.17,-76.2,28.26,102.91,-34.21,13.05,-16.21,-205.83,1.0,-40.07,-18.48,33.32,-15.17,42.16,0.0
1.0,1.0,42.95,-21.27,287.53,51.82,-120.11,4.51,-12.81,1.15,40.84,119.41,18.92,-1.74,-19.21,-166.5,3.01,-1.97,-5.77,-48.71,-8.1,-74.91,1.0
1.0,1.0,16.44,85.07,397.78,-739.05,356.95,11.21,-6.7,14.7,-75.05,-5.81,-21.66,8.07,15.36,33.54,-0.1,-19.41,-14.62,-19.12,1.48,112.11,1.0
2.0,1.0,-39.16,-68.46,-165.11,-416.5,307.16,20.18,6.73,-78.51,-35.96,-102.85,-4.15,-10.0,39.1,190.62,21.7,-18.99,-165.27,0.59,5.21,3.48,2.0
1.0,1.0,42.73,-44.49,4.49,-54.67,60.2,-14.21,-0.96,-68.78,23.0,58.91,5.45,1.24,6.22,27.63,18.09,-10.1,4.23,8.88,-13.18,-40.89,1.0
2.0,0.0,45.5,-103.99,324.82,-584.28,596.55,-21.17,7.32,121.32,34.44,-101.71,-74.85,-4.63,-28.84,48.27,-4.52,-9.2,-28.62,-10.92,23.88,126.51,0.0
1.0,1.0,2.11,-18.49,236.71,-197.73,262.49,-13.46,-6.45,14.79,36.12,30.69,-9.05,3.09,31.15,-61.6,-9.78,1.41,-149.59,-47.15,0.55,44.2,0.0
1.0,1.0,-21.23,11.35,92.49,-220.08,-200.77,-8.47,-18.41,-75.1,40.72,-190.26,101.12,-0.78,-21.75,168.4,38.14,15.11,-0.64,15.44,9.27,24.93,1.0
1.0,0.0,63.26,-64.68,246.54,-280.67,362.32,-9.87,-6.94,-141.36,-5.38,242.18,6.76,4.67,15.15,75.5,-14.07,33.18,35.01,16.02,4.95,98.45,1.0
1.0,2.0,-72.98,31.0,85.17,-410.85,305.6,-2.53,4.37,-95.83,-37.52,0.03,-26.46,-4.39,-24.93,267.63,-9.67,-19.27,-106.86,-11.12,-16.58,44.9,1.0
1.0,1.0,2.13,88.21,-232.03,-134.78,178.03,15.09,10.49,-104.84,-62.19,-43.55,-103.82,-10.74,0.39,173.37,7.15,-25.16,-26.29,-17.33,-6.39,-4.11,2.0
1.0,1.0,25.86,-20.43,-156.71,188.6,-81.94,-4.29,-3.76,55.62,-21.91,-1.44,19.73,-5.41,-39.68,-108.6,-14.32,3.99,-141.57,-60.84,-11.07,-35.49,2.0
1.0,1.0,44.83,-105.56,261.58,-121.1,-196.53,-17.28,13.23,15.25,-16.09,-153.99,-27.98,1.71,33.93,-121.68,-1.97,-33.79,31.54,-18.32,-6.67,-32.15,0.0
1.0,2.0,104.89,-116.59,-1.45,243.14,-425.2,-4.87,11.68,53.33,32.72,-344.99,24.61,7.75,-61.72,-166.0,-8.55,-13.84,34.26,1.0,-19.45,-75.08,2.0
1.0,1.0,-13.1,83.93,183.48,-522.21,240.61,-11.61,-10.62,17.74,-16.69,-200.53,24.73,3.68,-8.82,282.43,-20.58,4.81,48.93,45.73,8.14,35.18,1.0
1.0,1.0,39.07,-26.75,171.05,-400.35,274.35,-4.47,-13.36,-31.05,-49.58,55.53,12.0,-15.84,12.51,160.07,-18.71,-23.63,135.48,-40.83,8.19,89.37,1.0
1.0,1.0,41.39,-14.88,230.18,-71.88,17.09,22.04,-21.75,-5.78,22.56,-29.7,-46.49,-11.53,26.64,-52.3,-5.21,-1.5,43.41,-32.71,22.46,-6.64,0.0
1.0,1.0,-0.61,-40.11,217.54,-383.86,379.43,-7.36,-7.31,114.82,2.63,-25.48,-51.49,14.49,1.34,41.17,-8.4,6.33,-27.54,-75.36,13.42,76.23,0.0
1.0,1.0,63.81,-1.59,-240.62,34.42,223.87,-1.22,-7.21,-112.4,18.24,-53.85,-19.45,8.3,-5.19,84.01,-7.14,-6.98,-50.71,-46.8,-5.2,-16.43,2.0
0.0,2.0,-37.9,76.76,41.81,60.73,-497.3,-9.29,-10.36,46.46,4.63,-372.64,12.93,1.29,5.93,-5.57,10.63,15.27,-59.36,5.71,4.53,-80.6,0.0
1.0,2.0,1.18,25.71,283.78,-328.93,-144.8,29.53,13.44,61.73,44.58,-167.51,20.43,-11.94,-0.39,113.37,37.32,-31.19,94.73,-24.45,-3.1,-92.44,1.0
1.0,1.0,-93.36,97.81,73.93,130.9,-160.06,-12.66,7.89,0.99,42.49,15.0,11.93,-3.97,-34.38,-61.17,11.56,-30.88,4.78,-17.68,-16.43,-60.66,1.0
1.0,1.0,18.05,14.63,-32.9,73.21,-110.59,4.24,20.81,-23.87,11.25,-109.32,-12.19,-5.04,-47.12,-120.45,7.65,4.24,19.06,35.59,3.22,-57.17,2.0
1.0,1.0,30.7,42.77,38.51,218.4,77.02,21.86,15.91,39.01,36.35,155.74,-5.24,20.54,11.36,-339.12,-0.99,3.8,-149.15,40.5,14.08,6.3,0.0
1.0,2.0,23.34,57.82,139.64,62.36,-229.08,-9.47,-6.64,23.9,13.34,85.36,38.75,14.98,-8.22,-127.57,18.74,2.92,-67.66,-12.88,-11.86,-87.52,1.0
1.0,0.0,17.63,-111.4,-173.68,153.83,-141.16,8.39,-9.76,0.24,36.73,-261.7,-40.3,8.19,34.35,219.32,-11.08,35.44,86.23,24.6,4.76,-104.63,2.0
1.0,2.0,26.15,-24.1,-0.69,-193.58,168.61,4.62,-13.35,-92.82,-5.77,-185.85,-16.86,4.09,54.88,112.58,-18.88,-18.65,103.4,35.95,-1.13,50.63,1.0
0.0,2.0,-77.0,44.54,108.06,76.54,-530.36,3.84,-13.21,-26.55,-3.37,-316.96,51.27,-10.36,1.14,-29.04,-0.76,15.09,27.67,40.65,2.71,-50.36,0.0
1.0,1.0,-24.75,-28.49,268.43,-154.49,-274.71,-0.52,2.75,124.3,-10.49,-199.34,43.0,-4.4,-11.99,-222.07,3.49,-7.36,28.16,-1.47,-5.63,-83.59,2.0
1.0,1.0,-24.98,17.01,-85.62,204.18,177.14,-4.21,12.06,-67.48,16.01,301.54,-17.3,-10.28,19.22,-200.35,4.84,-22.84,118.12,1.43,-2.79,-37.54,1.0
1.0,2.0,-80.0,-6.97,124.4,-385.6,56.21,-0.81,13.07,33.11,-47.53,-218.24,-12.65,11.91,-41.37,151.71,-14.07,3.7,-34.17,-22.31,7.93,-14.93,1.0
1.0,1.0,119.97,-53.78,-71.82,377.14,-73.75,9.39,-12.33,-9.35,7.54,304.99,12.4,-6.27,-14.0,-375.07,8.3,12.3,65.38,17.92,-3.19,-65.66,1.0
1.0,1.0,-16.17,124.93,361.49,-800.12,525.34,-16.62,-16.62,44.94,-69.3,118.88,-19.79,0.1,45.95,176.06,-0.2,-21.5,-17.13,29.2,-8.7,105.89,1.0
1.0,2.0,19.05,-113.01,43.94,-107.25,347.71,6.21,4.31,4.37,36.69,-131.89,-79.68,-1.36,-11.78,-260.28,-0.75,-6.08,-5.24,-12.49,22.59,93.92,0.0
2.0,1.0,-38.07,-13.95,177.07,-174.24,-279.51,-18.71,30.78,-23.36,-64.06,-302.77,32.73,-7.85,22.12,-479.8,-2.6,12.76,5.76,-1.77,-1.43,-100.16,2.0
1.0,1.0,84.42,5.26,-31.15,666.57,-259.2,-33.22,25.18,-44.95,6.67,386.76,-12.71,-3.36,-9.47,-484.08,-12.83,3.26,77.72,-14.94,9.1,-122.43,1.0
1.0,1.0,70.49,13.8,-105.4,291.52,35.68,-23.85,9.28,-59.36,75.24,25.88,26.64,-5.31,-19.62,109.26,-24.47,-40.61,-58.22,-1.87,13.35,-23.47,2.0
0.0,0.0,44.76,7.25,116.73,266.16,-736.37,22.56,8.97,-0.41,-17.09,-140.51,86.56,-7.77,6.76,-202.23,15.17,9.47,-10.46,-94.46,-10.1,-55.44,1.0
2.0,1.0,-73.38,-11.1,139.3,-480.82,149.9,4.98,-0.55,60.8,-11.86,-325.21,10.41,-0.84,9.32,217.35,-15.55,-9.24,46.11,53.0,12.92,-2.67,1.0
1.0,1.0,-60.27,51.62,51.78,317.44,-203.25,2.85,3.87,65.98,6.1,178.31,-3.28,5.25,34.01,-302.23,-0.14,-18.01,-66.14,28.84,-5.52,-94.88,1.0
2.0,0.0,6.52,-68.94,-14.54,-435.04,176.24,-5.11,11.88,46.18,-37.78,-127.69,-7.62,0.5,10.46,122.42,19.41,-11.14,-60.52,-7.84,-20.78,-57.45,2.0
1.0,1.0,-44.44,-4.32,4.81,321.25,69.86,8.76,-26.38,50.55,1.77,376.92,9.14,9.18,-8.95,-308.69,-13.3,1.82,69.04,0.56,-11.82,-9.49,1.0
2.0,1.0,114.92,46.33,245.35,-69.14,-113.16,-7.33,-30.34,58.17,19.86,19.43,-11.09,2.86,8.32,-120.85,8.84,-11.56,87.12,37.4,7.42,-140.41,1.0
1.0,0.0,40.75,-100.79,105.22,71.52,-291.6,-14.5,38.38,-19.94,6.37,-126.49,46.63,1.27,15.03,-77.54,-4.07,-26.43,143.09,37.05,8.68,-35.61,0.0
1.0,1.0,54.13,67.35,134.75,-33.48,111.74,-3.07,-0.37,-1.41,45.41,53.42,39.84,-4.82,24.53,-184.28,7.96,-1.55,44.23,11.86,-27.29,62.65,0.0
1.0,1.0,-16.21,23.97,-195.71,-235.46,163.94,-4.78,18.83,-92.79,-34.68,-137.51,-35.93,2.36,-8.32,152.46,19.63,-2.57,11.54,55.38,-5.17,35.53,2.0
1.0,2.0,26.28,3.1,67.39,-139.44,-257.0,-22.22,-10.38,19.58,-22.78,-246.83,-30.72,6.77,-21.87,70.18,17.3,9.4,-58.42,41.67,9.75,-50.25,2.0
1.0,0.0,-35.27,34.54,61.82,381.41,-153.42,10.06,1.96,66.27,33.37,215.68,47.39,1.83,-37.81,-338.08,-5.41,10.67,73.8,90.91,9.14,7.24,1.0
1.0,1.0,-82.28,-34.0,129.07,320.78,-147.87,0.55,11.81,-127.15,-9.88,381.94,71.74,4.08,-17.4,-235.36,-24.7,-42.22,-26.09,42.35,6.01,-49.82,0.0
1.0,2.0,57.38,190.26,89.83,51.5,-147.82,11.03,-10.92,78.67,24.69,20.96,38.12,11.35,-26.04,-62.67,9.7,5.24,48.47,-66.49,22.35,-54.59,1.0
1.0,1.0,-48.59,-89.37,118.39,-34.08,-23.33,-14.36,4.33,52.36,22.98,-208.5,-4.04,7.32,29.8,-116.7,-15.62,14.28,-14.9,-70.48,-18.51,26.16,1.0
0.0,1.0,-88.59,48.18,186.73,156.84,106.45,-9.15,9.64,111.9,-51.03,458.14,6.66,-8.65,13.44,-304.78,-29.68,-22.63,-56.83,-62.49,10.12,58.4,0.0
0.0,1.0,-11.96,-85.9,-4.36,167.76,-166.94,7.91,11.95,66.92,-8.48,154.44,60.28,-2.95,-15.4,-121.09,7.12,29.48,-91.81,-31.98,-1.53,10.68,1.0
1.0,1.0,25.62,-68.25,34.06,60.87,-25.09,-1.55,1.54,-57.36,-0.41,-3.91,-7.56,10.81,4.99,-100.77,-9.11,-27.26,-11.65,66.12,-5.78,-13.25,2.0
2.0,0.0,88.28,-177.37,-91.98,-20.74,-210.56,-10.5,6.32,1.71,10.65,-316.13,28.69,1.99,-4.69,54.31,0.18,17.55,35.21,-51.89,2.57,-122.28,2.0
1.0,1.0,82.9,21.88,126.75,-71.5,161.93,5.55,-10.23,56.77,13.45,-31.39,-35.88,-6.24,66.2,-182.99,-5.85,4.68,5.73,-20.39,7.06,74.88,1.0
1.0,1.0,-68.57,41.91,-110.24,-192.26,105.45,11.44,35.4,-71.69,-22.71,-75.03,-37.99,-5.92,-34.46,228.93,9.37,-21.07,-139.07,-25.16,4.78,-43.62,2.0
1.0,1.0,-16.52,-40.46,12.01,-146.12,127.65,-4.72,-9.49,5.4,-28.75,-25.52,-46.2,-6.97,1.58,93.09,-7.38,35.82,96.88,9.18,19.28,30.67,1.0
1.0,1.0,-52.58,-33.31,-118.6,-35.6,27.84,14.93,5.54,-83.95,-32.67,-27.56,-13.08,-0.3,4.78,23.53,-1.33,9.46,26.85,-51.26,-10.81,-40.61,2.0
1.0,1.0,-9.76,-42.54,107.79,161.16,-166.69,8.9,9.79,-10.55,66.21,-165.22,26.37,10.92,19.95,-27.55,-16.4,6.01,30.79,-14.89,7.22,-8.36,2.0
1.0,1.0,19.19,-33.13,188.69,-364.77,533.88,13.51,4.82,-122.24,46.07,-90.54,-87.95,0.72,-40.35,-1.85,-4.8,-12.71,38.18,19.44,-4.36,121.25,0.0
1.0,1.0,-8.07,-63.44,50.44,123.96,33.77,7.93,-14.47,-25.19,28.39,35.03,26.19,14.15,0.9,-84.38,-20.55,-9.38,25.37,26.77,-1.15,35.18,2.0
2.0,1.0,-135.02,58.04,211.43,-725.48,285.43,9.51,5.83,15.42,-73.61,-206.74,23.85,-4.87,-30.57,273.56,-20.28,6.9,90.05,21.46,-12.63,40.66,1.0
1.0,1.0,-110.0,-0.34,392.8,-42.9,-58.6,-6.09,-8.82,-7.25,95.12,-96.36,18.1,1.19,-17.71,61.67,-16.77,-3.44,-17.26,31.77,-0.36,-1.68,2.0
1.0,2.0,-52.88,-50.51,135.47,-144.13,323.57,-3.77,-4.76,37.44,6.44,224.17,-50.54,-3.71,6.61,74.7,,-11.37,-7.82,-4.04,10.75,46.46,0.0
1.0,1.0,19.93,-201.48,182.33,55.83,184.0,-8.62,10.72,-94.37,6.83,323.27,-0.01,1.84,6.04,-77.57,-20.07,55.98,-43.82,-5.72,30.05,50.0,0.0
1.0,1.0,-93.51,41.83,-11.18,381.32,-251.95,-4.64,35.03,-6.05,-11.93,258.26,5.15,-4.11,-15.05,-305.54,1.31,4.82,35.72,-22.72,33.02,-138.82,1.0
1.0,1.0,-80.3,84.2,36.17,-352.98,159.34,9.17,5.63,-11.38,-50.75,-48.21,-83.05,-2.65,3.99,100.83,19.45,-15.16,-74.22,-18.4,-19.23,-24.73,2.0
1.0,1.0,19.29,-46.59,64.3,376.44,-126.24,-12.56,7.92,2.17,-8.19,321.37,44.59,-8.57,-31.64,-387.88,-16.03,29.13,-36.19,-42.5,-7.19,1.52,1.0
1.0,1.0,-94.28,-31.13,232.26,-72.11,-226.18,-16.13,14.74,-7.55,42.28,-74.84,36.38,-4.49,-37.61,28.22,16.69,-17.9,-66.27,-20.02,-2.62,-73.9,1.0
1.0,1.0,-36.75,37.3,-57.25,-257.51,353.13,1.02,4.24,-81.84,-19.57,62.09,-50.53,0.43,23.15,68.12,11.85,23.11,92.01,-20.41,4.96,32.48,2.0
1.0,1.0,-39.37,-30.39,-22.85,232.92,65.6,-1.48,-36.12,-116.47,31.59,68.58,-16.86,-6.23,21.0,-122.57,-20.73,21.83,-58.73,24.67,8.56,18.04,0.0
1.0,1.0,60.37,14.38,210.62,-76.33,68.93,-9.2,1.99,61.21,-3.01,88.43,21.94,6.38,-16.11,-161.55,-14.9,21.41,81.32,1.23,-2.54,11.91,0.0
1.0,1.0,105.65,-131.5,-192.12,350.3,-123.38,-10.3,-7.53,98.4,27.07,-51.1,54.55,-1.97,17.28,23.54,-36.78,-5.34,-9.68,62.05,-8.81,-56.51,2.0
1.0,1.0,-17.15,134.4,-46.45,-231.82,89.29,0.62,6.93,58.38,-40.33,-138.32,-103.08,2.54,-29.95,107.34,17.05,3.5,15.26,25.65,-19.45,-9.96,2.0
2.0,0.0,-105.91,-75.31,-66.95,137.18,105.79,2.14,6.93,26.83,52.54,-96.58,-28.9,-1.61,-42.57,-371.05,12.83,4.37,-140.07,-13.08,-12.74,8.32,0.0
1.0,1.0,43.43,-52.34,80.89,-18.15,-120.23,-1.24,5.01,-120.61,-7.36,-109.37,27.8,-3.87,20.76,-367.34,13.91,-15.14,-9.07,-24.09,-3.78,9.25,2.0
1.0,1.0,-33.55,-136.51,70.5,40.82,-159.76,6.98,9.17,70.09,24.97,-101.3,46.4,-2.6,38.85,-132.39,6.53,-10.31,-29.11,61.89,6.32,-9.74,0.0
1.0,0.0,-10.76,100.54,59.28,-273.63,97.74,-11.48,-8.37,52.67,-40.21,-35.9,-71.27,-5.14,50.69,39.32,19.14,-13.5,93.47,24.96,6.39,-13.22,2.0
1.0,0.0,-7.64,51.13,152.16,-33.84,-126.24,1.7,-9.49,25.41,1.46,170.25,19.97,-6.85,-4.0,23.55,11.75,-28.63,-46.62,-13.46,-11.8,-164.54,1.0
1.0,1.0,-72.18,-14.0,-159.32,297.34,-5.9,-22.06,22.38,-3.46,34.62,-26.01,48.21,-5.47,49.93,-63.68,-30.41,-40.69,-30.52,-1.29,4.95,10.24,2.0
0.0,1.0,-56.9,111.17,120.71,204.55,-590.78,-9.92,-0.64,-14.08,-13.91,-84.06,93.99,1.98,-40.29,-171.21,10.1,-38.93,9.75,40.46,-3.6,-24.04,0.0
1.0,0.0,19.4,-36.29,115.56,49.58,-32.47,-8.43,-4.08,194.42,17.15,146.56,38.15,-1.53,21.98,-64.83,-1.01,25.64,-117.86,-3.41,-1.72,-34.66,1.0
1.0,1.0,-40.77,71.86,268.91,-229.45,92.83,-1.97,2.12,-27.05,62.76,-13.7,89.86,11.08,-1.79,44.14,7.51,12.1,-9.49,-30.35,-19.57,87.25,1.0
1.0,1.0,-133.54,-76.04,133.91,49.08,-133.45,-3.94,17.01,109.32,48.02,-186.03,-73.53,-6.34,-22.74,69.5,-3.27,24.73,-32.2,7.24,23.13,-66.01,0.0
1.0,1.0,14.39,9.99,-25.09,197.35,-101.09,4.41,1.79,145.39,-16.02,235.25,44.0,3.34,27.56,-186.44,0.44,26.34,46.14,83.38,-6.45,-72.78,1.0
1.0,0.0,36.39,17.59,165.09,43.79,96.97,1.0,5.64,8.28,30.25,217.04,11.77,6.21,8.62,-131.7,-1.68,23.26,-90.33,-5.96,10.9,-10.16,1.0
0.0,1.0,17.41,152.45,159.19,-68.12,-132.65,6.6,16.85,30.02,-14.02,-10.18,-89.39,2.4,0.3,148.21,5.37,-17.22,-28.19,-18.86,17.42,-81.73,2.0
1.0,1.0,-13.11,217.36,153.48,-63.84,94.2,-34.16,-25.91,-25.47,8.48,-31.99,4.44,3.19,-13.88,-204.77,-16.37,23.37,2.54,-1.01,-2.59,9.19,2.0
1.0,1.0,87.81,-87.46,-68.78,-391.53,-70.7,-15.37,3.81,-48.48,-45.32,-385.22,-34.26,-4.8,-10.85,109.43,32.92,-14.07,-58.81,22.73,3.92,-25.72,2.0
1.0,0.0,41.62,18.52,-106.84,-378.74,157.41,15.57,12.76,-51.04,-56.5,-106.94,-33.59,0.04,32.87,188.54,21.67,55.96,178.19,2.83,4.87,-28.51,2.0
1.0,1.0,92.65,-48.36,78.32,132.44,36.55,-40.61,11.02,61.89,65.3,255.26,20.13,2.09,17.76,-34.82,18.79,25.8,-9.47,-45.71,-0.99,-72.31,1.0
1.0,1.0,-11.66,-176.2,-69.5,-378.0,291.1,-21.77,2.09,-48.83,-24.51,-365.37,-71.85,1.07,-61.05,54.8,-3.86,-5.39,-21.29,-33.27,17.19,82.0,1.0
2.0,1.0,90.88,8.18,107.01,-164.42,255.09,0.5,11.54,-4.53,51.71,-113.86,-32.79,-8.06,-3.25,-272.38,16.56,-7.66,24.28,9.52,7.93,27.79,0.0
1.0,1.0,67.95,-8.75,-133.49,-299.12,230.39,-8.92,-13.94,-70.12,-60.81,19.79,-78.55,2.84,11.64,248.91,18.28,40.85,2.37,-6.02,-8.91,1.7,2.0
0.0,1.0,72.7,214.44,199.15,50.49,-196.14,-13.64,-33.99,-49.84,8.82,52.56,63.25,-6.59,-20.76,-232.98,8.94,12.53,-67.37,-24.24,11.35,43.49,0.0
1.0,1.0,76.98,51.79,163.53,-108.96,-299.1,0.37,-13.14,25.16,15.93,-104.96,42.8,-0.89,-36.24,50.13,25.7,24.49,-28.45,77.62,9.86,-110.38,1.0
1.0,1.0,9.28,-8.86,121.56,6.47,-183.93,-16.56,-5.06,27.08,18.44,-211.21,20.8,0.72,9.08,-229.61,-0.71,-11.9,61.14,-27.2,5.1,-45.04,2.0
1.0,1.0,57.93,-26.18,216.89,-7.66,-260.89,17.45,-8.45,81.03,22.75,-122.49,4.71,5.26,15.38,-287.49,24.77,-21.03,-144.76,0.39,-15.4,-51.21,1.0
1.0,2.0,14.8,29.74,102.79,59.34,-54.7,-3.31,-40.47,114.14,-9.31,98.48,66.47,11.16,29.05,-145.36,-18.05,-7.47,96.1,58.8,3.62,10.04,1.0
1.0,1.0,-11.66,77.78,25.35,-35.34,7.77,-1.11,18.06,-22.84,-19.69,25.82,-59.99,-19.87,5.36,23.51,6.08,46.86,54.66,-15.51,4.06,-5.5,2.0
1.0,0.0,8.42,70.03,39.98,123.87,115.77,3.49,-0.56,27.19,23.08,162.35,-14.53,-1.24,-37.33,-227.74,1.04,-1.74,6.92,30.55,-13.46,10.67,0.0
1.0,1.0,-33.88,-94.34,132.25,57.64,-341.15,-7.42,7.11,-44.02,6.97,-335.01,16.02,-10.87,40.81,-230.71,-11.93,18.65,-14.09,13.22,-15.41,-67.9,2.0
1.0,2.0,-48.96,64.7,160.63,-83.75,124.31,-22.39,11.71,113.04,36.11,222.69,33.75,-8.01,-25.73,10.4,11.62,-41.28,132.02,5.08,0.02,-37.32,1.0
1.0,1.0,29.71,-131.88,-20.71,-434.34,42.69,2.46,-16.24,1.43,-39.38,-397.0,-29.35,6.68,37.4,406.12,-12.55,24.91,-6.6,6.33,28.04,-42.33,1.0
2.0,2.0,4.32,70.23,-207.9,-241.58,373.1,11.57,2.59,39.99,-25.42,-61.07,-57.24,0.28,-25.37,82.08,9.0,-10.95,80.41,6.25,5.53,19.2,2.0
1.0,1.0,-30.4,-95.3,-58.05,-52.4,73.3,3.95,6.18,15.02,-29.16,27.29,-26.78,5.8,1.46,3.76,-2.71,-73.99,125.8,-19.13,-4.54,-48.19,2.0
1.0,1.0,47.66,67.48,27.53,204.48,-317.12,-6.38,0.46,190.65,16.13,-148.28,73.01,8.81,8.95,-133.71,-16.07,-16.63,-19.97,61.5,0.7,-30.41,2.0
1.0,1.0,3.73,-153.94,187.04,-151.2,-113.59,4.2,28.56,70.18,45.15,-85.06,21.78,-6.31,28.04,24.84,26.64,42.97,129.56,9.21,13.28,-75.67,1.0
1.0,2.0,-58.12,-52.93,-49.83,-116.47,250.88,5.2,3.22,10.72,13.45,167.34,42.46,2.9,31.16,12.56,20.14,10.2,-114.76,-31.36,-7.94,88.29,1.0
1.0,0.0,-20.86,73.28,142.21,1.72,148.44,-16.43,-3.99,-98.43,28.03,172.29,4.57,-7.0,37.89,-98.29,-4.71,11.69,46.14,2.27,6.51,10.28,0.0
1.0,1.0,-28.7,58.65,-51.36,-360.35,112.11,-8.61,3.3,37.92,-62.99,-103.03,-99.99,1.14,13.7,245.17,24.38,-25.11,-54.01,60.83,-5.16,-18.34,2.0
1.0,1.0,6.79,-20.05,-126.4,280.85,-108.91,-12.32,7.74,-56.66,11.91,-55.28,19.49,-4.9,42.82,-100.23,-22.52,-5.28,-11.62,0.43,14.1,-2.9,2.0
1.0,1.0,-55.55,47.94,25.71,-80.85,-42.13,11.63,-7.7,-4.45,-9.92,-239.6,-28.23,2.31,5.08,-43.26,-10.52,-11.22,-39.98,6.27,-12.47,-0.32,1.0
1.0,1.0,-63.8,59.16,38.09,15.92,-7.31,-18.98,-11.38,-30.1,-6.92,43.65,-66.59,-2.54,38.49,6.53,4.82,37.8,144.13,-11.43,-3.3,-40.36,2.0
1.0,1.0,-19.54,104.83,108.29,94.02,-186.64,13.49,2.04,-44.35,29.89,-196.35,37.75,-8.23,-49.04,-157.66,-18.55,3.65,-91.96,38.52,-13.63,-31.69,2.0
1.0,1.0,-12.01,-15.16,70.6,130.18,-527.55,-5.09,-5.72,43.97,7.29,-397.36,8.17,14.28,14.11,-171.66,2.35,4.5,-288.58,-18.7,-6.76,-119.74,2.0
1.0,1.0,30.12,-82.55,19.5,200.91,74.87,-5.62,-1.33,123.2,12.38,165.64,-36.8,-2.59,-19.43,-129.49,-14.47,34.75,-49.55,-20.51,20.03,15.97,0.0
1.0,1.0,7.39,43.63,130.5,-1.38,17.87,9.35,-9.61,-108.27,10.95,-98.48,12.61,-4.57,-11.49,-162.95,-28.24,7.87,-82.44,59.37,11.3,-10.01,2.0
1.0,1.0,-58.2,14.47,95.8,-501.07,331.12,0.41,-11.63,66.86,-52.49,-73.01,-26.65,6.53,-4.21,260.39,-12.62,-11.61,-69.71,-9.98,-10.23,71.23,1.0
0.0,1.0,88.57,-11.22,-63.74,-82.83,-54.66,10.84,-12.91,-64.3,8.17,-139.53,-16.41,6.36,-63.87,184.68,17.09,24.85,-18.05,-40.94,23.81,4.92,2.0
1.0,1.0,-70.03,-58.76,80.76,78.1,-5.97,13.72,-3.39,-91.03,-14.09,123.4,3.95,-15.75,-21.73,-203.54,-12.72,-7.95,-132.52,-9.88,5.72,-49.78,1.0
1.0,1.0,29.84,-93.19,44.1,215.18,-86.21,6.29,8.78,-168.1,-16.19,226.78,-5.35,2.67,-30.22,-228.12,-3.41,6.68,-2.64,-57.05,-4.71,-35.25,1.0
2.0,1.0,-4.21,-87.19,115.78,-329.85,56.83,9.3,-9.93,26.96,39.59,-353.33,42.9,2.21,7.85,348.08,-24.06,-2.55,84.15,54.0,5.93,-53.7,1.0
1.0,1.0,6.23,-2.41,22.63,203.05,-263.64,2.69,22.6,-49.56,12.37,-206.26,58.45,3.15,20.87,-219.98,-25.96,7.37,8.05,26.84,-7.45,-19.9,2.0
1.0,1.0,-82.15,-13.65,111.13,119.19,-187.68,-3.66,-9.25,-43.12,37.16,-53.13,-6.84,3.02,-15.87,-150.24,12.7,2.63,162.64,6.48,-3.7,-30.67,0.0
1.0,1.0,85.78,-83.91,15.12,-269.6,156.38,-36.55,8.93,39.81,-28.94,-134.16,-73.71,9.16,-17.1,141.52,2.63,-4.32,56.58,40.22,2.12,29.07,1.0
