cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,target
2.0,2.0,4.26,-61.4,-0.36,5.39,0.41,64.65,42.78,3.23,1.37,-25.57,-174.99,-36.56,19.86,-37.67,14.25,9.36,-4.26,-38.96,7.44,-34.72,-34.64,62.05,1.0
1.0,2.0,-3.62,-29.74,-19.98,48.01,15.91,55.63,-12.21,-39.09,-6.53,-79.3,-211.21,-44.83,12.62,139.75,-12.88,-51.69,25.21,-39.01,11.51,-82.53,-1.86,94.89,1.0
2.0,2.0,-25.13,-17.73,18.83,-14.99,-20.75,-15.58,108.98,86.03,-39.31,86.83,-87.04,-3.35,-11.01,-26.3,-116.75,-19.29,52.72,-8.04,-59.71,-35.7,17.47,12.56,1.0
1.0,2.0,-14.4,-141.95,-0.32,19.0,-11.47,-193.56,13.19,48.66,-85.92,47.76,-382.12,-105.59,-12.92,16.03,-37.12,24.87,-70.11,-29.58,-112.56,-41.14,32.96,11.56,1.0
1.0,1.0,-21.68,-33.3,0.01,-61.29,-16.02,87.92,-26.53,-24.12,-91.57,-28.54,-19.29,31.9,13.46,30.57,51.2,-22.95,75.01,-9.36,26.36,121.74,29.27,31.2,0.0
1.0,1.0,-18.25,-104.1,-0.48,-86.69,20.11,-10.74,11.21,-95.04,-40.82,107.08,47.79,50.5,-44.14,-136.89,69.21,-39.16,48.31,22.98,-30.39,-102.78,68.98,293.57,0.0
1.0,2.0,-8.46,50.37,-0.67,-124.88,-9.75,-71.28,80.47,-22.8,67.13,99.04,-220.13,19.09,-33.01,-128.75,-19.84,-7.02,-101.19,-16.83,12.79,107.69,-19.55,197.48,1.0
1.0,2.0,22.47,-25.84,-4.21,45.55,-8.95,9.74,27.03,-35.79,-88.51,-103.24,-269.27,-12.5,-1.79,-49.87,64.1,-10.21,-1.85,-10.71,-104.78,13.43,137.87,194.91,0.0
2.0,2.0,-14.12,-24.88,-13.01,-11.41,20.59,52.2,-5.22,27.84,6.97,-11.9,53.17,126.46,-24.03,-1.67,-95.83,-6.16,61.57,-20.14,-34.64,-66.55,19.51,33.4,0.0
2.0,2.0,8.91,66.64,-10.15,34.1,3.88,36.23,-1.28,-57.76,-64.5,-82.26,-86.96,-77.85,22.77,-2.83,-72.76,-16.39,40.27,-1.93,-44.88,10.04,9.56,-117.51,1.0
1.0,2.0,-9.62,-20.9,1.83,-52.9,-4.7,131.72,-90.21,23.69,11.07,207.92,-135.45,-30.22,-28.99,84.85,-72.48,-11.65,10.67,-0.37,-14.07,56.52,-20.68,174.89,1.0
1.0,1.0,-16.95,-76.08,14.1,70.02,-8.19,-56.62,30.43,35.59,-24.9,-138.41,-21.77,22.25,37.06,12.98,-41.22,47.19,46.41,-20.76,-5.59,139.11,-2.33,-208.77,1.0
1.0,1.0,0.34,-210.68,2.98,-8.28,27.21,114.51,29.55,-34.23,70.15,111.79,306.52,-23.67,-7.84,30.86,151.18,-25.54,19.35,44.34,130.97,100.86,28.57,120.66,0.0
1.0,2.0,6.29,-80.68,-9.57,103.09,14.73,134.42,-22.46,25.92,45.53,7.26,-306.87,-93.19,57.06,21.45,-122.96,-8.53,-122.83,-9.38,-81.0,-60.62,-101.85,-2.16,1.0
1.0,2.0,25.28,193.43,-7.65,-41.3,-22.72,15.21,134.01,134.39,97.04,-68.47,-286.24,16.67,-5.83,0.68,-20.88,2.41,-23.87,-40.35,20.28,53.51,11.67,289.47,0.0
2.0,2.0,6.97,-96.22,-16.0,46.15,-11.06,-30.54,-67.6,74.4,12.62,-96.61,-140.16,-21.35,-15.15,-17.15,118.56,-21.72,64.23,-10.51,-84.35,-144.26,-46.21,125.0,0.0
2.0,2.0,8.42,47.97,-14.68,43.69,3.22,67.97,6.44,-50.41,13.91,-78.73,232.16,-27.1,-12.21,-23.84,-2.65,6.81,19.1,18.63,107.01,21.64,53.83,-149.41,0.0
1.0,2.0,2.24,157.98,-0.81,29.98,-12.85,91.57,-103.03,63.72,56.97,-188.88,-255.24,-29.17,-8.19,-166.91,-85.49,-23.07,-16.27,-18.53,-37.91,20.88,31.27,-101.31,1.0
2.0,3.0,3.91,127.64,-0.99,148.33,-8.09,13.62,72.61,-12.88,28.94,-194.39,-223.98,-63.11,7.62,-73.59,49.72,3.68,-30.8,-25.96,-29.66,19.92,-6.07,149.36,1.0
1.0,2.0,3.23,-28.99,-0.53,-23.53,5.23,-116.67,-174.45,-23.76,14.77,74.07,-224.77,-33.09,28.49,-120.68,-79.37,8.04,-7.31,-0.44,-48.9,55.87,-40.38,83.68,1.0
1.0,2.0,13.01,184.95,12.16,139.94,-21.41,-0.92,101.55,-23.28,23.9,-65.98,-148.64,46.15,-19.05,28.22,55.91,6.9,80.79,-29.85,37.55,91.36,-14.3,102.89,1.0
1.0,1.0,-7.84,127.45,0.54,12.37,-0.48,-76.94,109.47,-94.25,-28.85,76.86,-183.2,44.34,0.28,21.97,21.33,6.07,24.59,-21.71,13.89,-123.5,64.38,74.21,1.0
1.0,1.0,-29.63,-128.32,-11.27,-40.62,6.45,-126.78,-97.67,66.48,26.74,164.89,54.85,21.92,24.28,-71.06,44.73,8.35,-27.24,-0.92,78.89,-22.01,56.88,-22.94,0.0
2.0,2.0,-24.74,-40.45,8.44,49.27,-2.42,-159.96,-55.75,71.57,61.42,112.73,78.04,66.75,-19.35,-285.84,66.36,-0.71,43.66,10.12,-51.04,-21.48,109.05,152.55,0.0
2.0,1.0,30.67,-114.21,4.41,-27.25,2.54,18.25,-55.08,-8.5,36.13,-15.67,331.06,47.54,23.55,27.57,-12.35,5.16,23.01,28.59,22.17,38.88,-102.09,-116.24,0.0
1.0,2.0,-15.09,-36.76,0.82,-66.74,8.6,-73.6,-67.37,-39.67,-3.08,-42.0,-315.83,41.62,-25.44,173.98,-147.01,-51.57,50.34,-54.94,-92.93,143.87,61.39,-40.78,0.0
2.0,2.0,-31.04,179.56,-9.41,-79.84,-4.95,-46.39,21.9,48.17,-2.42,-75.73,-353.86,-113.72,7.71,31.45,-95.31,-21.34,60.59,-18.16,-126.2,0.32,-41.61,-180.24,1.0
1.0,2.0,4.47,160.44,25.57,85.58,-4.26,-28.45,101.32,45.06,55.98,-161.06,-312.64,40.01,-7.91,115.58,215.19,-5.76,42.89,-66.6,29.06,-80.0,47.32,268.17,1.0
1.0,2.0,25.81,85.69,5.57,67.67,6.24,-5.14,100.66,-34.3,14.75,-54.3,-212.61,-16.47,22.67,41.02,33.63,-8.25,5.77,-8.81,-36.16,163.41,-37.52,175.87,1.0
1.0,1.0,-14.55,-339.29,17.0,-53.29,-1.07,-11.46,-15.82,43.96,16.03,24.99,293.07,-1.63,-5.77,-100.54,143.95,-16.08,-73.91,55.15,84.44,130.5,33.33,240.5,0.0
1.0,2.0,31.18,189.64,5.25,205.42,13.13,36.11,-14.38,49.75,-2.68,107.33,-199.7,-44.3,-26.13,-113.72,-25.19,-35.29,-23.77,20.35,-82.07,-4.48,-24.85,125.6,1.0
1.0,2.0,7.09,31.46,5.36,26.87,3.56,65.51,-48.61,33.12,8.83,-131.48,-45.11,-60.81,22.71,-15.43,-43.09,9.79,-48.48,24.05,94.57,-222.25,-37.57,253.01,0.0
1.0,2.0,-15.62,265.65,-0.66,-137.68,9.85,-31.79,-28.62,19.68,-15.96,147.27,-273.61,-34.12,-38.77,-10.64,-22.09,-15.47,-40.66,-4.23,-77.16,77.05,-7.29,-18.02,1.0
1.0,1.0,-20.62,-117.5,-0.2,63.8,17.07,10.31,-74.36,39.49,110.37,10.0,38.84,75.87,-25.01,-32.5,95.25,11.86,-150.38,-9.74,26.46,-166.99,-12.48,4.92,0.0
1.0,3.0,8.33,152.83,-9.8,-25.9,14.48,-86.94,130.42,-8.62,93.87,-20.02,-193.02,7.81,-23.33,-4.57,-108.58,8.97,-21.8,-45.64,78.42,-40.31,-15.5,161.74,0.0
1.0,1.0,-10.96,-119.96,6.64,-7.51,12.05,-48.69,24.65,26.88,-63.29,-78.87,185.02,9.62,6.41,60.43,103.89,-42.14,-59.18,27.24,65.83,-57.4,-22.16,120.22,0.0
1.0,1.0,-21.35,-180.62,10.7,-67.59,-16.23,185.98,42.54,-103.13,-132.89,198.04,-50.21,16.31,19.69,-121.24,-66.94,18.56,-84.25,-7.18,-54.85,-108.7,-3.1,-241.62,1.0
0.0,1.0,-17.8,-249.08,5.26,-28.1,-5.93,52.49,-129.02,101.98,146.35,-16.56,138.33,-18.66,-19.37,-146.09,50.86,-20.02,-35.84,24.8,108.85,16.46,-49.76,61.76,0.0
1.0,2.0,-25.33,96.83,-20.48,113.58,9.43,-92.75,7.86,-66.94,-59.62,-71.97,-250.61,-27.44,-22.93,33.36,14.48,-22.04,20.93,-6.85,-60.7,78.12,60.01,96.63,1.0
1.0,1.0,1.42,-165.06,12.97,110.16,-28.45,17.12,-53.75,58.81,19.56,59.08,155.64,-15.35,-19.39,12.0,51.98,-6.68,0.35,21.4,80.11,37.65,28.49,48.64,0.0
1.0,1.0,-15.2,-194.0,7.91,31.26,28.03,38.99,50.54,-41.86,-39.6,-141.67,-162.42,62.39,-6.58,217.91,-93.51,11.66,-85.97,-10.64,-174.3,3.31,-71.68,-53.52,0.0
2.0,1.0,5.77,-193.71,-13.61,13.81,2.93,-118.62,25.92,72.98,-55.48,6.67,-76.44,14.27,-15.34,26.54,81.73,16.12,17.33,2.08,-124.06,177.89,-2.74,96.32,0.0
1.0,1.0,2.77,-69.03,-14.64,-17.74,8.89,-39.89,-46.88,22.54,48.88,-104.35,11.6,29.77,7.01,125.69,25.69,-10.96,30.45,14.97,6.41,-11.17,102.64,216.99,0.0
3.0,1.0,11.58,-113.04,-6.15,86.4,-24.12,40.92,-77.86,-33.08,21.62,-175.86,144.1,93.68,-28.34,-38.33,115.38,9.04,19.72,-20.9,-87.9,-42.06,35.4,-204.34,0.0
1.0,2.0,-26.27,-73.27,12.77,-87.87,-2.23,-109.44,-73.8,-72.67,-40.84,-14.44,241.63,-49.23,19.14,72.72,-82.21,-21.27,-18.08,20.43,129.26,18.06,102.31,-234.21,0.0
1.0,1.0,19.34,-195.0,-5.7,-65.2,8.59,21.42,66.52,-14.2,34.02,-13.22,122.04,79.73,18.73,-92.95,203.59,22.57,27.86,17.39,-36.21,-90.38,-31.17,278.67,0.0
1.0,2.0,-12.42,71.99,0.77,103.19,0.16,78.35,-57.04,-27.97,69.58,201.2,9.68,53.16,7.25,-7.07,2.78,23.49,-29.01,-0.94,-5.92,-7.08,29.22,80.24,0.0
2.0,2.0,-17.88,127.25,13.97,-158.26,-15.53,166.74,54.42,-1.68,34.09,15.96,-376.99,-108.58,-12.38,-24.49,2.66,-7.05,-111.0,-15.22,-102.34,-40.82,-46.49,114.37,1.0
2.0,1.0,-12.66,87.35,0.63,-13.62,11.32,-114.1,10.65,-0.86,49.52,-175.41,-21.63,117.76,14.47,-45.06,44.58,13.87,-19.89,-41.54,-69.04,-32.63,-123.21,-110.16,0.0
2.0,2.0,5.58,-134.33,-6.39,-33.37,20.22,-57.7,-138.64,-9.22,9.71,-72.87,127.66,-49.43,0.64,-144.05,122.46,-6.05,-35.09,3.08,57.6,-91.17,-20.08,132.88,0.0
1.0,2.0,-5.07,-121.43,-2.06,-131.58,23.89,39.1,11.94,105.58,69.58,71.21,31.94,13.55,-5.41,21.79,-79.29,-26.3,46.25,-8.87,43.52,173.3,95.5,177.68,0.0
2.0,2.0,4.66,46.21,-12.58,22.7,0.79,132.83,43.93,-2.46,18.26,74.15,276.06,67.94,2.01,44.43,70.7,3.92,11.1,15.19,3.22,85.47,-71.46,-59.91,0.0
1.0,2.0,6.57,264.0,-0.41,-12.4,-4.71,-39.7,-16.93,10.18,45.45,3.08,-368.35,15.98,-25.79,12.48,124.23,4.13,112.64,-52.25,-29.25,-201.46,15.78,89.72,1.0
2.0,2.0,3.09,-53.07,0.25,-64.76,4.64,-240.1,64.02,-84.85,38.77,-76.8,-239.58,-28.12,49.65,87.55,-243.93,-43.93,-24.17,-41.01,-87.61,-216.22,20.39,-330.16,1.0
2.0,2.0,-9.86,-96.85,0.38,-17.24,-5.87,-91.18,-20.25,20.19,0.22,149.92,70.65,20.56,11.85,-45.17,112.96,4.92,14.05,-12.74,-7.94,51.24,22.31,45.78,0.0
1.0,2.0,41.42,157.65,12.54,-8.01,-12.87,-56.68,-55.39,-63.83,-67.45,113.74,-204.06,13.46,14.51,-18.09,7.74,11.59,-39.45,-8.02,-14.25,-70.33,-60.18,126.08,1.0
2.0,2.0,-0.93,54.81,-20.41,34.4,19.18,135.72,10.28,51.1,32.06,-68.71,-399.34,-45.63,24.56,5.79,-119.31,12.34,-39.2,-67.27,-65.64,41.04,-44.56,-54.57,1.0
2.0,1.0,4.74,-195.98,6.86,64.79,-8.62,-108.06,-4.95,114.94,-21.9,130.27,-100.96,-59.03,45.06,-66.55,49.92,2.88,55.18,-24.14,-37.08,94.38,-34.73,-188.54,1.0
2.0,2.0,5.09,84.3,13.84,61.22,-4.85,10.62,-99.29,-35.23,-6.9,48.87,-177.77,69.13,53.06,-41.08,108.39,3.86,-6.04,-31.4,-106.21,-50.2,-30.83,121.58,0.0
2.0,3.0,7.93,61.42,-0.31,59.18,23.52,129.08,-35.9,-16.73,-68.45,-11.48,-291.64,-157.07,7.54,-27.51,-249.04,18.57,9.98,31.58,-144.8,119.1,-102.43,-16.24,1.0
2.0,3.0,-3.84,-76.13,-9.75,-23.65,-21.91,104.7,-16.69,6.29,4.26,-162.14,-226.85,-66.58,1.02,92.07,-257.79,-21.56,-80.88,-7.54,-155.65,-4.19,9.72,-29.95,1.0
2.0,2.0,-4.8,-103.16,-11.09,100.39,-24.35,-106.02,-45.72,-24.93,-29.32,220.57,268.83,-18.9,-28.87,-86.63,85.97,31.44,57.33,47.19,23.33,-156.2,75.69,180.17,0.0
1.0,2.0,17.7,27.94,-0.74,35.8,18.99,118.64,80.08,-61.6,98.05,166.06,-144.28,22.5,-27.83,-202.91,-2.18,-1.04,-26.18,-11.37,-38.06,33.01,-43.74,202.32,0.0
1.0,1.0,9.38,39.91,-10.04,-83.25,-1.04,-10.87,118.52,-31.22,54.88,-96.3,-166.62,7.92,29.86,49.25,-29.63,-11.29,-21.93,-20.6,-4.39,-37.31,-31.63,-11.47,1.0
1.0,2.0,-30.81,79.78,-19.28,27.72,24.79,2.31,48.38,-5.83,75.64,-108.8,-303.57,-51.87,-26.6,-16.55,-120.68,-14.7,-94.62,-13.33,-79.83,-21.62,-4.41,-39.68,1.0
2.0,1.0,-2.37,-154.81,-8.02,152.37,4.34,-7.22,-93.54,-10.52,-78.58,24.94,371.89,52.19,8.8,142.58,50.8,-7.73,-24.07,33.2,47.44,84.84,-31.88,-79.08,0.0
2.0,2.0,30.21,-234.93,2.53,2.13,13.59,-84.65,33.38,11.07,-24.43,229.28,95.8,21.08,-40.22,28.81,-51.85,-36.92,-38.39,-3.17,-24.46,-101.06,-47.96,-43.82,0.0
1.0,2.0,-11.45,-38.64,1.33,36.45,7.19,-131.49,41.54,162.21,8.57,-91.22,-105.32,69.17,-16.43,-23.04,-166.92,-1.82,-10.61,-36.41,0.3,-56.8,-22.67,114.21,0.0
1.0,0.0,6.89,-200.71,6.29,-55.51,7.43,-29.09,16.51,-72.8,-71.74,-111.42,295.81,84.1,-5.75,-83.47,13.26,-31.01,2.54,16.19,24.21,-25.4,-36.77,-323.65,1.0
1.0,2.0,-1.23,300.13,15.28,-55.44,10.36,125.41,74.49,64.65,-25.22,-12.59,-389.48,-8.64,5.32,-99.38,-96.26,32.75,-100.11,-26.69,-15.51,56.25,18.43,167.1,1.0
3.0,3.0,13.52,-38.93,-3.64,-18.05,10.79,1.76,-47.66,-6.92,39.37,-59.78,48.8,-75.82,45.88,3.05,-25.44,25.85,9.17,-1.31,-25.33,63.58,52.41,37.5,1.0
2.0,2.0,-8.47,-50.05,0.81,-50.04,-1.47,12.15,25.51,22.02,-82.02,25.02,84.69,-14.79,36.95,-41.48,-117.2,-23.8,-23.06,-6.94,-6.46,18.85,-8.27,-242.21,1.0
2.0,2.0,4.06,-46.46,-17.41,68.11,30.32,-27.19,44.58,2.15,109.89,120.99,-110.33,-1.61,-15.3,127.82,-12.23,35.26,-33.82,-27.46,-25.28,33.0,-22.43,-39.48,1.0
2.0,2.0,7.31,-56.17,-9.98,-10.79,-15.17,-3.57,-2.4,-68.18,57.67,79.24,-257.88,-131.6,1.2,51.5,-185.15,-12.48,-28.86,26.61,-176.74,-75.56,0.33,-261.76,1.0
2.0,1.0,0.5,-229.67,8.74,12.01,7.15,34.79,140.18,45.68,-44.57,107.81,53.94,-31.81,-8.21,-28.33,26.68,-21.14,-31.51,17.81,-48.19,-84.85,-106.81,-93.42,1.0
1.0,1.0,-10.71,-167.21,8.48,-30.07,-25.53,153.06,-128.38,16.11,-0.65,254.37,-226.23,-45.14,-4.41,-4.98,-49.5,-10.57,28.34,-31.29,-83.02,-158.36,22.49,-177.09,1.0
2.0,2.0,30.27,278.15,-6.04,0.62,-0.44,-58.05,-49.93,22.82,38.21,92.85,-353.46,-66.0,-26.07,163.69,-49.4,-38.28,55.94,-13.59,-92.37,-118.02,-12.66,-49.74,1.0
1.0,2.0,3.04,49.93,9.46,40.43,13.61,136.56,-9.49,-40.85,-99.9,-101.32,-337.43,-42.42,32.32,-18.24,-79.87,5.88,36.71,-8.11,-66.8,-4.19,-14.89,173.94,1.0
2.0,2.0,18.43,-16.8,6.3,52.78,12.56,-8.9,93.37,-8.6,-13.39,-83.6,-165.37,-63.04,-11.71,-70.82,-69.82,27.18,-51.31,-11.85,-48.61,70.01,5.44,41.04,1.0
2.0,2.0,-4.68,-3.3,13.6,-66.88,17.55,6.15,-14.76,34.3,-120.45,15.65,214.96,35.48,51.01,64.83,-106.47,-13.1,18.62,9.12,-6.53,-77.79,-106.54,-61.67,1.0
2.0,2.0,-0.16,41.05,-6.04,-163.66,2.14,47.09,-12.41,89.84,111.9,-99.4,262.61,6.46,2.22,-19.41,15.45,7.46,46.24,32.17,63.43,-73.18,-20.47,5.97,0.0
1.0,1.0,12.31,-116.86,4.2,-44.93,-14.34,-112.63,-47.27,32.44,20.54,255.85,261.82,41.78,-23.03,77.99,37.66,-3.96,-37.55,20.21,63.07,-95.79,-14.99,-87.81,0.0
2.0,2.0,-2.33,-51.56,-17.73,81.56,0.27,-93.09,-45.56,-114.51,-61.62,99.49,-17.5,68.46,7.28,-30.46,-76.24,3.52,-12.31,-29.09,-12.18,-50.77,-65.2,40.82,0.0
1.0,2.0,-36.56,283.01,-1.69,-158.91,2.24,-97.54,88.92,-46.09,-112.49,-0.44,-584.2,-14.89,-62.85,-39.01,39.61,-13.32,20.19,-60.76,-61.34,93.4,-24.51,248.56,1.0
2.0,2.0,-0.0,93.33,-6.04,-72.91,-2.79,65.5,59.1,58.96,-104.03,4.52,-236.23,-29.48,23.94,97.14,144.03,11.92,79.38,-42.3,-35.63,70.75,51.92,85.98,0.0
1.0,2.0,-0.99,-216.51,5.33,-32.43,-24.48,-164.46,-38.85,-77.27,21.52,-107.75,-294.53,-81.7,9.4,-47.95,-4.51,19.18,179.88,4.02,-87.61,-75.59,21.41,327.09,0.0
1.0,2.0,-17.49,50.79,6.01,37.65,19.63,121.45,-77.56,19.34,-60.34,-172.42,-167.87,-26.48,-20.18,-144.42,-42.24,4.58,-109.93,-14.7,41.1,113.45,14.89,254.39,0.0
1.0,2.0,-21.11,-73.79,8.05,-11.3,11.79,10.03,12.99,48.64,34.43,-21.35,273.99,-37.11,2.34,-5.21,70.3,-0.83,-43.18,37.4,115.21,7.61,-51.41,31.68,0.0
2.0,3.0,-16.09,-186.2,9.22,140.29,-3.03,-27.93,-38.48,100.35,32.68,-70.06,-78.42,-99.45,-48.86,-103.32,-94.14,5.69,-71.78,1.14,-52.12,140.82,106.36,64.2,1.0
1.0,,-20.64,-156.5,-3.92,19.5,-18.77,153.51,-65.98,53.11,93.54,-40.29,-363.45,-108.08,32.98,35.0,-50.68,36.71,84.56,-4.26,-122.85,-39.61,72.72,86.45,1.0
2.0,3.0,-3.57,-180.59,-2.3,-157.73,-6.57,86.17,77.46,13.34,21.81,6.68,129.86,-41.08,-29.17,-117.07,-78.19,-14.27,-15.44,-24.81,101.39,103.92,69.68,-20.19,1.0
2.0,1.0,24.36,64.6,-4.45,-147.44,-10.17,-12.33,94.94,38.59,-60.39,-45.79,-68.98,98.56,30.4,-52.99,-3.56,-3.13,50.42,-29.76,-75.22,-60.33,66.3,-32.83,0.0
2.0,1.0,8.79,-156.44,10.19,-9.31,6.61,-48.85,-40.65,-4.8,41.29,-149.29,-1.35,28.44,-16.94,126.6,-5.21,-6.7,106.14,-26.57,-47.7,48.48,12.89,-168.13,1.0
2.0,2.0,-9.13,-8.15,-6.46,25.56,-14.81,30.14,-44.48,-38.55,116.77,19.24,-175.44,-91.81,15.12,-179.68,12.64,18.98,-42.27,-15.07,-16.76,80.7,-1.07,80.62,1.0
1.0,2.0,9.17,52.18,15.29,-2.42,22.92,59.09,-21.29,37.23,27.45,85.97,-171.86,15.28,13.0,181.85,-33.66,10.26,3.23,-4.18,-5.28,70.04,62.81,183.88,1.0
3.0,1.0,-6.4,-305.32,0.93,125.42,8.51,-21.2,-20.49,-49.71,47.15,-80.95,319.19,83.5,-25.51,77.91,194.55,2.89,-40.36,2.49,-103.37,23.89,54.18,-131.26,0.0
1.0,1.0,8.41,76.73,1.45,14.67,2.04,-148.3,-14.94,-95.99,60.04,60.03,-20.62,61.44,-18.16,-77.88,10.38,12.41,-6.72,-8.6,50.87,-198.57,23.04,121.5,0.0
2.0,1.0,3.22,-139.56,19.3,42.67,-20.42,22.13,85.24,35.21,-0.48,155.52,-24.61,73.51,-33.96,10.92,18.74,-6.31,-36.6,-8.07,-103.33,-157.53,73.02,98.61,0.0
1.0,1.0,3.18,-191.65,1.51,-65.11,-21.7,-143.89,-9.54,28.01,-50.71,-86.91,-215.11,-54.03,-33.8,-13.96,-46.47,8.12,-19.14,-10.33,-103.86,52.61,112.64,-58.22,1.0
1.0,1.0,-4.29,-13.92,1.8,70.5,12.15,62.32,-54.61,-109.81,42.14,-23.79,-51.54,9.59,24.02,160.9,11.52,-30.08,42.42,-13.7,87.19,-8.43,-39.63,-41.15,0.0
2.0,3.0,-11.36,60.81,4.95,-18.87,8.94,-44.54,-13.83,-10.92,-81.88,-182.47,-375.01,-67.45,-61.22,4.51,-166.5,-21.39,-75.42,-68.76,-67.85,-113.94,-39.43,-128.79,1.0
3.0,3.0,9.18,122.9,15.13,-124.95,-9.97,-65.23,12.14,-37.98,21.17,6.9,-117.86,-119.75,-31.87,14.5,-123.13,-5.06,30.59,10.89,-84.91,-4.68,66.97,-82.02,1.0
1.0,0.0,-23.25,-141.41,5.71,-100.79,-0.97,-6.82,-51.83,61.34,68.25,-111.61,153.8,128.43,-27.69,117.32,24.66,-5.22,-35.71,-8.28,14.6,159.38,-80.4,-188.73,0.0
1.0,2.0,-9.86,-64.98,-0.37,16.41,10.72,68.84,17.36,80.33,-33.68,-203.09,-161.06,-13.47,-15.65,58.6,-59.32,11.57,46.25,-27.25,32.64,40.56,-41.96,175.77,1.0
1.0,1.0,-20.24,-171.26,5.45,-26.64,-7.62,-34.81,32.01,53.77,-63.66,22.35,193.05,58.87,11.62,38.99,62.33,-12.65,-71.92,9.59,54.22,69.24,-0.09,-67.17,0.0
2.0,2.0,-5.59,-86.34,-25.2,-64.05,-0.57,96.52,-49.49,-12.33,-72.49,-69.4,308.64,-20.97,-16.49,-46.63,94.51,28.1,-68.02,10.15,70.12,34.27,-94.46,-130.58,1.0
2.0,2.0,-4.43,66.8,-14.0,-8.15,-11.42,-130.68,-27.42,102.72,-39.6,-26.36,7.64,124.61,-38.22,161.57,14.04,63.02,9.71,-27.18,-61.2,-16.24,-4.66,32.77,0.0
2.0,2.0,30.09,-88.09,3.7,-39.23,8.27,107.39,86.75,34.32,44.59,44.0,-81.86,37.64,-7.5,-38.62,-58.91,-5.6,29.21,-24.73,-22.49,-185.5,-20.66,149.39,0.0
0.0,1.0,-19.9,57.87,13.68,-12.48,13.2,73.06,15.51,-38.32,1.93,41.58,-244.37,95.02,42.59,10.63,83.95,36.62,48.99,-35.69,71.09,60.83,-8.72,315.71,1.0
2.0,2.0,-7.96,-80.39,-5.77,128.84,-7.12,-57.5,71.13,6.93,-60.66,-18.96,-248.93,-98.73,12.29,33.75,-36.78,4.94,40.39,-18.56,-85.02,35.14,-68.91,53.8,1.0
3.0,1.0,-9.37,-197.56,-9.03,140.72,-6.26,15.92,-34.94,-61.71,-0.95,-88.03,245.93,100.01,-46.23,-105.37,137.84,30.76,5.95,4.5,-91.61,-4.73,-118.94,-35.33,0.0
2.0,2.0,9.03,-59.9,5.26,-43.34,6.96,-4.16,-82.08,23.69,102.1,61.24,-109.0,-41.96,-5.13,85.86,-23.53,1.46,51.6,-28.38,-41.34,103.29,113.61,-48.98,1.0
2.0,2.0,17.73,-81.07,-9.27,51.65,-21.36,-164.36,53.37,-45.75,-61.21,64.17,242.69,-23.14,11.72,-24.68,128.55,-27.78,7.84,10.49,90.11,53.01,98.31,107.06,0.0
1.0,2.0,-16.09,-97.09,-10.78,70.09,-4.47,77.03,53.53,49.29,76.08,-22.95,-8.66,14.57,-29.72,98.86,-105.29,-19.4,8.68,-8.46,24.23,146.59,-30.69,111.9,0.0
1.0,1.0,-3.72,151.04,-10.13,-0.53,10.22,2.1,-98.91,-23.89,-41.53,157.96,-267.69,49.54,16.86,-56.35,124.06,8.66,-55.71,-36.88,-3.92,-13.82,-70.7,146.38,1.0
2.0,2.0,-13.17,-190.62,12.94,-25.24,-9.57,-138.88,10.56,29.84,-127.86,-32.67,138.71,-25.4,-24.88,-5.04,121.73,16.62,-17.75,33.83,-12.15,115.91,-12.93,225.5,0.0
2.0,2.0,-14.05,-131.07,-16.77,25.88,-23.39,-134.82,-27.76,55.86,139.82,92.75,-72.68,-51.87,-18.61,113.78,-33.92,-7.57,-19.28,6.56,-57.67,27.43,-90.75,-17.99,1.0
1.0,1.0,-26.05,90.9,5.39,-24.85,-8.6,82.64,18.69,37.26,32.71,-17.84,-274.5,-20.72,-50.52,70.82,86.33,-21.42,44.85,-18.53,-65.39,-29.25,96.13,61.59,1.0
2.0,1.0,-1.56,-155.41,-2.33,-31.15,-3.13,-38.66,65.29,13.48,19.57,-108.28,-79.36,-49.87,16.58,-59.31,74.09,-2.08,-51.62,-11.25,-26.65,56.33,-25.89,-37.58,1.0
2.0,2.0,-23.69,-1.37,21.31,-104.77,-10.17,73.44,-2.34,44.77,-65.94,-71.78,-153.68,-72.37,16.37,54.9,-142.77,-10.31,-32.34,1.36,-64.64,-73.14,126.17,-147.29,1.0
1.0,1.0,1.73,-39.33,-15.54,83.87,13.4,-40.61,70.28,76.61,73.45,-78.61,36.53,21.35,3.48,31.28,59.92,14.79,-59.77,0.91,64.33,-101.56,-32.07,42.72,0.0
2.0,3.0,-13.05,173.94,-7.63,-46.49,3.04,-41.82,31.06,55.66,-113.38,103.31,-366.6,-118.45,47.16,-17.46,-192.47,-33.45,-29.35,-6.85,-114.42,46.92,19.11,-80.39,1.0
2.0,2.0,17.62,-95.35,18.59,-65.29,-3.66,-95.44,36.98,-90.68,10.44,53.7,-83.78,-66.68,61.64,63.56,-85.83,34.65,-31.65,-1.4,-68.69,52.33,32.29,-41.11,1.0
2.0,2.0,-5.87,-0.17,10.92,-11.0,26.3,-184.23,142.07,57.41,20.62,-163.12,77.33,32.58,6.98,-110.89,-102.09,34.0,-72.58,-4.3,1.32,149.92,-86.79,-124.95,1.0
