cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,target
2.0,2.0,-91.52,-75.22,-146.5,-35.07,-63.64,-7.36,-72.66,-10.67,103.79,28.51,44.3,-58.52,-25.55,92.48,10.49,36.72,-45.5,81.62,-9.98,-43.32,63.46,10.03,2.0
2.0,3.0,-12.85,114.63,32.85,6.13,-10.1,-12.33,187.66,19.04,-138.54,-59.47,35.3,90.71,16.91,19.36,-49.87,36.49,63.42,7.94,-27.7,25.44,-3.28,-42.77,1.0
2.0,3.0,70.51,-32.79,238.28,45.29,-82.24,5.48,-120.21,5.18,-63.61,122.11,-35.31,57.88,-8.52,41.62,46.74,-1.99,128.75,-1.94,2.26,51.06,123.69,-256.75,2.0
2.0,1.0,171.96,67.87,235.48,36.22,-15.24,18.6,458.92,24.45,-173.61,-136.51,164.02,144.93,19.53,-169.42,-53.15,5.81,42.32,-30.05,10.33,-15.67,240.39,206.99,1.0
2.0,1.0,-53.15,-9.9,-49.94,7.44,188.0,49.71,124.34,8.84,-67.06,36.45,153.51,52.87,-11.63,54.83,36.94,10.01,83.08,1.07,1.55,56.39,3.8,31.46,0.0
1.0,1.0,177.35,78.66,213.48,-34.29,-75.97,1.92,277.45,-61.43,-27.03,21.0,267.91,-22.79,12.89,17.66,-52.97,-33.74,-41.03,-73.54,2.53,-137.96,-105.08,-123.0,0.0
2.0,3.0,-7.02,88.55,73.27,-53.33,-101.78,46.51,3.84,-26.65,147.16,3.55,44.89,-81.28,-21.47,7.76,-15.59,-52.14,-67.31,-55.82,7.65,-60.08,-193.53,-66.27,0.0
3.0,2.0,-158.21,64.89,-235.06,17.43,65.25,58.31,167.58,9.4,1.31,109.23,-25.0,19.45,-1.48,-110.09,20.87,-11.96,-105.07,29.11,40.33,137.51,64.7,-122.25,1.0
2.0,2.0,-217.91,-104.12,-108.76,-36.12,50.04,52.56,325.89,-11.71,217.22,-118.05,-16.47,-162.68,-2.12,5.33,-41.89,43.79,93.59,-65.71,-13.22,54.51,59.86,-125.58,1.0
2.0,2.0,-131.46,66.8,79.33,44.32,64.08,38.25,237.54,5.24,-177.19,61.21,218.92,208.68,-15.16,126.08,70.8,4.6,-41.24,-6.1,29.06,-85.74,225.33,62.42,0.0
1.0,2.0,-89.94,-218.19,61.75,46.46,-109.68,-16.32,-510.83,8.48,51.66,-10.91,-151.74,-38.75,-26.51,80.36,132.69,42.04,86.67,53.96,28.1,1.5,90.6,56.74,1.0
2.0,2.0,-274.0,-122.56,-146.79,28.65,81.69,16.47,169.67,11.41,-74.28,-52.41,33.69,61.04,-10.58,-1.9,30.1,-35.76,11.38,-93.9,1.63,28.0,255.58,-26.81,0.0
2.0,2.0,-220.75,-66.33,270.65,30.41,4.6,-15.51,-170.79,-10.55,-198.3,92.53,28.49,-29.76,-12.24,141.31,28.77,-3.75,-44.32,72.73,4.54,-65.92,-27.24,-1.5,2.0
2.0,1.0,-163.48,3.61,58.6,78.64,75.22,64.16,39.75,-23.34,-115.19,24.91,-205.64,-50.92,-12.13,-20.76,5.72,45.78,91.41,-52.74,-7.43,-40.46,320.49,-11.17,2.0
4.0,1.0,-187.03,64.78,-68.65,11.96,74.55,-5.23,-307.99,-3.45,-24.72,-43.9,-19.84,-63.27,-31.52,80.49,70.3,20.72,140.73,33.18,-3.79,0.95,58.12,116.64,1.0
2.0,1.0,-102.74,-54.2,149.22,-28.73,32.17,35.13,346.76,-17.88,-30.85,-46.97,100.44,2.96,-6.27,158.04,-79.22,-16.74,-25.38,-3.55,-7.32,58.82,20.59,-176.24,0.0
3.0,1.0,-136.59,-12.34,-145.68,2.28,130.62,6.49,-22.31,-14.1,-116.59,7.45,4.83,0.93,-9.85,18.56,-11.4,18.81,-63.49,-52.33,3.67,-87.06,6.33,95.26,0.0
2.0,3.0,112.21,-42.78,50.56,-2.01,60.05,-10.47,241.82,22.66,-29.14,49.67,111.37,125.24,7.58,55.99,-25.97,11.95,20.04,-54.42,-12.91,37.55,132.96,-232.64,1.0
2.0,2.0,164.72,143.27,53.72,-44.23,23.76,-9.43,75.71,13.35,72.18,61.11,37.41,53.94,-10.51,45.06,-59.64,22.44,-184.79,-105.62,28.03,23.15,8.92,-65.11,1.0
3.0,3.0,-125.65,-180.67,-38.36,-4.15,111.64,-8.13,-317.22,3.56,45.07,-25.1,-11.63,-86.34,-30.19,17.84,65.37,12.19,58.18,107.21,-8.9,6.16,3.69,16.42,1.0
3.0,2.0,-180.11,109.24,113.17,-28.05,-31.99,16.03,-12.05,-21.68,128.41,104.7,-1.36,-91.26,-12.49,-53.67,12.44,33.07,-95.25,-61.69,-7.7,-118.46,-101.18,-28.02,0.0
2.0,2.0,45.51,-0.27,156.9,-41.56,-19.9,49.94,47.78,2.81,100.2,-86.25,57.03,-35.06,-19.69,-20.81,-21.13,-19.81,-134.41,-14.0,21.17,24.3,-154.72,-219.35,0.0
4.0,3.0,-168.11,-31.85,-64.99,23.97,-89.01,-36.07,237.1,24.65,-104.5,-84.1,45.72,138.61,9.31,121.51,-6.38,-3.02,-99.88,67.95,5.5,52.21,268.87,220.71,2.0
3.0,2.0,-202.07,63.65,92.71,-12.54,-61.5,13.29,-9.66,-6.04,21.79,-41.79,-14.59,-126.94,-9.23,-63.1,-11.19,-24.73,38.9,31.92,-8.75,-14.23,-60.34,11.73,0.0
1.0,2.0,-192.92,1.54,-11.79,49.55,106.82,44.62,0.58,-5.5,-123.97,63.55,-112.18,16.01,-11.85,57.77,19.07,-19.05,98.31,38.24,0.64,64.7,143.18,23.34,2.0
1.0,1.0,-13.62,70.5,-56.33,-9.0,46.67,-2.54,127.13,-16.45,-15.92,47.26,-6.34,-40.31,8.94,34.77,-50.56,5.26,-38.43,10.83,-31.05,-7.05,20.3,-79.36,0.0
3.0,2.0,-167.98,23.26,177.89,23.5,16.49,33.32,394.75,35.99,-161.7,-78.69,181.51,206.28,-13.19,87.24,-0.65,-25.86,205.91,-3.47,-14.36,55.63,253.38,-89.18,0.0
2.0,2.0,47.63,-24.83,111.77,-46.49,-175.46,32.49,33.49,-44.89,152.27,40.21,56.99,-106.63,-19.72,78.56,-25.01,7.63,-77.93,-80.97,-4.98,2.11,-74.76,-84.92,0.0
2.0,2.0,-472.74,-13.75,259.77,-41.15,-109.0,13.75,404.78,0.93,79.57,48.27,173.61,45.16,7.8,31.22,7.05,46.65,-38.07,79.75,9.07,-129.07,-184.1,-22.83,0.0
2.0,3.0,260.2,33.69,-26.59,39.42,30.26,-1.45,147.59,-7.47,-172.82,-86.26,124.79,146.53,16.3,110.69,0.91,-8.48,11.62,32.79,22.43,-2.16,144.16,170.68,1.0
3.0,1.0,-49.66,59.11,26.0,-3.39,-56.43,-12.06,291.77,48.5,-51.73,-4.66,212.59,113.33,-2.27,106.42,0.02,55.6,69.94,51.07,-2.84,-23.77,200.54,2.15,2.0
3.0,1.0,-30.79,123.25,-185.55,45.97,9.87,4.17,-80.6,30.31,-215.15,1.52,60.19,-59.93,1.34,-24.13,25.83,-17.22,-189.84,5.23,11.47,-51.83,98.57,-146.47,0.0
2.0,3.0,-289.99,62.52,153.97,48.0,-35.81,-18.16,-244.76,9.61,-216.46,45.75,-25.86,-59.94,-9.9,73.62,51.04,-10.65,11.43,-51.78,3.29,-58.73,4.01,-206.04,2.0
3.0,2.0,-311.69,47.26,-78.29,-49.28,-61.03,-5.93,232.89,-11.79,227.14,104.87,-12.78,69.36,-13.51,-62.52,-3.45,8.47,23.75,-129.66,3.53,-92.99,99.06,105.7,2.0
2.0,1.0,-233.58,56.13,8.5,25.29,102.7,11.23,12.18,11.91,-71.62,-52.11,-142.62,-33.79,-2.6,-193.46,-17.86,-4.68,-270.16,-39.21,-13.11,-14.25,84.4,2.19,2.0
2.0,2.0,66.83,-145.39,-177.72,32.91,-7.96,35.74,120.18,30.66,-23.37,15.93,-32.35,-175.17,4.01,-7.4,-29.73,16.93,47.8,-15.93,17.31,-89.63,256.3,-25.94,1.0
2.0,2.0,-87.89,136.45,-38.61,-39.09,-18.83,-3.05,-125.75,-3.79,73.49,-35.75,-47.54,-105.18,-7.04,1.91,-22.05,-31.5,-32.16,-25.8,-19.54,-54.36,-199.18,71.63,0.0
1.0,1.0,293.91,129.2,88.32,-0.28,-130.37,18.83,177.42,-26.53,32.68,-23.13,114.37,101.95,-0.95,-91.07,-9.55,11.2,63.52,-37.27,-8.29,-47.26,132.86,-11.44,1.0
2.0,3.0,51.69,9.62,-22.92,32.24,-27.01,59.68,-26.39,-13.16,-89.16,-73.93,19.02,67.62,-19.67,45.25,39.38,-7.69,83.35,-13.4,-6.57,33.1,79.42,-73.43,0.0
1.0,3.0,69.49,-8.0,-222.69,28.33,18.35,-80.03,-405.31,34.34,-74.13,58.95,-7.19,-14.1,-2.19,-129.4,73.35,-27.0,122.11,-71.77,7.22,-104.9,111.73,47.28,2.0
1.0,3.0,-27.39,-69.52,-169.06,15.35,61.76,-6.26,-91.61,14.55,113.84,85.68,-116.62,-86.82,-15.85,106.58,19.86,12.26,24.87,74.61,3.97,42.05,303.89,-121.97,1.0
2.0,3.0,-325.27,-34.98,-65.26,-67.72,-110.42,-56.54,224.36,35.0,254.25,39.97,20.39,158.06,-13.21,-16.69,-3.73,-26.67,-22.35,10.03,-15.93,62.04,133.3,-100.09,2.0
2.0,3.0,-280.42,51.61,-155.61,-7.12,-50.57,-62.62,108.67,-0.86,82.17,-18.72,123.45,84.63,9.18,5.74,72.87,-18.85,23.83,28.93,-17.82,-73.49,120.4,-89.58,2.0
1.0,1.0,110.26,35.83,206.29,11.67,25.77,67.94,64.21,23.43,-81.18,-30.87,-24.59,-14.23,-11.08,65.78,-41.21,0.29,-20.38,92.43,18.74,-58.28,-40.6,84.99,0.0
1.0,2.0,-18.07,9.6,-69.68,20.93,-52.31,-47.08,-154.52,3.73,-58.53,-24.04,40.79,120.06,-1.47,6.97,68.01,-10.67,172.42,-98.34,6.32,16.25,76.76,181.58,2.0
2.0,3.0,-250.41,69.65,-245.42,38.44,-86.32,40.48,-25.0,-22.74,-41.65,-15.41,-89.26,42.64,-27.65,101.09,53.62,-53.03,-73.83,14.94,20.9,-16.07,272.66,36.71,0.0
2.0,3.0,-57.55,-12.04,-67.42,59.03,212.01,24.23,50.08,20.1,-152.53,-32.07,45.53,64.99,-5.96,-16.39,52.34,21.6,-97.2,-9.74,6.79,-25.59,244.5,94.56,0.0
2.0,3.0,71.01,44.23,-129.16,-13.36,-19.69,-38.19,18.95,-1.06,-7.44,-9.3,173.27,0.66,-8.65,-183.0,10.74,-0.68,-152.67,9.93,-24.36,52.93,171.18,33.42,2.0
2.0,2.0,64.27,-12.52,-89.02,63.72,16.98,55.19,-38.6,22.07,-107.9,-7.73,103.07,75.02,-9.77,75.14,110.11,47.27,-61.08,-27.44,-30.32,44.27,143.74,36.46,0.0
2.0,1.0,-448.2,41.02,175.77,-28.01,-38.72,10.23,611.78,-9.26,34.55,-11.11,205.14,-61.35,3.47,-115.14,-57.06,27.75,77.59,61.68,18.01,30.07,192.89,-11.03,0.0
2.0,2.0,-99.62,45.87,-84.68,14.21,-55.11,-6.5,156.98,55.99,-172.7,48.51,222.7,13.56,11.67,45.97,19.38,21.53,28.8,35.93,8.97,-23.08,2.68,-80.46,0.0
3.0,1.0,-426.05,-23.01,-168.31,-10.47,85.23,65.77,313.85,27.36,-28.1,-23.02,43.93,-12.13,-9.81,25.42,-11.72,-30.37,60.79,-20.51,-12.68,150.94,-2.47,-28.6,1.0
3.0,1.0,131.14,-27.84,73.92,25.8,-51.27,-8.81,87.28,-24.16,-119.02,-88.59,6.76,91.05,11.85,25.99,-24.65,8.47,-9.26,79.29,2.65,90.53,90.56,-27.65,1.0
2.0,2.0,-214.41,-108.3,132.69,-69.31,-4.76,-20.23,106.03,23.4,149.34,32.91,235.54,-141.52,-3.02,-45.45,7.07,39.67,11.54,-86.69,34.06,-54.22,-219.43,-11.47,0.0
2.0,3.0,-268.24,-9.64,-185.71,21.61,-141.12,-27.47,4.57,-11.4,-215.29,-21.87,88.26,47.61,-4.27,88.54,19.9,26.24,-205.56,-6.83,8.3,-37.03,99.47,-27.65,0.0
3.0,1.0,-59.75,-116.04,70.9,4.45,-25.43,71.23,142.53,-39.0,-81.97,41.48,64.97,125.58,-31.52,-106.0,0.64,44.51,-136.47,-9.54,22.61,-0.17,84.29,-42.56,0.0
3.0,3.0,36.76,-70.06,-74.79,-4.1,-25.37,-22.97,24.75,-4.15,-121.74,37.49,9.1,156.18,12.45,74.36,-23.86,-53.75,-9.55,-47.53,14.07,69.66,-113.23,-22.74,1.0
1.0,3.0,-261.83,-3.4,-50.41,1.38,30.04,-29.86,108.26,30.6,-259.97,83.35,95.77,75.92,0.24,-41.69,-40.53,9.87,121.21,-85.2,-2.53,65.54,2.16,7.61,0.0
1.0,2.0,174.63,-40.09,228.92,-44.26,-63.99,-58.67,-133.59,-4.62,134.22,49.73,-31.99,98.08,-18.97,23.12,-29.8,-31.71,-91.88,31.16,4.34,11.21,51.77,164.8,1.0
3.0,1.0,145.01,-87.63,-49.85,73.16,-2.0,-15.37,-450.61,-12.23,-21.31,118.78,-159.43,5.59,-11.98,-34.03,113.32,-25.63,-18.03,126.2,-1.32,-74.22,208.23,84.97,1.0
1.0,2.0,-89.32,-139.14,-5.03,-18.09,-104.16,28.44,8.94,2.36,37.69,114.95,-85.11,-27.86,-6.87,-34.7,-29.18,-3.5,-18.42,-20.51,8.4,-2.78,-106.28,-110.55,0.0
2.0,1.0,-53.62,-60.52,-62.99,-7.21,82.08,-21.3,186.97,-4.64,-2.69,53.61,102.21,63.15,-4.03,-173.0,-11.27,-18.4,-1.27,52.04,1.25,-119.96,210.68,109.16,2.0
2.0,2.0,-148.33,-56.5,-4.29,31.64,-32.1,56.28,204.36,21.47,-54.64,66.28,153.93,187.3,-15.33,105.01,88.1,-3.57,-54.74,5.77,30.61,53.7,141.67,-31.89,0.0
2.0,3.0,44.09,8.54,370.8,9.35,-26.76,-79.32,-192.18,10.14,-77.77,6.57,-71.15,12.17,11.3,51.91,-23.49,-1.27,-33.14,-27.48,5.78,-71.2,-41.28,-36.54,2.0
1.0,1.0,155.56,26.09,-141.74,0.04,-79.49,-18.43,-11.93,-18.12,-132.91,-1.77,76.37,84.63,11.07,44.63,-16.57,-8.7,116.85,-15.05,34.63,34.04,-74.31,-13.89,1.0
2.0,3.0,143.61,-74.91,-186.12,11.4,42.46,-69.63,-187.29,10.78,-173.35,53.16,211.0,28.05,-7.66,102.24,37.19,-49.61,-46.89,29.32,-39.72,-26.79,157.79,-134.85,2.0
2.0,3.0,-103.88,-53.4,-212.13,-35.13,-23.18,-30.98,219.72,-3.89,3.37,47.59,235.28,-46.16,-13.42,-15.37,-26.21,29.27,144.58,-53.58,-8.1,14.55,242.59,-64.69,2.0
4.0,3.0,-200.19,-7.61,-86.45,-4.1,16.46,40.1,109.84,30.67,172.54,25.83,-113.5,-201.96,-8.3,-170.9,-14.08,7.44,52.27,-3.63,-6.14,-82.58,148.67,185.74,1.0
2.0,3.0,-88.96,-33.55,67.25,-68.28,78.79,35.04,151.8,10.06,205.48,80.48,164.77,-117.53,-9.33,45.84,-3.36,7.06,38.44,55.87,19.94,62.67,-224.63,-85.65,0.0
2.0,2.0,-144.92,32.96,-11.28,-80.67,23.14,23.77,227.97,-7.52,70.38,-45.29,170.72,-77.7,-13.87,-12.78,-71.37,-17.39,12.06,56.47,9.93,5.35,-196.32,-9.84,0.0
3.0,2.0,25.09,-50.67,243.34,-6.87,37.18,-59.94,40.87,-0.87,-105.2,10.18,57.37,109.92,9.54,75.81,-37.94,16.71,-87.39,-42.49,37.41,7.63,-9.7,-71.2,1.0
1.0,2.0,-188.89,99.33,-280.78,-8.76,-49.18,27.66,199.86,-24.39,130.17,16.15,-86.23,9.07,-10.06,-68.91,-10.76,-13.67,-7.18,15.98,-0.06,30.77,219.42,83.19,1.0
2.0,2.0,-117.04,-90.0,176.84,-42.8,22.44,-43.2,203.43,-21.16,117.94,-47.86,-69.11,63.18,14.56,55.25,-72.31,8.02,-258.41,-65.66,8.94,-11.12,-48.36,36.89,2.0
2.0,2.0,60.96,-121.86,-20.17,3.99,10.76,-1.56,177.28,-33.13,-61.83,-33.46,101.58,90.68,-5.45,34.92,-19.43,-67.85,142.28,-20.39,-21.64,-107.74,198.09,-15.08,2.0
2.0,2.0,12.73,55.53,-267.67,40.76,37.29,-100.39,-380.02,-3.11,-212.92,27.5,32.27,30.12,1.83,-21.32,61.58,6.66,-108.84,9.18,-14.66,-27.42,153.91,-66.53,2.0
2.0,2.0,170.31,31.82,259.81,3.19,-37.69,56.06,-108.26,9.24,56.17,-39.78,-54.98,-75.04,-28.44,-76.39,-8.03,-10.27,-113.91,10.7,7.46,-28.91,41.81,41.48,0.0
2.0,2.0,-306.35,113.16,-304.23,-8.01,-7.86,68.89,592.04,0.97,78.93,50.06,-19.76,77.1,5.92,45.06,-49.62,10.01,49.75,22.33,-11.35,72.11,216.16,-68.66,1.0
3.0,2.0,163.88,134.44,54.94,2.65,35.97,24.96,-359.43,-26.38,29.26,-34.62,-136.71,-147.31,-16.97,-82.18,4.68,0.63,-41.44,-32.19,5.02,67.58,-129.76,-100.15,0.0
2.0,2.0,-248.87,10.05,-15.21,-39.09,25.88,23.07,82.94,-16.7,36.48,-71.04,-22.09,-146.79,-23.55,10.99,-65.62,-33.8,-24.3,83.98,27.35,30.56,16.02,67.37,0.0
1.0,2.0,49.8,-110.71,281.6,-3.93,-72.15,-51.24,117.17,29.57,-63.97,42.05,100.94,-11.26,8.28,82.72,-48.64,-36.67,-213.19,-6.96,4.9,30.89,112.35,-124.94,1.0
1.0,1.0,55.99,240.02,-330.39,-3.57,-33.79,42.69,386.7,-12.89,16.16,41.15,27.93,98.59,15.08,26.46,-43.75,3.97,-102.66,14.72,18.33,172.34,115.95,27.15,1.0
2.0,1.0,213.23,-107.4,116.12,-57.15,139.6,83.53,-60.93,10.24,85.42,-21.36,82.19,-94.03,-29.41,9.26,-35.78,16.99,68.0,1.74,5.45,-25.92,-305.99,-83.27,0.0
2.0,3.0,337.09,36.1,61.24,39.22,22.32,32.7,499.78,-3.95,-8.83,12.63,296.0,126.41,12.24,-40.86,20.5,-30.77,100.25,-17.65,-20.2,47.11,438.22,203.67,1.0
2.0,0.0,-174.81,-142.25,66.19,40.42,37.75,52.6,173.84,-14.36,-31.49,44.02,-184.46,36.85,-3.82,91.39,-22.11,4.71,58.57,24.38,-0.21,6.09,195.07,81.76,2.0
2.0,2.0,-243.98,68.64,-119.77,-12.3,-19.15,26.8,29.09,-6.6,-106.16,-49.56,-4.18,52.4,-23.48,33.51,-20.24,-23.31,-44.76,23.18,-10.05,32.79,-15.4,-143.65,0.0
2.0,2.0,-285.14,16.79,-80.38,-14.44,19.63,11.35,-181.69,-25.06,123.52,39.39,-173.44,-72.7,-20.18,60.39,26.24,-18.48,30.48,86.15,11.63,-5.24,-58.52,-44.69,1.0
2.0,1.0,345.46,2.28,279.74,59.5,38.1,23.6,-43.52,5.74,26.12,-78.08,-122.01,31.94,-7.71,40.12,11.2,-16.79,139.62,66.21,-9.72,111.51,348.35,152.84,2.0
2.0,2.0,-144.04,-52.44,74.89,-7.39,5.73,43.09,-40.5,1.22,82.09,50.08,-151.35,-62.59,-23.89,46.64,-17.31,2.18,-13.48,-81.65,29.01,79.84,27.76,-89.15,0.0
2.0,2.0,-57.08,-138.13,175.74,-27.11,41.83,-64.32,-20.98,0.11,-38.18,22.31,17.16,44.94,5.52,14.28,-43.16,85.49,0.52,-80.38,-3.39,-41.85,-77.97,77.03,1.0
2.0,2.0,107.24,-59.82,167.57,-18.75,-20.7,70.09,-114.76,-41.1,95.09,-49.56,-36.44,-70.13,-23.06,22.29,4.58,25.73,34.24,-131.27,25.18,44.86,-181.19,-49.33,0.0
2.0,1.0,43.37,83.45,18.07,40.35,-37.17,-32.98,-0.26,-8.99,-109.16,0.87,-80.22,-48.11,11.77,-17.88,-32.72,-41.77,-115.79,130.04,-8.57,1.47,236.07,-61.09,1.0
3.0,2.0,-413.94,68.97,-172.16,-20.85,-83.44,-27.33,165.39,-5.97,-109.01,50.71,121.24,95.31,-3.4,58.01,1.27,-16.68,196.61,-3.47,26.12,81.22,-15.98,-113.55,0.0
2.0,1.0,-356.95,-15.23,-14.9,4.75,-35.38,27.53,169.18,12.66,-61.43,-106.44,-83.7,80.57,-2.17,81.14,-15.56,54.33,-17.8,-17.45,-0.77,-17.5,-23.15,-38.82,2.0
2.0,1.0,117.53,74.27,122.9,-57.32,-81.05,18.07,142.35,12.27,78.58,-69.08,176.37,-64.2,-9.2,-33.02,-49.73,-50.87,-26.61,-32.68,47.46,33.14,-129.97,-5.29,0.0
3.0,4.0,-57.08,40.88,359.82,3.13,-51.92,33.22,160.26,-29.23,-91.73,-29.0,113.81,193.92,-15.1,101.55,10.43,-40.93,-54.68,-29.21,1.46,-43.77,-30.45,84.13,2.0
0.0,2.0,83.7,69.4,-28.17,24.68,-45.23,-19.47,43.55,-15.0,-128.5,-31.84,-36.37,23.54,11.23,68.38,-41.33,20.77,68.34,-93.81,-13.45,10.18,126.8,38.65,1.0
3.0,2.0,62.21,-153.37,-46.69,18.96,-26.15,-43.12,-436.92,9.68,27.91,9.6,-81.3,44.05,-14.12,-109.75,91.8,29.14,20.15,60.76,-11.81,31.16,4.85,93.01,2.0
2.0,2.0,-228.93,-177.55,-37.71,29.89,-45.24,94.97,111.25,-14.24,-63.81,-36.79,7.1,85.19,-26.84,84.87,54.63,1.23,-11.0,-69.53,-44.82,37.8,66.08,-43.12,2.0
1.0,2.0,30.16,60.3,-148.38,20.64,86.03,-26.14,-258.24,2.66,63.32,11.69,-154.82,-90.31,-18.15,-40.53,21.11,-10.83,65.87,-28.05,16.06,72.93,267.33,-90.08,1.0
1.0,2.0,-37.45,98.26,63.74,99.9,-81.75,58.99,-30.32,30.51,-7.71,-64.11,-31.72,-91.48,-1.79,-76.15,125.96,-8.5,-11.53,-39.26,-8.33,-38.46,329.02,116.76,1.0
3.0,4.0,-247.6,-88.35,-110.55,-48.81,40.45,-31.18,120.66,-34.92,164.38,-8.54,83.32,45.85,-16.72,-3.34,14.38,37.63,-124.86,-39.77,-39.57,-8.22,99.55,99.56,2.0
1.0,2.0,88.71,14.13,229.78,-55.91,-112.64,-43.55,40.0,2.31,140.08,69.14,41.54,143.48,-12.23,-58.27,-31.7,-5.06,53.84,7.02,-4.94,0.75,-20.77,-52.46,1.0
2.0,2.0,78.72,-53.78,127.63,30.4,-27.39,-5.78,226.08,15.34,-266.61,-74.71,159.9,-32.12,28.02,121.59,-56.8,9.65,108.99,50.68,5.35,-36.87,8.92,-196.66,1.0
2.0,1.0,196.7,22.71,-59.35,1.78,55.64,63.19,-9.04,1.24,91.38,-148.71,-82.17,-70.93,-11.24,90.73,-15.04,11.29,73.95,-42.62,-9.4,15.33,35.99,174.24,0.0
2.0,3.0,-131.27,157.42,-42.66,64.3,-10.63,36.14,-70.51,-16.52,48.04,68.67,-123.04,-10.01,-6.68,-126.05,97.17,43.14,22.84,-96.74,-1.35,8.9,234.4,-23.11,1.0
3.0,2.0,-116.07,-178.75,-16.86,88.42,-22.67,107.04,136.64,-19.14,-138.9,-0.04,-103.32,143.06,-20.47,15.31,62.52,28.62,33.92,96.75,-14.79,-44.43,315.89,117.97,2.0
1.0,2.0,-15.28,-87.83,-21.56,19.07,-184.35,0.64,-75.72,-26.59,-67.99,5.03,-66.23,33.61,-14.55,-107.35,-2.34,48.47,-49.28,28.61,6.98,16.75,147.8,78.64,2.0
2.0,2.0,-354.55,-8.67,-151.96,-56.77,28.5,19.04,364.14,41.62,265.41,0.45,142.21,-64.13,-7.37,-19.98,15.3,56.43,-100.4,-6.67,15.27,33.4,63.29,50.8,2.0
1.0,1.0,-237.46,113.12,-62.48,24.13,102.47,27.67,106.97,10.65,-153.26,-20.21,34.5,116.97,-15.92,-99.16,18.36,-16.78,97.14,8.42,-11.66,16.19,121.65,-98.19,0.0
1.0,2.0,-315.95,-63.08,-50.94,-52.14,13.79,24.3,-181.9,-1.17,198.67,-15.32,-152.72,-103.15,-31.58,25.77,6.61,6.62,20.18,-54.16,-39.45,-48.29,-183.0,52.54,0.0
1.0,2.0,-396.56,57.6,-16.22,10.7,47.85,46.06,341.73,-5.32,91.68,48.66,-15.3,-72.11,-8.63,-57.98,3.28,9.51,47.57,0.32,2.91,72.2,261.26,48.61,2.0
2.0,3.0,-24.59,-33.36,165.77,-46.1,-18.26,1.42,64.1,-8.25,-3.0,-11.15,150.33,-56.17,-7.79,-58.46,-38.34,8.33,61.8,-31.96,-21.75,25.71,-180.24,124.98,0.0
3.0,1.0,-70.79,58.15,219.39,-43.97,32.95,-0.64,-11.28,-0.56,182.92,40.79,97.9,-59.46,-14.49,59.56,26.87,-45.57,19.67,-56.73,-9.07,63.88,-114.15,-120.63,0.0
2.0,3.0,-149.52,-71.11,-95.03,-56.16,35.14,-52.56,190.97,-35.88,118.54,79.68,224.99,69.53,-16.54,29.77,4.86,-48.44,-127.74,27.13,14.31,27.85,170.16,18.91,2.0
2.0,2.0,156.52,-123.32,158.7,42.86,-12.7,62.56,101.74,-11.79,44.28,52.11,-160.66,55.48,-10.0,-44.42,-9.32,-7.35,-111.51,-38.4,4.96,58.59,258.08,-11.68,2.0
2.0,2.0,-545.53,142.55,-121.12,41.5,-47.52,55.49,182.91,-31.67,-110.79,-24.42,20.52,133.56,-11.9,-65.04,87.2,-12.56,163.12,38.6,5.01,-26.74,79.59,197.14,2.0
2.0,1.0,176.67,211.2,218.11,-6.36,44.54,-60.79,-180.94,14.79,44.82,29.59,-123.98,-57.75,7.76,134.56,-45.58,52.4,26.92,32.29,-24.69,-6.03,11.78,88.9,2.0
2.0,3.0,7.8,-92.9,-202.6,-17.07,-46.49,-42.84,-117.74,11.26,23.96,130.55,103.89,-22.62,-9.85,-3.14,29.98,-33.19,27.07,-23.84,-2.59,-90.81,77.21,-14.44,2.0
2.0,3.0,-99.35,75.11,-190.64,22.9,14.43,17.53,-34.52,-2.78,-67.61,21.43,193.69,89.23,0.53,64.55,121.35,-5.42,81.94,4.24,-10.01,36.11,-81.99,116.5,0.0
2.0,1.0,-416.33,-27.14,-390.14,12.96,93.45,-22.25,105.44,14.91,27.85,-26.05,48.16,-13.4,1.71,29.27,69.29,5.43,109.18,20.21,-14.39,-119.75,196.97,-14.28,0.0
2.0,1.0,-286.82,-159.64,-32.49,-63.04,91.19,42.64,-23.17,30.61,70.39,-64.12,5.08,-75.31,-14.61,54.68,-18.01,-14.52,-1.88,84.35,2.11,-2.66,-411.41,-16.23,0.0
3.0,2.0,286.1,-105.28,73.4,45.79,-86.35,61.2,-10.67,-5.4,-132.55,3.21,-4.35,-38.67,-13.76,-24.53,-18.21,-19.63,14.61,-85.37,10.47,11.03,189.86,-117.4,0.0
2.0,2.0,-53.6,21.57,26.55,10.88,147.05,-73.85,-22.97,29.22,-115.59,-59.16,14.94,55.18,14.82,-51.94,-14.62,25.47,-26.95,-52.91,17.83,-16.03,72.9,-63.64,1.0
1.0,1.0,-161.95,163.81,157.2,-23.21,72.61,25.0,303.51,-20.57,67.31,-17.22,90.98,-58.0,-9.19,7.89,-40.91,-12.12,-21.73,-1.35,-1.59,-51.43,114.09,34.84,0.0
3.0,3.0,-322.72,-118.83,-48.21,-5.95,-36.5,18.26,146.83,-18.75,-181.37,57.15,272.5,226.79,-12.5,39.04,72.68,8.79,13.62,75.44,-41.1,103.79,-148.44,27.83,0.0
