cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
2.0,0.0,1.0,1.0,-5.83,-172.8,-144.29,-1.36,100.48,-72.9,-9.19,-142.51,-74.57,58.04,-31.38,-1.64,341.33,-76.57,1.0
0.0,2.0,0.0,1.0,41.1,-118.52,151.21,2.81,-28.37,26.5,13.74,-28.44,-65.62,-32.87,90.49,-0.78,296.83,17.17,0.0
1.0,1.0,1.0,1.0,-28.68,-274.17,229.08,-0.08,-54.28,-48.59,17.73,22.83,-111.85,-76.28,204.19,2.37,127.54,-26.05,2.0
2.0,1.0,1.0,2.0,51.19,-58.9,133.1,3.13,-26.38,-104.61,-2.58,82.01,114.82,-18.64,214.9,7.82,112.66,50.5,2.0
0.0,1.0,1.0,1.0,-18.02,-107.13,-114.57,-0.45,16.89,-178.5,-2.56,-5.23,-16.07,0.33,-339.06,-7.69,-51.48,-104.31,1.0
1.0,1.0,0.0,1.0,79.61,-150.59,-82.81,0.98,-109.12,-81.33,12.49,-25.22,73.08,116.08,-245.68,-5.89,283.47,238.35,1.0
1.0,1.0,2.0,1.0,68.53,66.42,-210.02,-5.03,41.4,36.26,23.42,-45.26,-74.45,50.43,188.12,-1.78,-159.26,-64.26,0.0
0.0,0.0,1.0,1.0,21.75,-14.31,-144.98,-0.09,-69.27,23.03,-8.59,-28.84,7.86,21.86,-202.14,7.27,-202.98,-154.0,1.0
1.0,1.0,0.0,0.0,-40.19,148.46,89.89,-2.74,100.51,106.28,-14.48,9.89,25.92,-48.04,-66.32,-5.11,139.0,-2.1,0.0
1.0,1.0,1.0,1.0,-71.05,17.29,-35.7,-7.23,8.36,1.0,21.59,189.51,-172.0,72.53,117.24,-0.37,-26.15,-50.14,0.0
1.0,1.0,1.0,1.0,13.93,-342.84,300.06,4.46,25.86,-61.87,34.52,-4.51,86.41,-81.84,223.61,4.77,48.36,228.23,1.0
1.0,1.0,1.0,1.0,41.54,23.15,70.67,4.23,10.14,-36.56,-15.93,61.85,-80.75,-178.82,137.47,4.43,135.82,-147.29,2.0
0.0,1.0,1.0,0.0,69.16,125.32,-21.6,-7.27,-45.22,51.0,31.66,-67.6,58.72,17.82,-56.59,-6.22,66.87,151.32,0.0
1.0,1.0,1.0,1.0,-16.5,67.41,-115.65,-2.86,-78.3,57.19,7.16,-6.96,-6.87,-3.97,120.55,-2.45,-103.72,-112.19,0.0
1.0,1.0,0.0,0.0,-70.55,-50.01,-93.32,0.73,-109.0,176.34,-0.01,-26.22,83.28,-58.31,-168.65,7.42,-191.19,76.7,1.0
1.0,1.0,1.0,0.0,50.01,-28.45,-53.38,-5.7,-89.57,123.25,-33.02,88.55,-136.51,8.9,226.53,3.59,234.05,180.11,1.0
1.0,2.0,1.0,1.0,-0.58,-141.79,-71.11,0.8,38.43,-69.38,-9.18,-49.43,54.95,28.01,-76.6,-1.22,199.25,-56.84,0.0
1.0,1.0,1.0,1.0,-42.67,-68.9,-193.59,-2.2,22.93,-35.65,-24.24,99.45,40.98,-54.06,-4.09,0.15,106.39,88.19,1.0
1.0,1.0,1.0,1.0,-18.61,97.22,-217.98,0.66,15.83,1.0,3.4,26.79,-32.26,63.18,-187.24,2.68,-52.47,-76.9,1.0
0.0,1.0,1.0,1.0,-11.1,108.87,-6.86,0.25,83.4,189.05,15.46,-41.01,12.2,-42.51,101.69,-2.18,-44.59,-67.84,0.0
1.0,1.0,1.0,1.0,52.39,-42.88,-265.36,2.67,2.96,68.01,1.24,-66.62,34.28,-11.16,122.69,-2.94,295.8,138.78,2.0
0.0,1.0,2.0,1.0,-7.96,-63.54,-245.07,-4.67,-34.88,-5.66,-8.77,-1.67,13.96,-8.89,131.95,-2.67,-154.08,-34.46,0.0
1.0,1.0,1.0,1.0,-26.87,-140.38,274.22,-0.19,50.65,-20.34,16.0,97.51,-7.76,22.88,110.84,-2.81,43.44,-19.63,2.0
2.0,1.0,0.0,1.0,-41.34,21.42,115.34,1.96,151.55,161.68,28.81,101.55,-77.58,102.34,10.37,1.78,-27.67,78.87,1.0
1.0,1.0,1.0,1.0,0.97,-32.57,-207.44,1.98,-55.5,-77.73,-22.21,63.66,83.04,-29.27,192.76,-5.93,119.27,-19.46,2.0
1.0,1.0,1.0,0.0,-21.41,-20.6,-83.68,0.89,2.7,178.37,6.55,-12.54,-19.44,-57.13,-92.37,0.72,-134.01,-156.27,1.0
1.0,1.0,0.0,1.0,115.37,-154.22,-132.36,2.45,-82.7,-58.58,-8.15,-70.25,4.56,-7.93,141.34,6.26,392.94,-54.71,2.0
2.0,1.0,1.0,1.0,-132.37,120.98,-83.04,0.11,-71.72,242.44,5.45,40.1,-39.16,24.74,137.62,-4.48,-366.49,87.33,0.0
0.0,1.0,1.0,1.0,-9.57,48.85,-144.84,-5.89,-88.72,-9.81,2.84,72.07,-104.4,-8.3,138.57,-2.36,-166.58,-99.89,0.0
1.0,1.0,0.0,1.0,40.68,55.65,174.68,1.35,-113.97,115.14,0.08,-79.13,-12.39,-37.14,45.56,8.78,-108.69,-60.33,1.0
1.0,1.0,0.0,0.0,-56.3,-167.59,-133.23,-1.98,105.16,234.17,-18.88,-52.97,-24.85,44.92,90.0,3.68,188.52,22.7,2.0
1.0,1.0,1.0,1.0,-23.82,132.91,-517.83,5.22,138.11,66.07,10.49,-3.46,62.25,13.55,-328.67,2.22,-47.09,-10.21,1.0
1.0,1.0,1.0,1.0,52.12,132.44,102.62,2.95,-95.06,75.69,10.75,-36.77,-154.4,34.87,139.07,0.57,-32.86,32.86,0.0
1.0,1.0,0.0,1.0,6.23,67.82,-36.98,5.35,24.91,-105.11,16.81,-65.24,-105.11,93.32,-276.15,8.61,-176.02,124.06,1.0
1.0,1.0,0.0,1.0,-94.17,-170.01,180.63,1.94,-40.98,-211.52,-73.98,60.94,65.53,11.17,-233.18,-8.29,297.91,-24.14,1.0
1.0,1.0,1.0,1.0,67.01,-23.96,69.18,2.61,97.16,-9.99,-47.48,24.55,35.01,39.45,148.14,3.44,93.56,-128.14,0.0
1.0,1.0,1.0,1.0,-6.56,62.46,44.2,-3.54,165.75,23.37,-0.17,-43.85,87.57,66.59,70.8,-1.56,-36.63,-8.07,0.0
1.0,1.0,0.0,1.0,8.83,-28.7,140.78,5.4,-5.21,15.32,1.39,11.82,-93.29,-28.06,-32.11,-0.31,184.35,-69.16,0.0
1.0,1.0,1.0,1.0,-5.04,-84.7,-235.19,1.99,9.33,43.07,-31.41,-26.93,11.93,-109.58,205.21,1.32,234.78,-0.27,2.0
1.0,0.0,0.0,1.0,-23.98,-335.12,387.07,-1.6,51.75,-1.7,-7.32,-59.09,-38.01,-25.28,202.42,-0.31,171.7,183.58,0.0
1.0,1.0,0.0,0.0,13.79,-226.26,-263.77,0.53,68.37,422.61,-21.84,85.51,50.32,23.59,-95.88,3.04,244.53,64.26,2.0
1.0,1.0,1.0,1.0,13.72,-33.18,-185.71,-3.34,44.18,-16.26,4.63,-32.28,3.9,-3.56,32.12,1.22,84.95,-41.47,1.0
1.0,1.0,1.0,1.0,42.79,-81.1,137.18,5.24,31.5,58.55,9.22,-45.2,-98.63,11.15,148.35,-6.25,278.22,101.56,0.0
0.0,1.0,1.0,0.0,-43.87,90.75,-6.28,2.5,-10.93,267.45,12.84,-56.41,-24.74,61.16,100.94,-3.37,-181.53,-1.0,0.0
1.0,1.0,1.0,1.0,-8.8,-126.02,219.13,1.33,-77.97,-192.31,-10.08,-78.8,-35.12,-70.55,166.95,4.28,142.21,22.46,2.0
1.0,1.0,1.0,0.0,14.62,161.07,-114.3,-7.36,124.06,-11.76,23.45,48.15,71.11,75.1,-177.24,-4.75,53.83,-39.92,1.0
1.0,1.0,1.0,1.0,-20.65,93.42,-290.26,0.31,-177.35,39.16,-9.54,-5.28,-116.79,82.51,-206.96,5.62,-3.17,-10.03,1.0
1.0,1.0,1.0,0.0,-46.88,20.03,-390.79,-7.59,43.51,-35.21,6.38,-19.97,-152.44,-15.18,-220.0,-5.18,-31.57,-41.21,1.0
1.0,1.0,2.0,1.0,16.9,-58.7,-54.28,2.19,33.53,159.3,-1.68,75.12,-46.73,5.04,269.58,-11.54,-55.29,-83.06,0.0
1.0,1.0,1.0,1.0,31.11,11.61,-4.2,-3.05,31.41,26.38,-15.98,-17.07,32.51,-105.65,5.43,2.41,-122.48,-61.67,1.0
1.0,1.0,0.0,2.0,41.09,-4.0,-229.11,5.83,-22.19,-65.36,18.51,-47.94,-60.27,-61.75,176.06,12.71,270.25,-51.2,2.0
1.0,1.0,1.0,1.0,-6.9,94.58,-34.36,-1.13,-33.81,116.81,-25.65,1.4,12.69,34.36,125.98,-1.85,-112.79,-9.94,0.0
1.0,1.0,1.0,1.0,-46.61,-174.0,27.5,-4.27,33.08,-123.12,-9.11,-149.12,11.31,-15.53,-6.5,-6.06,120.2,162.14,1.0
1.0,1.0,1.0,0.0,-94.52,90.99,-124.04,-2.31,-56.37,128.9,27.39,81.76,74.39,59.48,22.52,-5.49,-33.83,78.65,0.0
1.0,1.0,1.0,1.0,-4.34,-99.18,102.25,6.91,-95.27,-19.78,13.43,65.65,22.52,20.95,84.85,5.77,47.34,198.79,2.0
1.0,1.0,0.0,0.0,53.66,-108.22,70.33,2.7,-63.58,126.7,-20.47,-106.5,-50.71,-53.1,-55.02,-7.02,191.62,16.76,0.0
1.0,1.0,1.0,1.0,-41.92,6.2,162.28,4.27,49.45,186.76,-6.69,-82.15,-100.44,25.89,121.73,-11.81,-215.95,144.94,0.0
1.0,1.0,1.0,1.0,26.96,80.72,-197.45,-0.11,78.43,77.97,4.13,-181.12,48.8,-41.61,89.06,-5.25,-155.98,-107.89,0.0
0.0,1.0,1.0,0.0,65.15,142.88,-275.39,-5.94,-76.94,37.72,8.93,85.92,-90.87,-43.66,13.81,-7.69,-14.79,52.22,0.0
1.0,1.0,1.0,2.0,19.56,-139.89,123.42,3.72,-102.02,-181.47,1.39,124.51,54.17,-86.14,125.73,7.01,167.35,-0.25,2.0
2.0,1.0,1.0,1.0,64.35,-106.32,267.46,1.39,-60.42,-125.19,6.08,51.06,-83.33,0.2,155.63,-0.23,196.8,-22.27,2.0
1.0,2.0,1.0,1.0,-36.92,3.13,-50.11,4.26,66.51,51.82,-3.01,6.84,40.2,-20.14,116.31,-5.98,140.67,220.13,2.0
1.0,1.0,1.0,0.0,42.56,-123.12,-211.83,2.71,-21.89,219.69,28.62,-10.01,45.67,-32.97,-24.52,-4.26,176.3,39.22,2.0
1.0,1.0,1.0,1.0,-7.87,66.53,-266.91,5.46,27.98,39.08,30.64,77.2,-19.72,12.02,15.02,-4.57,27.66,0.3,0.0
1.0,1.0,2.0,2.0,20.11,-34.66,-130.58,4.56,-1.48,-71.97,-15.96,53.72,86.39,-37.56,152.16,-7.52,-80.51,28.08,2.0
1.0,1.0,1.0,1.0,66.24,-186.7,136.82,3.29,82.37,-40.05,-27.68,-186.92,4.68,7.5,187.03,4.67,167.15,10.57,2.0
0.0,2.0,1.0,0.0,10.57,-199.38,180.18,-0.09,-125.41,112.01,-5.93,6.25,-47.97,4.76,80.44,-4.82,119.86,-81.68,0.0
1.0,1.0,1.0,2.0,-1.84,-84.6,295.64,2.88,10.34,-173.42,21.9,8.78,21.61,-47.96,262.22,7.24,109.83,103.35,1.0
2.0,1.0,1.0,1.0,-66.47,74.12,-294.6,2.8,63.49,144.18,-2.77,34.74,98.06,-57.66,-98.86,2.24,-179.67,-37.11,1.0
1.0,1.0,1.0,1.0,-26.75,-98.52,89.37,-3.58,139.84,-24.66,-39.86,12.25,-123.08,-2.88,138.32,2.7,25.3,3.91,2.0
1.0,1.0,1.0,2.0,-64.42,-34.57,220.6,4.88,1.65,-177.93,14.56,-4.32,-18.46,-11.27,34.91,3.73,52.11,53.44,2.0
1.0,1.0,1.0,1.0,-60.9,-14.85,-250.01,6.76,9.53,26.06,-8.03,-58.5,-120.02,-96.28,155.91,-11.27,136.36,46.42,2.0
1.0,1.0,1.0,1.0,61.79,-13.58,54.3,1.25,-45.91,-132.08,-7.58,82.96,154.86,-126.81,-14.23,0.23,190.41,-64.22,2.0
1.0,1.0,1.0,1.0,67.05,-97.35,133.83,2.1,93.48,-108.49,-36.21,76.79,-99.95,-69.56,31.26,1.63,71.93,77.63,2.0
1.0,2.0,1.0,1.0,58.16,144.83,-277.53,-3.5,37.66,60.71,-34.81,56.1,21.78,-44.09,115.66,-5.2,-76.28,54.14,0.0
1.0,1.0,1.0,1.0,29.75,145.89,149.04,2.01,-12.22,-143.12,-17.43,-16.4,70.83,28.96,-29.67,-0.34,131.18,-209.25,2.0
0.0,1.0,1.0,1.0,22.71,-231.19,-59.63,1.17,-71.22,-128.85,10.46,0.37,-17.9,-9.22,-163.79,-5.47,-76.79,-159.3,1.0
1.0,1.0,1.0,2.0,-25.38,-51.89,-224.33,6.22,-32.65,29.11,-29.79,-23.51,-17.58,19.27,231.39,-5.51,113.86,-113.1,2.0
1.0,1.0,1.0,0.0,-5.06,10.63,-300.98,-4.6,-90.4,-41.42,-38.13,-91.61,-31.5,-64.37,-214.91,-4.64,-87.74,49.24,1.0
1.0,1.0,0.0,1.0,-75.03,46.1,-363.26,1.6,141.97,-58.3,19.84,-25.45,7.45,-102.85,-429.05,10.15,-160.04,-35.35,1.0
0.0,1.0,2.0,1.0,-0.24,5.71,-382.89,-2.89,-7.11,110.34,-5.37,68.12,-27.39,-55.79,107.03,-6.71,-251.67,156.83,0.0
1.0,1.0,1.0,1.0,25.16,68.29,216.36,2.3,-91.46,101.81,-8.09,-28.4,47.17,-39.09,140.91,-0.59,-52.46,57.26,2.0
1.0,1.0,1.0,1.0,-72.28,54.02,6.35,5.07,-81.15,43.39,-26.38,110.39,-175.87,7.6,88.18,-2.74,-132.76,22.0,0.0
1.0,1.0,0.0,1.0,-19.34,78.87,-76.73,2.78,46.95,130.21,-19.77,27.54,-24.94,66.57,-76.15,3.31,-29.04,-94.27,1.0
1.0,2.0,1.0,1.0,-1.52,-3.28,-267.0,7.17,-259.28,150.86,-24.72,-25.64,127.18,-118.73,52.79,-8.57,308.84,84.6,2.0
1.0,1.0,1.0,1.0,-26.05,50.0,-146.56,-1.82,-227.27,85.8,20.34,37.75,-66.99,-19.9,17.72,-6.18,-137.23,72.32,0.0
1.0,1.0,1.0,1.0,-5.45,-119.6,105.26,3.41,1.02,-46.95,-17.34,44.44,-6.34,-52.33,148.0,5.49,77.14,-4.58,2.0
0.0,2.0,1.0,1.0,-35.54,-161.75,-276.56,3.45,-119.55,142.7,-3.58,-51.79,19.75,24.93,87.23,1.03,73.91,56.56,2.0
1.0,1.0,2.0,1.0,18.87,53.8,-319.22,-7.15,62.19,-35.68,-14.06,15.14,143.08,-5.68,15.73,-8.4,-191.37,65.65,0.0
0.0,1.0,1.0,1.0,-52.66,37.99,-210.2,2.7,1.36,129.89,-28.08,26.17,-221.6,5.12,137.19,-5.65,52.18,38.13,0.0
2.0,1.0,1.0,1.0,-3.38,-177.86,-106.09,-1.65,184.02,-207.35,-10.01,-56.95,-8.61,-53.74,-179.52,-6.65,177.16,114.35,1.0
1.0,1.0,2.0,1.0,13.7,60.74,-315.8,-4.26,-144.72,42.23,4.22,-28.95,135.51,37.68,6.31,-9.21,-217.3,280.51,0.0
1.0,1.0,1.0,1.0,-53.95,-189.88,204.21,9.5,-28.66,182.71,3.26,-13.34,-0.56,-24.95,225.25,8.18,-161.26,-163.91,2.0
1.0,1.0,1.0,1.0,-38.63,-48.12,158.85,5.01,91.36,-25.12,-26.42,0.81,71.28,-1.07,-113.41,-0.87,-44.71,7.45,0.0
0.0,1.0,0.0,0.0,-13.32,-101.77,420.25,-1.22,-85.39,173.54,-11.64,-1.96,96.81,80.01,148.78,0.83,54.17,-57.42,0.0
1.0,1.0,1.0,0.0,21.95,16.53,-269.39,-6.7,-109.34,43.47,4.2,82.88,35.24,-20.32,-88.3,-3.27,-13.18,20.03,1.0
0.0,1.0,1.0,0.0,61.14,13.87,-176.9,-4.5,12.97,-173.78,-27.37,-23.1,3.77,-64.32,-299.83,-8.15,83.77,45.8,1.0
1.0,2.0,0.0,1.0,80.09,118.15,-19.36,4.62,93.07,-42.43,-6.59,-15.35,-109.28,30.34,-192.17,7.19,-126.45,-25.27,1.0
0.0,1.0,1.0,1.0,-50.41,-50.91,146.12,2.69,-124.4,83.94,20.64,-93.55,-78.82,-2.32,143.05,-2.09,113.53,155.29,1.0
1.0,1.0,1.0,1.0,-31.76,-187.65,267.63,3.75,-57.36,-59.77,-21.7,-79.37,-85.52,-35.15,181.07,2.66,46.85,-72.07,2.0
1.0,0.0,1.0,1.0,-49.25,141.88,-207.7,0.19,87.81,29.07,-12.83,27.48,31.85,48.03,-103.76,3.42,-23.35,-6.88,1.0
1.0,0.0,0.0,2.0,-1.42,-6.94,-90.29,3.6,126.79,-218.38,0.8,50.27,-49.8,48.05,83.51,9.87,309.76,76.22,2.0
1.0,1.0,2.0,1.0,30.0,112.04,-222.02,0.7,-73.72,78.62,-19.69,63.75,-51.62,4.9,48.73,-7.6,-249.26,-150.15,2.0
2.0,1.0,0.0,0.0,41.33,-164.57,223.97,0.83,93.79,127.91,1.82,21.32,-26.29,-22.76,72.5,-6.07,193.44,-96.7,0.0
1.0,2.0,1.0,1.0,-47.0,153.81,-98.33,4.09,123.43,39.48,-18.44,-28.75,48.03,65.62,-65.91,-1.21,5.67,-181.45,1.0
1.0,1.0,1.0,1.0,-20.83,-40.69,-127.15,3.1,-96.18,143.04,-4.39,-6.39,32.01,21.45,160.22,-10.61,-1.47,-77.65,0.0
2.0,1.0,1.0,1.0,16.79,169.47,-343.84,8.75,61.6,79.06,19.02,-2.48,30.2,24.01,-147.15,-0.65,-142.66,-136.6,0.0
1.0,1.0,1.0,1.0,14.55,115.24,200.84,3.24,-181.65,-102.08,-14.38,-22.1,-42.31,44.92,25.3,3.05,-109.84,28.32,2.0
1.0,1.0,1.0,0.0,36.14,83.02,-220.92,-5.37,24.59,197.81,-19.49,-146.86,-6.6,133.53,42.22,-6.87,-174.48,-25.38,2.0
1.0,2.0,1.0,1.0,19.76,-73.07,-14.54,0.39,140.97,104.85,-51.94,-24.55,-19.71,7.9,154.53,0.0,133.64,40.99,2.0
2.0,1.0,1.0,0.0,-46.81,11.19,-136.21,-0.31,-59.39,152.78,30.72,-25.35,24.88,8.9,-59.7,-7.64,-20.85,-32.01,0.0
0.0,1.0,2.0,1.0,-28.13,34.63,-212.59,-6.97,151.09,-63.35,-19.94,-48.49,18.3,-29.05,122.6,-2.84,-92.68,4.23,2.0
0.0,1.0,1.0,1.0,9.25,123.28,270.15,8.71,-70.13,221.63,25.0,-113.18,-43.7,-44.72,328.71,7.34,-116.25,-44.0,0.0
1.0,1.0,1.0,1.0,-36.77,-106.52,-135.08,2.59,-35.07,27.89,13.09,-63.33,-66.71,109.76,6.92,-7.03,-195.14,214.28,2.0
1.0,0.0,0.0,0.0,-73.11,51.26,100.17,-11.61,-14.47,-47.71,4.58,46.2,32.57,-87.19,-217.03,-7.36,287.59,299.73,0.0
1.0,1.0,1.0,1.0,13.23,21.55,-13.11,4.52,163.36,73.83,-6.09,1.1,34.21,5.49,30.05,-4.22,63.01,174.0,0.0
1.0,1.0,0.0,1.0,-86.5,116.53,-91.54,5.96,78.74,283.59,7.5,-83.11,37.94,-20.46,13.82,-0.21,35.15,100.5,1.0
1.0,1.0,0.0,1.0,-73.46,-76.32,70.33,1.42,-191.41,-227.11,-11.97,-142.16,-33.67,-5.04,42.33,2.29,317.57,-192.3,2.0
2.0,1.0,1.0,0.0,11.15,-159.56,-459.23,-9.72,88.92,-12.62,40.57,-44.24,-44.1,116.88,-261.85,-10.8,40.29,30.29,1.0
0.0,1.0,0.0,1.0,-27.16,-34.49,265.9,2.83,-33.3,108.52,-7.37,-74.17,-61.94,10.62,35.09,-1.65,16.4,-142.72,0.0
1.0,1.0,1.0,0.0,16.87,-93.15,147.85,3.14,82.51,123.97,-8.7,68.92,8.52,-71.29,-85.37,-7.51,16.01,97.28,0.0
1.0,2.0,1.0,1.0,-51.75,53.16,248.96,1.85,-137.99,-23.71,24.88,38.45,-86.49,-39.97,96.74,-0.09,0.47,48.08,2.0
1.0,1.0,1.0,2.0,13.54,28.33,-14.01,4.21,106.91,-132.08,10.3,130.47,32.32,-43.74,10.67,6.05,141.41,-53.75,2.0
1.0,1.0,1.0,1.0,61.78,112.44,-9.88,-0.53,79.59,-71.53,-11.79,83.89,-26.04,12.69,-49.85,-2.76,227.34,165.7,2.0
1.0,1.0,1.0,1.0,-16.08,-73.33,143.87,-1.2,-6.31,2.59,5.68,-73.7,90.57,71.9,40.74,1.29,-71.68,-12.81,2.0
1.0,1.0,1.0,2.0,-16.72,-40.57,109.93,7.26,111.21,-40.71,15.77,-107.59,43.0,-73.44,289.64,13.05,17.58,-186.0,2.0
1.0,1.0,1.0,0.0,68.05,-29.96,188.82,-1.16,53.18,7.59,2.96,-63.56,51.61,71.18,15.55,-4.34,-20.05,-100.11,2.0
2.0,1.0,1.0,1.0,87.22,24.25,76.31,-0.16,34.28,12.38,-29.26,161.42,-24.93,75.06,45.56,-1.38,5.52,-159.74,0.0
1.0,2.0,1.0,0.0,34.12,-23.75,-46.73,0.95,-14.43,235.89,23.61,-55.99,137.0,36.45,-9.41,1.72,-95.99,-43.64,1.0
1.0,1.0,1.0,1.0,-28.41,-142.59,-59.58,-0.64,49.38,13.19,13.62,-9.47,-168.72,94.71,57.84,3.49,-59.18,-163.67,2.0
1.0,0.0,1.0,1.0,42.62,142.67,12.51,1.36,128.27,-297.98,-19.85,-148.14,154.92,57.63,-107.95,1.38,242.54,-27.79,2.0
1.0,2.0,0.0,1.0,-13.29,91.39,79.86,1.04,43.55,-66.13,11.86,117.59,68.07,20.6,-110.11,0.65,210.47,87.4,1.0
1.0,1.0,1.0,1.0,-34.9,-194.11,-278.58,-3.93,-75.21,29.01,39.56,113.63,116.0,21.37,44.64,-1.3,198.51,-3.88,1.0
1.0,1.0,1.0,2.0,1.14,57.74,74.04,3.07,-46.35,-145.98,31.24,31.56,28.21,-53.13,117.09,6.38,156.03,161.93,2.0
1.0,2.0,1.0,1.0,3.29,269.78,-66.66,1.69,77.51,283.62,21.07,108.42,-84.03,-44.01,318.22,1.07,-202.32,10.15,0.0
1.0,1.0,1.0,0.0,-14.03,-179.21,-149.08,1.94,85.97,232.66,10.63,-9.5,-41.02,-24.89,-73.13,-2.67,-64.9,22.37,2.0
1.0,1.0,0.0,1.0,-29.45,-198.03,25.61,2.05,94.24,-147.96,29.04,15.01,-49.9,-39.49,30.62,0.58,445.26,-25.89,0.0
1.0,1.0,1.0,0.0,39.15,-154.57,-434.46,-6.92,-73.06,64.47,23.18,6.57,-120.67,31.04,-91.23,-4.76,196.01,72.19,1.0
1.0,1.0,1.0,1.0,9.53,147.8,-41.43,4.13,122.99,282.65,17.45,111.95,-14.88,-102.24,93.66,-4.38,-170.21,27.12,0.0
1.0,1.0,1.0,0.0,-43.11,-11.15,318.77,-1.19,-69.08,51.58,-19.47,26.45,-157.7,12.85,-38.53,-8.14,-96.41,-11.68,2.0
0.0,1.0,1.0,2.0,-0.68,156.6,-274.34,7.9,-84.53,-19.78,-13.91,-31.16,8.31,-1.64,-274.66,8.21,-173.23,272.25,1.0
1.0,1.0,1.0,1.0,-62.64,-67.56,95.48,0.09,-10.59,-96.13,-18.9,-100.65,-15.31,-60.0,28.24,-2.08,236.05,80.67,2.0
0.0,1.0,1.0,1.0,-12.68,-58.76,-113.66,0.64,-110.78,21.06,19.16,-74.14,-107.75,20.55,188.2,0.93,258.19,100.44,2.0
2.0,1.0,0.0,1.0,-1.23,-110.25,-133.58,-0.8,-23.45,-157.04,23.6,-12.83,132.51,-14.19,-198.43,-4.23,481.52,81.65,1.0
1.0,1.0,0.0,0.0,44.87,-186.97,451.95,2.8,127.83,134.13,-14.76,-49.2,11.62,-74.99,-125.45,-6.06,215.96,-29.08,0.0
1.0,1.0,1.0,0.0,10.86,-314.99,290.76,-1.96,78.75,98.29,0.22,31.89,-4.24,25.41,339.82,-5.49,263.43,-194.09,0.0
1.0,1.0,1.0,1.0,4.96,101.64,-206.2,1.62,0.12,58.34,25.09,-17.94,51.9,74.69,-105.65,4.37,-119.24,-88.58,1.0
1.0,1.0,0.0,0.0,6.99,188.83,68.6,0.74,105.97,270.55,23.44,-61.03,-34.59,-61.45,-17.29,-5.04,82.68,32.04,0.0
2.0,1.0,1.0,1.0,-36.41,-101.37,-44.57,-0.2,1.11,58.13,8.25,69.94,48.36,-0.05,57.08,0.28,66.15,107.98,2.0
1.0,1.0,0.0,1.0,-31.64,-183.67,288.38,-1.43,-115.59,68.07,-7.21,-31.51,146.14,-2.93,178.06,2.73,137.64,-13.63,0.0
1.0,1.0,1.0,1.0,10.6,-121.05,-33.37,3.49,137.58,-150.46,-32.51,54.5,121.03,172.75,-103.88,0.01,136.06,-6.65,1.0
1.0,1.0,1.0,1.0,-48.77,220.97,-81.74,-2.67,48.21,138.01,9.16,-174.99,-3.24,68.6,102.56,-3.76,-39.8,25.06,0.0
1.0,1.0,1.0,1.0,72.91,-13.74,-252.04,-2.66,-119.18,-69.11,-8.08,-39.49,-108.56,-31.98,-171.48,-2.61,-119.0,-2.87,2.0
1.0,1.0,1.0,1.0,-16.54,-18.31,72.31,0.71,-67.98,-10.72,10.81,-104.29,-80.37,-82.08,-50.41,-9.27,-30.2,45.93,2.0
0.0,1.0,1.0,0.0,53.83,-52.77,60.23,1.13,-103.08,174.42,-8.98,-111.89,12.33,61.66,-21.02,2.72,-164.09,24.41,1.0
1.0,1.0,1.0,1.0,135.1,93.17,-259.83,2.87,-101.36,117.99,-11.2,-18.86,-10.13,37.71,-143.65,3.43,-84.05,175.23,0.0
1.0,2.0,1.0,1.0,-3.73,-121.15,-42.46,0.55,29.07,96.98,-16.86,-3.85,-68.47,,119.0,-3.96,-81.66,14.01,2.0
1.0,1.0,2.0,1.0,30.16,74.63,-230.58,1.06,-76.75,98.33,7.22,-174.88,46.23,-55.44,111.66,-5.32,-256.5,-124.67,2.0
2.0,1.0,0.0,1.0,69.1,23.39,195.74,2.63,-82.69,110.39,1.2,54.32,-61.7,74.43,48.17,0.25,-3.29,96.35,1.0
1.0,1.0,1.0,1.0,50.63,89.02,78.48,1.5,29.15,89.26,-22.91,108.61,49.01,87.43,-14.32,-3.73,30.25,98.83,2.0
1.0,1.0,1.0,1.0,-59.42,197.22,-87.56,7.11,62.89,24.7,-15.54,-73.61,72.1,0.97,-66.04,2.88,-91.22,-176.67,1.0
0.0,1.0,0.0,2.0,21.14,-127.87,-48.72,4.59,-60.79,-69.4,-7.94,43.64,37.33,36.81,128.71,8.62,218.92,-202.6,2.0
1.0,1.0,1.0,1.0,-40.96,-19.45,-229.08,6.7,151.09,93.97,-9.25,80.8,-55.18,-34.92,156.64,-7.71,240.64,-133.61,2.0
1.0,1.0,1.0,1.0,12.68,-95.64,-91.79,-1.22,36.21,-128.55,-3.76,7.89,-6.09,-1.13,-188.49,-4.84,-56.85,102.07,1.0
1.0,1.0,1.0,1.0,-27.18,-175.63,287.31,3.95,129.26,147.53,-0.66,-43.81,32.01,66.86,163.5,1.7,-151.89,67.9,2.0
1.0,0.0,1.0,1.0,-41.47,152.17,-185.75,-6.0,-18.92,-42.46,54.02,115.12,21.51,22.61,-31.62,1.22,-151.63,-58.0,1.0
1.0,1.0,1.0,1.0,12.58,-86.65,69.95,2.47,-66.52,-32.67,15.67,142.6,-132.88,65.09,-9.24,0.76,50.64,-93.07,2.0
