cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
1.0,2.0,1.0,7.97,11.13,0.73,-17.49,215.87,-8.11,-56.34,31.18,19.06,33.43,-6.9,-305.91,4.57,153.36,-105.49,4.61,26.49,70.24,-9.87,0.0
1.0,1.0,3.0,-9.07,22.05,1.31,6.38,66.54,-61.01,-62.97,-16.5,103.47,-69.07,28.89,-758.59,-3.99,-70.64,98.94,-51.16,23.13,149.42,-18.83,1.0
2.0,1.0,1.0,4.99,-12.98,0.75,63.71,122.23,-131.24,63.8,25.69,-90.07,-20.41,9.98,-138.84,3.61,-216.23,-36.05,-8.86,16.67,198.24,-17.57,0.0
1.0,2.0,2.0,-0.22,74.07,-0.43,-47.8,87.36,-32.69,-28.2,-202.39,-194.35,43.9,-45.6,319.18,-5.69,-422.33,189.21,-17.66,-39.28,29.2,12.04,1.0
1.0,1.0,2.0,10.05,73.48,-0.38,57.13,14.29,-4.84,35.98,-69.91,8.28,17.27,-29.22,53.24,12.28,-276.08,53.77,-4.1,-22.31,59.48,6.94,0.0
2.0,0.0,2.0,-15.81,-64.83,0.4,4.64,-47.67,86.96,62.63,60.83,-17.23,-57.97,-29.68,5.94,-6.63,-137.19,-100.59,23.12,-13.08,99.7,0.89,0.0
1.0,2.0,1.0,2.95,3.62,-1.31,26.24,-441.73,16.15,-7.39,110.11,-78.32,41.96,11.24,420.48,4.18,-408.09,84.91,-30.07,13.36,-26.62,5.7,0.0
1.0,2.0,1.0,-14.4,-61.44,-0.14,42.74,112.24,-75.51,,73.73,-42.64,-18.65,20.92,-272.08,2.19,-91.8,-215.61,-11.04,5.75,-69.41,-23.45,0.0
3.0,1.0,1.0,-15.95,77.05,-1.71,-7.04,170.49,-6.16,63.6,149.47,-39.54,-129.48,26.99,-184.72,12.78,159.36,-134.46,19.23,13.91,9.19,12.03,1.0
1.0,2.0,2.0,14.02,-14.59,1.48,-3.1,205.92,-16.5,-31.73,-148.51,-101.96,18.03,6.11,175.28,1.82,-385.57,169.58,2.9,13.9,23.9,-12.28,1.0
1.0,1.0,1.0,-0.73,-0.64,0.92,-17.41,-153.2,54.7,113.58,-13.46,45.51,32.55,-9.3,5.09,13.75,202.18,-83.52,-12.21,-21.32,63.16,9.06,1.0
1.0,2.0,1.0,-6.01,-56.83,-0.94,-42.15,192.22,-6.35,67.28,-53.64,56.17,9.04,-15.49,163.34,-11.59,137.08,140.71,38.02,-14.26,10.21,5.99,0.0
2.0,2.0,2.0,-24.31,36.05,-1.33,21.07,65.18,20.22,-85.3,197.7,94.37,-83.88,18.25,-622.4,-8.22,14.85,-201.71,11.96,35.29,121.48,20.75,1.0
2.0,1.0,1.0,21.61,-50.62,-0.43,-22.38,91.66,54.82,108.57,168.92,-17.84,69.69,-2.2,288.36,-0.51,-103.18,16.5,16.36,14.17,81.34,15.63,0.0
2.0,2.0,0.0,-26.27,72.55,0.39,-61.95,-62.3,16.45,146.71,-96.11,-46.83,13.85,-35.38,269.84,0.86,124.23,-104.5,4.48,47.3,-10.01,14.93,1.0
2.0,2.0,1.0,-25.15,37.63,1.35,34.2,175.19,42.77,63.63,-11.72,-214.94,-53.74,2.16,164.45,-16.92,-194.95,-57.43,-21.88,20.22,-53.65,18.4,1.0
2.0,1.0,1.0,27.03,53.57,-0.92,-10.06,73.1,40.91,-54.5,50.89,-201.52,8.44,-22.3,-67.39,11.8,267.36,-209.4,0.89,2.43,68.44,-0.68,0.0
2.0,2.0,1.0,-12.86,-112.99,1.34,13.7,6.95,-3.99,27.37,3.06,-137.94,2.33,-40.87,218.53,9.51,72.72,34.36,-9.37,-10.6,-24.74,-9.17,0.0
1.0,2.0,2.0,-0.53,-3.55,0.59,-14.33,-61.55,49.67,21.69,-85.99,114.97,-43.4,-51.16,-366.69,-2.42,-197.39,141.27,-30.39,-6.39,126.3,-13.84,0.0
2.0,2.0,0.0,23.03,-62.51,0.55,26.8,-297.5,46.54,40.7,216.52,-112.84,46.16,2.34,489.94,6.58,29.73,-30.92,10.68,9.17,5.99,1.76,0.0
2.0,0.0,1.0,-29.97,137.21,0.93,-2.86,-211.81,-25.22,85.51,162.04,-127.95,42.86,30.81,699.46,-6.27,11.07,72.7,5.14,29.11,-113.87,6.69,0.0
1.0,2.0,0.0,-15.69,-74.17,0.62,31.25,-180.25,43.33,104.91,66.91,-1.85,63.53,-35.53,717.83,-13.77,115.21,302.52,5.96,-12.23,-146.68,-18.52,0.0
2.0,2.0,1.0,5.25,-14.24,-0.39,-69.88,-118.62,-58.63,115.09,-15.33,-127.62,-107.16,-36.24,443.24,-5.23,-292.46,-50.16,7.4,2.64,-139.42,-28.11,0.0
2.0,2.0,2.0,-23.1,50.09,-0.92,-60.79,-257.21,36.94,176.4,86.95,-27.42,47.65,-20.59,942.44,8.55,-133.34,386.9,-4.14,23.03,-168.88,13.99,0.0
1.0,1.0,1.0,5.89,14.56,1.21,-34.46,-99.89,42.96,-17.91,-201.2,36.84,-13.56,19.62,355.25,-4.3,-276.94,318.17,18.61,-9.45,-74.79,-24.26,0.0
1.0,1.0,3.0,-3.61,-52.88,0.25,-33.55,-25.89,38.68,-62.61,-35.03,65.16,10.52,-2.03,-458.06,-3.83,-6.52,-4.74,-14.77,-9.02,193.11,8.84,0.0
1.0,2.0,1.0,5.97,78.04,-0.89,42.31,-152.1,-36.62,138.6,121.69,17.3,55.21,-17.67,484.34,6.09,96.85,265.44,-8.75,14.41,-31.18,13.14,0.0
1.0,1.0,1.0,-30.92,16.22,0.44,-25.04,145.81,-39.81,-128.31,62.38,-0.61,-32.99,3.02,-428.77,-4.43,-50.73,46.23,-21.64,16.2,40.08,-7.68,1.0
1.0,2.0,1.0,-20.84,29.19,2.03,61.94,280.09,-22.87,-36.42,-130.87,163.57,-69.74,-1.4,-496.46,18.47,-407.54,231.72,-5.97,-26.59,105.13,2.43,1.0
2.0,2.0,2.0,-16.49,11.74,0.35,-25.45,95.95,93.72,-19.18,33.86,-58.17,-69.53,58.53,-156.91,7.76,60.17,-22.46,6.19,-5.76,38.37,6.49,1.0
1.0,2.0,2.0,2.1,2.1,0.18,94.26,-61.31,-39.66,88.11,-84.51,-29.75,62.16,12.59,355.93,-2.52,165.33,-22.6,1.06,19.25,-80.34,2.44,1.0
1.0,1.0,2.0,-43.63,78.1,-2.38,51.73,108.92,20.39,-104.48,-39.49,17.04,-30.93,45.24,-521.13,14.43,30.99,-132.08,-29.11,1.7,5.19,-10.05,0.0
1.0,2.0,2.0,-21.98,5.72,1.51,-9.41,-32.34,18.83,59.15,-9.33,63.67,-51.48,-17.09,-54.53,-6.61,-101.18,145.42,3.46,20.19,78.8,12.36,1.0
1.0,1.0,2.0,-11.19,98.14,0.08,8.15,-59.52,10.62,17.46,-3.43,101.11,-10.44,13.09,-263.27,3.45,-149.9,124.94,-15.51,-35.93,152.35,-3.09,0.0
1.0,1.0,1.0,-16.76,-2.26,0.84,28.03,101.49,-34.87,-43.46,-4.33,-0.34,-49.97,-12.97,-299.98,0.84,134.01,-86.95,-5.96,8.15,-8.67,10.18,0.0
1.0,1.0,1.0,-12.73,49.67,0.02,9.58,-174.95,-34.49,5.53,102.47,34.97,95.62,20.98,303.98,15.22,-91.44,135.21,9.14,-9.74,55.97,2.66,0.0
1.0,2.0,2.0,6.36,34.21,0.32,-39.27,-46.45,0.74,-53.31,-56.41,13.95,3.26,-11.35,-40.04,-12.83,-250.52,15.22,16.23,11.41,93.49,-7.02,1.0
2.0,2.0,1.0,-1.63,-34.44,-0.08,-54.21,-14.75,-16.25,139.63,54.47,7.28,10.12,5.22,263.27,-3.7,-353.14,181.1,3.17,35.54,123.37,18.71,0.0
1.0,2.0,2.0,-2.63,-48.46,-0.21,-94.94,-220.93,59.44,-23.06,100.88,33.5,-17.11,30.94,25.98,-5.23,0.59,275.87,-21.69,-16.38,27.48,4.15,1.0
1.0,2.0,1.0,-8.5,17.43,0.44,1.05,182.01,31.83,-31.6,-96.78,37.6,1.3,1.41,-257.63,-13.79,74.66,-8.77,-15.46,-15.83,-30.2,12.41,0.0
1.0,3.0,1.0,-13.94,21.06,0.41,25.53,118.46,-42.68,-111.25,84.36,64.32,54.3,-63.43,-524.69,10.31,-71.4,-107.58,-25.1,26.19,124.43,-13.98,0.0
1.0,1.0,1.0,-17.28,-39.69,0.53,24.62,141.43,-93.75,93.82,-200.93,46.14,68.19,10.63,363.93,-4.8,-254.94,52.65,33.95,2.53,-6.1,-11.49,1.0
1.0,1.0,2.0,11.01,1.36,-0.13,29.73,14.91,117.12,24.08,-47.76,-0.81,14.53,-32.0,172.4,3.07,92.76,83.11,5.77,29.62,-54.48,9.19,1.0
1.0,1.0,2.0,-18.59,17.8,0.26,-39.22,17.74,-40.42,71.38,-93.06,26.46,-55.01,-40.83,-298.94,-15.86,-52.52,0.95,-30.72,-16.6,86.34,-5.77,1.0
0.0,2.0,1.0,27.16,60.7,-0.09,42.02,12.17,0.39,-221.84,-50.56,193.21,-6.04,-17.82,-1111.68,1.67,145.27,20.0,-50.47,-6.14,194.75,-10.45,0.0
2.0,1.0,0.0,-58.04,-20.42,-0.01,-36.21,90.43,-11.65,44.22,130.72,-11.53,23.99,19.19,56.24,2.06,-390.92,-109.75,1.16,1.34,46.36,-2.44,0.0
2.0,1.0,1.0,-38.01,-0.87,0.43,-10.24,50.2,-113.34,127.33,-41.87,99.45,4.28,28.04,365.96,2.63,90.52,310.22,50.68,7.31,57.9,4.59,0.0
2.0,1.0,2.0,-3.46,-58.74,-0.45,-34.04,19.23,-32.73,-90.41,437.32,-12.31,83.41,4.78,-109.2,-4.4,-493.64,-288.81,-5.0,29.83,74.16,-0.99,0.0
3.0,2.0,2.0,-10.44,26.5,0.79,10.34,66.76,17.98,72.67,51.44,-118.03,-51.09,6.43,368.93,4.65,-163.36,-148.42,34.5,-11.66,-83.13,24.15,0.0
2.0,1.0,1.0,-4.15,-8.62,-0.08,9.15,67.23,-29.81,71.0,167.08,-34.36,59.81,-11.07,159.22,-5.34,-54.86,-53.2,14.16,1.41,108.2,33.25,0.0
1.0,2.0,1.0,19.97,-49.3,1.63,64.5,202.98,81.74,-91.12,-58.12,-61.89,80.77,-36.55,190.6,-20.7,-95.99,43.05,-0.79,0.45,-129.63,-1.39,1.0
1.0,0.0,1.0,43.66,-67.99,0.27,-30.77,27.42,69.12,-147.1,130.23,-9.03,22.31,2.07,-145.26,3.86,-96.73,-119.29,3.46,-16.96,-36.33,20.5,0.0
1.0,2.0,1.0,-13.37,31.83,0.79,-45.48,231.66,-30.22,41.77,-247.4,10.36,58.01,-43.46,174.29,-2.16,-253.45,22.24,12.42,-5.7,-30.07,7.47,1.0
1.0,1.0,1.0,18.82,52.86,-1.53,-36.23,6.65,-23.37,-32.68,-108.86,11.29,-10.99,-20.84,-56.93,4.85,-13.65,198.48,-13.77,13.82,7.69,16.96,1.0
1.0,1.0,1.0,20.43,5.13,1.77,5.36,-81.02,-94.88,-45.5,-69.72,7.0,-96.09,-40.11,-211.49,4.84,-141.01,-50.92,3.35,23.59,13.67,-6.23,0.0
2.0,3.0,2.0,2.64,10.94,-0.7,-60.22,236.09,-86.65,-18.37,98.82,10.91,-6.54,-32.99,-97.09,4.84,-272.74,-155.71,7.04,-18.4,-52.88,3.1,1.0
2.0,2.0,1.0,-17.19,7.43,0.09,-28.3,-112.28,32.09,-5.81,-0.5,-8.49,-56.24,-22.7,-307.95,13.66,-123.18,-168.63,-1.78,21.36,155.98,15.22,0.0
2.0,1.0,2.0,-17.07,-11.45,2.38,7.33,72.46,-17.01,-27.44,147.08,-36.66,-86.6,-5.34,-287.54,12.88,296.21,-142.74,8.65,8.89,17.26,-15.99,1.0
1.0,1.0,1.0,11.66,-22.41,0.84,104.47,-30.65,-80.25,-50.68,88.87,106.22,-51.23,-14.07,-650.46,-5.79,93.36,29.94,-32.46,-32.28,163.42,-5.44,1.0
1.0,1.0,1.0,5.81,59.25,1.11,-23.37,-298.72,42.01,-164.76,-221.6,-24.28,69.31,-39.51,17.6,-5.35,-376.75,-180.32,26.04,-2.82,121.05,-9.58,1.0
2.0,3.0,2.0,-19.2,10.35,1.01,16.75,60.29,46.33,-33.28,17.43,-66.5,2.87,-3.02,-31.92,3.61,-297.87,-143.97,-4.7,1.02,7.68,-6.17,1.0
1.0,3.0,2.0,12.39,46.08,0.11,-5.69,130.83,-41.68,88.02,-192.71,105.46,51.35,60.16,10.63,8.73,-58.57,-39.47,17.13,9.88,43.85,-14.8,1.0
3.0,2.0,2.0,17.07,-81.22,-0.97,25.13,78.14,82.6,118.83,259.67,-209.19,77.57,-0.41,403.24,-8.66,-18.83,-115.9,4.35,1.92,115.31,-6.77,0.0
1.0,2.0,2.0,2.9,-23.23,0.5,-60.79,-94.41,27.96,-79.7,97.54,133.63,43.12,62.14,-35.97,10.36,-156.36,295.97,12.63,-13.89,114.04,1.96,1.0
2.0,2.0,2.0,-4.3,54.14,-1.17,58.39,-37.18,-49.7,19.6,-122.74,-194.04,-86.84,-7.98,93.92,10.01,130.07,162.47,-3.5,14.19,86.63,15.65,1.0
1.0,2.0,0.0,-4.64,10.47,1.25,-5.8,94.99,-12.64,-153.7,42.69,163.82,-14.09,-35.4,-474.3,10.06,-100.82,-41.16,39.8,19.76,131.22,32.32,1.0
2.0,2.0,2.0,-8.31,-34.8,1.7,12.31,-348.95,-14.4,165.74,0.73,-2.72,87.98,-35.99,580.33,3.95,210.5,38.72,4.22,12.24,-6.14,-13.94,1.0
0.0,1.0,1.0,14.48,-18.47,-0.11,-59.1,33.15,5.58,-66.79,-82.79,119.24,-3.64,-42.67,-519.32,15.24,-91.65,70.53,-24.86,17.43,135.16,-3.24,0.0
1.0,3.0,2.0,-6.73,87.36,-0.12,-44.72,226.87,-19.17,-59.5,-17.07,57.73,-53.6,17.69,-329.19,-4.71,-71.66,72.83,1.43,-23.55,13.23,9.43,1.0
2.0,2.0,1.0,0.05,-114.18,0.17,-21.83,-111.19,4.24,78.23,213.14,-99.03,51.62,22.59,403.0,5.73,-294.01,-48.99,-0.07,6.77,38.37,-2.45,0.0
2.0,1.0,1.0,11.64,24.37,-1.72,-22.59,104.91,20.03,24.99,181.4,-18.04,-79.31,57.58,-201.5,0.69,131.2,-133.66,14.26,6.12,42.12,-16.87,1.0
1.0,2.0,1.0,-34.0,57.51,-1.3,-10.4,362.93,25.32,-43.83,101.24,66.01,78.21,-72.5,88.09,3.33,-292.07,-47.37,6.49,-39.7,-174.71,-5.51,1.0
1.0,1.0,3.0,-21.86,71.57,0.39,53.48,248.98,-6.05,-87.2,-51.03,137.31,-53.97,3.9,-619.77,-15.54,-309.27,139.54,-8.76,32.04,148.23,-12.58,1.0
2.0,2.0,3.0,7.53,-97.76,-1.04,30.86,-130.67,-32.04,-36.31,138.16,41.88,-95.8,26.17,-444.75,2.98,2.05,-270.88,17.04,-17.11,143.01,-10.55,1.0
1.0,2.0,2.0,26.31,47.1,-0.81,6.67,-229.93,-44.11,-63.18,-68.82,-59.29,-10.1,-11.34,128.48,-15.02,-124.38,87.07,-25.8,-21.65,-81.73,13.27,0.0
1.0,2.0,1.0,12.19,23.29,0.53,-0.35,-39.37,96.48,-27.1,23.69,100.95,-62.0,26.85,-529.76,-4.88,185.4,43.43,-21.9,-17.55,114.45,-18.98,1.0
2.0,1.0,1.0,4.0,-61.1,1.28,-5.16,55.18,44.13,158.71,-276.66,-0.18,-157.88,7.19,273.31,7.7,108.86,246.35,26.85,-33.18,-108.6,21.66,0.0
1.0,2.0,1.0,-7.96,-16.85,-0.48,1.44,110.11,5.76,7.23,22.01,21.36,-17.43,11.66,-207.45,6.95,-88.82,-66.0,-2.64,1.13,58.55,-6.16,0.0
1.0,2.0,1.0,-18.73,-53.24,-0.28,13.55,149.38,103.77,-47.47,81.71,116.42,-55.13,14.19,-88.75,0.11,167.46,195.63,30.93,-24.27,-62.01,19.01,0.0
3.0,1.0,1.0,-3.18,-89.16,1.16,-56.04,119.03,-2.38,-34.43,318.78,-72.06,-31.29,29.23,-311.84,-4.1,-55.31,-457.97,6.67,-5.17,48.22,-4.4,0.0
2.0,3.0,1.0,9.54,-8.22,-0.23,-61.71,-28.66,27.37,114.45,98.24,-60.5,-14.64,27.88,280.58,1.37,-93.46,35.24,16.61,10.06,71.67,-23.48,0.0
1.0,1.0,2.0,6.11,-4.12,0.06,106.03,-148.16,12.01,-26.89,-40.49,-65.14,12.4,-32.93,284.35,7.75,-29.73,109.68,-3.72,6.34,-73.36,26.19,0.0
2.0,2.0,1.0,-8.21,-6.69,0.4,-31.29,260.75,14.02,53.95,107.79,29.32,82.06,95.32,-280.0,7.72,-174.89,-64.77,1.9,-13.11,291.46,-4.94,0.0
1.0,1.0,1.0,-4.19,135.44,-0.15,-55.25,263.42,-24.99,-16.28,-11.71,-26.49,-1.09,78.36,-499.17,-1.35,-102.21,-175.74,-16.51,53.2,178.36,7.46,0.0
1.0,2.0,1.0,-41.92,80.51,-0.01,1.14,56.89,30.81,-120.96,218.37,107.46,-31.93,-4.35,-516.6,8.02,-263.21,-86.0,-21.39,17.47,21.94,-22.49,0.0
1.0,2.0,1.0,-33.87,21.73,0.47,18.36,114.51,-38.26,-130.64,36.75,72.39,23.53,-50.59,-533.75,-6.02,36.32,-32.78,-32.1,2.56,39.39,-2.0,0.0
1.0,1.0,1.0,-15.7,-71.44,0.97,144.81,51.1,-108.85,-42.31,17.67,57.8,51.9,1.07,-567.83,9.92,21.6,-251.99,-9.42,-14.15,250.15,-0.88,1.0
2.0,1.0,1.0,-23.39,-44.26,-0.74,-17.31,-101.13,-102.32,-23.81,228.54,-56.61,-22.18,28.42,480.21,5.91,-210.19,20.24,34.04,-10.55,-147.23,-9.75,0.0
0.0,0.0,2.0,-54.3,-10.47,0.98,-18.3,114.86,-55.7,-102.93,-147.53,26.58,95.21,-15.68,-181.91,-16.23,-309.72,62.23,-22.15,4.65,72.81,12.85,1.0
1.0,2.0,2.0,-8.12,-21.7,-1.59,-27.16,-79.45,24.28,-136.54,125.69,-4.78,1.09,-28.36,-51.24,1.1,-281.04,-89.54,8.22,14.01,-28.13,-13.81,0.0
1.0,2.0,2.0,-10.15,-25.91,1.41,71.64,157.08,-58.85,18.47,-43.66,38.27,-5.36,-33.43,11.56,3.1,-182.71,33.97,26.13,18.75,48.18,10.7,1.0
0.0,2.0,2.0,-41.63,10.23,-1.47,-42.58,64.83,117.22,48.3,-145.97,228.23,74.83,-73.88,-396.82,13.99,-137.06,17.3,-13.44,37.38,172.72,7.05,1.0
1.0,2.0,1.0,-12.02,-18.42,-0.69,16.42,83.32,-53.46,-93.09,-46.88,15.51,-24.95,-36.04,-546.71,-2.46,42.69,-157.61,-25.5,5.89,61.89,0.47,0.0
1.0,2.0,1.0,17.15,-14.27,0.47,-9.21,415.66,17.73,-82.05,-177.87,-59.13,23.44,8.72,-242.53,-6.96,-388.66,-62.41,-21.52,-7.82,-32.3,30.19,1.0
1.0,2.0,1.0,-3.32,-111.54,1.95,52.39,184.71,76.92,-38.2,-70.52,11.24,-27.12,-24.87,-21.23,10.48,-65.91,137.14,1.81,-17.66,-79.57,-7.06,1.0
2.0,2.0,2.0,27.21,55.04,-0.74,15.03,-160.63,17.19,-7.59,221.02,-5.41,-78.25,38.74,128.45,-10.74,-224.47,-25.96,18.05,31.61,-40.6,5.83,0.0
3.0,2.0,2.0,6.85,-76.14,1.71,26.98,333.14,103.35,68.95,342.47,-0.32,-88.68,-1.64,-284.04,-6.56,-15.09,-345.5,-3.61,-20.59,-107.02,4.91,1.0
2.0,2.0,1.0,-17.67,75.26,-0.07,4.29,-85.97,-0.64,-36.27,29.4,-106.13,16.39,1.54,22.42,3.39,-10.93,-36.07,-7.23,18.78,78.68,-3.19,0.0
0.0,1.0,1.0,8.18,91.18,-0.11,-6.0,436.31,-39.76,-195.26,-181.15,12.5,31.3,-14.92,-238.96,-6.91,-299.91,190.81,-16.73,12.03,-123.48,18.78,1.0
1.0,2.0,3.0,12.76,-5.31,0.39,-9.91,-89.27,-80.42,-49.2,-22.84,30.91,141.43,55.83,338.69,-13.36,28.89,83.7,22.52,8.27,1.34,15.25,1.0
1.0,2.0,1.0,-2.34,59.47,0.17,-8.11,-75.51,24.09,123.97,45.85,23.7,88.77,27.69,479.34,6.72,-284.86,340.12,-14.03,-12.92,40.26,5.27,0.0
2.0,2.0,1.0,3.72,-67.98,-0.09,-14.06,81.69,1.36,39.46,10.56,-50.64,-96.64,-22.63,-389.76,-13.78,119.13,-270.54,-7.39,-43.03,70.85,-11.92,0.0
1.0,2.0,2.0,8.23,-46.76,0.43,-80.67,269.21,34.98,-124.6,-9.7,-86.06,-29.93,-51.44,-308.53,-11.11,-103.48,9.15,-28.61,18.64,-47.29,8.6,1.0
2.0,2.0,1.0,-34.98,148.8,-0.67,-22.6,76.75,18.52,-10.52,132.14,-3.68,-43.07,38.16,-122.0,-18.23,109.41,-234.37,28.26,8.37,-5.52,-40.43,1.0
1.0,2.0,2.0,34.89,-80.89,1.6,17.52,139.13,-30.46,-11.91,72.47,111.86,-88.68,0.35,-254.58,-1.84,-227.4,259.8,-0.89,2.67,41.96,12.99,1.0
1.0,1.0,1.0,14.1,16.84,1.19,13.78,158.74,70.39,-23.81,123.33,11.04,-43.17,-58.19,-223.97,12.17,103.99,209.2,-8.54,21.2,69.16,6.36,1.0
2.0,1.0,2.0,-32.48,44.11,0.25,67.69,275.43,0.98,28.45,57.7,-68.13,17.2,52.54,-88.75,-15.94,137.14,-130.65,34.65,-20.48,160.16,-12.91,0.0
2.0,1.0,1.0,-6.51,115.81,-0.7,59.71,-52.99,-76.32,-73.86,-8.28,6.81,-47.63,-29.66,-219.23,-0.49,40.09,-89.15,26.13,20.31,98.4,-7.84,1.0
2.0,2.0,1.0,-19.52,-44.62,-0.81,15.51,297.39,-29.24,36.14,63.08,-137.61,19.79,14.15,237.23,17.29,-167.09,-43.3,-15.95,1.16,-145.39,-24.11,1.0
1.0,1.0,2.0,7.19,-74.09,-1.12,49.61,-103.56,-5.62,75.82,-81.91,78.09,20.02,48.68,625.86,10.99,-49.13,363.7,30.93,17.94,-142.75,0.83,0.0
2.0,2.0,2.0,-21.7,164.03,0.8,26.94,-125.72,12.0,27.07,25.4,-109.78,-27.04,-6.14,118.56,6.42,-144.93,1.79,-18.72,-5.09,21.93,-12.89,0.0
2.0,2.0,1.0,8.88,-179.31,0.49,-25.25,24.28,-20.76,-9.25,93.13,-35.85,-72.89,-6.31,-180.14,22.53,129.66,-157.59,15.61,2.62,36.16,-7.67,1.0
1.0,1.0,1.0,33.25,40.59,0.34,59.05,-215.23,-71.64,-59.84,99.14,46.77,90.84,48.15,305.22,-4.05,9.16,216.26,22.0,15.54,49.02,6.03,1.0
1.0,2.0,1.0,-0.44,28.38,1.68,-32.98,76.71,-32.07,-11.77,30.5,-51.0,14.37,45.64,96.68,0.44,60.88,220.29,4.63,39.82,70.17,-3.42,1.0
0.0,1.0,1.0,-11.54,-14.55,-0.2,15.87,-91.7,-11.8,-95.92,-159.26,43.99,36.54,-26.92,132.05,-6.19,-162.37,224.35,12.64,-25.69,-4.25,17.74,0.0
2.0,2.0,2.0,9.42,-40.47,-0.17,-0.01,123.39,-16.62,-8.55,153.62,-21.57,-58.97,-0.39,-80.61,11.01,-38.03,-151.71,14.01,-15.43,-53.83,-3.74,0.0
1.0,1.0,1.0,30.5,-14.82,-1.04,9.17,90.69,-27.87,-260.95,99.39,87.25,-58.03,-4.18,-982.62,1.81,76.91,-245.37,-29.77,1.65,36.16,5.53,0.0
1.0,2.0,2.0,33.27,-43.03,-0.52,41.71,199.68,28.12,7.47,-245.95,-77.28,96.81,8.04,382.22,22.88,-185.44,62.17,-8.87,12.45,-152.87,16.81,1.0
1.0,1.0,1.0,16.62,-39.87,1.15,-19.82,36.61,-61.76,-7.08,-114.63,-46.57,127.68,-7.74,79.03,1.08,-15.15,-106.42,-28.35,2.5,-20.27,8.85,1.0
1.0,1.0,2.0,-13.92,-111.87,2.09,-19.57,-22.48,-16.62,-78.67,-79.36,77.27,25.33,16.4,-68.62,9.73,39.22,48.78,4.18,-12.18,-49.6,8.03,0.0
1.0,2.0,0.0,-3.25,43.76,-0.15,-41.63,210.51,48.38,-74.19,31.19,-10.5,-12.5,-61.23,-152.23,-3.25,8.15,51.85,9.91,-16.23,11.34,6.71,1.0
2.0,1.0,1.0,-5.81,-11.3,1.5,-9.86,298.57,29.0,4.51,17.32,8.82,46.76,42.0,-170.44,11.57,45.01,-81.6,31.68,17.47,169.23,-3.38,0.0
2.0,1.0,1.0,21.88,-64.81,1.07,5.78,376.52,-18.1,20.61,145.22,-89.08,69.91,-24.01,-262.86,0.26,187.84,-242.71,22.15,-14.18,248.24,-5.46,0.0
1.0,2.0,1.0,4.83,-34.82,-0.13,-59.5,141.84,-28.2,-78.2,-60.81,-24.44,-24.49,-65.05,-68.02,2.8,-215.86,192.32,-8.2,11.42,-13.56,-12.63,1.0
2.0,3.0,2.0,-7.99,108.86,0.99,-13.85,14.73,-96.41,2.23,127.59,44.47,-60.74,39.74,-155.07,-5.22,212.23,-45.53,27.09,28.16,47.99,-16.67,1.0
2.0,2.0,1.0,2.35,18.99,0.63,79.5,78.42,27.25,0.11,-55.35,-90.77,-42.33,-58.07,-153.16,6.01,-11.03,-15.42,21.47,0.09,217.36,-23.04,0.0
1.0,2.0,2.0,19.83,-46.27,-2.21,-41.13,-4.93,27.51,-14.38,-8.02,126.48,-8.57,1.53,-103.66,1.3,72.51,228.05,-2.61,6.92,-3.21,-8.96,1.0
1.0,1.0,1.0,7.68,-57.33,0.18,42.25,-29.76,-12.05,-42.42,-28.76,-16.65,21.55,-11.99,67.22,2.97,-172.67,19.27,-1.23,12.63,-10.17,11.46,0.0
1.0,2.0,2.0,-4.02,-44.29,-0.12,-117.83,60.78,-14.52,-47.31,14.33,42.08,-121.91,-29.78,-622.72,10.21,-65.06,-184.17,-25.97,-3.86,21.23,-16.25,0.0
0.0,1.0,1.0,-43.76,-52.19,-0.19,48.73,-72.26,-113.11,-130.61,-12.11,138.85,68.35,-25.9,-330.06,-3.07,-203.66,186.55,-20.91,10.03,128.18,-15.98,0.0
2.0,1.0,1.0,9.83,-25.88,-0.36,38.56,-121.58,-11.84,80.82,0.53,-61.28,-102.29,-0.76,-154.39,-1.57,54.69,25.21,-32.08,8.71,60.75,16.87,1.0
0.0,3.0,1.0,23.58,-62.35,0.13,23.82,82.14,56.09,-57.2,-2.95,190.65,16.44,15.45,-594.59,1.7,-99.18,86.86,-25.2,-0.4,149.45,1.43,1.0
1.0,1.0,1.0,-3.62,-86.56,-0.39,10.8,13.34,22.44,-36.79,181.96,84.17,25.84,20.62,-168.6,28.57,-335.45,35.89,-18.89,-14.17,41.76,9.4,0.0
0.0,2.0,1.0,6.46,-4.26,-1.04,17.71,340.68,39.43,-152.97,-65.57,128.2,57.75,1.69,-279.99,-0.02,-253.0,169.57,-2.44,8.9,-43.22,0.77,1.0
2.0,2.0,1.0,5.37,0.19,0.82,-11.09,-136.91,11.19,66.64,77.82,-84.36,28.67,-17.28,391.44,-2.68,-35.61,108.86,7.21,15.67,45.07,-11.87,0.0
1.0,2.0,1.0,4.6,-15.78,0.91,38.76,44.91,-44.57,-30.26,-118.28,-3.68,52.01,-9.72,59.67,3.56,-4.73,95.84,-10.49,4.08,-28.48,-0.42,1.0
1.0,2.0,1.0,-4.57,124.84,-0.07,6.12,107.26,50.07,-98.75,9.56,47.06,1.96,0.17,-748.57,-0.45,27.43,-214.23,-35.32,-7.72,155.54,16.28,0.0
