cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
2.0,2.0,-219.93,44.15,-185.64,-8.37,3.08,-1.02,18.35,-152.21,-75.53,-3.41,-23.03,191.74,-52.84,25.51,-98.58,0.0
1.0,1.0,226.36,-111.34,-37.31,17.85,-3.13,34.47,-37.56,8.47,-92.26,-7.73,-26.49,208.31,-69.43,-47.36,119.79,2.0
2.0,2.0,-183.34,-108.55,64.8,-20.66,1.33,35.3,-0.77,-49.77,56.3,0.56,2.71,-73.95,61.94,40.45,26.85,1.0
2.0,2.0,179.15,-110.78,-89.22,25.6,4.53,-14.75,-18.63,106.96,-75.21,-8.76,-9.86,110.13,18.0,-12.54,19.6,0.0
2.0,1.0,37.48,23.42,-36.68,-50.34,2.15,-99.15,0.36,-37.87,-120.11,-19.85,-51.71,212.32,-72.54,-28.46,23.99,2.0
2.0,1.0,-35.69,60.97,-246.89,-30.9,1.06,74.62,8.72,-101.16,139.68,-62.83,43.1,-67.84,141.01,88.27,-57.9,2.0
1.0,1.0,50.02,84.28,-149.76,-62.21,-0.42,-8.41,-24.97,275.74,-128.41,-77.68,-23.62,-138.49,-111.94,-92.11,-56.47,2.0
1.0,2.0,-89.42,-85.25,-125.94,17.86,-7.2,-17.24,12.93,-63.2,-87.65,-4.42,-20.46,265.96,-55.42,-11.02,-5.33,0.0
2.0,2.0,-182.22,6.42,67.58,38.53,-0.21,98.35,0.45,-198.05,-92.53,64.22,-20.43,285.14,-72.66,28.66,156.96,0.0
2.0,1.0,-314.83,9.73,73.0,4.55,2.25,33.83,-6.41,85.35,-175.15,2.41,1.22,370.41,-2.51,41.4,21.44,1.0
1.0,2.0,97.02,68.65,5.76,-21.54,2.23,73.71,66.75,-56.63,-60.39,-7.12,-32.82,296.7,-5.24,-14.2,40.47,0.0
1.0,2.0,417.02,-179.79,-48.88,-3.01,-1.41,-29.04,1.28,162.82,-103.2,38.75,-16.31,134.34,-4.26,-47.78,186.93,0.0
1.0,2.0,-60.19,-37.65,2.63,54.3,1.01,81.91,-14.6,87.56,-37.97,53.8,0.96,17.43,-11.22,-19.62,18.06,0.0
2.0,1.0,-73.46,-59.78,-27.14,-54.98,-0.88,-31.89,39.18,39.58,-162.04,-2.59,-31.43,192.16,-102.18,-26.42,104.02,2.0
2.0,1.0,253.78,36.78,-90.8,-39.94,4.66,-90.11,6.23,-259.8,165.81,-4.97,-10.05,-457.22,-111.12,-27.1,45.53,1.0
2.0,2.0,178.64,-165.88,12.34,23.36,-4.77,5.24,-17.8,78.75,-93.93,63.32,-29.4,91.26,41.99,12.72,22.84,2.0
2.0,1.0,-216.42,86.37,54.64,-4.98,-0.76,-44.23,22.13,52.21,-82.87,-25.09,5.77,82.35,-24.45,16.95,-34.79,1.0
1.0,2.0,-319.08,85.41,98.27,5.6,-1.44,-0.01,-21.62,-191.77,67.18,63.1,56.29,-4.82,-124.47,0.36,22.39,1.0
1.0,1.0,-51.63,-109.44,16.02,-8.96,-6.79,-5.5,-19.97,236.79,-65.86,62.95,-8.71,35.94,83.71,-0.97,-38.21,1.0
2.0,1.0,-204.33,-121.18,-38.53,-3.97,-7.1,26.14,-32.94,48.8,-64.38,58.25,31.94,106.18,-49.14,9.12,-59.81,1.0
1.0,1.0,82.36,66.38,7.13,-6.38,3.59,-30.55,44.68,196.53,-117.54,-58.86,-17.84,23.12,-89.22,-74.41,-108.68,2.0
1.0,0.0,-10.44,-49.85,102.87,-34.66,-5.6,20.22,-14.18,334.38,-91.17,58.15,20.75,16.44,-42.85,-73.91,-35.35,2.0
2.0,1.0,101.31,3.52,38.29,-30.97,-3.79,-161.73,1.11,-75.22,-68.77,-82.53,-37.47,217.63,12.51,16.2,-93.09,2.0
1.0,1.0,95.87,-51.99,104.18,73.28,-0.38,-16.71,22.42,-53.53,136.16,-32.29,-21.07,91.23,173.29,18.82,61.94,1.0
2.0,1.0,-163.24,26.08,19.37,-0.89,1.35,18.68,35.1,-211.69,-19.03,-15.76,0.87,-32.8,-123.87,24.51,-116.67,1.0
2.0,2.0,-203.06,22.01,51.22,-29.48,0.32,-39.71,5.31,-269.62,108.53,41.08,-17.83,-168.01,-7.15,40.44,2.71,1.0
1.0,2.0,-270.48,24.79,-15.9,2.18,-1.89,-161.92,28.71,124.06,-24.72,-71.53,12.27,-17.47,2.45,-11.59,-100.03,0.0
2.0,1.0,-206.8,-48.73,-50.6,-45.04,-0.19,-1.75,-13.13,-57.12,-24.5,29.36,-22.15,175.68,69.88,49.92,3.98,1.0
1.0,2.0,-129.64,-21.53,-105.41,40.25,0.79,-7.26,53.25,163.04,-140.95,-40.54,-14.5,-28.11,-115.46,-54.33,-40.69,0.0
2.0,1.0,283.54,-44.7,-29.27,48.76,2.66,10.04,-1.3,129.69,-141.12,2.77,-27.47,157.57,-14.99,-23.31,-7.06,0.0
2.0,2.0,-143.88,5.11,6.48,-0.54,5.44,-63.58,18.74,-22.04,-2.96,-71.76,19.33,67.26,0.43,20.6,6.8,1.0
2.0,1.0,-271.69,37.34,108.39,-8.19,-0.58,90.49,-33.65,-202.34,-14.12,-43.38,-38.11,196.53,25.89,54.53,-9.42,1.0
2.0,0.0,194.61,-73.99,14.26,28.13,1.95,-61.59,27.08,-55.33,128.26,4.17,36.89,-319.72,-30.94,-6.42,87.66,1.0
1.0,2.0,-25.94,34.89,-83.92,-45.11,0.63,-24.31,29.77,19.29,108.06,-6.46,10.12,-149.38,59.92,-6.48,-81.77,1.0
1.0,2.0,235.96,-23.05,93.29,9.63,-3.14,-86.21,3.91,-6.28,-69.19,-26.33,-8.27,227.79,-30.02,-23.64,-48.5,0.0
1.0,0.0,-206.63,142.74,11.65,-2.75,-5.65,97.46,0.25,137.38,-196.67,2.57,36.09,203.74,-217.55,-55.37,-82.69,1.0
2.0,1.0,95.7,34.16,-30.6,-48.31,2.73,-48.04,-18.13,7.85,-122.21,-112.95,-24.58,62.25,-115.8,-30.58,-59.31,2.0
2.0,1.0,187.44,76.3,62.77,8.33,1.78,41.68,-5.66,-290.16,-35.93,-48.59,-35.32,331.11,-100.29,-11.52,71.29,2.0
1.0,2.0,298.82,-28.87,-86.61,-39.96,4.27,12.97,8.36,43.31,-78.79,77.03,-22.03,228.65,-22.85,-41.09,42.92,0.0
1.0,1.0,163.33,-131.23,15.18,-96.72,1.59,-81.83,8.19,18.9,-65.57,-9.57,2.22,221.95,-144.92,-88.11,-26.65,2.0
2.0,1.0,-272.93,-41.83,-60.75,-68.3,-0.42,18.51,-23.43,-92.58,46.74,-27.5,48.32,214.53,97.89,91.48,8.66,2.0
1.0,1.0,-18.64,-29.27,-69.44,5.47,-0.77,97.09,29.84,418.2,-133.41,46.34,11.35,134.64,120.72,2.52,84.69,1.0
1.0,1.0,97.82,-91.15,58.57,-33.82,-0.52,-28.49,5.52,180.6,-52.64,14.34,-15.08,-41.5,-39.83,-64.62,-17.49,2.0
1.0,1.0,-139.63,67.55,44.91,-39.94,5.2,-88.05,-5.07,-434.43,159.47,-45.8,-16.71,174.52,-46.18,8.22,-42.86,2.0
1.0,1.0,-41.09,-8.89,-142.56,-43.18,-5.26,-118.05,-9.78,-222.46,221.05,25.0,35.73,-19.22,108.64,50.86,-84.52,2.0
2.0,2.0,245.43,0.25,-128.24,47.1,-1.98,-123.57,-23.56,26.03,-72.68,-43.6,-13.48,216.01,-4.31,-16.1,-19.37,2.0
1.0,1.0,265.27,46.34,-131.81,-7.32,6.39,-116.51,-17.82,-155.19,252.57,-20.85,14.9,-94.93,176.22,31.18,-17.74,1.0
1.0,1.0,-41.54,-64.11,121.24,-31.68,-0.32,69.33,-39.79,249.04,-116.28,62.49,-19.79,-2.15,-0.73,-31.63,71.16,2.0
1.0,1.0,167.67,15.33,-113.88,36.98,-1.56,-25.47,59.36,266.42,-73.76,55.94,-20.63,-68.52,58.1,-27.72,17.37,2.0
1.0,1.0,204.01,-33.87,39.87,16.84,3.79,20.43,10.1,166.47,-16.6,-52.19,-6.13,-18.85,-2.93,-57.99,40.81,0.0
2.0,2.0,59.25,-122.73,-75.06,-30.19,0.77,1.2,-18.96,-47.38,-129.1,112.11,-42.99,252.62,-46.14,-3.25,-124.06,0.0
1.0,2.0,-230.08,57.57,-98.03,32.39,6.26,27.28,-21.79,424.14,-199.36,-131.6,52.68,28.9,-31.15,-11.14,168.7,0.0
2.0,1.0,101.67,77.9,-13.15,70.81,1.86,42.76,-21.61,-196.18,168.07,52.44,-54.33,6.34,180.05,39.8,-156.47,1.0
2.0,1.0,-139.63,26.36,144.1,-23.2,0.89,-194.78,-17.56,-127.38,63.31,15.32,-4.73,142.82,64.36,33.27,-48.83,1.0
1.0,2.0,186.25,53.53,148.5,18.88,1.64,117.22,47.3,102.6,-79.5,-9.8,-43.98,139.89,-38.64,-73.73,-53.64,0.0
2.0,2.0,29.76,-23.19,-30.2,11.02,4.78,-86.79,-22.05,-389.5,278.67,-22.87,-1.87,-442.11,26.31,45.86,-82.92,1.0
1.0,2.0,-42.19,-116.51,59.76,1.08,-2.9,87.01,-24.41,126.11,-110.98,4.29,-31.22,169.73,2.52,-25.17,-4.59,0.0
1.0,1.0,569.27,61.23,29.1,35.62,-0.61,46.08,-2.22,296.19,-119.43,-32.71,-16.9,85.83,2.93,-77.37,-28.04,0.0
1.0,1.0,231.51,-4.54,-94.32,15.99,3.03,42.49,16.04,144.4,-74.54,29.48,-16.91,103.39,30.13,-22.53,29.4,0.0
2.0,1.0,-186.36,-64.56,20.83,55.9,4.07,-12.88,-28.47,-121.7,-38.22,-74.4,-3.58,-0.3,-72.26,24.89,27.44,1.0
2.0,2.0,-27.16,169.24,-141.17,-14.53,4.01,23.01,8.65,-65.43,-114.96,48.76,-26.99,226.71,-93.42,-18.65,37.03,0.0
1.0,2.0,-296.42,-87.27,-189.58,49.04,-1.68,83.84,26.33,218.21,-57.28,-1.95,11.78,-19.17,62.14,13.56,108.9,0.0
2.0,1.0,84.86,-55.73,27.69,-19.13,0.73,-5.69,12.83,268.74,-88.13,-51.93,26.31,174.12,129.74,34.78,-146.63,2.0
1.0,0.0,-96.96,83.36,-107.7,-51.13,-0.96,-187.71,10.07,181.63,-114.95,-53.26,0.34,120.92,-149.77,-97.49,-30.71,2.0
2.0,1.0,-95.48,-76.96,-150.33,8.08,-5.55,130.39,7.37,-40.79,-50.21,5.32,-4.66,162.86,-37.9,5.32,-220.85,1.0
1.0,2.0,11.95,-160.54,33.7,11.07,0.46,121.95,0.02,120.23,-67.66,62.84,17.27,27.32,-73.4,-47.81,12.32,0.0
1.0,2.0,-162.77,-14.48,-99.36,-16.37,-0.24,-75.86,27.65,-276.95,165.55,56.64,3.11,5.13,26.41,22.44,-5.95,2.0
3.0,1.0,-168.31,-18.07,48.67,-30.47,-1.27,3.75,10.82,245.75,-319.57,-74.84,-3.49,486.47,-2.61,44.39,-10.37,2.0
1.0,1.0,65.28,-7.7,0.95,-38.96,-4.62,12.42,-12.39,-4.09,-119.58,-31.35,-19.95,199.18,-162.15,-69.94,-73.81,2.0
2.0,2.0,-16.29,-4.54,33.5,-29.17,-3.24,-44.2,-26.52,-131.19,-26.11,-88.0,-21.53,42.5,-37.83,17.65,158.99,2.0
2.0,2.0,-100.87,-147.71,-26.07,19.78,-3.49,-153.07,-20.7,-218.56,112.51,97.55,-28.27,-50.64,66.27,42.02,109.06,1.0
2.0,1.0,-318.58,-15.18,-3.31,-40.29,-1.23,-34.6,28.07,70.83,-175.75,-47.27,6.29,247.99,-39.44,39.44,167.12,1.0
2.0,1.0,103.23,64.0,-85.52,1.41,6.17,-38.4,15.3,30.96,-42.16,5.2,-12.19,48.25,16.27,5.16,-70.53,2.0
2.0,2.0,-284.56,-48.31,-36.38,12.36,-0.1,-9.83,-35.45,100.88,5.85,-13.33,-2.13,-87.13,90.97,33.4,-2.38,0.0
1.0,1.0,18.71,151.51,-37.04,-3.0,-0.51,51.19,-17.22,221.6,-112.49,79.57,36.08,310.51,52.54,6.62,94.81,0.0
2.0,1.0,-56.11,96.85,74.67,39.03,-3.35,-0.73,-5.79,-413.2,232.88,11.6,1.43,-418.14,-33.83,46.8,-152.2,1.0
2.0,1.0,-172.75,-73.62,38.79,12.67,1.31,-110.27,-27.7,-29.3,-59.6,-15.28,11.49,197.32,-17.15,26.94,-18.67,1.0
1.0,2.0,-201.2,48.01,52.27,24.62,-0.86,18.58,-43.55,151.55,-31.73,-16.24,-16.95,-23.66,98.7,18.98,-42.35,0.0
1.0,2.0,58.64,166.4,-38.57,11.29,-2.56,17.87,4.82,-48.62,-15.65,-26.26,-5.13,218.18,8.52,-8.28,86.0,0.0
1.0,2.0,-24.23,64.51,-49.17,48.14,-0.24,24.89,-2.17,64.89,-82.31,71.1,-9.82,109.33,-45.02,-25.13,-88.38,0.0
2.0,1.0,140.86,-81.02,-36.2,28.12,1.27,11.09,49.56,156.4,7.33,-20.12,35.33,53.26,141.5,44.18,7.09,2.0
1.0,1.0,78.32,65.25,-73.38,12.85,-12.92,-84.13,-21.53,304.24,-113.41,-56.02,-10.3,12.62,-43.95,-80.27,124.43,2.0
2.0,3.0,255.03,-98.67,129.08,25.94,-2.03,-0.4,-21.71,176.33,-127.09,-47.71,-4.08,167.91,31.75,-9.05,-57.39,0.0
2.0,1.0,91.83,81.14,-70.15,-25.27,-0.23,-22.01,-50.43,20.36,-149.9,-14.11,-40.14,180.07,-100.43,-35.15,-23.0,0.0
1.0,1.0,-93.84,19.98,-14.89,18.8,-3.92,-69.4,-41.88,-113.79,36.27,42.85,-21.14,213.94,32.59,2.78,77.54,1.0
1.0,2.0,-80.08,-67.84,-1.3,-1.11,1.04,-26.12,-8.89,-107.92,92.23,-5.11,4.23,148.95,65.21,8.29,3.64,0.0
1.0,1.0,290.03,-70.99,-18.88,-18.23,1.63,13.68,29.82,-97.58,126.91,-2.89,1.91,71.78,51.59,-22.85,120.09,2.0
1.0,2.0,-179.9,47.35,77.91,20.17,2.84,33.91,23.71,130.78,-38.75,-1.68,37.18,55.08,-32.08,-19.47,-13.96,0.0
2.0,1.0,-255.85,-31.01,-26.47,63.53,0.58,-115.13,-29.49,-25.68,5.56,-28.08,-7.68,-72.76,-11.42,11.74,7.74,1.0
1.0,2.0,-282.42,-89.67,86.02,4.28,2.03,18.38,-53.64,-6.97,-46.23,2.48,29.9,226.93,-17.86,21.28,76.83,1.0
1.0,1.0,-25.3,11.84,-58.51,7.45,2.4,81.38,-21.07,188.14,-157.53,-74.36,-1.26,256.14,-118.84,-79.66,2.84,2.0
2.0,2.0,-229.4,73.41,23.26,18.15,-4.04,75.84,23.08,-90.1,-32.53,-55.47,9.15,78.99,-71.32,10.97,-33.24,1.0
1.0,1.0,194.16,-251.68,192.59,17.97,-1.25,-33.24,-23.33,-181.01,206.68,50.19,0.74,-84.87,122.65,25.32,114.98,1.0
1.0,1.0,-40.02,6.42,16.89,13.62,-3.73,-111.04,-34.04,-8.47,-163.18,-4.22,-22.21,149.19,-210.44,-67.8,-85.12,0.0
1.0,1.0,48.61,-8.19,-37.5,-8.31,-2.68,-86.88,-25.04,159.06,-66.77,2.54,-34.4,92.94,19.01,-44.36,79.24,2.0
2.0,1.0,-101.52,36.45,2.8,-16.52,-4.87,19.22,6.2,-144.04,50.22,-22.28,-38.65,166.02,115.23,51.84,247.53,1.0
1.0,1.0,-62.34,29.97,13.08,-17.52,1.41,-58.06,16.82,570.66,-291.25,12.81,47.63,264.3,-3.77,-31.6,-9.35,0.0
1.0,2.0,49.15,-9.11,31.76,-51.17,-2.57,-4.57,-63.69,120.14,-61.64,8.13,-0.64,10.44,-43.89,-42.67,44.71,0.0
3.0,1.0,-68.12,1.12,183.35,23.93,0.92,40.83,4.25,-126.32,-24.1,-53.93,-17.71,-84.67,-16.87,55.37,-141.43,1.0
1.0,1.0,246.81,49.83,204.75,10.17,-2.17,74.02,-20.39,-47.97,-50.37,30.58,-30.75,276.38,-1.76,-21.18,-99.4,0.0
2.0,1.0,-121.61,106.75,109.53,-36.79,0.61,29.96,-29.22,-65.6,-119.79,31.74,-29.41,237.88,-58.76,10.17,41.7,2.0
1.0,1.0,95.93,107.21,72.14,33.03,-0.39,91.89,-8.0,-227.34,197.26,50.24,-40.12,-34.74,137.53,25.43,39.9,1.0
2.0,1.0,-114.41,-56.32,-23.8,53.15,2.82,137.41,16.03,-143.73,40.66,-19.16,-15.21,81.8,68.87,53.94,94.84,1.0
2.0,1.0,-202.31,74.19,93.02,28.27,-3.04,-44.29,-15.09,-29.29,-62.95,-82.23,-31.15,315.93,65.43,33.01,-0.65,1.0
1.0,1.0,-87.33,64.33,53.72,-7.65,3.61,20.47,-46.18,-173.81,115.94,-46.23,25.23,282.78,73.27,28.02,140.47,0.0
0.0,1.0,-57.96,-30.08,12.18,-41.66,5.01,81.28,13.13,187.77,-89.66,-28.6,43.94,428.43,-55.4,-68.99,142.61,0.0
3.0,1.0,-168.79,-77.09,51.09,0.89,-1.93,29.7,25.42,-77.98,-124.76,37.25,0.79,226.28,-50.0,54.76,52.11,2.0
2.0,1.0,-158.59,-63.44,76.29,28.04,-0.66,142.91,-28.24,-34.87,-183.38,115.96,-34.98,261.27,-90.19,12.23,-117.78,2.0
3.0,2.0,-311.77,35.03,-177.73,-34.51,0.01,-105.11,-10.01,-503.64,213.09,-82.71,-4.16,-341.62,-38.64,81.59,53.4,1.0
2.0,1.0,-367.42,9.92,217.84,2.3,-3.94,-122.76,24.33,-133.98,-100.38,41.89,-42.21,217.5,-30.26,45.32,-62.63,1.0
0.0,2.0,7.18,35.51,30.17,-32.29,-2.46,15.03,19.38,286.77,-156.73,12.19,29.74,269.12,-60.94,-65.98,-30.03,0.0
2.0,2.0,-20.68,-51.44,-126.15,-25.05,-2.68,-119.37,33.76,-293.15,288.24,-4.93,23.01,-517.22,30.19,37.74,28.86,1.0
2.0,1.0,-64.09,-45.85,-22.17,12.1,-1.44,50.14,-42.13,-305.13,173.98,-13.28,6.39,-21.98,35.32,41.73,-145.37,2.0
1.0,2.0,51.87,-27.64,23.74,-18.42,-2.35,-113.55,21.84,-99.28,121.68,5.0,20.28,18.45,97.89,36.23,-48.78,0.0
2.0,1.0,-97.07,-10.01,90.42,58.02,-1.59,9.98,-32.91,-227.81,89.06,53.23,-47.84,20.19,84.07,46.86,33.58,1.0
2.0,1.0,-20.2,-49.95,110.84,-10.83,0.87,38.15,-26.94,-326.73,173.74,-61.53,-65.79,1.4,114.11,40.74,-54.96,1.0
2.0,0.0,20.1,-14.92,121.58,-17.82,2.9,-50.49,-11.75,108.63,-47.46,-21.87,28.75,61.42,7.64,15.35,-186.6,1.0
2.0,2.0,-75.65,96.12,-113.21,22.63,4.07,41.82,24.72,-48.55,-2.14,-65.81,13.22,-85.95,24.51,57.55,-70.82,1.0
2.0,1.0,-328.52,42.18,54.24,-16.1,0.13,15.47,26.81,-209.74,-23.35,32.32,-19.08,178.07,-53.26,32.1,79.04,2.0
2.0,1.0,297.92,-63.22,-35.58,-0.91,-3.02,14.02,-44.17,-7.29,-87.08,74.07,-31.59,288.19,15.95,-2.69,52.88,0.0
2.0,1.0,-301.99,84.73,120.37,71.73,-3.65,-27.6,54.16,-373.62,63.05,-34.01,-20.08,251.61,-65.74,19.25,-24.97,2.0
3.0,1.0,-227.32,-23.55,184.66,35.7,-1.03,-14.57,-50.51,-290.01,89.4,62.48,7.67,-219.44,-81.62,46.27,-4.61,1.0
2.0,1.0,-245.06,-120.67,-106.34,-11.17,-1.94,61.42,-19.31,-9.07,-90.0,-61.76,0.7,240.92,-7.68,31.06,63.09,1.0
2.0,2.0,202.81,-12.27,-15.95,3.66,-0.81,102.13,2.34,-13.37,-37.83,-9.8,-13.73,281.1,55.3,6.64,104.55,0.0
2.0,1.0,312.22,-132.38,-130.5,-30.67,-5.77,-76.6,44.28,-123.25,-22.94,26.3,5.13,268.76,-36.8,-5.11,-16.85,2.0
2.0,2.0,-151.05,-108.76,-99.36,26.59,-1.62,-96.37,7.0,88.72,-18.27,1.52,4.91,-34.56,118.46,63.28,-84.89,0.0
2.0,1.0,-156.2,-9.77,-118.15,-36.8,-5.87,14.96,-17.86,-235.43,116.85,6.93,17.67,-147.19,-31.62,39.07,-31.95,1.0
2.0,1.0,-360.02,9.93,-26.61,35.94,-1.75,-18.91,-15.63,-235.82,-51.6,49.65,-59.81,293.81,-11.58,44.41,-114.26,1.0
2.0,1.0,207.07,77.89,-29.64,16.01,4.59,44.11,-28.39,11.91,-65.92,37.39,-22.61,103.51,-54.52,-35.77,104.67,2.0
2.0,1.0,-494.1,13.33,40.65,-4.26,1.87,-145.18,10.66,-268.56,-6.95,36.53,9.17,262.65,-7.5,90.28,-29.24,2.0
1.0,2.0,-290.53,91.25,-80.6,14.85,-0.37,-63.47,27.45,300.69,-88.4,-3.77,-10.71,-13.87,109.83,12.32,-29.72,0.0
0.0,0.0,163.87,-110.72,-51.06,-4.52,0.14,167.74,67.11,187.85,-69.47,39.92,18.87,9.23,-156.14,-111.88,-164.81,2.0
2.0,1.0,232.58,115.89,38.79,-20.33,-1.85,-27.15,-12.93,-141.65,-43.14,26.28,-25.34,271.59,-58.11,-21.63,103.69,2.0
2.0,1.0,72.65,-106.09,11.88,-38.45,-2.4,109.86,19.46,93.68,-81.71,39.94,-40.36,113.89,28.21,-15.2,-34.18,2.0
1.0,1.0,-217.76,126.37,186.95,-37.26,-3.19,-142.35,-18.63,188.77,-78.67,99.2,22.7,144.06,29.69,5.07,-20.82,1.0
3.0,1.0,-33.34,-40.08,-16.77,32.3,2.02,45.44,9.26,276.99,-215.54,48.19,31.9,297.88,76.49,69.38,61.34,2.0
2.0,1.0,-47.43,78.41,-81.76,46.66,-1.08,-165.67,-19.33,-9.82,28.39,-15.4,5.63,116.88,89.78,38.39,93.69,1.0
1.0,2.0,55.58,42.92,-33.45,-5.47,3.04,99.79,37.35,8.58,-133.4,-22.51,-15.08,183.6,-166.12,-72.45,-0.59,0.0
2.0,2.0,-281.44,-109.5,23.33,-55.81,0.29,-37.84,-1.02,-4.33,-118.49,-13.38,-10.29,319.25,-14.17,23.4,-110.78,1.0
1.0,1.0,-118.93,-59.01,-66.52,-18.15,-0.76,-21.97,-25.49,-28.89,-104.99,8.97,-18.3,135.51,-163.03,-57.75,29.18,0.0
1.0,1.0,209.3,111.33,-69.05,-61.74,1.06,122.91,13.14,204.46,-45.64,-34.53,3.83,87.88,32.94,-40.28,99.94,2.0
1.0,1.0,3.84,-62.17,26.14,43.62,-0.7,196.09,10.17,281.43,-65.3,-7.04,-12.23,-138.5,-29.78,-67.77,-34.2,2.0
1.0,2.0,188.03,53.68,69.0,-17.79,1.42,71.62,20.28,65.41,-56.78,-24.28,-4.54,108.27,-6.55,-18.47,49.34,0.0
2.0,1.0,40.16,70.21,48.11,9.85,5.01,-173.62,-27.63,-208.04,179.2,1.7,6.68,-350.87,27.1,36.6,68.65,1.0
2.0,1.0,-248.65,-27.88,-103.99,34.75,-1.32,94.67,-9.5,-104.62,-28.31,64.71,24.31,-10.76,-107.87,18.61,-97.82,1.0
1.0,1.0,160.13,7.81,177.72,60.96,-2.37,-10.09,23.39,72.2,-76.76,32.76,-34.59,93.82,-47.62,-53.68,5.68,2.0
1.0,1.0,8.47,201.55,-81.96,-8.43,-2.42,-118.21,-28.36,16.4,-85.46,67.59,-35.35,47.76,-148.99,-77.93,-176.79,2.0
1.0,1.0,71.56,68.84,166.78,11.34,4.81,8.87,-9.29,-50.18,263.83,-32.12,65.0,-133.13,232.06,72.26,-56.76,2.0
2.0,1.0,-91.87,-72.9,-9.5,2.57,0.57,5.37,-0.68,39.05,-130.56,15.65,-43.56,3.47,-86.55,-17.72,44.75,2.0
2.0,1.0,-137.29,-117.35,109.13,-5.43,2.95,-65.79,15.92,-27.55,-24.36,34.1,-6.44,209.27,43.75,27.59,-106.77,1.0
2.0,2.0,-184.62,52.53,-72.12,47.66,3.44,-41.8,9.03,-58.25,91.39,-51.42,-17.44,-25.47,151.18,56.87,38.24,0.0
2.0,1.0,-78.65,-22.14,-75.65,-7.59,-3.88,-173.94,-2.86,44.0,-24.81,1.32,40.82,42.02,-39.86,4.98,-38.25,1.0
1.0,3.0,-260.43,-64.83,-82.08,7.25,-4.56,-127.46,-6.16,95.92,9.93,-46.45,-26.43,-198.45,45.31,-6.31,33.4,0.0
2.0,1.0,-8.5,129.57,17.24,50.55,-6.52,155.31,19.73,-78.63,131.76,-46.26,38.11,-253.58,-4.14,12.65,-16.47,1.0
2.0,1.0,-123.22,-38.57,80.28,-7.86,-0.72,85.9,-18.39,-3.12,43.45,-42.34,46.75,42.12,114.02,84.42,4.87,2.0
0.0,0.0,-129.33,-69.07,75.77,-43.55,8.0,6.78,-31.04,294.59,-118.7,13.28,15.59,141.63,-94.84,-91.44,27.58,2.0
1.0,2.0,-0.11,75.81,-19.33,30.07,0.39,-31.3,24.92,353.06,-187.52,-13.23,-6.66,189.19,52.62,-17.88,127.49,0.0
2.0,2.0,-217.24,-54.97,105.8,-3.81,-1.89,-18.0,-74.25,-93.43,-47.91,20.77,6.19,32.57,-66.34,25.14,26.78,1.0
2.0,1.0,-294.25,-84.7,30.14,-73.15,-2.62,38.86,21.45,-199.51,94.81,-16.03,27.44,126.84,68.11,74.93,125.8,2.0
1.0,1.0,-75.23,-3.84,-23.34,-42.69,4.08,66.9,-2.29,-233.91,116.95,-36.58,-46.64,90.17,94.26,29.69,90.41,1.0
1.0,2.0,171.2,35.8,-70.15,-19.86,5.93,10.61,7.36,81.09,-70.09,-109.99,-25.1,200.84,32.29,-21.69,95.43,0.0
2.0,1.0,19.15,66.98,-77.26,-26.21,2.29,170.94,19.44,-125.12,127.66,-7.89,40.99,-284.38,-45.73,11.5,50.51,1.0
1.0,1.0,256.4,-163.42,163.85,-7.49,4.27,-0.19,0.1,106.25,-56.81,13.6,-1.93,151.06,-42.49,-60.27,-76.08,2.0
2.0,1.0,206.82,42.24,-78.97,-51.21,-3.45,-3.95,-17.05,-170.31,-10.17,50.23,-45.19,131.55,-30.5,-8.64,129.15,2.0
2.0,2.0,227.17,37.45,-5.8,-4.87,-1.14,-11.77,55.58,8.27,10.73,6.54,5.18,212.09,120.71,32.04,-14.25,0.0
2.0,2.0,-138.1,75.29,128.2,48.67,1.87,-59.35,-47.05,306.49,-142.78,-77.85,11.45,-16.99,58.32,22.67,-54.68,0.0
2.0,1.0,-149.52,39.54,5.35,11.28,-1.09,137.49,18.65,-63.43,71.63,-51.96,18.76,-251.91,-68.68,-9.1,-30.36,1.0
1.0,2.0,10.08,-25.26,58.26,-11.54,-2.07,-129.04,-44.42,82.11,-116.85,80.04,-44.78,330.18,-1.72,-39.68,34.31,2.0
2.0,1.0,-180.89,-13.72,90.43,25.59,-1.98,7.8,5.99,-62.13,44.93,77.91,14.68,-81.3,24.13,38.85,-77.2,1.0
2.0,1.0,-92.8,-132.72,94.66,6.01,-1.14,63.75,13.62,-101.35,68.45,8.76,7.9,115.28,141.05,83.95,-210.73,1.0
1.0,1.0,-100.16,17.0,-210.42,49.4,-2.78,-15.61,12.71,153.72,-148.58,72.63,-18.59,170.25,-115.76,-69.18,-96.71,2.0
0.0,2.0,97.12,69.12,166.73,29.98,5.09,27.15,2.15,190.13,28.83,83.45,-11.05,48.04,95.58,-47.48,-78.05,0.0
1.0,2.0,-73.37,-15.17,-15.28,30.57,0.43,4.43,-14.61,299.15,-130.38,31.13,-7.99,60.97,37.7,-25.58,-62.87,0.0
1.0,2.0,6.01,-68.06,-11.57,-2.89,-1.08,-4.44,41.28,239.95,-185.97,13.15,-35.89,-24.73,-192.4,-124.13,-90.31,0.0
