cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
1.0,1.0,-32.27,-7.21,-37.8,86.5,-49.2,-14.14,-0.77,-64.22,112.42,266.28,9.13,-13.55,9.62,33.61,29.84,27.5,130.56,-34.65,20.47,-19.17,2.0
1.0,1.0,-113.93,3.06,-17.17,-45.3,-43.5,-2.41,-52.58,208.09,-118.83,86.72,34.42,2.38,-12.4,-190.58,-44.58,75.93,154.86,-71.44,-3.55,-9.97,0.0
1.0,0.0,10.08,-11.36,-38.12,-56.51,-95.58,-13.03,-11.04,-223.9,-73.36,67.94,-17.24,8.59,-12.48,12.58,22.23,-3.51,221.68,-7.94,33.88,2.63,2.0
1.0,1.0,-58.89,-4.06,-85.14,7.39,13.81,25.02,-51.86,-15.87,-27.45,-48.98,49.52,19.46,-7.76,-11.52,-11.1,154.78,-51.41,-104.86,-11.32,-2.01,0.0
1.0,1.0,33.22,-9.66,8.18,-144.98,89.09,-19.68,43.11,133.96,75.98,72.8,-75.88,-28.34,18.28,65.46,-36.14,-95.61,87.65,-4.44,-23.64,-13.41,1.0
2.0,2.0,35.09,22.28,2.16,-2.32,-120.5,-58.65,14.02,191.37,73.49,205.59,3.33,-15.35,20.95,-90.72,-5.13,147.6,-102.27,80.43,-23.48,-50.28,2.0
1.0,1.0,-58.65,-6.4,34.52,221.23,13.29,-8.78,-30.49,-282.27,-124.09,-38.87,-62.31,25.43,0.69,19.97,42.31,25.43,-61.72,-23.56,-24.98,-101.2,2.0
1.0,1.0,80.2,-2.42,25.01,-101.54,-7.77,-28.33,23.34,-336.96,163.27,-115.47,-9.26,-26.41,6.99,28.73,-10.19,-23.6,-163.39,-82.45,0.4,32.17,0.0
1.0,1.0,12.82,-2.08,-28.04,-53.05,44.48,-21.88,-31.21,-152.94,-1.1,54.61,11.4,-0.0,-10.64,-14.15,-22.72,70.57,149.11,-177.12,16.29,-23.17,0.0
0.0,1.0,10.3,16.36,-7.09,-52.69,95.1,20.67,-5.67,100.88,-40.98,-134.74,-23.25,10.19,21.51,13.22,26.75,-142.7,119.98,120.79,8.22,-20.37,1.0
1.0,1.0,-157.91,7.26,-1.36,-31.16,22.78,24.86,3.49,166.22,57.03,-154.35,89.19,-14.6,-15.33,-92.04,-36.14,153.04,-142.42,-152.33,2.33,64.83,1.0
2.0,2.0,10.35,-3.32,115.24,138.37,127.12,-39.47,-13.48,149.06,-106.88,-127.01,32.68,4.02,-22.85,76.23,2.93,-127.16,268.62,138.83,-32.53,-2.68,1.0
1.0,1.0,-2.75,-15.81,85.84,122.47,2.04,-22.36,-33.57,-64.19,-20.9,51.0,53.31,5.46,3.85,-15.91,2.98,156.91,41.83,-71.08,-11.0,-118.98,2.0
2.0,1.0,48.51,-8.5,85.56,89.34,-69.96,-6.7,-26.88,66.36,112.88,-105.88,-30.31,1.65,0.22,20.03,-10.27,95.68,58.51,58.05,8.16,-3.85,0.0
1.0,1.0,191.54,-11.49,-73.28,-95.9,155.03,33.53,-11.92,-88.05,-121.09,76.86,50.65,-14.25,-1.54,-38.93,-38.04,178.9,111.29,-206.62,6.73,-25.36,0.0
1.0,1.0,-10.56,0.81,-21.92,-68.72,79.53,-6.18,-1.35,-149.54,50.26,-47.03,33.48,-31.08,23.0,81.77,24.34,-235.32,234.54,87.1,-15.14,-179.83,1.0
1.0,2.0,111.05,16.75,-62.48,-148.66,-93.64,19.15,3.1,241.87,56.13,91.18,19.96,-5.49,-2.27,-30.03,-26.3,-46.26,201.77,201.21,-17.31,118.52,2.0
1.0,1.0,31.57,-12.06,7.55,-63.89,72.39,20.9,-0.65,20.68,-24.43,3.85,-60.7,-25.24,-3.73,2.18,-51.54,85.06,265.24,-196.04,37.26,83.02,0.0
1.0,1.0,68.04,20.38,17.73,87.61,19.34,16.99,10.85,93.56,-84.83,-159.6,-14.84,6.6,-0.19,126.42,21.13,-93.36,-36.03,139.01,19.98,-70.39,1.0
1.0,1.0,180.04,-4.68,3.66,135.84,51.63,9.54,5.2,-195.59,17.37,48.61,-4.32,1.16,21.22,140.49,-22.03,82.95,86.6,-134.17,24.42,35.64,2.0
1.0,1.0,-159.71,-0.81,61.78,109.08,38.07,43.94,16.27,51.62,43.95,63.34,-102.32,-36.44,-8.07,-112.14,57.97,-11.26,66.0,20.53,5.98,20.76,2.0
1.0,1.0,25.45,5.29,32.55,-15.03,47.32,-7.12,-44.75,-221.39,19.58,-24.26,1.48,-3.14,-6.12,-98.26,-4.88,171.71,25.15,-214.05,28.72,121.35,0.0
1.0,1.0,-55.8,4.68,90.78,102.36,34.14,51.56,-13.85,-128.99,-26.11,-35.61,21.09,17.33,-16.52,104.92,-5.78,63.34,93.11,-144.39,17.39,-38.1,0.0
1.0,1.0,-119.29,6.61,-26.57,130.19,13.59,-5.37,-0.97,61.91,99.73,-12.92,-88.4,-5.12,-8.68,-81.17,57.63,21.41,-12.97,68.04,-0.67,-29.65,2.0
1.0,1.0,74.36,3.87,-20.16,-58.73,138.9,15.6,4.21,66.86,3.72,-31.98,16.64,17.11,10.71,-35.24,-13.26,218.41,159.07,-190.74,45.85,33.79,1.0
1.0,2.0,158.71,6.45,37.11,-65.48,-34.67,34.1,24.29,-32.47,-20.13,-42.89,81.8,-15.88,14.37,21.16,51.14,-5.32,-50.52,189.01,11.26,5.36,1.0
1.0,1.0,7.15,17.33,41.51,2.33,-44.3,70.03,-3.54,-113.94,-1.74,225.29,-16.27,17.97,11.68,-76.71,7.06,88.25,71.26,-85.99,8.58,2.51,2.0
1.0,1.0,-72.25,13.09,-37.52,45.42,-10.33,30.59,-14.18,118.48,22.16,-228.75,27.59,-2.8,11.02,-79.1,-52.2,29.05,47.33,-5.4,-26.75,-28.27,1.0
1.0,1.0,59.16,14.01,-52.27,-81.73,-103.81,27.29,2.98,267.94,29.29,14.76,83.43,18.73,-3.22,80.08,-48.63,41.31,244.82,105.43,0.94,85.78,0.0
0.0,1.0,-34.78,10.7,6.53,-260.97,-11.4,34.22,-3.79,-101.79,-3.71,-11.78,50.41,-25.34,0.84,8.96,-16.87,107.59,105.37,-132.4,14.55,32.97,2.0
1.0,1.0,-112.86,-16.8,26.34,56.81,15.57,-6.88,-33.81,-235.05,-29.19,61.42,-47.94,-10.82,-1.79,-45.61,46.68,20.24,28.73,-91.48,9.61,54.05,2.0
1.0,1.0,-69.1,2.18,112.97,-81.36,-22.45,36.71,26.69,26.89,108.61,-15.01,-111.37,-10.98,-6.86,97.92,41.96,63.05,159.87,57.48,11.52,36.03,2.0
1.0,1.0,-176.58,-3.96,121.37,93.08,-57.22,37.48,17.17,-209.4,90.53,57.28,24.0,-8.63,-7.47,83.35,21.51,-30.34,-141.54,-102.38,1.02,1.23,2.0
1.0,1.0,70.63,-22.9,-12.44,-30.36,-136.04,39.2,39.12,194.68,122.45,123.3,54.68,2.83,2.18,10.39,-45.71,-130.8,56.43,189.26,-35.97,-32.03,2.0
0.0,1.0,-9.54,-25.73,-33.44,99.5,37.12,-13.51,-22.03,-25.78,-153.85,-175.06,-30.12,16.66,-4.31,-1.19,-35.78,-69.93,87.97,-2.45,-22.07,-15.74,1.0
1.0,1.0,18.52,14.25,47.64,-93.3,100.12,48.58,-5.74,-108.94,-170.29,-209.11,47.31,5.91,-24.22,-56.47,9.41,9.98,-148.83,-94.64,28.04,72.58,1.0
1.0,1.0,-46.67,-10.69,76.77,-57.94,1.94,39.09,25.24,35.85,-5.12,-36.09,-76.25,31.08,28.26,93.62,-37.47,18.16,103.89,-68.89,-5.36,101.55,0.0
0.0,2.0,-27.91,2.83,-15.84,-25.39,-130.06,-19.91,4.83,289.5,40.71,182.08,-21.75,37.58,-8.03,-64.35,-47.24,275.76,205.23,-54.85,7.71,-51.2,0.0
0.0,1.0,-104.87,5.64,-16.32,-94.17,10.28,-28.04,4.52,94.54,-103.8,-71.89,-20.37,13.07,-8.82,-9.46,-32.57,-89.78,93.67,-26.96,-3.05,20.17,0.0
1.0,0.0,-81.87,-18.6,58.57,31.51,167.75,15.57,15.84,-200.09,-91.62,-289.49,-4.7,24.26,2.66,196.25,-37.35,32.28,-160.57,-292.59,13.59,-118.75,1.0
0.0,1.0,5.4,3.38,-50.42,-78.68,-33.16,59.91,-2.86,-120.96,22.54,-235.03,-52.33,5.36,5.91,-64.85,10.06,-31.89,-49.94,76.27,-7.73,-87.82,0.0
1.0,1.0,-15.05,-10.27,81.68,21.31,-53.36,-20.26,9.65,-255.54,-2.22,-134.74,54.57,-6.01,7.44,-9.63,22.47,104.21,-59.75,-30.68,-1.73,18.77,2.0
0.0,1.0,-97.32,-8.98,-56.86,-119.77,15.4,-0.92,-15.35,-206.84,-44.54,152.76,-50.1,-40.57,-9.89,-12.81,49.8,17.13,49.92,-72.67,1.99,21.47,2.0
1.0,1.0,54.01,-13.68,-49.18,120.53,-62.23,-16.45,-9.46,-27.43,-62.96,-90.08,-12.14,-17.38,-10.1,10.24,4.08,-15.28,71.29,100.85,2.01,13.84,0.0
1.0,1.0,-103.82,-1.68,-10.4,4.62,-76.35,-54.24,-2.57,-126.67,-30.97,-96.4,-68.02,-13.62,-7.2,-5.07,28.24,126.7,-204.57,-97.26,38.83,-1.83,0.0
1.0,1.0,-55.07,20.56,20.18,-7.29,-48.37,-6.62,17.56,50.07,-35.64,-45.98,41.13,-9.73,18.75,28.19,-16.68,14.83,63.25,-23.21,15.63,8.28,0.0
1.0,1.0,11.09,-7.24,49.59,-33.75,-44.71,16.22,0.85,338.65,127.15,-122.09,18.09,-23.53,4.25,37.15,-42.42,-68.92,254.2,157.67,-0.52,110.15,0.0
1.0,2.0,33.2,10.59,-10.53,-143.87,-155.6,-33.14,8.6,450.07,-0.36,-94.57,14.65,34.95,25.86,-7.27,-21.03,22.56,305.03,256.8,24.29,-81.82,0.0
0.0,1.0,-24.4,7.63,35.1,-136.35,31.59,-37.43,-19.1,63.24,55.41,-45.79,-7.62,25.94,8.95,75.08,13.61,-148.43,257.47,138.68,-15.47,144.29,1.0
1.0,1.0,-32.17,-7.58,-52.3,-71.72,-78.54,-23.39,-6.8,140.39,13.21,91.76,-84.41,-17.66,-24.47,-100.94,-30.63,161.37,171.21,-113.69,47.9,27.07,2.0
2.0,1.0,-57.1,-1.11,121.44,-79.25,12.55,-1.83,3.23,-113.96,-62.04,81.49,27.64,-8.32,-11.15,-13.35,-46.81,139.85,38.2,-265.45,11.87,64.27,2.0
0.0,1.0,10.49,13.4,8.27,124.73,-24.92,-30.26,-37.47,-14.95,-104.39,13.36,-51.11,21.11,-11.3,2.79,-49.25,23.42,40.77,-85.18,-5.64,5.7,0.0
0.0,1.0,-51.78,-2.21,-67.87,6.09,76.13,-6.93,-2.87,-17.78,111.19,-0.48,-60.37,-13.86,4.14,-73.64,-42.07,33.37,228.91,-196.06,22.76,-18.35,0.0
1.0,1.0,-175.38,12.58,7.85,-226.98,15.35,-11.39,14.78,159.56,29.11,-170.07,-30.75,-0.16,9.78,29.83,8.74,33.21,212.79,35.94,-4.56,9.0,1.0
1.0,2.0,-153.52,-2.7,-28.57,-94.85,82.01,-9.21,0.18,150.15,-32.96,-183.64,-2.52,-6.57,-6.42,45.35,45.94,44.06,13.42,76.04,-19.78,37.49,1.0
2.0,1.0,134.1,16.56,57.44,-43.57,-2.77,16.92,-33.25,-163.01,74.72,-269.18,-25.95,8.68,-1.32,-94.6,-3.53,-38.21,-84.74,39.45,20.61,-59.98,0.0
1.0,2.0,66.71,-16.55,-41.94,83.95,-61.19,19.58,-3.93,19.57,-37.13,50.33,73.05,8.55,18.57,29.14,4.09,72.18,152.35,88.36,-12.28,53.32,2.0
1.0,1.0,-1.88,2.01,-15.66,8.04,-92.06,18.34,-9.45,-14.25,47.84,144.02,12.0,-24.2,-6.58,146.22,20.29,67.12,279.67,37.26,21.74,43.74,2.0
1.0,1.0,-67.96,-2.65,-11.16,-40.32,-86.31,17.93,5.81,-113.49,17.86,-0.44,-43.94,-20.29,-26.07,-56.67,28.73,28.46,12.59,-24.58,37.42,1.75,2.0
1.0,0.0,13.87,-30.22,-8.17,184.51,77.59,-26.71,50.69,-106.25,-103.19,15.28,26.51,15.64,28.09,41.71,-31.15,9.5,64.53,-199.55,31.19,-80.59,0.0
1.0,2.0,-37.84,5.22,-40.96,89.79,96.13,1.76,16.09,251.49,-6.48,-253.73,53.89,-25.24,-12.82,39.01,12.63,31.46,104.4,187.94,-60.55,118.28,1.0
0.0,1.0,133.9,11.21,10.22,-141.65,136.08,26.47,17.41,-46.69,-126.31,52.5,7.58,11.3,13.01,50.74,-16.22,-225.27,56.03,26.79,-14.77,-57.12,1.0
2.0,0.0,-174.49,-6.7,107.91,-45.32,-1.6,44.19,-19.29,-138.05,16.52,-32.63,-40.18,-31.33,-12.78,13.32,-17.95,-59.99,-40.87,-173.06,14.62,-19.51,0.0
1.0,1.0,-148.24,12.63,-29.64,72.72,-62.77,-8.28,-19.51,166.35,-27.92,-88.34,-40.13,-21.2,-29.36,-163.19,-54.99,161.99,-192.14,-103.68,-29.17,69.25,0.0
1.0,1.0,-78.14,-10.24,-1.97,-157.25,8.62,-22.47,-4.84,28.04,-64.11,105.92,20.95,13.04,-20.69,76.86,-31.26,184.66,-29.83,-178.43,-14.2,54.19,0.0
1.0,1.0,-48.61,-3.6,16.84,-47.88,-122.02,65.44,17.78,209.94,71.7,308.65,-21.68,-26.69,26.19,79.97,-57.56,41.37,24.47,-32.54,-24.14,-67.31,2.0
1.0,2.0,107.8,18.36,-26.9,173.72,-24.53,23.13,-6.96,192.27,-88.82,153.33,-21.99,27.3,-20.45,63.51,-28.61,96.99,88.74,52.3,-21.23,-28.07,2.0
1.0,1.0,-56.67,-4.84,-5.25,-38.57,4.66,7.81,-34.11,83.19,-39.72,-12.85,-26.65,21.42,-9.9,37.98,0.08,-86.35,143.77,107.03,-35.86,0.06,1.0
1.0,1.0,-174.56,10.29,-2.58,-168.59,-25.42,-19.56,-34.55,-72.44,-44.25,-148.96,1.64,-12.39,-9.83,88.12,63.73,-43.22,89.97,55.92,26.68,-114.69,2.0
1.0,1.0,-46.9,-9.43,20.71,-2.14,16.48,-38.96,-9.09,-60.02,-23.57,29.63,-12.0,-15.61,3.81,-60.15,4.53,-93.27,-32.22,1.44,-15.53,30.08,1.0
1.0,1.0,140.28,-6.45,-59.67,-152.68,103.3,49.99,7.75,3.51,-62.24,23.36,-36.22,2.55,-32.14,-76.71,-3.46,-45.78,-62.15,26.06,-17.07,-169.34,0.0
1.0,0.0,-1.96,-18.25,-1.24,-2.66,82.2,-2.17,-16.85,-179.95,50.61,-28.24,57.37,16.99,-11.32,32.14,-18.55,-141.11,-82.63,-164.22,34.02,199.93,1.0
0.0,2.0,20.44,-6.56,34.89,204.17,-20.4,-65.73,40.81,48.7,4.36,118.41,3.63,12.15,-11.52,32.34,7.64,98.26,-53.28,53.29,-42.89,13.02,2.0
1.0,1.0,-86.91,-3.65,57.4,20.17,-62.86,-10.94,-6.76,-75.58,-17.34,12.15,73.41,-9.77,11.97,-128.47,35.56,-6.87,-8.46,30.78,8.76,12.58,2.0
1.0,1.0,-93.53,-9.27,6.81,98.06,-87.71,10.57,35.15,-11.73,-67.85,24.37,-69.51,-0.43,-4.99,-8.43,-20.27,20.53,28.71,-94.91,32.38,-81.3,0.0
0.0,1.0,-96.12,-5.69,-40.52,14.63,-4.98,-29.45,-34.92,157.65,-46.7,-142.07,49.67,-3.6,3.54,82.19,-13.72,-29.98,224.9,58.37,-2.5,25.02,1.0
1.0,1.0,37.48,-3.12,-39.98,-74.51,86.07,-105.81,27.02,-41.39,118.1,-240.82,-77.79,-2.29,12.87,-15.88,-5.81,-29.51,-123.35,-54.7,26.81,18.22,2.0
1.0,1.0,131.42,6.33,61.26,-97.66,59.01,-1.02,-17.75,-119.58,-78.66,-145.16,-37.07,-40.24,5.54,-37.59,33.29,-90.13,120.86,74.68,38.51,154.94,1.0
1.0,1.0,46.32,-5.18,36.66,38.61,-24.8,63.13,10.02,-156.04,-82.76,134.27,44.2,14.1,-10.31,135.8,-6.6,139.78,128.8,-136.25,21.93,102.79,2.0
1.0,1.0,54.23,6.41,-22.04,-113.5,-32.79,-2.95,5.09,-229.1,111.72,-268.52,-3.97,-10.04,16.47,44.65,21.85,31.51,-99.49,19.7,20.48,-37.33,0.0
1.0,1.0,-59.26,-11.75,89.26,148.63,-82.9,-20.61,3.2,-41.32,146.86,-38.01,68.4,27.06,25.44,-61.74,-13.05,45.34,-77.68,-78.94,29.59,-22.89,0.0
1.0,1.0,-47.91,-0.61,-91.94,-140.55,36.91,-17.79,37.94,9.07,-6.16,-123.62,-43.67,-31.6,24.96,-11.5,-28.55,-79.21,72.93,-30.53,-5.04,1.98,1.0
1.0,1.0,-42.13,-9.08,10.81,-97.67,-33.19,29.62,-10.59,170.84,45.68,87.82,8.55,10.46,2.38,87.22,17.92,139.59,149.48,-12.3,36.51,-68.63,2.0
1.0,1.0,-10.38,-3.34,14.65,-166.74,-107.69,-41.02,6.11,39.01,45.63,33.69,-76.38,14.22,-18.69,-105.4,-20.78,82.75,-10.54,-18.15,10.83,-45.64,2.0
0.0,1.0,70.57,-3.7,71.38,-56.97,51.45,23.32,0.72,-106.93,59.51,-84.93,33.34,7.41,0.0,-47.63,21.22,11.44,-64.9,-13.91,17.89,-155.29,1.0
1.0,1.0,42.07,21.52,54.96,303.1,38.68,-61.08,3.35,-105.22,-23.6,36.52,-8.15,-40.41,-6.77,-6.02,-4.63,111.52,123.81,-123.07,20.25,-108.35,2.0
1.0,2.0,94.23,-14.28,29.9,-3.76,22.68,-60.28,1.9,64.65,108.28,-146.56,4.98,2.78,11.66,25.19,46.79,-56.76,-6.81,204.82,3.53,102.43,1.0
1.0,2.0,-4.93,-14.35,-21.58,67.19,-91.52,57.3,0.11,274.94,30.03,75.59,6.34,6.48,17.93,28.08,-36.6,203.83,207.74,6.18,4.03,9.07,0.0
0.0,1.0,-38.81,10.42,64.56,-179.32,-11.36,10.2,47.95,231.94,-62.91,-29.21,-4.75,34.92,-22.27,62.32,-50.94,16.99,303.57,15.24,-8.83,-181.06,0.0
1.0,2.0,27.01,9.02,14.33,-38.5,-14.72,5.04,19.9,100.03,-20.47,101.45,-83.68,4.13,-2.34,-0.71,-15.37,117.55,117.03,-3.42,-15.48,-74.01,2.0
1.0,1.0,89.96,-3.72,-9.73,-26.35,21.25,4.02,9.64,33.47,-73.25,-61.02,29.76,2.2,-18.76,113.59,41.61,-113.59,23.77,164.15,17.76,18.11,1.0
1.0,1.0,94.38,18.99,-45.18,-115.76,33.95,20.75,15.38,-17.39,147.11,-262.14,66.53,-8.09,3.06,69.15,-17.05,-72.22,-111.18,-18.41,50.48,76.64,1.0
1.0,1.0,-69.78,26.2,-0.62,-223.1,64.6,32.1,10.21,161.44,-105.03,-166.3,-15.16,34.07,-10.76,40.14,-36.5,59.42,-40.98,-52.86,-20.59,-1.12,1.0
1.0,0.0,-158.84,8.4,-58.4,34.36,-48.37,7.73,-5.55,-124.06,46.52,5.85,-7.46,1.37,22.08,14.48,21.22,-13.45,-32.36,-112.74,41.08,-23.84,2.0
1.0,1.0,-27.95,0.75,-20.63,67.69,139.83,4.93,-4.01,13.54,25.9,-201.93,-20.86,20.09,-11.48,58.26,19.49,-71.24,-85.02,-34.57,22.97,92.48,1.0
0.0,1.0,78.62,10.18,76.34,83.11,128.74,0.59,10.95,64.08,144.55,-188.86,47.06,0.95,28.68,-123.06,-48.82,130.97,132.85,-218.71,64.81,-135.9,0.0
1.0,1.0,0.53,16.57,-4.22,-51.23,63.63,-1.72,6.64,-86.15,78.74,88.82,1.45,-3.76,7.82,-67.6,-24.54,2.15,95.42,-106.58,-20.28,3.96,0.0
0.0,0.0,3.92,7.46,5.0,76.55,39.75,-51.01,5.96,-250.21,28.72,109.29,16.3,-8.47,-8.79,35.9,-16.09,-73.71,-105.77,-180.88,12.7,-64.15,1.0
1.0,1.0,-45.74,11.14,20.58,47.41,103.83,-38.6,1.92,-5.32,25.81,-135.71,20.86,11.34,-7.08,9.45,13.02,-97.7,71.46,-6.98,9.86,-7.22,1.0
0.0,1.0,84.76,-15.37,-4.55,106.03,124.98,34.83,-0.35,42.53,22.64,285.94,2.09,32.63,-16.07,162.99,-31.61,263.52,309.71,-279.31,33.06,-165.18,1.0
1.0,1.0,-5.68,2.49,30.25,115.46,-53.76,4.66,-21.72,35.95,67.68,105.85,-18.75,14.05,-9.72,39.83,-19.07,65.15,-123.11,-8.15,-31.13,131.39,2.0
2.0,1.0,92.88,-5.95,-2.2,-125.2,9.91,27.02,-10.93,-178.94,-160.39,41.5,52.85,-2.06,-14.12,41.53,4.0,62.64,77.28,-35.72,-4.49,-36.01,0.0
0.0,1.0,8.33,2.49,15.3,85.71,-24.5,98.64,22.72,158.68,-301.56,-132.03,-42.73,8.31,-25.46,8.17,-25.93,14.3,93.28,68.25,-4.18,-118.79,0.0
1.0,1.0,-30.86,14.52,-57.53,-135.32,-51.9,-22.26,0.88,-7.98,92.12,69.64,-27.61,-2.58,14.12,-54.51,4.4,145.15,143.28,-118.34,56.81,-54.93,2.0
0.0,1.0,-35.7,-17.36,-95.0,-176.61,-24.3,32.2,17.26,-116.18,38.55,-90.54,25.85,-32.86,-15.03,-19.62,8.14,48.44,124.82,-44.48,21.77,115.33,2.0
1.0,1.0,-11.12,14.67,44.07,68.05,-40.82,53.54,21.4,117.61,44.0,145.56,-52.38,-52.47,17.94,-43.25,-26.51,-27.0,260.58,55.57,-25.79,32.93,2.0
1.0,1.0,2.26,-8.8,-41.85,76.48,-134.71,4.14,-21.37,72.75,10.48,-45.99,-90.24,-19.56,16.93,35.92,-49.63,108.2,-14.78,-46.26,19.69,-35.57,0.0
1.0,2.0,128.79,12.71,31.31,154.03,54.17,-7.28,-53.28,44.01,1.46,-42.21,-36.33,-14.87,3.89,-8.73,0.52,42.92,67.84,52.86,-3.9,-63.9,0.0
1.0,1.0,-30.51,-35.64,1.63,43.12,12.32,12.48,16.47,-178.67,-59.37,41.23,-72.17,15.25,-6.0,29.2,37.1,87.27,-4.08,-52.62,-2.33,62.19,2.0
1.0,1.0,-72.13,-5.03,-68.59,-57.32,-0.21,1.34,11.58,-39.11,-2.8,-124.77,-30.81,27.95,-14.01,-15.19,-14.17,-0.36,41.39,-74.55,18.08,-36.9,0.0
1.0,1.0,44.44,-30.46,-38.79,-62.66,-30.63,-26.66,-7.45,50.61,131.97,-5.35,-126.1,-40.83,-20.21,-104.05,-7.46,25.15,141.97,59.53,-3.35,-31.63,2.0
0.0,2.0,120.47,-2.54,-58.81,63.83,2.64,-24.43,-17.19,164.86,-70.48,-337.99,-62.11,40.36,1.39,2.52,23.37,-129.52,-69.61,245.52,29.81,43.96,1.0
1.0,2.0,-4.55,1.45,70.18,40.41,22.0,10.93,-18.77,210.25,-2.8,-150.99,-70.1,18.62,-9.93,-45.74,-12.14,-2.7,65.77,216.96,-88.7,-116.8,1.0
1.0,1.0,-90.65,-0.53,-30.3,-20.24,-130.23,34.85,-15.79,-53.71,-98.46,134.54,29.24,-8.88,-12.95,-59.28,53.09,-108.61,4.58,125.36,12.87,-70.42,2.0
1.0,2.0,28.81,24.24,44.18,-71.01,-39.64,-11.75,10.81,-109.14,57.1,24.49,-7.19,-16.89,7.87,108.42,24.67,13.8,-110.89,102.06,-46.54,73.18,2.0
1.0,1.0,1.88,9.94,-9.37,106.44,74.99,21.88,25.64,-134.55,-14.48,146.78,-1.49,-16.59,13.92,34.71,-40.65,-44.14,154.88,-152.49,-21.69,3.24,1.0
0.0,1.0,-12.3,-8.78,-62.02,51.02,6.86,-15.14,-30.42,55.33,48.93,78.6,82.01,4.32,-15.97,96.59,-35.19,-55.44,-33.37,-47.17,-11.68,-138.38,1.0
1.0,1.0,48.13,-11.71,-18.52,4.24,64.58,-21.26,14.4,-50.01,42.36,-121.96,20.15,-0.16,-29.03,-52.01,30.74,-25.73,-122.64,19.67,20.22,-133.33,2.0
0.0,2.0,-175.36,8.06,36.44,-11.46,44.04,-0.69,19.71,117.16,-162.6,45.49,18.16,-5.7,13.05,-55.0,80.43,-85.33,49.97,151.62,-20.31,-136.05,0.0
1.0,1.0,184.33,-30.76,-4.13,0.32,-102.17,28.73,-25.53,-82.9,-42.96,-23.27,-67.52,-4.21,17.63,-55.8,12.99,-27.38,-138.82,134.81,17.06,-48.93,1.0
1.0,1.0,104.87,-7.55,28.94,20.53,99.63,-25.49,5.67,-143.37,124.05,116.42,-18.76,23.82,6.71,-57.38,-24.04,10.18,74.05,-138.51,-2.16,-50.67,0.0
0.0,1.0,31.23,-4.16,-14.02,23.32,-69.08,-36.8,-21.77,19.82,136.41,91.24,32.47,-18.87,2.75,-17.98,-12.75,68.24,30.33,-10.54,6.51,-190.41,2.0
2.0,1.0,9.73,4.74,24.4,54.21,71.9,-8.59,40.85,-48.12,-58.68,-72.91,68.82,-4.12,12.94,-20.24,-8.69,-139.9,64.63,19.53,-13.99,70.06,1.0
1.0,1.0,76.56,21.67,-19.58,-93.88,46.9,-42.43,-2.2,-48.94,5.33,-106.51,90.36,-4.15,-24.19,90.69,4.17,-45.11,266.11,90.46,-13.31,-42.19,2.0
0.0,1.0,-24.98,10.22,-77.92,-16.12,-41.18,-41.47,-31.57,75.52,-15.13,-28.78,69.34,-12.58,2.67,18.74,8.84,135.59,52.64,-0.19,14.68,-140.44,2.0
1.0,2.0,-0.48,8.85,-51.42,18.75,4.08,-34.97,45.08,36.71,169.33,-48.79,44.02,2.25,6.44,-41.5,20.51,20.05,-229.0,65.2,-21.54,-70.22,1.0
1.0,1.0,28.67,-0.3,52.67,-184.6,-26.36,10.14,-11.81,222.17,-123.3,-156.49,-38.42,4.48,27.29,-17.46,-19.48,9.42,255.27,130.31,3.82,-94.87,1.0
1.0,0.0,-247.51,-12.32,4.63,-107.96,-99.26,-10.28,-29.05,99.16,-63.92,-127.99,-16.73,13.66,13.26,-59.37,-61.0,143.85,0.15,-235.52,39.57,-15.59,1.0
0.0,1.0,-54.93,7.95,-6.17,46.65,-95.5,-24.52,19.99,139.08,-140.25,79.36,18.02,-18.14,-23.85,83.78,-43.23,79.36,103.02,-65.24,16.75,-0.82,0.0
1.0,1.0,204.08,-26.23,16.45,-42.53,-46.88,24.63,-5.02,59.86,-90.9,-113.45,-55.63,1.1,7.29,53.92,43.9,-113.69,-23.14,244.62,47.61,50.01,1.0
1.0,1.0,-34.53,-12.67,31.85,76.22,122.29,-4.46,7.72,-183.27,15.38,-27.53,-74.08,14.39,7.84,-15.0,4.97,-30.31,-198.02,-201.66,24.72,-56.64,1.0
1.0,1.0,-18.45,-0.58,-54.8,-35.42,-85.07,-5.7,-32.48,61.7,-97.02,180.28,-56.71,-2.68,-13.39,115.2,41.64,148.76,137.28,37.39,24.02,-32.66,2.0
1.0,1.0,-8.59,-0.71,49.38,-131.32,-96.58,-35.85,-8.95,-100.08,82.71,265.53,-9.05,-21.28,10.16,-26.98,24.43,-29.76,51.2,42.46,-7.66,21.64,2.0
1.0,1.0,-39.18,-19.1,-13.89,-73.45,8.69,32.33,7.68,81.86,9.75,140.36,28.62,5.12,-9.0,-81.71,-15.95,191.51,113.7,-145.82,14.46,-80.8,2.0
0.0,2.0,-68.24,5.7,-64.34,-181.98,19.86,-33.98,23.13,141.85,3.42,-135.32,7.22,11.67,-1.78,-50.92,6.71,-26.9,127.92,141.38,-42.77,-8.44,1.0
1.0,1.0,83.8,6.73,19.81,133.12,-116.01,-38.45,9.35,-21.18,115.98,180.74,-52.82,13.05,-9.39,-29.53,-33.67,168.7,231.94,-114.54,49.46,-39.55,2.0
