cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
1.0,1.0,2.0,78.89,-38.63,92.14,16.34,77.88,2.12,0.47,81.96,-143.76,16.54,-29.34,-0.47,-29.7,19.97,-7.8,69.07,-28.15,-5.94,127.34,-49.57,-120.71,5.45,79.81,1.0
3.0,2.0,1.0,23.67,16.36,10.74,3.61,215.49,-49.51,23.32,208.74,-42.36,29.38,-27.71,-11.42,104.06,-26.67,3.33,232.83,-15.79,13.76,-161.93,126.26,-103.15,32.34,-35.2,0.0
3.0,2.0,1.0,-13.72,-72.01,-50.68,-3.08,-78.72,-109.71,-25.79,-19.11,10.65,-4.39,51.43,94.74,14.32,13.5,-4.02,37.43,26.42,-6.94,79.66,-62.73,5.36,34.42,80.59,1.0
2.0,3.0,2.0,-64.56,-106.03,-78.31,42.21,12.62,130.73,-5.76,68.97,2.1,-9.91,-117.45,-38.77,-90.86,14.29,10.34,-8.95,13.77,4.51,-171.46,16.66,-63.09,-4.51,130.02,1.0
1.0,1.0,1.0,-96.86,32.28,-8.3,-15.21,149.4,-120.84,-22.73,-245.11,181.77,16.68,-99.15,70.58,11.62,-27.06,-26.54,178.36,1.45,26.55,79.83,63.38,-14.55,-7.51,64.77,1.0
1.0,1.0,2.0,-20.33,-14.63,-229.52,-16.3,27.78,109.72,-4.84,-223.04,20.63,10.55,55.61,33.34,20.42,0.7,-16.34,45.72,-35.25,3.4,-119.66,-1.11,69.15,-38.21,168.86,1.0
3.0,3.0,2.0,77.73,4.33,14.7,7.03,-32.84,65.89,14.69,99.67,-41.37,-1.93,8.95,-87.74,-163.14,-4.91,-0.8,-42.46,-4.16,-21.66,-45.63,54.45,-25.1,107.93,-123.3,0.0
2.0,3.0,2.0,43.75,-105.1,-31.93,26.29,126.52,-9.68,19.5,163.82,18.02,8.03,35.3,0.91,-50.44,-26.54,8.38,76.26,39.5,-14.64,-69.13,3.92,13.77,-14.03,-2.38,0.0
2.0,1.0,2.0,-43.75,37.9,-43.42,17.15,-164.26,243.16,25.21,102.02,57.75,-12.89,187.22,-10.05,-22.28,52.7,3.27,64.82,2.75,11.64,-121.24,-64.32,-80.81,26.75,-33.84,1.0
2.0,3.0,1.0,62.61,51.69,29.42,10.7,31.79,115.3,1.33,198.32,110.46,7.31,-55.05,-155.42,-146.28,-34.85,9.67,85.31,-65.94,-2.53,2.78,12.54,-139.86,-10.86,-114.69,0.0
2.0,2.0,1.0,-0.09,-16.85,131.07,-4.27,-1.64,-94.28,-3.92,47.38,-29.62,-0.63,21.32,26.02,108.78,22.94,19.29,-13.03,-12.69,-22.26,139.91,51.78,3.49,-30.14,129.37,0.0
2.0,2.0,2.0,-74.36,-65.47,47.95,-18.38,-64.62,-61.58,-11.4,-113.36,12.1,-15.36,98.11,13.28,-148.54,9.1,9.61,58.06,33.94,-14.98,47.59,-20.58,-128.56,34.03,-30.58,1.0
2.0,2.0,2.0,83.99,109.11,-4.04,7.2,101.81,-103.15,16.23,73.03,-167.08,17.11,17.72,-0.31,-18.2,1.23,-9.13,58.23,-32.72,14.09,78.83,46.91,49.43,52.55,34.03,1.0
1.0,3.0,2.0,-76.93,-0.85,126.92,41.66,162.49,-75.08,-4.82,122.94,232.72,6.76,-20.37,3.97,-19.25,16.7,5.38,-149.21,-12.01,18.9,261.58,-34.28,-112.26,104.96,32.86,0.0
2.0,2.0,2.0,-20.9,94.93,-69.91,4.89,-85.67,34.66,-1.01,121.69,-25.54,7.99,-22.11,6.29,-93.76,35.8,-1.18,-216.3,38.71,13.02,165.19,15.57,60.32,-14.8,112.74,1.0
2.0,3.0,2.0,-30.32,-112.7,74.22,49.2,13.64,190.92,-1.2,299.51,13.03,2.42,-80.84,33.21,5.19,40.24,-0.2,105.17,-2.45,1.77,-38.29,-66.3,118.97,-11.03,-150.0,0.0
2.0,2.0,2.0,-46.24,39.17,-96.75,-13.38,56.28,-24.94,10.04,5.53,105.19,-5.64,108.25,9.74,-14.11,-18.71,28.82,-65.75,48.13,3.96,-56.4,1.36,77.59,25.73,1.24,0.0
1.0,2.0,3.0,30.63,213.8,-39.31,-82.2,-33.75,30.94,12.92,-578.12,-43.55,-18.26,73.68,79.41,138.11,-8.6,19.87,-107.21,12.84,11.09,-242.59,72.85,-18.84,10.15,186.63,1.0
1.0,4.0,3.0,41.14,-57.41,3.58,-16.79,70.13,-14.68,-5.62,-381.96,-30.81,-0.56,167.88,23.36,-117.6,-19.24,-26.57,-154.88,16.54,-1.89,-40.64,94.99,40.57,-8.56,43.39,1.0
1.0,1.0,2.0,26.6,94.68,-68.96,25.56,380.98,-266.07,4.33,54.39,12.62,8.84,-47.48,142.1,-14.31,70.72,9.29,-49.38,11.78,24.79,201.62,-40.57,-80.86,-47.7,-239.79,1.0
2.0,2.0,2.0,-35.07,25.19,-26.7,-1.46,-200.12,20.54,18.18,-45.33,-34.49,-27.27,-55.57,-16.49,-91.28,29.1,17.45,45.57,43.61,1.94,222.44,82.77,-103.74,13.69,39.22,0.0
0.0,2.0,3.0,-5.43,35.49,37.83,51.35,405.91,-151.71,6.95,9.59,112.18,25.07,158.53,27.02,-5.76,62.66,-27.5,168.94,-61.84,2.75,99.5,9.26,-54.1,30.56,-106.67,0.0
2.0,2.0,1.0,-53.89,-30.42,39.73,-20.01,-73.93,137.17,38.13,-111.96,10.47,-2.11,10.48,-65.12,84.67,-5.08,-5.83,67.51,-6.46,-13.54,-9.63,-2.96,5.67,-9.6,-44.8,1.0
2.0,3.0,2.0,53.37,-42.66,-4.29,-2.21,76.29,-43.35,-7.4,146.98,-30.95,17.82,-85.67,-70.45,41.23,-11.32,8.89,-175.84,-20.24,23.47,11.16,-13.77,196.99,31.93,83.16,0.0
1.0,3.0,2.0,-74.46,-46.61,-34.2,-39.42,97.61,31.39,4.54,-473.67,3.69,-15.48,-96.65,68.68,-8.31,11.79,9.49,60.03,37.03,-9.2,-251.13,116.22,67.99,-45.16,67.8,0.0
2.0,2.0,2.0,38.06,-57.65,101.35,37.34,222.04,-32.79,-8.3,138.14,-22.37,15.43,-84.95,-17.49,50.54,-39.33,-5.69,251.61,-15.6,-8.76,-39.04,-46.89,55.07,32.04,-59.25,0.0
1.0,1.0,1.0,23.85,35.44,89.51,-41.05,-61.64,110.23,-14.52,-505.47,44.85,-24.14,174.13,-62.92,-190.75,0.05,-7.98,97.42,1.44,-8.14,-166.75,-63.99,68.04,22.42,-30.72,0.0
3.0,3.0,3.0,-5.65,-15.33,-29.75,-42.63,-255.1,166.45,20.44,-142.33,-3.95,-5.13,44.55,23.19,29.39,50.44,-6.61,72.43,-59.67,-21.33,-62.51,-39.55,-65.74,-53.04,100.36,1.0
4.0,2.0,2.0,-33.31,-15.34,-0.67,-26.03,-170.12,-24.43,-12.6,-17.11,-8.98,-12.53,-58.31,-3.31,-44.55,-14.14,2.97,-136.22,30.12,8.76,-20.49,-96.47,-39.29,42.49,-74.51,0.0
2.0,1.0,1.0,-2.18,-26.94,-23.41,-17.74,-107.21,116.68,8.65,-187.6,-225.24,-14.68,7.9,18.86,-167.32,21.02,-2.27,-64.65,36.12,26.48,-64.83,-42.11,64.48,-49.51,-21.29,0.0
1.0,3.0,2.0,73.5,27.71,20.61,-25.66,133.81,16.43,6.81,-304.38,19.16,-7.03,-142.92,-38.3,98.59,28.88,6.05,79.64,23.65,26.55,-184.87,36.6,22.0,-12.94,-41.77,0.0
2.0,3.0,3.0,-22.96,-130.73,-78.27,-13.97,15.7,-4.9,2.74,-190.12,15.02,8.75,-26.04,51.66,32.88,34.39,-19.55,-72.02,-26.59,-1.69,16.84,28.04,145.74,-33.89,119.37,1.0
3.0,3.0,3.0,76.75,88.43,77.54,7.1,-130.12,94.27,-16.94,188.96,3.55,-18.09,-84.63,8.73,65.32,-22.02,31.5,-218.87,68.03,-3.78,31.61,-37.54,-82.73,-31.91,-67.79,0.0
2.0,3.0,3.0,2.63,-23.26,-74.19,9.0,192.28,-180.48,17.25,116.16,-78.5,19.52,110.26,3.83,-124.22,45.56,10.15,-118.68,-32.66,-7.67,78.06,49.21,250.67,0.35,123.73,0.0
1.0,3.0,2.0,-12.35,69.36,-41.67,-26.64,-64.45,188.21,-16.37,-255.1,32.58,-4.95,-3.7,66.7,78.56,7.43,-4.91,-36.72,-24.55,5.46,-171.52,46.14,-96.55,-29.13,83.55,0.0
1.0,3.0,3.0,-34.93,159.21,-15.67,-6.41,233.55,-191.74,-2.68,-40.27,13.77,9.77,33.17,-52.82,10.09,6.86,8.25,-29.37,21.87,5.47,154.37,-57.66,-5.77,-6.15,-92.41,1.0
3.0,3.0,1.0,44.14,-30.99,-11.91,-3.16,12.1,-41.84,-7.18,25.79,-122.63,-5.96,121.84,-42.04,-124.36,59.93,15.46,127.06,24.12,-9.75,-83.07,93.33,-139.88,63.73,6.69,0.0
2.0,2.0,1.0,-21.74,-64.65,-49.55,17.01,66.3,-73.84,3.09,-5.65,-72.35,6.18,167.62,102.01,72.17,19.17,-5.63,-122.82,-73.83,-0.42,127.53,71.11,-93.34,2.99,116.06,0.0
1.0,2.0,1.0,25.19,92.44,14.6,-11.28,-94.58,197.44,-20.99,145.65,22.5,11.89,-32.43,21.37,-6.8,19.38,4.02,-52.63,31.5,-0.65,138.89,140.72,70.62,18.75,-20.94,1.0
1.0,2.0,2.0,-12.84,-50.7,-54.4,-13.88,53.03,20.53,-4.88,90.03,40.16,32.93,-3.87,6.74,-67.82,31.82,-11.97,-157.59,26.42,-10.67,263.62,-52.81,65.86,-86.05,86.67,1.0
1.0,2.0,2.0,-38.82,19.84,42.67,-33.75,-42.19,101.89,9.6,-612.97,-6.6,-30.37,-37.88,34.93,-175.58,-2.99,-7.39,-19.46,49.0,-12.6,-190.25,-60.02,87.33,35.29,71.69,0.0
1.0,2.0,1.0,-17.04,16.02,-108.42,6.8,116.38,-190.37,-2.23,5.76,89.14,3.74,-65.57,-135.06,-24.42,10.76,23.01,4.39,38.84,-1.56,291.99,-56.04,8.36,-8.23,223.16,0.0
2.0,3.0,1.0,39.31,94.13,67.74,51.59,110.36,58.29,24.32,159.84,-109.44,-11.3,-70.32,-45.18,160.64,-2.33,13.77,67.46,47.19,14.27,-77.34,-105.05,-10.74,39.96,-118.82,1.0
2.0,3.0,2.0,38.16,-23.25,-43.27,37.48,321.83,-116.31,29.93,238.09,-66.9,17.15,-69.46,-11.13,59.71,7.87,11.1,-55.37,-15.32,5.95,-108.02,7.55,107.74,-11.05,-132.18,0.0
1.0,4.0,1.0,-74.93,-65.35,-9.09,15.93,80.07,-103.73,-10.58,-83.68,29.03,5.18,-77.85,43.91,-55.41,-24.67,-10.73,17.71,9.57,-20.07,127.83,-39.92,-61.59,27.81,149.47,0.0
2.0,2.0,3.0,9.04,-16.26,-112.54,28.51,161.02,108.28,-7.72,274.98,43.61,37.93,62.28,12.98,-99.21,9.12,-22.73,-98.32,-43.34,6.7,-97.01,-14.98,81.32,8.35,-48.37,0.0
2.0,1.0,1.0,-0.14,-90.95,5.32,4.32,-160.8,83.85,18.67,46.03,-45.64,-4.39,194.07,23.37,-153.47,25.02,0.73,31.76,81.06,28.62,131.36,-77.78,-6.3,10.01,130.46,1.0
2.0,2.0,2.0,43.9,-8.15,44.88,39.64,40.74,101.49,4.16,279.68,53.76,9.29,-98.89,13.9,176.41,-4.22,1.9,-40.83,-48.51,13.63,41.71,-33.3,35.25,44.87,-49.12,1.0
3.0,2.0,3.0,-5.28,-64.0,16.8,-17.19,-150.28,94.2,-24.9,-5.06,-59.21,-0.45,-72.25,-21.91,76.45,-36.59,-1.88,-47.56,25.88,-0.13,-18.55,-144.18,89.31,-23.06,76.19,1.0
3.0,2.0,1.0,35.95,107.09,-7.68,-41.41,-89.42,65.75,-6.12,-200.46,119.15,-5.61,66.54,21.59,28.03,34.91,-8.28,-83.63,-16.74,12.87,-164.31,88.45,100.86,-19.39,-81.47,1.0
1.0,3.0,2.0,-87.59,79.63,132.93,-17.5,230.07,-140.05,25.46,-211.78,-110.17,-11.47,-98.19,101.93,65.18,-26.63,34.25,85.57,52.47,-13.87,-110.89,35.44,92.78,26.89,0.76,0.0
2.0,2.0,2.0,-15.08,-24.33,31.93,-23.44,-49.98,80.08,17.99,-375.24,88.15,-16.43,32.72,4.87,35.57,70.87,4.65,118.99,32.67,-17.1,-255.89,13.53,6.73,-6.07,257.99,1.0
2.0,2.0,4.0,19.74,13.62,-62.88,-3.08,-268.9,259.08,24.53,155.43,-103.41,-1.4,-160.7,-8.12,-118.17,-28.96,-1.69,-141.19,-78.58,23.17,26.64,29.43,-111.44,20.74,43.81,0.0
1.0,3.0,2.0,-52.83,47.95,-52.98,5.01,-34.81,-101.03,-6.11,-18.8,-152.83,-10.91,-175.55,-18.27,49.29,1.44,18.48,69.9,17.51,15.45,309.83,82.52,17.92,-68.66,130.96,1.0
2.0,3.0,3.0,-42.92,-8.62,-64.59,49.1,-161.8,295.73,14.55,230.42,-108.76,-4.03,-42.34,94.95,43.96,-6.5,-3.4,-154.14,41.26,-7.42,-154.48,-23.08,-20.21,24.08,133.23,0.0
1.0,3.0,2.0,21.65,8.51,-54.6,26.6,244.16,-180.8,8.02,35.08,44.13,14.07,-38.69,43.3,137.53,64.15,5.71,-69.52,31.37,-4.08,191.17,-10.22,47.47,45.11,121.61,0.0
3.0,3.0,3.0,-27.28,68.38,-16.05,-20.11,-130.52,67.35,-0.93,23.84,155.77,-7.28,7.33,29.53,116.16,6.43,11.59,47.9,-50.86,-10.44,-26.84,97.66,-31.61,38.65,-11.8,0.0
3.0,2.0,1.0,-1.9,41.92,233.18,6.8,400.64,-121.75,14.98,260.57,12.87,47.3,41.04,0.02,36.22,-22.27,9.01,30.78,-25.47,-8.41,-241.69,143.29,37.5,-64.52,40.19,0.0
3.0,3.0,2.0,-21.43,62.63,-43.25,-1.01,350.29,-222.33,-23.47,107.15,-25.08,27.41,87.04,38.14,-70.11,24.2,15.62,-137.19,45.45,-5.07,-165.43,3.42,-12.06,29.42,34.48,0.0
1.0,2.0,1.0,-17.46,-18.97,27.93,31.55,191.97,-86.89,10.35,-55.04,-169.46,17.82,13.0,41.84,88.09,-24.64,-22.21,-44.95,17.72,13.15,103.16,-78.49,117.66,23.1,141.5,0.0
3.0,3.0,2.0,114.57,-103.47,28.28,-17.5,-74.45,-45.07,-0.83,123.73,-19.9,1.58,136.75,8.3,-14.43,-35.39,23.74,57.55,-5.35,19.48,8.59,-87.85,54.97,22.93,128.27,0.0
2.0,3.0,3.0,-1.21,92.26,-90.3,11.78,13.33,-3.39,1.26,100.8,164.7,2.07,-15.02,21.41,224.46,2.26,18.14,-17.18,-18.5,5.11,49.67,65.26,-112.52,8.03,167.79,0.0
1.0,3.0,2.0,-36.08,-12.58,114.01,25.01,26.95,94.71,17.08,224.0,174.8,21.6,-127.0,5.77,14.47,-39.7,-1.37,-58.56,-19.25,7.7,208.97,44.43,-168.25,31.2,130.37,1.0
2.0,2.0,2.0,-5.51,-75.83,-115.74,25.83,-45.09,40.79,-11.16,154.33,-89.48,-6.62,19.81,-22.57,-85.54,7.68,10.85,-21.37,-25.57,-1.72,20.82,-51.11,83.04,79.2,30.46,1.0
2.0,1.0,2.0,7.86,26.56,17.01,15.14,74.56,-190.99,31.8,31.08,68.92,9.06,49.67,18.1,103.12,-59.33,-10.79,-36.59,-13.25,17.81,265.61,-79.3,-1.54,-47.95,55.43,1.0
2.0,3.0,2.0,11.98,-118.08,-107.28,46.24,143.34,8.24,3.95,134.68,-23.3,2.1,-90.76,25.03,-9.12,35.06,-15.84,44.87,-9.56,3.87,70.65,37.16,-149.34,-73.33,-275.42,0.0
2.0,3.0,2.0,41.38,-12.73,-11.25,-13.8,-138.48,124.5,-6.93,48.81,-27.75,-9.35,36.78,-78.53,6.17,45.54,8.4,-17.57,-66.94,0.48,25.74,18.95,-39.96,17.41,-115.96,0.0
2.0,2.0,2.0,27.91,16.77,31.5,-12.94,50.46,-34.61,8.54,-120.24,106.13,7.77,39.32,100.6,-6.62,-8.14,-13.04,24.29,-35.4,18.55,-7.83,86.65,-6.49,118.33,14.06,1.0
3.0,3.0,1.0,32.69,-89.03,-75.52,16.42,214.18,-72.96,-0.48,419.25,76.96,25.15,-15.42,74.95,54.1,27.35,23.32,28.24,36.86,18.48,-40.36,66.22,81.76,44.35,-145.68,0.0
3.0,1.0,2.0,132.2,38.83,-51.05,-31.86,-166.7,161.88,-9.14,278.02,129.26,13.22,-67.29,31.86,111.22,-9.87,14.09,111.33,-1.06,26.83,79.57,-59.32,-80.11,-3.58,-108.27,1.0
2.0,3.0,3.0,-14.67,-3.71,-180.85,-24.66,-81.57,109.01,-23.22,-30.48,-136.15,5.23,0.41,17.78,-118.92,-42.94,-3.46,6.59,-18.98,-17.66,-49.56,85.67,93.46,-18.51,3.36,1.0
2.0,1.0,2.0,10.47,35.15,-43.85,45.07,-34.29,99.13,-3.68,27.34,-124.99,-5.86,-28.89,-63.4,-31.01,17.43,-8.67,220.56,21.14,-0.19,-106.42,-17.71,40.24,55.09,192.49,1.0
2.0,2.0,3.0,-65.8,44.76,-10.0,1.73,-147.12,180.21,10.82,36.64,-30.37,-3.83,-10.08,48.76,14.47,-20.81,-2.29,98.77,-31.98,12.44,2.38,-12.78,-71.82,29.33,36.22,0.0
2.0,1.0,1.0,21.99,-11.06,-28.56,-3.67,-239.87,210.1,-26.04,-65.11,-7.41,-14.35,111.6,-85.76,-4.88,-3.97,-20.84,-29.83,-20.35,-4.97,-59.94,-7.38,-100.43,-1.01,-101.63,0.0
1.0,2.0,1.0,61.13,-9.63,-101.25,-27.02,-128.55,169.76,16.29,-355.58,37.03,-24.25,75.15,-4.09,122.93,9.01,0.02,-38.55,-39.54,6.42,-120.38,-54.13,-132.13,-24.17,29.38,0.0
3.0,2.0,2.0,18.66,-1.7,48.43,-3.79,-37.7,-56.49,31.54,202.8,15.84,-9.6,-119.61,-21.44,166.04,45.88,31.49,-99.51,52.0,3.48,150.34,87.24,17.67,-0.5,-142.46,1.0
3.0,3.0,2.0,159.13,14.05,-41.03,-35.94,-206.02,79.21,24.85,-304.59,-106.56,-14.0,-32.79,-59.91,-52.17,-9.55,-14.87,-84.37,-1.66,-16.47,-259.11,46.69,130.02,32.87,161.01,1.0
2.0,3.0,2.0,-88.14,-40.02,-74.82,-0.51,22.74,-94.61,-2.58,-242.47,-56.54,-3.29,83.9,-73.5,128.12,-46.76,-19.91,57.08,-17.58,-5.96,-23.63,24.25,-137.53,-23.52,128.77,1.0
2.0,3.0,2.0,-33.77,-111.26,-62.41,13.71,-26.31,79.29,1.04,26.54,-39.19,-10.23,-2.09,-16.27,-14.05,-14.94,15.36,-123.76,20.76,0.58,-96.27,-41.19,-116.12,35.86,80.63,1.0
3.0,2.0,3.0,-53.66,-176.95,-24.16,20.26,18.25,155.66,23.4,375.82,140.77,11.75,244.9,-73.49,-82.61,-5.52,7.16,104.58,-30.32,-10.56,-121.15,3.55,-35.06,80.85,-235.71,0.0
3.0,3.0,1.0,-56.24,66.59,39.22,-1.78,-352.05,255.44,-21.5,191.5,-8.44,-12.23,66.78,-0.9,-27.76,-5.92,-6.17,31.05,-26.91,-24.33,167.81,-66.29,-197.93,39.41,-159.98,1.0
2.0,3.0,2.0,-12.44,-24.91,30.31,29.22,-65.04,75.04,0.66,156.89,101.66,-14.93,121.63,-4.05,8.7,-14.71,16.44,-15.55,0.53,1.98,-26.18,-21.43,-81.96,-5.47,-23.3,1.0
3.0,3.0,1.0,-27.28,-73.2,-2.19,-34.96,-34.08,-69.38,-1.67,-280.35,-3.29,1.41,16.17,-12.46,35.67,-15.79,-20.58,-41.79,-20.31,16.69,-88.03,5.52,-83.51,-7.52,78.57,0.0
3.0,1.0,2.0,-1.05,4.07,-0.78,-16.44,56.08,-297.0,13.14,-319.86,23.47,-10.0,-19.27,44.9,103.57,-59.25,-21.59,-171.42,-20.31,-1.91,-53.35,-48.63,-2.21,-87.27,11.91,1.0
2.0,2.0,2.0,-68.7,24.36,-129.89,-39.43,-73.3,84.87,10.3,-48.21,9.17,12.58,-22.67,0.24,65.8,-4.33,-7.18,-50.03,-13.71,-4.17,-3.71,54.31,29.75,29.94,-6.73,1.0
1.0,2.0,2.0,-45.54,10.39,-44.19,-1.03,152.92,18.15,3.46,-266.06,-51.12,-2.78,20.7,56.16,43.24,-5.02,-2.0,-130.58,23.17,-17.93,-211.19,-3.4,-46.02,67.37,90.76,0.0
2.0,1.0,1.0,23.54,45.09,90.55,25.46,-42.45,76.47,1.94,48.38,-120.14,-1.18,-16.91,-9.85,-97.87,8.51,-15.84,6.39,73.99,-11.87,84.24,-79.47,121.7,-17.76,-42.06,0.0
1.0,3.0,3.0,38.19,77.44,-46.83,-30.08,24.21,143.29,7.02,-26.68,-92.26,23.61,80.92,43.42,-142.38,-10.36,-11.19,-41.18,5.41,-5.94,40.01,130.39,89.33,-8.36,-21.48,1.0
3.0,2.0,1.0,35.14,58.12,125.01,-3.58,-180.52,-87.37,-5.67,-105.16,60.31,-21.92,54.94,-19.7,-132.51,-21.78,-2.59,288.06,85.73,23.05,46.22,-1.42,17.17,-118.7,72.67,1.0
2.0,3.0,1.0,60.31,91.29,67.17,10.35,-10.99,-162.07,22.49,-225.99,-27.49,-22.31,-38.07,65.61,-104.55,-17.96,-9.05,72.46,23.28,11.83,101.44,-16.15,-75.41,-36.61,2.39,1.0
1.0,2.0,1.0,-70.88,-26.05,51.93,28.29,30.06,-9.65,5.91,38.51,-2.04,17.98,-7.4,67.6,16.27,-5.44,-21.39,-13.04,68.57,-11.47,318.26,-69.36,97.68,-7.35,198.99,0.0
3.0,2.0,2.0,20.5,-53.48,79.68,-7.83,45.52,22.9,7.63,97.78,-65.55,9.32,-49.04,-60.12,-101.08,23.9,9.08,-21.71,12.59,-1.51,-88.1,65.17,-45.97,-66.57,-22.36,0.0
1.0,2.0,1.0,-5.91,-106.95,100.9,3.66,431.13,-185.39,1.01,-115.28,-63.19,3.11,124.72,-3.85,-191.68,1.68,25.92,-135.96,59.05,-25.26,-207.65,-41.53,-97.25,-73.48,-124.96,0.0
2.0,2.0,1.0,-24.85,69.33,43.46,4.55,23.31,4.07,-14.39,65.38,-8.71,1.18,90.33,35.62,4.87,6.14,5.03,-70.39,15.45,-20.15,43.8,-91.29,-42.82,69.81,-48.97,1.0
2.0,2.0,3.0,-79.08,76.43,-69.14,-1.53,-109.67,127.22,-21.1,-42.65,-83.94,-0.54,17.92,-7.4,-15.29,11.35,-9.41,93.56,13.69,-9.58,-62.82,-4.29,89.73,58.59,102.6,1.0
2.0,2.0,2.0,79.6,23.4,-137.01,-18.33,36.05,56.58,-8.57,-52.65,32.1,6.11,-99.18,100.93,-36.47,-54.27,8.13,86.6,-18.83,13.68,-166.69,-55.23,-162.14,31.34,80.02,0.0
2.0,2.0,3.0,-27.88,-11.79,-5.3,28.88,-14.72,-40.82,15.24,140.57,90.42,-7.11,-36.7,-134.46,55.07,-27.98,0.2,-39.95,18.11,8.89,117.49,5.4,-59.31,14.07,-96.11,1.0
1.0,3.0,3.0,-155.27,-13.51,-34.8,22.37,164.06,-90.95,-16.15,87.4,-13.1,28.46,40.15,-24.05,47.11,74.92,-14.73,47.61,-31.92,6.76,251.16,-87.0,-215.48,68.61,150.43,1.0
1.0,3.0,2.0,-93.32,-30.3,-35.93,-3.51,193.73,-116.81,-14.93,-81.11,-240.07,26.28,-16.53,71.6,-22.77,31.52,-22.24,-23.66,-30.24,-2.25,232.87,130.84,93.73,6.55,12.88,1.0
2.0,2.0,2.0,5.44,12.77,-64.59,-23.81,-96.77,189.18,-10.98,78.29,25.4,12.04,-8.01,83.18,-74.44,51.31,1.32,65.9,26.37,14.77,43.23,43.1,-21.41,-2.65,-17.62,1.0
2.0,2.0,2.0,34.04,86.03,-45.19,18.66,-150.2,-13.29,-25.67,-92.7,-56.85,-14.59,-26.75,55.76,39.68,-12.76,-6.32,-127.06,10.7,-1.2,36.32,-11.81,-99.31,25.65,272.92,1.0
2.0,2.0,1.0,38.45,43.79,96.47,30.09,168.73,-22.81,-28.2,177.33,36.45,14.64,9.88,-27.28,96.27,41.51,-6.73,9.3,-16.74,-0.13,-20.34,-68.79,-20.15,1.98,-126.87,0.0
2.0,2.0,1.0,-10.64,-61.15,87.72,34.56,-36.99,134.4,23.19,34.14,-171.73,-10.39,24.61,31.24,-70.3,-15.49,9.73,26.41,10.55,3.37,-176.47,77.17,-88.15,-21.47,206.41,1.0
2.0,3.0,0.0,-19.31,74.09,-31.67,29.55,-9.8,64.48,-3.79,123.26,-99.55,6.8,37.42,-0.19,42.98,-22.05,-9.59,-76.4,-37.95,-6.18,146.26,-94.49,-132.35,16.71,40.36,0.0
0.0,2.0,2.0,19.18,43.21,-17.73,10.99,-7.82,-202.24,-1.01,-175.4,227.6,-18.95,124.14,-1.84,-33.64,21.4,10.32,-176.74,119.75,-9.96,521.31,-13.25,97.38,66.44,141.82,0.0
1.0,3.0,2.0,4.45,-101.33,-4.92,-7.21,-82.57,164.06,-29.35,-272.96,39.09,-22.4,98.19,3.47,-94.67,-48.44,-7.75,-16.52,-12.92,10.56,-72.97,-55.37,-90.82,33.87,-89.06,0.0
3.0,3.0,2.0,-118.66,59.27,-111.96,-38.55,-70.7,-169.16,-3.18,-55.48,-13.75,-9.15,101.01,-0.69,38.09,27.05,17.34,121.42,21.63,-26.35,203.47,-40.36,48.78,2.54,-53.99,1.0
2.0,3.0,2.0,23.05,136.24,51.9,-19.74,-221.38,236.04,11.94,-149.17,-37.98,-14.02,4.3,-71.07,-10.8,-39.63,-5.53,-80.06,-17.35,-8.98,-50.46,35.83,74.45,-18.53,29.04,0.0
1.0,2.0,1.0,25.77,-22.76,-0.23,-18.52,204.72,-109.05,-1.65,-147.19,35.69,12.06,-29.09,-61.73,-62.17,-10.69,11.57,56.22,-61.68,-2.74,12.46,-104.03,188.04,-41.61,118.4,1.0
2.0,2.0,2.0,-23.05,52.82,137.29,14.6,-52.61,13.9,-2.51,147.83,135.59,-6.19,50.73,39.51,-93.71,-5.31,11.67,104.21,-37.43,-8.63,73.75,78.88,-7.31,1.97,-28.35,1.0
2.0,2.0,1.0,20.03,-76.19,54.75,11.18,-16.47,129.43,-4.82,139.22,-3.36,7.91,-66.05,-47.36,-86.82,57.58,-1.79,15.89,5.11,0.65,-53.26,-3.07,-92.7,-35.12,-22.55,0.0
1.0,1.0,2.0,73.07,13.78,42.16,27.68,8.2,-165.37,16.49,-434.41,69.41,-30.05,-21.17,-29.77,13.29,-23.44,-22.43,-45.68,-15.66,11.88,4.06,46.99,27.06,-54.13,194.02,1.0
2.0,3.0,2.0,-31.15,63.6,17.54,-19.17,-139.0,29.01,-21.03,-188.76,-16.21,-18.35,-100.92,61.27,52.25,-19.67,-4.16,-32.3,-5.02,12.82,57.58,71.04,35.64,-2.4,-43.03,1.0
1.0,2.0,3.0,-52.49,142.5,43.18,31.78,-171.03,87.01,-3.62,61.44,30.54,-6.43,-23.48,-11.88,74.96,-16.69,-7.36,127.84,-7.06,3.03,328.05,-3.49,26.65,15.37,193.82,0.0
1.0,1.0,1.0,-28.57,30.9,0.31,11.5,97.69,30.86,5.78,-149.76,33.53,-3.52,-0.51,32.67,-174.08,8.19,-4.14,111.74,-53.1,18.75,-103.52,68.02,-20.51,18.82,45.28,1.0
2.0,2.0,2.0,7.19,-57.78,-89.76,10.47,209.8,-150.91,-0.17,94.34,-356.38,17.13,41.12,-4.89,153.61,51.39,12.66,171.7,-54.14,-6.19,84.13,43.48,15.58,1.31,95.35,0.0
