cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
1.0,1.0,1.0,-89.52,15.54,-3.36,-7.27,78.22,10.35,47.69,41.93,27.47,-38.59,22.85,99.63,56.43,5.36,-39.55,-17.87,-4.73,16.0,46.56,-51.17,-143.39,1.0
1.0,1.0,1.0,86.63,-3.62,2.65,0.89,-42.28,-57.39,-76.06,-120.14,83.41,42.4,4.51,0.82,157.38,-2.66,-1.55,-35.25,-40.15,-11.3,36.7,38.23,179.43,1.0
1.0,1.0,1.0,-122.75,-55.97,1.62,-0.39,-32.73,35.36,68.7,-8.81,-22.27,10.05,-3.99,-254.67,118.67,36.71,20.14,39.15,-4.29,-36.41,-15.33,-81.04,99.16,2.0
0.0,2.0,1.0,-24.37,1.58,25.46,-20.35,103.75,-55.3,-171.81,98.54,20.1,3.09,-27.1,228.21,29.23,10.88,94.28,11.09,-4.31,4.37,-42.34,40.36,-144.98,0.0
1.0,1.0,1.0,-13.08,-44.73,-20.29,-24.59,62.71,-21.94,-35.83,-70.35,-24.06,-30.5,35.87,-407.83,65.34,-99.21,11.7,14.46,-37.23,-25.31,-43.58,-77.83,75.7,2.0
1.0,1.0,1.0,-146.62,6.77,14.18,-29.43,-18.69,-105.05,2.2,-56.82,177.1,-3.76,-59.62,111.46,131.88,-40.24,30.33,-6.62,-12.36,-35.42,53.68,-60.07,83.91,2.0
0.0,1.0,1.0,54.49,1.92,-27.43,21.75,19.25,43.9,55.5,104.04,31.37,-31.53,-31.56,234.75,-4.88,-25.34,6.23,-13.36,71.79,12.86,-57.15,10.56,-94.68,0.0
1.0,1.0,1.0,-220.43,7.17,-21.38,-13.74,-104.46,-38.47,22.24,-25.19,-46.23,6.42,-30.09,-129.46,-65.54,29.96,84.92,-14.63,-67.37,-5.99,-40.05,48.45,-102.18,1.0
0.0,1.0,0.0,-317.8,-1.47,1.33,-12.65,144.78,-17.31,33.42,35.82,28.86,-3.0,-52.94,51.59,-210.27,0.31,-40.97,0.97,-58.75,9.02,-53.45,59.43,-132.26,0.0
1.0,1.0,1.0,-39.02,-5.13,-11.15,-12.42,4.47,-95.66,-17.12,-75.47,-17.91,-24.56,-45.33,57.78,-101.32,65.37,-134.41,32.48,-1.74,-8.3,-30.97,15.8,-11.08,2.0
1.0,1.0,1.0,-81.26,-9.46,-7.68,-16.1,-48.14,82.48,60.29,-22.49,-29.68,-22.64,-29.03,-207.25,-25.38,-114.3,73.37,-39.58,-38.63,-17.37,-111.16,37.88,-33.92,2.0
1.0,1.0,1.0,20.67,-26.33,1.15,15.37,28.39,33.58,43.32,22.27,-58.33,-9.97,-18.62,75.73,119.41,20.1,-89.79,-28.23,-49.86,-2.99,-26.98,5.88,26.5,0.0
1.0,1.0,1.0,149.91,-19.99,46.55,12.74,-30.48,141.95,-96.12,-36.18,-37.72,-14.27,40.38,-201.75,57.68,-42.09,-52.8,-19.69,-75.05,-3.12,-20.56,-49.62,95.01,1.0
1.0,1.0,1.0,-28.84,13.64,-2.05,10.81,-41.26,-45.69,-61.13,20.49,-108.79,-22.99,-41.91,59.59,43.25,29.78,-17.45,-37.48,51.53,9.54,27.75,-60.04,-192.24,1.0
1.0,1.0,1.0,34.16,24.4,-15.21,3.1,-38.03,-5.49,150.86,22.66,-25.26,-18.44,6.64,261.99,178.63,48.46,-20.01,51.22,9.64,31.23,35.68,-64.18,-58.68,1.0
1.0,1.0,1.0,119.41,2.29,-4.26,-4.47,11.91,-16.11,-86.51,8.71,-97.16,-11.04,60.91,-46.05,-48.64,53.16,-29.82,-29.46,30.65,22.93,1.8,-42.01,-76.65,0.0
1.0,1.0,1.0,43.22,-6.83,-2.71,28.81,-41.79,-83.65,146.75,12.54,-3.55,27.4,28.54,-80.4,-22.06,60.76,-39.5,27.34,0.25,-3.16,-35.12,-3.2,-58.28,2.0
1.0,1.0,1.0,133.09,-38.16,-1.01,-25.68,-17.3,-126.7,-148.95,-61.1,5.5,41.62,-54.0,-129.86,16.42,31.1,57.2,8.18,5.69,-41.4,23.71,-67.02,153.56,1.0
1.0,1.0,2.0,24.22,-12.14,-3.3,44.9,-41.8,31.85,129.39,39.66,240.63,9.67,-91.82,85.1,-110.02,-30.73,87.15,22.71,-40.61,-60.06,-70.2,82.15,277.25,2.0
1.0,1.0,1.0,-162.14,20.48,6.41,-17.97,32.99,20.55,-22.77,39.78,-112.84,-37.01,15.42,-268.2,-78.56,-25.31,2.48,-3.81,35.95,22.44,-21.3,10.94,-101.64,0.0
1.0,1.0,1.0,-120.81,-3.5,-2.0,0.66,-57.14,48.91,193.74,20.77,-134.01,18.8,-16.86,57.2,9.14,-34.62,-28.23,-12.49,-27.24,24.58,-58.47,-68.1,-162.2,2.0
1.0,1.0,2.0,175.27,-31.27,-19.27,24.27,-17.89,-118.65,-19.74,-0.99,109.34,-62.6,-38.27,155.12,79.11,66.96,-32.75,-73.48,-45.44,-38.68,-9.03,-46.36,206.29,0.0
1.0,1.0,1.0,-111.47,-5.89,-24.8,3.56,-30.47,57.12,80.94,12.35,39.77,-26.36,4.17,-207.29,-67.59,-12.96,71.26,81.6,-0.29,-4.84,-81.48,54.05,63.12,0.0
1.0,1.0,1.0,58.26,-34.31,-9.34,-21.44,-25.31,7.61,-25.25,16.07,-67.39,-29.32,-86.18,-26.33,-34.73,57.1,22.13,-29.42,0.12,-42.16,-15.65,-44.97,41.72,1.0
1.0,1.0,1.0,-83.33,-22.61,-7.19,18.73,39.31,-9.37,29.92,2.3,10.17,-21.04,16.08,53.94,-42.03,23.54,-46.56,27.31,102.37,-11.53,5.0,12.36,29.3,0.0
1.0,1.0,2.0,146.02,16.97,-3.51,0.54,-4.17,3.9,-26.68,59.75,137.91,-10.96,58.03,19.9,100.14,-52.63,-43.94,9.77,-9.65,0.74,-19.43,-77.65,219.95,1.0
1.0,1.0,1.0,343.79,7.87,-8.6,-27.6,18.09,-60.95,85.34,-29.77,36.95,-2.56,-71.15,37.98,106.61,38.29,144.22,16.63,50.98,-24.08,47.53,-27.05,28.81,0.0
1.0,1.0,2.0,258.46,-13.61,3.63,-7.08,41.55,29.53,54.05,2.37,-10.8,15.96,-68.39,-51.56,76.89,12.8,56.06,32.27,61.78,-46.75,98.28,-38.61,192.71,1.0
1.0,1.0,1.0,-159.36,7.37,18.34,-23.07,-71.3,-12.81,-23.88,86.71,-46.68,-11.31,-98.29,-181.12,219.69,105.56,136.01,11.98,-49.81,-47.09,-18.26,-46.53,-199.9,1.0
1.0,1.0,1.0,-134.69,-4.45,-9.91,-13.47,-94.93,-23.56,57.0,26.18,-85.99,-6.67,29.04,-34.87,93.93,-108.2,23.52,-21.21,30.67,28.84,-75.7,-20.54,-27.81,2.0
1.0,1.0,1.0,-103.52,-35.99,12.48,-0.87,-86.93,60.32,-73.23,-53.84,60.81,-39.29,-38.32,-118.46,139.82,17.2,-4.06,-75.45,-38.4,-38.77,4.98,57.51,149.29,2.0
1.0,1.0,1.0,-69.55,-14.77,11.37,21.94,-34.02,-36.2,17.64,-53.72,-196.08,44.65,-29.57,36.73,127.51,39.78,-162.36,-1.9,47.15,28.03,-77.03,-16.84,-170.02,2.0
2.0,1.0,1.0,-18.61,8.83,-2.74,-10.81,57.4,84.76,-95.03,-8.42,-35.96,-22.52,-1.07,-134.36,45.26,-137.27,11.41,33.95,-25.4,1.87,-0.11,42.76,-130.09,0.0
1.0,1.0,2.0,108.58,18.67,-11.59,-8.54,95.38,-68.3,-62.59,43.93,152.8,-3.56,10.08,11.34,-176.24,-10.02,-23.5,-35.23,7.61,-12.55,-17.3,38.59,228.09,1.0
1.0,0.0,1.0,-96.95,32.25,28.73,-12.11,87.73,-28.03,192.14,-57.28,-127.32,-15.01,46.07,-351.89,-50.87,79.93,-46.7,-47.28,41.13,38.57,-29.2,34.77,10.6,0.0
1.0,1.0,1.0,-87.46,-23.87,-12.62,-0.57,-37.7,142.18,13.99,26.09,129.92,-14.52,41.39,-135.25,32.83,67.29,-64.68,-14.72,-54.47,-19.23,-64.39,-30.59,146.59,2.0
0.0,1.0,1.0,-93.91,16.92,1.64,-33.88,-83.35,-15.42,-21.29,9.61,4.15,-87.23,12.2,163.61,4.94,-37.28,17.03,-4.06,-1.37,18.54,34.65,6.55,-91.88,1.0
1.0,1.0,1.0,-135.03,1.57,1.8,-7.59,70.08,-44.39,-53.0,36.42,211.66,35.85,-18.53,-5.15,-54.34,49.36,-34.5,-1.44,106.8,-39.17,34.01,-73.51,196.37,2.0
1.0,1.0,1.0,-86.28,2.56,-7.17,13.04,40.26,-11.83,-117.51,10.69,15.62,17.81,0.58,-153.77,-17.57,-41.59,39.83,-26.12,14.71,7.54,-62.64,-32.09,63.24,1.0
1.0,1.0,1.0,177.12,4.42,4.87,4.32,33.09,54.12,30.52,63.35,-114.55,47.11,11.75,21.23,38.63,-9.59,-76.22,3.91,-68.76,25.66,8.22,45.03,-210.6,0.0
1.0,2.0,1.0,42.03,32.63,0.21,29.05,75.67,102.05,11.64,-69.35,55.62,3.87,45.21,-8.65,111.64,-38.53,98.18,24.68,6.39,9.04,51.75,-36.07,-300.38,2.0
1.0,0.0,1.0,-155.63,-19.17,8.55,-15.34,95.52,28.37,101.42,103.34,-194.4,29.46,59.96,-247.25,45.76,35.85,112.48,11.14,-5.13,41.39,-89.01,100.02,-77.76,0.0
1.0,1.0,1.0,-72.51,-2.63,-4.04,1.01,-102.9,61.04,44.24,40.78,-203.82,-2.07,-48.64,-174.62,-112.76,-78.8,-50.2,15.18,17.22,-5.66,28.58,-23.07,-180.47,2.0
1.0,1.0,0.0,71.89,-11.28,0.54,-8.92,-66.06,140.62,-90.95,66.65,-61.43,6.36,17.89,-285.54,85.54,70.45,49.11,43.29,19.46,14.71,-91.53,28.75,-119.2,2.0
1.0,1.0,2.0,-18.97,12.28,1.57,14.11,-49.4,85.33,164.84,-84.54,15.27,-7.45,6.29,-61.7,19.89,74.63,72.8,-5.06,10.17,-3.93,-22.76,0.77,34.75,2.0
1.0,1.0,2.0,-139.02,-16.61,-15.96,-45.23,50.0,-10.03,-31.06,91.56,286.45,60.55,-34.63,-70.79,44.2,70.13,15.85,28.15,-67.32,-60.05,-61.41,-5.75,386.17,2.0
2.0,1.0,1.0,-25.85,12.51,-13.42,-2.13,-42.78,46.09,94.62,0.89,-115.5,2.99,-19.73,-62.53,-53.3,116.51,32.71,70.6,-9.46,13.15,-4.88,-59.64,-181.75,1.0
0.0,1.0,1.0,84.03,27.84,-10.28,-40.95,6.63,80.34,17.12,-2.16,6.92,-27.72,28.75,-101.42,251.44,-68.68,-175.05,59.91,35.04,31.32,-84.21,6.33,-110.12,2.0
1.0,2.0,1.0,-122.55,-20.04,15.92,2.7,-58.3,82.22,231.16,13.68,54.6,0.4,-58.63,-42.06,9.74,-23.99,14.87,-148.66,-55.05,-53.46,20.1,-3.46,-51.91,1.0
1.0,2.0,0.0,-100.18,-30.66,7.11,3.78,7.65,-18.43,-83.27,-115.85,29.21,4.75,46.52,-48.01,9.45,-69.3,199.73,45.87,12.6,5.92,-86.08,-54.7,-120.89,0.0
1.0,1.0,0.0,-168.94,-5.0,-0.92,-11.35,51.05,-40.42,-93.78,35.26,-118.81,-11.86,23.43,-470.32,48.44,7.14,-42.48,3.64,29.47,8.91,-58.76,46.7,-148.75,0.0
1.0,1.0,1.0,229.84,-16.72,11.49,-10.53,-93.23,26.29,47.08,67.0,228.47,101.91,34.07,-56.18,-22.03,-77.63,-38.55,-7.84,54.47,-28.64,20.62,12.04,338.5,1.0
1.0,1.0,1.0,45.54,-48.6,1.67,-12.16,-5.53,-62.4,-46.54,-16.25,31.37,3.29,98.89,-249.13,25.17,-134.92,4.57,-12.99,29.4,-4.9,-71.4,8.59,132.39,1.0
1.0,2.0,1.0,-114.46,-12.68,-4.86,5.31,-11.93,51.82,-10.15,-18.65,-12.89,-42.13,-84.05,-92.61,122.86,-28.24,-46.71,4.9,-48.12,-53.61,7.42,-48.72,-125.38,1.0
1.0,1.0,1.0,-234.87,-13.72,-6.4,-4.06,37.97,19.74,120.4,-68.26,17.5,18.89,-40.61,353.3,-10.3,12.6,-61.88,25.95,-7.38,18.92,-106.77,-1.57,-36.21,0.0
1.0,1.0,1.0,45.96,6.77,13.05,-8.89,60.55,40.43,-140.75,-28.49,-98.51,28.18,-71.72,-276.77,9.63,-65.45,-36.96,14.46,17.22,-18.52,15.72,22.25,-59.01,0.0
1.0,1.0,1.0,29.89,3.41,4.77,31.19,-72.45,65.34,122.2,66.0,31.17,-49.43,-17.62,-189.07,-59.09,-20.64,137.91,3.09,-28.33,-8.99,-72.74,79.25,113.02,1.0
1.0,1.0,2.0,198.1,7.71,-18.37,-14.74,-74.73,47.83,95.79,57.67,65.17,7.49,-46.63,126.53,43.3,-11.26,1.45,65.57,-0.81,-23.85,-23.83,82.34,171.01,2.0
1.0,2.0,0.0,-83.08,-9.8,14.11,7.19,11.05,-19.12,-100.66,40.62,43.14,-90.08,23.47,160.27,0.91,-19.83,-23.95,27.02,22.63,14.52,-15.58,44.22,-175.16,0.0
1.0,1.0,1.0,200.34,-18.52,29.4,13.76,-18.5,22.2,83.43,-23.14,68.66,-40.29,12.31,-116.75,48.14,63.59,59.82,-32.13,-3.13,-18.51,2.91,46.69,188.83,1.0
1.0,2.0,1.0,-519.92,41.1,16.5,9.11,-3.99,103.54,-125.8,5.21,19.74,60.98,-74.73,-111.89,89.63,97.24,-124.4,20.58,12.03,-34.02,-5.96,-77.24,-305.74,1.0
1.0,1.0,1.0,-49.54,6.23,-13.11,14.75,-50.02,-56.36,-16.67,122.78,25.4,49.12,48.66,141.32,29.02,8.94,60.5,15.66,-23.3,27.87,-13.34,32.8,26.08,1.0
1.0,1.0,2.0,72.06,-6.3,6.16,-25.15,-34.87,-18.87,90.82,-16.78,95.87,37.93,-86.08,19.68,-21.47,-59.87,-117.76,-21.21,-10.54,-50.37,-58.3,-47.49,215.48,2.0
1.0,0.0,0.0,-358.42,14.09,5.31,-15.48,-105.68,-59.96,32.01,40.09,-201.31,-19.66,-23.33,31.3,-126.42,-5.4,-102.96,29.05,28.75,49.52,-40.83,21.66,-218.59,0.0
0.0,1.0,1.0,-39.91,-9.0,-14.23,10.97,75.95,-11.59,-4.89,-27.25,34.39,7.0,-7.27,289.83,134.87,-99.02,40.84,-29.64,8.62,24.36,-79.5,-39.32,-34.44,0.0
1.0,1.0,1.0,-107.57,-8.06,13.19,7.23,-54.96,-20.21,-78.5,44.24,9.13,-52.24,-43.44,101.3,-201.59,57.24,34.79,9.44,3.81,-2.13,-6.24,76.16,14.96,1.0
1.0,1.0,1.0,-30.12,-40.38,-2.62,-4.32,43.87,-0.89,-233.83,-28.93,-38.28,-9.19,70.54,-53.53,36.07,-68.36,68.3,-3.42,11.75,20.36,-89.53,9.33,-19.71,1.0
1.0,1.0,1.0,-77.54,19.41,19.7,-28.7,-125.25,81.37,60.19,50.48,140.23,20.81,-0.57,33.42,-71.56,-18.92,40.84,-1.36,-41.9,-18.71,55.86,-15.94,8.46,2.0
0.0,1.0,1.0,6.82,8.4,7.65,-14.61,-37.41,-53.52,74.65,67.73,13.28,10.24,31.46,64.48,-1.35,-18.34,-6.79,26.05,46.44,21.87,24.45,-74.85,-69.67,1.0
1.0,1.0,1.0,-115.15,-3.9,-21.75,-7.68,-32.01,-88.06,86.36,-80.23,-149.64,9.15,-27.67,114.57,-29.85,37.79,5.42,4.01,-57.05,7.98,-22.2,58.09,-260.42,2.0
1.0,2.0,1.0,-86.84,-5.63,-14.34,-39.43,-27.17,-95.93,14.61,-3.48,147.22,20.85,69.11,-110.87,114.84,27.98,-63.15,14.67,12.16,-5.46,-17.06,11.77,16.91,2.0
0.0,1.0,1.0,-65.57,4.14,-7.1,11.36,63.59,-42.7,-6.76,12.64,-4.38,-56.4,33.6,-144.08,-61.92,-64.13,-143.32,-6.22,-11.4,8.58,-35.98,21.08,-37.85,0.0
1.0,1.0,1.0,135.47,-2.95,15.75,-5.76,14.35,32.05,-80.87,36.62,124.65,-17.53,-43.38,46.49,-111.93,-3.34,5.69,-37.63,31.84,-31.69,36.11,-27.55,232.98,1.0
1.0,0.0,1.0,-87.18,12.23,-14.55,13.5,75.78,33.91,-14.3,-120.68,-66.98,34.15,-17.28,-228.13,-45.04,4.55,-51.76,-32.48,30.15,10.64,-25.38,-16.44,1.99,0.0
1.0,0.0,2.0,-223.26,-46.5,21.2,17.1,-17.96,-15.33,27.28,46.64,-28.85,-4.97,-1.58,-5.4,8.09,85.94,-142.52,-26.02,-1.41,-23.47,9.92,10.99,230.81,0.0
1.0,1.0,1.0,92.89,21.86,7.3,-5.29,4.95,54.28,6.63,10.46,-24.01,-44.24,10.6,-131.45,187.37,0.93,-71.92,-43.68,-46.18,6.92,34.73,-12.48,-125.8,0.0
1.0,0.0,2.0,-122.03,-28.15,-5.08,32.1,3.42,-109.61,-18.29,67.96,62.25,20.17,-86.15,67.84,-97.2,-29.58,-44.25,-9.09,11.86,-50.22,-6.81,38.91,223.35,1.0
2.0,1.0,1.0,47.2,-37.63,9.04,-0.41,65.34,-3.12,-83.63,51.47,110.27,-36.72,60.61,-246.08,-31.52,12.95,-45.03,27.34,-15.39,-11.05,-62.3,-26.66,192.29,1.0
1.0,1.0,1.0,14.6,-14.49,11.97,5.27,46.54,-38.18,-81.64,-40.07,-115.66,-10.29,-1.54,175.33,-33.96,46.92,-8.79,13.01,9.47,24.79,43.06,13.69,-61.29,1.0
1.0,1.0,2.0,-81.61,-7.61,9.71,-9.59,67.98,141.83,-66.5,-59.61,-107.55,15.22,64.85,-248.67,-36.33,106.81,-47.78,11.01,-36.64,22.1,-99.89,-52.67,43.42,0.0
2.0,1.0,1.0,-218.06,-2.13,27.67,19.48,-89.58,-109.45,22.87,18.47,4.45,-21.33,-30.26,-96.17,-6.32,30.64,11.79,-20.69,18.46,-20.47,-27.06,41.38,-49.47,1.0
2.0,1.0,2.0,84.14,26.07,-1.03,17.11,-99.22,-78.65,-210.45,-73.16,-27.18,-16.58,-8.54,18.65,-70.79,99.84,50.33,-39.71,13.2,9.45,-31.5,64.25,-28.98,2.0
2.0,1.0,1.0,14.87,-21.87,-7.73,-17.02,74.75,33.41,136.59,50.87,-145.72,-27.8,54.53,31.0,98.16,14.87,54.28,-31.0,43.01,19.13,27.44,-57.46,-146.24,0.0
1.0,1.0,1.0,-2.9,6.81,-0.58,-19.33,-82.97,-135.77,239.7,29.63,-35.49,12.42,-65.31,102.73,-18.41,31.27,57.21,-9.32,-22.78,-12.29,18.98,-8.69,-95.16,1.0
1.0,1.0,1.0,-118.0,-35.4,12.61,17.94,-138.19,99.88,-12.3,-11.96,-49.63,29.81,47.45,-235.68,94.55,129.01,29.97,-65.84,-62.04,-2.86,-52.79,27.0,87.44,2.0
1.0,1.0,1.0,-3.9,-15.18,-0.4,24.19,-22.68,13.4,-44.93,-45.09,127.94,0.65,1.36,108.74,-30.44,-63.02,-130.38,42.48,44.45,-12.47,6.75,-42.73,154.02,1.0
0.0,1.0,0.0,-152.09,2.3,-4.36,10.44,60.13,-69.36,74.76,-8.31,-173.05,29.88,-12.69,-158.11,52.12,37.97,-3.14,-6.14,0.93,27.34,-32.17,-66.92,-155.55,0.0
1.0,1.0,0.0,-1.61,3.72,-0.51,36.22,10.56,75.75,116.16,48.35,38.74,16.46,3.18,292.4,88.6,82.93,13.19,-12.57,-3.03,51.07,-107.89,-127.18,-75.85,0.0
1.0,0.0,2.0,-161.57,-2.14,-2.1,-9.51,13.84,-46.91,5.6,-16.09,196.36,5.4,-101.52,-16.43,-16.74,-57.05,-21.03,38.04,27.43,-71.17,-11.11,13.18,369.62,2.0
2.0,1.0,1.0,-11.12,22.13,3.6,-29.0,59.94,5.03,-18.23,3.66,-101.47,19.66,19.01,-87.36,6.91,46.97,61.77,-20.38,58.51,13.58,5.69,59.33,-156.59,2.0
1.0,1.0,1.0,103.52,-39.59,24.48,-4.97,14.92,1.49,25.93,32.63,99.76,-25.75,7.28,-244.51,78.65,-50.68,54.84,-59.2,9.33,-31.35,-19.69,-43.13,220.07,1.0
1.0,1.0,1.0,-90.95,-0.52,-13.59,12.28,-40.35,-0.52,107.0,-82.91,-54.7,-15.13,38.59,-34.3,47.41,-80.69,-49.89,-10.41,36.97,19.17,-50.56,-6.84,-29.19,0.0
1.0,1.0,1.0,-71.14,4.77,-5.8,1.87,11.7,31.08,-96.24,-35.38,-91.56,30.0,6.74,-127.68,-33.48,-5.66,-23.0,-13.46,-11.26,16.46,-25.13,0.28,-115.05,1.0
1.0,0.0,1.0,-216.28,-21.78,-9.89,1.86,-23.56,193.17,-57.81,22.67,-125.42,11.13,5.0,-102.19,179.44,38.53,-96.86,-20.02,43.66,21.94,-35.1,76.64,37.86,0.0
1.0,1.0,1.0,2.47,14.42,-5.06,11.59,27.28,54.36,87.57,-9.01,-17.49,-5.38,-89.01,21.18,-16.26,28.55,-30.45,-34.31,-20.99,-12.56,36.5,2.08,-2.15,0.0
1.0,1.0,1.0,-100.32,25.93,7.76,-17.21,41.6,51.18,-187.46,-40.52,46.05,-11.25,-110.89,66.29,77.48,77.82,51.2,10.44,71.59,-36.95,37.6,-3.14,-73.5,2.0
2.0,0.0,1.0,79.71,1.24,11.08,19.95,-159.96,38.13,111.55,16.56,-20.84,31.17,-16.52,-328.95,-81.09,53.52,131.81,48.75,-69.27,-13.42,-39.27,-78.58,122.76,1.0
1.0,1.0,1.0,-112.17,27.72,-10.06,-7.09,10.75,-86.73,-14.43,-55.38,113.65,17.49,-43.37,130.35,-14.94,-86.24,-36.53,26.23,-31.11,2.57,17.23,-3.71,-12.84,2.0
1.0,1.0,1.0,-112.3,-21.83,12.75,28.67,-83.51,43.36,-165.86,-6.65,-105.83,5.14,-12.05,40.04,-9.84,-38.08,-50.93,-12.83,-9.59,11.41,-30.32,-49.43,-12.2,0.0
1.0,2.0,1.0,24.89,-3.7,14.95,23.85,26.95,100.53,-70.84,-14.02,41.73,7.76,-71.01,48.6,62.53,-90.49,17.16,52.66,-2.4,-39.08,35.86,1.26,-88.92,1.0
1.0,1.0,1.0,86.32,-4.74,9.35,10.86,104.66,-105.87,-55.63,-122.43,85.59,118.34,-33.38,-162.85,93.72,33.98,13.05,27.9,21.69,-32.07,16.47,34.8,223.29,1.0
1.0,1.0,2.0,132.98,12.27,-3.24,13.93,56.74,-23.15,-117.1,77.2,82.84,-20.01,-7.45,-107.73,64.23,-117.86,67.9,28.89,-8.25,-15.09,-48.41,17.1,179.97,1.0
1.0,1.0,2.0,-50.63,36.46,-18.72,-41.97,77.54,22.1,-40.43,11.51,-115.27,38.4,-35.53,197.21,-97.44,-119.52,30.1,-15.57,-29.72,29.35,-13.39,-84.64,-78.32,1.0
1.0,0.0,1.0,-153.88,14.67,-2.34,10.07,28.68,-137.56,-151.8,15.96,-244.62,63.55,55.93,-213.25,-57.38,19.23,-75.13,-28.41,-6.44,59.37,-32.34,16.62,-132.25,0.0
1.0,1.0,1.0,8.99,-21.61,10.02,6.29,27.5,-88.05,-84.27,12.52,92.9,13.89,78.06,-18.26,136.55,46.36,-112.85,-10.52,-61.07,17.64,-47.6,-17.5,105.68,1.0
1.0,1.0,1.0,193.66,-26.85,-11.88,10.88,77.09,101.39,43.48,10.14,-29.9,-1.13,29.67,-144.89,-167.71,27.14,-60.19,3.76,-23.23,-1.23,14.13,7.83,104.87,1.0
1.0,0.0,1.0,-244.09,-38.92,16.93,-6.52,35.38,48.02,-10.56,-19.21,196.73,45.6,17.14,-156.24,97.18,-69.13,11.37,25.83,76.15,-46.42,19.29,-41.82,428.86,2.0
1.0,1.0,1.0,23.78,-3.12,9.62,-1.82,6.89,-5.42,-39.29,-79.2,-134.18,-10.77,-42.86,104.06,50.52,-10.16,146.41,-12.75,-65.39,25.12,-50.01,-32.35,-164.54,0.0
0.0,2.0,0.0,-180.47,18.6,0.92,-3.24,58.86,-111.64,80.63,19.58,-107.59,46.62,-51.21,-73.31,-217.99,-64.04,-36.3,-26.25,46.58,-6.75,39.01,-80.1,-347.48,1.0
1.0,1.0,1.0,-72.63,-25.21,-6.82,27.24,-101.72,2.34,-24.31,2.07,54.84,55.18,-21.78,230.78,60.86,-70.31,4.08,-40.79,26.91,11.89,-117.36,-53.65,84.9,0.0
0.0,1.0,1.0,-8.39,-0.78,0.01,13.03,3.11,52.24,-72.84,49.06,-18.99,23.7,-15.46,-80.58,-114.7,53.38,11.84,61.36,-11.48,6.84,-89.12,1.25,19.28,1.0
1.0,0.0,1.0,-181.38,28.86,14.92,10.68,-37.58,-21.1,-37.56,-130.51,-134.44,6.19,-12.89,81.95,-41.14,-9.17,13.08,-77.78,-49.32,47.49,10.57,-34.95,-142.66,0.0
1.0,1.0,1.0,-20.21,23.96,1.01,-22.89,30.16,140.27,-45.0,31.82,13.59,9.37,100.74,-25.14,-60.68,34.51,-27.49,31.96,-10.75,43.13,10.34,-10.66,-126.26,2.0
2.0,1.0,1.0,113.46,27.91,-15.14,3.0,63.35,-129.99,-17.21,-118.7,-272.05,12.26,57.19,-110.9,93.02,-117.88,-4.8,72.73,6.41,47.42,59.02,11.3,-223.9,0.0
1.0,1.0,1.0,-214.25,19.64,12.23,7.16,12.68,46.45,97.06,-20.95,85.53,1.83,-54.8,199.01,7.28,94.46,-71.24,-13.12,-22.74,-3.12,-36.03,25.29,53.77,1.0
1.0,1.0,0.0,-176.31,6.11,-7.3,-22.96,88.96,-58.83,83.17,-8.86,-87.95,26.07,-0.97,-149.67,-17.94,-23.8,-60.58,24.76,42.72,21.37,-1.57,-104.1,-225.47,0.0
1.0,1.0,1.0,-115.68,3.65,-10.78,3.35,-76.14,-36.36,161.31,-87.73,37.66,11.49,-36.55,89.23,-194.61,-56.16,-126.2,64.17,-33.07,-4.59,-12.19,40.43,99.94,2.0
1.0,1.0,1.0,-226.02,-8.36,7.56,-6.13,101.98,-26.24,99.89,7.3,108.89,3.19,-11.84,-229.87,-52.88,24.09,-48.68,-68.44,4.29,-38.68,-47.95,-74.75,38.37,2.0
1.0,1.0,1.0,-62.45,23.68,4.44,-6.23,-35.46,-15.08,43.75,58.92,-57.22,85.16,47.19,15.2,85.86,18.06,75.86,-0.62,-79.39,47.45,-10.89,-22.27,-98.0,1.0
1.0,0.0,1.0,-192.25,-29.25,4.6,-9.74,-9.37,89.15,-56.33,8.26,-75.23,20.04,-20.35,51.12,-39.68,-19.19,4.4,93.11,-0.16,3.88,-58.91,62.08,36.9,0.0
1.0,1.0,0.0,-105.95,-14.09,11.19,-3.32,-48.85,35.38,31.52,-57.6,27.53,-27.53,-0.38,-79.94,25.98,-2.73,-15.78,-3.5,-8.41,3.35,1.36,-11.6,48.75,1.0
1.0,2.0,1.0,-168.03,11.7,11.83,1.87,88.69,-81.18,-92.22,4.09,148.58,25.49,-91.21,-56.32,55.49,15.69,78.48,-24.8,-21.22,-65.83,43.87,-32.46,-25.59,2.0
1.0,1.0,0.0,-214.16,-14.03,2.6,10.95,128.66,50.18,-25.74,-56.84,-95.16,-21.06,16.75,-79.86,-43.24,46.05,81.92,62.38,-29.81,22.6,-61.52,-25.5,-241.74,0.0
1.0,1.0,1.0,-102.2,15.88,5.19,32.48,-56.49,-102.78,22.75,-5.14,-162.9,-34.75,3.02,83.72,-120.0,-60.54,57.63,-39.45,31.99,39.04,16.79,8.35,-181.62,0.0
1.0,1.0,1.0,53.66,-10.25,-2.35,-27.25,52.44,130.31,-2.55,85.34,-12.59,2.24,2.21,49.04,52.02,31.16,73.89,10.31,-44.48,2.66,2.48,53.81,15.26,1.0
