cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
1.0,2.0,58.7,134.92,-29.42,-57.4,-63.81,69.39,-5.67,72.73,-0.51,-143.88,98.65,67.28,5.73,-123.93,133.42,-22.47,-178.0,34.0,-3.16,4.66,0.0
1.0,3.0,-51.6,32.47,91.32,134.11,-14.36,-20.23,0.14,68.16,-3.93,216.62,-46.1,242.82,-3.07,-17.72,-312.77,34.74,-51.75,-164.84,39.01,-73.76,2.0
3.0,2.0,3.35,-57.1,-19.3,-11.06,-119.1,44.01,2.33,-146.38,-6.36,12.32,73.1,106.01,0.11,13.23,191.66,-25.93,3.22,38.14,-47.54,-25.89,1.0
2.0,3.0,52.79,-147.49,36.38,-47.22,102.27,44.47,-1.6,-19.6,23.77,121.16,-16.66,225.77,-0.28,24.76,-27.23,45.21,-89.09,31.04,110.24,23.83,2.0
1.0,2.0,-45.2,-22.23,-43.7,-1.24,-134.99,-84.02,1.96,-58.24,-1.54,-406.41,-16.79,69.09,0.91,77.28,-49.28,12.91,72.8,-37.4,-74.62,-15.95,0.0
3.0,2.0,22.08,26.42,53.16,35.17,82.44,-69.23,-5.97,65.58,7.54,340.16,15.81,122.33,-4.83,27.49,294.89,-31.57,-16.78,69.86,-41.25,-69.57,0.0
4.0,2.0,-18.94,-34.76,-0.8,76.92,106.81,-27.72,0.52,-222.33,-13.14,291.71,-64.54,145.72,-2.98,89.16,444.8,1.61,-186.66,33.51,-112.36,-22.63,0.0
3.0,3.0,79.11,28.6,-64.46,-19.1,64.33,80.27,3.29,2.45,-5.82,0.89,-150.28,158.88,-3.27,-334.51,317.78,20.22,-16.08,63.3,52.36,23.79,2.0
3.0,2.0,18.82,15.66,-26.92,119.38,94.66,51.68,-0.8,107.77,-3.01,196.81,63.72,117.59,-0.53,-146.04,32.87,32.75,105.31,-35.44,-37.18,41.76,2.0
1.0,2.0,-26.44,-25.26,-12.48,52.75,-42.6,22.41,4.25,-12.06,-3.14,-24.95,-73.66,190.01,-1.09,-133.15,394.85,-63.4,-73.8,-7.96,76.94,-18.41,1.0
3.0,2.0,48.23,25.61,6.31,-9.54,-80.66,2.4,-3.02,78.66,-9.31,127.28,86.27,-280.96,-4.46,-133.15,-308.62,-6.54,86.42,116.76,-15.13,11.52,1.0
2.0,2.0,-18.86,-61.65,57.02,-33.83,-53.33,-4.53,3.03,-73.56,-6.11,-18.0,-44.37,-39.27,-2.7,-4.52,0.38,-4.31,-53.69,-9.14,-21.47,-62.46,0.0
2.0,2.0,-69.55,141.25,36.97,-6.71,56.25,4.79,7.54,143.61,-7.24,372.29,-35.9,56.71,2.32,172.18,-414.13,30.42,240.69,-36.21,10.07,18.36,2.0
2.0,2.0,76.31,24.71,-82.55,138.9,70.35,17.56,-4.79,-111.67,6.05,167.82,96.37,-89.53,5.56,34.42,-331.42,25.19,77.77,18.6,49.4,65.07,2.0
0.0,3.0,39.53,5.08,-4.99,-93.43,47.67,-94.3,3.16,24.33,5.74,-14.57,26.4,-36.66,-3.7,291.12,-614.99,52.99,-110.05,50.42,-25.92,-1.65,2.0
2.0,2.0,-5.14,79.31,42.5,11.64,45.77,-14.49,-7.23,65.51,8.39,122.92,-3.22,3.01,-0.79,33.03,90.47,-24.3,-18.79,-141.48,-92.96,1.17,0.0
3.0,2.0,44.81,-81.69,18.11,20.94,-145.16,-23.49,-3.01,-60.15,-7.58,103.41,121.9,143.05,1.76,6.64,119.66,-4.25,-3.5,72.44,68.91,-13.13,1.0
2.0,2.0,31.33,-166.68,-24.1,-94.99,44.89,96.64,6.72,-194.17,3.31,454.92,43.44,81.95,6.02,29.38,-350.42,19.63,179.1,73.06,-58.18,-89.67,2.0
2.0,3.0,83.07,-12.2,-129.03,7.57,109.05,-5.97,3.77,20.08,-2.44,35.67,-105.12,170.39,1.36,-41.43,87.1,20.4,-80.46,-10.66,-14.87,47.84,2.0
2.0,2.0,6.35,177.84,-38.07,101.96,-181.27,-47.96,-4.35,99.1,2.98,-194.18,103.31,39.64,2.59,13.93,-61.09,-6.1,-56.47,-129.66,21.34,16.84,0.0
2.0,2.0,-64.89,-70.68,-66.32,114.13,84.01,-10.93,1.39,5.83,-22.83,-96.88,-36.1,90.79,-3.24,13.55,104.64,14.83,-18.47,101.02,-9.68,-18.16,2.0
3.0,1.0,143.81,-1.98,-31.64,91.73,-116.4,31.63,-3.32,45.91,9.64,-263.15,38.6,193.96,-3.76,108.26,363.51,6.43,-8.26,-56.77,60.11,-44.95,1.0
3.0,2.0,56.4,-89.06,-63.35,-24.7,-33.11,-55.2,0.86,-49.8,-4.77,207.97,-101.23,100.9,-1.43,79.16,83.2,-25.64,93.52,34.07,97.92,54.42,1.0
3.0,2.0,48.49,4.71,42.3,89.31,-74.52,-1.2,3.0,100.53,-1.17,230.32,-43.33,-172.12,4.08,-203.48,-123.34,-26.67,106.45,-56.88,-49.66,-66.92,1.0
3.0,2.0,47.54,26.2,64.19,73.49,-93.85,37.22,1.09,-38.32,-3.9,85.72,-30.28,166.15,0.05,-199.12,72.61,5.47,31.53,83.97,7.14,-8.61,2.0
3.0,2.0,5.8,-27.89,-140.55,-136.58,-174.99,64.59,8.45,86.4,8.32,292.6,60.64,55.71,-8.07,-96.34,-264.64,2.5,61.75,8.92,40.9,-12.54,1.0
3.0,1.0,9.64,-54.48,-94.34,56.82,38.05,-51.26,-0.22,-4.23,7.28,218.48,-103.82,190.23,1.47,183.05,342.98,-34.0,18.96,-51.97,32.59,-57.43,0.0
1.0,2.0,-1.8,43.76,-57.53,56.86,119.26,19.42,3.99,-62.53,-2.64,85.71,41.97,104.02,5.58,185.37,-22.29,12.68,-110.1,17.37,-138.78,70.85,2.0
0.0,3.0,-25.73,62.53,25.54,29.33,279.93,28.95,3.92,56.44,-11.85,59.88,-122.44,143.22,3.37,256.86,-88.13,27.56,-338.2,81.25,97.49,-72.97,2.0
3.0,1.0,-47.6,-11.7,54.19,72.71,-50.05,-57.29,-5.32,-34.1,-5.93,144.0,-7.34,-37.22,0.32,397.18,-137.26,16.39,188.0,44.62,99.63,56.63,1.0
2.0,2.0,37.21,-76.44,-62.34,42.82,-2.56,38.29,0.33,-76.99,-6.19,33.57,-31.19,200.97,-3.81,0.31,41.64,13.25,-41.33,111.77,-34.35,-0.24,2.0
2.0,2.0,-68.71,78.72,-87.0,-25.32,22.26,5.17,-0.82,17.94,-7.44,97.99,7.09,-223.64,-0.25,-254.57,-174.38,-16.81,18.36,13.48,-1.6,-96.23,1.0
3.0,2.0,-34.63,-133.37,-76.36,-27.21,-153.25,8.76,-1.38,90.63,11.76,354.44,-75.0,-113.2,-0.43,-132.35,-338.31,-2.69,-11.88,109.99,-68.83,9.21,1.0
1.0,2.0,36.96,1.66,35.76,-49.68,197.16,-1.27,-0.48,59.43,-10.03,-26.75,98.08,17.15,-3.4,329.04,66.46,7.49,-173.19,36.74,7.44,-17.61,2.0
1.0,3.0,-50.76,78.04,92.75,-21.1,70.19,36.57,3.21,148.14,5.35,138.32,76.87,303.59,1.01,-27.81,89.28,15.83,-97.76,41.36,31.88,-35.65,2.0
3.0,1.0,16.37,-3.49,-70.94,57.95,-59.26,11.66,-6.22,149.65,-2.68,65.16,-24.9,-15.85,-1.13,239.05,-4.84,-4.71,124.86,-30.88,44.14,-1.09,1.0
3.0,2.0,-24.44,-26.18,45.72,138.63,6.51,-10.05,0.22,-76.07,-24.34,119.98,-87.11,78.16,2.45,-153.94,186.49,-10.94,120.11,-39.46,29.3,-82.34,2.0
3.0,1.0,22.28,9.7,-28.04,66.13,-177.69,-12.54,2.97,-10.92,-1.39,146.67,-78.22,28.55,-1.93,100.39,-51.28,-9.8,101.21,29.03,-129.41,-3.26,1.0
2.0,2.0,-16.65,-62.59,-21.76,108.27,-37.2,-46.61,0.47,13.22,-19.0,-119.81,7.99,116.89,-0.26,-7.73,146.68,-5.54,-8.95,40.84,35.19,-20.09,0.0
3.0,1.0,-22.38,36.36,1.74,64.97,-76.07,18.74,-12.59,17.29,0.34,209.33,77.45,11.03,0.77,-114.24,168.66,-39.35,68.44,-25.47,-29.88,-15.56,1.0
1.0,2.0,51.56,56.44,63.53,62.56,110.17,-41.68,-4.03,88.74,6.54,103.8,-33.99,158.39,3.43,27.83,416.13,-58.56,-34.94,5.12,10.3,72.07,1.0
2.0,2.0,40.02,55.6,58.0,-10.89,-94.92,-45.36,2.45,-16.77,3.12,-181.87,49.78,16.63,6.65,-29.71,33.93,-7.46,-115.31,33.7,-71.43,75.02,0.0
4.0,2.0,-4.56,-31.38,-123.92,4.65,-182.02,29.75,-2.07,13.03,-0.59,383.74,76.94,248.82,2.71,96.95,-187.49,40.86,80.69,-5.21,63.2,71.78,1.0
3.0,1.0,-45.85,-31.86,-44.94,-12.79,124.09,21.04,-4.7,-32.99,1.91,271.63,58.08,-13.7,2.71,251.89,254.7,-44.11,-19.57,-28.8,130.61,-111.05,0.0
2.0,2.0,-38.39,2.54,99.3,-6.42,81.27,28.2,-4.35,31.77,-2.15,140.88,36.6,164.29,-2.83,52.36,2.6,15.19,-37.2,61.39,-96.46,-8.6,2.0
3.0,2.0,-10.68,-18.4,-5.85,117.43,-138.36,-42.07,-4.37,-21.59,10.3,199.26,-12.77,88.68,-5.53,163.52,-122.79,6.55,125.16,-68.62,-81.39,-62.81,1.0
2.0,1.0,59.8,-49.53,25.34,-26.47,104.91,-25.32,-4.7,78.0,-3.96,-30.66,-25.12,-68.42,-0.14,193.32,69.11,1.0,-87.43,54.98,-57.27,67.19,2.0
1.0,3.0,-48.22,-26.99,18.66,55.46,66.83,-40.31,-8.94,-40.38,8.49,31.18,-48.48,126.67,1.97,59.35,-260.44,37.37,-72.85,-2.25,95.78,-66.75,2.0
1.0,2.0,15.89,38.4,-24.06,-18.93,-76.18,17.47,-2.37,45.45,4.69,-125.65,70.14,372.51,1.84,-265.19,384.83,-39.2,40.06,-154.05,-45.76,-31.62,0.0
2.0,1.0,24.45,17.27,-36.17,98.06,39.11,57.66,0.51,-25.65,-14.21,203.35,-46.45,-47.57,-4.03,268.78,16.14,-36.6,47.58,35.45,30.78,-47.72,0.0
2.0,2.0,-29.66,90.93,116.57,130.33,-86.48,-7.63,-3.27,60.35,13.34,-25.69,13.14,62.72,2.05,-177.67,122.67,-34.52,26.24,48.04,-59.64,59.41,0.0
1.0,2.0,-17.33,-51.88,-32.1,-99.66,151.02,8.41,2.08,106.08,-12.22,-31.33,-17.15,-87.17,-0.26,298.07,-346.05,34.6,-118.4,-41.1,-27.89,-42.45,2.0
1.0,2.0,-25.93,138.51,-10.58,33.91,44.92,-22.99,-5.86,12.05,-0.13,155.52,72.84,57.61,2.89,335.13,-468.11,30.44,-65.92,79.2,-42.14,4.88,2.0
3.0,2.0,20.7,6.55,-42.13,-21.08,-38.61,27.11,9.44,-124.5,-2.77,87.66,-52.13,-147.18,1.16,-138.96,-99.27,-14.54,18.24,-131.51,-66.65,6.96,1.0
4.0,0.0,-12.35,50.86,-12.15,38.69,-145.89,-6.51,4.5,-52.04,-18.59,11.18,41.12,-117.11,3.78,48.71,115.47,-28.57,187.64,26.98,8.86,39.13,1.0
2.0,3.0,64.85,38.92,-41.74,-37.04,-21.13,6.81,-2.7,16.23,-13.77,479.63,77.98,203.3,2.84,114.96,-438.39,24.18,55.42,-60.24,27.44,-120.53,2.0
3.0,1.0,-50.75,5.73,97.97,-136.16,-105.65,-23.45,-0.66,-29.82,-7.08,99.12,112.99,-67.83,-0.2,28.89,-87.07,-11.91,64.91,21.23,-74.92,4.11,1.0
2.0,3.0,12.58,-33.14,-6.43,22.58,14.94,-15.36,7.89,55.16,10.14,227.17,177.67,245.33,4.51,150.1,-83.26,12.53,-42.01,-21.12,-35.97,9.72,2.0
3.0,1.0,-17.39,72.04,-53.24,-91.41,-43.73,54.88,0.22,-75.86,-11.19,56.62,45.19,194.22,8.96,304.77,69.95,30.32,73.16,63.38,77.93,27.26,1.0
2.0,2.0,28.09,-83.5,6.37,2.68,6.97,-72.35,-0.76,-84.1,9.89,-88.04,-26.49,-22.31,-3.94,-208.35,276.85,-54.17,-22.12,-77.03,120.22,25.54,0.0
2.0,2.0,-7.3,67.06,-68.75,-36.92,71.17,1.71,2.33,-105.43,11.19,37.15,-83.02,17.1,0.36,-28.44,197.39,-30.46,-46.99,-149.56,131.8,-9.55,0.0
3.0,1.0,-47.53,84.69,-37.47,-51.96,111.15,-7.45,0.56,-110.51,4.12,-54.9,-54.06,225.49,-0.55,236.1,685.7,-34.73,-67.35,-24.99,-42.4,21.44,0.0
2.0,3.0,31.0,-90.51,-56.33,-117.67,106.3,-35.38,0.58,-127.02,-11.32,202.79,-7.93,-19.35,2.77,-2.89,-310.54,47.34,28.34,99.56,23.1,-7.68,2.0
2.0,1.0,-26.59,-158.01,1.64,53.99,67.11,-3.61,2.5,-30.08,-16.01,-101.92,6.38,-8.22,2.63,284.52,254.99,-11.17,-168.09,-25.42,-62.2,-4.75,0.0
3.0,1.0,-42.36,-96.5,7.45,-110.53,-179.82,-31.89,-2.47,34.16,-6.57,0.7,64.89,-243.93,-0.77,122.85,-558.83,26.29,172.17,12.1,-8.38,22.56,1.0
2.0,2.0,8.49,-72.83,-24.2,-104.07,-8.75,-13.99,-2.02,-12.13,3.95,175.19,62.14,28.59,0.35,122.08,-330.7,26.12,-55.75,79.58,-111.57,19.6,2.0
3.0,2.0,-29.19,22.58,119.64,-11.9,-48.1,-44.37,0.22,8.75,-4.48,234.75,49.9,-225.39,-0.24,-375.5,-243.82,-15.35,146.42,49.03,94.2,-29.15,1.0
2.0,1.0,-10.48,4.5,24.8,168.79,-8.89,48.82,-2.61,92.98,4.95,-248.73,43.32,-105.92,0.56,27.03,249.82,-38.29,-90.28,-69.68,-13.02,-52.52,0.0
1.0,2.0,-17.63,-109.42,-28.27,18.96,25.66,2.52,-3.38,43.13,-0.98,-54.11,115.76,195.71,-0.27,-302.47,434.14,-54.56,39.83,83.18,0.57,51.73,0.0
2.0,2.0,33.54,-33.06,24.53,28.31,-31.53,-49.62,7.66,29.77,-2.39,102.47,48.2,92.66,-1.63,3.66,240.86,-42.8,-51.3,70.89,39.54,-13.15,1.0
2.0,2.0,39.27,-43.97,0.73,-4.16,80.02,3.7,-2.35,118.33,-0.93,169.6,-12.61,18.79,2.77,-55.38,40.92,-2.75,100.17,18.92,-61.63,-7.76,2.0
3.0,1.0,1.28,136.86,-57.07,-8.69,21.94,71.63,1.06,39.45,9.01,159.74,-102.68,32.3,-2.56,414.63,128.16,-26.81,38.54,105.74,-93.05,18.07,0.0
3.0,2.0,0.24,91.59,-12.17,-31.8,115.22,46.38,-0.98,-42.15,7.13,327.18,59.97,250.01,-0.68,101.04,580.14,-30.74,-110.24,36.91,76.13,15.19,0.0
3.0,2.0,-103.09,-55.68,26.04,81.41,28.94,-0.44,2.27,8.47,0.55,362.15,-25.37,168.88,-0.09,187.29,235.19,-8.93,-99.77,105.16,-1.02,13.45,0.0
2.0,2.0,31.27,0.16,-10.12,-86.19,-80.85,-50.49,1.5,-55.63,4.92,-206.52,93.12,254.71,-1.04,-34.3,339.63,-26.84,25.94,-1.48,81.44,61.45,0.0
3.0,2.0,-26.39,-92.84,101.47,-6.84,-119.35,-56.86,-5.87,67.32,-3.43,265.09,-5.88,88.27,-3.84,99.64,-71.62,-1.36,137.6,-34.06,-35.17,75.36,1.0
2.0,2.0,-3.88,-38.99,1.24,-63.95,12.33,-47.7,0.88,-65.91,13.36,64.45,-85.55,72.54,1.01,47.05,-4.96,11.58,22.77,22.09,-39.79,47.99,2.0
2.0,2.0,-0.78,-62.14,10.95,8.0,38.31,49.04,0.2,86.85,-1.27,7.97,-4.14,39.48,-4.8,4.55,172.69,-8.41,-9.88,-89.14,65.2,-10.2,0.0
3.0,1.0,39.59,43.43,83.84,6.2,133.74,26.02,-2.0,-34.44,20.54,265.94,-44.35,160.24,1.06,89.97,509.71,-35.58,-51.43,112.9,-57.68,0.43,0.0
3.0,1.0,17.24,-100.08,24.43,-56.92,-185.83,51.06,-1.42,-80.59,-2.58,175.81,137.9,-64.06,-2.19,252.12,-306.0,1.32,112.7,-64.79,-16.59,-57.51,1.0
3.0,1.0,-25.85,-67.91,-68.77,82.76,104.91,27.99,-10.39,-13.08,-1.98,96.48,-98.45,-161.58,2.0,329.86,84.31,-12.79,-112.49,136.29,6.01,7.58,0.0
3.0,1.0,91.39,78.1,34.72,-84.84,-102.9,5.94,1.8,152.16,-14.95,14.03,17.94,-222.52,1.41,-4.65,-116.5,-15.29,88.44,35.88,46.25,17.81,1.0
1.0,3.0,-32.89,-54.45,-26.64,41.11,-62.57,-16.29,-1.25,-98.94,4.71,-133.54,-62.44,174.78,-2.72,-184.67,111.14,-4.67,-112.85,-162.39,110.79,-70.03,0.0
3.0,1.0,-26.12,59.01,-55.56,44.65,-94.77,-9.3,2.8,-15.08,12.17,-64.38,37.74,114.23,0.24,260.45,86.43,22.48,37.24,-20.51,-61.57,-0.48,1.0
2.0,1.0,8.72,-53.72,100.1,-51.57,-20.16,4.08,-6.04,-79.75,6.44,-163.62,110.94,-110.76,3.46,278.74,-73.26,-2.62,24.05,-17.53,7.3,-24.12,0.0
2.0,1.0,8.53,-66.03,-58.27,131.1,-0.47,-5.76,-7.22,-3.61,-15.52,-68.44,-16.06,-64.6,-0.86,241.45,173.09,-35.64,78.55,-16.15,46.56,45.1,0.0
3.0,1.0,-78.88,73.6,-61.2,114.37,-32.21,-39.2,3.38,60.06,10.74,82.95,-22.42,34.14,0.17,241.83,47.82,-13.45,88.62,-8.12,87.72,24.36,1.0
2.0,1.0,-31.25,-34.41,-12.77,-69.69,73.15,12.24,5.97,68.02,1.4,154.83,-34.3,88.22,1.58,198.24,164.76,-9.21,-23.8,76.22,-6.23,42.23,2.0
2.0,1.0,13.8,106.12,-1.5,-36.88,-11.47,40.23,-0.09,45.35,-3.51,-203.94,-124.96,64.6,1.22,20.23,370.9,-41.67,7.18,-37.78,41.48,-66.34,0.0
1.0,2.0,-24.68,83.37,-38.77,5.15,164.43,30.19,-5.12,-3.12,12.24,8.42,-66.16,27.61,-1.5,132.73,-51.95,21.23,-96.53,-15.39,118.0,-1.65,2.0
3.0,1.0,9.79,-114.8,-70.16,14.64,-156.57,-51.66,3.8,-79.94,-2.23,-34.59,-5.62,-368.29,2.83,175.83,-571.14,19.76,101.06,-144.11,-8.45,51.36,1.0
3.0,2.0,47.35,13.09,-73.38,92.37,-97.42,-30.34,7.42,38.59,10.25,317.58,32.16,87.04,-2.97,246.36,-219.21,7.2,107.9,62.2,35.49,-89.64,1.0
1.0,3.0,7.14,-29.58,-2.14,99.66,-5.61,19.87,-0.59,-36.83,-0.54,217.06,122.7,104.99,-0.03,186.47,-420.93,31.67,-47.53,60.01,16.74,42.76,2.0
1.0,3.0,-71.28,130.28,-44.32,24.95,112.54,-31.05,-1.63,-72.33,-1.39,39.4,77.98,144.39,-5.68,22.99,-5.34,26.28,-88.07,46.53,34.92,52.48,2.0
2.0,2.0,-5.43,93.72,-13.62,36.32,-33.63,46.56,-2.32,82.41,25.44,28.57,-28.35,151.21,2.64,-252.41,150.73,-21.33,18.33,-29.88,18.12,22.4,0.0
3.0,1.0,-117.48,-1.32,93.52,-60.02,96.46,-10.16,-2.3,-41.88,-9.52,152.72,28.52,216.33,4.96,298.26,575.17,-24.59,-102.48,-18.04,-22.25,-84.86,0.0
2.0,1.0,-32.1,-47.87,56.02,-83.13,-35.29,-51.84,-3.59,69.58,7.72,124.88,-74.0,28.15,-1.42,267.57,-27.19,-25.08,107.53,64.96,-19.82,-50.86,1.0
2.0,2.0,11.28,109.72,82.96,-21.39,-82.25,12.81,0.45,20.62,7.59,-200.32,-32.78,97.51,1.97,101.82,121.31,0.82,-38.47,-25.07,-50.99,-35.11,0.0
4.0,1.0,-17.89,-4.44,-27.01,-49.23,-89.85,23.3,-3.88,-77.0,-11.21,296.09,31.15,-57.71,-0.51,-261.9,250.7,-52.57,97.22,42.95,37.99,79.0,1.0
3.0,2.0,-13.44,106.94,22.85,91.7,35.19,-12.55,-2.67,40.64,11.39,168.84,43.43,-24.4,-2.63,-127.97,-212.6,37.35,164.36,-8.96,65.55,51.97,2.0
4.0,1.0,-24.85,-75.8,141.38,-26.97,-13.13,-17.84,-7.3,90.32,-10.86,321.92,-64.72,-233.62,-0.56,-284.5,125.93,-57.51,86.77,7.42,101.46,-68.21,1.0
3.0,2.0,-35.24,28.57,-77.68,-31.44,73.13,38.35,-2.94,123.12,7.11,-139.98,-37.12,338.42,-2.65,-402.57,963.11,-23.27,9.09,13.9,36.72,57.8,2.0
2.0,2.0,-1.23,-44.75,15.02,1.77,131.78,41.71,-5.76,59.63,8.53,142.05,-83.6,226.34,2.2,-4.15,396.87,-7.2,-45.66,-60.62,-128.45,-48.34,2.0
2.0,2.0,14.57,5.81,30.09,53.5,132.17,74.35,-4.95,-90.12,-1.71,113.27,113.76,-6.59,0.83,269.41,-70.96,8.31,-93.98,89.93,-43.98,45.59,2.0
3.0,1.0,27.21,-28.38,-108.01,29.34,87.54,-22.82,13.31,-33.98,-0.54,23.66,-43.45,135.13,-3.67,92.62,466.45,-0.69,-71.51,-6.0,25.76,46.1,0.0
2.0,2.0,-10.58,76.84,-121.32,3.99,148.94,-26.27,2.67,11.24,8.02,252.48,59.84,-3.39,0.53,111.93,-262.48,33.08,5.14,-31.39,55.46,77.9,2.0
2.0,2.0,-50.57,3.04,50.3,-117.86,160.49,-35.27,1.17,-67.08,10.07,99.91,-47.3,137.56,-0.63,46.71,177.99,5.49,-96.0,-79.15,-34.29,-13.64,2.0
2.0,2.0,72.51,-66.88,50.66,244.62,-106.4,52.5,-0.84,59.42,3.0,-27.6,101.99,-38.17,-3.76,-114.79,-31.27,-23.09,-51.69,-91.65,-1.99,-40.12,0.0
1.0,3.0,-33.06,-168.63,-8.43,75.87,-55.73,-41.12,-1.23,50.92,8.17,-10.68,-53.62,181.53,-0.1,-272.9,0.01,7.28,-164.56,-96.61,13.25,-9.18,0.0
2.0,2.0,-48.26,-112.49,-21.06,-12.23,-9.76,-45.49,-1.63,58.07,7.65,31.57,12.7,239.34,-0.32,-287.17,527.22,-62.48,-25.54,41.95,-67.53,-56.95,1.0
3.0,2.0,47.54,-62.42,-29.15,118.43,-41.89,-17.17,6.23,-99.6,13.22,116.63,-43.74,138.26,-1.46,-250.6,167.77,2.15,61.01,58.37,-16.81,126.48,2.0
3.0,1.0,-24.4,4.31,-53.43,-64.1,-20.04,23.66,-4.71,32.27,5.59,57.84,-55.64,39.38,-0.0,398.0,7.3,-2.12,89.85,-86.51,141.86,12.04,1.0
2.0,2.0,-5.99,49.65,-10.07,-51.33,-72.4,-36.1,1.47,-102.55,2.74,-106.84,-49.67,31.64,3.33,-203.68,96.13,-26.35,-45.79,-158.21,9.98,52.74,0.0
2.0,2.0,49.29,38.15,-21.39,85.69,60.54,10.75,-1.07,-49.75,-5.35,190.53,-36.43,-38.18,1.91,-425.44,151.37,-36.51,45.46,-11.65,-53.16,-22.95,1.0
2.0,1.0,12.48,-37.41,30.34,74.06,39.25,13.91,-0.13,109.91,5.33,67.78,-14.71,83.05,3.21,169.9,196.85,-48.25,108.71,13.52,-42.22,51.73,1.0
3.0,2.0,39.31,35.35,-51.34,-16.35,81.67,29.07,5.52,50.54,19.26,83.12,95.65,-48.47,-3.12,-201.19,104.26,10.23,63.4,73.38,-30.21,-13.17,2.0
3.0,2.0,-4.75,-189.68,23.1,-60.5,35.72,-3.27,3.06,-15.55,5.26,133.48,-161.0,198.2,-2.52,-193.18,232.01,10.73,41.6,-14.82,-71.19,19.46,2.0
2.0,1.0,-9.59,-12.68,-37.3,-39.28,-62.9,17.4,-5.1,70.62,7.4,-189.83,14.16,35.25,0.9,1.29,226.51,-34.41,12.66,11.75,22.04,-20.75,0.0
3.0,2.0,-34.61,-2.78,48.44,-64.08,-52.17,29.61,3.58,-20.2,13.82,269.53,44.41,-32.28,2.58,-196.92,-142.95,2.09,145.57,-52.44,48.34,69.55,2.0
2.0,1.0,61.39,5.65,-49.22,-12.77,43.06,90.36,2.54,23.41,12.05,-103.28,114.67,128.96,3.06,227.73,394.08,-21.42,-13.5,-48.79,-87.73,-17.62,0.0
2.0,2.0,30.76,7.41,-8.54,-13.64,-27.17,-12.78,5.73,-2.12,-10.45,178.09,-11.24,-54.4,1.55,-186.34,-128.8,-12.03,-21.77,121.79,-7.04,15.68,1.0
3.0,2.0,6.3,-1.47,-138.4,97.81,-87.66,32.9,-0.62,134.79,11.85,314.58,-15.49,-120.32,-1.62,-295.65,-177.42,-20.31,108.73,200.75,-126.62,-37.61,1.0
4.0,1.0,-66.63,148.77,64.64,113.16,-150.02,-30.18,5.71,17.59,18.13,-1.88,-78.95,24.18,2.83,231.02,-24.94,16.77,161.36,-23.82,-95.0,-116.16,1.0
2.0,1.0,-72.18,-117.13,45.33,41.87,60.33,9.47,1.44,185.92,0.2,174.43,-34.93,-46.36,1.51,166.27,66.24,-37.6,-4.62,-78.61,41.42,-54.96,0.0
3.0,2.0,4.64,-155.67,47.53,-5.67,-105.85,4.8,0.37,-16.68,12.17,85.28,86.35,-40.17,2.89,-184.05,-85.13,-9.2,180.01,-127.39,67.13,42.14,1.0
3.0,2.0,-5.14,33.39,-22.64,-11.8,4.5,34.36,-1.23,-57.15,2.64,98.97,3.09,155.24,-0.05,-268.24,268.01,0.49,38.52,-116.97,63.75,-29.96,2.0
2.0,2.0,13.76,-9.32,1.01,69.84,5.56,-34.3,-7.95,31.6,3.01,94.35,36.12,8.3,-1.36,-438.75,276.32,-71.99,97.64,39.27,24.28,30.08,0.0
2.0,2.0,-2.54,-49.04,30.24,63.71,-36.22,41.27,-5.58,-210.43,3.85,406.34,-132.2,2.67,1.34,164.32,-739.23,48.61,257.07,54.8,-20.73,-125.12,2.0
3.0,1.0,36.74,161.12,14.4,-31.23,-66.93,27.32,1.5,17.79,9.16,208.79,-36.61,-5.93,3.89,123.12,-29.95,-31.23,88.11,-85.46,91.17,8.75,1.0
3.0,1.0,-4.63,2.5,25.3,120.05,58.71,-7.27,0.74,-34.9,-10.48,-32.71,-70.11,48.5,-2.41,266.84,314.48,-4.2,-64.38,76.59,11.54,16.74,0.0
3.0,1.0,-44.35,81.15,-105.01,-35.19,-34.39,-64.12,4.41,-73.98,-0.17,104.38,11.96,-18.03,0.79,239.99,46.64,-11.46,87.24,-116.18,22.57,-39.16,1.0
3.0,1.0,-21.84,113.71,45.42,-42.4,164.29,-10.43,2.31,23.1,0.09,328.65,5.71,19.41,-5.78,67.96,365.29,-27.3,-84.1,-74.2,-37.69,-19.44,0.0
3.0,1.0,52.3,140.2,28.83,-156.53,-14.02,-21.42,2.02,-50.27,-11.99,89.26,34.39,-233.13,-0.25,-153.86,-53.24,-26.94,70.84,-1.32,-72.24,-48.59,1.0
2.0,1.0,79.85,113.68,88.11,-7.06,66.91,-61.69,2.06,90.71,-3.93,15.98,19.56,67.19,-1.36,202.97,310.54,-21.0,-95.19,68.08,-9.57,-41.25,0.0
1.0,2.0,-20.59,198.13,26.98,81.83,-91.83,28.95,-4.99,124.09,-2.79,-53.25,-81.57,138.41,-0.28,-233.8,119.18,-30.67,-69.22,-62.2,134.91,49.33,0.0
3.0,2.0,-90.43,-36.06,9.61,13.33,-123.95,-18.24,4.76,-66.98,8.63,-9.62,82.97,171.58,0.51,79.87,151.48,4.93,-1.02,-32.71,-4.28,-0.8,1.0
