cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,target
1.0,1.0,18.42,-25.39,-159.03,-101.02,-9.21,37.5,-25.03,-91.09,61.64,-106.89,-63.37,3.83,0.43,18.85,3.1,98.26,31.32,45.18,28.36,-27.26,-64.12,-77.66,0.0
1.0,1.0,-19.93,62.92,288.44,-90.34,-86.08,-35.29,-67.92,-29.9,7.48,58.67,25.07,-5.26,69.54,-17.03,-3.25,-28.97,-34.61,70.52,49.31,81.83,98.72,-53.55,1.0
1.0,1.0,-29.61,18.35,385.2,-89.85,-90.41,8.27,69.82,85.73,91.82,-28.85,-16.57,0.51,83.14,4.14,-8.6,-212.33,22.76,-42.19,17.46,-0.99,28.75,311.15,0.0
1.0,1.0,16.32,202.44,111.93,-0.88,-122.84,-56.06,2.8,-24.33,-76.29,70.23,78.01,-0.06,-0.33,-37.91,-10.12,-139.72,6.35,-140.55,-92.04,22.47,1.22,69.1,1.0
0.0,1.0,-64.84,-277.55,-97.32,392.1,-95.68,-46.52,73.39,110.03,6.03,149.09,119.3,-3.44,0.82,25.26,15.76,-50.54,29.05,-22.45,214.98,107.27,30.57,-97.23,1.0
1.0,1.0,-1.73,-134.49,211.64,-76.04,-83.56,33.62,45.98,-61.76,-37.17,51.46,148.48,-1.74,53.56,-59.31,-14.7,-320.09,31.83,10.16,-268.72,-18.4,-134.2,-76.84,1.0
1.0,1.0,-1.67,-174.41,-194.35,-3.87,10.66,-26.58,70.51,9.11,-100.68,54.31,33.08,-5.3,25.23,25.53,15.05,30.19,-47.73,-14.36,-37.52,-71.94,-0.42,17.05,0.0
0.0,1.0,16.2,51.88,-107.71,62.95,-89.07,22.17,-66.33,3.42,91.3,60.6,-143.48,-0.48,115.11,-13.61,3.84,60.67,-6.92,-95.69,-50.78,92.65,-64.86,3.07,0.0
1.0,1.0,9.72,213.53,270.46,-179.61,90.03,119.32,-67.93,-95.18,9.81,51.13,51.83,-0.78,-1.18,-58.89,16.86,30.26,12.7,-165.1,37.48,105.01,92.15,57.57,1.0
2.0,1.0,24.0,73.13,-170.93,-63.31,11.53,-70.0,100.51,-75.68,17.03,81.11,11.36,-1.53,12.92,29.6,-1.63,89.1,-17.72,-182.75,3.3,-133.26,50.21,-108.85,0.0
1.0,1.0,11.54,119.71,45.68,60.21,-51.19,12.39,63.1,50.62,-117.31,46.73,-24.53,-2.45,-81.6,15.68,-9.86,-18.05,-60.43,233.83,-119.14,193.53,65.77,10.66,0.0
2.0,1.0,11.97,14.55,85.06,-58.52,-170.83,24.76,138.08,-52.33,144.18,-8.43,72.18,3.02,-176.66,-24.79,1.74,50.3,-52.27,214.28,-130.01,-23.51,117.33,-48.4,0.0
1.0,1.0,15.37,-41.18,-268.71,25.32,-6.3,68.7,120.12,-22.88,68.9,109.72,84.16,-0.12,-1.99,21.14,-7.86,-411.76,13.95,68.63,-174.91,266.38,-216.81,140.43,1.0
1.0,1.0,61.79,404.95,238.11,-87.37,-37.37,-77.87,-15.84,-68.34,67.65,3.45,-136.54,2.76,-174.06,-13.51,-8.45,111.29,-27.13,-47.16,-279.6,56.62,60.99,105.2,0.0
0.0,1.0,17.96,221.55,209.57,-106.0,58.42,36.17,-32.09,-128.71,21.01,25.75,65.18,-0.05,23.1,11.56,-6.41,23.47,13.12,-137.32,-24.92,-14.22,77.31,-65.32,1.0
1.0,1.0,-24.26,-29.18,143.01,40.8,8.53,14.32,-18.55,-143.43,62.63,56.43,87.4,5.27,-206.41,-28.58,11.21,-287.58,-10.79,-27.9,-45.95,-31.69,-51.37,-75.44,0.0
1.0,1.0,-2.88,123.69,62.46,27.83,-24.8,58.84,25.19,-4.77,57.33,29.06,46.11,2.97,185.45,11.19,-15.96,-67.14,-2.58,-64.12,42.45,80.28,50.07,153.02,1.0
1.0,1.0,-13.32,-111.32,91.8,-123.71,8.9,20.15,23.33,-94.71,-67.55,-6.81,35.0,0.48,15.71,-32.23,15.05,-130.17,-14.88,-24.5,-36.26,-106.01,-25.3,120.53,1.0
1.0,1.0,-8.93,74.81,285.87,-122.29,-70.2,-8.77,64.33,13.26,-40.12,-43.83,-0.01,1.11,79.11,4.04,-10.44,-116.43,-9.01,12.76,-29.1,-164.17,61.4,22.87,0.0
0.0,2.0,-31.68,-83.42,174.68,9.0,63.2,-20.32,34.01,-43.32,103.2,-57.36,-22.54,4.92,14.38,30.94,5.48,2.87,-11.62,4.05,87.76,-46.11,76.7,-47.75,0.0
1.0,1.0,50.41,27.28,80.14,-292.81,-102.08,22.56,-106.87,97.13,-37.81,25.34,-195.04,-1.45,53.46,26.9,-21.64,207.42,-25.96,-3.68,-255.54,-53.64,-60.57,-65.06,0.0
1.0,1.0,-14.95,20.75,-211.35,112.41,-42.42,1.35,9.08,69.45,-41.28,-36.89,-47.25,-1.37,-83.54,-11.2,-0.19,-59.49,-1.95,161.48,177.24,6.68,-21.22,-78.03,0.0
1.0,1.0,-47.42,38.7,519.06,234.95,-13.37,0.47,77.4,-50.44,-20.74,-52.59,66.76,3.58,-3.67,-11.44,8.98,-99.8,-10.16,-112.54,-18.21,70.6,170.48,82.62,0.0
1.0,1.0,14.01,91.15,218.27,-123.59,-76.83,-25.38,10.42,13.63,7.33,109.77,60.48,1.66,79.02,44.39,4.34,-15.52,54.27,18.32,-66.51,11.06,7.85,-41.62,1.0
2.0,1.0,-73.31,-113.57,513.51,384.12,-9.74,-11.8,82.37,-20.5,7.11,21.28,82.27,7.34,-33.39,20.82,12.95,-87.06,15.97,89.63,46.35,-185.76,158.92,116.65,0.0
1.0,1.0,-7.0,-178.57,-120.63,-10.02,-32.21,-15.73,59.68,-112.63,23.4,-82.98,135.4,5.68,-26.9,20.83,-1.63,241.91,54.69,61.23,151.08,-46.18,73.61,21.2,1.0
1.0,1.0,41.86,239.94,71.37,-97.59,20.83,20.94,90.78,118.87,-26.71,49.27,-1.0,-2.19,63.9,-41.52,6.3,114.07,-1.48,40.65,-111.76,-35.21,90.66,-29.35,0.0
1.0,1.0,-8.57,-21.42,-41.04,-20.6,-75.2,-11.43,8.5,-1.86,-91.71,52.93,72.81,2.55,38.48,8.33,-10.08,-314.06,77.41,-16.6,28.5,147.64,-165.85,-87.05,0.0
2.0,1.0,-31.02,-190.78,23.2,-62.19,-83.32,27.46,8.39,-31.42,-87.22,-51.58,-31.25,-5.12,81.63,40.73,-7.74,-114.58,41.58,-9.27,114.94,95.57,-77.81,-8.64,1.0
2.0,1.0,44.94,96.87,-267.37,-120.02,166.85,50.34,-98.61,24.37,-76.86,-125.06,34.81,-0.18,50.76,20.77,3.88,122.36,-15.97,214.08,-59.37,-51.82,-47.88,17.9,1.0
1.0,1.0,34.68,175.74,-223.31,-54.76,-193.46,19.58,30.18,55.5,86.44,-35.3,-38.26,4.2,46.76,-10.15,-2.97,103.18,15.65,102.73,51.19,127.04,2.78,-4.04,0.0
2.0,1.0,-76.49,-431.8,-43.35,322.89,24.35,-7.25,86.78,-91.19,-130.41,-29.18,53.46,-2.04,-74.01,-16.6,-1.66,55.47,-0.3,-25.48,210.24,3.49,66.43,105.54,0.0
0.0,1.0,-49.69,-228.48,33.57,157.38,35.27,53.73,64.89,-6.99,-30.46,43.1,54.8,2.39,-15.64,5.3,-1.47,-130.03,35.35,67.06,129.04,57.99,-20.35,199.49,0.0
0.0,1.0,24.13,151.46,-34.6,8.75,-96.95,22.17,-9.51,38.68,83.89,-33.94,-105.96,-4.12,-151.81,-4.89,-9.58,76.3,-11.15,63.97,-51.86,60.66,5.71,68.29,0.0
1.0,1.0,2.77,2.42,14.88,-205.26,-123.97,-35.15,73.91,70.04,12.48,24.83,-78.32,-0.04,-32.56,24.05,-12.45,10.38,-27.52,149.01,39.41,62.19,38.36,4.67,1.0
1.0,1.0,-55.51,-282.92,-74.47,281.3,-75.48,21.62,20.67,29.7,16.76,-87.02,69.3,-0.45,-28.68,44.69,10.77,-76.99,34.64,-116.84,161.78,163.2,-32.89,-68.02,0.0
1.0,0.0,-49.92,-230.63,133.4,14.45,-113.41,-35.28,64.23,-93.08,-73.91,-70.94,-4.41,5.65,103.11,53.18,20.02,-199.07,38.94,132.78,109.8,111.74,-52.01,-128.33,0.0
2.0,1.0,63.67,62.86,-298.57,-292.95,27.05,-6.59,104.21,139.46,60.02,-4.0,47.99,1.28,8.39,36.88,13.36,250.63,7.64,82.8,-66.54,74.71,24.15,-16.63,0.0
1.0,1.0,37.34,40.6,-61.87,-184.48,-149.35,7.07,-68.58,42.9,-4.24,30.8,-116.64,-0.48,118.95,15.59,5.91,165.83,14.06,31.9,-84.58,179.57,-56.49,107.67,1.0
0.0,1.0,24.57,123.19,-265.16,7.43,164.58,60.61,47.34,-45.66,-44.61,25.82,-74.68,-5.21,42.47,0.5,-5.15,37.81,-7.51,69.77,40.5,-30.43,-20.2,108.94,0.0
1.0,1.0,-9.83,-23.18,25.45,62.7,197.38,13.24,39.93,52.22,29.64,-55.82,91.32,1.86,-113.23,-20.72,-17.25,-295.15,-11.56,33.37,-108.02,73.75,-77.93,-131.97,1.0
1.0,1.0,-1.78,-132.61,-61.67,-66.85,20.9,21.66,72.21,24.31,-14.76,-36.61,73.3,5.28,-75.62,-13.48,-4.37,-271.1,26.83,132.18,-106.76,-90.89,-146.09,-136.65,1.0
1.0,2.0,42.99,117.94,-150.77,-213.48,52.84,-16.54,-91.59,-5.4,-123.98,3.28,-64.52,-1.09,96.84,-23.61,-2.7,-150.73,-41.62,65.14,-191.72,-137.05,-152.73,-60.65,1.0
2.0,2.0,63.29,338.53,74.71,-282.98,58.63,11.59,71.48,52.82,-10.93,1.18,-49.44,1.16,-92.47,7.23,1.58,156.34,-15.38,98.91,-130.27,79.77,98.35,147.84,0.0
0.0,1.0,-13.07,259.98,320.16,48.35,12.34,21.32,-112.94,-76.47,-78.55,111.15,84.44,2.22,-105.48,13.99,3.5,-62.12,-18.59,-56.28,65.17,66.16,124.12,89.24,1.0
1.0,1.0,23.22,53.33,155.94,-106.63,-128.84,19.2,83.05,32.08,-14.26,120.36,29.69,-0.29,8.94,4.31,1.59,72.48,-54.15,35.53,-206.21,60.46,95.37,-21.25,0.0
0.0,1.0,37.4,236.06,28.82,49.8,-19.89,27.54,-105.21,58.34,-13.54,-24.67,69.17,-5.22,86.69,-30.4,19.64,149.65,-6.83,27.53,-110.05,77.23,54.34,53.22,1.0
1.0,1.0,13.69,124.41,142.6,79.0,-68.91,53.64,12.97,-57.0,98.31,6.75,-64.31,1.66,18.28,-34.24,-3.43,47.04,-57.79,20.83,-168.08,-9.62,70.38,32.18,0.0
1.0,1.0,-41.14,-208.83,209.9,-7.03,-150.26,-23.33,79.64,-21.7,92.32,73.67,-38.52,-2.18,15.44,-46.51,3.78,103.92,-32.68,-112.61,81.56,-189.97,130.13,52.05,0.0
1.0,1.0,39.5,273.36,28.04,12.31,67.33,-87.37,-21.62,-119.43,45.7,95.18,52.13,1.39,-9.3,-6.47,-2.3,-18.08,-13.87,-16.98,-157.99,93.71,17.5,1.96,1.0
1.0,1.0,-54.69,-127.08,183.51,93.01,-51.98,28.75,98.23,-17.28,59.89,60.91,-3.05,-1.15,-52.58,11.4,3.79,-48.84,-8.17,-35.89,185.4,122.7,112.67,170.89,0.0
0.0,0.0,54.3,35.52,-358.44,-263.11,-41.91,-9.43,22.85,-46.63,48.0,-56.97,-45.81,-3.18,-22.9,-22.56,-1.99,237.22,34.22,177.56,23.21,124.33,-50.83,-12.48,0.0
1.0,1.0,14.78,64.36,-103.0,76.54,-49.94,-10.15,37.95,-27.77,38.48,-85.77,-18.53,-2.19,-16.14,7.3,-5.95,66.08,-17.17,-13.83,-38.54,9.13,24.19,-50.13,0.0
1.0,1.0,57.57,549.85,83.58,-165.08,47.44,73.41,53.01,-74.86,-41.86,-140.13,-110.54,-0.77,45.58,21.81,0.15,292.63,10.12,-125.66,96.89,51.8,208.1,-139.29,1.0
1.0,2.0,16.11,204.94,18.06,13.76,-34.71,-72.56,133.55,-26.37,-17.76,15.63,-8.96,-1.86,-6.66,0.04,-25.1,1.45,-101.62,-74.99,-83.87,101.57,153.84,27.01,0.0
1.0,1.0,5.9,-85.25,-151.08,-95.02,-106.43,-12.1,-27.25,-49.05,-37.85,-71.95,31.97,-0.84,68.65,-19.77,-2.47,-115.53,33.47,81.57,-4.31,82.41,-132.39,-264.64,0.0
1.0,1.0,7.74,117.27,-59.3,95.78,-62.75,-115.9,30.81,-29.0,-136.04,29.1,-53.45,-1.23,-3.91,37.25,8.9,-2.74,-54.19,-88.79,-37.11,116.68,44.5,62.69,0.0
1.0,2.0,-41.94,-270.28,-170.8,-74.19,-34.09,2.98,49.56,158.22,-126.33,-67.63,-59.39,1.4,-26.73,30.72,0.92,-15.46,10.48,77.15,269.98,15.15,-25.68,-110.05,0.0
1.0,1.0,-13.14,-113.92,21.5,33.57,-73.52,-30.08,23.61,-10.14,8.66,-20.51,59.89,-5.09,-63.47,22.42,1.43,-82.09,20.11,-73.61,-17.95,-83.77,-38.53,29.86,0.0
1.0,1.0,31.86,155.85,0.22,-95.08,19.82,-0.01,-5.32,52.22,-29.69,101.73,-64.78,-2.5,40.65,-8.57,-0.01,84.47,-13.97,-114.23,-82.6,42.28,17.98,20.61,0.0
1.0,1.0,-16.76,-52.61,-58.76,-186.0,143.22,-20.6,36.93,72.65,-8.3,-80.5,-53.99,3.9,112.09,-100.74,7.61,-29.56,-39.0,-13.27,164.23,-27.54,38.26,-12.81,1.0
2.0,1.0,-22.04,17.48,375.6,-80.1,-42.24,2.08,72.78,-29.16,32.7,13.68,-3.25,1.68,48.65,-33.86,0.86,-129.27,6.38,-90.76,-24.23,15.18,63.13,-39.39,0.0
1.0,0.0,-17.02,-31.65,307.29,-13.6,-30.92,22.57,-2.6,41.74,-105.33,31.92,102.77,0.32,63.1,19.55,13.71,-64.6,25.71,82.21,-46.78,33.91,40.4,-10.36,1.0
1.0,1.0,15.48,-130.65,-215.07,-166.21,-4.97,-4.89,-129.03,-21.11,-85.85,-72.82,-5.99,0.76,-36.27,13.88,0.1,351.66,-17.53,-41.63,95.26,170.29,31.73,36.68,1.0
1.0,2.0,15.64,52.8,-131.63,58.44,-99.31,-46.43,-23.83,121.13,-4.08,-36.52,145.26,1.91,-9.05,-2.52,-11.25,170.99,16.05,-94.94,49.59,-45.73,65.91,-62.58,1.0
1.0,1.0,-9.03,-62.72,-12.36,8.56,54.56,-14.09,-5.49,-19.73,-112.93,-81.59,-49.51,-0.56,161.3,-36.75,-3.22,-0.76,-11.12,23.71,17.35,80.91,-12.33,-44.92,0.0
1.0,1.0,3.94,55.67,-259.14,123.56,-78.79,23.93,43.51,31.98,-88.92,105.58,-45.76,2.25,26.14,-30.47,-2.11,4.99,-36.34,-46.33,65.61,111.52,6.96,-6.21,0.0
0.0,0.0,-16.4,-102.71,139.59,-50.62,-163.42,25.06,6.73,57.61,-1.47,18.44,22.16,0.79,86.97,19.42,8.41,73.8,-7.87,132.62,27.59,-21.01,66.41,1.36,1.0
1.0,1.0,23.84,51.64,-108.01,76.21,-69.66,-17.44,-33.57,38.61,-4.88,25.82,119.97,0.15,-38.55,-9.16,23.99,316.48,62.37,39.93,61.78,180.32,73.54,-53.21,1.0
1.0,1.0,-56.39,-352.81,-96.78,321.11,-58.33,-36.63,35.65,-92.95,-34.3,-16.23,81.79,-1.55,-36.42,8.12,17.78,38.54,12.48,4.33,139.59,159.41,15.57,68.39,0.0
1.0,1.0,28.39,157.31,51.95,99.3,-125.52,-6.6,-77.13,48.7,-99.44,-39.67,64.76,-3.16,-54.54,26.6,-1.32,148.21,41.93,71.1,-86.29,119.07,20.77,-126.43,1.0
1.0,1.0,-49.66,-115.61,323.28,56.68,-21.19,-33.66,94.1,-40.38,3.58,-7.13,4.85,2.1,9.09,-9.33,-8.52,-110.69,13.27,8.67,85.47,-58.91,78.68,14.94,0.0
0.0,1.0,-1.63,97.18,169.4,29.82,27.19,43.76,-25.75,-108.71,-2.18,37.6,134.05,2.9,-54.67,42.11,9.0,-183.42,13.14,264.4,-79.43,106.75,-11.67,15.48,1.0
1.0,2.0,55.98,212.62,-154.25,-216.29,-51.09,-98.71,-149.76,-43.94,10.53,3.32,-39.91,-1.13,-157.31,5.09,2.91,27.21,-86.18,2.81,-189.89,37.26,-49.44,76.54,1.0
1.0,0.0,67.6,306.74,-175.91,-10.99,-26.55,54.6,-59.98,8.52,98.69,-53.15,84.88,-2.66,87.44,24.29,-5.44,244.73,-8.9,-59.26,-126.09,-34.59,58.75,-75.89,1.0
1.0,1.0,2.32,151.36,225.87,-119.43,-116.77,-26.03,24.56,-53.25,-136.69,-9.89,-89.2,-1.23,-115.69,-33.89,11.24,-424.89,-54.35,19.91,-206.57,-83.88,-96.02,-13.61,1.0
1.0,1.0,-55.13,-91.0,379.7,36.68,110.3,18.52,88.69,-128.61,44.29,26.19,-14.58,-4.58,6.97,29.88,-1.17,-196.41,16.3,109.34,92.89,-38.29,58.67,54.85,0.0
0.0,1.0,12.73,47.97,-174.97,-20.4,32.55,-8.68,149.08,-81.81,-60.65,-15.4,96.15,-2.42,36.72,13.23,11.0,62.31,-23.32,123.25,48.31,55.84,96.52,-48.55,0.0
1.0,1.0,36.21,267.44,90.02,12.47,11.65,-44.69,-23.64,97.92,20.41,-35.5,50.25,1.67,37.27,14.65,-8.28,42.25,-33.84,-85.4,-162.72,59.74,69.69,35.93,1.0
1.0,2.0,19.02,147.71,94.78,43.47,-177.6,-29.52,74.94,-17.07,-18.34,16.2,1.16,-0.69,-107.6,-11.8,5.37,35.46,-35.97,-80.0,-133.42,47.25,84.43,-71.53,0.0
1.0,1.0,-7.95,-54.36,-18.77,15.0,55.92,-33.67,48.73,-8.77,-96.94,-119.68,96.33,-2.55,4.72,3.29,1.74,-335.09,-24.17,-65.25,-129.32,-38.87,-101.08,-58.98,1.0
1.0,1.0,27.37,127.53,-32.25,-96.14,117.21,-20.98,-38.22,-13.54,23.34,20.39,-100.63,3.6,92.88,8.25,-10.54,62.14,11.15,-26.3,-37.12,39.51,-34.05,19.89,0.0
1.0,1.0,34.32,314.71,28.34,-179.45,186.5,-17.28,39.0,4.78,66.51,-17.95,-79.5,2.58,-14.82,-7.76,6.28,244.66,29.47,-35.73,146.08,103.12,138.78,-59.68,1.0
1.0,0.0,53.47,154.21,-350.67,-259.23,-52.0,8.19,110.95,51.46,-88.84,-32.83,0.21,2.06,-12.05,-49.35,-0.87,142.54,17.16,-67.04,62.14,63.99,8.07,126.38,0.0
0.0,1.0,-6.45,152.57,384.83,59.56,-143.48,-52.23,50.31,-8.72,-39.78,-1.29,56.52,-3.37,-138.29,2.57,3.8,-6.82,-45.93,-32.84,-112.01,-157.38,168.53,19.69,0.0
1.0,1.0,14.38,44.13,37.61,37.98,7.41,-74.71,21.48,-58.18,-42.0,-20.77,-55.53,4.69,-114.9,-4.26,-2.07,59.04,-54.32,114.37,-149.6,-17.02,39.55,-30.35,0.0
2.0,1.0,9.27,78.78,202.58,-121.27,59.98,48.75,21.6,-19.73,15.16,-67.56,48.5,-1.08,78.36,-7.25,0.0,-83.33,1.36,32.93,-105.98,-65.9,17.2,-34.91,1.0
1.0,2.0,5.58,168.32,196.23,36.32,31.0,28.51,56.9,40.46,103.45,-118.74,-5.03,-7.5,43.55,4.21,17.53,-19.8,-6.4,92.15,-56.64,-0.39,81.34,1.18,0.0
0.0,1.0,29.95,205.89,14.49,38.02,50.18,5.46,82.43,95.54,199.52,25.81,65.4,2.57,78.77,15.03,-0.4,-93.55,2.9,19.21,-148.52,-163.78,6.47,-143.71,1.0
0.0,1.0,-14.65,61.1,50.71,-44.38,-7.61,-26.25,19.68,22.94,-49.13,33.68,-17.29,0.94,49.19,-48.38,-18.1,-109.18,-38.39,18.8,77.84,45.6,43.38,119.98,1.0
0.0,1.0,14.44,173.08,295.6,-107.64,-79.26,-21.79,2.33,-2.39,-80.94,124.07,49.23,-3.91,-68.5,-8.57,-11.62,-64.31,-10.95,101.82,-138.19,57.36,59.08,20.19,1.0
1.0,1.0,33.49,104.69,-40.15,-192.73,-14.17,8.78,-47.44,-8.49,84.05,11.08,-71.16,1.92,-132.27,3.89,18.38,-147.01,-49.62,10.24,-199.1,-64.84,-104.11,-179.64,1.0
1.0,2.0,0.57,-26.07,180.15,-128.44,37.92,-15.3,-17.25,21.13,48.66,-109.07,80.41,-4.29,-145.72,-58.34,4.91,-66.2,62.09,82.08,-34.93,9.05,-41.02,77.01,1.0
1.0,1.0,41.52,-32.73,11.09,-248.67,-111.22,-24.28,-81.64,2.24,-16.35,-32.33,-144.57,0.17,13.48,41.71,1.46,220.97,5.08,-108.14,-172.78,4.04,-63.18,11.23,0.0
0.0,1.0,-8.07,58.24,-105.41,69.13,-100.01,-3.22,21.88,-29.08,-44.4,11.11,72.63,-4.59,121.79,58.95,-0.57,-234.3,-0.48,259.78,43.08,67.36,-55.35,-20.43,1.0
1.0,1.0,76.81,536.49,52.99,-58.19,-7.37,-8.27,20.17,-87.07,46.03,-71.9,-117.83,-1.59,-201.82,-4.75,-18.4,84.27,-51.57,-26.13,-246.68,-74.89,75.96,-71.94,0.0
2.0,0.0,40.73,203.65,-165.83,-127.48,-13.39,-12.22,47.18,-6.37,-28.41,76.25,-95.83,-1.19,32.65,13.33,-6.68,62.86,-45.54,-119.85,-51.55,-143.69,21.81,-11.73,0.0
1.0,1.0,11.05,55.43,67.4,43.3,15.9,-2.62,-58.1,-85.39,49.05,-46.88,-103.09,5.86,-25.54,-12.54,-10.47,47.93,-2.72,42.85,-93.35,-18.62,-27.04,-160.35,0.0
1.0,1.0,-0.05,-84.71,-72.32,-59.29,-15.55,-73.23,60.43,-111.59,-15.84,-19.55,54.72,1.81,141.37,11.59,0.72,-219.57,32.55,-61.01,-56.38,-58.7,-122.74,-162.06,1.0
1.0,1.0,22.72,-155.32,-299.29,-188.55,-14.79,21.6,87.34,-82.82,29.29,40.25,27.32,-1.97,-56.39,-27.47,-6.33,153.58,-55.59,103.99,-39.4,13.36,17.98,6.49,0.0
1.0,1.0,-36.76,-11.91,388.91,-123.19,-138.48,-73.87,86.81,57.74,93.9,38.21,25.62,-2.32,-19.72,21.08,-1.54,-177.06,-26.55,198.27,38.24,77.0,104.42,-182.93,1.0
1.0,1.0,17.93,188.16,265.61,-95.86,75.45,-60.69,8.1,4.64,14.41,69.0,43.82,6.35,-119.89,49.89,-9.36,23.18,32.5,30.19,-68.22,4.0,65.14,-15.54,1.0
2.0,1.0,-2.8,-331.99,-192.69,-135.4,-18.78,-7.47,26.88,68.17,-28.46,-52.98,-14.43,-1.15,1.77,-12.17,-2.95,121.16,-44.38,97.14,-51.42,68.72,-36.45,-0.36,0.0
1.0,1.0,-22.96,-176.92,-88.36,94.45,-57.93,-85.23,-1.32,163.69,60.34,18.92,68.13,-2.04,0.27,24.2,-13.38,-137.44,58.37,-91.6,60.54,16.9,-112.04,-13.76,0.0
1.0,1.0,-22.34,63.3,311.23,-115.3,-10.43,-67.83,62.81,-1.05,-25.57,47.78,4.72,2.75,168.68,8.36,-3.89,-316.06,58.22,187.94,33.48,-22.83,-46.29,-57.84,0.0
1.0,1.0,34.65,88.98,-50.09,-80.24,-17.85,3.18,66.54,-21.12,-114.88,-7.1,-63.13,3.44,-21.97,-20.66,3.82,90.57,-49.62,102.47,-163.82,-56.71,32.97,108.9,0.0
0.0,1.0,39.21,359.62,-25.01,-14.88,51.78,24.78,49.69,39.75,24.76,31.99,8.95,-1.86,121.24,10.55,0.13,67.27,49.9,82.42,44.14,-128.61,58.68,-53.11,1.0
0.0,0.0,27.27,212.89,170.37,-116.62,-98.5,51.53,29.62,21.38,8.09,102.82,43.14,-3.5,-32.43,29.73,0.17,-21.48,14.09,136.37,-99.79,-116.21,42.92,75.91,1.0
1.0,1.0,46.82,130.01,-104.28,-164.17,72.83,-17.05,83.06,54.95,-18.87,-36.28,9.02,-1.76,45.97,5.15,-10.85,152.62,2.55,25.37,-89.1,-30.6,39.63,-24.57,0.0
1.0,1.0,33.11,178.98,15.04,-15.37,-192.58,-71.33,27.69,-174.05,-71.51,-37.05,17.86,2.44,-177.7,-33.7,9.33,71.14,-13.12,-26.89,-119.95,-57.99,47.48,-75.62,1.0
1.0,1.0,37.9,264.73,99.31,-169.95,-75.46,-12.15,78.06,-35.31,12.31,6.54,-42.74,-2.98,24.73,-3.43,0.59,166.07,16.83,-97.01,-7.0,-40.42,113.46,49.25,1.0
1.0,1.0,-2.03,-69.67,-278.35,18.77,-69.91,-46.46,24.59,86.57,-29.31,-51.46,100.9,1.78,8.24,-8.62,-2.28,-195.18,42.35,-70.15,70.92,41.86,-133.53,-79.87,0.0
1.0,1.0,-4.39,50.21,262.64,-165.33,-125.45,13.21,60.83,85.48,32.33,-9.32,-22.97,1.49,-19.89,-7.27,-4.23,-28.93,-37.39,-39.6,-43.42,-63.25,94.2,108.71,0.0
2.0,1.0,39.99,183.68,-83.67,-48.78,-70.4,63.26,83.66,-7.65,-56.37,39.12,-2.05,-2.65,60.74,-17.85,15.59,88.67,-22.99,-26.76,-105.28,-1.95,54.72,-97.57,0.0
1.0,1.0,-21.99,-84.52,-0.69,146.43,31.7,-56.3,10.33,-23.11,81.06,10.6,75.89,0.58,-59.65,-20.16,-4.46,-72.42,19.62,-147.89,43.32,73.13,-11.66,-50.74,0.0
1.0,1.0,-4.21,-117.93,59.96,-39.82,10.29,2.64,10.4,-17.48,34.25,58.58,34.38,-5.9,12.98,12.09,-6.78,-21.97,8.24,-74.71,-70.13,-176.97,-28.34,83.23,0.0
1.0,1.0,20.74,-106.9,-260.52,-327.78,-49.48,-94.41,-22.83,81.56,-69.13,-76.54,-21.75,1.02,89.73,37.04,-4.92,29.42,-68.63,-155.05,-13.27,119.19,-48.09,-189.49,1.0
1.0,1.0,-29.89,42.52,375.8,77.53,-137.51,112.94,36.7,-73.25,14.53,-69.34,35.36,-2.21,-54.8,-60.51,13.46,-164.06,23.19,83.19,-9.07,172.27,50.66,-40.19,0.0
0.0,1.0,73.22,427.18,202.15,-175.5,-43.05,-22.0,88.36,16.87,9.86,-86.52,17.87,-3.12,-26.51,-8.08,-2.99,201.6,70.39,-290.74,-163.41,-7.85,101.63,-139.09,1.0
1.0,1.0,-24.76,32.38,130.95,41.1,-13.68,36.77,50.0,46.7,-80.75,-66.22,39.51,3.4,-9.16,26.46,-0.85,-165.16,14.85,-269.86,84.89,-21.77,23.7,-53.38,0.0
1.0,2.0,-100.54,-228.97,506.23,278.12,37.13,25.18,158.81,-29.84,61.98,27.13,-22.28,-3.57,-14.24,36.95,4.48,31.64,-32.01,6.53,237.58,-131.11,274.01,-9.56,0.0
1.0,1.0,38.36,194.98,121.72,-116.6,62.67,1.23,89.38,-67.76,43.4,-97.46,0.81,2.32,8.38,-4.01,3.17,29.96,53.97,31.31,-121.01,-140.02,11.95,40.68,1.0
1.0,2.0,7.57,117.87,11.96,-117.95,-33.16,-17.13,39.17,23.0,-83.97,67.23,-10.54,-0.78,133.26,-27.03,3.1,96.72,43.48,-114.61,152.97,79.55,63.24,64.21,1.0
1.0,1.0,20.57,-115.64,-283.36,-147.14,81.61,-10.18,6.3,1.19,-47.18,22.2,30.44,-4.44,-67.66,67.43,16.92,171.27,-8.17,58.91,30.52,-88.28,-14.9,121.61,1.0
2.0,1.0,9.88,8.16,248.97,-4.14,-55.43,44.08,-67.05,38.53,79.13,37.87,-133.45,-2.05,107.4,43.58,-6.6,47.85,-45.02,56.11,-238.58,-244.99,-4.12,18.43,0.0
