cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
1.0,1.0,-100.6,166.09,2.73,-104.05,35.2,-16.54,-125.89,-179.94,-18.62,10.12,-30.2,-8.99,49.93,70.06,43.86,256.72,-10.34,64.79,-6.22,1.0
1.0,2.0,-145.08,206.19,3.06,169.62,-24.23,-15.84,28.8,-286.59,26.55,-3.92,1.46,-12.93,32.31,-37.76,-37.8,31.67,6.43,7.24,4.51,1.0
1.0,1.0,-99.79,155.57,-0.34,-0.3,-5.81,1.88,55.56,-17.25,-42.85,1.51,56.76,26.22,136.86,4.81,-72.83,-89.63,-53.79,-40.04,2.48,2.0
1.0,1.0,-56.36,355.53,-5.17,5.06,15.58,6.44,28.44,-196.24,-30.24,7.68,16.31,-32.5,73.43,-23.4,-35.53,189.2,-34.0,10.38,0.18,2.0
0.0,0.0,37.52,432.96,-9.42,1.27,10.26,6.92,38.61,-153.76,-22.28,-4.63,168.04,-30.62,12.7,58.31,-140.25,330.5,-14.32,58.81,2.28,2.0
1.0,1.0,6.71,-10.99,1.81,7.04,15.3,5.46,42.72,-13.77,45.37,-1.94,-39.94,-6.86,-8.64,106.27,-48.63,14.26,59.14,38.2,-4.43,1.0
2.0,0.0,51.57,-82.41,1.48,-78.64,22.86,-3.23,-6.23,14.91,-37.01,-6.54,84.87,12.1,81.22,56.83,-88.04,-48.77,122.42,6.96,7.55,1.0
0.0,1.0,65.46,283.5,-4.74,102.65,-17.45,2.44,-53.42,-245.3,-46.44,-8.35,-49.37,-45.41,1.79,-63.64,71.5,361.79,44.76,51.17,-2.68,2.0
1.0,1.0,-87.45,419.37,-0.31,-305.84,-21.71,12.92,110.3,-248.4,54.48,9.9,64.46,-7.25,-18.49,-84.71,-19.24,567.43,22.98,131.82,7.25,1.0
1.0,1.0,-247.21,327.48,7.27,26.94,-10.8,6.17,86.39,-368.65,17.34,11.7,-17.12,-4.66,-14.62,-90.95,6.06,186.72,-37.28,-29.58,9.79,1.0
1.0,0.0,68.81,170.97,-4.05,89.08,-29.64,1.39,-17.76,-105.14,-24.75,20.38,-38.18,14.28,1.98,60.93,-59.68,8.41,74.08,-78.89,9.59,0.0
1.0,1.0,-185.4,298.57,3.65,95.09,62.13,-12.61,134.5,-257.83,-64.92,20.1,85.31,28.34,-98.82,104.14,75.29,79.17,-27.79,-2.79,2.34,1.0
1.0,1.0,-135.45,29.17,3.7,159.73,38.83,0.19,21.39,-190.3,-18.66,-8.29,-107.34,16.52,-81.97,6.04,-107.14,9.53,-40.94,67.97,5.68,1.0
1.0,1.0,-227.79,153.9,5.39,84.1,7.07,-9.14,-156.33,-431.14,-56.11,4.56,-18.64,38.0,-8.67,36.99,-15.75,108.27,-46.93,-11.43,14.48,2.0
1.0,1.0,-28.76,115.36,-2.11,5.62,61.35,3.83,-25.12,95.2,36.22,1.48,80.09,-41.58,-34.55,136.44,-113.82,49.82,-60.44,93.82,-2.68,1.0
1.0,1.0,-128.03,345.17,2.04,128.83,-47.23,1.61,23.44,-236.18,-14.58,15.94,-21.55,-27.45,-20.79,35.52,55.92,139.9,12.75,35.65,-3.04,1.0
1.0,1.0,86.5,58.05,-5.22,-193.84,4.25,1.75,-74.58,-72.13,97.5,-4.86,-22.64,23.72,-33.47,29.35,-55.17,305.95,48.1,110.67,3.65,2.0
1.0,1.0,-29.05,35.53,5.61,-81.52,-10.65,-9.49,-49.51,-221.83,-4.11,6.26,40.56,6.33,-21.99,-51.31,29.19,306.82,77.68,56.39,4.29,1.0
1.0,1.0,7.19,107.57,-3.37,194.31,-0.91,-14.46,-127.08,67.28,45.96,3.1,41.95,-25.32,-30.86,-135.38,197.79,-63.0,8.23,135.47,-11.04,1.0
1.0,2.0,-29.96,76.46,-1.36,67.86,-14.59,-7.22,47.35,86.05,-23.44,-7.34,33.65,3.49,6.42,-147.15,-54.04,-226.68,-23.68,-81.39,1.33,2.0
2.0,1.0,-188.27,50.35,5.72,149.52,-5.1,0.21,-95.62,-151.03,-41.34,5.64,77.27,59.33,-7.52,50.69,250.43,-188.85,-23.86,-13.55,-8.88,1.0
1.0,1.0,5.57,66.06,4.04,-76.36,-31.69,4.87,-64.38,-118.34,-9.8,-2.71,-103.45,41.6,5.06,17.68,11.27,252.46,77.16,37.76,4.09,1.0
1.0,2.0,-19.27,-257.5,0.57,55.7,-21.82,-7.41,-49.6,16.34,-41.17,-17.0,-7.33,16.93,7.45,-10.46,-69.71,-255.58,-48.59,-70.91,-10.86,0.0
1.0,1.0,47.48,27.35,-3.32,-9.29,2.54,-3.6,11.95,53.45,57.64,16.17,-63.15,-9.96,38.09,5.64,13.88,14.09,8.47,36.06,11.77,2.0
1.0,1.0,21.81,-228.76,3.36,-22.56,10.92,-1.08,-26.9,119.69,69.36,-2.4,52.37,38.56,-30.62,77.66,-82.48,-165.24,18.48,-36.3,9.84,0.0
0.0,1.0,160.34,265.67,-3.04,-90.79,-0.33,-4.31,-31.17,335.94,-5.86,11.67,-5.24,-11.74,-24.11,-51.3,-125.1,133.07,62.46,-17.63,-8.1,2.0
2.0,0.0,123.82,-147.93,3.07,52.2,-59.53,-5.8,39.65,158.35,-71.83,-17.85,-25.96,40.69,-71.35,162.74,-158.19,-217.98,170.28,-64.06,11.49,1.0
1.0,1.0,-131.25,-145.84,2.42,216.2,5.18,4.52,40.74,-213.89,-82.36,-2.46,4.81,-23.54,-82.15,103.98,64.93,-246.29,-73.28,-71.03,3.01,0.0
0.0,1.0,102.69,198.47,-6.22,60.16,-1.01,12.7,56.17,-66.52,26.26,-7.38,-3.98,-27.12,-90.83,6.91,-16.36,221.95,18.21,18.03,-5.59,2.0
1.0,1.0,12.24,257.75,-0.37,73.32,-8.07,11.97,-162.04,-98.21,-21.14,13.75,13.41,7.05,30.89,-64.59,164.93,155.08,58.4,0.53,-8.99,2.0
1.0,1.0,80.2,73.21,-3.63,-151.34,15.68,-19.02,-145.93,37.84,-3.66,-2.52,-64.09,3.11,-23.9,-143.1,35.14,151.08,36.25,15.62,-8.45,2.0
1.0,1.0,135.22,67.53,-4.24,-94.86,44.59,0.46,-52.24,138.11,38.77,23.25,-0.77,4.77,74.54,80.99,78.28,114.81,67.95,38.46,-2.61,2.0
1.0,2.0,55.33,216.74,-2.87,-37.32,3.18,2.43,-127.73,143.21,-46.4,-3.1,0.02,-33.67,34.98,-40.41,-210.14,87.78,15.72,14.91,-1.58,2.0
1.0,1.0,-238.58,345.59,10.19,16.04,-41.3,10.41,17.8,-352.11,-32.41,-13.47,11.15,-12.7,91.69,-105.63,-86.99,292.55,-1.06,15.52,-6.43,1.0
1.0,2.0,-53.57,-60.32,-0.06,86.05,11.5,-4.2,51.33,-59.91,-18.25,-22.67,-62.9,53.7,-21.94,14.53,-119.85,-181.67,-58.51,-99.45,5.59,2.0
1.0,1.0,-228.32,419.0,10.13,-81.54,33.05,1.44,274.95,-392.97,23.16,-3.57,-90.36,-10.74,-8.84,-117.23,127.57,385.9,49.21,22.83,-2.08,0.0
1.0,1.0,4.25,-127.68,0.89,158.54,0.34,-9.4,162.58,-338.6,-3.63,7.63,-97.19,48.31,63.96,-18.24,-121.72,-4.44,66.79,-52.23,3.11,0.0
2.0,0.0,-88.29,140.88,-0.15,273.47,39.78,-0.46,105.13,-28.29,1.37,7.43,43.27,-4.85,57.52,96.48,9.73,-214.83,14.95,74.19,-3.0,1.0
1.0,1.0,-27.27,-95.51,9.97,90.62,14.31,-0.61,15.02,500.18,11.29,4.09,-18.86,2.43,32.38,184.02,-95.98,-231.82,-23.51,51.49,4.12,0.0
1.0,2.0,-78.11,150.61,5.8,-179.24,6.82,8.36,43.45,-311.71,-7.09,-0.67,-2.06,8.62,-23.32,33.79,27.71,542.69,35.55,117.73,-8.2,1.0
1.0,1.0,72.56,-57.52,3.7,20.12,22.53,-8.17,19.04,35.81,-11.52,-12.46,5.9,-51.66,-60.7,64.77,73.35,29.73,116.24,6.2,-0.27,1.0
1.0,1.0,-160.03,68.6,-2.72,80.33,-2.64,7.9,32.29,-268.44,-74.14,17.16,8.45,41.57,-10.86,-201.64,-105.68,-110.56,-125.74,-68.56,1.46,2.0
1.0,0.0,135.9,166.24,5.03,-271.95,3.09,-6.68,37.53,0.06,53.33,-8.19,-19.96,-2.0,27.15,-19.41,-26.14,515.14,189.39,43.15,-3.51,1.0
1.0,0.0,94.95,-225.37,-6.52,36.0,26.45,7.64,-5.9,-39.54,26.73,6.27,-28.35,-4.1,-21.02,25.78,104.92,-154.14,-11.39,-58.12,-3.28,0.0
1.0,1.0,-124.17,198.82,-4.25,13.73,-30.34,-11.57,-11.73,-208.7,13.37,5.57,-54.87,6.16,63.01,-53.92,-23.16,-10.33,-103.38,-52.78,0.44,2.0
1.0,1.0,-85.04,-115.53,-0.66,116.81,4.47,1.15,12.67,-71.04,-24.01,5.85,31.27,2.43,-60.49,1.46,137.46,-276.36,-93.51,-104.89,4.32,2.0
1.0,1.0,-147.33,101.72,3.96,43.81,10.01,0.68,25.27,-186.88,8.03,-3.64,-56.97,9.82,60.53,-13.58,59.52,120.35,-64.16,44.53,7.62,1.0
2.0,0.0,42.35,-49.46,-2.5,7.74,4.32,4.26,-27.65,85.39,28.29,-11.94,-33.76,23.38,58.91,0.88,135.11,-101.82,34.54,46.11,1.77,1.0
0.0,1.0,133.17,72.53,-2.36,58.59,58.24,-1.72,-129.65,139.88,30.48,-4.55,-24.57,-4.8,-132.52,71.2,-90.94,88.56,57.73,26.45,0.88,0.0
1.0,0.0,107.71,-203.08,-3.86,118.66,-10.41,1.6,-16.64,-94.74,-33.18,-11.94,-13.01,-0.47,23.6,11.67,-144.29,-77.1,37.77,-35.19,5.09,0.0
1.0,1.0,-8.19,-278.46,2.82,67.1,-14.46,-18.44,-146.9,3.53,6.58,-11.92,-62.59,-11.28,3.88,-63.27,-86.41,-167.81,-31.03,-45.41,-2.33,0.0
1.0,1.0,-22.54,-136.95,0.47,75.16,-0.58,-1.26,66.25,60.44,2.65,0.63,-79.92,-14.04,-73.4,27.53,-1.93,-267.96,-22.64,,0.98,0.0
1.0,1.0,-11.95,-189.85,7.04,29.26,40.91,-0.51,90.86,241.64,1.6,11.98,-67.77,52.7,-60.15,11.1,-28.25,-169.19,-16.65,-19.8,0.63,0.0
1.0,0.0,-259.77,342.95,5.11,-100.16,-14.46,-5.12,122.35,-243.61,-10.07,0.0,11.18,2.77,7.42,-54.48,25.69,142.51,-101.61,-51.98,7.98,1.0
1.0,1.0,42.86,126.84,2.56,-164.46,-0.55,-5.6,-28.76,-39.67,12.54,0.86,-9.08,7.95,-22.95,-85.03,-105.03,368.82,60.32,52.33,1.16,1.0
2.0,0.0,-96.78,35.76,7.81,55.63,43.03,-4.08,-5.67,-35.26,43.54,-4.49,18.25,7.04,143.07,128.93,39.67,-114.81,59.16,-41.06,7.28,1.0
1.0,1.0,-283.52,307.72,6.6,-50.25,-2.51,-4.82,32.2,-228.34,29.44,-0.71,-28.75,-22.19,-8.13,87.58,142.18,119.57,-125.01,-33.75,-6.23,1.0
1.0,1.0,130.89,117.86,-3.45,-25.23,33.4,7.58,9.69,195.35,-15.8,-1.13,66.07,-28.0,-58.37,132.11,125.89,88.92,52.79,28.48,3.49,2.0
1.0,0.0,142.67,-95.6,-10.46,76.59,2.79,-0.31,-54.65,-307.71,-25.41,-6.93,-30.03,-40.13,-110.69,178.63,-17.68,-266.71,132.0,-232.61,-6.12,0.0
1.0,1.0,-31.45,-58.69,0.18,107.12,-4.22,-1.23,-44.21,-18.91,93.17,-6.93,68.3,-7.61,57.91,-97.44,-59.09,-163.58,-38.18,-64.19,6.53,2.0
2.0,1.0,-152.61,172.57,4.93,20.21,-6.75,-6.99,-3.64,-270.2,1.75,7.44,53.71,-13.36,-25.08,13.36,-113.58,82.71,38.2,23.82,-1.68,1.0
1.0,1.0,-39.08,184.37,-2.56,71.9,37.21,4.09,-74.81,-92.12,35.61,-1.84,-18.74,-7.2,-41.68,-156.27,158.58,35.2,-22.59,4.53,-1.21,2.0
1.0,1.0,-47.48,105.26,3.34,-84.15,11.61,-0.13,162.13,-92.15,9.56,2.64,35.23,-20.9,32.91,106.37,-21.63,202.47,13.74,30.46,-8.42,1.0
0.0,1.0,169.92,-65.15,-5.48,155.46,19.66,-9.76,-12.69,110.33,-87.38,-5.05,39.83,-18.04,-62.0,34.48,108.82,-50.02,27.43,-27.38,-12.06,0.0
1.0,1.0,127.82,-115.91,-3.71,19.76,27.67,5.03,42.52,20.21,44.2,6.08,-84.64,-13.17,24.55,57.39,148.3,35.63,41.76,9.8,-4.07,0.0
1.0,0.0,0.05,185.68,-3.36,-137.91,-37.7,-0.64,35.16,-137.0,3.82,11.38,-87.51,-14.56,-115.33,-138.0,-87.88,264.89,28.76,81.56,-0.33,2.0
2.0,1.0,-1.33,109.43,1.08,-154.29,-14.85,-0.56,0.7,-19.78,-16.74,-12.7,8.57,-50.11,25.55,-6.41,62.38,156.3,69.65,55.44,3.83,1.0
1.0,1.0,-188.52,185.22,3.62,-146.37,4.43,-4.78,33.43,-33.92,-49.92,3.79,-39.96,-8.2,-24.44,115.33,-73.51,188.79,-158.19,37.94,8.49,1.0
1.0,0.0,194.83,136.26,-4.83,-115.98,-23.74,10.13,-3.62,297.48,12.81,3.02,75.75,20.56,-11.2,-121.22,120.32,149.71,83.91,47.93,-2.93,2.0
2.0,1.0,-106.93,-123.09,5.61,137.01,-55.05,-5.47,-80.02,-114.77,10.58,10.21,-73.61,50.24,0.73,2.88,-11.68,-119.06,-7.77,27.2,6.61,1.0
0.0,1.0,85.22,156.87,-4.25,56.71,-2.53,-1.88,-28.13,-7.92,46.32,3.0,6.38,-6.42,-4.02,-4.25,-100.39,134.28,20.91,-1.59,-9.7,2.0
2.0,2.0,-151.65,223.39,4.74,180.86,-27.52,8.22,7.98,-337.64,-49.62,14.59,21.5,8.27,-2.84,-29.92,54.15,89.93,43.79,38.8,-5.5,1.0
1.0,2.0,96.92,95.68,-3.1,-25.77,-8.53,4.74,-91.98,183.17,-1.67,2.61,66.35,-38.31,-33.01,-59.73,-87.98,23.72,28.96,4.6,3.56,2.0
0.0,1.0,85.79,-274.85,-0.29,94.13,-14.29,-0.73,13.99,-41.23,-29.43,-5.46,-39.92,-7.17,-18.3,-91.31,-92.13,98.39,-13.53,77.79,-7.89,0.0
1.0,1.0,-135.94,89.35,4.46,-18.07,20.45,-3.08,127.19,-31.08,64.14,-3.56,16.58,-30.43,-137.78,-30.47,19.61,133.54,-86.76,87.43,5.05,1.0
2.0,1.0,-45.74,-78.01,2.78,-31.86,1.5,1.06,24.03,226.38,26.77,-0.37,-56.88,24.41,-26.16,-35.55,65.15,-313.76,-27.39,-85.95,-3.29,0.0
2.0,1.0,-12.86,-92.71,-3.47,74.09,5.89,0.8,-42.53,186.59,22.5,6.62,-89.45,-31.88,-81.22,64.35,71.19,-392.88,-50.35,-51.21,3.11,0.0
1.0,1.0,-142.22,160.28,5.99,-101.93,-7.52,-12.04,-45.78,-205.8,30.78,-0.5,52.17,3.14,-59.23,-38.51,27.1,347.52,-58.94,56.56,4.69,1.0
1.0,1.0,-25.83,128.14,3.71,-41.42,14.81,7.26,73.86,-130.77,-14.75,7.93,-51.59,33.73,26.88,-12.03,-75.91,227.28,72.85,60.8,4.73,1.0
1.0,0.0,-147.08,75.2,-3.77,101.88,29.27,16.61,186.29,-248.74,-27.8,3.07,-30.09,-63.01,12.77,33.03,26.3,-191.38,-119.0,-110.68,5.26,2.0
0.0,1.0,223.62,-2.83,-3.88,244.21,5.88,2.02,-54.45,193.91,28.31,-13.09,36.81,-23.41,-32.12,-32.49,-32.82,10.16,70.81,-2.51,5.46,0.0
2.0,1.0,-197.56,34.58,3.84,251.81,9.44,-6.67,89.49,-200.51,41.44,5.38,-30.6,-10.75,-102.87,-157.22,-93.07,-223.36,-69.53,-15.33,-16.88,0.0
1.0,1.0,-39.33,-269.76,10.33,70.82,-13.11,3.43,10.19,306.2,81.9,11.07,-53.79,-30.09,-10.3,32.7,-36.86,-185.99,-58.61,-3.67,-1.34,0.0
0.0,1.0,71.97,-332.39,-0.97,173.38,-25.08,-14.15,21.38,-99.93,44.94,13.57,38.81,-31.69,-59.36,50.35,144.42,-17.87,-19.63,44.14,8.04,0.0
1.0,2.0,-87.08,-76.69,4.95,123.28,-42.1,7.17,7.7,72.07,-32.74,13.46,-90.09,-15.91,-30.96,97.24,-12.39,-224.49,-38.26,-31.14,15.81,0.0
1.0,0.0,-79.98,126.65,3.51,-23.83,8.59,2.34,28.9,-120.4,29.46,-10.1,-44.34,-33.15,51.9,34.57,33.21,180.46,-5.35,48.16,-1.22,1.0
0.0,1.0,57.26,301.82,-0.71,-98.63,-19.96,0.88,44.57,-8.19,-69.23,2.15,-0.04,22.87,28.35,33.85,43.49,418.08,44.71,82.68,-0.75,2.0
1.0,1.0,146.63,315.06,-7.04,-210.02,-35.91,9.11,-124.19,297.97,59.64,6.39,102.86,12.7,13.31,-2.19,101.44,214.68,49.88,66.6,-0.26,2.0
1.0,0.0,9.13,177.26,-2.43,-105.67,-27.12,-0.15,-33.86,-102.48,33.89,15.61,-24.0,22.79,-42.91,-141.31,10.52,266.42,17.35,66.38,2.81,2.0
1.0,0.0,-100.67,111.13,-1.22,78.73,1.16,6.43,18.62,-120.06,37.02,-4.41,50.62,-1.74,-28.63,9.0,-145.24,-86.07,-59.52,-30.91,4.05,2.0
1.0,1.0,75.75,-107.38,-1.7,81.62,62.62,-0.24,45.04,-155.29,14.02,-4.06,37.09,-2.83,50.83,-106.52,-77.87,10.12,65.05,-35.14,-19.88,0.0
1.0,1.0,48.04,-329.16,0.85,60.38,-13.11,-0.17,109.52,85.72,53.8,-3.83,87.21,16.61,-36.73,-63.36,-129.26,-206.79,-13.76,-29.28,1.16,0.0
1.0,1.0,-22.14,349.87,1.85,-223.17,-17.52,-10.4,135.31,-55.61,6.97,15.23,40.87,22.79,81.98,-74.73,-60.59,477.8,18.68,70.37,-10.8,2.0
2.0,1.0,-187.8,-25.33,0.25,99.29,0.74,-4.06,-37.76,-219.89,-56.8,11.63,4.1,-0.95,26.93,-75.51,124.69,-276.79,-99.0,-89.14,8.06,0.0
1.0,1.0,-298.99,313.6,7.76,-55.39,-46.58,-9.08,-77.04,-306.22,-54.48,-15.1,23.86,14.36,-53.49,-20.07,-32.33,110.79,-96.86,-69.42,2.66,1.0
1.0,0.0,52.95,-131.76,5.2,-8.18,-9.05,-2.1,65.49,-59.82,-42.72,-6.41,79.68,52.88,20.59,-9.87,-64.38,11.68,134.07,-27.84,-12.76,1.0
1.0,1.0,2.06,-166.86,-1.96,-73.1,31.49,-0.34,-23.42,-218.55,29.0,5.09,42.44,-10.93,39.39,-115.58,-33.02,14.74,20.86,-11.03,5.39,0.0
1.0,0.0,9.63,229.14,-3.69,-4.34,4.66,-0.74,7.88,138.09,14.52,-0.89,0.69,-17.56,20.51,153.89,-8.79,-69.51,-7.18,-29.89,2.83,2.0
2.0,1.0,-99.81,-1.42,4.22,87.82,21.2,8.88,-19.93,162.9,-31.94,1.03,78.06,-23.75,-32.94,-141.1,-35.14,-247.32,-43.11,1.46,7.38,0.0
1.0,0.0,-49.35,412.47,-3.57,183.56,28.33,-4.55,35.21,-244.77,40.64,-5.11,-31.56,-36.88,66.85,6.63,65.99,126.44,42.06,25.58,-3.04,1.0
1.0,1.0,58.52,229.24,-1.5,35.31,-43.21,-15.57,11.21,-50.09,-13.98,1.96,19.42,13.96,-122.04,-103.38,-104.74,60.07,106.63,-51.53,-0.51,0.0
1.0,1.0,55.96,256.29,-4.9,-283.42,50.94,3.26,28.26,-11.45,47.62,-5.89,-47.72,-12.88,-71.56,-41.17,-36.53,422.66,54.21,164.64,2.59,1.0
1.0,0.0,14.67,42.86,2.19,-72.58,0.12,3.46,79.66,-78.71,16.61,-8.48,-22.58,-22.43,97.75,22.89,-69.46,178.13,58.19,22.88,-0.57,1.0
0.0,1.0,71.85,1.47,-1.73,10.28,-26.22,3.82,21.99,51.62,-47.88,-3.0,23.36,26.34,-144.01,-4.08,-78.48,147.03,-7.77,54.08,-9.74,0.0
1.0,0.0,42.69,26.21,-0.8,68.9,28.17,0.62,5.61,-70.19,-24.18,7.03,34.98,-0.98,-11.22,109.05,-87.34,87.25,23.83,0.04,-1.81,0.0
1.0,1.0,82.91,138.11,-3.78,-89.17,-1.17,11.34,-41.86,15.21,-21.17,6.13,-45.72,-19.57,-51.17,-53.04,48.67,243.86,45.88,89.63,4.95,2.0
1.0,1.0,-69.34,255.63,-0.55,77.96,1.28,-7.77,36.68,-106.07,-1.47,13.46,47.05,-42.32,-96.02,137.5,165.46,114.68,-15.45,47.6,2.14,1.0
1.0,1.0,-24.77,325.11,-2.41,13.74,-21.37,0.74,121.26,-108.37,-29.78,-1.41,-83.47,-21.78,-56.6,42.6,-136.74,164.37,13.38,2.41,10.89,2.0
1.0,1.0,-71.56,341.87,1.95,-69.09,19.67,7.16,127.97,-394.21,3.36,14.64,103.02,-5.12,-11.37,13.48,-40.14,640.64,25.44,155.36,8.87,2.0
1.0,2.0,93.05,81.41,-5.25,103.05,-11.37,-4.02,100.46,-212.23,3.17,1.2,-120.15,12.53,-9.69,-183.29,123.52,-91.96,123.24,-141.93,3.29,0.0
2.0,1.0,31.05,62.03,0.69,-59.38,8.56,-6.62,-37.54,28.95,39.16,-19.87,-85.73,9.28,22.31,52.47,-74.18,50.19,81.83,33.47,-5.65,1.0
0.0,1.0,107.61,183.04,-1.48,61.21,-20.93,6.91,16.13,202.98,22.52,1.7,-133.83,19.63,56.03,-46.09,0.82,73.13,52.51,18.58,2.29,2.0
1.0,1.0,-9.26,-153.23,4.83,122.21,41.06,6.68,176.18,31.02,-56.28,3.89,62.87,17.1,-71.25,80.95,89.77,-211.1,45.69,-53.77,2.27,1.0
1.0,1.0,74.43,-352.49,0.1,82.14,-41.75,3.92,-54.59,-116.18,-2.08,-1.75,-85.36,-53.58,-4.98,61.37,22.35,10.21,8.16,25.7,-5.01,0.0
1.0,0.0,-165.78,189.7,6.08,-35.52,-29.19,3.09,-11.74,-326.65,-27.43,-2.68,1.32,-37.64,10.49,-148.57,66.34,345.12,-17.6,89.66,-0.59,1.0
1.0,1.0,36.93,140.3,-1.87,-181.04,-3.91,1.16,82.3,-14.23,2.99,-7.28,56.58,-14.68,-2.97,-71.3,181.72,251.71,43.8,69.98,-2.51,1.0
0.0,1.0,37.94,105.09,-0.81,98.7,-15.87,14.15,177.36,-52.09,-24.71,13.49,77.6,-10.83,-13.79,-10.05,-43.64,31.91,36.53,-43.48,-11.37,2.0
1.0,2.0,59.14,-175.04,-1.4,58.35,-21.71,3.76,0.78,-102.22,27.73,9.32,6.94,-13.15,151.33,98.61,5.47,54.57,4.29,21.82,-2.37,0.0
0.0,1.0,121.03,-256.25,-2.58,206.21,17.32,3.47,-101.39,-185.45,-19.32,-1.21,-59.09,1.1,22.89,-84.48,-55.09,-82.44,68.06,-57.64,1.31,0.0
1.0,2.0,-138.6,-15.12,0.07,82.2,14.04,2.43,-46.47,-79.14,56.81,-17.96,5.15,-18.47,-32.45,15.94,8.5,-274.53,-96.35,-93.38,-1.94,2.0
1.0,1.0,-105.08,-90.87,4.83,189.2,17.88,-7.86,105.86,143.92,-5.64,10.67,-23.03,-12.65,81.28,102.45,-20.38,-296.33,-86.66,-21.2,-1.15,0.0
1.0,2.0,112.11,-134.3,-5.02,69.06,31.68,-3.43,-69.27,-96.58,-22.73,1.02,21.83,12.73,37.44,-95.77,84.15,-80.23,56.86,-59.53,10.0,0.0
1.0,2.0,44.3,-292.29,7.44,28.8,14.67,-5.58,-56.67,452.62,77.14,0.88,-24.24,4.35,-3.09,-80.74,21.29,-244.4,-48.92,-42.58,-5.75,0.0
1.0,1.0,-92.78,164.22,0.72,115.15,-41.21,13.11,69.66,-107.27,42.93,-2.26,40.29,-0.8,44.71,87.87,123.14,-24.72,-9.8,25.3,11.01,1.0
1.0,1.0,-156.35,342.26,4.82,3.18,1.12,-0.14,50.58,-147.51,-7.22,2.57,-75.45,39.73,-84.7,16.35,55.06,172.38,-18.92,7.11,-3.28,1.0
1.0,1.0,76.99,85.31,-2.77,-83.91,-57.05,-12.53,36.54,45.13,-22.77,-1.69,47.5,6.31,-110.13,-30.15,-126.51,104.32,50.42,10.85,-5.23,2.0
1.0,1.0,-286.33,330.42,7.34,41.54,13.43,3.57,-65.85,-451.99,6.78,10.03,-37.19,-26.91,-61.8,33.42,-23.66,130.08,-45.59,-70.1,19.15,1.0
1.0,1.0,-53.69,262.2,-1.93,-10.96,6.94,2.72,68.58,-170.68,34.17,19.05,-42.0,-29.3,-33.63,-33.19,-111.3,326.33,-22.71,134.2,-14.45,2.0
1.0,1.0,-14.69,89.28,-1.81,53.99,2.65,-4.52,63.07,-5.35,86.28,6.88,33.8,-3.75,43.18,32.98,40.1,-73.3,-25.7,-57.68,-2.45,2.0
1.0,0.0,149.37,93.72,-5.23,-165.18,-23.06,9.42,45.67,211.22,-5.01,-12.1,73.5,22.9,-59.94,109.32,-126.99,152.62,41.08,32.48,-7.58,2.0
1.0,1.0,154.55,32.13,-4.76,-34.18,17.69,7.37,-50.29,387.89,-5.4,17.24,90.97,-33.99,88.93,9.27,76.43,-163.75,32.35,-44.15,-5.82,2.0
0.0,1.0,85.37,-185.8,-1.44,197.23,-0.5,-6.53,15.7,-119.67,14.24,4.32,-151.64,-4.45,-66.3,-41.94,63.83,-6.98,20.17,-6.17,3.91,0.0
1.0,1.0,79.05,62.83,3.5,-173.97,19.51,-8.93,-61.24,-138.98,11.63,-10.1,76.18,11.51,-123.95,122.15,175.1,487.41,133.23,120.71,4.48,1.0
2.0,1.0,-68.94,179.64,2.09,297.11,-0.75,-7.73,-138.24,-242.57,-14.67,-17.89,-105.48,21.84,-94.24,4.42,46.41,-7.98,86.72,71.44,-4.58,1.0
0.0,1.0,98.0,210.94,-1.43,12.34,-10.16,-3.35,-10.69,252.85,6.71,-10.08,-21.29,14.81,27.12,-27.98,121.11,77.75,29.83,4.51,4.13,2.0
2.0,1.0,-98.19,103.57,3.03,4.53,39.09,7.18,-66.85,-109.85,-10.7,11.53,37.5,-11.51,63.47,176.46,-36.7,0.72,24.45,25.89,2.31,0.0
1.0,0.0,-213.4,318.78,8.25,-55.3,-3.95,-0.08,109.57,-429.07,58.1,-2.06,57.07,-31.88,-49.55,99.46,-102.61,509.92,-35.98,77.49,-6.97,1.0
1.0,1.0,-200.74,305.23,4.31,26.9,-6.84,13.18,-101.75,-198.13,31.99,13.09,43.5,20.94,59.15,34.19,-53.15,112.25,-57.55,7.51,-2.02,2.0
1.0,1.0,-50.15,132.44,-1.92,166.98,29.25,-2.21,26.68,30.96,-9.19,-5.24,49.01,-14.57,-52.49,-46.62,125.46,-73.56,-25.16,103.08,16.15,1.0
1.0,1.0,-98.1,182.6,1.35,151.14,1.6,14.5,-39.51,-126.25,16.33,-9.96,-6.99,-21.96,-86.97,33.58,-59.55,6.11,2.16,59.49,1.49,1.0
1.0,1.0,-250.77,327.0,6.18,-68.47,-4.68,-0.86,81.67,-336.01,0.66,-1.16,34.43,5.63,58.76,-88.3,28.63,232.95,-88.54,-51.6,14.11,1.0
1.0,2.0,31.43,153.57,-2.9,-62.03,8.69,-1.87,29.09,5.4,-39.5,-20.99,-25.19,-2.44,29.83,-28.93,-45.94,118.1,20.15,21.78,-4.49,2.0
1.0,1.0,-82.47,107.9,3.23,-84.14,5.62,1.61,-0.44,-189.75,35.03,-8.91,-50.16,-10.66,15.18,-115.04,-105.68,293.87,-3.95,94.08,1.23,1.0
