cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,target
1.0,2.0,2.0,2.0,49.14,-41.68,19.52,75.55,109.91,-180.44,82.04,22.4,5.04,24.36,-63.38,0.0
3.0,2.0,2.0,3.0,-278.65,29.99,-13.24,-220.51,25.44,-76.15,-141.84,14.67,-2.03,-102.88,-28.94,0.0
2.0,2.0,2.0,1.0,68.07,70.64,-14.44,57.02,-54.75,-17.17,52.66,-13.64,-4.99,1.5,16.36,0.0
1.0,1.0,1.0,2.0,99.2,-149.77,-21.28,57.0,-147.71,-97.88,72.14,-10.84,21.75,72.45,-9.97,1.0
2.0,3.0,1.0,2.0,109.96,-97.64,44.32,-57.61,9.56,53.95,-41.11,9.58,-19.98,26.47,91.91,1.0
2.0,2.0,2.0,1.0,6.0,32.58,20.09,-157.3,8.98,147.92,160.94,3.18,21.24,-87.47,-31.9,1.0
3.0,2.0,2.0,1.0,-250.0,38.53,-53.21,73.46,18.1,227.95,43.06,49.22,3.63,-66.51,-44.28,1.0
3.0,2.0,2.0,2.0,-398.93,203.34,-40.97,-88.71,72.0,294.52,-69.08,49.47,21.78,-24.16,-12.69,1.0
1.0,3.0,1.0,2.0,-57.43,-6.95,-53.93,9.0,90.82,-136.77,197.18,-0.37,-15.5,-25.85,-105.08,0.0
3.0,3.0,2.0,2.0,-131.15,148.39,-29.45,80.41,55.07,114.61,-109.99,36.03,10.69,-54.63,150.02,0.0
2.0,3.0,2.0,3.0,-15.36,-4.47,-15.46,15.66,150.93,-51.69,57.95,41.48,0.53,-5.05,54.12,1.0
3.0,2.0,3.0,1.0,-123.08,244.72,32.11,0.38,69.97,-0.27,-117.0,47.08,15.92,-9.85,45.49,0.0
2.0,2.0,2.0,3.0,62.93,100.31,6.39,41.95,-21.51,-39.91,66.64,5.92,17.0,41.32,119.75,0.0
2.0,1.0,2.0,2.0,39.63,-159.6,-37.0,-14.74,-67.45,51.25,101.88,32.62,-3.21,14.26,78.25,1.0
2.0,2.0,1.0,2.0,54.49,-183.72,19.92,73.79,22.46,36.59,104.41,-12.94,22.58,-49.99,23.22,1.0
2.0,3.0,2.0,1.0,-196.11,91.04,-38.72,-129.23,92.73,71.81,-13.75,23.81,-2.91,-16.8,18.72,1.0
2.0,3.0,3.0,2.0,80.55,97.99,7.21,90.17,36.93,22.6,40.27,83.24,8.39,81.62,82.63,0.0
0.0,1.0,1.0,1.0,48.88,-148.79,-43.91,-177.28,16.04,-11.61,130.29,-7.5,2.2,115.2,-62.24,1.0
2.0,1.0,2.0,3.0,-118.89,-17.64,-13.02,-206.46,-128.1,16.11,-117.53,-2.81,2.14,-12.77,-35.96,0.0
2.0,3.0,2.0,3.0,84.16,-180.7,48.08,69.41,-161.13,96.67,94.68,64.64,18.33,-15.48,-30.55,1.0
2.0,1.0,2.0,2.0,-320.03,116.54,-39.18,-194.76,-45.83,-9.06,99.17,25.35,-0.62,-2.31,101.08,0.0
2.0,2.0,1.0,2.0,-20.1,-66.44,31.6,-50.79,128.28,98.37,-44.43,-12.86,15.63,-11.57,23.61,0.0
2.0,1.0,2.0,2.0,-124.98,157.56,-1.08,-99.74,-96.14,68.85,202.89,2.08,2.65,-12.2,113.75,1.0
0.0,3.0,0.0,2.0,-375.53,111.62,68.22,-165.38,-25.32,12.02,212.2,-24.57,16.2,45.05,62.38,0.0
3.0,3.0,3.0,1.0,183.7,107.76,23.64,-120.8,-107.9,-83.62,-8.06,70.44,11.28,33.09,2.71,0.0
3.0,2.0,3.0,3.0,87.65,24.29,16.03,86.59,17.53,-1.59,-163.59,34.99,-14.37,-40.71,-35.7,0.0
2.0,3.0,2.0,3.0,74.67,-54.99,-0.21,63.59,83.6,8.79,57.14,8.81,-25.12,-49.67,-70.93,1.0
3.0,2.0,3.0,1.0,-117.27,196.5,36.32,133.08,92.16,10.32,37.45,87.19,5.27,-29.83,-20.96,0.0
3.0,2.0,2.0,2.0,-103.1,169.68,14.07,207.95,196.48,82.92,-45.61,-4.8,30.06,-40.39,59.38,1.0
1.0,1.0,2.0,1.0,84.56,-135.9,-5.96,26.19,90.99,85.67,-21.16,3.42,11.58,63.22,27.9,1.0
2.0,3.0,1.0,3.0,-123.09,0.68,27.59,-60.98,175.75,-60.62,-117.62,-23.87,-12.21,-62.54,70.73,0.0
2.0,2.0,1.0,2.0,-72.32,320.31,22.83,-44.78,11.52,50.03,25.86,-16.85,-7.23,31.3,9.26,0.0
1.0,3.0,1.0,1.0,-8.83,46.67,-48.06,32.85,15.6,-176.86,138.44,-18.59,3.5,-42.58,-73.53,0.0
2.0,1.0,2.0,2.0,90.81,152.96,-39.37,-45.27,54.59,43.61,45.8,14.49,-2.02,81.57,52.28,0.0
3.0,3.0,2.0,3.0,-114.19,51.25,-9.09,127.85,-34.26,38.73,-29.81,40.31,-13.21,-31.4,-71.37,1.0
2.0,2.0,2.0,4.0,-12.29,64.47,42.87,-32.24,66.37,-8.33,1.55,6.78,-7.22,33.58,38.87,0.0
2.0,2.0,2.0,2.0,-140.52,127.66,-23.64,46.52,-14.86,68.91,31.14,12.3,-0.42,-6.14,32.04,1.0
0.0,3.0,1.0,1.0,-13.57,-301.93,-22.3,-132.67,32.51,-134.54,151.78,10.76,10.69,113.07,22.58,1.0
2.0,3.0,2.0,2.0,-49.44,-14.71,-28.15,-74.58,-87.52,-68.49,67.34,41.74,-5.15,6.09,93.45,1.0
1.0,3.0,1.0,1.0,-7.17,-338.9,2.12,-6.32,-25.92,-138.4,212.91,28.39,13.86,-40.18,41.83,1.0
2.0,2.0,2.0,3.0,-157.63,49.4,32.2,-93.79,-98.21,5.71,160.69,45.86,-1.65,-12.65,7.72,1.0
2.0,3.0,2.0,2.0,162.74,-77.73,19.73,149.94,-25.25,-95.81,73.79,21.56,-12.41,-33.76,33.33,1.0
2.0,2.0,1.0,3.0,101.56,-125.28,-40.36,-11.2,-281.14,57.91,31.23,-4.27,-2.59,7.13,-22.23,1.0
3.0,2.0,2.0,2.0,-152.66,10.57,-12.35,-72.72,-52.28,18.27,-123.09,7.97,-33.95,-51.99,-80.64,0.0
3.0,1.0,3.0,1.0,-136.69,343.8,-13.74,63.65,157.75,44.89,166.59,57.38,-6.88,-14.35,48.58,1.0
2.0,2.0,2.0,3.0,-38.71,11.03,-46.74,-150.76,-158.01,187.98,-25.88,-14.87,-1.33,-61.28,3.43,1.0
2.0,2.0,2.0,2.0,-312.29,176.21,47.21,-234.7,-62.31,82.99,50.37,52.46,12.78,29.79,-10.84,1.0
3.0,3.0,2.0,3.0,210.97,36.68,66.32,-77.17,53.66,-118.58,-254.86,9.69,1.03,-41.4,56.65,0.0
2.0,3.0,2.0,1.0,-250.76,-59.7,-9.08,-35.42,96.74,75.84,124.22,44.82,-4.68,-15.73,28.21,1.0
1.0,2.0,1.0,2.0,-84.67,75.72,-44.94,-74.78,103.16,-24.11,156.87,-15.89,15.99,13.65,-52.96,0.0
3.0,2.0,3.0,1.0,141.63,-168.01,69.49,-1.36,-19.11,190.38,-11.88,80.99,-14.32,-62.71,8.42,1.0
2.0,2.0,2.0,2.0,100.29,28.18,-60.9,72.38,-39.06,74.35,51.72,10.27,6.64,14.72,-15.25,1.0
3.0,1.0,3.0,2.0,-191.07,172.42,42.49,235.49,-6.27,-114.88,-91.3,48.59,-19.45,-37.53,-43.94,0.0
2.0,2.0,2.0,2.0,40.88,38.12,-26.95,59.5,-56.1,-13.58,-123.71,-4.31,16.21,10.93,-13.81,0.0
3.0,2.0,2.0,2.0,-165.43,91.17,-28.6,-77.89,85.23,-102.89,-8.69,23.51,11.58,-55.59,88.66,0.0
2.0,1.0,2.0,3.0,122.91,197.51,-32.92,-99.55,44.68,-93.64,8.55,-0.05,-21.19,4.52,-23.57,0.0
3.0,2.0,3.0,2.0,94.18,419.43,-57.3,-67.99,-87.65,-15.53,-36.81,0.32,-11.24,-15.27,57.34,1.0
2.0,2.0,2.0,3.0,-0.01,15.35,-47.61,72.54,78.0,-94.8,57.48,21.32,3.56,-45.59,93.45,1.0
3.0,2.0,3.0,1.0,193.58,290.45,43.28,-48.11,-101.18,3.09,6.08,48.06,-8.47,21.93,28.86,0.0
2.0,3.0,2.0,2.0,68.28,-69.93,5.92,141.45,-114.47,37.86,99.32,31.36,5.01,17.2,-7.17,1.0
1.0,1.0,1.0,3.0,-161.71,11.53,-54.85,-208.47,110.65,-10.02,257.26,4.2,-8.04,21.79,129.28,1.0
1.0,2.0,2.0,2.0,26.4,-3.26,-71.16,8.86,-18.78,-46.99,33.14,18.21,4.49,54.71,25.61,0.0
2.0,2.0,2.0,2.0,-241.61,-98.06,57.01,-63.18,6.61,244.81,17.27,23.73,13.75,-37.52,-17.9,1.0
2.0,2.0,2.0,1.0,103.81,179.16,40.77,16.29,-169.67,-9.93,62.04,21.32,21.5,36.21,18.85,0.0
2.0,2.0,2.0,2.0,-25.37,98.32,-36.23,82.22,-186.88,138.19,21.5,-2.46,6.84,-50.92,-46.54,1.0
2.0,2.0,1.0,0.0,40.18,60.75,13.73,77.84,118.01,106.01,-35.14,-2.59,-15.61,71.33,114.58,0.0
2.0,4.0,1.0,2.0,84.0,-112.0,34.22,-145.86,-101.98,-64.0,-18.79,13.49,5.0,-32.17,-107.25,1.0
2.0,1.0,2.0,2.0,-50.44,1.02,-3.04,76.71,-58.13,-71.3,-139.31,-11.77,-8.41,-25.01,-73.64,0.0
3.0,2.0,2.0,3.0,-100.45,127.33,89.34,49.17,82.97,66.66,57.44,37.15,-4.49,-53.2,-10.06,1.0
2.0,2.0,3.0,2.0,266.77,-4.51,18.67,-27.28,-127.96,-165.95,85.4,40.93,-4.38,11.35,11.41,0.0
3.0,3.0,2.0,2.0,49.5,-218.68,-47.11,-39.37,-82.23,198.63,-88.85,60.87,-7.06,-64.02,1.36,1.0
3.0,3.0,2.0,3.0,-235.46,227.43,-31.34,86.06,108.64,58.56,-87.51,26.09,-3.95,-36.11,44.66,1.0
3.0,3.0,2.0,2.0,51.56,33.98,-48.75,53.02,105.52,-117.63,-149.11,-1.87,0.97,-30.9,35.31,0.0
2.0,4.0,1.0,1.0,39.99,-427.5,24.64,-1.56,151.74,46.51,24.14,55.46,-9.4,19.06,-73.42,1.0
3.0,2.0,2.0,2.0,100.59,82.95,42.41,120.03,1.8,60.34,107.95,9.1,6.9,-86.73,-123.34,1.0
2.0,2.0,1.0,1.0,-31.62,120.64,-15.96,-83.98,179.45,-38.79,22.9,-28.27,-0.05,1.71,15.33,0.0
2.0,2.0,2.0,1.0,-123.77,188.63,-38.61,96.21,-7.0,30.06,-21.58,7.11,4.75,9.39,34.28,1.0
2.0,2.0,2.0,1.0,121.31,30.83,-11.76,79.3,137.97,130.79,72.82,12.39,7.2,3.54,-36.09,1.0
2.0,1.0,2.0,1.0,-274.27,299.28,22.25,-217.04,45.28,65.15,141.34,5.95,1.53,11.6,34.94,1.0
3.0,2.0,3.0,2.0,-68.87,105.62,5.5,14.21,-90.34,-87.21,8.25,43.99,-7.7,-43.2,5.3,0.0
2.0,3.0,1.0,2.0,-167.34,-75.64,15.86,71.18,-86.07,57.17,-24.01,22.28,4.33,-29.01,15.58,1.0
3.0,3.0,2.0,3.0,-181.0,82.43,-46.44,24.45,215.75,80.89,-4.49,59.41,-8.82,-15.25,-58.88,1.0
2.0,4.0,1.0,2.0,23.32,-334.1,-55.51,72.16,101.99,-30.03,21.02,46.61,-0.08,-4.35,2.67,1.0
2.0,3.0,3.0,2.0,317.18,131.41,-44.48,4.93,-10.47,-78.26,11.6,39.97,19.06,20.03,88.01,0.0
3.0,4.0,2.0,2.0,122.91,138.73,-13.67,42.81,104.55,-88.75,-116.55,23.51,14.1,-20.49,44.6,0.0
3.0,2.0,3.0,2.0,-71.6,-9.84,66.78,0.44,-40.35,44.48,-178.48,33.22,19.79,-55.27,71.42,0.0
2.0,1.0,2.0,2.0,-3.37,-20.72,-1.43,18.84,-75.57,179.92,98.88,-21.92,4.53,-75.01,5.66,1.0
2.0,3.0,2.0,2.0,58.25,-365.0,-118.28,154.09,-70.31,120.59,-67.61,35.74,3.41,13.34,61.22,1.0
1.0,2.0,1.0,1.0,176.46,51.1,-16.01,-78.51,-58.98,-82.95,105.78,-21.0,12.05,65.74,-44.53,1.0
2.0,1.0,2.0,3.0,75.93,-77.25,-26.77,-64.54,9.54,89.91,153.88,23.14,-6.2,-14.41,-8.94,1.0
2.0,1.0,2.0,3.0,45.58,-129.38,-3.38,7.67,-123.0,-10.11,5.98,10.09,-6.23,19.21,-42.93,1.0
3.0,3.0,2.0,2.0,157.82,-141.07,33.51,-19.22,-32.81,132.86,-174.68,37.27,-5.5,11.19,-7.44,1.0
1.0,2.0,2.0,4.0,89.2,-122.02,25.32,53.12,-50.19,103.19,153.37,24.9,-6.9,19.81,48.52,1.0
2.0,3.0,1.0,2.0,205.95,-31.68,-23.72,-37.44,-177.6,11.07,-105.15,-32.89,3.14,48.18,47.41,0.0
2.0,2.0,2.0,3.0,15.1,-220.91,-44.95,-18.93,31.2,127.81,-47.16,31.47,13.44,18.65,-44.85,1.0
2.0,2.0,1.0,2.0,-252.26,200.1,7.78,51.24,-8.3,-135.94,-97.93,-4.5,6.62,-19.14,-14.1,0.0
2.0,2.0,2.0,2.0,-122.89,76.38,21.36,-68.25,-25.03,53.37,32.21,8.69,7.01,11.1,40.69,0.0
2.0,1.0,2.0,2.0,58.58,135.87,2.1,180.62,105.98,19.55,86.32,2.42,21.58,25.61,24.16,0.0
2.0,2.0,2.0,2.0,204.84,34.5,-55.06,-78.8,-28.64,-219.43,67.53,4.86,5.08,-51.13,-37.23,0.0
2.0,3.0,2.0,2.0,-4.58,211.21,-48.46,60.33,-264.12,-36.48,87.35,27.0,-6.31,39.91,-74.0,0.0
0.0,3.0,1.0,1.0,69.58,-262.33,41.14,221.38,-227.56,-89.96,91.9,0.17,23.13,89.79,-33.56,1.0
2.0,3.0,2.0,2.0,-44.87,294.98,6.44,-134.06,75.67,-73.58,53.58,44.62,2.25,26.14,-20.26,0.0
2.0,3.0,1.0,2.0,-195.58,217.22,-25.04,52.76,20.37,-54.52,49.89,12.61,-23.18,17.75,11.11,0.0
2.0,2.0,2.0,2.0,70.38,-82.69,-39.19,-179.94,25.96,15.49,115.54,31.91,0.37,-13.08,-102.31,1.0
2.0,1.0,3.0,2.0,87.93,-124.26,-56.43,208.76,-29.63,-71.45,123.44,52.31,0.85,31.63,48.58,0.0
2.0,3.0,2.0,2.0,120.91,157.79,11.84,181.8,-34.92,-53.09,85.95,25.98,-1.34,-16.59,-2.57,0.0
3.0,3.0,3.0,2.0,354.46,143.0,-76.0,216.97,-18.55,-131.55,-52.27,40.48,6.45,3.14,25.88,0.0
2.0,3.0,1.0,2.0,239.28,-43.65,11.42,-173.8,-6.39,23.14,-56.02,-26.01,4.84,22.36,-6.53,1.0
0.0,0.0,1.0,2.0,91.53,64.24,-44.23,124.21,-92.86,-179.09,203.06,-39.38,-2.95,92.24,-48.03,1.0
2.0,2.0,2.0,3.0,61.39,-129.56,1.85,-53.07,45.08,37.73,48.62,45.52,-34.94,-6.01,11.35,1.0
2.0,2.0,2.0,2.0,101.5,-76.36,68.41,-102.61,155.7,56.51,-7.22,2.15,10.19,25.73,-83.46,1.0
1.0,3.0,1.0,1.0,-106.29,56.75,-18.76,146.98,-24.13,-129.89,150.13,-13.36,-20.45,12.66,31.68,0.0
3.0,3.0,3.0,3.0,323.37,128.35,-19.15,-47.23,-37.85,-62.98,-41.9,56.71,18.98,35.21,11.02,0.0
2.0,1.0,3.0,2.0,119.3,223.34,-29.18,56.59,-45.72,67.45,-93.9,22.25,-1.81,70.73,102.9,0.0
2.0,2.0,3.0,2.0,0.41,-326.12,-1.08,-79.37,-252.3,103.17,65.45,75.12,-18.7,-65.32,11.84,1.0
1.0,2.0,2.0,1.0,-16.62,-370.03,-20.79,-2.05,-45.49,-138.78,167.66,36.08,-31.79,6.63,60.47,1.0
1.0,2.0,1.0,2.0,-296.89,124.43,72.18,-167.15,-27.73,-111.52,139.61,-3.56,-4.51,-5.31,42.83,0.0
3.0,3.0,2.0,1.0,22.36,150.87,-44.37,89.35,-36.26,128.76,-33.14,33.02,28.51,-103.03,-8.47,1.0
2.0,2.0,2.0,2.0,-33.77,72.76,-2.03,-21.04,15.37,22.38,95.1,30.36,-7.0,21.84,46.39,0.0
2.0,3.0,3.0,2.0,228.48,86.06,-44.14,25.95,54.12,-61.16,-4.39,46.38,-0.74,27.8,-62.43,0.0
1.0,1.0,1.0,2.0,-19.94,-35.32,11.42,26.11,-82.56,-123.61,113.13,-24.64,3.61,-30.81,-30.82,0.0
2.0,3.0,1.0,2.0,94.28,241.43,40.72,60.74,9.67,-55.85,-1.02,-21.06,-10.45,4.16,-48.0,0.0
1.0,2.0,1.0,1.0,119.06,-138.66,19.91,-45.35,-96.59,-67.44,107.08,0.16,-0.89,67.96,-90.13,1.0
2.0,2.0,2.0,3.0,180.32,117.75,37.65,9.74,-80.91,117.7,7.36,8.03,-3.74,51.26,75.27,1.0
3.0,2.0,3.0,1.0,-152.36,260.65,20.42,-3.69,30.41,-119.23,-122.11,51.94,5.48,-27.29,-60.83,0.0
2.0,1.0,3.0,1.0,-124.22,10.37,16.69,-71.95,225.69,20.17,6.28,31.65,-2.97,-14.58,13.53,0.0
3.0,2.0,3.0,2.0,334.86,122.97,48.02,70.79,25.73,-69.82,-4.73,49.73,-9.39,3.04,151.85,0.0
1.0,2.0,0.0,1.0,-129.64,124.64,20.07,-14.82,-45.56,-33.77,182.35,-34.84,9.68,41.74,7.19,0.0
1.0,1.0,2.0,3.0,37.38,66.13,-18.91,-140.35,51.95,71.61,165.35,-20.91,-29.04,-20.86,-28.01,1.0
2.0,2.0,2.0,1.0,-92.38,222.84,-60.88,-24.72,-42.84,-61.81,115.84,31.1,9.61,42.57,-63.28,0.0
2.0,2.0,2.0,2.0,-21.68,4.15,-44.85,-127.48,61.43,34.48,-60.85,2.17,-2.27,-13.09,-28.94,0.0
1.0,2.0,2.0,2.0,107.59,14.58,-44.78,-108.18,84.31,-28.01,94.33,-1.45,1.75,27.8,62.89,1.0
3.0,2.0,3.0,2.0,-214.4,338.86,54.27,-103.56,1.33,3.64,77.26,65.1,-0.7,2.03,36.66,1.0
3.0,2.0,2.0,2.0,-154.88,143.32,-11.68,-119.02,76.36,-33.81,-48.35,32.48,-0.84,-19.45,-24.29,0.0
3.0,2.0,2.0,2.0,-127.34,366.34,-49.47,-82.73,-121.2,-32.92,-6.17,26.01,15.36,-11.87,-9.43,1.0
2.0,2.0,2.0,3.0,9.02,16.97,26.14,-41.78,108.74,101.88,106.48,2.92,1.01,-42.36,27.98,1.0
2.0,2.0,2.0,2.0,-63.57,132.45,70.17,0.32,73.15,83.4,4.72,2.07,12.19,-41.45,74.82,1.0
2.0,2.0,2.0,2.0,115.14,-40.28,-0.91,-62.91,131.07,89.13,17.64,21.13,-15.34,21.0,-10.25,1.0
3.0,2.0,3.0,2.0,323.06,-35.83,23.8,-27.35,-125.5,-182.95,-96.83,12.92,0.82,-29.34,27.13,0.0
2.0,2.0,2.0,2.0,107.92,-19.75,41.08,-5.94,17.05,45.97,-40.26,3.41,-24.42,36.72,23.38,1.0
3.0,3.0,2.0,2.0,48.5,225.43,-49.14,105.22,103.68,-107.07,-1.09,42.14,0.31,-15.02,-40.79,0.0
2.0,2.0,2.0,1.0,126.21,26.95,13.84,-220.36,-29.57,-138.75,120.17,23.49,-9.57,8.28,72.92,0.0
2.0,1.0,2.0,2.0,-178.3,210.26,37.57,-18.47,72.65,169.57,109.64,-13.67,-14.65,-20.78,-71.71,1.0
2.0,2.0,2.0,2.0,118.06,-71.47,-54.72,183.73,-0.63,146.99,107.51,10.94,0.8,-13.76,65.12,1.0
3.0,2.0,2.0,2.0,-69.67,118.07,-37.56,152.42,98.87,114.44,7.68,13.18,-8.4,-45.32,4.27,1.0
1.0,2.0,1.0,3.0,152.1,-200.71,-9.91,6.07,-97.35,214.3,13.56,-19.32,,55.05,-30.87,0.0
3.0,2.0,2.0,1.0,-223.57,172.48,-18.15,-46.23,40.3,-132.94,46.13,42.11,10.16,-42.33,14.55,0.0
3.0,3.0,2.0,1.0,10.34,378.54,-52.04,149.59,86.26,-22.06,-52.9,-17.85,16.9,-6.13,-15.01,0.0
2.0,1.0,2.0,1.0,42.19,302.29,8.48,60.54,63.23,-18.88,171.02,2.73,-2.09,-31.99,-12.25,1.0
1.0,2.0,2.0,2.0,80.45,-108.08,31.18,-2.11,14.36,45.29,97.36,-2.56,-4.36,16.68,-61.58,1.0
2.0,2.0,2.0,2.0,66.82,52.33,8.79,115.52,12.15,-163.28,137.79,14.57,-18.25,-4.4,-2.55,0.0
2.0,3.0,2.0,2.0,126.3,116.32,-58.97,-19.81,47.03,-123.13,94.56,46.82,2.95,55.61,-41.75,0.0
3.0,4.0,1.0,3.0,135.63,2.9,15.35,23.76,47.34,-143.27,-251.65,-27.82,6.97,-63.15,42.94,0.0
2.0,2.0,2.0,3.0,-135.26,175.49,-67.75,-189.99,-172.54,-29.25,223.78,32.14,-13.35,-18.43,15.99,1.0
1.0,2.0,1.0,1.0,-66.95,84.19,2.23,-205.9,-75.23,-65.74,116.68,3.15,-8.27,12.91,-42.77,0.0
3.0,3.0,3.0,2.0,-153.46,291.24,-87.39,0.58,162.8,-79.93,1.96,78.04,-18.33,-1.68,11.11,1.0
1.0,1.0,2.0,2.0,50.41,-135.34,-31.87,-65.86,24.51,-11.01,60.04,25.53,-17.92,93.75,-12.12,0.0
3.0,1.0,2.0,3.0,-256.32,85.76,10.59,51.42,97.41,-20.85,-82.85,22.89,-11.92,-43.83,30.41,0.0
2.0,1.0,2.0,1.0,7.57,15.66,-18.51,66.53,101.0,23.54,-48.68,23.47,9.75,11.62,-74.2,0.0
2.0,3.0,2.0,2.0,37.98,315.39,-2.98,362.43,14.86,10.21,-21.67,29.35,-13.82,56.37,-84.04,0.0
1.0,2.0,1.0,3.0,60.8,56.87,-31.08,156.23,92.18,-59.72,148.19,-7.13,6.62,2.85,-109.2,0.0
2.0,2.0,2.0,2.0,-41.44,-22.73,-74.16,-77.27,40.66,9.94,110.48,16.96,-16.49,8.16,-14.11,0.0
3.0,2.0,2.0,3.0,-171.54,177.35,-17.32,-50.04,15.69,-55.98,-166.58,11.1,12.45,-17.87,-84.72,0.0
1.0,2.0,2.0,3.0,18.33,-207.07,48.32,62.28,-56.94,-42.8,144.51,29.39,-15.03,49.94,-2.1,1.0
2.0,3.0,2.0,3.0,-92.68,-36.53,-38.85,58.63,-16.8,118.99,78.63,23.05,-4.05,-57.05,-57.46,1.0
2.0,2.0,2.0,3.0,144.33,151.66,-60.1,-126.33,-163.26,9.35,15.46,13.85,8.94,23.94,-46.12,0.0
2.0,0.0,2.0,3.0,45.96,196.25,30.99,168.34,-120.65,115.15,202.65,-43.31,13.51,-65.03,127.08,1.0
2.0,2.0,2.0,1.0,51.82,-134.64,-57.72,69.5,-14.5,148.91,46.55,32.69,-8.25,-26.45,13.24,1.0
1.0,1.0,2.0,2.0,21.54,-123.04,21.23,-14.33,-10.55,-36.12,49.54,26.89,7.97,45.5,-64.88,1.0
3.0,2.0,2.0,2.0,12.92,92.27,-31.67,-144.85,-18.87,142.78,-68.14,-6.93,6.99,-90.27,32.99,1.0
2.0,2.0,1.0,3.0,26.69,228.99,-9.23,-68.56,70.03,-7.92,44.2,-23.49,1.1,-6.89,35.78,0.0
2.0,2.0,2.0,1.0,90.93,18.64,-112.93,-73.72,124.13,-4.72,84.73,13.06,6.21,-58.09,-26.81,1.0
2.0,2.0,2.0,1.0,202.85,46.54,20.21,-56.03,285.37,-73.5,-49.13,21.62,-1.65,15.29,128.87,0.0
3.0,2.0,2.0,2.0,-397.87,281.98,44.3,73.87,-92.98,-185.29,-12.9,33.49,18.56,-52.02,-34.78,0.0
1.0,1.0,2.0,2.0,-24.49,-203.12,-6.41,-182.86,42.48,74.13,-23.03,25.94,-7.58,56.35,-9.42,1.0
3.0,3.0,2.0,2.0,-7.19,117.6,-12.2,17.7,16.82,-70.25,-208.05,23.32,2.94,-49.56,-145.64,0.0
2.0,2.0,2.0,2.0,118.36,12.09,69.07,-136.23,17.09,143.85,-58.68,-8.21,-15.26,81.25,28.61,1.0
3.0,3.0,2.0,2.0,66.26,81.66,-5.98,31.47,65.35,-10.19,-148.57,0.11,-1.3,-9.32,-62.11,0.0
2.0,1.0,2.0,2.0,101.18,58.37,-25.48,-35.33,-41.9,93.8,34.03,2.66,1.28,58.67,-18.37,1.0
2.0,2.0,2.0,1.0,-122.54,178.91,-62.45,-130.79,148.53,120.9,19.75,17.57,-4.87,98.4,29.7,0.0
2.0,2.0,2.0,3.0,148.76,151.49,-53.93,237.82,-43.36,154.96,-49.17,-20.07,-0.79,20.08,-8.65,1.0
2.0,1.0,2.0,1.0,164.25,75.78,62.44,-67.3,-192.76,186.01,-122.42,2.21,-3.46,80.31,47.5,1.0
2.0,1.0,2.0,2.0,175.1,135.27,-3.23,-58.56,46.09,-64.17,30.6,5.6,-5.71,35.71,23.32,0.0
2.0,1.0,2.0,2.0,-92.83,219.42,9.89,-120.73,-74.46,-81.31,111.3,24.94,5.66,48.67,41.91,1.0
1.0,1.0,2.0,3.0,168.26,17.63,109.54,-47.62,-22.92,-12.24,141.69,3.99,-5.98,44.15,38.96,1.0
2.0,2.0,2.0,1.0,-98.43,-51.61,12.96,-271.51,11.02,-130.81,-136.96,-23.01,-26.55,-52.89,57.11,0.0
2.0,3.0,2.0,2.0,-235.68,-5.4,12.45,162.76,-135.58,131.01,46.87,43.15,-22.39,-43.49,37.54,1.0
1.0,2.0,2.0,1.0,176.14,43.1,-54.18,153.5,49.7,-68.73,105.01,11.2,0.44,41.07,58.28,1.0
2.0,2.0,2.0,3.0,126.45,-84.72,-31.97,-186.31,225.44,102.42,-30.09,25.46,-6.91,29.04,-22.0,1.0
1.0,2.0,1.0,1.0,78.13,60.11,-6.57,-29.62,-23.51,11.92,205.21,2.18,5.8,14.28,-85.95,1.0
2.0,2.0,3.0,2.0,244.34,20.02,-3.33,-68.22,-69.83,-162.07,-13.78,44.61,-1.39,17.29,4.86,0.0
2.0,2.0,2.0,2.0,40.76,67.54,47.12,97.82,88.31,-29.08,63.62,22.1,-10.07,37.57,-54.3,0.0
1.0,2.0,2.0,1.0,52.21,-80.53,-47.15,18.79,133.02,-102.56,152.67,27.32,-6.18,57.92,-15.92,0.0
2.0,2.0,2.0,1.0,-302.53,209.22,4.19,91.23,130.32,187.22,24.84,6.0,7.8,-46.2,64.03,1.0
1.0,2.0,1.0,2.0,-17.18,-296.4,22.64,-31.83,-56.27,-13.36,66.19,5.61,1.25,52.94,-37.55,1.0
2.0,3.0,2.0,2.0,-18.79,96.1,16.99,130.72,88.66,-222.72,135.64,22.52,-3.28,-87.07,54.12,0.0
2.0,3.0,2.0,3.0,118.56,-33.24,34.13,-68.06,134.81,184.22,-24.0,29.35,-5.7,16.07,25.47,1.0
2.0,2.0,2.0,3.0,-37.57,-3.39,38.18,-76.36,7.07,-15.04,116.77,44.49,8.99,-66.53,-58.99,0.0
2.0,1.0,2.0,1.0,128.22,228.4,13.74,-10.43,10.04,49.04,148.36,-27.59,-14.35,-72.72,133.01,1.0
3.0,4.0,3.0,1.0,292.33,255.4,4.22,-78.2,40.31,61.74,-40.32,81.92,3.68,96.19,-114.25,0.0
3.0,2.0,2.0,2.0,-221.31,300.98,17.67,28.05,-11.67,23.08,-11.33,49.93,-4.86,-22.1,-22.92,1.0
3.0,3.0,2.0,2.0,-107.12,244.91,-3.27,40.95,-0.71,-106.65,-31.9,35.97,-5.49,-8.62,-46.52,0.0
