cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
1.0,1.0,1.0,-4.54,-138.38,-9.07,105.22,-7.42,-12.92,-25.19,3.16,-31.06,-65.81,-34.67,-16.95,215.22,22.12,-105.02,-16.19,-44.52,70.64,-54.3,-2.0,-4.02,6.22,9.13,0.0
1.0,1.0,2.0,-0.09,7.61,-24.09,-3.38,99.06,1.83,-23.51,4.24,-98.92,-2.86,-120.27,2.06,-296.84,-16.32,-54.28,-199.69,-44.07,-137.81,52.08,17.26,-0.11,-3.05,-238.81,1.0
1.0,1.0,2.0,-11.31,-23.01,-11.7,63.87,118.06,4.54,-3.93,19.2,-32.18,66.81,-107.45,6.01,118.16,-5.37,11.25,-212.56,75.58,-94.12,9.64,19.44,-38.57,4.66,-14.07,0.0
0.0,0.0,1.0,14.27,-170.53,59.08,14.48,101.9,-5.51,-70.9,2.98,-83.29,-16.56,105.45,-17.37,80.44,25.74,-42.29,99.86,-111.0,-39.19,-14.79,-11.35,149.83,5.27,6.45,1.0
0.0,0.0,1.0,47.23,16.15,-17.43,-98.56,-68.63,21.63,-231.95,7.7,9.77,-30.82,-0.86,8.35,-447.89,-3.6,161.36,45.2,-64.12,112.37,50.17,27.75,37.04,8.31,33.48,1.0
1.0,1.0,1.0,-66.93,-291.81,41.11,-62.1,117.14,-33.65,114.31,-10.39,-85.92,-43.4,-18.53,-9.66,435.65,-50.17,124.62,-99.87,12.68,154.76,-72.23,-10.5,-92.39,6.44,86.73,0.0
1.0,1.0,1.0,-40.2,-226.72,18.53,12.34,50.01,10.9,1.55,-14.76,62.63,-10.87,-30.65,-9.67,596.28,-16.61,51.95,-137.23,192.62,-83.41,4.18,10.82,-82.56,5.85,-87.34,0.0
2.0,2.0,1.0,-77.73,-285.91,22.13,15.21,-25.42,5.1,135.63,17.78,36.81,-15.01,-139.06,12.36,874.23,-47.96,83.36,2.03,240.95,84.58,41.17,-2.98,-89.02,4.86,263.72,0.0
2.0,1.0,2.0,24.65,-108.75,-83.8,-80.31,104.4,0.08,-106.69,1.55,72.32,-6.08,-132.87,8.47,-903.14,7.29,-166.45,-149.58,-308.12,-138.54,14.62,8.01,57.16,0.73,127.88,1.0
1.0,1.0,1.0,-21.76,-44.2,42.93,44.12,-41.2,-18.69,-85.44,-11.88,-173.1,-4.24,-70.97,-18.64,350.05,-17.27,30.93,-43.03,132.33,-11.47,-49.58,-33.7,26.82,-10.33,-9.6,0.0
1.0,1.0,1.0,-21.85,-235.65,-91.25,137.49,-58.86,-5.59,-58.81,24.55,121.01,-23.92,70.71,3.07,496.96,13.51,-31.07,-125.54,-78.3,-45.23,25.88,-1.21,-101.36,-2.68,-37.26,1.0
1.0,0.0,1.0,23.24,-256.97,-18.48,1.3,-45.28,-6.94,64.6,-1.36,27.75,-28.34,-60.52,-3.1,72.33,21.3,112.5,288.79,-102.08,122.8,13.56,11.67,56.09,4.99,-55.47,1.0
1.0,1.0,2.0,-28.16,-73.97,-63.3,78.62,-33.78,18.71,42.32,1.78,-9.84,-34.47,-47.9,-0.39,109.3,11.28,-76.38,-69.74,-96.24,-46.73,43.41,-0.61,-42.62,7.82,7.59,0.0
1.0,0.0,1.0,-52.76,24.24,-46.37,46.93,7.35,15.83,134.28,9.33,-69.89,25.69,-93.4,19.36,7.42,15.48,-128.38,-114.95,-62.59,87.67,32.5,-34.21,255.05,10.64,-30.52,0.0
1.0,1.0,1.0,-20.36,56.85,25.07,-3.05,-133.74,18.6,-134.68,-3.52,-121.07,-15.09,-98.0,-5.96,-221.74,-2.47,8.96,-99.47,-78.03,-125.37,-21.41,21.38,108.42,-7.85,-95.71,0.0
1.0,0.0,1.0,16.93,-34.71,53.47,-75.11,80.4,-4.54,81.39,-12.99,46.13,27.73,78.89,0.41,-439.98,6.5,-39.82,-1.86,-205.47,-99.75,-27.26,21.05,36.11,-6.94,13.52,1.0
1.0,1.0,1.0,-33.63,209.19,-26.62,-6.91,96.31,7.19,147.65,-7.65,25.29,-39.24,-14.98,22.94,-58.67,-18.36,-17.66,20.77,-9.65,-84.3,88.48,2.97,-126.06,8.05,-32.76,1.0
0.0,0.0,0.0,-33.2,-40.59,46.58,29.28,-101.03,25.48,-0.68,26.69,183.72,-41.06,-15.26,-6.76,-46.73,4.95,-13.49,-111.55,-152.84,-97.22,56.78,22.5,31.64,-11.97,-25.55,0.0
1.0,1.0,1.0,-19.77,98.46,-102.68,-18.75,-10.68,-9.43,-153.35,10.34,-28.74,-46.72,-128.8,-0.96,-84.3,-19.42,76.82,-103.63,69.39,-35.44,-41.87,5.93,76.13,0.67,-20.35,1.0
2.0,0.0,0.0,54.81,33.45,-31.44,-85.42,-37.13,1.0,-14.76,-24.04,128.23,12.19,61.58,26.43,-412.71,14.66,68.73,-30.34,-9.91,108.97,124.02,38.62,-101.26,-10.08,-21.45,1.0
2.0,1.0,2.0,-39.76,-249.95,-52.02,-5.65,18.17,27.24,73.14,-3.68,-51.34,58.74,-17.92,21.73,416.94,-32.03,142.32,-242.46,69.26,-32.87,44.38,-5.35,-45.97,5.98,-47.12,0.0
1.0,1.0,2.0,-0.36,139.97,-42.74,2.65,21.42,14.19,-18.01,10.75,-61.86,-33.63,-92.7,-5.86,-134.14,-12.39,-43.84,2.24,55.49,-149.5,-109.94,-9.12,-7.0,4.88,29.61,1.0
1.0,0.0,1.0,-25.28,-137.57,-40.44,-13.02,1.36,-23.69,-39.9,13.29,27.02,25.64,52.41,1.33,66.93,12.21,6.78,-271.58,-30.86,-145.54,2.07,-10.28,-206.75,11.03,-60.34,0.0
1.0,1.0,1.0,-5.74,50.02,-29.42,-73.15,35.84,12.77,49.52,20.85,96.8,44.24,-122.71,24.94,-781.1,-20.72,-60.07,-184.63,-273.1,102.68,47.33,3.45,-98.11,-12.83,120.18,1.0
1.0,0.0,1.0,22.04,2.09,-70.72,52.76,77.86,5.33,2.7,-14.96,93.09,7.12,-38.17,-15.82,-195.13,0.78,158.75,-174.45,-116.71,-159.17,8.65,-19.58,181.36,6.31,-74.01,0.0
1.0,1.0,2.0,-15.48,-21.43,93.32,19.78,5.05,20.19,-4.88,-2.91,-92.79,76.52,46.52,-5.18,111.03,-13.56,2.57,-241.77,21.22,-118.63,-7.59,35.05,108.99,-3.06,12.06,0.0
0.0,0.0,1.0,0.31,-181.05,16.62,2.9,-130.53,16.54,28.19,1.02,-68.27,-32.64,53.57,-2.84,151.73,17.2,-35.73,168.5,-80.56,-3.72,-12.83,13.2,23.06,1.66,45.49,1.0
0.0,1.0,1.0,-7.7,-55.67,62.37,17.66,-146.57,15.79,-15.55,10.54,-0.37,72.72,-98.73,-8.71,-42.9,-3.71,45.19,-126.1,-15.54,10.3,-76.91,6.58,160.04,-6.43,-89.96,0.0
1.0,0.0,1.0,59.8,-82.76,-19.7,-53.94,-20.45,3.4,70.61,2.87,24.96,-101.04,84.55,-10.15,-287.94,29.41,9.76,12.62,-34.18,49.66,15.72,18.32,28.29,-3.73,199.5,1.0
1.0,2.0,1.0,-42.91,-59.87,114.79,18.51,29.8,-6.35,15.45,-1.75,79.98,-81.76,-163.46,-2.67,182.24,-31.01,7.83,-48.86,48.1,-14.69,133.53,-25.72,70.88,7.56,-1.88,0.0
1.0,1.0,1.0,-5.75,-107.78,63.87,83.88,-175.28,-0.7,-29.76,11.03,-5.61,41.7,-27.1,-10.69,532.31,-9.25,133.55,-126.17,179.97,-159.06,22.79,-21.09,53.28,-21.02,60.93,0.0
1.0,1.0,1.0,-13.17,-133.39,205.92,33.99,-27.29,-9.05,-27.89,20.59,129.17,49.45,-87.93,16.44,122.29,13.79,-19.49,-256.9,79.64,-46.75,43.8,15.26,19.38,-6.48,10.46,0.0
1.0,0.0,2.0,3.98,-0.48,20.0,-30.78,-19.76,26.92,56.12,-12.63,30.6,-3.6,72.26,-24.45,-12.51,14.02,1.78,80.59,-16.66,17.78,93.88,-4.87,83.72,-3.17,-32.94,1.0
0.0,1.0,1.0,13.86,-176.81,-2.82,1.47,161.09,10.33,-9.6,-1.77,-50.11,42.31,82.86,3.66,250.11,3.3,52.84,154.4,-15.45,103.52,77.98,16.6,-130.26,6.28,73.01,1.0
1.0,1.0,1.0,-9.07,1.38,7.32,90.65,-22.4,-10.6,-12.86,1.06,-61.35,-34.75,-37.91,-12.82,127.9,-0.03,-19.72,21.62,-61.66,82.37,-25.78,-27.14,45.39,-14.48,-36.39,0.0
2.0,2.0,1.0,-23.17,-72.19,-182.11,69.46,73.62,5.71,-1.06,2.96,56.88,-24.6,0.89,-0.65,672.91,-10.9,-1.33,-97.95,279.34,1.93,24.11,25.19,29.28,0.88,12.04,0.0
1.0,0.0,0.0,26.05,-37.98,60.85,-56.06,151.91,8.38,-167.9,-5.94,135.08,-1.84,54.66,-19.68,-131.07,7.2,45.3,43.78,-6.79,-145.05,20.63,3.12,-9.93,-0.41,143.1,1.0
0.0,1.0,1.0,-9.94,-60.42,71.24,113.4,7.28,-9.81,33.16,-0.38,-91.48,-10.85,-77.14,22.25,465.5,-15.66,134.29,-148.55,138.14,-57.31,11.68,34.04,11.69,-15.2,66.97,0.0
1.0,1.0,2.0,-46.57,-57.62,21.15,107.41,175.07,-7.19,-109.36,-13.33,-43.56,-45.11,-20.01,-11.03,174.91,17.26,-170.65,25.35,-167.39,-189.29,114.95,-15.56,127.82,-0.5,-109.22,0.0
1.0,2.0,2.0,3.81,137.04,20.57,75.46,-60.4,-9.74,16.28,-5.67,140.1,90.23,-74.18,-1.01,54.54,-11.64,-9.65,-92.37,88.5,-122.37,18.0,13.65,19.92,13.5,-74.74,0.0
1.0,1.0,1.0,-30.48,109.91,6.73,24.94,51.15,5.33,-152.45,5.61,-150.72,-45.37,-95.3,-9.13,63.38,9.0,-54.87,-143.74,122.77,168.33,158.67,17.69,-12.56,-3.58,-78.22,0.0
1.0,0.0,2.0,-14.42,-192.66,67.64,12.41,25.79,-6.6,42.89,-33.0,28.1,-44.07,-7.1,14.66,155.75,2.99,102.51,-178.07,-29.89,56.45,13.52,15.49,-89.63,4.77,-5.81,0.0
1.0,1.0,1.0,-5.79,204.95,-22.01,-72.02,-27.24,3.13,-182.23,-3.07,-63.19,-23.85,-104.51,0.85,-778.27,-21.02,-110.22,-53.64,-222.72,-44.62,-33.48,-9.71,-20.56,-8.31,245.13,1.0
1.0,2.0,1.0,-12.58,64.68,-80.73,64.0,84.87,7.43,-0.2,-17.6,-31.41,-31.66,-44.89,12.59,333.34,-22.02,25.94,33.49,132.86,-135.2,32.31,-12.1,-106.47,-4.47,130.14,0.0
1.0,2.0,1.0,-14.21,-5.83,-7.71,89.74,-148.37,-6.46,-120.3,-14.18,-29.26,27.49,-72.94,-6.1,562.63,-29.35,112.68,1.02,210.45,82.26,44.31,8.33,-17.54,-4.78,-220.93,0.0
1.0,1.0,1.0,-16.4,-104.72,-53.68,38.59,26.88,-19.66,-100.05,-2.28,11.59,-68.24,-42.75,-4.52,32.06,13.72,-60.29,-128.34,-53.52,-37.72,16.11,-24.88,7.34,7.01,121.27,0.0
1.0,0.0,1.0,24.12,-103.17,5.72,9.2,24.96,-3.58,41.36,-18.11,-90.96,-15.31,113.21,10.77,265.45,-7.56,189.85,183.94,-19.57,-44.41,-35.13,19.34,44.43,6.75,254.12,1.0
1.0,1.0,1.0,12.7,135.16,-123.35,53.31,-23.7,-33.16,-75.37,16.15,34.05,54.09,1.18,-0.86,-168.88,-1.54,-2.73,-132.4,-48.1,-50.47,-17.35,2.65,22.3,-7.47,121.17,0.0
1.0,1.0,1.0,2.32,-275.04,58.11,24.46,33.18,-24.31,-95.85,-1.14,107.81,-28.85,106.51,-3.29,344.09,-22.36,126.7,285.04,-185.56,-192.69,61.37,-6.74,171.21,9.13,-51.37,1.0
2.0,1.0,2.0,37.73,-42.97,-41.0,-105.38,87.52,-8.11,139.13,11.41,69.81,30.26,66.7,-7.88,-433.96,-11.32,11.12,-53.51,-92.4,-88.87,-54.84,-12.88,26.8,-4.21,182.24,1.0
1.0,0.0,0.0,-37.7,-184.25,-123.56,60.34,80.85,8.79,108.5,-3.03,114.16,-14.58,-27.98,-7.71,204.55,10.09,-27.82,-271.85,-53.48,-97.33,8.45,-3.38,17.43,8.85,25.96,0.0
0.0,1.0,1.0,-20.8,53.92,-102.35,-22.95,108.13,21.71,55.35,7.96,114.17,-12.88,-95.29,-3.26,-280.34,-18.01,33.99,-115.49,-105.77,124.13,-46.98,4.96,18.07,-10.17,62.67,1.0
2.0,0.0,2.0,44.77,34.94,59.8,-108.58,14.79,-18.05,180.89,18.82,21.71,19.19,19.89,-1.42,-488.97,0.45,116.16,16.14,-63.4,36.29,91.35,8.1,-182.15,3.61,-120.66,1.0
1.0,0.0,2.0,9.84,-33.48,-42.97,105.84,-138.63,-0.32,-76.09,-14.32,12.98,8.89,-191.4,9.2,1.9,14.56,69.51,-217.79,44.27,65.87,-12.53,3.76,32.56,6.45,-140.51,0.0
0.0,1.0,1.0,-9.25,-31.15,-57.86,84.21,14.65,-7.96,-67.19,11.28,163.7,-21.76,-45.63,11.71,250.53,11.81,-68.84,-64.44,75.78,-142.44,-66.67,-13.83,14.75,-13.86,99.39,0.0
1.0,0.0,1.0,15.62,93.09,41.48,-121.03,41.43,16.71,29.36,5.23,50.57,-22.09,-65.69,-29.79,-538.15,-2.23,81.76,25.77,-61.13,144.3,-80.28,-2.83,139.37,11.06,86.23,1.0
1.0,1.0,2.0,-37.0,43.2,-87.58,-58.88,131.45,-1.66,-103.97,-1.15,68.75,-63.51,-26.93,13.85,-282.65,-20.84,6.14,-192.25,-123.3,-134.15,-82.64,26.43,-133.79,-6.34,-35.95,1.0
2.0,1.0,2.0,-18.46,-27.42,-113.19,58.98,-122.88,31.75,-34.55,3.6,30.02,47.48,-80.06,2.67,381.32,-31.56,117.9,-6.59,109.79,49.87,48.94,2.93,-67.91,-9.13,43.75,0.0
2.0,1.0,1.0,-11.21,-100.63,29.83,84.37,-59.05,23.05,-17.66,59.59,-10.54,-79.24,-6.97,10.79,193.07,9.16,-24.9,-68.56,-57.41,137.62,-68.0,-8.8,30.23,-9.71,-85.67,0.0
1.0,2.0,1.0,-1.24,166.53,81.61,-56.02,-5.4,-6.67,216.41,0.02,-17.73,59.56,-128.47,-11.06,-545.32,-24.4,-65.78,-106.77,-68.76,23.41,38.53,-16.67,31.46,-0.5,153.79,1.0
1.0,0.0,1.0,1.51,-193.12,21.85,-19.98,-75.18,16.01,147.16,-22.28,-169.52,-62.77,-128.99,-15.49,-449.52,29.85,-161.84,-47.24,-224.63,-52.53,100.45,-3.71,-111.73,-5.28,90.41,0.0
1.0,1.0,1.0,-17.59,-221.54,-34.86,133.22,-84.18,15.5,-73.9,6.99,-36.94,2.14,-38.68,-8.59,145.61,-1.54,-6.53,-37.33,-269.44,-75.16,-28.2,-3.69,-32.84,-16.53,76.61,0.0
1.0,1.0,2.0,5.6,-260.29,-42.46,0.86,-53.6,-8.63,-88.57,-43.01,-53.75,48.89,11.25,-28.75,314.94,-3.17,85.33,259.57,-38.69,148.84,73.19,19.24,122.25,-2.09,-1.26,1.0
0.0,1.0,2.0,-10.94,-19.08,48.16,-39.85,151.15,22.13,-19.37,2.49,38.04,-64.45,105.63,-1.16,3.43,-10.3,44.46,83.03,-104.19,102.37,-92.35,9.39,32.2,11.47,-213.78,1.0
1.0,1.0,1.0,-9.13,-10.4,-65.44,-108.93,56.75,-24.89,33.15,-10.94,10.15,21.13,-100.76,-10.12,-771.63,-9.92,-146.33,-263.62,-210.92,-127.01,-43.77,15.46,25.29,-16.01,-33.9,1.0
1.0,0.0,1.0,-30.12,-94.15,-57.28,17.3,74.85,4.25,-31.03,4.11,52.95,-23.67,-113.64,15.66,-142.56,35.81,-229.93,-85.45,-76.07,-24.73,-42.87,1.96,-44.08,-5.84,-9.04,0.0
1.0,0.0,2.0,-9.45,-111.41,-56.85,-4.22,89.02,-8.59,-84.61,12.45,-64.33,-51.61,-25.93,17.18,-79.05,25.01,-96.88,-128.49,-38.0,-217.77,-100.45,-4.91,104.0,9.97,222.51,0.0
1.0,1.0,1.0,-57.06,5.44,25.01,86.82,-135.36,6.37,35.59,-2.21,-113.3,72.79,10.84,2.46,344.47,26.39,-207.11,-67.24,23.08,23.94,59.52,-36.15,129.05,-2.02,89.73,0.0
1.0,2.0,1.0,-17.61,110.99,-1.06,-10.54,7.61,-1.99,90.75,-13.01,-19.76,-22.47,10.51,8.27,-59.93,-15.04,-122.49,-73.56,26.81,-118.71,-45.96,0.12,95.41,3.43,160.66,0.0
1.0,0.0,1.0,-41.12,-84.77,65.51,29.94,182.58,3.62,68.59,2.22,-8.67,13.59,-23.05,19.14,69.67,17.84,-72.87,-196.56,-59.51,123.95,-53.81,-5.34,14.5,3.13,-101.76,0.0
1.0,1.0,1.0,11.73,-150.84,-66.22,-46.06,113.53,0.25,-23.93,-18.36,-51.08,37.16,106.26,4.75,134.86,5.34,39.39,113.25,-7.14,4.22,19.19,27.09,40.36,-0.07,9.14,1.0
1.0,1.0,2.0,-8.8,45.68,-47.23,-57.33,54.96,-21.45,52.38,-17.51,-17.27,78.36,-43.72,6.88,-278.15,11.07,-219.07,-57.11,17.78,67.03,-11.23,3.85,81.03,1.4,184.51,1.0
0.0,1.0,2.0,1.22,-36.78,-127.04,62.52,-79.3,-8.83,-31.71,1.79,33.06,3.88,-86.39,-14.5,100.08,13.31,-51.01,-72.02,62.23,-86.52,-12.13,-1.88,143.71,7.78,17.23,0.0
1.0,1.0,1.0,-3.03,-100.37,-28.34,22.28,-91.69,13.45,-141.41,-22.71,-1.95,-21.6,13.71,-22.22,100.36,-7.65,129.84,-167.41,-30.91,-16.03,88.16,32.31,108.51,-0.86,-53.77,1.0
1.0,1.0,1.0,-20.95,162.19,-22.29,-44.82,-49.34,12.18,78.34,-4.77,25.68,-0.59,-40.85,7.79,-513.27,-22.92,-92.71,-102.34,-187.76,36.82,-28.84,12.48,-91.86,13.53,-27.08,1.0
1.0,1.0,1.0,-26.54,-148.99,-18.57,28.32,5.61,19.42,144.87,-4.25,109.88,-44.92,66.77,19.71,579.65,1.07,-31.57,-170.04,215.84,38.97,166.49,6.26,-118.76,0.91,104.63,0.0
1.0,2.0,1.0,-21.85,120.03,41.89,15.59,-28.27,-14.66,-34.33,-4.68,8.81,47.54,-88.1,26.41,-177.02,-37.89,64.42,-162.71,-72.69,-119.8,63.37,11.23,-28.15,2.07,69.06,1.0
1.0,0.0,1.0,-8.77,-181.81,31.71,33.42,-19.13,14.17,-20.62,-14.25,-71.52,-58.19,-45.4,-3.64,-112.61,21.57,-119.76,-51.92,-175.97,-89.05,-41.1,-19.02,21.14,-3.63,9.32,0.0
1.0,2.0,1.0,-49.27,52.66,102.68,6.51,23.22,29.24,53.3,-0.18,-150.12,53.35,-133.57,5.46,81.32,-47.57,-50.69,-41.52,22.07,-83.65,70.32,5.87,24.22,6.7,-221.38,0.0
1.0,0.0,2.0,72.91,-4.77,97.64,-62.58,-113.98,-17.62,36.95,-0.76,50.56,-60.22,23.92,-7.35,-252.85,9.25,202.78,135.76,30.98,-71.04,46.04,-19.27,6.13,8.08,-238.28,1.0
2.0,1.0,1.0,-16.52,-6.53,-10.21,-86.79,18.23,3.69,-125.23,16.13,36.66,16.7,-84.18,-13.51,-774.37,-22.25,-17.04,-215.34,-344.59,28.76,-11.68,-3.62,75.74,-0.0,-109.66,1.0
2.0,1.0,2.0,-50.78,6.88,-119.79,130.57,-150.83,14.5,-89.42,-22.51,15.96,-48.0,-43.89,-25.07,293.64,21.24,-210.35,44.58,-67.94,92.55,83.43,-2.4,80.25,-0.17,-208.08,0.0
1.0,1.0,0.0,-38.23,198.46,20.12,-54.76,-117.77,-7.1,-53.56,25.26,5.97,-55.82,1.21,21.9,-230.07,-12.92,-70.46,-5.17,-58.2,13.67,36.04,-29.65,24.39,-0.49,63.04,1.0
1.0,2.0,2.0,-35.79,2.36,-81.93,-11.81,-63.16,12.59,104.7,10.41,51.61,20.57,-94.69,-0.77,43.52,-31.28,-31.29,-44.06,14.94,176.16,-83.98,-2.57,-26.7,11.38,-233.3,0.0
1.0,0.0,1.0,21.2,-175.46,-39.76,10.03,119.4,5.2,59.45,-21.02,70.97,-35.39,60.31,-23.86,177.71,8.43,128.4,189.24,-70.01,-12.82,25.15,-25.58,-58.57,7.27,120.99,1.0
1.0,0.0,1.0,52.98,-20.75,56.15,-75.93,-34.76,15.47,-98.98,18.03,-71.51,16.33,-30.29,3.42,-283.02,14.89,109.67,50.43,61.46,-24.83,3.33,33.65,-11.99,-4.33,28.74,1.0
2.0,1.0,1.0,-28.24,-99.58,-86.89,51.72,170.42,10.64,175.92,7.73,51.02,-2.56,-102.69,-5.71,-55.57,6.59,-65.13,-123.36,-132.64,-17.81,43.64,26.34,-45.69,5.75,-42.54,0.0
1.0,1.0,2.0,-25.24,7.86,114.54,-90.17,101.63,36.08,174.15,1.57,105.35,-24.95,-74.2,5.36,-717.39,-14.53,-71.32,-205.29,-305.31,-64.35,86.73,29.23,107.62,6.98,45.31,1.0
1.0,0.0,1.0,-26.49,-115.15,13.9,-23.52,-2.09,-3.2,-58.42,-16.26,3.7,21.49,24.72,-10.21,64.78,5.49,-21.24,101.84,-107.99,-120.29,26.71,5.37,-20.82,-5.03,-78.01,1.0
1.0,1.0,1.0,0.93,-218.75,-106.94,-32.7,22.06,4.43,-112.08,-8.91,-108.99,34.5,64.2,-4.3,253.79,-9.67,84.98,227.35,-49.29,90.01,66.71,12.83,112.93,-3.7,-20.07,1.0
0.0,1.0,1.0,-16.91,280.01,71.55,-34.82,-88.7,-9.04,-72.36,-5.23,6.21,-19.8,-84.16,5.34,-707.9,-37.82,8.96,8.43,-304.84,158.95,22.27,0.95,137.2,-0.17,8.33,1.0
1.0,1.0,0.0,2.15,-83.57,22.36,-8.71,-137.98,-2.55,-120.45,6.79,43.5,-14.85,8.39,16.7,72.5,2.08,91.75,-258.62,81.16,-38.14,33.96,16.0,139.13,10.73,-221.14,0.0
1.0,1.0,1.0,-11.2,-100.35,-21.6,93.17,-58.05,7.65,4.39,2.94,59.75,-70.14,-132.6,-3.05,530.75,-20.28,195.88,63.91,141.82,50.39,-6.92,14.87,40.54,7.56,-67.66,0.0
1.0,0.0,1.0,-1.72,12.28,40.42,7.21,-137.85,13.26,-50.68,-0.29,76.61,16.98,-0.59,-28.06,11.71,11.43,141.31,185.52,-92.4,135.77,34.55,41.56,-52.26,-18.04,47.93,1.0
1.0,1.0,2.0,-13.61,171.96,35.52,-1.6,-42.69,0.4,138.97,-14.63,114.49,-108.28,-35.41,-4.39,-40.49,-7.54,-51.14,59.76,52.62,93.28,93.66,38.05,81.39,-12.85,-68.66,1.0
1.0,1.0,1.0,-16.84,96.54,-20.85,2.36,53.66,-23.73,160.78,-20.24,5.63,-22.08,-117.4,-1.73,-129.78,10.2,-78.94,-70.48,53.69,-45.01,-9.51,37.31,14.54,-2.67,37.11,1.0
0.0,1.0,1.0,1.51,110.45,-17.59,-55.38,51.04,1.09,-14.1,16.55,55.84,17.45,-80.1,-19.39,-474.91,-4.93,-129.82,-31.49,-74.79,-62.14,-5.16,-0.95,-52.79,5.47,-32.6,1.0
1.0,0.0,1.0,-29.36,-270.71,99.95,33.06,187.16,-56.07,117.71,21.71,67.16,-26.55,-52.21,-21.73,-58.68,21.7,-111.67,-202.84,-199.27,-95.66,-151.22,10.49,-134.87,5.22,-34.25,0.0
1.0,1.0,1.0,-17.53,-197.9,8.75,36.73,-135.69,0.43,-149.53,19.14,-182.33,30.02,-7.31,-13.21,4.43,-5.07,39.74,-189.71,-179.91,-110.08,30.0,11.77,-17.91,-9.42,103.68,0.0
1.0,0.0,1.0,-9.65,-186.48,-8.15,24.97,-113.59,19.63,33.35,4.19,47.02,-79.32,-23.28,-2.23,325.02,7.61,88.28,-106.58,85.71,-58.03,28.32,23.15,55.05,-9.96,-55.21,0.0
1.0,0.0,1.0,-18.29,-88.3,-104.17,-14.59,-13.34,-7.71,98.02,31.88,229.72,18.19,-47.57,-11.88,-44.59,-23.82,138.93,203.49,-206.88,51.77,-80.27,10.97,133.47,-3.53,39.25,1.0
2.0,1.0,2.0,47.84,-304.06,13.75,-57.8,85.89,6.73,-94.02,6.81,-123.87,40.42,49.97,5.09,171.84,-13.29,66.96,195.94,47.51,-212.87,64.78,4.49,-25.76,-5.03,28.02,1.0
1.0,0.0,1.0,-16.1,-207.37,-65.13,11.62,84.81,-15.73,-4.19,-19.27,-51.78,-6.81,-11.75,0.3,-37.96,5.93,25.28,-239.04,-136.25,-154.71,25.57,13.65,-105.65,1.9,102.16,0.0
1.0,1.0,1.0,-28.62,88.9,14.8,-8.11,-88.85,12.3,6.44,-19.27,-15.84,79.13,-39.99,3.45,-262.93,-7.61,-107.29,-73.71,-131.18,131.46,-70.11,-17.61,112.7,-1.94,-155.33,1.0
1.0,0.0,2.0,-35.94,-331.09,26.03,-29.28,-37.53,12.33,82.08,0.82,-98.99,-35.69,-93.73,-17.89,-285.67,13.22,-9.64,-400.07,-250.24,144.41,24.62,1.75,-87.75,-15.0,116.57,0.0
1.0,0.0,2.0,-13.47,120.27,46.96,-43.84,159.41,13.91,8.02,-4.4,-158.54,63.12,19.08,-8.12,-457.08,0.45,40.62,39.67,-262.58,274.09,83.09,-16.2,33.5,-3.57,43.43,1.0
1.0,1.0,1.0,-1.8,-61.53,17.37,-14.85,-39.57,34.57,-10.23,-16.53,39.08,23.53,-78.84,5.78,-98.73,18.39,-68.58,-167.06,60.8,134.25,-52.44,-12.57,99.01,-9.04,-50.73,0.0
1.0,2.0,1.0,-32.34,63.69,-204.44,69.65,-136.4,-23.07,160.99,-1.27,-27.12,-56.01,-111.47,2.13,310.66,-36.43,-14.02,-86.77,136.92,100.07,-89.13,23.75,-131.41,15.27,69.28,0.0
2.0,1.0,1.0,-38.35,-63.39,40.53,52.29,-216.58,-7.56,-14.57,-22.08,17.98,-48.42,25.15,-15.61,247.9,6.21,-35.31,-182.52,-7.84,69.78,3.45,-0.07,58.94,5.75,76.62,1.0
1.0,1.0,1.0,-23.3,-137.04,-79.51,25.63,23.04,-10.44,28.48,22.3,67.04,39.83,-93.79,10.98,165.41,-1.27,38.19,-108.1,18.43,-21.15,36.25,18.51,-12.63,-12.29,85.71,0.0
0.0,1.0,1.0,-11.56,-149.78,2.26,53.4,16.96,9.41,-39.45,-22.89,111.71,-71.16,-8.5,6.19,516.54,-13.04,142.36,-121.28,155.54,214.8,-7.97,23.64,-174.7,-8.06,37.21,0.0
1.0,1.0,1.0,27.2,-346.26,140.86,10.96,166.73,-12.65,34.24,-1.03,33.06,-32.1,99.97,22.97,618.55,-3.8,122.12,266.57,96.39,81.47,-4.66,6.64,30.95,-10.68,8.48,1.0
1.0,1.0,1.0,-21.38,91.79,73.45,-30.97,85.79,-0.3,17.66,14.61,-142.32,-3.75,-51.48,15.19,-318.12,-21.85,-6.84,-117.05,-123.25,-153.12,4.79,-13.14,29.09,3.2,-92.82,1.0
0.0,1.0,1.0,-16.13,23.88,-76.36,65.56,148.45,16.02,-69.35,10.19,-150.2,-100.23,-130.05,-7.8,-12.2,14.13,-85.45,-32.48,-9.87,-6.41,13.69,4.87,57.84,-7.25,34.51,1.0
0.0,0.0,1.0,15.22,135.81,-14.12,-137.54,34.89,11.19,-58.77,22.12,19.76,-85.4,29.09,0.56,-723.46,18.02,-66.05,-158.75,-96.56,-101.45,-91.44,-7.58,24.12,8.08,92.25,1.0
