cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
3.0,3.0,2.0,64.36,-38.15,-0.78,-11.26,41.12,-37.36,77.9,1.92,39.4,37.99,-15.92,57.16,57.83,-3.31,89.14,-19.45,-52.27,-94.36,-118.27,2.0
2.0,1.0,2.0,25.59,126.21,34.83,547.86,-33.16,-43.97,39.1,-1.97,64.45,-5.74,-430.32,23.76,-4.39,6.26,-90.36,59.08,-1.64,165.14,-148.38,1.0
0.0,2.0,3.0,-159.21,-48.55,-19.9,146.08,57.38,12.2,190.34,-0.5,-59.64,39.26,-30.93,56.14,43.21,-1.77,-78.8,13.85,69.67,137.98,50.95,1.0
2.0,1.0,1.0,-167.81,-98.2,-23.6,281.27,20.23,68.33,-64.92,-14.04,-197.79,30.95,-118.49,-77.85,-0.74,8.91,-0.6,5.11,1.48,248.97,-278.99,0.0
4.0,0.0,2.0,-31.04,-50.26,-22.38,-4.18,61.92,-15.87,33.45,9.3,-11.88,-70.57,-23.15,52.57,56.76,-0.49,41.94,-17.94,-46.03,46.87,55.1,1.0
3.0,2.0,2.0,121.89,-50.96,63.39,-96.06,-113.99,-58.87,57.7,-3.8,126.56,-90.35,-10.14,-3.93,-29.65,2.15,7.98,12.9,26.6,-96.29,72.59,1.0
2.0,2.0,2.0,-65.12,-4.35,-15.7,284.52,49.91,-11.72,52.15,-2.58,40.6,51.66,-223.01,-0.93,-37.75,4.73,-46.64,26.12,61.1,211.29,-120.87,2.0
2.0,2.0,0.0,-98.53,-102.83,21.2,-253.66,0.54,13.34,-81.51,-3.3,63.81,-17.39,314.38,77.93,-1.61,4.65,-14.26,-17.59,5.32,-111.34,86.44,0.0
1.0,2.0,3.0,-67.37,-243.8,0.98,-419.15,-17.04,56.16,63.73,-0.72,11.15,-64.41,329.49,-79.79,7.91,-3.42,29.32,-82.19,69.86,38.48,-80.49,0.0
2.0,3.0,1.0,-113.98,143.11,-36.51,473.54,44.84,-5.91,134.29,-0.08,36.42,-60.48,-286.64,-49.22,-58.92,,26.0,94.93,14.79,202.9,-105.45,1.0
1.0,3.0,1.0,47.19,-8.27,-35.74,-211.66,116.92,15.51,75.56,-13.09,-20.87,-75.0,28.25,-23.67,9.31,11.53,2.39,-38.82,-30.19,72.11,157.15,2.0
1.0,1.0,3.0,-83.38,-121.61,89.69,-44.84,96.2,34.81,96.98,-9.08,-17.44,27.79,254.96,-11.25,44.66,-0.97,-50.54,-43.51,50.38,-162.49,-195.31,0.0
1.0,2.0,3.0,12.18,47.97,27.16,383.26,-52.71,11.25,1.23,-2.66,-36.13,-121.09,-238.94,-15.37,-51.42,-1.96,39.06,-19.0,41.6,81.13,-358.11,0.0
2.0,2.0,2.0,91.46,0.84,31.44,308.28,-88.95,-38.09,138.05,7.82,19.78,15.44,-310.85,122.43,-33.61,-4.91,118.62,56.36,-47.28,93.44,-229.51,1.0
2.0,2.0,2.0,147.08,-42.87,70.82,-61.21,-129.02,10.37,-66.84,-0.44,-29.5,36.21,-105.71,-73.37,-78.65,5.48,-162.37,-2.17,32.95,72.11,16.32,0.0
1.0,2.0,3.0,314.34,-33.15,-8.65,-282.94,131.6,-2.13,94.32,7.28,4.22,-75.77,-156.0,-18.18,-37.46,-6.52,-69.44,-82.47,-46.97,82.47,-73.01,2.0
1.0,2.0,3.0,-38.63,-17.28,88.94,204.52,84.56,11.95,-59.79,-5.7,11.74,-1.51,-36.73,22.99,56.31,6.5,-1.1,-18.69,43.55,6.14,-130.01,0.0
1.0,1.0,1.0,-220.25,63.8,-22.13,183.62,-7.83,25.7,-96.98,-2.15,-95.67,-85.74,26.81,-32.77,13.32,-0.39,-7.55,43.97,22.56,79.58,235.12,2.0
2.0,0.0,2.0,-143.01,151.31,52.56,489.44,-147.99,-11.87,138.84,5.33,-39.61,66.67,-141.35,36.92,-11.94,-2.14,-49.31,-78.4,-1.21,-27.24,48.81,0.0
1.0,2.0,1.0,173.23,168.76,53.69,391.26,32.72,-40.62,-109.13,-4.35,-5.44,61.35,-415.53,0.48,4.14,-4.91,-40.08,-26.77,34.34,53.99,-58.98,1.0
4.0,1.0,2.0,-52.55,-162.89,-101.69,-279.18,84.2,21.31,-6.02,4.71,-139.62,-11.97,78.7,-30.95,5.16,2.03,-16.01,54.23,2.6,142.18,121.67,1.0
2.0,1.0,1.0,48.95,-163.21,94.17,-84.91,10.21,-3.29,15.51,-8.08,-27.57,11.94,-6.94,-9.38,1.31,-1.73,67.93,69.54,-6.53,57.22,77.63,2.0
2.0,2.0,2.0,17.57,62.82,42.54,286.37,-68.05,-9.52,106.43,-6.25,-202.76,-47.34,-173.52,28.1,5.2,-9.74,-30.66,-1.69,69.69,-64.1,46.8,0.0
1.0,1.0,2.0,-83.14,26.38,5.79,-29.4,57.77,0.19,15.76,0.85,51.02,-15.28,189.34,-3.03,15.3,-7.81,-35.34,27.27,6.86,-162.27,-9.61,0.0
1.0,2.0,3.0,-276.29,78.02,82.77,453.0,-60.14,-19.17,-53.73,1.39,30.04,41.21,26.14,-28.18,36.1,-1.86,-52.0,-75.25,-71.02,-67.42,146.93,0.0
1.0,1.0,2.0,122.2,11.65,-93.53,-283.66,-54.3,22.6,-84.62,-2.63,-68.01,43.47,-32.11,-34.56,7.68,-0.52,55.31,54.72,0.17,106.88,94.48,2.0
2.0,2.0,1.0,-215.23,66.67,-47.06,466.92,-49.59,-7.01,-72.42,4.55,-14.7,33.13,-182.21,40.0,-21.37,11.8,-64.27,41.08,-55.31,154.51,-103.84,2.0
2.0,2.0,2.0,-96.91,110.51,22.38,188.04,-17.16,7.78,93.81,-0.13,-27.84,18.16,-6.81,-19.28,2.86,0.9,177.07,64.78,-22.8,-26.38,134.27,2.0
2.0,3.0,2.0,-79.58,-177.45,-61.4,-161.55,-53.15,22.59,88.95,0.66,-81.25,-25.37,58.04,23.6,76.18,4.23,-22.95,-18.82,12.15,158.97,-8.29,1.0
2.0,2.0,2.0,-91.92,-5.93,-69.27,103.47,-56.01,18.56,5.19,-1.34,-25.08,-64.1,-26.0,-47.89,21.73,0.42,25.8,10.45,3.75,84.38,-188.73,0.0
1.0,2.0,2.0,-57.56,-157.56,-10.12,-222.55,-123.64,3.15,-54.75,-5.74,59.01,-42.14,185.67,45.2,-4.68,3.95,16.96,15.78,-59.59,2.25,-32.57,0.0
3.0,2.0,2.0,61.63,-86.42,-58.59,-217.43,1.29,15.58,-21.03,-10.82,-65.18,13.35,29.85,12.23,10.62,6.96,-4.6,-74.04,10.36,48.28,-60.51,0.0
3.0,2.0,2.0,-29.46,-9.19,-65.59,18.08,-17.83,2.48,-23.53,-6.64,71.44,-64.14,-75.08,9.12,9.54,-3.39,-21.0,-112.25,-26.52,161.12,-102.61,1.0
3.0,2.0,3.0,29.68,-228.16,-79.21,-532.7,26.98,37.75,-153.75,5.06,-16.21,-39.35,175.5,-134.0,34.67,-2.53,-113.6,-100.53,-44.89,181.18,70.93,1.0
3.0,1.0,1.0,317.23,-290.27,144.32,-636.28,5.39,18.46,70.58,0.14,-24.16,63.33,124.84,50.02,48.74,-7.9,-60.1,52.35,-62.47,20.54,167.97,0.0
1.0,2.0,2.0,-118.16,-79.97,61.08,388.96,62.81,-9.16,-160.22,3.36,-31.24,-40.37,-157.95,80.69,-60.51,0.18,-78.17,-68.91,-53.81,104.32,-193.95,2.0
2.0,2.0,1.0,-56.04,-22.24,45.12,169.4,-26.65,22.9,56.2,-4.41,-60.9,39.93,-48.22,-16.64,-5.41,1.46,-31.18,6.47,26.03,53.83,-84.53,0.0
1.0,3.0,1.0,-140.76,28.71,36.21,340.53,-4.91,10.47,40.8,1.17,-103.6,-60.63,-48.73,50.01,-3.71,-5.49,-30.72,-6.07,27.85,-26.54,-83.34,0.0
2.0,3.0,2.0,14.8,66.57,-3.18,341.9,-42.77,4.69,-19.54,8.33,-102.5,7.53,-195.83,-61.82,-73.3,-2.72,-110.49,40.4,30.77,-11.67,-318.44,0.0
2.0,1.0,1.0,195.22,106.87,-66.62,-219.18,-23.87,12.79,68.05,5.53,31.76,-19.52,-85.31,-12.95,34.54,-7.85,3.64,1.31,8.25,62.49,22.2,1.0
2.0,2.0,2.0,184.29,-145.31,-86.8,-606.7,-59.08,19.0,-34.64,-5.64,185.37,-64.16,120.53,23.1,15.38,1.53,-65.9,5.86,-32.27,162.28,-102.39,0.0
2.0,2.0,2.0,87.81,76.86,-0.45,76.35,-2.96,23.79,34.44,-10.98,-74.48,34.94,-133.07,-14.57,51.43,-5.49,-68.97,168.04,16.42,47.94,-78.77,2.0
2.0,2.0,3.0,113.74,-100.3,53.59,-503.41,-35.59,7.71,103.39,0.7,127.62,-8.76,272.75,-20.28,-13.1,4.85,-71.61,22.18,2.75,-91.4,185.94,0.0
1.0,2.0,2.0,127.32,-121.61,60.72,-302.04,-62.56,-20.62,-10.71,-1.23,88.05,54.28,141.15,-2.99,-99.78,2.65,-69.13,55.86,24.58,-115.64,20.09,2.0
2.0,3.0,2.0,-73.24,22.27,-10.2,-60.98,-9.16,23.34,-94.79,-10.28,36.74,-22.08,112.8,-32.82,29.93,1.29,-180.94,4.95,-23.44,8.64,55.1,1.0
2.0,1.0,2.0,-21.02,-61.13,-26.55,-179.24,11.07,6.94,-91.11,9.52,-51.75,-34.91,107.07,43.79,-47.08,-1.81,77.94,-146.74,12.0,-11.44,123.83,1.0
1.0,2.0,2.0,65.83,-79.98,10.74,-82.2,-84.16,-53.1,7.46,-5.6,100.28,-17.32,62.59,26.79,-3.24,-4.55,76.54,-58.02,-13.84,-162.44,-142.84,2.0
2.0,3.0,2.0,-18.57,101.58,7.25,397.2,67.8,-19.59,85.97,1.25,-116.98,72.78,-319.3,-58.33,-74.89,3.81,77.6,47.65,17.08,127.52,92.95,2.0
3.0,2.0,1.0,-191.66,33.35,-83.28,166.48,-0.65,11.1,-21.58,-6.13,29.95,33.51,61.26,-9.46,77.81,4.78,-12.94,-91.77,3.33,14.55,-189.0,0.0
3.0,3.0,1.0,-158.4,-22.71,47.2,561.82,63.25,-16.55,101.97,6.18,-24.22,72.33,-174.2,-34.99,-35.56,2.77,142.33,69.74,-15.3,20.77,-374.22,2.0
2.0,2.0,2.0,3.28,-34.87,-2.87,-138.46,-19.82,-4.92,-80.66,1.07,113.16,14.03,44.26,-22.44,57.56,-7.52,-9.77,38.56,-16.14,73.39,84.31,0.0
2.0,4.0,1.0,-32.28,0.25,32.0,205.93,-98.93,6.31,28.91,7.72,-17.54,-13.69,-51.57,-48.98,-13.54,-2.6,-44.44,70.44,-25.21,-20.86,-217.97,0.0
1.0,2.0,3.0,-54.52,-72.43,31.53,6.94,-34.94,9.71,93.5,1.9,-81.66,-32.97,118.27,62.81,14.11,-2.89,85.75,-63.7,-17.76,-119.07,-80.29,0.0
1.0,2.0,4.0,199.01,-57.18,-56.4,-385.22,34.56,-3.11,33.15,8.06,65.49,31.37,-54.13,16.73,-81.51,1.69,1.04,-124.49,-35.56,153.62,99.35,0.0
2.0,2.0,2.0,149.14,-309.64,145.63,-513.09,-102.36,-35.86,122.62,6.14,84.83,-1.89,268.72,-38.31,-5.73,7.77,3.93,-10.79,-9.87,-155.79,180.84,2.0
2.0,3.0,2.0,54.92,132.97,63.03,283.53,-98.58,3.58,43.62,-2.83,-22.55,74.28,-190.21,72.87,18.86,1.27,101.16,43.22,16.48,9.11,-45.51,0.0
3.0,2.0,1.0,78.64,73.46,26.17,178.61,-66.42,-5.86,150.98,-0.73,-62.12,34.72,-218.48,52.33,0.15,1.36,63.83,14.68,-24.92,73.17,35.95,2.0
1.0,0.0,2.0,140.75,-328.12,-64.73,-1098.68,54.67,54.31,-66.69,-5.19,101.16,-10.98,527.52,-8.59,-38.41,3.78,-13.18,-9.65,-9.8,16.04,123.72,0.0
1.0,1.0,2.0,112.15,84.37,-56.17,32.9,-4.22,9.82,-63.14,-0.85,-42.27,15.45,-175.17,-12.32,-51.47,3.87,-5.88,61.31,19.97,87.99,-100.95,1.0
2.0,2.0,2.0,362.89,7.67,-59.62,-319.71,24.89,-5.99,16.84,-3.04,34.63,-17.5,-180.97,45.37,0.45,6.98,37.38,-18.71,3.81,73.65,-176.97,2.0
0.0,3.0,2.0,-59.26,-54.75,-56.85,-361.0,23.1,55.45,95.73,7.79,-9.55,28.05,231.9,-16.28,29.02,-0.21,13.34,-61.22,-32.41,76.47,153.22,1.0
2.0,1.0,3.0,-32.91,-85.38,59.85,113.08,56.82,-12.74,-6.97,-1.54,-77.53,-13.88,39.57,-10.58,22.38,9.76,5.1,-86.17,4.15,-132.18,-117.72,0.0
3.0,2.0,3.0,28.82,-46.88,23.24,-11.7,55.96,-45.92,65.67,-8.8,98.79,-51.8,7.69,52.84,46.26,3.43,-10.63,-24.04,-12.82,-72.6,-16.96,1.0
1.0,2.0,3.0,128.16,11.58,-79.41,-60.93,125.99,2.1,-64.83,-7.87,-14.78,59.23,-141.52,-12.07,84.68,4.98,5.96,8.91,10.69,90.67,-194.88,0.0
2.0,2.0,1.0,105.13,66.87,-132.29,48.1,102.58,-8.81,-48.86,-2.04,-53.37,34.57,-186.28,-74.85,15.02,3.81,-37.19,21.33,19.51,44.89,-284.68,0.0
2.0,3.0,1.0,303.7,40.67,-71.07,-339.13,-52.23,-33.29,18.05,6.36,-23.07,-39.96,-164.48,-40.85,1.31,2.0,-4.19,147.93,-30.31,47.8,210.23,0.0
2.0,2.0,1.0,1.37,-51.03,-45.15,34.12,48.06,-15.15,-66.12,0.95,87.38,-31.25,-120.66,49.1,-61.44,7.98,26.13,55.91,31.15,170.3,-119.48,1.0
3.0,1.0,2.0,-239.04,-130.95,56.02,8.23,49.34,-0.22,-18.67,-3.78,-33.87,107.0,379.2,-7.14,0.94,-2.1,93.35,-24.47,-42.06,-293.84,-53.93,0.0
2.0,2.0,3.0,111.17,80.81,-43.13,-155.27,-45.17,34.83,51.27,0.97,-9.61,59.34,22.43,1.99,23.7,-4.87,105.35,185.84,0.72,-18.04,-103.04,2.0
1.0,1.0,3.0,-5.89,17.39,76.59,270.34,-85.5,6.26,-45.25,-2.21,-71.35,38.05,-206.16,-85.63,11.73,6.42,126.74,21.26,12.99,132.34,59.15,0.0
1.0,2.0,2.0,-67.53,145.79,70.54,706.63,-5.79,-7.78,16.64,-2.75,-121.32,134.95,-312.61,-42.14,6.96,-1.8,-5.66,-68.07,-19.45,-29.86,-291.84,0.0
0.0,3.0,2.0,-201.18,-105.95,84.99,230.05,-105.37,-7.48,18.17,-4.1,-5.32,3.49,94.81,-106.8,21.13,-7.5,-43.85,-28.47,-13.86,-52.79,-34.49,2.0
1.0,3.0,1.0,168.48,54.87,-2.21,47.71,-41.05,-8.9,22.49,-0.32,-83.76,4.49,-216.35,90.83,-62.29,-3.0,-18.26,31.73,-25.54,40.71,-18.71,0.0
1.0,2.0,1.0,-141.61,41.97,40.64,294.38,-82.6,-17.61,25.77,2.91,18.55,-28.32,0.77,52.51,36.22,0.33,71.75,-45.24,81.92,-76.58,-30.17,1.0
1.0,1.0,1.0,111.86,-171.32,-123.93,-660.61,11.28,4.61,-51.61,-6.23,-76.22,8.5,147.3,-46.65,15.32,1.42,-64.66,-7.34,46.09,109.99,336.97,0.0
1.0,3.0,3.0,238.89,-321.69,117.56,-628.15,-54.15,19.55,28.64,9.52,-49.65,3.45,201.71,-4.02,-86.99,-3.48,-86.51,-85.25,6.82,-21.89,120.81,0.0
2.0,3.0,1.0,92.4,49.56,14.61,177.5,92.54,-13.31,-141.06,3.56,-36.15,-18.6,-202.14,3.56,-16.34,-0.33,3.83,-1.22,-23.67,28.68,-115.03,0.0
3.0,3.0,2.0,7.43,85.29,8.69,312.04,-103.69,-24.56,-67.28,-4.92,-159.59,48.08,-316.61,-14.35,-12.08,-1.02,77.68,125.66,54.25,132.92,247.59,2.0
2.0,2.0,1.0,-161.01,-60.79,30.03,34.5,134.59,34.21,-4.06,-8.61,32.77,-54.85,145.67,21.06,0.72,6.57,-70.71,27.18,29.11,38.45,-45.25,1.0
3.0,2.0,2.0,179.81,-83.88,-9.64,-412.86,-14.18,7.18,44.77,-1.76,21.99,11.23,98.81,36.88,7.73,-8.87,33.79,14.67,-3.35,-26.76,26.24,0.0
3.0,2.0,3.0,-297.13,152.39,80.88,562.84,-64.46,19.73,59.9,4.16,29.62,11.91,-38.41,19.27,5.79,-8.24,77.39,2.81,42.52,38.24,60.4,1.0
1.0,1.0,2.0,362.94,77.29,6.91,-29.21,63.49,-6.56,-115.04,-1.22,-110.02,-4.61,-334.25,9.65,16.91,5.35,-48.69,-3.24,13.22,41.68,-124.02,2.0
3.0,1.0,1.0,11.49,-196.93,-67.44,-504.83,-104.8,30.9,26.66,-2.52,-16.7,27.48,284.98,46.66,25.33,-7.15,-27.11,-28.5,-23.1,-10.47,-29.03,0.0
0.0,2.0,1.0,-89.08,-80.02,64.46,110.28,42.97,-3.93,-0.74,5.68,66.46,-46.42,47.95,-7.09,44.75,7.48,-12.28,73.71,-9.85,1.49,-91.22,2.0
3.0,2.0,1.0,24.27,76.04,48.46,368.82,10.93,5.8,15.6,-4.76,-89.03,77.14,-272.97,74.27,6.05,-5.53,13.81,34.29,48.02,99.68,-104.48,0.0
2.0,2.0,2.0,91.18,26.31,-41.15,-155.7,7.97,31.76,79.28,-2.64,-72.39,98.45,-33.2,45.62,78.19,0.38,28.89,82.56,-0.58,76.36,36.9,2.0
2.0,1.0,3.0,142.99,-116.57,30.9,-302.47,-37.91,-46.21,107.76,13.46,137.94,28.62,131.33,-27.93,-25.83,-3.29,-48.81,92.96,-12.64,-157.68,-41.9,2.0
2.0,2.0,3.0,-138.18,122.3,-64.28,499.73,-60.86,41.13,37.62,-6.43,-149.75,44.2,-231.46,34.79,29.59,3.06,-15.09,14.54,19.43,137.16,-331.13,0.0
1.0,2.0,2.0,107.85,-55.51,14.36,-58.24,19.17,-40.19,-40.85,5.53,69.21,-112.48,-6.09,40.27,8.32,7.51,64.42,-78.0,-2.91,-113.45,-161.89,2.0
0.0,3.0,3.0,-187.05,49.44,-66.99,72.41,-61.86,-15.47,86.76,-2.21,-83.21,55.22,-21.47,-87.14,-36.36,-6.43,-72.03,-34.64,10.32,116.45,475.34,2.0
1.0,1.0,2.0,117.92,-38.14,76.57,172.67,-40.04,-58.04,78.72,-0.32,21.83,46.51,-151.3,-51.64,2.6,1.2,5.53,-44.23,45.82,-109.84,-149.63,1.0
4.0,2.0,2.0,-132.12,50.35,20.78,175.03,-54.47,-2.81,94.64,5.54,36.11,-7.41,32.22,-5.89,5.09,2.5,-70.8,44.25,-13.69,-18.62,59.21,1.0
2.0,1.0,2.0,-356.58,28.16,-6.04,171.89,-39.45,19.39,83.65,7.17,129.2,6.61,195.43,-9.0,-8.6,10.12,-38.08,56.87,-20.51,76.04,162.73,2.0
3.0,0.0,1.0,-222.59,229.58,-83.22,643.83,100.93,-2.1,91.74,7.06,-36.11,-53.49,-197.34,-34.36,-24.28,-4.46,59.75,42.54,-23.44,10.43,-280.48,0.0
2.0,2.0,0.0,-66.68,-76.07,80.2,-29.78,77.1,16.46,-60.68,-5.05,37.94,-46.28,124.4,-32.22,-10.85,2.57,-0.07,47.32,31.64,-10.16,44.72,2.0
2.0,2.0,2.0,113.79,-27.61,14.07,-100.06,-4.07,12.28,-76.08,-5.67,-40.71,-5.05,-15.47,-24.2,52.22,8.06,-17.37,-23.49,21.23,-21.57,-98.85,0.0
1.0,2.0,2.0,-6.14,-153.36,33.54,-252.14,34.86,32.39,39.36,-5.07,56.89,-10.14,223.23,-18.77,1.03,-5.94,6.77,-9.63,-61.15,-31.29,-157.67,0.0
2.0,3.0,3.0,44.45,-179.68,65.48,-389.27,78.33,-36.2,17.31,4.4,145.83,39.37,278.44,-18.71,69.81,-2.63,54.92,-23.2,-46.98,-161.57,137.21,2.0
3.0,1.0,3.0,83.05,-148.63,113.21,-4.62,-36.46,7.39,-8.21,-6.18,-70.04,35.9,-44.4,122.16,-41.88,4.76,-46.7,-51.06,18.33,20.01,-69.74,0.0
2.0,3.0,2.0,-174.71,31.33,-108.6,107.14,-30.75,21.11,-149.6,-0.63,-59.01,21.92,-118.19,-73.51,26.0,2.0,-19.94,89.67,-20.24,304.18,214.66,1.0
2.0,2.0,2.0,-66.98,179.05,84.87,630.29,-69.28,12.25,75.73,3.99,-107.92,32.03,-281.34,-34.74,14.82,-3.98,21.16,-79.66,22.2,19.19,-141.98,2.0
1.0,1.0,3.0,12.84,-108.42,-122.89,-212.01,113.82,16.12,82.33,-4.93,5.04,-74.33,30.6,-42.07,1.47,2.77,50.49,-25.5,-17.11,119.69,-230.33,1.0
2.0,2.0,1.0,137.23,-2.04,23.82,200.3,84.44,-40.92,-12.79,-0.38,73.62,-6.7,-321.04,73.68,56.01,-3.27,37.16,-145.54,30.71,150.91,-154.15,1.0
2.0,2.0,1.0,73.58,-93.61,-46.66,-255.81,-56.08,24.77,13.4,3.28,19.03,-53.17,103.32,-27.01,67.17,4.32,36.81,39.77,85.7,1.87,-234.21,0.0
3.0,3.0,1.0,-11.46,-57.29,-56.58,-65.36,-61.1,-25.69,-106.47,-5.01,-69.45,27.12,-17.04,-2.06,-20.22,5.44,23.92,-68.4,-56.66,9.26,103.94,1.0
1.0,2.0,2.0,-142.16,-87.09,2.16,60.03,62.45,23.84,103.35,5.28,-81.35,53.78,144.98,-77.55,18.93,-1.15,-7.15,-59.3,-69.93,-71.93,-160.27,0.0
3.0,2.0,1.0,12.63,-60.34,-0.75,-66.33,-94.87,12.45,-69.12,0.54,-127.61,72.07,67.38,-6.31,-13.68,1.36,28.28,-20.6,-1.69,-88.45,-54.92,0.0
0.0,2.0,1.0,-64.32,-210.24,126.08,-85.47,17.41,-21.7,20.33,-3.43,77.27,48.6,201.94,-43.09,1.74,6.17,50.43,-22.99,-32.7,-113.8,9.44,2.0
2.0,1.0,3.0,11.0,39.11,-100.26,-343.66,-94.98,21.94,12.35,-1.88,-2.92,-20.47,152.18,-51.38,4.09,2.41,49.57,-15.06,-54.91,10.96,212.58,2.0
2.0,1.0,3.0,83.86,109.6,63.68,681.58,-139.77,-48.23,-53.33,-4.54,-28.89,-47.74,-565.04,18.19,-83.22,-1.72,25.99,-7.91,-20.56,172.79,-244.77,1.0
2.0,1.0,3.0,23.04,-51.23,-0.14,12.51,-91.82,28.43,23.35,-4.03,-36.14,-25.41,-28.3,-13.76,43.25,-1.68,-73.02,-29.73,45.63,59.11,-222.58,0.0
2.0,2.0,2.0,17.6,-105.58,-88.57,-446.22,-20.77,37.35,-62.08,7.34,-79.71,-53.36,149.44,41.45,-33.26,-1.52,23.4,122.51,29.45,117.42,216.77,1.0
3.0,2.0,2.0,-141.6,-52.22,-32.24,-33.15,38.76,-4.07,84.04,0.07,66.02,64.42,180.52,-59.28,6.73,-3.2,-55.1,49.11,32.92,-69.77,-69.09,0.0
3.0,1.0,3.0,19.44,-221.89,-110.67,-363.68,119.75,10.44,94.21,7.5,-157.54,85.0,31.1,-21.41,14.65,1.46,-89.04,101.75,-59.23,175.86,110.33,1.0
1.0,2.0,3.0,-82.27,-86.21,16.3,-170.88,-29.21,7.64,22.27,-7.04,41.69,97.63,274.24,-63.39,-19.02,0.01,94.81,45.95,55.22,-154.9,-33.35,0.0
3.0,1.0,2.0,-98.38,-34.96,-42.45,188.86,44.79,29.7,-71.12,-6.3,-31.18,39.14,-9.41,31.6,-13.15,-10.14,63.94,103.3,39.52,33.08,-422.62,0.0
3.0,2.0,2.0,177.81,68.83,-24.53,-97.19,68.41,1.03,-84.98,6.16,-51.09,19.56,-124.6,81.08,-4.22,-5.97,5.09,5.21,9.76,16.31,25.56,2.0
2.0,0.0,2.0,209.12,7.17,-107.18,-587.35,-159.0,53.86,-10.05,-7.77,82.04,-12.59,201.61,-16.18,42.61,4.76,-130.96,-2.41,10.81,-23.93,-183.1,2.0
2.0,1.0,3.0,81.12,155.72,-52.24,317.08,-45.13,16.99,-47.47,-3.09,-50.13,-36.03,-392.03,23.47,-18.24,-4.64,7.26,-45.47,48.44,254.72,-156.47,1.0
3.0,2.0,1.0,40.84,-231.51,79.04,-454.46,-34.81,-4.61,62.7,-6.82,24.94,87.97,343.43,111.14,-59.3,-0.96,131.41,-75.1,1.11,-184.76,118.47,0.0
1.0,3.0,2.0,-131.97,32.64,-73.49,240.02,-63.76,-22.17,-49.48,6.94,-101.96,80.92,-190.03,37.8,26.02,-2.27,103.95,42.01,-31.32,172.61,201.11,1.0
2.0,3.0,2.0,-97.38,-267.39,-65.55,-529.95,27.41,46.46,-69.79,10.61,1.47,64.18,397.06,-43.19,-82.29,-4.24,11.55,60.76,-30.05,15.32,-48.25,0.0
2.0,2.0,2.0,-96.24,-55.65,39.02,226.59,104.28,-32.67,32.53,-4.23,1.67,-47.25,0.29,88.87,23.87,-2.44,0.19,-6.61,-0.38,-96.47,-128.89,1.0
1.0,4.0,2.0,50.09,-107.84,-46.43,-296.61,-135.08,27.35,136.27,-7.57,-20.55,22.43,131.23,45.03,19.88,1.97,-17.47,43.13,19.71,8.96,-113.31,0.0
1.0,1.0,2.0,-59.21,-194.72,60.84,-202.46,0.05,69.6,10.12,1.96,13.47,-19.37,255.03,-45.7,-43.21,3.69,-4.64,-82.07,22.15,16.0,-271.15,0.0
2.0,2.0,1.0,-153.25,-37.15,-60.28,72.9,139.69,10.47,15.75,-1.2,-65.97,-39.2,-19.83,18.67,66.4,11.35,38.04,25.5,-33.17,149.46,102.49,1.0
3.0,1.0,2.0,-175.22,15.14,-27.25,141.6,13.87,15.9,55.89,2.93,-32.57,143.4,-2.18,-24.01,-51.37,11.43,22.3,56.4,23.49,118.03,120.58,1.0
3.0,3.0,1.0,68.72,111.01,-45.95,-316.76,51.18,11.96,20.44,-5.72,8.69,-45.59,214.17,-29.46,39.61,0.32,0.47,-21.76,-19.39,-195.0,179.63,1.0
2.0,1.0,2.0,-119.15,2.13,1.95,120.94,28.03,11.5,43.05,2.65,43.17,29.43,-31.48,-39.97,-8.63,0.11,46.75,-133.92,-4.43,144.78,63.1,2.0
2.0,2.0,1.0,145.32,47.06,-53.93,-231.12,56.2,-2.67,-85.56,0.6,64.9,-20.74,-2.18,36.63,-20.67,6.17,23.15,-101.6,39.84,-1.68,-3.22,2.0
3.0,1.0,2.0,108.83,-200.22,84.09,-65.64,-41.79,-32.95,70.03,-7.58,23.34,-19.3,-79.17,-10.92,32.32,5.49,40.54,27.04,-4.57,52.52,-59.22,2.0
3.0,2.0,2.0,-42.76,-44.47,25.99,-145.32,17.96,30.46,-131.12,-1.84,-2.58,-40.26,159.07,-56.75,-5.54,-1.34,-7.64,-134.79,-3.79,-17.29,69.31,0.0
2.0,1.0,2.0,-116.85,-25.9,-2.86,39.44,102.3,21.21,-7.04,-0.58,-17.91,4.26,119.62,-105.2,-25.31,-0.89,-55.27,15.28,45.12,-39.89,-83.75,0.0
1.0,2.0,1.0,184.15,185.68,12.79,264.84,13.83,-14.02,-52.99,5.68,-54.63,-20.65,-295.56,-55.58,17.48,2.65,125.34,63.62,-52.81,-38.09,-158.24,2.0
2.0,2.0,1.0,95.31,-208.29,-86.94,-673.15,-1.78,37.3,-37.79,5.87,51.57,2.16,215.17,-44.43,41.97,-0.7,-38.57,-26.79,4.18,164.58,90.63,0.0
2.0,1.0,2.0,69.82,-30.26,-82.49,-213.86,15.24,10.79,29.59,8.25,9.19,-12.17,33.93,23.4,-14.41,0.27,-23.26,49.68,38.81,31.79,-117.18,1.0
2.0,1.0,3.0,-93.09,-24.97,16.32,216.71,-135.85,21.75,3.84,-3.25,-110.08,-18.1,-25.36,-19.14,-12.76,-1.38,24.33,92.1,-27.12,-2.98,-174.17,0.0
