cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
3.0,2.0,3.0,88.08,255.53,58.33,-7.46,23.53,-10.88,8.47,-2.51,-45.23,-82.25,144.13,38.13,-51.84,-21.93,-0.94,-69.81,-18.95,-107.43,341.39,144.24,18.85,2.0
2.0,2.0,0.0,52.05,135.94,62.25,53.08,-47.99,-75.93,-2.25,0.76,10.74,-28.62,61.59,16.31,131.55,-14.05,24.54,84.76,-13.44,43.59,255.22,-16.26,-175.39,0.0
3.0,1.0,2.0,-46.02,-171.41,46.41,-3.91,-7.53,-84.96,-3.29,0.11,5.22,-78.61,-28.23,37.08,-99.62,25.07,9.51,-77.89,-63.59,-66.5,150.88,4.65,88.12,2.0
2.0,2.0,2.0,4.99,14.29,-32.77,43.65,50.45,14.48,-12.02,-1.95,-59.76,37.88,47.25,32.54,113.04,-14.76,-12.82,-45.74,-27.88,-38.28,102.11,-16.11,-98.15,1.0
3.0,1.0,2.0,-5.15,-362.81,-244.52,-40.35,-10.22,90.18,9.06,-0.27,-74.3,204.84,-59.82,64.57,-107.11,21.75,-3.64,-173.84,-42.21,-93.71,-314.47,-32.5,91.81,1.0
1.0,3.0,3.0,-41.23,-172.36,39.38,-7.45,17.43,-65.57,-0.82,1.45,11.24,12.91,81.33,-31.07,50.7,31.43,-18.75,51.68,-26.54,-45.18,-259.05,92.96,127.7,0.0
2.0,2.0,2.0,43.34,-115.45,30.19,-14.78,85.36,-16.38,13.82,-0.07,98.22,37.53,76.95,-14.98,34.01,13.01,-2.32,-184.69,-25.62,13.47,-153.43,102.82,132.0,0.0
3.0,1.0,3.0,43.27,56.0,2.53,6.25,48.24,-30.36,1.63,-2.67,65.04,31.43,-114.15,13.33,-289.7,9.31,18.42,-120.9,-13.03,21.5,100.93,5.04,76.04,1.0
2.0,2.0,1.0,33.24,-34.96,-177.81,-8.61,-46.66,182.44,15.41,-1.26,18.9,-24.02,-88.17,6.75,282.21,-23.04,4.38,-185.01,17.14,109.4,-327.49,-25.54,-189.45,1.0
2.0,2.0,3.0,-46.3,-69.18,8.02,-18.04,0.25,-40.14,-5.56,-5.68,-22.35,9.06,-108.23,-2.47,34.62,-21.79,8.09,-109.13,8.27,-28.84,-4.81,-4.18,-92.95,2.0
1.0,1.0,3.0,9.38,-36.0,2.54,31.44,-70.9,-5.73,-2.95,0.2,-12.7,-62.23,62.97,-5.39,99.52,-23.62,-7.66,-53.01,-33.75,-7.57,-166.64,-161.29,34.28,1.0
3.0,2.0,2.0,25.91,66.86,68.41,-13.65,53.02,17.97,3.95,-2.02,15.15,48.56,-168.91,34.6,-16.07,52.24,11.79,26.28,-54.37,-130.6,235.68,54.11,-25.48,2.0
1.0,2.0,1.0,2.72,-509.62,132.69,-1.94,-11.33,-134.48,-3.15,2.51,85.78,114.56,287.6,-56.17,-141.52,-27.71,37.7,251.17,-12.07,103.17,-372.81,29.32,592.57,2.0
2.0,3.0,2.0,80.27,112.32,-35.7,-14.96,-73.28,69.35,-3.5,-5.24,1.7,23.43,-312.77,8.79,411.43,-9.07,21.96,-410.02,-19.65,62.22,95.56,72.62,-526.5,1.0
3.0,2.0,0.0,101.48,-247.85,-49.96,18.59,74.69,-31.39,10.58,-0.12,-35.41,-90.73,172.61,26.52,7.4,-40.46,-4.43,-71.07,4.57,-33.09,18.85,-78.06,89.55,0.0
2.0,0.0,3.0,-58.65,58.34,148.77,11.68,64.33,1.96,16.19,-0.72,1.24,64.97,126.42,-38.93,-101.16,4.36,8.4,47.91,-51.79,-11.4,4.52,-68.23,312.36,1.0
2.0,3.0,2.0,-98.81,-272.57,-64.38,10.61,-57.54,-151.05,-25.27,1.27,51.72,51.94,65.05,-38.43,165.41,35.19,10.01,15.36,2.84,-2.93,-223.7,-86.63,-215.87,0.0
3.0,1.0,3.0,22.26,-25.46,-126.95,-9.95,44.8,-16.13,23.62,0.85,-44.85,111.39,30.44,7.28,209.12,9.37,-25.59,-249.1,15.73,75.39,-68.36,12.6,-314.2,0.0
3.0,3.0,1.0,68.22,-27.5,-55.69,-20.83,6.02,61.11,-5.25,-2.29,-43.09,-143.61,-92.55,6.37,83.35,20.96,18.64,-154.4,35.3,-16.74,-31.11,73.45,-105.9,1.0
2.0,1.0,3.0,33.92,-194.11,7.44,-45.54,-67.53,-28.53,-16.68,1.24,-7.32,43.62,-67.93,-51.97,-8.87,-36.71,-3.72,-186.46,14.58,-69.04,-276.17,-54.19,62.4,2.0
2.0,1.0,2.0,-8.24,-140.63,52.89,-7.8,37.29,-93.79,12.1,-0.8,-3.45,-133.11,-45.92,-21.47,53.02,-7.08,21.25,-158.05,-26.31,-37.69,-16.65,51.52,-53.29,2.0
2.0,3.0,2.0,68.31,-0.93,-80.18,2.21,-23.13,94.6,-1.42,2.15,-17.43,-155.92,163.46,-31.69,-12.62,40.13,17.92,297.16,-1.19,26.94,-288.17,82.59,150.89,0.0
2.0,2.0,3.0,8.88,-364.65,62.54,-27.16,-5.59,-79.73,7.26,1.11,-48.99,5.52,-83.31,15.65,-44.09,64.67,17.92,-18.39,30.62,-117.23,-56.16,-50.82,174.89,2.0
1.0,2.0,2.0,-82.27,65.54,75.53,-17.1,-32.87,13.31,-3.25,-0.49,-71.69,-115.18,13.33,5.24,167.42,-18.11,1.29,-75.75,52.88,-85.36,-21.4,-44.93,14.2,2.0
3.0,4.0,1.0,21.09,-407.25,15.4,31.02,31.29,-75.22,-22.65,0.87,-48.75,-103.22,120.6,86.22,124.62,55.98,6.68,291.29,53.74,-65.18,226.17,-10.69,86.76,2.0
2.0,2.0,3.0,-12.52,216.72,-31.73,15.38,36.6,118.84,12.96,0.38,9.43,24.6,-94.09,-5.93,-5.72,6.07,19.79,30.78,82.2,137.74,-78.78,45.3,-21.89,1.0
2.0,3.0,3.0,-133.01,-152.12,84.76,4.7,-19.46,108.84,19.53,-2.3,90.53,6.96,15.99,-12.02,242.21,-9.83,-57.9,-105.74,26.98,2.66,-58.27,2.99,147.86,1.0
2.0,2.0,1.0,15.41,-13.93,35.81,8.45,26.72,23.66,10.03,1.46,12.53,116.38,89.04,-54.83,-289.85,-49.33,4.24,133.47,-3.58,2.17,-265.29,-95.76,387.13,1.0
2.0,2.0,3.0,17.55,65.43,28.38,-31.29,-18.87,-52.34,0.97,-1.99,31.91,-243.97,-0.57,36.94,-46.88,-27.09,-7.81,62.17,43.3,-25.88,113.03,-37.53,3.68,0.0
2.0,3.0,2.0,22.71,61.42,144.6,-6.13,2.3,-110.66,-13.89,1.41,19.01,-156.33,-32.09,-9.84,243.24,-19.0,-1.44,-71.57,77.6,6.39,298.23,12.15,-240.72,0.0
3.0,3.0,1.0,76.16,-118.98,65.81,-20.7,-7.79,-54.95,-2.4,-2.34,-105.09,83.63,98.35,-7.45,-30.4,-11.05,19.11,-190.46,-72.69,-25.37,92.45,-1.52,115.84,2.0
2.0,2.0,1.0,-37.23,-219.35,20.0,29.95,-35.22,-110.56,-0.37,-1.06,51.15,-103.2,-43.48,-2.67,-13.52,29.59,13.47,-122.39,-81.32,93.48,-71.75,-115.11,1.72,2.0
2.0,2.0,2.0,45.15,96.77,101.56,13.1,-67.53,-83.86,-0.69,0.28,-63.71,-111.29,-14.58,39.04,89.71,-48.88,-9.69,-81.16,24.51,-87.53,354.43,-50.99,-129.22,0.0
2.0,2.0,2.0,3.81,125.91,-3.84,16.1,63.24,1.02,-4.8,-2.48,18.62,135.68,90.67,-36.97,44.23,-9.75,-15.73,38.22,-62.61,151.54,-9.09,-158.64,-78.16,0.0
3.0,2.0,2.0,129.88,-78.37,-104.64,-3.64,-51.42,55.98,10.51,-2.29,21.62,-45.52,-76.04,31.87,230.25,-15.34,18.05,-174.73,2.43,37.77,25.12,37.88,-260.5,1.0
2.0,2.0,2.0,-4.08,100.09,184.21,18.37,7.43,-120.49,0.2,-1.15,55.96,-17.36,21.62,-43.4,290.95,-63.35,1.35,21.11,-49.55,-23.59,282.66,44.84,-244.49,0.0
2.0,3.0,3.0,-16.96,-107.81,100.61,5.04,3.24,-72.74,-13.56,-0.91,-13.79,-215.99,52.83,-10.16,28.6,-32.91,3.14,5.32,-9.5,7.44,-23.26,-74.67,126.75,2.0
3.0,2.0,2.0,-30.42,65.39,102.64,19.45,-1.28,-25.22,1.18,-1.96,-74.41,-96.8,-105.59,101.83,-355.61,5.44,25.31,64.55,-4.67,-25.47,503.47,-54.21,247.01,2.0
2.0,1.0,2.0,-40.89,134.7,98.7,-5.09,51.16,57.17,0.46,0.76,27.37,80.49,-46.83,-16.55,376.98,-11.55,5.49,-54.48,-25.56,-68.55,171.34,23.43,-221.53,1.0
1.0,2.0,4.0,-6.7,-148.84,92.17,-40.61,26.67,-26.45,-27.08,-0.59,-28.7,-127.37,169.85,-4.14,-66.93,13.69,-1.46,72.23,13.22,219.42,-133.07,-34.73,366.39,0.0
2.0,1.0,1.0,-33.56,130.25,209.08,-12.17,-38.77,-80.91,12.63,0.74,-4.15,-182.32,-188.73,-22.43,26.61,-19.9,-4.56,-298.84,13.89,-64.29,280.9,-10.72,-66.92,2.0
3.0,2.0,2.0,114.79,-327.58,86.24,-32.2,-16.05,-69.66,-9.46,-1.23,-85.52,49.1,116.79,104.31,120.58,-18.7,-7.05,436.48,16.08,-60.07,404.18,-31.77,131.73,2.0
2.0,2.0,2.0,12.46,220.77,36.81,-22.93,-75.45,-34.74,-24.65,-0.88,-52.13,114.4,69.06,-5.85,-50.42,-55.7,-9.38,-57.37,11.34,30.82,152.11,-92.73,-52.59,0.0
1.0,2.0,2.0,-48.28,-30.09,-9.85,-23.29,-42.13,-50.77,8.05,-2.82,41.14,50.25,13.36,-63.86,107.52,39.81,-22.41,-77.32,45.78,-28.83,-370.53,73.54,-64.18,0.0
1.0,2.0,3.0,91.91,-41.69,46.73,-30.73,-5.58,-8.82,-2.01,-3.01,-31.9,77.99,28.87,-2.5,-18.98,9.85,-4.81,15.26,-13.86,-55.27,-131.73,-12.59,162.49,2.0
2.0,2.0,1.0,17.98,-166.34,8.37,-1.88,-14.73,36.66,-12.66,-2.27,81.63,67.88,161.71,69.68,207.02,-33.7,0.6,180.15,-15.75,6.45,114.76,-43.74,97.07,2.0
2.0,3.0,2.0,-18.43,-390.36,-193.12,-14.69,2.58,81.19,-8.7,2.83,-32.64,15.5,-138.52,79.92,-61.97,-25.35,17.32,61.63,61.62,53.94,-253.02,-132.47,95.56,1.0
3.0,1.0,2.0,4.88,-90.38,6.7,-6.21,42.04,-37.84,-8.48,2.51,56.07,42.14,-68.61,11.85,-28.94,28.93,-15.62,-120.3,-16.37,-2.38,41.75,-90.5,-16.86,2.0
3.0,0.0,1.0,-43.41,48.05,-57.18,-18.07,-29.86,13.3,18.6,-0.39,-64.18,71.99,-18.5,11.17,-95.58,6.1,-13.3,-240.46,82.42,-90.24,26.09,120.87,-32.86,2.0
1.0,3.0,2.0,8.01,-68.45,-37.0,-4.9,112.45,-72.04,9.39,2.09,72.5,222.37,29.54,-51.02,71.54,31.57,-16.35,88.62,9.35,46.53,-303.24,36.95,-92.12,0.0
3.0,2.0,1.0,-42.05,263.77,-20.21,-40.97,-62.86,98.86,-15.92,0.31,-16.24,4.19,13.91,-42.66,-175.04,-39.1,22.02,-41.27,20.08,61.38,-73.13,-114.26,89.37,1.0
3.0,3.0,2.0,33.18,99.57,44.19,-2.62,71.14,32.27,-12.94,0.22,30.88,187.72,64.23,5.14,-182.28,-6.62,12.36,-202.47,19.83,-141.33,188.97,-97.85,167.19,2.0
3.0,3.0,3.0,112.35,141.97,33.06,17.27,5.73,62.33,30.44,-3.81,54.55,-57.99,19.39,50.16,-12.07,-18.04,-10.94,10.98,-32.57,-108.79,287.18,28.13,38.81,0.0
0.0,4.0,2.0,-13.43,231.86,-47.66,15.39,-86.75,75.13,8.74,-0.82,19.89,-112.4,-72.98,3.77,-147.32,-56.27,-19.45,-5.33,-7.18,150.8,-265.84,50.55,105.89,2.0
3.0,3.0,2.0,-95.08,139.01,75.69,-5.05,12.85,-40.1,-6.77,1.15,57.17,-32.21,109.78,32.85,138.08,-6.91,9.59,149.12,-21.5,156.53,382.82,35.91,-124.53,0.0
3.0,1.0,2.0,-14.49,84.15,160.25,39.52,34.86,23.88,-1.6,-1.72,57.57,220.71,-79.2,34.19,-36.28,21.36,-20.05,36.95,-14.58,147.23,350.7,16.79,139.59,2.0
2.0,1.0,2.0,51.12,-45.58,81.64,12.52,12.5,-86.14,-8.69,1.16,8.76,-15.39,50.87,15.43,-180.04,-43.73,18.53,349.45,69.0,110.7,168.52,-104.63,168.08,2.0
1.0,3.0,2.0,9.3,107.33,154.65,-6.09,-95.88,-41.16,-5.64,-0.95,-60.71,-155.88,78.2,-3.64,-11.56,7.68,8.59,195.58,-61.45,50.68,106.56,1.99,172.02,2.0
2.0,2.0,1.0,-16.98,-233.54,-87.29,7.24,50.88,-118.72,-18.84,2.44,37.9,-49.4,90.8,-55.47,131.14,17.23,12.18,-112.74,-57.72,75.92,-308.31,-126.06,-181.19,0.0
3.0,3.0,3.0,82.24,173.38,121.23,35.37,-76.8,-68.32,4.67,0.07,10.41,-78.77,-253.56,-71.86,-75.7,63.12,-0.41,-344.88,46.21,1.85,55.43,-130.15,-145.13,0.0
1.0,2.0,2.0,-14.11,-142.14,-4.96,-11.21,40.29,18.69,-13.13,0.09,5.5,-91.88,113.6,-18.6,-153.36,-66.65,-9.88,55.06,-47.8,-44.07,-386.73,50.79,373.66,2.0
4.0,1.0,2.0,-101.63,-184.46,-9.07,-10.93,26.9,-11.28,-22.35,0.5,-62.43,-126.36,-115.99,-5.21,-221.43,1.95,37.77,-272.52,-6.76,66.93,-8.14,18.45,131.09,1.0
1.0,2.0,3.0,1.07,-63.9,2.37,-10.27,14.71,-91.69,10.32,-0.1,57.46,54.89,59.29,-43.86,231.48,-39.97,-12.33,-205.49,-36.75,12.88,-305.54,56.79,-143.02,2.0
2.0,2.0,3.0,-29.89,-105.52,-106.7,-12.69,-38.46,31.0,-2.13,4.98,-42.78,37.98,28.57,47.41,-158.13,-41.16,-5.49,4.28,2.87,-45.95,-185.75,-71.76,170.91,1.0
1.0,2.0,2.0,-61.68,-15.8,37.12,-9.14,45.93,-25.28,-4.18,0.73,102.17,76.96,-148.99,16.33,-66.5,33.45,-1.4,-12.68,-34.23,114.08,-42.01,-29.18,44.81,2.0
2.0,2.0,2.0,28.28,-193.26,48.27,-11.68,-4.33,-7.65,-9.02,1.23,18.66,-299.02,81.01,30.27,202.79,24.1,0.54,-47.14,6.25,-67.45,-15.44,135.17,81.53,2.0
2.0,2.0,3.0,29.41,261.8,38.27,14.42,-21.04,-5.47,3.33,2.52,29.21,-306.39,-383.51,55.43,190.56,2.54,-16.29,-151.19,9.36,39.55,321.01,87.75,-446.48,1.0
2.0,1.0,3.0,-26.71,-90.58,93.05,-13.04,-78.32,-47.11,-13.59,0.5,-1.99,72.86,-10.23,-32.94,209.44,-20.47,-8.25,-227.0,-21.39,-31.18,-65.4,43.95,-45.77,1.0
2.0,2.0,3.0,-58.99,-155.88,90.9,3.4,28.13,-113.4,-6.68,-1.93,-39.36,-27.36,83.46,13.82,-160.03,2.82,-11.76,268.89,-17.9,-48.53,75.79,34.83,231.8,2.0
1.0,2.0,4.0,25.56,214.5,103.06,21.8,46.96,-41.3,22.78,-0.16,-36.52,-155.8,44.42,-60.67,-11.86,5.3,10.05,-1.11,48.62,127.3,-24.19,46.85,7.9,2.0
2.0,1.0,2.0,-96.96,247.03,-51.89,50.98,-25.94,27.76,-9.76,0.3,-1.97,-107.57,137.05,-9.56,-114.25,17.14,13.33,-9.15,19.49,133.22,10.65,61.03,0.25,0.0
2.0,2.0,1.0,-48.47,-194.27,-171.26,22.8,-16.66,51.08,-19.91,-0.12,-121.47,132.72,-84.07,83.18,-206.17,1.59,-21.84,88.05,-38.68,22.38,-187.11,-119.81,141.94,1.0
2.0,2.0,3.0,18.52,161.12,11.44,-1.29,62.91,13.6,-6.43,-0.73,60.93,-95.57,-115.69,-26.39,67.97,-22.9,-2.86,-70.59,16.45,-9.29,-4.69,-15.4,-171.27,1.0
3.0,2.0,3.0,14.77,-65.3,-5.01,-3.18,-4.92,-38.93,-21.07,-0.01,-40.64,2.1,-79.32,6.42,-97.87,38.21,-10.99,-138.45,19.61,-72.99,8.14,-27.8,5.22,2.0
2.0,1.0,1.0,-15.16,193.93,94.65,10.3,38.89,-141.23,5.98,0.6,121.67,88.79,-94.83,-27.56,-108.69,-19.28,3.03,-52.88,16.06,-71.93,104.73,45.46,-121.6,0.0
2.0,2.0,2.0,-21.37,339.02,81.37,-13.02,5.27,49.75,-2.21,0.28,11.33,50.85,-37.92,9.88,106.8,8.66,-0.54,-105.58,0.39,19.51,318.43,163.3,-152.87,1.0
3.0,3.0,2.0,35.17,-145.52,-171.27,-29.89,0.15,37.08,-14.82,-1.32,20.96,94.64,121.01,13.2,177.42,-38.61,0.86,-174.0,39.31,-51.03,-144.45,48.73,-172.9,0.0
2.0,2.0,2.0,-15.22,304.36,15.65,-20.72,-55.0,37.48,4.19,-6.32,-22.67,-67.57,-140.73,-0.5,77.96,-47.26,18.38,-70.58,-43.67,71.83,145.06,-87.38,-237.58,1.0
3.0,1.0,2.0,-23.8,-154.05,119.53,15.58,29.84,49.78,-4.95,3.5,3.13,-7.78,114.16,-14.18,-22.52,77.81,1.82,-172.25,-64.92,56.59,83.47,50.39,326.45,2.0
1.0,2.0,2.0,73.54,244.14,138.14,-11.83,94.79,-32.69,-0.93,-1.22,-23.53,-249.27,64.97,-55.44,214.63,-23.05,-50.21,-227.63,-41.66,16.87,39.04,87.95,-111.58,2.0
1.0,1.0,2.0,72.07,195.44,115.37,2.01,-3.76,-84.18,-10.12,0.73,43.34,-128.89,-39.8,-28.51,-153.71,-13.98,-0.91,27.85,-55.57,-67.93,50.48,-207.14,58.37,1.0
3.0,2.0,1.0,8.15,229.86,-49.99,-9.74,-16.55,76.7,-6.61,-1.23,0.6,26.84,-377.33,29.53,454.83,-23.84,2.25,-423.89,12.55,-5.23,219.95,1.81,-674.39,1.0
1.0,2.0,3.0,-82.84,-247.77,3.67,1.98,81.64,-59.34,6.42,0.83,-13.31,-22.57,211.34,-55.36,29.75,-3.5,-3.79,-9.04,-32.07,81.11,-379.52,-25.24,206.89,0.0
2.0,1.0,3.0,-94.62,-255.94,65.84,2.32,99.02,-113.17,7.1,-1.25,-50.34,45.83,198.71,-4.79,-65.35,-15.52,-3.21,-8.25,-72.08,6.2,-33.61,-18.92,239.37,0.0
2.0,2.0,2.0,14.7,16.06,137.03,3.63,12.25,-81.18,-13.15,1.52,-52.27,-59.88,189.76,-23.3,160.89,-16.8,18.55,58.76,-22.89,14.64,181.2,0.23,8.7,2.0
2.0,3.0,3.0,45.75,-179.54,-109.81,-17.44,-11.56,-112.59,-5.16,-3.63,89.43,-124.15,-86.49,-18.93,-93.52,-57.76,-9.16,-244.13,-6.36,-14.06,-297.06,-33.7,-119.17,2.0
3.0,1.0,2.0,106.61,64.98,37.67,37.73,77.16,53.63,-28.06,-0.18,-38.74,-46.55,-115.13,-38.74,112.67,-43.88,10.9,-209.67,55.96,-77.72,-16.63,-37.86,-96.51,1.0
1.0,2.0,2.0,-32.38,-298.65,-22.4,-18.15,74.31,-22.39,-6.27,4.1,-27.95,-39.91,-104.21,-18.89,151.17,-12.64,-5.04,-102.22,38.16,-73.46,-339.39,-47.77,-7.91,2.0
1.0,2.0,2.0,4.07,-25.32,41.17,-17.68,90.99,-23.21,21.68,0.81,0.11,58.64,66.65,-14.27,58.96,-68.75,12.95,-128.59,33.1,9.29,-162.07,-37.42,91.62,0.0
1.0,2.0,1.0,-9.59,-11.08,33.19,7.66,6.16,10.95,11.2,-0.21,14.18,42.45,38.87,43.82,-42.39,-11.28,4.03,200.43,40.69,-3.25,4.8,-51.43,180.79,0.0
3.0,2.0,2.0,-52.78,124.46,156.71,19.69,-35.51,-36.19,-10.05,-2.06,-13.47,-1.2,-222.23,-120.23,36.35,7.89,-8.45,-315.11,-50.79,69.84,-46.75,-66.29,-123.08,0.0
3.0,2.0,0.0,-50.0,-213.86,36.29,0.78,-44.36,87.43,-10.92,-1.53,-28.21,-153.41,150.68,12.43,-203.63,33.76,2.84,17.78,-20.54,-50.1,-76.06,-126.62,509.75,0.0
2.0,1.0,2.0,70.03,-302.7,140.17,-31.92,58.65,-100.79,-18.98,1.79,25.19,22.66,188.88,20.84,237.15,12.24,34.15,34.25,-46.85,-51.95,162.03,65.41,116.4,2.0
3.0,3.0,2.0,36.93,-80.99,54.09,-8.62,27.16,-67.17,-5.93,2.33,4.23,87.15,-42.91,82.73,-276.75,-18.86,10.12,-31.3,-10.85,-65.11,350.16,-45.46,188.63,2.0
3.0,2.0,2.0,77.53,182.27,26.04,-33.64,32.45,18.76,-8.53,2.53,-12.57,-19.57,-101.96,-69.48,133.42,69.22,-15.57,-365.33,-32.42,11.4,37.6,-17.54,-267.77,1.0
1.0,1.0,2.0,19.24,33.98,123.15,22.06,-1.89,-79.63,-0.96,-1.38,-14.32,1.47,56.9,-38.01,124.49,21.73,9.32,26.69,-1.92,38.46,16.79,-36.88,-16.47,0.0
1.0,1.0,2.0,74.44,-96.08,103.96,-11.09,39.3,39.02,1.22,-2.36,-16.91,-167.71,-17.93,1.76,93.46,19.59,18.45,-166.51,-0.83,134.91,-58.72,67.1,192.46,1.0
1.0,3.0,2.0,-25.16,-55.33,103.16,-0.52,34.79,-37.88,12.71,-1.51,-7.94,161.61,70.31,-30.65,-115.24,67.67,-26.82,181.8,-49.7,-17.78,-199.95,-18.07,312.16,1.0
2.0,1.0,2.0,136.64,-142.69,-22.44,-8.69,8.84,-19.23,-18.66,1.36,31.35,-171.71,111.13,-13.34,29.01,-33.51,9.08,-115.92,-43.7,-70.71,-161.69,97.6,81.64,0.0
1.0,2.0,1.0,7.75,219.1,-228.95,-15.31,-58.58,-108.22,3.19,1.79,26.29,116.16,-190.74,-73.58,446.71,25.68,-6.66,-295.02,-39.37,107.43,-345.05,-47.16,-955.95,0.0
3.0,3.0,3.0,36.49,-315.75,-112.07,-1.27,-1.22,73.52,-9.69,-0.55,-55.12,110.89,-201.57,22.48,-36.76,41.77,2.11,-128.15,0.87,-27.54,-211.4,96.51,42.93,1.0
3.0,2.0,4.0,-60.21,-48.26,253.55,10.94,-79.22,-31.94,-16.27,-1.27,92.49,-65.5,-25.61,27.41,-54.97,5.88,2.21,60.29,9.94,4.46,491.69,-13.25,252.67,2.0
2.0,1.0,3.0,11.33,-28.89,100.03,-6.4,-63.76,-33.99,10.5,0.8,4.05,-7.72,148.51,0.93,56.63,15.9,6.37,168.25,-9.11,73.47,77.44,20.47,146.07,0.0
2.0,2.0,2.0,-43.49,68.7,79.24,-43.45,16.54,42.22,16.82,-0.08,101.39,76.67,160.16,-52.62,-125.73,-8.93,7.2,167.62,42.87,162.53,-154.66,-15.51,324.58,1.0
3.0,2.0,2.0,13.39,98.48,26.17,31.78,-81.75,23.99,-8.72,-0.35,-51.77,-162.57,-4.83,4.22,-15.97,-19.33,3.77,-19.63,1.7,151.47,112.16,80.26,1.54,0.0
1.0,1.0,1.0,-0.47,153.31,248.49,-13.31,-102.75,-64.55,0.08,-0.88,-33.88,-59.11,264.19,-34.48,438.49,21.97,-8.64,20.57,-66.74,-23.9,321.67,-114.26,-77.13,2.0
2.0,3.0,2.0,-5.6,4.2,147.87,-28.07,-11.92,23.0,0.03,2.26,12.83,14.45,83.7,-26.79,207.91,-56.62,2.44,-97.98,-7.8,-79.19,70.13,-31.56,91.09,1.0
2.0,3.0,2.0,-51.11,139.22,195.07,-30.27,58.97,-102.06,4.32,1.62,-86.76,-0.83,-106.1,-30.08,81.24,-0.01,-2.83,-205.97,-12.79,-25.33,288.84,-45.88,-123.37,0.0
2.0,1.0,2.0,-105.94,-97.35,1.46,-2.65,15.85,36.08,5.11,-0.17,-20.8,-41.12,159.86,49.89,409.87,-15.51,2.33,31.72,59.77,45.18,195.28,-26.61,-150.08,2.0
2.0,1.0,3.0,-58.65,-170.72,-2.46,1.84,-9.1,-11.22,-1.82,0.11,22.87,-58.12,154.61,-21.04,-7.52,-19.92,8.76,3.05,-18.05,-45.81,-231.14,109.16,202.62,0.0
1.0,1.0,2.0,-38.74,-284.98,-39.64,-2.23,9.95,94.79,13.43,0.53,-67.69,-109.91,53.04,101.37,280.36,4.36,-8.68,-15.26,20.26,-69.87,-123.07,57.83,151.38,2.0
2.0,1.0,2.0,79.4,-89.75,37.05,15.31,82.63,-11.5,-15.03,-3.97,77.38,-194.26,82.46,7.09,107.33,44.62,-8.01,125.78,5.43,20.55,80.13,102.93,23.13,2.0
2.0,3.0,2.0,-9.86,-2.19,10.14,-2.4,63.18,65.59,-12.29,3.5,-64.73,-152.86,89.73,-56.49,41.91,34.34,1.02,133.4,-33.4,72.3,-244.49,15.51,133.19,0.0
2.0,2.0,1.0,-82.75,-104.6,82.99,-6.68,9.84,-56.43,-19.65,-1.3,18.88,-9.64,-45.97,12.64,161.11,-24.24,-2.3,42.2,24.69,76.87,99.64,68.23,-56.88,2.0
3.0,1.0,1.0,-53.02,-75.54,140.18,6.72,106.28,-32.45,19.6,-0.8,23.99,-55.37,-16.0,-36.71,-547.81,-86.29,7.26,70.35,24.2,37.04,-88.23,7.32,599.01,1.0
3.0,1.0,2.0,-58.04,-17.13,-4.51,2.51,-2.54,0.46,-14.76,-0.0,-14.71,89.46,62.74,16.52,152.99,28.4,14.81,-137.11,-25.33,18.3,151.83,30.83,-120.13,1.0
2.0,2.0,1.0,77.53,-84.45,-4.74,-11.5,26.71,68.13,1.48,3.55,-53.23,-97.34,-99.78,-42.58,344.21,67.99,4.04,-292.98,-23.0,20.41,-133.1,75.38,-215.21,1.0
3.0,1.0,1.0,-64.37,-71.99,-45.59,-14.75,-66.68,40.23,-1.85,-1.06,2.26,132.39,-122.93,8.09,-149.69,-34.64,9.53,-140.32,47.26,153.66,-64.95,26.78,74.09,1.0
1.0,3.0,1.0,-4.33,273.6,116.09,8.06,12.7,-10.78,-12.34,1.97,35.45,-18.75,132.09,-28.63,-207.02,37.57,-8.28,276.49,43.83,66.25,35.4,31.09,252.76,1.0
3.0,1.0,2.0,-32.88,96.18,129.14,-5.77,28.4,-128.55,5.04,-1.06,46.06,15.44,-34.26,-62.39,197.89,29.46,-14.32,-250.26,8.73,-32.8,192.69,-68.75,-293.78,2.0
1.0,2.0,1.0,23.81,-178.72,-32.37,11.9,-1.79,5.68,-9.86,2.85,-33.16,-190.28,116.41,-40.79,8.63,7.54,-13.99,67.18,-35.92,-18.68,-353.26,-18.66,166.91,0.0
1.0,2.0,3.0,19.06,76.3,144.81,-11.56,-7.32,-59.18,20.29,0.97,-19.49,59.12,-118.61,3.37,70.95,-17.82,-5.94,24.07,-41.78,-52.28,153.71,-137.66,-32.49,1.0
3.0,2.0,3.0,-83.55,51.52,3.12,-2.33,-45.61,23.91,-1.65,-0.22,-8.2,-227.71,69.02,5.22,-198.88,31.08,9.91,-229.45,42.79,1.22,103.23,62.48,158.93,1.0
2.0,1.0,2.0,-81.34,143.32,29.85,-15.58,68.08,30.19,-4.58,5.09,-10.35,-94.4,-141.83,2.05,51.87,-0.98,-8.53,-168.57,-17.25,-124.5,99.32,62.12,-125.17,1.0
2.0,2.0,3.0,-37.31,-242.18,21.88,-21.53,-23.65,3.04,7.43,-4.33,1.39,-63.87,74.2,-71.85,269.98,98.37,29.1,-257.09,-2.92,-89.67,-292.0,-12.07,-9.85,2.0
