cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
2.0,3.0,2.0,-49.05,29.77,-41.03,-64.72,-71.99,32.31,-42.01,-22.39,6.05,-87.28,46.73,-217.46,-84.08,6.83,60.63,1.43,-49.92,23.23,-68.83,-26.66,12.08,0.0
1.0,3.0,2.0,-61.19,94.06,35.87,32.44,86.82,-101.25,-54.55,6.2,15.47,-0.87,-17.41,-88.32,34.94,-3.33,-27.96,-1.32,-13.78,-18.01,22.27,-186.62,-41.84,0.0
2.0,2.0,3.0,145.62,57.59,0.98,20.37,-182.98,-50.05,-26.25,27.67,7.95,36.27,-141.6,-82.87,-50.64,11.92,88.75,-3.98,71.35,63.82,19.5,268.07,-163.31,1.0
2.0,3.0,3.0,189.28,17.63,-0.56,-128.58,-66.16,92.25,17.27,-3.87,1.12,1.03,-0.6,57.56,-37.23,13.48,36.04,-4.34,94.3,-56.94,-43.75,90.49,38.5,1.0
3.0,2.0,3.0,-49.91,212.53,1.71,-101.34,-189.94,-74.99,-8.71,49.73,7.81,-0.04,-69.48,-35.78,36.47,-15.52,-12.1,0.68,-98.75,19.07,22.85,-44.71,-99.03,2.0
1.0,1.0,2.0,96.54,8.87,-85.79,0.22,101.14,18.42,-24.3,-66.82,7.06,5.04,49.89,-58.46,46.68,21.02,-77.5,-1.19,42.59,29.49,-48.45,-146.61,77.67,1.0
2.0,3.0,3.0,4.28,42.46,-81.1,14.6,-111.34,-55.68,-45.51,59.33,-1.12,65.14,9.39,108.82,-57.48,9.45,31.66,-0.08,64.71,32.8,-45.64,-84.66,-42.3,2.0
2.0,2.0,3.0,210.1,41.61,-42.76,106.66,-34.22,-50.83,94.95,-1.58,9.71,-5.09,9.94,26.34,-42.97,18.03,38.02,2.83,-71.84,-10.61,-45.64,-101.36,-53.79,1.0
2.0,2.0,1.0,-120.92,36.74,-17.01,96.29,-44.16,-72.68,-24.58,3.23,2.06,41.09,10.41,91.43,47.47,13.35,14.7,-0.14,17.95,-26.63,16.61,-153.11,-124.75,2.0
2.0,2.0,2.0,132.28,19.12,-36.5,48.81,-49.47,-66.3,-3.13,-48.97,1.28,29.45,15.26,-8.65,-24.76,5.89,27.73,1.43,-2.67,-48.99,0.83,-24.67,-34.08,1.0
3.0,3.0,2.0,-237.59,75.08,0.98,62.74,-133.49,-36.98,-8.13,-56.01,-3.47,-69.12,9.73,-151.71,-18.39,12.27,-8.4,-0.68,-9.36,7.24,-10.23,70.29,51.75,2.0
2.0,2.0,1.0,-32.62,-102.81,-3.51,-76.51,-15.43,125.42,-33.45,0.28,-14.39,-105.55,42.52,88.43,-51.82,-8.04,-40.07,2.69,11.91,-11.14,-91.27,-15.55,62.76,1.0
3.0,2.0,2.0,-139.55,149.12,-29.99,3.85,-235.19,-58.2,-55.67,57.44,-3.83,-63.73,-26.01,-108.98,27.56,-9.8,48.41,-4.8,-92.78,-51.27,11.75,-46.42,-96.97,2.0
2.0,3.0,3.0,89.03,43.26,48.17,-114.59,10.12,1.62,-18.4,-49.46,0.64,-116.82,47.19,-25.3,4.76,-15.55,21.19,-10.21,206.55,-13.47,34.41,-10.7,74.65,0.0
2.0,2.0,3.0,-222.04,118.49,-38.09,-116.18,-142.69,36.99,10.85,54.23,-2.78,147.5,9.46,122.2,80.54,-26.36,-0.8,-0.04,90.1,10.06,10.56,-291.0,-178.99,0.0
2.0,2.0,2.0,57.98,76.04,56.18,-13.17,-45.43,-81.0,46.47,11.19,15.01,4.08,-1.23,44.26,-64.71,2.65,-4.17,-2.4,6.6,10.07,29.74,-125.9,-181.05,0.0
2.0,2.0,2.0,61.05,48.33,-1.71,-18.55,-56.68,-10.34,-25.99,-46.92,-5.09,-18.41,-54.4,140.81,6.36,-11.56,-21.84,4.12,98.7,28.15,-9.75,-60.45,-41.41,1.0
1.0,2.0,1.0,385.46,-69.45,76.49,-130.23,221.07,109.48,7.94,19.47,13.81,-2.44,66.21,55.37,-51.27,-21.41,-31.95,-1.27,-126.69,-4.07,-44.51,-282.95,-57.22,2.0
1.0,2.0,2.0,-92.85,-65.87,93.85,66.31,57.42,-23.2,-40.75,25.64,-3.93,-125.02,-69.96,-99.49,-21.7,5.22,-20.25,0.89,82.89,48.8,71.37,212.76,13.02,0.0
2.0,1.0,1.0,-68.66,244.21,-104.1,-55.77,-30.88,-113.45,44.7,26.38,12.73,-63.77,-36.24,-174.74,-28.32,-18.99,-27.18,-0.84,-38.48,10.94,-60.05,-216.45,109.95,0.0
1.0,2.0,2.0,-51.28,10.99,42.29,-24.98,222.59,85.52,-30.55,14.0,0.47,5.55,-46.83,-114.08,60.25,3.01,-35.46,3.37,175.78,21.29,21.32,-27.49,177.81,0.0
3.0,2.0,2.0,-210.0,101.81,13.86,-41.57,-118.56,47.71,52.35,-23.41,5.12,-127.59,37.81,137.58,112.26,-14.62,-71.47,-5.24,42.58,-49.62,-24.96,13.89,33.23,2.0
1.0,2.0,3.0,-69.08,29.38,66.56,-3.85,113.03,46.25,74.98,-13.55,1.72,-39.62,-80.31,22.41,-42.65,-1.53,-46.22,2.61,64.64,3.0,10.23,-26.23,59.03,1.0
1.0,2.0,2.0,191.47,0.56,25.03,-127.68,80.22,51.52,-49.22,6.03,7.61,41.54,-63.87,-141.21,-34.77,11.1,-40.64,-1.82,-77.69,-2.97,10.96,-175.04,-171.53,2.0
2.0,2.0,0.0,314.15,-245.3,13.36,-7.32,152.39,-182.4,-30.35,24.29,-4.58,3.12,59.24,245.3,-20.94,2.3,-34.09,-3.06,-10.5,13.64,83.93,438.34,145.99,0.0
2.0,3.0,1.0,-224.19,50.41,77.92,-113.85,-124.67,38.4,72.68,1.61,2.39,-39.63,19.8,62.3,20.26,-4.07,21.83,1.89,-8.08,-66.42,-24.26,-47.18,-91.9,1.0
0.0,3.0,2.0,-12.73,-87.91,-96.44,-71.33,99.34,33.1,-70.91,19.31,3.64,9.81,-104.65,107.48,44.1,4.24,-23.77,1.74,-70.05,-21.5,1.8,-55.88,-188.12,0.0
2.0,1.0,2.0,105.99,47.77,0.25,-107.27,-81.35,-4.84,53.19,58.3,-2.65,-62.5,13.35,-74.32,-10.81,-6.4,-15.6,1.16,-214.6,-67.93,-34.32,-150.49,-55.09,1.0
3.0,2.0,2.0,68.93,65.94,36.17,-13.63,-164.58,70.71,-30.04,12.97,-0.28,-85.27,21.42,89.65,-17.44,-9.22,6.07,2.26,-90.98,1.61,-60.71,-19.81,-44.48,1.0
2.0,2.0,2.0,28.18,-47.6,40.71,0.26,1.3,10.82,-1.54,6.91,-1.71,-28.05,-3.09,-139.8,6.19,9.67,-0.24,-4.34,-0.18,-39.96,20.24,-2.39,-85.76,1.0
2.0,1.0,2.0,-242.24,127.81,30.37,-82.25,-7.39,-85.71,9.81,43.63,11.8,-24.79,-36.54,48.02,17.44,-17.31,-8.92,2.44,-59.07,23.25,55.97,-112.74,-85.37,2.0
2.0,2.0,3.0,-413.69,132.55,86.05,-31.07,-166.46,15.05,18.13,31.98,-4.25,45.2,-79.23,-229.0,-12.11,-5.13,-33.86,2.08,-103.55,11.34,-9.9,55.26,16.66,2.0
1.0,3.0,1.0,-218.27,73.73,-10.3,67.51,86.75,-31.19,13.96,-0.21,-2.64,94.58,-165.09,37.6,-75.5,-3.15,0.79,2.66,-13.74,-6.88,-53.93,-1.07,127.01,2.0
1.0,2.0,2.0,-88.7,-8.25,-27.46,99.34,31.91,27.16,-0.03,-31.76,2.61,30.34,-20.76,170.6,12.01,17.83,-41.26,2.05,-134.25,-23.14,-18.62,-43.29,-21.65,1.0
2.0,3.0,1.0,255.23,38.03,-74.05,-15.82,-63.41,-19.73,-61.79,-9.39,10.68,57.79,-56.74,-52.02,30.53,17.39,-15.44,0.63,22.24,-5.15,64.11,-57.81,-300.8,2.0
1.0,2.0,2.0,29.92,26.14,161.55,-76.84,80.47,-30.05,35.67,-15.44,2.99,-81.95,-52.86,-91.6,-63.91,5.68,-53.19,0.48,-183.86,-52.21,17.89,-81.76,-14.9,0.0
2.0,2.0,1.0,-192.85,17.78,-95.5,-98.91,-99.39,-65.59,32.98,-3.09,-1.72,15.62,20.13,-62.08,-8.28,-0.83,20.54,-2.83,156.7,15.63,61.43,-24.01,-142.01,2.0
3.0,3.0,2.0,71.78,87.17,80.16,103.26,-64.09,29.65,61.22,-12.05,4.0,9.1,28.83,-177.24,32.75,-14.0,-14.34,-2.09,48.0,25.15,19.99,66.56,63.54,0.0
2.0,2.0,4.0,184.75,35.12,-60.48,6.62,-99.23,64.02,-33.48,32.58,1.97,46.47,47.56,-61.35,-9.25,-6.51,15.6,0.51,116.85,-9.12,25.52,-13.33,-72.4,0.0
2.0,3.0,1.0,114.29,36.01,43.91,-33.85,139.51,55.32,-19.71,-48.68,7.53,-4.12,41.78,115.81,11.8,-10.66,-30.13,0.64,-114.3,37.74,-78.78,-159.07,170.22,1.0
2.0,3.0,3.0,281.91,-75.68,24.13,78.62,-25.35,18.11,-31.54,38.47,-5.08,48.78,168.51,136.77,-14.25,4.13,68.98,5.63,-69.08,19.77,-19.63,-179.51,-21.52,1.0
2.0,3.0,2.0,151.49,55.96,12.22,-50.32,12.85,-25.14,-15.05,48.5,2.92,-12.86,-27.93,102.75,-9.6,-0.82,8.99,5.4,-27.68,21.2,15.16,-108.37,-44.86,0.0
1.0,2.0,2.0,-13.68,-70.56,-49.52,41.21,-75.58,-68.62,-97.92,-11.08,-10.08,-70.78,141.23,23.14,-97.69,-14.91,4.5,2.86,2.12,-59.99,7.04,-211.01,-110.57,1.0
2.0,3.0,2.0,22.87,211.22,21.3,46.49,-63.57,-78.22,-21.72,52.43,11.27,-21.1,-3.17,-183.32,55.63,-18.64,-24.64,-4.65,40.97,22.92,-43.47,-185.7,66.48,0.0
2.0,2.0,2.0,180.18,98.79,47.44,-24.35,-27.56,-134.66,-22.22,4.01,4.67,-7.5,-89.58,-73.1,-2.21,15.07,-41.15,-5.37,137.18,1.55,16.66,-156.02,-126.0,0.0
1.0,1.0,1.0,-186.75,101.13,26.78,-70.11,147.6,26.84,8.32,41.33,7.47,56.16,-151.85,32.71,98.18,-11.87,-45.13,2.11,50.28,-20.01,6.09,-158.83,-13.25,2.0
2.0,2.0,3.0,-64.87,156.97,-1.43,-10.84,0.24,-33.43,27.26,35.32,18.04,-33.64,-94.66,-81.99,-6.69,15.48,42.93,1.01,56.69,-44.55,37.24,-24.56,-59.69,1.0
2.0,3.0,1.0,-167.43,-21.08,-26.67,-72.77,42.1,-25.23,-45.6,30.79,0.2,-63.62,10.7,-88.91,59.18,-8.31,9.62,-0.17,-33.85,-28.58,88.6,-47.6,-104.48,2.0
1.0,2.0,2.0,170.04,40.11,73.04,-14.05,-18.7,-101.6,-8.85,48.61,1.14,31.11,-76.6,-172.28,33.57,-6.42,-22.28,3.2,53.8,13.16,-6.6,-99.82,-96.05,0.0
2.0,3.0,2.0,90.79,92.96,-40.93,92.65,-86.75,-49.1,48.1,-13.21,10.38,14.16,-52.88,-60.32,17.35,-13.76,16.21,-1.21,-0.67,15.57,-14.64,-7.31,-96.28,1.0
2.0,3.0,2.0,-100.4,45.47,98.27,-16.52,-132.76,-14.53,26.81,-4.49,4.62,35.11,67.87,-114.36,58.78,26.63,45.75,-0.11,86.92,73.18,-42.07,-4.59,-12.17,2.0
3.0,3.0,2.0,-571.75,93.75,8.68,-21.71,-186.99,-62.04,-18.81,-32.29,-2.66,43.41,100.54,140.22,7.18,-19.7,-48.88,0.02,54.71,35.52,-40.93,172.11,224.86,2.0
1.0,3.0,1.0,27.94,-174.11,59.54,52.51,122.69,24.97,17.59,0.43,-13.68,-45.49,40.83,-2.86,-3.31,-29.45,-34.95,-2.85,3.48,-32.23,24.68,-65.71,-36.7,2.0
3.0,3.0,1.0,185.96,102.82,12.58,-36.58,-0.33,30.71,5.86,-28.0,2.49,-51.88,15.7,-103.44,-39.8,-6.59,-39.59,1.65,-87.56,-23.93,-26.15,-205.27,4.04,2.0
0.0,2.0,1.0,-18.9,-75.38,-19.15,-1.6,344.53,119.09,57.47,-43.93,-7.1,-47.45,-110.6,-71.64,-53.22,-28.69,27.99,-0.78,21.82,-3.08,-0.95,-80.21,178.69,0.0
2.0,2.0,1.0,84.25,-163.36,89.52,80.55,40.8,-167.5,50.41,-29.99,-3.59,61.17,79.93,-11.52,-16.66,-10.28,-19.78,4.86,-19.01,-18.65,80.44,184.45,-26.36,0.0
1.0,2.0,2.0,-106.42,-79.73,-0.74,13.8,37.08,44.24,88.35,25.7,-0.25,84.97,135.38,58.42,85.99,19.18,-1.84,-4.02,53.41,35.56,-70.85,-207.26,11.16,1.0
1.0,2.0,2.0,-118.27,-29.55,16.04,11.34,21.42,-3.83,-13.31,-15.9,-1.26,-80.59,-65.15,58.97,71.42,-9.16,-25.56,1.09,-21.34,-58.64,12.23,-61.06,-121.94,1.0
1.0,1.0,2.0,-123.2,91.18,43.67,111.75,-16.45,28.48,26.65,49.52,16.03,29.14,9.54,-7.92,-35.27,3.09,58.42,1.61,-71.34,12.09,-69.92,-207.56,-75.11,0.0
2.0,2.0,2.0,,95.11,73.96,-13.98,-32.02,11.7,0.03,3.2,-3.96,-92.26,-134.76,76.38,-27.45,-7.66,22.98,1.08,67.48,-10.37,-8.74,140.02,102.13,0.0
2.0,2.0,2.0,307.04,-96.55,19.63,-98.11,90.48,-4.93,-14.46,35.72,-3.15,-34.06,65.82,185.55,-8.14,2.72,-52.01,2.42,148.28,-49.64,25.31,121.68,115.01,0.0
2.0,3.0,2.0,41.34,-70.98,16.53,2.71,79.75,31.71,-10.79,24.43,4.5,-52.67,86.87,-24.07,-7.2,-2.89,-53.5,0.47,148.67,3.69,45.33,-11.83,-17.78,0.0
1.0,2.0,2.0,43.94,83.91,-17.29,39.71,37.56,-86.87,6.41,31.75,9.22,19.73,-113.43,-2.29,-122.41,-1.46,17.7,-4.11,-75.94,7.0,12.6,-120.41,-110.68,0.0
2.0,3.0,2.0,-161.81,156.25,-47.23,112.06,-68.18,38.27,43.65,68.32,14.13,32.2,-14.34,-195.52,8.35,-18.8,-10.41,1.02,-96.43,-13.8,12.58,-123.18,-89.62,1.0
2.0,2.0,3.0,-200.94,30.97,2.16,-37.29,-170.79,-42.35,-19.1,-8.04,7.17,119.41,33.25,-26.96,19.19,9.27,-7.81,2.03,-58.52,8.55,-4.69,144.13,-63.17,2.0
1.0,3.0,2.0,-131.81,81.31,50.41,17.29,-28.42,-12.89,95.23,-15.47,16.78,23.4,29.05,36.34,-42.24,-5.33,5.8,0.14,-118.59,-23.02,-28.44,-219.71,-140.91,0.0
1.0,2.0,2.0,-56.46,-14.99,16.9,-64.93,188.43,-43.89,34.97,0.96,10.89,-44.94,-1.91,15.95,-0.3,-12.02,-23.3,-2.6,-39.42,33.23,27.59,-93.22,35.52,2.0
2.0,3.0,3.0,30.07,96.05,20.51,56.78,-6.06,-49.21,43.88,66.58,12.92,42.59,-48.77,-55.66,2.04,-3.36,-64.31,-2.38,99.99,-34.68,46.48,25.87,-39.44,1.0
2.0,2.0,2.0,76.11,-25.6,88.83,-15.8,-56.5,-35.96,49.95,61.95,-6.69,36.11,18.91,36.18,31.57,-6.81,26.69,1.02,-92.28,60.99,-18.86,-136.25,-97.68,2.0
2.0,1.0,1.0,-201.57,18.22,-24.51,22.17,-53.5,-14.9,-48.29,-26.87,-10.62,100.55,-45.92,65.97,6.91,4.64,38.62,5.4,67.78,19.64,54.78,35.89,-49.05,2.0
2.0,2.0,2.0,289.16,-50.65,34.57,65.48,-50.78,3.69,50.66,-19.89,-2.64,22.52,118.32,130.53,47.86,-2.05,16.29,1.29,-16.11,-27.71,-24.0,-82.15,-33.03,1.0
1.0,2.0,4.0,18.94,85.7,-50.46,-10.09,32.57,124.57,-55.3,27.96,17.14,131.73,170.04,45.26,15.69,-10.76,-21.71,2.68,-18.12,22.43,-117.47,-238.98,170.73,1.0
1.0,4.0,2.0,-92.94,-56.12,-13.35,-47.51,107.5,-0.19,-10.49,-28.82,11.02,101.65,-47.93,-38.0,12.1,-7.98,-22.47,2.73,118.2,-39.17,-20.39,34.24,-38.16,1.0
1.0,3.0,2.0,35.15,-98.14,1.29,-62.57,26.17,-57.75,53.66,-24.42,-3.95,56.04,148.96,172.73,-9.89,-2.57,-23.06,2.72,17.83,3.1,-11.85,-67.46,54.48,1.0
3.0,2.0,3.0,124.7,117.11,-68.07,7.98,-128.12,-86.97,-33.47,9.5,1.47,-22.88,-53.71,-17.01,13.08,2.06,6.05,-0.22,-188.52,41.77,22.57,6.47,-56.22,0.0
3.0,3.0,2.0,167.13,16.82,-23.53,35.68,13.17,71.0,26.59,-26.93,-0.82,53.47,33.1,118.25,-92.7,6.13,50.57,-1.25,-143.11,-7.54,30.95,11.37,42.09,0.0
1.0,4.0,1.0,60.65,93.47,-90.04,-139.8,140.12,-18.31,21.86,11.26,9.05,117.32,-67.56,-81.76,-5.39,10.85,41.89,2.61,55.73,-15.97,-11.26,-273.22,-17.66,0.0
1.0,2.0,1.0,310.06,-273.61,-0.69,25.7,91.43,-73.09,-9.6,7.49,-1.5,-47.78,94.2,13.82,-5.32,5.95,-38.89,-0.1,-43.14,81.17,33.9,317.23,5.95,0.0
2.0,2.0,1.0,123.2,-191.52,47.43,11.02,31.12,-58.67,-4.75,18.92,-6.77,-29.71,71.19,27.73,-33.25,-14.38,29.54,-0.43,65.16,-74.93,24.25,258.44,41.88,0.0
2.0,1.0,2.0,94.43,34.24,54.09,10.24,-57.14,-14.52,-50.64,-19.46,-0.07,-22.87,14.19,-7.53,-10.73,-18.02,62.6,2.76,-148.33,19.46,12.76,-26.15,-37.07,1.0
1.0,3.0,2.0,-165.56,52.97,25.52,-44.11,142.31,-55.43,7.35,27.82,12.2,,-28.72,-5.03,5.78,-20.32,-26.63,1.43,-74.24,30.37,50.81,-181.14,-52.56,2.0
1.0,1.0,2.0,-110.14,22.34,-5.05,-108.23,12.64,-52.79,41.69,9.11,6.69,96.8,-11.13,98.17,23.52,-16.61,-30.89,-0.4,25.84,-10.49,-32.6,-113.11,-38.8,1.0
3.0,0.0,1.0,156.16,38.99,-20.97,73.47,-132.19,89.41,-15.18,5.76,8.28,-36.53,10.15,35.65,64.37,9.64,43.31,0.21,-149.29,-27.06,-11.71,-84.33,-241.8,2.0
2.0,2.0,2.0,14.39,39.34,-32.48,-71.33,-13.94,92.74,6.07,-30.31,9.71,-10.85,-58.06,98.65,-51.68,-5.53,31.16,5.14,-68.98,26.39,10.88,-65.72,-172.8,2.0
2.0,3.0,3.0,-77.2,180.13,-33.3,-37.45,15.4,-5.27,53.71,46.32,19.13,-29.17,-56.72,172.16,0.43,22.77,-99.65,4.41,12.6,-15.72,28.55,-168.2,-64.51,2.0
3.0,2.0,2.0,-2.64,152.12,63.67,-110.92,-147.48,58.56,-62.85,39.11,14.48,70.73,13.44,1.12,-82.8,-7.39,-36.96,-7.57,-96.38,19.39,-38.47,-74.49,-84.98,1.0
1.0,3.0,3.0,71.57,-49.33,-16.75,9.39,170.31,13.21,14.47,-9.6,8.31,46.28,48.38,-152.18,29.61,-7.99,10.16,1.32,18.67,42.54,73.12,-86.77,-15.99,0.0
1.0,2.0,1.0,77.8,-115.06,5.12,-115.01,-19.68,-48.47,-17.17,26.47,-2.76,-11.4,157.12,-205.05,73.39,7.81,62.37,0.97,60.09,-53.31,-29.1,-119.5,-55.76,1.0
2.0,3.0,2.0,-165.2,188.88,-2.54,117.57,-46.86,-3.15,-45.11,18.65,15.64,43.37,-40.59,-29.95,34.41,6.1,6.84,1.95,-5.03,-10.25,9.38,-118.54,-40.39,1.0
2.0,3.0,1.0,245.2,-100.47,4.32,-121.37,37.51,-113.04,12.95,5.26,2.1,4.04,85.47,80.37,3.74,19.71,14.76,-1.07,13.17,5.81,9.01,-44.13,-69.32,0.0
2.0,3.0,2.0,131.5,28.28,-27.11,106.2,67.31,-46.57,-43.35,-26.91,4.31,-7.46,-12.23,65.76,28.55,1.9,-53.1,-3.85,11.37,13.31,27.01,-100.1,-19.2,0.0
2.0,2.0,2.0,70.62,125.99,12.93,10.83,-34.54,130.27,-27.11,-22.64,9.28,-18.22,-14.08,57.23,-14.79,25.4,-21.49,2.96,-75.42,58.63,-52.97,-232.68,-72.37,2.0
1.0,2.0,3.0,20.76,62.81,82.95,80.01,68.57,49.79,32.7,-1.51,8.92,62.64,-49.59,96.48,-47.75,-4.78,-77.41,0.68,73.56,16.43,10.36,-129.73,-49.91,2.0
2.0,1.0,1.0,-220.65,168.9,19.7,-32.61,77.27,2.39,-24.42,30.25,8.93,31.37,-38.8,-180.64,-50.84,-16.01,-46.15,0.87,-62.05,-12.84,-4.49,-13.41,214.28,2.0
2.0,1.0,2.0,76.56,111.1,1.69,54.16,134.43,24.93,-25.67,-3.25,7.32,60.97,8.22,65.65,-33.18,-12.42,5.66,-2.4,-32.6,34.86,-3.84,-174.31,153.3,1.0
2.0,2.0,2.0,-359.5,19.52,94.91,-38.22,-83.91,46.89,67.71,59.9,-2.39,-2.57,91.2,75.16,14.47,-2.81,68.42,-3.18,12.25,-1.11,-44.93,28.87,110.24,2.0
2.0,2.0,2.0,-86.43,72.25,19.25,-34.93,-7.9,53.48,21.18,39.73,9.74,-34.17,29.04,48.04,21.54,10.36,2.6,-4.19,-180.45,8.55,-31.11,-111.7,-6.72,1.0
2.0,3.0,3.0,390.98,-53.88,52.3,51.3,-124.52,-99.94,-23.44,8.0,-4.46,4.61,-67.97,16.58,-41.01,14.11,-51.81,1.01,-133.93,28.37,-30.6,216.54,-50.01,2.0
3.0,4.0,2.0,109.14,77.68,49.49,38.88,-206.7,-166.62,-8.26,33.27,-11.57,-2.7,31.78,151.13,-14.81,-9.78,33.99,-0.34,-90.23,-2.98,62.53,-84.64,-125.15,1.0
2.0,3.0,2.0,-148.18,6.78,19.75,-24.04,-64.52,28.43,53.49,-59.69,-2.72,-30.2,11.8,135.52,34.92,10.2,17.38,0.78,-61.09,-38.7,-12.04,-12.15,-31.49,2.0
2.0,2.0,2.0,-158.93,145.88,31.15,-67.52,-112.93,-39.13,-27.57,-3.71,11.54,-89.76,-84.91,-93.76,25.24,-1.68,-52.16,1.47,50.26,63.88,11.46,-19.73,-120.1,1.0
1.0,2.0,1.0,384.9,-193.88,-35.04,72.55,136.03,-20.26,47.55,-35.57,2.53,91.34,26.83,-35.83,-31.25,-1.47,-13.03,-1.83,149.87,-49.18,-5.48,213.3,35.05,0.0
1.0,3.0,2.0,32.35,-17.66,11.4,72.68,82.58,-16.2,-35.22,-35.47,9.23,109.52,-37.42,8.92,46.89,7.96,18.81,1.86,74.31,13.81,4.1,120.81,54.92,1.0
2.0,3.0,2.0,-235.88,28.84,8.06,-86.51,8.93,-10.17,10.55,-52.99,-1.26,46.16,56.32,4.03,27.31,-4.45,23.95,-2.86,-74.44,-1.98,-41.39,18.69,188.98,2.0
1.0,1.0,1.0,-84.99,-4.71,-22.08,55.28,145.22,55.1,-21.84,21.93,-5.07,5.59,-101.05,161.92,-96.77,12.63,-48.8,0.32,-33.63,10.09,-23.2,-256.44,-61.93,2.0
2.0,1.0,2.0,-84.23,7.34,-35.49,-16.91,-19.28,28.63,17.86,-26.02,2.13,142.7,-57.09,136.19,11.46,-1.99,-23.3,-3.88,11.49,-27.1,71.16,227.85,-10.69,0.0
1.0,2.0,1.0,-358.0,-36.63,-27.45,-40.07,68.6,57.1,-89.26,1.34,-3.98,-111.58,27.13,6.91,-49.35,16.02,-4.77,3.41,57.77,-36.37,-28.07,-168.8,-4.41,1.0
3.0,3.0,1.0,-136.31,206.62,-9.1,43.11,-86.89,9.69,12.85,-2.22,8.73,27.28,-47.34,181.17,59.26,6.88,3.15,2.52,93.76,-15.14,-6.28,-0.69,69.95,2.0
2.0,1.0,2.0,164.12,132.87,105.12,55.84,-11.69,-58.93,43.21,-25.43,16.08,-70.09,-135.84,-43.28,-84.76,-10.24,-43.92,-2.52,-102.43,13.26,-29.97,77.3,9.54,1.0
1.0,3.0,1.0,-260.39,-101.96,-63.29,57.87,24.48,-88.77,15.7,3.38,-7.13,25.43,-21.07,-121.68,12.2,23.94,54.48,1.56,-68.3,8.49,87.76,92.85,-109.02,1.0
3.0,2.0,2.0,-61.67,121.56,26.5,49.76,-29.68,2.77,9.95,7.44,4.49,10.37,38.42,6.64,46.75,17.81,-37.81,-3.57,-32.94,24.51,25.77,78.62,171.0,0.0
2.0,3.0,1.0,326.66,-64.81,6.43,146.75,68.64,-15.37,27.29,23.85,5.8,-2.88,98.91,56.42,-52.38,12.14,-30.46,0.86,6.62,9.68,-42.69,194.73,221.24,0.0
2.0,3.0,2.0,-341.8,32.48,-64.02,22.29,-53.97,25.78,57.71,23.61,4.39,-23.51,44.74,113.88,-12.23,-4.04,-24.71,-4.99,-23.26,10.07,-28.45,66.66,78.95,2.0
2.0,2.0,3.0,-3.43,26.52,29.18,17.01,-45.95,-47.92,-71.06,-34.87,3.47,-35.87,32.12,89.09,17.15,-6.54,16.26,-0.62,-56.5,24.53,3.66,-69.56,-49.62,2.0
2.0,2.0,2.0,226.65,63.88,-106.07,19.01,-41.37,-161.34,-20.21,5.86,3.15,-32.26,-93.89,143.28,-58.67,15.57,-14.47,3.29,-27.99,-12.33,57.8,-51.78,-164.73,2.0
2.0,2.0,2.0,-29.14,79.09,-24.16,-36.78,-84.56,-26.55,1.93,-4.44,6.54,74.44,-42.19,125.15,1.95,1.81,44.96,-2.67,138.64,-32.62,-4.44,32.94,-47.79,1.0
2.0,3.0,1.0,-75.03,-56.25,-7.1,61.0,-112.43,104.32,-42.84,14.72,-14.5,66.57,53.55,146.23,-65.68,1.18,46.22,1.08,-118.01,15.46,-87.51,-107.25,-41.81,1.0
2.0,2.0,2.0,344.39,-21.0,-60.49,13.09,-22.42,25.66,-40.56,38.14,-2.78,-38.28,-72.47,-58.92,-85.6,2.8,82.53,-0.12,3.99,-25.62,-2.49,87.54,-55.18,1.0
1.0,2.0,2.0,-199.32,139.91,27.1,56.58,-44.39,57.89,-12.84,11.49,10.28,12.36,-48.97,-139.18,7.78,-14.75,-5.13,3.45,187.24,-1.92,-116.46,-220.18,-8.72,0.0
2.0,3.0,2.0,-43.16,49.17,22.05,66.95,60.38,-13.8,-30.22,22.69,2.52,-27.75,-61.22,73.13,79.78,-10.02,-49.4,-0.8,-134.14,-22.28,53.02,10.28,14.08,0.0
2.0,2.0,2.0,76.82,0.58,37.64,-70.79,12.36,16.02,-12.97,-31.83,3.52,11.75,17.23,-21.15,34.91,-2.08,-6.71,6.78,-76.56,50.81,17.57,-105.23,-91.27,2.0
1.0,2.0,0.0,-176.75,-125.35,40.35,-34.57,1.67,-149.97,-23.96,-1.33,-9.74,18.94,51.48,-145.63,19.3,2.08,-5.24,-2.33,-100.89,28.3,39.45,61.52,-39.11,2.0
3.0,1.0,1.0,68.64,9.55,-21.36,91.73,-85.19,-62.19,23.31,10.96,1.53,59.1,30.84,90.32,-69.01,-7.13,-100.99,1.41,-3.49,19.7,52.32,80.26,-75.47,1.0
2.0,2.0,2.0,183.99,-0.47,23.01,-21.53,96.21,-3.11,19.56,20.93,5.49,17.75,46.75,-103.05,34.41,3.49,-9.77,-2.58,55.05,-17.7,63.1,-108.21,-28.74,0.0
1.0,2.0,1.0,-142.85,-169.9,2.24,0.48,-45.44,-140.65,-22.16,27.64,-20.2,-31.43,80.68,81.42,-55.66,15.6,-36.54,0.55,42.64,-12.98,8.54,76.81,0.69,2.0
