cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
2.0,2.0,1.0,-16.03,-12.65,79.73,-0.33,-44.09,23.12,-41.62,19.91,35.91,42.28,104.34,-0.75,5.97,41.89,81.34,-7.96,1.0
2.0,1.0,3.0,-8.87,62.73,-10.16,-76.42,168.74,-44.21,-106.8,74.02,-192.66,-86.5,-69.58,296.11,-132.2,-16.88,237.46,-28.19,1.0
2.0,2.0,1.0,-9.71,32.91,46.72,4.0,40.22,-40.45,73.68,20.33,-15.89,56.09,113.11,90.93,-41.86,20.74,92.06,-67.28,2.0
2.0,2.0,1.0,5.9,29.48,-33.38,0.7,90.25,13.75,70.01,3.29,-38.14,-73.63,50.36,84.37,15.33,13.39,131.7,-41.77,2.0
2.0,1.0,1.0,24.75,26.07,61.72,49.64,85.49,39.2,102.72,13.86,-87.99,8.62,-59.75,-8.46,-11.63,3.59,-15.37,-11.27,0.0
1.0,2.0,1.0,-28.5,43.33,-111.93,19.31,57.94,54.79,-10.3,-27.83,83.49,63.49,-3.2,-1.52,7.87,16.4,38.5,-39.49,2.0
2.0,1.0,1.0,-25.7,-25.37,-29.35,-41.38,142.67,42.73,120.39,-14.72,-136.19,14.02,-136.22,88.78,16.54,11.77,-68.88,-13.15,0.0
0.0,1.0,1.0,9.52,23.29,-35.34,24.88,26.58,-12.03,-58.64,13.14,43.33,-33.29,-57.06,-240.58,-84.84,70.57,-72.33,-75.95,2.0
1.0,2.0,2.0,-10.77,-35.06,90.61,-49.85,71.68,59.01,59.92,14.05,-71.36,-4.53,-44.58,-8.03,5.28,32.57,98.25,50.09,0.0
2.0,2.0,1.0,10.94,18.09,32.11,-28.94,111.18,21.9,31.08,-1.24,-26.84,-26.59,-94.36,225.5,15.06,-22.05,-134.35,-16.73,0.0
2.0,2.0,1.0,8.41,-6.97,-43.06,-18.0,214.13,-41.24,-19.72,46.33,-84.1,11.64,30.92,215.97,-10.11,6.3,2.3,-10.79,1.0
2.0,0.0,1.0,-45.14,104.09,43.49,-39.09,81.06,24.04,-151.14,-36.45,-127.43,-44.3,-130.13,-23.37,28.65,85.28,-3.3,32.64,0.0
2.0,2.0,2.0,-0.2,12.11,13.66,-39.66,238.62,46.01,-26.24,-4.49,-52.0,51.44,-2.86,181.38,-5.63,46.4,-29.0,-24.97,1.0
2.0,2.0,1.0,5.37,75.07,-10.1,-35.72,117.3,35.82,47.54,8.97,-131.89,99.01,-68.43,174.75,-10.39,68.68,51.84,32.93,2.0
2.0,1.0,2.0,4.94,64.09,-82.75,9.68,221.91,86.28,-113.61,21.23,-55.08,43.95,34.14,44.87,-82.4,62.38,4.62,-109.18,2.0
1.0,2.0,1.0,-21.93,28.23,18.86,20.99,-40.7,52.05,-31.24,-12.85,116.5,-8.06,105.94,-86.23,21.35,53.26,181.92,-17.11,2.0
2.0,1.0,2.0,15.23,32.02,133.99,-7.33,-125.37,6.53,-19.8,-2.32,8.57,-118.76,-62.6,22.47,-79.12,-45.56,35.29,-72.31,2.0
1.0,2.0,2.0,1.98,-32.15,17.65,-29.29,242.81,-27.39,31.0,13.88,-62.47,18.17,-75.79,112.33,-30.58,35.79,-1.58,4.81,1.0
1.0,2.0,2.0,17.79,0.62,-98.99,18.03,-262.4,-39.71,-49.46,-15.94,202.95,-18.56,-10.91,-86.07,-13.49,9.27,-80.9,-66.14,1.0
2.0,1.0,2.0,-22.15,50.5,30.76,38.71,127.84,57.86,9.05,19.31,-14.08,26.46,-75.07,-54.09,-49.59,117.93,137.87,-132.97,2.0
2.0,2.0,1.0,-24.41,-31.74,80.63,14.67,113.16,-41.0,-52.75,9.77,69.62,-17.83,24.75,86.92,-36.83,39.18,44.47,-71.65,1.0
2.0,1.0,2.0,8.02,26.97,-98.96,2.26,-243.23,6.04,-0.71,-29.9,1.39,7.09,9.34,90.64,-37.1,-157.92,46.73,33.68,1.0
2.0,2.0,1.0,0.38,28.15,24.31,-5.91,-290.5,-63.17,-44.7,25.66,70.56,-79.0,-89.25,-49.82,-67.98,66.19,46.95,-4.49,1.0
1.0,1.0,2.0,-26.37,-31.17,-61.64,-40.79,-104.41,80.05,-76.03,-9.69,44.74,-69.75,0.33,3.41,3.07,10.11,-59.47,-33.18,1.0
1.0,2.0,1.0,-30.95,18.73,122.32,-33.23,80.25,-57.98,28.9,-13.39,-7.96,123.34,23.53,170.89,39.13,-27.12,9.71,-1.15,1.0
2.0,2.0,1.0,3.24,19.51,12.22,-51.59,129.55,-10.56,-46.36,-36.06,-16.81,42.88,43.08,191.46,13.37,9.59,-54.08,-4.72,1.0
2.0,2.0,1.0,-27.32,-8.92,-43.44,-56.58,19.49,25.86,-15.89,26.25,-5.31,-21.3,-85.57,124.07,104.27,77.18,-62.94,-24.54,1.0
1.0,0.0,2.0,35.76,-9.51,-100.78,-39.96,-24.98,20.76,-45.82,9.16,-125.71,30.89,-1.78,-99.63,-19.69,37.29,-82.41,-17.91,2.0
2.0,2.0,2.0,11.37,-37.14,-202.41,-159.09,144.05,-85.43,-11.47,-7.83,-143.58,35.88,28.11,327.35,76.86,16.34,35.94,-6.54,1.0
1.0,1.0,2.0,-1.04,-3.73,-24.1,14.68,82.48,-94.15,193.01,-41.89,-71.28,-49.22,5.43,-114.33,16.1,49.35,-36.59,55.13,0.0
3.0,1.0,2.0,-53.18,10.42,81.45,29.29,332.83,15.56,150.51,6.98,,-125.75,-68.95,216.41,24.25,-34.29,21.51,-49.49,0.0
2.0,1.0,2.0,17.29,4.3,134.34,62.22,61.81,-4.34,132.37,20.35,-35.56,120.24,-17.2,-60.76,45.35,30.92,2.07,-16.78,0.0
2.0,2.0,1.0,29.66,24.54,17.15,-10.87,259.84,-68.89,-131.09,38.83,-32.41,-143.49,-58.86,142.86,-72.72,30.09,34.21,-10.57,1.0
2.0,2.0,1.0,-31.75,5.01,26.29,27.75,-102.09,-27.18,-184.27,-1.79,157.12,70.26,10.97,-140.84,49.1,85.17,-93.8,-62.92,2.0
2.0,2.0,2.0,-30.87,19.95,35.53,-12.76,221.32,42.83,137.54,16.58,-122.81,-41.71,-74.3,278.37,-52.33,-18.97,-40.07,32.28,2.0
2.0,2.0,2.0,39.27,24.52,17.53,2.41,135.89,-31.15,76.23,32.89,-84.19,87.38,24.87,81.53,55.88,55.15,-10.36,-49.51,2.0
2.0,1.0,2.0,-5.79,62.45,-32.09,31.36,324.3,23.64,45.26,-3.32,-150.76,113.04,-112.92,120.57,-17.92,42.83,-14.2,20.59,0.0
2.0,2.0,1.0,-33.2,-18.77,-70.99,-21.14,146.33,-30.96,7.94,52.76,-85.66,-19.45,25.69,104.67,12.66,65.11,-27.35,39.52,1.0
2.0,2.0,2.0,-20.8,-13.05,-66.57,-4.28,125.0,66.43,-7.75,-6.99,24.46,77.67,32.88,185.62,-9.21,-20.5,171.12,-59.34,0.0
2.0,2.0,2.0,-0.56,21.96,-7.58,2.45,75.84,41.48,83.62,20.14,-39.62,-59.42,-128.58,75.73,32.66,17.07,31.59,-97.65,2.0
0.0,2.0,1.0,-9.14,-35.26,-124.94,100.04,322.9,53.56,-14.43,-44.08,218.38,46.01,87.59,-81.46,-45.82,15.05,-35.14,-74.51,0.0
2.0,0.0,1.0,-6.87,-92.66,-4.74,-22.99,-124.65,26.23,87.71,-25.5,-101.44,23.99,18.16,-29.27,83.76,-62.31,-107.25,-5.83,0.0
0.0,1.0,0.0,-22.2,5.66,-120.04,35.78,163.14,41.83,-55.51,-50.78,100.68,24.62,-67.49,-218.15,-16.22,98.79,32.3,-6.32,1.0
1.0,1.0,2.0,9.68,-16.97,-33.0,-10.14,73.96,3.58,43.64,-25.42,-25.94,-7.28,6.46,39.08,-41.26,-24.57,25.93,-19.46,0.0
2.0,1.0,1.0,-26.21,38.33,15.41,-45.05,35.09,35.97,-170.34,31.24,-76.33,80.56,0.27,128.88,65.24,-27.35,-190.59,-12.41,1.0
2.0,1.0,1.0,17.46,13.2,-24.07,28.21,-200.8,-11.52,-89.36,-8.76,123.62,-31.97,14.98,-158.19,-28.96,45.9,34.54,-57.86,1.0
2.0,0.0,2.0,-32.91,10.89,131.16,5.11,276.41,-77.79,-19.39,-7.25,-105.17,37.68,-73.47,82.84,12.52,-4.43,-51.19,-60.56,2.0
0.0,1.0,2.0,34.41,-49.3,-26.96,-48.66,293.3,-9.2,-96.34,37.34,-44.59,3.66,-21.39,-17.44,-1.91,32.95,158.17,-83.68,2.0
1.0,3.0,2.0,-17.25,-21.37,15.0,-19.39,106.23,-42.11,66.22,-27.11,99.0,91.94,-100.35,185.68,-22.14,-48.27,-27.36,-16.47,2.0
2.0,1.0,2.0,41.16,8.24,51.1,31.72,22.83,53.45,12.36,38.55,-99.02,-92.62,6.81,-89.13,4.9,69.74,-150.74,121.42,1.0
2.0,2.0,1.0,-51.75,-13.68,-57.03,63.28,13.4,-38.38,111.35,73.08,30.11,-74.93,57.07,-83.53,44.65,116.16,-84.02,-108.33,2.0
2.0,2.0,0.0,-15.46,113.77,153.87,-70.15,-56.23,-54.91,-43.16,-9.61,-70.21,-47.89,-96.3,125.13,47.27,38.97,158.91,-11.39,2.0
2.0,2.0,1.0,23.99,65.09,105.16,8.43,223.05,-52.68,18.96,56.26,-150.64,-29.42,136.97,171.73,-21.27,40.67,70.77,1.72,0.0
2.0,2.0,1.0,13.33,33.63,-24.9,-4.14,107.02,-24.79,68.7,43.92,-103.5,228.52,-12.5,53.97,-39.22,59.38,-61.91,43.38,0.0
2.0,2.0,1.0,13.27,-8.23,83.45,17.81,52.74,-43.99,-14.03,-31.45,59.09,58.21,2.61,118.9,45.37,-64.17,34.04,16.31,0.0
0.0,2.0,3.0,13.78,55.69,-36.45,39.45,223.77,24.99,67.11,-73.28,76.25,-90.42,10.59,-7.38,-41.76,5.99,66.29,-14.31,2.0
2.0,2.0,2.0,14.16,52.39,-0.53,37.24,-261.23,-39.18,-20.85,-21.12,150.48,-106.8,-50.49,-143.26,34.39,55.16,-173.18,-12.62,2.0
1.0,2.0,3.0,1.22,-45.37,33.8,19.62,213.76,46.57,84.38,29.25,-14.44,-90.68,-66.59,-2.33,4.47,74.94,153.91,96.06,1.0
1.0,1.0,2.0,-43.24,37.05,6.13,101.73,19.08,9.87,173.96,-36.43,6.09,-108.5,24.36,-269.28,62.52,73.85,280.57,-28.23,0.0
1.0,1.0,1.0,-21.07,-15.85,-41.73,16.73,-15.89,58.68,11.35,-15.61,37.3,30.78,-13.26,-71.91,81.69,-46.92,-59.2,-23.05,2.0
1.0,2.0,1.0,-11.13,11.82,-12.4,-36.2,-73.17,-36.18,-33.24,-39.83,52.93,62.49,50.76,96.17,-25.29,-44.1,115.58,-1.73,2.0
1.0,1.0,1.0,-26.24,-3.31,0.86,28.78,-49.33,58.83,-26.83,-48.06,84.48,23.73,-28.47,-86.41,-15.15,-12.98,-46.47,1.56,2.0
1.0,2.0,2.0,-10.05,-37.65,14.02,47.9,38.43,26.21,-16.53,28.23,149.3,-58.29,-27.25,-53.4,6.18,50.51,-51.09,-56.17,1.0
2.0,1.0,2.0,4.97,7.27,-133.19,-29.11,-182.06,-95.35,-137.06,10.18,-26.37,13.78,31.17,-1.73,-83.58,6.63,24.87,-3.75,1.0
2.0,2.0,2.0,-47.52,83.01,-39.73,-57.57,-12.22,36.15,-5.66,-13.25,-80.04,9.65,-10.08,104.29,57.7,26.95,49.73,-9.07,2.0
2.0,1.0,2.0,9.29,23.7,-59.3,8.95,91.94,82.57,-25.47,39.21,-75.07,-246.42,168.04,-50.91,21.37,117.65,-176.95,2.17,0.0
1.0,1.0,2.0,44.75,35.05,81.06,47.89,-112.96,-49.68,22.11,-50.8,46.61,-89.47,-10.59,-272.43,-42.89,29.67,-117.59,-4.25,2.0
2.0,2.0,2.0,8.77,3.99,-120.28,-0.57,87.2,72.83,119.55,9.12,-12.14,-5.15,87.24,121.57,56.45,-11.01,-50.52,-97.94,1.0
2.0,2.0,1.0,34.09,-29.63,-76.82,55.97,0.69,23.72,160.34,-7.96,69.22,-87.26,70.25,69.98,-57.1,-46.57,87.15,-58.39,1.0
1.0,2.0,2.0,-5.34,-14.66,72.51,11.21,112.32,1.94,1.39,-7.94,57.18,-84.17,115.77,12.7,-55.72,-31.25,17.57,9.24,2.0
1.0,1.0,2.0,-6.28,68.1,217.7,48.23,-238.48,40.26,18.18,-83.6,123.79,48.32,228.24,-268.8,98.17,90.83,27.08,2.98,2.0
1.0,1.0,1.0,-31.8,-28.69,16.55,10.13,-40.42,70.03,-204.97,2.27,77.96,61.28,27.11,-116.86,7.35,30.96,-95.57,-69.46,0.0
2.0,0.0,3.0,10.79,22.39,-19.31,21.46,198.16,-61.34,-42.11,31.41,-119.69,132.38,-49.61,-54.54,-28.17,133.52,51.76,-50.08,2.0
2.0,1.0,2.0,-10.65,40.23,92.13,57.22,-6.41,-49.27,-75.78,12.64,-8.45,116.08,-22.62,-162.93,-20.24,67.29,-109.47,-13.87,1.0
2.0,2.0,1.0,15.82,22.59,-42.31,14.26,-215.84,41.08,-50.15,4.99,91.21,35.45,60.4,-81.04,-95.43,16.17,-36.28,4.57,2.0
2.0,0.0,2.0,-30.53,26.15,-189.4,25.74,270.01,-15.81,4.94,8.97,-136.25,-8.33,10.44,25.79,47.44,101.38,77.65,-73.78,2.0
2.0,1.0,0.0,12.9,93.63,-78.76,-84.27,-18.12,17.07,16.71,-46.08,-135.28,46.62,66.82,175.78,44.7,-1.51,-48.08,21.12,2.0
2.0,2.0,1.0,3.27,8.53,-35.43,-38.33,78.93,-72.44,-65.09,4.8,18.91,-13.75,-59.31,115.42,-17.98,54.29,137.33,-104.29,1.0
3.0,1.0,1.0,-30.81,45.75,19.51,119.0,27.7,40.0,-128.28,76.59,-12.5,-86.41,-23.16,-191.28,-11.93,82.89,111.21,-25.23,1.0
2.0,2.0,1.0,-30.17,16.01,-70.82,69.27,-52.78,-4.22,-80.76,31.81,93.86,-67.32,145.31,-93.01,1.44,37.89,-60.83,-38.57,1.0
1.0,2.0,2.0,-31.68,28.19,98.32,97.13,136.5,-15.56,-5.15,30.24,147.62,3.54,75.51,-68.21,-24.66,60.14,-33.05,-102.26,0.0
2.0,2.0,1.0,10.74,45.25,-28.86,-25.33,83.08,11.22,42.09,-30.69,-74.9,-53.77,-59.26,226.85,45.48,-79.47,99.77,51.02,1.0
0.0,2.0,1.0,-33.73,-8.78,155.31,27.78,214.51,-8.09,0.9,-50.22,140.2,-117.59,-43.09,-52.57,-31.13,11.36,-81.97,8.17,0.0
2.0,2.0,1.0,-27.88,27.2,11.67,53.47,-21.1,-34.61,33.82,-19.47,57.26,61.66,-42.98,2.58,-44.61,-58.94,109.58,-13.69,0.0
2.0,2.0,2.0,29.03,47.87,91.51,-44.55,-10.52,60.87,48.85,26.96,-85.16,-208.63,1.92,115.91,-36.88,26.49,-15.03,-7.24,2.0
3.0,2.0,2.0,5.97,94.11,-29.59,30.66,-482.38,4.54,-12.71,-30.03,114.31,-60.86,97.62,-162.13,44.46,47.06,-94.72,-23.03,2.0
2.0,1.0,2.0,-15.18,56.42,-22.43,-31.97,304.84,12.69,11.56,-6.12,-189.22,11.47,144.83,139.25,-52.2,81.5,-80.35,19.74,0.0
2.0,1.0,2.0,46.01,75.7,-51.65,18.59,-262.16,25.44,-76.61,-1.31,72.23,173.72,-116.05,-91.63,-38.15,30.83,84.78,-74.95,2.0
1.0,1.0,2.0,-17.36,39.69,-34.41,-79.9,11.84,-14.98,-78.73,58.22,-103.97,71.58,-31.13,120.51,9.19,1.17,94.09,-69.09,1.0
2.0,0.0,1.0,-7.36,-22.08,83.84,-26.35,46.54,-52.39,-40.62,45.77,-144.77,70.21,-31.66,-49.45,9.23,50.2,-27.85,-5.76,2.0
2.0,1.0,3.0,11.19,-19.22,-179.31,63.71,205.21,-12.37,-7.12,-2.64,-19.92,-44.52,15.11,-66.96,80.62,51.46,141.74,-38.93,2.0
3.0,3.0,2.0,28.98,-59.64,-49.78,92.86,67.77,23.54,204.58,-24.89,159.69,174.42,59.54,160.94,-25.94,-48.41,117.88,-3.85,1.0
2.0,2.0,1.0,-10.0,9.92,72.95,-21.35,120.16,-53.01,-27.67,23.0,-3.08,-150.18,-14.04,146.39,-74.23,12.4,10.2,-78.12,1.0
1.0,1.0,0.0,31.33,47.02,120.76,57.94,-247.36,16.38,-69.82,-36.1,105.72,-0.4,-38.88,-280.81,52.94,51.04,81.31,-35.63,2.0
1.0,2.0,2.0,-7.66,-64.31,-90.77,-41.25,-85.22,-52.49,44.42,-33.59,125.16,32.38,-222.93,11.95,-33.77,5.77,25.85,32.09,1.0
2.0,1.0,1.0,-37.53,28.85,-23.07,-37.42,-31.09,18.03,-65.94,-11.91,-23.55,7.85,-161.91,89.62,19.96,-42.35,-18.04,-42.48,1.0
1.0,2.0,1.0,3.18,16.06,16.45,16.1,-162.5,16.64,15.63,8.7,77.41,48.59,54.47,-74.46,7.91,-10.12,-110.74,-3.08,2.0
2.0,1.0,1.0,-6.14,-52.45,29.85,7.67,16.86,-37.08,40.76,-53.38,-21.33,-6.69,47.66,-28.26,-23.8,-10.66,-148.86,55.69,0.0
1.0,3.0,3.0,19.5,-62.93,-48.69,-87.71,-75.81,92.39,56.5,-15.14,90.83,46.82,72.4,157.64,8.37,6.42,-18.15,1.56,1.0
2.0,1.0,2.0,-19.59,-24.62,124.87,12.16,17.18,88.43,14.27,-13.75,6.34,68.25,-53.76,71.41,-27.62,-33.92,-63.06,23.6,0.0
1.0,1.0,2.0,10.81,9.71,12.93,25.92,6.39,40.35,22.53,-49.68,22.12,-92.55,48.36,-95.06,-14.17,19.55,9.63,-48.78,2.0
1.0,2.0,1.0,18.39,-61.91,-32.64,-59.97,26.38,-17.95,173.34,36.99,-117.55,10.3,185.27,-49.5,11.7,92.01,-104.08,28.87,0.0
1.0,2.0,2.0,-19.4,4.59,29.33,-48.55,-62.45,4.91,83.6,-32.84,7.36,-58.84,-92.78,54.38,15.85,-2.63,-161.45,-31.39,2.0
2.0,2.0,2.0,-29.96,22.58,100.06,-16.04,-51.08,-4.94,-136.03,10.95,6.58,-92.42,-67.77,90.64,45.4,-71.08,54.79,62.13,1.0
1.0,1.0,1.0,5.59,64.69,48.17,-78.7,-157.88,-6.03,0.26,-8.25,-104.04,-34.2,-95.78,-3.15,-16.11,37.42,42.2,-55.78,2.0
1.0,2.0,1.0,-5.03,40.23,67.95,0.19,-148.01,-16.64,-145.94,-40.37,119.13,136.67,-68.96,-73.5,-22.73,-1.85,-142.77,67.89,0.0
1.0,2.0,2.0,20.35,-56.55,183.96,47.25,-162.99,-12.54,-103.97,-19.21,172.29,8.65,21.96,-237.95,-1.29,47.79,18.45,92.08,2.0
2.0,2.0,2.0,5.19,-15.98,-86.93,-163.78,-95.29,-82.62,-50.72,-26.78,-40.24,-61.34,-97.55,334.25,48.0,-29.58,176.11,-54.74,1.0
2.0,1.0,2.0,14.73,11.89,-109.64,-113.1,221.88,-11.78,-104.37,9.2,-167.63,152.53,-24.04,365.11,-66.35,-16.03,-74.88,-85.28,1.0
2.0,2.0,1.0,-5.45,18.66,-0.31,51.88,113.44,55.53,99.81,44.57,-56.12,35.0,97.24,-56.32,-48.45,94.2,80.2,9.99,0.0
1.0,2.0,2.0,-0.3,-65.51,-13.22,-10.7,62.49,130.26,123.27,10.51,-1.25,-77.85,48.79,-34.94,50.79,42.94,-5.74,-46.75,0.0
2.0,2.0,2.0,6.83,29.3,-51.42,47.3,151.26,-49.47,37.96,9.32,11.18,2.54,-16.94,21.88,51.19,54.42,-71.52,-90.93,2.0
2.0,2.0,1.0,8.1,8.99,3.54,-26.65,-75.39,23.72,-34.6,-29.79,58.74,-0.01,31.44,59.01,72.24,9.34,119.62,-39.94,2.0
2.0,0.0,2.0,-15.77,-8.4,36.5,-94.17,149.73,-14.7,-162.2,15.2,-178.33,-50.85,10.22,252.36,91.26,-19.25,-5.98,-20.42,1.0
1.0,1.0,0.0,-33.91,-12.72,7.37,11.34,72.55,30.94,107.22,-57.77,-43.9,34.62,-39.62,-25.3,36.7,-19.27,124.45,26.39,0.0
1.0,1.0,1.0,25.54,16.75,2.94,45.11,-3.74,16.52,46.79,-53.43,54.76,45.9,13.42,-161.47,12.29,55.52,-9.73,59.42,0.0
2.0,2.0,1.0,-15.14,-53.58,40.57,6.27,-25.52,-23.11,-51.55,-0.87,108.78,73.73,-217.32,105.39,42.41,-21.81,-98.77,85.65,0.0
2.0,1.0,2.0,5.89,14.27,-72.83,-4.19,360.79,23.97,147.37,-18.02,-161.7,63.26,12.32,296.57,1.12,-35.58,-97.13,21.68,2.0
1.0,3.0,2.0,-14.28,-56.11,109.96,-27.09,55.66,1.78,-232.57,16.08,252.49,-70.08,-27.31,72.76,-32.03,91.06,-60.95,-22.16,1.0
0.0,2.0,2.0,4.06,2.43,-7.78,-1.65,301.25,-9.86,-17.64,-24.46,45.92,99.08,108.73,-57.23,72.31,59.8,-168.97,-66.5,2.0
1.0,2.0,1.0,-10.06,-44.6,88.6,-54.03,293.41,-73.09,9.7,-9.03,45.64,-100.7,87.76,186.02,-42.46,28.44,89.68,-84.66,1.0
2.0,2.0,1.0,28.19,-56.65,-168.14,54.74,-64.29,89.96,89.78,47.56,53.89,25.09,23.05,-125.78,-18.89,33.8,3.52,-50.52,0.0
2.0,1.0,2.0,-14.25,32.62,-91.24,60.05,-181.49,-12.45,-100.83,-33.42,128.48,102.86,46.41,-222.54,-44.51,42.96,-191.12,-8.93,2.0
1.0,2.0,2.0,4.43,-7.78,48.08,57.45,-19.65,-50.37,68.47,-21.88,121.21,10.24,-56.85,-54.77,-45.14,-62.82,-17.57,-25.75,0.0
3.0,2.0,1.0,14.99,14.33,-42.44,-1.27,-15.19,6.22,-57.83,-38.35,74.96,-77.78,-91.22,289.17,29.4,-130.61,7.14,-83.35,0.0
2.0,2.0,2.0,-37.85,28.78,-80.5,77.8,-179.35,52.18,-65.33,64.19,60.34,-104.94,-87.29,-191.86,29.49,76.7,50.81,2.79,1.0
2.0,1.0,1.0,-18.28,-25.06,6.91,-34.37,253.44,-19.73,-92.8,50.54,-116.85,85.15,15.09,222.93,-59.39,35.09,-200.11,-3.01,1.0
2.0,1.0,2.0,-3.68,18.87,-84.71,-9.07,164.64,-21.05,90.15,4.24,-108.74,-2.53,2.19,134.21,-84.98,14.6,-39.47,-10.02,2.0
1.0,2.0,2.0,-5.96,0.12,-0.0,-34.61,-161.13,-93.69,-81.47,-30.12,135.07,-110.42,-42.19,16.91,-49.62,-44.2,-90.16,-1.19,1.0
1.0,1.0,2.0,-14.37,-64.13,-14.7,-19.14,198.51,-64.32,-24.08,36.29,-59.92,-81.09,-5.54,100.2,-31.42,-19.69,-44.36,-20.82,0.0
2.0,1.0,3.0,-14.95,-21.92,-65.79,27.26,64.52,8.37,18.95,29.37,-56.02,33.51,74.85,-127.73,-15.74,82.7,121.63,-55.97,2.0
2.0,1.0,2.0,35.31,-6.44,-13.7,19.24,58.17,10.6,21.22,-39.29,54.53,105.27,-83.92,199.16,30.9,-109.25,165.38,-86.23,0.0
1.0,2.0,2.0,-6.78,-22.85,14.14,-7.15,139.23,79.25,55.62,-13.75,11.61,140.66,-40.58,92.25,-38.69,-5.95,60.97,-26.27,2.0
2.0,2.0,3.0,-5.03,40.94,12.66,-1.27,-23.85,-14.45,-86.96,-35.79,112.26,60.36,73.67,49.86,-58.36,42.95,-183.2,-70.67,2.0
1.0,2.0,1.0,3.67,-18.84,62.0,13.27,105.05,-53.0,-63.64,-14.82,121.24,134.19,104.99,45.18,-75.81,3.21,71.53,24.02,2.0
2.0,1.0,2.0,11.21,0.02,-27.3,-5.05,33.07,7.96,34.53,44.03,-77.79,-29.33,58.65,-5.99,25.98,57.21,-21.84,-8.57,2.0
1.0,2.0,2.0,25.89,-25.69,34.1,-7.14,-118.29,0.69,50.95,-2.75,67.95,52.16,-61.36,-69.99,2.08,54.85,55.06,45.94,1.0
2.0,1.0,2.0,8.4,14.99,99.37,-12.24,86.29,-13.93,-120.2,-8.99,-11.99,92.13,91.16,56.19,-8.41,24.99,-165.73,-53.43,1.0
1.0,2.0,2.0,-13.92,-31.66,-64.41,-2.65,128.6,-76.09,10.34,-17.91,71.31,-29.06,-54.65,9.6,24.02,10.84,-59.95,-16.27,0.0
2.0,1.0,1.0,17.23,-8.59,-13.87,39.65,14.09,39.15,84.94,8.69,19.31,20.36,-110.82,-66.99,1.5,45.04,95.33,-70.68,2.0
1.0,2.0,1.0,-17.22,-76.53,4.82,-31.47,507.69,-8.55,47.76,7.64,-41.15,27.36,38.41,241.35,12.72,29.2,31.24,-20.52,1.0
1.0,2.0,1.0,-14.96,-59.83,-66.24,37.38,-10.93,23.25,24.76,7.87,107.89,15.08,-3.38,-103.67,51.8,12.11,-107.62,68.94,1.0
1.0,1.0,2.0,24.53,42.64,-11.65,-36.96,279.36,-4.92,69.41,-28.97,-164.71,24.86,-23.7,190.84,64.04,-21.2,146.18,-21.21,0.0
2.0,1.0,2.0,-2.9,64.71,0.29,13.63,-22.74,46.0,-38.62,-9.57,-29.19,-86.05,45.9,-119.72,11.86,87.98,-288.62,46.17,0.0
1.0,3.0,1.0,-7.26,-37.13,-49.05,10.34,-121.09,6.7,73.39,-12.08,161.4,-37.5,-130.47,-48.34,39.54,20.21,-134.5,51.58,1.0
1.0,1.0,1.0,19.52,-40.1,17.33,38.66,2.68,-7.62,55.14,-17.2,30.88,34.9,-72.95,-93.96,-1.16,-6.84,-36.89,-18.87,2.0
1.0,1.0,2.0,2.4,4.12,16.07,98.34,15.35,26.63,181.86,-47.7,25.14,123.13,26.98,-202.82,15.64,21.86,24.61,6.42,0.0
1.0,2.0,1.0,-3.19,4.79,123.94,37.48,95.65,-4.42,66.75,-35.24,38.79,63.76,43.99,-12.07,-38.11,11.26,12.99,83.25,0.0
1.0,2.0,3.0,2.63,-54.8,-10.19,-30.18,65.81,-13.02,82.25,-16.67,59.66,24.01,-20.69,-6.17,-20.63,72.52,-182.96,35.65,1.0
2.0,1.0,2.0,-0.15,16.14,-126.82,-70.79,-14.29,10.04,-52.16,40.98,-127.94,-151.26,34.31,132.14,-21.08,64.31,-196.79,-3.17,1.0
2.0,1.0,2.0,12.17,46.52,42.0,19.1,280.86,24.67,65.19,-49.98,-119.7,38.4,82.47,40.08,-8.16,56.92,-102.86,47.24,0.0
1.0,1.0,1.0,12.26,53.92,-99.43,-0.72,-113.04,14.43,60.87,1.72,-82.49,-37.48,-172.65,-179.73,-15.32,60.57,-52.37,-4.68,0.0
2.0,0.0,1.0,-19.99,-10.06,17.28,-5.58,202.28,10.26,28.88,20.81,-184.83,-245.19,-9.24,-30.23,-34.54,89.22,28.37,10.98,2.0
1.0,2.0,2.0,-20.6,69.03,-22.28,-49.27,79.86,-15.95,150.97,13.52,-132.31,11.46,15.23,256.81,-37.51,-91.67,92.71,-14.42,1.0
2.0,1.0,1.0,4.04,21.91,95.9,-14.41,-50.18,26.25,34.98,6.42,-28.3,-123.84,3.13,79.79,-43.75,-56.43,2.42,-72.32,1.0
2.0,2.0,0.0,14.29,-7.08,-44.17,6.22,147.96,24.74,-26.25,13.42,-6.94,-7.93,-18.1,56.07,-99.47,34.71,-60.53,-1.82,1.0
2.0,1.0,2.0,7.62,-4.22,-1.67,-0.95,-125.98,17.83,-25.82,-7.74,-45.67,43.38,-6.31,-23.36,10.08,-25.29,-31.3,26.42,0.0
2.0,2.0,2.0,25.06,37.46,70.0,-59.4,-23.72,-42.8,-50.26,29.64,-34.36,-73.43,22.69,215.08,-13.68,-63.1,13.46,1.75,1.0
