cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
2.0,1.0,1.0,-34.67,-74.38,0.25,-52.78,-0.34,1.52,-2.64,-95.96,19.6,-22.39,-378.63,-33.74,103.25,-40.86,24.13,5.73,2.0
1.0,2.0,1.0,-68.02,-28.14,-26.89,18.0,-1.07,9.61,8.22,116.28,5.17,-169.71,-145.43,-31.31,-28.38,-121.77,295.6,28.53,2.0
1.0,1.0,1.0,49.96,-17.54,-53.94,49.14,-1.26,-14.57,-2.37,-119.07,6.67,113.73,-186.24,16.57,0.18,-151.32,-30.94,-3.23,0.0
0.0,0.0,1.0,61.91,13.24,12.84,51.95,2.43,11.16,-5.7,-73.11,-5.36,-28.71,-107.88,-36.37,5.51,19.74,-118.64,1.53,1.0
1.0,1.0,0.0,-148.95,33.02,-41.98,-41.95,-3.39,56.6,-6.32,-49.31,-6.79,-40.77,229.56,1.66,-14.37,8.38,-46.71,16.29,1.0
1.0,2.0,1.0,-109.75,-41.28,-35.03,-5.29,3.61,-32.79,1.16,-82.72,-4.2,-43.25,-281.09,19.88,49.09,-94.21,166.39,7.17,1.0
0.0,1.0,0.0,-7.52,-0.13,-17.69,33.86,11.57,-76.33,-4.1,-69.46,-12.23,141.99,-688.39,-44.67,84.95,0.63,45.07,13.53,1.0
1.0,1.0,1.0,-125.61,-61.03,21.3,42.92,7.16,87.21,4.81,7.83,-11.54,16.01,229.35,-42.39,-94.01,-12.66,-62.19,6.16,1.0
0.0,1.0,1.0,-95.67,54.95,-38.23,20.06,-3.41,-5.64,-0.67,-103.18,0.75,26.4,61.08,-30.35,68.37,46.63,-166.61,14.54,0.0
1.0,1.0,1.0,37.41,45.48,33.6,-4.24,9.63,-67.7,-3.32,-58.0,-2.94,-54.39,-592.52,-7.5,-93.47,41.8,124.7,30.14,1.0
0.0,1.0,0.0,-15.04,-47.52,-49.49,-98.82,11.41,-21.6,-3.74,-12.57,18.35,-39.18,-734.35,-31.28,-58.69,68.22,-13.42,-21.04,0.0
1.0,0.0,1.0,-34.42,-29.17,-39.28,-10.0,-0.85,66.53,-1.39,-3.59,7.48,-47.07,122.97,-10.66,-8.97,44.28,-203.17,0.01,0.0
2.0,1.0,1.0,-47.66,-11.52,-5.98,-20.61,-4.97,-7.57,-0.69,-14.33,0.25,1.58,131.95,15.8,-2.2,35.24,-121.26,2.66,2.0
1.0,1.0,2.0,61.14,53.82,41.4,-89.25,-2.58,-48.0,-0.61,8.37,14.44,25.41,-245.1,-5.68,93.09,-111.95,-49.06,22.03,0.0
1.0,1.0,1.0,-40.37,-48.1,34.52,61.89,-3.75,-20.27,4.37,159.97,11.08,-44.19,-73.02,-14.13,51.7,50.17,-91.87,3.09,2.0
1.0,1.0,0.0,-16.55,-51.8,16.2,-125.16,4.81,16.11,-3.21,15.61,1.62,-100.53,-279.65,-40.71,-223.75,-24.34,17.51,3.0,0.0
0.0,0.0,1.0,63.68,47.54,-44.94,26.08,-2.13,92.68,-0.6,13.96,-7.03,-115.03,327.5,47.01,62.34,-53.99,-186.65,24.51,0.0
1.0,1.0,1.0,-25.13,79.1,-11.6,149.46,-0.74,-26.29,-5.16,-42.92,-0.28,-26.95,38.94,70.29,24.85,11.14,-35.17,-0.66,1.0
1.0,1.0,0.0,-53.84,-92.33,4.2,-86.51,1.58,65.81,-4.19,-20.12,19.52,-156.67,-382.88,-16.92,-83.36,-133.55,-18.48,25.81,2.0
1.0,1.0,1.0,69.27,21.45,23.38,124.83,5.94,34.53,-6.25,134.23,-2.88,160.05,-82.39,42.77,63.61,-62.02,-68.74,3.44,1.0
1.0,1.0,1.0,-101.84,-6.37,19.16,38.68,4.04,14.2,-2.0,-190.64,-21.25,24.72,19.08,10.71,-83.82,18.61,-13.97,13.33,0.0
1.0,1.0,1.0,44.56,-52.93,-110.28,20.5,-6.26,125.28,-1.21,-119.86,26.26,12.76,144.1,10.26,-51.94,-8.25,5.47,7.37,2.0
1.0,1.0,1.0,-4.77,85.23,-11.96,-84.57,-2.38,-66.19,-4.04,-88.7,29.65,133.01,-396.0,-8.38,-189.28,-36.13,-25.09,11.23,0.0
2.0,1.0,1.0,-44.57,-26.64,12.94,7.31,-5.08,-56.45,6.68,-162.91,-9.98,-99.25,362.92,-4.83,-37.24,16.99,-195.93,-24.79,2.0
2.0,1.0,1.0,78.34,-31.62,25.61,-79.54,11.44,34.53,-0.04,72.2,-1.96,12.57,-139.07,-28.57,83.98,28.07,-48.03,17.43,1.0
0.0,1.0,0.0,45.11,32.95,10.89,-1.82,5.13,-43.42,2.11,190.06,15.73,-136.62,-473.56,40.5,-100.45,-159.25,-183.39,13.74,0.0
1.0,1.0,2.0,-121.04,-29.94,11.81,77.56,-1.84,47.47,-2.45,75.01,6.26,-126.83,135.94,-5.03,-70.9,99.72,-92.26,-19.92,1.0
1.0,1.0,1.0,-83.0,-20.0,45.38,-14.62,-5.66,-34.58,-0.17,168.53,5.0,-64.7,-24.02,-39.28,89.99,96.01,-143.3,-0.13,2.0
2.0,1.0,1.0,12.78,-24.47,32.47,38.59,-2.04,20.09,-1.42,-84.01,13.6,-27.12,-66.41,13.79,94.09,-265.28,-56.0,8.9,2.0
1.0,0.0,1.0,-58.81,-66.08,4.56,54.77,1.36,47.98,0.33,-74.45,-9.36,84.84,68.54,10.61,50.43,-28.53,-175.76,2.97,0.0
1.0,1.0,1.0,-37.95,-51.17,-25.01,-39.36,1.05,-38.15,-1.52,-52.32,24.38,57.2,-699.08,6.26,136.92,31.46,57.1,5.73,1.0
1.0,0.0,1.0,-110.71,12.23,-11.59,-7.08,-4.54,30.42,-3.45,-112.39,-5.47,-53.13,212.96,23.5,49.36,-139.69,-372.91,24.93,2.0
2.0,2.0,1.0,36.04,59.62,-102.08,-49.33,-4.94,-36.79,-6.55,-114.11,8.06,-4.38,-108.92,-56.47,134.04,-26.1,56.93,14.86,0.0
1.0,1.0,1.0,-79.16,-91.0,35.38,-70.32,5.83,-14.85,-1.1,-90.49,6.22,25.82,-485.82,24.42,120.55,11.65,-15.31,-4.58,1.0
1.0,2.0,1.0,-5.15,31.71,4.91,5.68,-5.08,-143.38,-2.86,-159.98,14.32,-37.03,-549.14,13.9,-83.03,143.59,-24.77,7.26,0.0
1.0,0.0,1.0,-100.35,-27.19,-77.19,-36.18,1.93,72.94,0.17,96.94,-33.74,-53.71,498.66,-24.24,-44.82,73.23,-63.62,3.1,1.0
1.0,0.0,0.0,-10.52,37.83,-22.15,91.75,1.99,66.99,-5.63,1.29,-10.99,110.09,436.83,35.69,-15.14,60.22,-149.07,-22.04,1.0
1.0,1.0,1.0,133.26,-4.08,60.65,134.06,-0.77,58.2,-2.96,-25.05,13.21,19.27,20.37,45.9,-4.37,199.12,-118.26,-3.12,0.0
1.0,1.0,1.0,30.37,2.62,-60.75,38.16,0.28,-52.59,-3.22,132.75,16.72,20.26,-440.02,23.91,-206.35,-103.0,-97.98,-0.34,0.0
0.0,0.0,1.0,-70.35,18.06,-64.26,-59.19,2.35,15.97,-5.59,-4.01,1.09,62.96,-147.59,19.85,37.26,-161.24,-174.82,2.33,1.0
1.0,1.0,1.0,12.88,-54.97,-43.37,-110.39,4.51,31.55,2.76,-38.43,-17.13,153.36,126.04,23.98,-142.86,8.12,60.82,2.35,1.0
1.0,2.0,1.0,0.9,-74.0,-132.28,19.71,2.06,-38.44,6.95,-35.0,18.58,-128.66,-267.31,6.92,-96.2,-19.56,49.57,-26.23,2.0
1.0,1.0,1.0,31.13,-28.25,42.96,-61.55,-4.24,-54.52,0.79,84.27,3.39,30.89,-92.8,73.05,-135.04,0.92,-159.06,-1.22,2.0
1.0,1.0,0.0,162.29,-29.53,47.8,97.76,1.52,15.7,0.92,32.76,-10.45,-45.01,52.01,5.97,-229.58,98.07,111.7,9.69,1.0
1.0,1.0,0.0,-28.48,-11.94,38.23,-31.92,4.57,97.33,6.09,-130.47,-7.92,51.19,346.8,-4.28,-7.43,47.26,56.54,7.39,1.0
1.0,1.0,1.0,-53.18,-18.36,-34.95,-178.79,-5.97,59.72,-2.3,188.45,13.99,40.72,119.27,9.93,-17.9,-17.2,-16.98,6.82,2.0
1.0,1.0,1.0,-78.03,29.81,72.14,-34.63,-2.0,44.19,0.9,37.38,-6.02,-1.83,297.8,-13.19,-67.52,-138.44,-65.37,5.23,0.0
1.0,0.0,1.0,31.36,-7.34,0.3,-90.29,1.72,103.85,-4.26,86.21,14.69,75.27,30.55,15.08,-130.77,-52.37,-133.16,9.78,0.0
0.0,1.0,1.0,131.63,41.56,-72.66,-35.48,-2.52,-34.29,-2.47,98.14,10.79,-97.77,-324.51,-87.16,23.65,-97.03,-35.73,22.63,0.0
1.0,1.0,1.0,-137.77,49.72,-33.37,27.18,1.82,28.22,-1.74,-26.54,-11.52,-96.69,266.09,28.42,2.11,125.77,-78.6,1.25,1.0
1.0,1.0,1.0,-77.24,-6.88,5.32,10.98,-0.11,-91.55,-2.4,71.33,8.34,-5.52,-489.58,-49.82,-45.41,-96.99,-38.12,4.66,0.0
0.0,1.0,1.0,139.34,-30.84,0.18,3.37,-1.19,-33.0,0.7,40.75,0.75,-40.64,-257.25,-57.03,-42.42,-189.04,-81.95,5.55,0.0
1.0,1.0,0.0,-83.54,11.05,13.09,30.59,3.52,-17.35,-2.25,39.37,17.68,-10.61,-386.47,-31.13,272.63,9.46,-60.62,1.05,0.0
0.0,0.0,0.0,82.32,15.92,-7.5,-81.85,3.91,56.32,-5.02,60.75,-6.12,-41.04,51.1,0.21,-97.05,-185.8,-122.64,5.09,1.0
1.0,1.0,1.0,136.33,17.19,-72.29,-99.68,6.17,28.29,-1.11,-111.11,-9.27,84.49,-80.48,-45.76,-27.25,31.56,-9.27,25.86,1.0
1.0,1.0,1.0,-93.93,-35.56,-36.38,41.64,-7.27,121.79,0.05,-53.88,15.79,65.69,302.39,7.35,-101.22,54.8,-168.74,26.45,2.0
1.0,1.0,1.0,-22.48,-37.92,-53.45,77.32,1.79,54.32,-4.31,114.26,4.2,-147.5,-24.41,-7.22,285.03,40.32,18.87,-12.3,0.0
1.0,1.0,0.0,14.46,-30.3,61.73,8.33,0.15,25.38,0.72,-109.24,2.33,15.41,4.97,-4.66,53.92,-89.92,-152.66,6.6,0.0
1.0,1.0,1.0,-106.33,-85.24,-0.67,45.94,-0.51,-21.67,-0.48,57.42,-0.58,4.14,-283.13,24.69,-65.64,8.24,56.11,1.13,1.0
1.0,1.0,1.0,58.62,53.27,3.4,36.11,-1.22,-7.0,-3.52,37.03,12.57,-54.18,-199.71,-27.89,-24.89,98.73,-223.16,25.51,0.0
1.0,1.0,1.0,83.37,14.58,-9.33,40.23,-5.28,45.46,-0.24,218.55,11.65,-30.11,269.71,-27.9,-10.14,-11.31,-48.53,1.69,2.0
0.0,1.0,1.0,-12.1,-16.32,-39.89,-29.7,8.56,-3.81,1.37,36.86,8.93,39.03,-537.49,-10.47,166.5,56.0,-43.53,20.62,0.0
1.0,1.0,1.0,-196.15,16.06,18.98,-74.79,-1.05,18.43,-5.55,-149.31,-5.41,-190.61,-47.38,32.61,-69.04,3.1,-82.13,14.1,1.0
1.0,2.0,1.0,-122.66,-76.58,-45.17,122.7,-0.04,-20.95,7.62,131.53,16.17,110.96,-188.45,11.32,43.79,44.8,59.55,-13.1,2.0
1.0,1.0,0.0,11.05,-65.07,22.16,-69.96,2.15,-27.91,-1.0,-123.1,13.45,-98.4,-454.29,-40.5,-6.41,-184.08,-68.13,-2.86,2.0
1.0,1.0,0.0,-15.54,-19.39,-25.53,-54.24,-5.75,-50.17,4.15,28.69,-9.77,-20.89,192.31,28.31,118.38,-1.48,-163.24,-5.89,2.0
1.0,1.0,1.0,107.35,49.17,9.19,-28.48,-0.9,47.99,0.19,-4.04,-8.37,-41.31,403.35,46.28,80.86,104.38,-142.4,6.58,1.0
0.0,0.0,0.0,66.3,29.53,-33.74,-46.38,-0.17,83.6,-0.43,-26.96,-14.06,-5.54,504.75,-2.91,-171.85,71.21,-202.9,-0.49,1.0
1.0,1.0,1.0,22.52,-0.48,20.5,62.81,0.85,50.1,-1.38,-129.01,-10.33,7.2,237.48,-15.37,-64.76,-31.9,59.13,-1.75,2.0
0.0,0.0,1.0,-98.33,45.33,25.08,-51.87,5.71,81.74,-4.67,251.52,14.07,114.86,-75.53,1.27,-76.61,97.09,-84.45,6.16,0.0
1.0,1.0,1.0,175.12,0.64,14.84,-0.4,1.52,-21.55,-7.22,-71.11,18.84,21.79,-388.06,-30.99,27.09,-48.73,114.72,-11.3,2.0
1.0,1.0,1.0,55.49,57.1,-50.12,5.79,-4.66,-4.8,-3.61,63.55,5.73,112.55,-41.36,8.72,-12.95,107.55,-84.0,24.71,0.0
1.0,0.0,2.0,64.28,-34.45,11.52,5.36,-2.73,69.51,-0.12,180.3,-34.18,35.37,505.6,-46.79,-61.41,-44.24,-75.59,12.73,1.0
1.0,2.0,2.0,-128.83,2.73,-1.4,-79.76,0.32,52.15,4.86,-27.63,-14.68,104.85,288.37,27.72,-106.09,-114.56,191.33,29.78,1.0
1.0,1.0,1.0,70.97,-37.37,20.01,-97.65,-2.15,7.65,-4.35,0.41,7.98,-111.4,-115.84,8.41,-1.11,-235.41,23.74,-17.47,2.0
1.0,1.0,1.0,38.38,-57.7,71.65,47.14,1.29,98.57,-3.86,-32.22,-10.84,-48.34,300.29,-11.51,-63.63,30.48,14.98,-17.05,0.0
1.0,1.0,0.0,34.12,-39.46,-54.77,-22.64,5.9,53.33,-1.91,15.93,-2.47,174.31,36.69,-12.48,-34.93,53.89,-104.56,-14.9,0.0
1.0,1.0,1.0,164.65,-30.28,11.46,117.43,-0.12,30.59,-4.01,-28.18,7.01,94.79,-22.04,-7.96,45.65,-42.16,-50.52,-25.45,0.0
1.0,1.0,1.0,127.12,25.61,25.22,-16.27,-1.68,-71.54,3.17,-8.3,11.0,50.89,-115.95,-8.17,-29.75,93.12,-162.84,-14.17,0.0
1.0,0.0,1.0,4.5,-57.56,55.16,-101.81,0.46,49.14,-2.45,14.18,-6.02,27.63,40.8,-7.36,-42.94,208.69,-203.14,11.96,2.0
2.0,1.0,0.0,41.51,-16.91,-41.34,-60.93,5.37,37.82,1.08,-18.37,-7.97,95.27,116.54,2.05,68.03,-123.64,52.88,11.38,1.0
1.0,1.0,0.0,-12.32,5.71,-15.05,-53.31,-5.61,16.0,3.2,-76.44,12.65,-110.03,171.31,-27.49,32.04,-116.08,-104.67,5.37,2.0
2.0,2.0,1.0,-79.08,-4.8,1.45,145.36,6.44,5.31,0.31,58.33,-7.54,-200.23,-81.05,-62.0,-15.57,-204.84,124.22,18.38,1.0
1.0,2.0,1.0,-36.84,26.19,27.01,82.08,0.17,14.18,-1.91,2.57,0.17,86.59,7.17,20.73,118.61,24.62,182.62,8.18,1.0
1.0,1.0,0.0,87.41,-34.91,-50.06,-48.46,0.62,-49.74,1.81,135.12,0.33,-73.25,-186.6,-48.28,36.01,-48.37,-77.74,-21.93,2.0
1.0,1.0,1.0,25.66,-20.95,19.75,-40.49,-1.83,-22.6,1.19,-70.58,15.85,-12.89,-201.74,33.84,-100.91,-124.06,-48.91,-5.73,2.0
1.0,1.0,1.0,-135.03,55.55,-38.55,77.55,-7.64,-20.95,-4.49,10.24,13.6,13.3,-44.43,-31.48,105.17,-51.86,-53.39,4.26,0.0
1.0,1.0,1.0,-4.77,-20.64,-31.54,215.73,-3.34,0.1,0.87,-27.31,18.23,-18.6,-205.18,-44.15,-84.43,35.79,13.45,11.14,2.0
1.0,1.0,1.0,-219.17,4.57,22.81,-45.72,-4.98,11.28,-2.93,-74.72,10.14,61.81,59.44,-7.3,-32.0,-178.58,-12.19,-0.23,2.0
1.0,1.0,1.0,-247.49,6.28,8.82,-48.77,1.61,65.75,3.43,128.15,-23.37,37.19,486.97,11.82,34.6,99.13,137.95,10.42,1.0
1.0,1.0,1.0,-56.11,-37.41,-28.38,-55.85,0.09,19.67,3.81,43.56,-10.34,-14.48,96.44,-17.23,-18.92,-51.26,153.4,5.63,1.0
1.0,1.0,1.0,26.7,-10.78,-39.75,-60.81,-3.05,27.37,-3.19,-18.08,1.15,-245.55,89.73,4.51,25.35,-10.29,3.19,1.65,2.0
1.0,1.0,1.0,60.47,-9.68,-175.42,-52.13,-1.37,40.17,-1.38,-4.07,4.83,64.83,149.39,42.44,-5.77,105.17,-56.97,-6.65,2.0
1.0,1.0,1.0,-140.71,-23.3,-44.12,38.58,-6.13,65.42,0.8,-83.43,2.25,-9.12,291.37,-14.46,101.74,63.08,-250.96,30.88,2.0
1.0,1.0,1.0,-36.34,9.6,-7.93,72.95,-6.57,-47.16,4.68,-62.24,-21.32,-215.69,383.64,-31.39,46.57,-86.2,-88.85,-10.02,2.0
0.0,1.0,0.0,52.33,38.8,2.93,46.61,-2.81,0.78,-0.08,65.79,7.77,-34.26,-11.23,7.66,-178.54,-5.73,-95.92,-2.04,0.0
1.0,1.0,0.0,-140.92,-54.07,-14.34,-31.3,-0.96,18.34,-2.79,-65.42,17.36,-32.25,-198.01,17.9,-242.74,89.88,36.65,-12.03,2.0
1.0,1.0,0.0,-121.44,-38.81,-70.41,20.32,-0.0,4.4,-4.3,132.83,8.43,-133.93,-202.52,21.94,141.91,32.35,59.26,-6.55,2.0
1.0,1.0,0.0,-92.79,-27.91,41.42,-37.01,-1.54,10.0,-2.09,-78.02,-2.08,-7.77,-102.24,-67.5,78.26,-21.64,89.52,24.12,1.0
1.0,1.0,1.0,-27.07,64.31,18.55,-23.26,-4.48,-38.91,-2.84,111.02,11.88,-25.47,-109.81,64.27,19.11,21.24,-136.6,8.61,0.0
1.0,1.0,1.0,45.03,-0.15,-15.22,23.66,5.15,54.83,4.26,27.85,-7.31,5.41,134.11,47.73,-78.82,29.56,130.5,19.57,1.0
1.0,1.0,1.0,36.8,-16.47,-19.09,-21.47,-0.16,-32.31,2.72,189.68,7.97,19.22,-212.35,-26.44,31.1,-12.59,-4.35,-7.32,0.0
1.0,1.0,1.0,-65.74,17.42,48.1,133.68,-3.61,-37.93,-2.1,36.7,9.89,82.61,-34.26,47.33,-57.76,-2.26,-98.78,-8.25,2.0
0.0,0.0,1.0,43.82,-43.68,-9.51,78.21,0.67,125.32,-5.46,-43.87,-2.15,-55.43,216.47,-18.71,0.26,-37.57,9.65,-12.93,0.0
1.0,2.0,1.0,-24.99,-22.9,-26.55,-80.09,-1.13,2.93,1.17,-72.75,24.43,42.95,-283.05,-2.93,125.6,71.91,71.67,0.08,2.0
2.0,1.0,1.0,-131.48,-88.27,-56.92,-42.66,0.46,95.98,-2.35,25.49,16.07,37.44,-159.21,35.42,-39.55,61.92,-14.47,28.23,2.0
1.0,1.0,1.0,-36.86,-27.64,-79.49,-61.32,-4.93,-42.14,2.91,24.3,-2.27,-11.69,-1.66,12.17,135.68,-192.92,-69.01,6.68,2.0
2.0,1.0,0.0,129.26,-24.69,8.53,19.8,2.83,30.3,-0.83,-18.02,-13.39,-132.01,126.22,-33.79,-99.64,-18.55,53.74,14.69,1.0
0.0,0.0,0.0,55.35,13.63,-49.57,106.64,0.9,108.6,-4.51,-50.17,18.93,83.38,51.14,-6.95,67.27,-75.53,-352.46,15.99,1.0
1.0,1.0,0.0,-51.58,-34.47,109.0,94.91,6.82,67.68,6.52,173.28,-2.13,-48.35,180.75,41.99,23.54,-95.32,45.79,-0.82,1.0
0.0,1.0,1.0,-129.41,57.37,-71.58,16.93,6.44,16.12,-3.29,28.98,13.44,-13.23,-360.01,-36.26,-5.16,21.07,-129.45,27.3,1.0
0.0,0.0,1.0,-3.55,-3.21,79.51,11.59,3.61,45.86,-4.98,107.05,-5.74,-112.94,-23.8,7.2,-31.06,-111.73,-178.27,3.5,1.0
1.0,1.0,2.0,28.76,46.93,-47.38,3.51,5.79,7.92,-1.52,65.36,10.75,25.01,-358.81,22.63,-13.94,45.95,-76.59,38.16,1.0
1.0,2.0,1.0,157.44,-3.3,111.66,118.2,-3.83,-143.98,-0.3,109.75,14.62,-37.14,-533.45,-46.24,-41.11,7.99,15.51,-7.44,0.0
1.0,0.0,1.0,-125.58,-19.61,42.48,-112.28,-2.58,48.89,-0.01,8.62,23.49,-23.46,45.33,-6.83,-24.37,-91.81,-315.0,-3.65,0.0
1.0,2.0,1.0,-26.72,-85.59,-35.15,23.24,2.78,-69.84,3.39,-123.1,16.16,-98.07,-683.83,-27.95,-76.83,-18.09,74.76,2.82,2.0
2.0,1.0,1.0,39.83,-37.52,-52.22,-40.31,-0.3,-81.6,1.3,-14.97,10.26,49.35,-183.35,7.22,91.41,-118.79,-110.2,-23.95,2.0
1.0,1.0,0.0,-44.63,-39.63,12.46,-28.87,3.89,99.12,-8.02,33.1,3.01,-65.82,56.53,-18.78,-29.45,94.9,144.1,-32.03,0.0
1.0,1.0,1.0,-33.04,-56.35,-118.88,-80.93,-1.44,-29.64,-0.48,85.99,26.2,-54.7,-442.02,34.54,70.38,-3.85,-78.56,0.56,2.0
2.0,1.0,1.0,48.47,4.5,57.94,4.76,-4.93,-19.32,-1.21,-43.16,18.76,30.38,62.24,-47.0,-34.06,57.6,-242.03,-10.26,2.0
1.0,1.0,1.0,-56.3,68.59,10.77,-39.45,-3.31,-38.22,-2.9,-42.05,16.01,42.0,-190.16,-46.41,69.32,129.95,-149.44,10.4,0.0
0.0,0.0,0.0,-108.95,-1.36,-82.62,89.71,-0.22,82.62,-0.95,52.7,16.12,-36.78,121.51,-69.16,-175.94,182.51,-269.93,-3.51,0.0
1.0,1.0,0.0,-202.05,-0.02,-48.93,10.9,-3.14,-69.77,-1.94,-117.46,10.48,-51.37,-350.93,-6.46,99.01,-36.89,-106.95,-0.69,0.0
1.0,1.0,1.0,-50.84,-32.98,2.19,-56.42,0.32,-67.24,-3.5,-20.45,15.85,50.81,-603.97,6.86,17.44,139.69,52.16,1.38,2.0
1.0,0.0,0.0,47.48,3.12,71.15,101.59,-0.96,-6.26,-2.11,-72.73,-4.86,-21.01,46.01,4.08,72.77,-145.79,-282.37,13.35,2.0
1.0,1.0,1.0,-72.37,-56.42,69.22,-12.65,0.6,-89.66,2.44,55.79,4.19,-212.61,-336.43,8.49,-30.15,-221.94,-42.91,-18.83,2.0
1.0,1.0,0.0,-125.9,17.5,-112.58,-129.22,-2.52,47.33,-6.2,-16.4,1.28,2.52,149.71,-33.45,119.6,58.53,116.22,2.41,0.0
1.0,1.0,1.0,-82.08,-71.96,52.38,-57.63,-3.4,79.25,-3.33,-54.25,29.01,61.92,-227.28,43.93,-96.9,-30.7,40.07,17.19,2.0
2.0,1.0,1.0,-194.57,-16.62,-19.91,48.9,-3.74,-74.04,-0.85,-85.13,4.06,77.51,-34.39,24.2,94.98,66.74,-240.54,-18.26,2.0
2.0,1.0,0.0,90.79,-43.14,-13.82,57.42,6.17,87.15,0.75,203.87,-29.19,-70.65,518.86,-15.33,98.89,52.8,-95.3,0.77,1.0
1.0,1.0,0.0,69.83,14.17,-27.91,85.09,-2.8,-93.59,-1.08,72.99,20.04,-64.72,-491.88,-19.45,-83.48,67.54,-80.74,5.57,0.0
1.0,1.0,1.0,186.16,20.89,-30.35,17.33,3.44,13.52,-1.37,136.79,-13.01,18.1,-3.15,-5.49,73.24,-123.86,-32.83,19.05,1.0
1.0,1.0,1.0,5.44,56.87,-20.8,19.88,1.16,-50.34,-1.18,22.75,35.03,46.52,-575.85,-43.51,111.49,7.15,-121.22,16.82,0.0
0.0,1.0,1.0,38.11,-10.51,67.05,74.78,0.48,66.54,-6.11,95.7,9.1,-81.45,-62.06,-3.9,-4.07,-64.68,67.45,-10.36,0.0
2.0,1.0,1.0,-126.17,-90.03,-13.65,34.64,8.23,60.6,5.71,57.25,-10.4,150.73,155.67,-33.34,-69.63,190.99,-86.34,15.54,1.0
0.0,0.0,1.0,-39.54,-18.44,-18.86,-97.33,-0.22,45.89,-4.08,-19.26,26.06,35.9,-186.18,15.48,-32.66,10.94,-208.35,-13.7,0.0
1.0,1.0,1.0,4.8,-23.16,16.71,-198.84,-1.49,-7.42,-3.96,-28.87,10.58,-11.85,-184.66,67.73,161.37,29.04,-95.52,5.7,2.0
2.0,1.0,0.0,-25.24,-8.15,32.24,32.81,-3.01,-108.69,0.21,-172.18,-11.17,14.34,7.61,17.71,33.49,18.08,-186.26,-19.63,2.0
1.0,1.0,1.0,85.78,-63.42,79.03,-15.79,5.12,18.82,-2.85,-101.58,12.1,41.29,-390.67,-15.7,29.59,-154.9,-75.07,-6.28,0.0
1.0,1.0,1.0,-54.98,19.04,41.81,-29.0,-2.19,12.5,-2.32,57.35,1.25,-44.98,55.7,28.11,60.07,180.2,-5.54,-1.15,0.0
1.0,0.0,1.0,-153.92,60.41,-77.91,-71.22,-3.09,89.28,-7.07,4.65,6.17,30.54,329.64,-62.36,-62.13,-15.37,-169.34,4.71,1.0
1.0,1.0,1.0,-15.45,-18.72,-25.69,-36.4,-0.86,40.1,1.96,-52.75,-11.82,67.77,235.02,5.15,227.46,36.21,115.45,8.13,1.0
1.0,1.0,1.0,164.44,23.26,-18.53,-58.28,-1.39,53.5,-0.92,-8.1,-22.41,-138.05,473.67,39.93,90.89,296.19,-11.68,10.25,1.0
2.0,1.0,1.0,-34.05,-51.56,-44.17,-38.15,-0.3,51.23,-3.03,26.29,9.18,-65.47,-163.21,8.48,51.08,-38.66,-139.32,36.9,2.0
0.0,0.0,0.0,37.99,9.14,-19.51,49.73,3.61,18.54,-4.82,-82.44,4.83,-93.24,-222.67,102.01,49.17,112.26,-212.09,5.62,1.0
1.0,0.0,1.0,27.44,-51.59,109.44,-4.14,3.85,54.29,-0.51,-65.26,18.34,-118.84,-161.47,-38.13,19.88,-61.43,-185.74,-12.45,0.0
1.0,1.0,1.0,-108.14,67.05,-22.45,169.8,2.71,-6.17,-4.53,27.13,-2.95,90.83,-64.89,31.69,80.45,91.5,-13.15,9.93,2.0
1.0,1.0,1.0,-38.76,-57.69,-2.82,-104.29,3.8,38.17,-2.5,-17.48,0.85,2.29,-183.46,-39.58,-89.25,-28.09,-59.36,8.44,0.0
1.0,1.0,1.0,-82.9,58.19,25.99,-46.92,-1.16,-114.21,-2.29,107.92,30.15,47.47,-648.93,18.77,80.02,52.14,-108.92,9.14,0.0
1.0,1.0,2.0,-1.64,1.28,30.96,-17.33,1.48,-11.59,-1.29,-53.99,14.98,-46.67,-86.53,18.31,51.34,69.13,-79.29,-32.63,1.0
1.0,1.0,1.0,142.62,-12.7,66.73,66.26,-5.12,37.51,-0.44,-37.76,4.63,12.3,174.07,-89.08,77.14,108.01,-275.61,25.13,2.0
0.0,1.0,0.0,-76.08,-10.11,-38.01,-44.87,-6.26,7.1,0.75,107.66,-18.13,119.4,165.9,17.85,-15.69,-64.49,240.65,8.7,1.0
2.0,1.0,1.0,-81.38,-5.57,-37.28,-20.7,-0.89,-148.7,3.26,-93.4,-25.74,119.53,132.39,13.8,170.51,-90.57,-143.34,-38.54,2.0
1.0,1.0,1.0,-35.44,-22.41,-7.49,-16.03,9.23,80.79,6.63,-89.75,-2.81,24.56,225.3,26.3,-79.6,2.13,35.31,5.15,1.0
1.0,1.0,1.0,-26.06,0.18,1.84,-29.24,-4.95,-15.94,0.09,27.14,6.55,-38.95,2.94,31.86,109.92,-70.46,-59.5,-0.42,2.0
1.0,1.0,0.0,28.92,-47.2,66.6,39.78,-11.61,98.25,3.25,61.44,15.78,-26.13,426.69,21.81,115.84,-59.75,-306.49,18.79,2.0
1.0,1.0,1.0,54.53,0.42,22.21,6.5,-3.66,-47.94,0.61,48.21,5.87,-12.29,62.25,29.77,86.17,74.78,-201.63,-18.6,2.0
