cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
1.0,1.0,1.0,65.6,20.03,44.64,14.29,0.28,-17.46,89.55,22.06,-48.87,-22.28,124.74,57.6,-34.96,-55.6,-84.75,206.92,33.68,-1.68,-123.65,17.56,121.17,0.0
1.0,1.0,1.0,-39.6,9.57,-271.89,-22.7,-2.47,280.03,-27.52,2.61,-29.93,-116.48,-69.93,-84.8,232.79,65.13,108.31,-427.98,25.08,-3.34,-104.89,-148.95,-57.98,0.0
1.0,1.0,1.0,32.35,2.25,91.57,9.95,1.91,-105.39,30.68,-4.2,91.5,-18.61,-98.76,84.24,-148.32,49.07,56.66,-53.85,-29.12,-0.05,-173.16,-200.43,-41.63,1.0
1.0,1.0,1.0,-23.16,-47.2,23.17,10.1,3.6,-204.13,-44.12,-10.81,43.67,70.9,-34.58,43.14,-200.96,-2.76,66.86,-123.13,60.33,-2.74,175.8,-284.96,-136.96,1.0
1.0,1.0,1.0,26.39,-4.68,-61.45,-1.77,-0.57,249.16,-45.39,2.12,-14.04,55.12,68.82,-78.15,-24.66,-28.0,83.7,-315.0,-30.91,-0.85,-24.35,-340.63,-77.37,2.0
2.0,1.0,1.0,-27.79,0.71,-100.46,4.04,-31.56,95.13,-154.81,-2.29,57.52,35.35,-29.32,86.29,78.57,84.6,15.17,-227.17,22.23,-4.12,13.09,205.61,25.53,2.0
1.0,1.0,1.0,14.53,-4.05,-31.56,17.04,8.79,179.89,7.1,8.94,17.35,-5.87,162.64,132.64,91.89,57.41,150.3,-88.25,-38.29,0.28,29.79,10.49,-22.55,0.0
1.0,1.0,0.0,4.28,2.53,52.86,-25.51,4.18,-271.26,51.5,4.6,-140.47,102.0,95.84,-6.01,-384.99,20.67,4.25,62.29,51.71,-4.38,-135.86,-275.01,177.28,0.0
1.0,1.0,1.0,-50.34,-21.54,-203.3,20.71,-13.59,272.03,-45.2,-14.81,-34.4,56.68,22.88,23.37,287.79,-7.44,-29.03,-472.71,-9.33,-2.61,-187.19,-227.5,-209.69,0.0
1.0,1.0,0.0,18.73,5.76,176.56,14.02,21.73,-168.87,0.38,8.6,21.95,-19.37,68.48,24.01,-192.12,22.7,-86.43,-12.89,112.62,0.35,110.65,-145.17,-26.89,0.0
1.0,1.0,1.0,-73.59,-37.82,-374.28,5.61,-2.16,19.04,-130.56,2.21,-40.33,-31.71,95.85,-13.25,156.4,-47.73,106.38,-375.77,35.38,0.54,110.61,-170.37,-206.22,0.0
1.0,1.0,1.0,58.54,0.7,-224.57,21.83,0.62,-66.72,-141.24,-9.16,-28.54,-70.91,-114.21,112.23,-183.49,28.81,97.95,-247.56,-10.17,-1.84,-31.19,-120.86,107.02,1.0
1.0,1.0,1.0,83.92,7.54,-66.97,-22.07,13.58,149.67,-17.25,-13.94,-96.27,-109.07,-40.58,-99.76,6.88,-37.54,-15.08,-265.78,54.25,1.9,-20.44,-301.56,-72.27,2.0
1.0,1.0,1.0,17.94,-8.36,128.73,18.23,27.82,-261.3,-12.2,-15.28,74.58,-140.7,64.43,-33.95,-444.01,-89.67,-45.71,112.99,17.5,-0.02,53.17,-321.04,82.18,0.0
1.0,1.0,1.0,-19.27,-2.69,101.97,12.29,6.98,290.52,13.99,6.17,-0.47,-46.02,-50.06,-126.08,11.44,-43.15,261.29,46.56,27.68,0.7,-31.96,-109.32,-124.85,2.0
0.0,1.0,1.0,38.91,29.08,203.69,45.84,2.7,-135.2,187.85,2.38,-18.46,-39.86,-100.06,26.24,-149.67,-20.74,99.82,412.29,38.42,3.03,24.34,-54.71,51.43,0.0
1.0,1.0,1.0,0.1,40.68,47.54,17.31,39.59,-137.53,30.79,-3.02,-41.08,16.62,63.87,-37.11,96.4,93.67,-14.61,50.53,-138.09,-3.17,1.94,182.3,-50.1,0.0
1.0,1.0,1.0,-61.97,4.39,-47.05,5.74,-25.68,16.25,-58.81,-5.21,-24.0,112.67,-47.3,-45.19,10.86,46.56,30.82,-303.15,-3.69,4.98,-13.07,-194.63,-138.26,0.0
2.0,1.0,1.0,56.31,24.55,-44.53,-36.75,-3.25,9.08,-95.66,-0.41,-1.0,-89.67,-83.43,2.52,1.63,65.62,15.48,-396.69,-73.39,-4.38,-13.16,-219.95,-169.7,2.0
1.0,0.0,1.0,10.89,-25.7,-79.85,-12.0,-13.95,-217.49,-29.73,-0.71,7.32,7.58,98.68,-58.91,-313.12,-98.84,94.43,-33.64,28.19,0.77,34.47,-403.41,-36.98,1.0
1.0,1.0,2.0,-15.08,-28.65,-137.55,54.08,-15.24,-37.47,-120.02,-29.36,70.09,-76.21,-12.81,-137.92,-54.75,18.19,102.81,-177.29,14.95,-1.61,-247.08,-34.57,-37.64,2.0
1.0,1.0,0.0,99.58,17.05,43.52,1.42,-11.04,153.98,-142.03,13.5,-18.69,-14.86,-74.78,-3.57,-25.33,108.66,31.11,-494.18,-25.66,1.59,-27.82,-209.3,-149.36,0.0
1.0,2.0,1.0,-59.08,8.38,-184.45,9.55,13.56,-17.92,-169.97,-9.95,-49.23,122.96,41.86,130.38,-247.54,1.23,113.79,-233.28,-1.09,-1.48,-97.29,-145.33,120.16,1.0
1.0,0.0,1.0,128.7,-25.61,-193.17,-0.27,48.7,-100.82,-157.72,-8.55,11.32,-19.37,-34.56,-97.32,-287.67,1.48,151.63,-303.96,18.28,-2.22,73.66,-310.68,24.11,1.0
1.0,1.0,1.0,-8.33,5.95,-218.96,45.48,-13.26,124.53,-25.84,-0.16,-2.53,-46.57,-6.88,2.0,338.0,-72.95,158.78,-89.85,-53.59,-0.67,-38.45,29.04,-302.32,2.0
1.0,1.0,1.0,-16.33,7.75,40.66,19.19,-46.51,-69.14,74.94,-6.49,102.23,-87.35,24.15,-48.38,-462.21,-168.77,-179.63,158.07,18.82,-0.72,-27.5,-420.44,352.43,0.0
0.0,0.0,2.0,5.63,21.33,-282.06,20.52,27.48,103.15,19.96,-13.79,-28.06,-73.97,68.8,13.42,175.17,33.53,171.97,-91.65,86.7,-1.75,4.09,43.1,32.38,0.0
1.0,1.0,1.0,-13.33,32.13,-118.64,-26.8,29.96,236.56,-111.61,8.07,86.49,-103.97,-118.33,0.03,32.61,-13.25,176.56,-236.2,47.28,-3.81,-12.8,-99.56,-80.54,2.0
0.0,1.0,1.0,-43.1,-21.81,-225.17,-8.72,6.76,148.54,-24.19,10.5,-14.33,35.82,30.17,26.4,208.73,25.69,52.18,-314.36,5.61,-3.02,46.63,-111.38,-104.61,1.0
1.0,1.0,1.0,-21.64,-11.41,-21.96,-11.89,-12.95,-262.48,-1.51,-17.39,25.97,15.2,-36.62,-67.91,-387.94,-118.52,93.54,134.36,-70.52,-2.33,-20.66,-342.82,41.6,1.0
2.0,1.0,1.0,115.16,-7.62,-15.9,-36.22,11.95,-132.13,-42.47,13.18,-35.94,24.71,-77.51,73.38,-169.45,2.93,100.2,-96.2,-33.44,-0.03,28.8,-212.09,-73.75,0.0
1.0,2.0,1.0,3.47,8.48,-125.53,-33.11,0.17,177.76,-102.94,-2.24,-66.65,-93.4,-0.82,-149.41,146.7,95.14,244.62,-192.3,16.61,0.95,68.24,144.86,-86.81,0.0
1.0,1.0,1.0,-77.91,-12.98,85.05,-0.95,-29.43,5.92,-73.73,-14.68,90.53,-47.87,-60.67,298.89,-318.55,-32.07,9.66,-6.6,20.0,3.94,65.54,-149.45,151.23,1.0
1.0,1.0,1.0,-44.37,42.74,168.53,20.65,48.39,-53.66,92.89,-16.65,8.06,-65.31,-58.46,110.75,153.44,157.87,81.42,-0.08,36.34,-0.5,-82.18,93.44,-173.91,1.0
1.0,1.0,1.0,69.42,7.79,158.7,-28.5,8.33,-56.04,-9.91,-5.54,-57.11,37.83,-150.19,13.99,-329.41,-59.0,-45.48,133.7,-87.61,-0.34,66.64,-143.78,157.44,1.0
1.0,1.0,0.0,-30.03,47.13,125.38,-15.42,19.84,43.29,22.94,-12.08,-77.77,141.46,-84.21,219.56,-269.54,-113.53,-96.35,411.87,10.24,-2.46,-149.84,150.95,376.56,1.0
1.0,1.0,1.0,-27.3,-16.05,29.18,-7.98,8.08,66.7,-28.9,6.06,35.75,-7.61,30.88,-4.53,-16.17,20.61,83.47,-119.37,20.82,-0.83,65.45,-107.19,-89.85,2.0
1.0,0.0,2.0,0.35,-4.47,141.94,-22.87,-41.35,-148.52,104.39,1.91,32.53,104.78,57.17,-7.72,-130.27,45.2,81.45,153.22,17.02,2.75,10.16,-96.08,-5.23,1.0
0.0,1.0,1.0,-5.86,-10.69,-221.1,-29.96,10.93,-217.28,-86.21,-3.79,30.32,64.81,119.59,144.88,-236.65,-28.0,192.14,-175.2,6.7,-0.93,-106.07,-324.67,-54.64,1.0
1.0,1.0,1.0,-44.51,41.82,173.12,-4.98,6.36,-94.08,137.14,3.9,-23.26,2.66,-58.99,28.54,152.0,125.67,157.11,239.34,-31.16,0.17,51.53,222.0,-131.42,1.0
1.0,2.0,1.0,11.07,4.95,-127.61,-8.6,15.01,200.73,-38.5,-14.69,-250.77,-127.88,64.05,-12.1,54.79,-73.4,134.1,-95.11,-19.23,3.01,-64.72,-118.53,-62.36,2.0
1.0,1.0,0.0,9.15,-38.05,-177.11,-24.18,-47.4,25.62,-106.59,2.57,-42.98,-124.85,-16.42,93.16,51.29,42.9,132.04,-144.86,31.29,-0.64,-90.0,99.58,-13.4,2.0
1.0,1.0,1.0,10.86,-12.3,52.77,12.88,50.43,-245.38,52.5,11.26,96.18,-86.75,19.14,43.54,-151.63,-122.17,-51.39,310.63,10.76,-2.95,3.0,-37.81,8.07,0.0
1.0,1.0,1.0,19.2,2.93,18.83,-17.57,-15.63,-215.4,-10.99,8.41,54.07,-34.05,-86.61,-96.65,-98.01,-69.44,-123.95,111.13,19.41,-3.15,121.9,-14.67,-6.36,0.0
1.0,1.0,1.0,9.47,13.84,-127.86,1.34,10.98,-109.29,13.23,2.35,-96.76,22.25,60.71,87.36,-125.71,-104.86,32.69,220.86,-23.27,0.28,114.41,9.56,146.81,1.0
1.0,1.0,1.0,9.14,-11.97,67.4,-23.22,33.51,-117.88,197.53,-8.26,-70.29,46.3,-124.45,-0.74,-339.81,-145.08,61.33,499.32,-59.62,-2.8,-62.37,-213.09,285.59,0.0
1.0,1.0,1.0,-23.72,-37.24,-192.83,10.41,45.58,116.96,-34.63,4.78,6.11,31.42,-6.98,-36.86,78.95,-62.82,15.23,-143.48,38.23,-0.71,113.06,-101.25,-11.46,2.0
1.0,1.0,1.0,68.7,11.09,-44.53,11.48,5.76,205.43,-73.89,10.59,24.98,29.87,74.7,-64.6,22.21,-2.24,137.16,-237.94,54.63,-2.16,34.1,-165.48,-117.53,2.0
1.0,1.0,1.0,-16.72,-3.78,-200.16,-28.59,35.16,-120.11,-90.69,-7.38,-67.95,-25.87,-166.74,84.36,-198.74,-23.95,126.73,-65.44,-53.08,0.27,-44.27,-105.54,98.95,2.0
1.0,1.0,1.0,-33.88,-35.43,-278.5,-11.45,0.18,83.61,-91.27,-1.08,55.15,-42.21,-92.46,-152.4,248.4,94.08,172.24,-132.31,-25.56,0.84,-86.77,314.78,-2.34,2.0
1.0,1.0,1.0,-6.74,-16.42,-255.35,49.42,3.66,-253.98,34.92,3.21,-9.33,62.12,-52.42,3.5,13.93,-13.12,88.46,212.82,-1.95,2.2,-57.57,176.65,118.09,1.0
1.0,1.0,1.0,35.75,33.91,-162.35,-28.37,31.33,-123.94,48.97,7.53,-25.3,114.76,82.6,-8.02,-23.21,-74.51,25.09,202.16,51.25,-1.23,4.59,45.86,112.8,1.0
1.0,2.0,1.0,76.08,-1.76,-199.8,34.24,-14.89,151.06,-45.81,10.01,-24.35,-0.02,62.11,-128.64,328.43,89.45,118.79,-175.92,-53.44,3.06,-37.27,236.64,-96.05,2.0
1.0,1.0,2.0,0.47,-1.19,175.84,36.79,-3.71,-95.31,165.55,22.79,-142.31,1.35,-13.46,58.27,-34.23,-113.38,3.42,488.37,-5.56,4.55,89.08,50.82,0.44,0.0
2.0,1.0,1.0,-8.33,-24.56,-95.19,-13.89,-16.93,-59.1,-118.07,10.58,2.74,130.28,-46.19,78.22,-258.69,-3.51,137.96,-234.54,-10.98,-0.31,-73.9,-296.17,-8.42,1.0
1.0,1.0,1.0,5.38,-27.17,-192.37,16.99,1.94,-132.3,-68.09,16.62,46.9,40.07,-75.08,-24.61,-204.44,-84.19,16.89,-275.44,30.43,-1.45,-144.95,-467.84,-66.36,0.0
1.0,1.0,1.0,25.34,-12.98,58.64,17.81,-5.31,-55.59,47.11,-5.6,54.33,3.66,36.97,24.77,39.58,141.64,138.47,-143.0,-9.92,1.17,-56.96,-93.16,-142.16,1.0
1.0,2.0,1.0,-52.09,34.11,-216.18,72.6,16.5,115.12,13.43,-10.65,45.91,-41.1,-90.67,79.44,380.18,-21.19,145.51,-37.26,-55.08,1.25,-36.03,142.43,-225.57,2.0
0.0,1.0,1.0,-33.56,-31.1,-170.14,16.67,-11.08,-269.18,-0.8,-8.53,-37.43,36.62,10.55,-37.52,148.91,-77.91,-63.09,123.87,-31.04,0.42,-9.83,130.62,-139.13,2.0
0.0,2.0,1.0,47.75,-7.91,12.45,25.3,11.68,-53.0,-104.16,3.98,71.72,-70.1,48.24,-113.7,-270.93,66.8,66.51,-78.58,-80.77,2.12,-81.72,-13.8,175.51,1.0
1.0,1.0,1.0,-35.48,-14.02,-202.62,-2.76,16.78,58.66,8.35,-10.46,-12.2,21.36,-80.28,88.88,72.27,64.89,112.55,-209.23,71.76,-1.78,-28.64,-100.95,20.83,0.0
1.0,2.0,2.0,-7.59,-15.1,-146.72,30.98,38.7,76.82,-0.24,2.23,12.43,-110.43,-32.52,-56.03,208.15,-125.37,201.82,271.61,-42.94,-0.74,85.04,227.1,-127.01,2.0
1.0,1.0,1.0,-55.26,-31.03,-152.95,28.63,40.44,-7.59,-9.63,11.28,20.35,82.3,3.44,37.96,37.27,-10.51,144.1,-35.25,-93.02,-0.89,-136.5,-42.22,-46.7,0.0
1.0,2.0,1.0,-46.07,26.9,-45.25,-39.87,2.78,183.78,-85.29,1.49,-97.62,-36.94,67.14,50.77,67.18,148.45,69.1,-423.84,0.32,-2.91,93.63,-78.88,-45.15,0.0
0.0,0.0,1.0,-123.8,26.19,-234.86,16.86,21.57,-311.56,-23.57,10.38,80.83,105.12,31.47,14.15,-196.09,-47.37,159.3,125.09,49.53,-0.83,31.9,-63.88,76.26,1.0
0.0,1.0,1.0,3.47,-30.05,-159.7,5.94,6.68,-48.48,-70.99,-5.43,-0.82,-37.62,14.76,-85.52,50.7,140.89,118.59,-169.6,-35.77,0.47,-60.91,154.66,49.55,2.0
1.0,1.0,2.0,-43.63,-16.1,73.19,-31.75,33.67,-9.04,12.45,3.17,54.41,57.19,11.97,56.97,-98.4,3.98,-23.18,-201.65,-34.15,1.42,68.28,-338.86,-111.6,0.0
1.0,2.0,1.0,34.76,4.62,-33.41,24.26,18.2,-337.44,18.23,-3.11,28.08,-18.05,96.32,-67.08,-117.22,-66.93,-96.67,168.96,-117.96,-1.17,222.54,-21.9,-1.15,0.0
2.0,1.0,1.0,-36.0,-8.77,10.16,49.31,-7.44,86.49,-137.11,15.44,-3.63,72.67,-75.95,-231.84,-263.04,13.02,16.16,-134.14,-55.16,0.46,-29.95,-57.9,192.02,1.0
1.0,2.0,1.0,-43.46,10.48,-3.94,-4.71,29.5,-43.25,70.52,-3.68,-30.29,86.44,1.07,-71.23,180.26,73.27,241.87,4.72,43.51,-1.87,-22.6,-3.15,-268.17,1.0
1.0,2.0,1.0,-0.98,-14.43,-199.41,-20.32,-18.49,101.53,-5.61,-1.74,-82.7,102.77,54.56,-6.02,317.64,-57.89,172.99,25.92,15.98,-1.9,7.57,136.54,-222.22,2.0
1.0,1.0,1.0,-79.72,25.77,-27.24,-0.9,-4.63,67.63,-50.89,-21.45,82.19,78.94,33.97,176.21,-8.09,-5.35,33.03,-276.81,56.4,-0.16,135.01,-266.99,-157.91,2.0
1.0,0.0,1.0,-66.86,-21.09,65.2,31.38,-0.51,-208.22,4.14,2.18,48.92,-36.43,-49.93,9.36,-282.27,20.62,51.05,-117.13,11.6,2.57,-48.31,-372.81,-53.61,1.0
1.0,1.0,0.0,34.05,13.27,-335.68,21.94,20.73,-99.64,-86.48,21.78,55.49,-44.0,63.39,-67.88,72.41,-61.07,238.28,-101.97,14.95,-3.73,32.13,-67.77,-169.48,2.0
2.0,1.0,1.0,-110.5,-24.83,202.96,-27.06,9.58,26.81,-10.0,-8.5,98.5,-147.59,-16.23,12.16,-67.96,0.42,-212.97,-71.16,-22.42,-0.32,-108.59,-73.81,0.3,0.0
2.0,1.0,1.0,-47.56,-33.06,106.14,-45.0,-1.54,-116.43,55.87,3.15,34.57,29.63,36.21,86.08,13.31,65.67,124.89,18.23,-68.74,2.33,-78.85,-69.3,-185.43,1.0
1.0,1.0,1.0,37.78,-12.62,164.88,39.58,7.94,34.92,39.41,-20.57,-76.55,59.28,69.92,-50.61,-36.45,-77.41,-189.26,112.97,52.18,2.93,79.49,-32.93,23.88,0.0
1.0,2.0,0.0,-68.83,13.96,-45.32,-41.47,-2.06,177.48,17.91,7.33,125.1,-41.17,-62.74,-49.58,28.44,-100.88,66.71,-75.64,-50.34,-0.6,235.76,-250.52,-103.1,2.0
1.0,1.0,2.0,-56.08,-3.58,-126.53,-23.38,7.22,86.17,-95.37,1.91,-59.06,77.5,32.82,114.21,194.93,43.54,131.22,-227.95,-31.73,6.2,90.2,58.02,-207.58,0.0
1.0,2.0,1.0,-20.57,-13.78,-56.29,6.42,0.53,-305.72,129.52,-0.47,-3.66,91.64,-89.37,52.78,-307.59,-209.3,0.57,504.7,-80.32,2.13,26.07,-159.46,193.93,0.0
0.0,2.0,1.0,46.57,12.7,-129.5,-34.42,-14.05,-78.51,-12.11,6.58,30.37,3.29,44.97,47.63,-7.75,17.01,96.27,1.21,50.04,1.84,-152.47,25.13,23.18,1.0
1.0,2.0,2.0,36.75,5.36,88.09,-1.76,18.68,-151.82,23.37,3.27,-9.12,31.22,37.84,-164.63,39.24,78.58,117.74,-38.73,23.99,0.45,-240.9,-49.83,-237.56,1.0
1.0,1.0,0.0,34.42,9.32,-31.55,-44.58,2.71,170.04,-48.57,8.32,-14.38,-51.97,26.38,-54.16,134.78,94.92,47.02,-347.12,68.47,-0.04,-154.89,-91.95,-129.82,0.0
2.0,1.0,0.0,60.81,-45.78,220.02,21.44,-24.56,-118.0,64.51,-8.22,-59.73,15.98,73.59,150.59,-437.2,-139.36,14.69,299.96,17.8,-3.08,68.4,-314.46,118.23,0.0
1.0,2.0,1.0,-14.13,25.95,-128.35,15.52,4.04,-24.31,-97.92,-13.12,-34.52,98.01,4.78,16.78,-208.75,-28.67,38.71,-4.57,29.0,0.78,142.26,8.55,215.43,1.0
1.0,1.0,1.0,-131.05,34.55,36.61,-5.79,40.88,284.57,45.8,0.17,-94.23,-184.6,-21.91,-26.99,21.28,-42.89,121.23,-38.08,-54.09,2.58,43.38,-182.15,-27.61,2.0
1.0,1.0,1.0,-42.95,-7.77,123.32,-45.52,-8.29,-233.08,128.11,-1.59,-57.25,-205.28,-28.41,58.71,-141.35,70.01,120.73,188.33,-35.01,2.52,-90.36,-88.01,-7.01,1.0
1.0,2.0,1.0,7.7,4.76,-329.72,30.44,22.85,40.73,-87.08,10.67,26.56,-36.94,-90.43,-85.09,123.94,-173.84,117.61,73.82,54.29,0.65,112.32,80.69,-56.28,2.0
1.0,2.0,1.0,47.01,-9.19,23.47,2.8,44.23,134.62,-22.18,3.16,-79.81,-15.19,97.16,13.27,169.11,104.33,19.39,-198.21,-19.58,-1.75,75.17,73.29,-93.12,2.0
1.0,2.0,1.0,15.54,-11.79,-309.99,2.61,4.36,505.46,26.41,11.99,15.13,-33.77,-128.93,-66.46,474.71,91.75,70.58,-489.26,23.14,0.6,38.5,-52.67,-53.04,0.0
0.0,1.0,2.0,-14.07,18.58,-174.1,-38.63,-6.09,295.12,-4.63,3.42,18.43,17.56,-96.71,74.44,204.53,92.03,101.56,-379.02,16.74,-3.22,64.29,-121.0,-33.79,0.0
1.0,1.0,1.0,59.81,-17.17,48.6,-13.27,-27.09,170.96,-126.06,-6.62,-56.12,43.6,-8.64,18.19,94.28,108.68,137.29,-289.65,-49.37,0.0,58.3,45.16,-181.0,0.0
1.0,1.0,0.0,8.29,-24.93,181.39,-35.41,2.04,-99.96,165.27,-5.06,-79.38,-3.84,-103.64,-17.16,113.75,99.67,160.56,290.22,-38.08,0.14,-23.1,168.41,-109.2,1.0
1.0,1.0,1.0,35.25,-17.41,-140.98,-11.6,14.08,-204.99,-59.94,4.69,-19.32,28.0,-14.07,44.35,-157.15,68.22,134.96,-49.18,-22.02,-5.26,-185.97,-1.46,80.8,1.0
1.0,1.0,1.0,-50.86,15.26,-287.17,3.75,-11.55,-76.92,-119.28,10.28,-13.38,61.32,-30.84,-2.7,-124.29,-3.97,143.7,-166.83,37.74,2.92,-30.75,-79.81,84.37,1.0
1.0,1.0,2.0,-53.29,-32.15,-122.93,32.87,-23.93,273.62,58.53,5.18,66.98,3.7,-146.42,-119.35,123.06,50.47,69.44,-267.08,-25.32,1.05,-73.27,-208.24,28.0,2.0
1.0,0.0,1.0,0.1,1.81,164.51,23.19,-33.73,-52.67,70.67,-13.32,65.79,59.04,-51.11,124.33,30.8,102.69,56.22,-39.56,46.29,4.68,-126.92,-68.2,-146.8,1.0
0.0,1.0,2.0,102.46,9.93,139.65,21.38,1.85,-15.31,-154.23,-12.84,40.87,-52.39,33.93,49.13,-282.72,177.18,-92.34,-349.99,34.79,2.99,13.42,-55.4,168.68,2.0
1.0,1.0,1.0,89.61,5.61,-29.09,2.07,10.98,127.53,3.38,5.65,-86.6,-76.64,-177.8,-97.23,141.72,-8.98,30.85,-122.98,-59.38,-2.11,17.9,-69.21,-135.74,2.0
1.0,2.0,1.0,22.88,-18.94,237.0,-18.11,-21.66,21.7,123.48,6.04,-155.55,75.07,-55.99,79.68,-26.98,75.85,37.04,127.51,-26.15,-1.31,80.29,-20.66,-6.11,1.0
2.0,1.0,1.0,-116.64,-25.99,-94.81,-28.39,-18.91,360.45,-1.72,-15.22,55.1,17.55,67.78,-6.44,62.31,-60.51,64.19,-250.75,46.57,3.35,94.13,-292.22,-24.79,2.0
1.0,1.0,1.0,-38.28,-23.33,-235.71,5.87,-8.49,-171.44,-69.14,8.76,-87.08,75.7,-70.14,-77.8,-125.73,0.65,184.53,-79.19,-22.14,-1.0,117.3,-102.8,10.12,1.0
1.0,1.0,1.0,12.59,-2.19,36.45,11.46,-7.19,287.18,-68.3,-12.26,-52.9,62.76,108.95,-89.84,67.19,96.78,26.6,-484.68,11.2,1.17,-129.48,-252.32,-132.19,0.0
1.0,1.0,2.0,-20.88,26.08,216.62,8.4,26.36,101.1,94.52,-5.15,-22.99,87.0,95.58,-45.98,155.26,93.52,31.41,7.54,36.28,0.46,56.65,37.65,-155.53,1.0
0.0,2.0,0.0,-58.22,1.78,-86.72,-41.0,21.29,121.12,-9.39,-4.68,-31.15,-28.73,-137.16,-40.04,273.52,31.21,99.95,-122.83,30.5,-6.24,-38.42,80.36,-202.54,2.0
0.0,1.0,1.0,71.17,-10.69,19.93,4.91,34.46,-19.6,-33.59,15.12,6.45,39.31,-15.14,-3.6,-255.87,-62.79,35.46,39.51,-5.8,-1.23,32.58,-170.99,110.44,1.0
1.0,2.0,1.0,18.59,34.38,-215.21,-23.43,17.99,4.81,-94.74,7.41,28.04,-81.54,63.78,-25.6,-127.55,-76.87,-5.72,16.02,58.2,-0.09,14.12,48.87,227.14,1.0
1.0,1.0,1.0,2.96,9.86,-261.92,21.02,-54.76,-319.13,47.29,7.02,75.59,-109.92,35.97,137.43,-65.41,-85.52,107.04,154.59,3.32,-2.31,-91.0,-104.46,-10.28,1.0
1.0,1.0,1.0,126.47,23.98,97.46,-17.6,63.88,-85.47,1.12,-20.55,155.85,-10.41,59.08,-15.49,-102.68,45.17,51.8,-106.78,26.81,-2.65,89.76,-193.05,-116.77,1.0
0.0,2.0,1.0,-22.29,25.08,-41.23,61.32,43.98,121.03,-62.34,-13.45,34.28,38.39,37.72,-31.36,122.98,33.78,9.41,-317.56,42.47,1.04,-153.95,-131.95,-181.94,0.0
1.0,1.0,0.0,-6.29,3.56,68.14,42.12,31.88,-210.88,-33.49,0.92,-21.02,39.01,-1.69,-115.69,-268.75,100.86,17.64,-243.83,-12.35,-0.08,106.8,-314.88,-26.66,1.0
1.0,1.0,1.0,-37.73,22.84,151.99,-9.31,11.89,-135.49,134.96,-8.02,95.76,-36.07,-44.27,52.45,66.46,118.0,122.68,147.98,47.7,2.35,14.62,61.21,-115.36,1.0
1.0,2.0,1.0,60.74,-10.51,114.28,-16.1,-40.57,-89.82,92.51,-5.57,54.02,-81.25,88.75,11.65,-13.89,53.54,106.96,43.44,-30.1,-5.24,15.0,-122.99,-131.75,1.0
2.0,1.0,1.0,-18.0,7.84,-283.03,27.61,-4.84,-54.35,-157.37,25.93,4.85,-18.26,73.48,7.46,43.82,-60.47,192.89,-163.83,-16.94,-6.14,-29.17,-28.05,-174.23,2.0
2.0,2.0,1.0,-8.68,-5.0,149.38,4.54,19.46,-76.91,76.33,-5.53,-42.83,53.6,-1.5,-25.18,-169.32,-9.56,-10.33,164.28,49.0,6.34,111.73,-93.55,75.55,0.0
1.0,1.0,1.0,100.22,11.08,-292.02,6.07,-16.65,-56.73,-96.24,-6.8,6.34,-25.75,-42.3,84.38,156.04,20.59,160.89,-139.02,22.3,3.93,-38.55,116.1,-108.14,2.0
1.0,1.0,1.0,-55.58,3.78,20.15,20.9,24.39,-159.95,61.97,0.67,40.54,34.56,-45.64,111.77,-154.81,-7.59,-2.32,153.98,-35.68,-1.68,6.36,-53.59,113.4,0.0
1.0,1.0,1.0,40.52,-14.13,-350.44,13.19,-20.68,119.82,59.09,-10.06,-27.59,30.67,-42.99,-138.19,77.88,-1.19,257.56,-6.3,-29.58,-1.33,83.92,-40.84,147.91,0.0
1.0,1.0,1.0,-23.93,-11.16,-153.86,-8.51,-14.79,33.65,-30.95,-0.39,59.48,37.81,26.84,-39.21,43.22,-2.34,-135.13,-402.67,16.55,-2.45,-65.05,-318.64,-65.79,2.0
1.0,1.0,1.0,-20.51,-6.71,123.29,38.57,-16.74,-201.15,66.51,-1.21,29.73,167.06,22.62,-70.74,-76.88,58.59,104.62,141.26,-33.33,-0.86,6.75,-11.73,-84.2,1.0
0.0,1.0,1.0,-51.76,-22.32,42.08,-9.1,-17.99,-18.67,21.8,-3.09,14.23,48.2,2.93,-30.5,57.12,-56.33,110.93,107.56,-9.93,-4.28,-121.53,-28.7,-190.93,2.0
1.0,1.0,1.0,-10.17,4.27,14.56,-5.35,-20.33,-158.82,-16.87,-14.88,72.36,31.73,6.04,-14.83,12.21,77.33,118.63,-133.39,8.27,0.39,-90.91,-98.22,-222.49,1.0
1.0,1.0,1.0,-96.12,32.37,59.48,-6.53,17.02,-208.29,44.51,-2.24,-46.27,-15.04,87.86,95.46,-152.37,-22.68,22.78,195.51,-41.6,-2.08,-43.28,-30.47,27.36,2.0
1.0,1.0,1.0,4.41,-15.64,-77.96,11.25,-42.66,-28.0,-53.27,-9.88,6.67,14.0,-10.05,68.19,-11.45,-21.24,-10.61,-313.51,-29.24,2.29,-108.39,-324.82,-192.01,0.0
1.0,1.0,1.0,35.88,-5.67,-140.53,10.29,0.34,253.42,-32.46,-12.23,15.86,61.14,-39.88,-166.82,109.94,-120.79,175.86,0.7,-11.1,-4.42,-92.62,-57.5,-90.3,2.0
