cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
1.0,1.0,-61.17,66.57,-69.93,43.11,188.68,-56.37,26.38,0.37,-21.71,-252.78,-85.82,203.9,-85.32,10.82,46.67,2.0
1.0,1.0,21.04,102.55,4.87,59.55,-30.47,-16.22,31.12,5.78,-8.2,-414.81,166.89,75.54,208.27,55.02,-147.62,1.0
2.0,1.0,6.12,23.62,-3.15,-73.78,145.91,-4.68,-39.66,-57.45,-66.7,-288.29,-25.47,-29.65,2.88,17.47,44.39,0.0
1.0,1.0,-13.21,3.71,-4.66,8.3,-52.65,-20.92,16.44,83.47,-15.71,-153.03,-39.24,47.11,152.69,10.75,-160.74,1.0
1.0,2.0,4.9,-35.24,14.62,38.42,-26.84,25.2,48.99,-101.18,-24.97,332.06,16.1,-248.08,-212.86,84.01,88.12,0.0
1.0,1.0,-32.34,-94.28,-44.94,18.99,360.91,-22.5,-73.73,95.19,62.34,99.23,111.46,-46.55,-202.57,-105.18,32.15,2.0
1.0,2.0,-20.36,-100.06,-21.2,-8.15,275.59,-51.95,-59.64,30.5,44.84,114.99,61.82,-32.91,-339.36,17.58,49.74,2.0
1.0,1.0,-21.53,-33.2,47.45,8.11,147.87,6.88,72.84,48.13,57.06,-172.72,-42.31,-95.56,-19.44,-2.94,121.86,2.0
2.0,1.0,-30.61,-95.4,-49.8,8.06,265.63,-26.43,42.54,138.78,1.93,-66.25,53.0,3.43,-124.73,-36.9,-57.52,2.0
1.0,1.0,-5.81,-107.82,-46.09,-17.19,-124.59,78.1,-79.09,-31.31,-21.94,191.92,-23.89,242.08,-50.74,-95.52,-117.73,2.0
1.0,1.0,19.7,105.12,17.31,-11.25,-137.28,-44.36,-19.01,11.29,-36.78,-241.47,27.79,143.62,188.07,55.72,-86.84,1.0
1.0,1.0,48.77,12.47,9.53,-4.44,46.89,94.74,-24.31,18.26,1.06,-83.08,-39.18,38.75,-39.12,34.72,-34.5,2.0
1.0,1.0,-9.12,-69.04,40.44,-54.71,-47.45,-19.14,16.59,-2.27,-50.73,56.7,-149.86,-22.63,-43.04,21.36,-28.39,0.0
2.0,1.0,-71.38,-98.14,-52.36,58.59,296.42,-3.37,-106.75,52.84,-50.2,-70.64,43.06,230.22,-248.9,-52.51,-33.9,1.0
1.0,1.0,-4.67,44.87,-0.16,46.09,209.18,-29.81,51.62,113.7,-41.28,145.99,51.83,90.85,-99.44,-7.03,-58.56,2.0
1.0,1.0,-37.32,-51.21,25.91,-17.77,420.55,-60.84,95.21,59.8,6.89,-71.74,66.3,52.09,-253.41,-21.16,-57.58,2.0
1.0,1.0,-0.22,-50.29,13.01,-52.96,61.38,90.57,8.85,-6.38,37.07,-232.99,56.42,-81.15,74.46,-31.16,38.91,2.0
1.0,1.0,-8.94,3.39,-1.13,85.88,95.26,-91.12,-20.02,-25.35,30.18,-109.45,-81.74,-184.06,-33.1,31.49,137.48,2.0
1.0,1.0,-12.93,0.21,11.8,-44.71,153.96,20.43,-48.03,79.51,-32.75,-136.42,-46.39,160.22,-81.13,52.37,-195.19,2.0
1.0,1.0,2.77,25.97,-0.77,11.37,-46.35,21.47,51.37,56.22,-23.61,-198.74,-85.21,51.56,201.15,-1.16,-214.6,1.0
1.0,1.0,-34.58,-5.9,-50.39,-3.85,192.96,44.29,17.28,-4.25,-12.81,200.74,171.67,-34.85,-250.21,6.29,143.28,0.0
1.0,1.0,26.26,116.71,-30.38,29.19,74.41,-37.89,-1.93,57.87,-54.09,-257.23,10.39,21.01,142.96,40.32,-38.15,1.0
1.0,2.0,13.89,-62.8,3.72,65.0,369.63,19.46,-23.99,-30.83,-47.97,42.08,-19.7,179.77,-393.65,-26.81,215.1,0.0
1.0,1.0,45.5,34.19,-12.93,-32.8,276.84,78.32,101.74,-6.29,-20.45,155.81,3.69,-56.37,-191.35,-23.54,52.64,0.0
1.0,1.0,0.78,95.67,15.46,53.58,152.91,-49.34,-13.98,31.86,-16.22,-43.32,0.2,131.28,-122.21,30.55,106.91,2.0
1.0,1.0,9.85,-24.92,-0.38,36.32,74.15,3.22,82.4,73.24,-46.87,89.4,90.32,253.84,-114.51,-27.51,-87.5,1.0
1.0,1.0,19.18,-125.2,10.12,-34.97,360.34,-71.93,52.01,-29.83,-60.35,-3.31,-54.14,-18.84,-204.26,-92.3,-14.07,0.0
1.0,1.0,81.12,71.49,-18.07,35.11,127.11,0.31,62.67,-8.52,-43.17,-258.97,6.36,27.99,-15.68,58.39,106.76,0.0
1.0,1.0,-47.15,-127.78,17.88,-38.45,263.55,-39.76,95.63,61.74,41.26,-13.22,-81.7,58.67,-127.44,-129.05,-16.92,2.0
1.0,1.0,-53.56,-71.59,-28.01,108.91,62.39,89.86,101.78,-36.78,-32.37,-217.65,143.1,55.72,10.87,0.86,-202.18,1.0
1.0,1.0,5.44,116.54,16.44,37.99,244.09,120.4,51.57,49.31,-11.99,-314.3,119.1,-55.33,-30.43,104.65,119.59,0.0
1.0,1.0,1.63,25.46,-1.68,-7.59,97.6,46.04,-51.57,14.33,42.42,-242.45,117.38,-255.56,75.57,38.99,194.67,2.0
1.0,1.0,3.74,67.88,39.19,-126.15,252.95,-2.63,-17.69,-108.78,-39.02,242.85,62.82,35.33,-198.69,-59.38,-77.94,0.0
1.0,0.0,-39.89,87.57,-8.84,1.26,-91.38,30.05,-53.32,59.51,7.64,-197.08,155.85,115.99,211.78,-8.95,-43.99,1.0
1.0,1.0,-28.42,-139.73,7.95,-48.22,-283.81,-47.2,17.49,-57.93,17.57,137.57,-4.02,-376.26,-67.7,154.22,117.27,0.0
2.0,1.0,-16.11,65.87,16.82,-11.21,288.24,-71.62,18.46,10.45,-110.92,-243.07,-58.05,-86.01,-74.88,57.44,169.18,0.0
1.0,1.0,41.34,-75.74,37.74,-2.08,254.69,13.57,4.88,12.29,56.7,39.86,104.17,-46.54,-152.31,-93.05,77.2,2.0
1.0,1.0,-30.66,-35.46,-12.76,7.97,232.57,127.63,52.31,83.32,43.49,-163.77,-165.96,-241.96,-30.55,31.39,84.72,2.0
1.0,1.0,4.63,14.39,-16.66,-14.87,60.43,51.62,3.33,-43.52,38.66,-6.12,-48.3,-30.96,80.07,-56.68,-199.96,0.0
2.0,1.0,42.64,-161.18,-16.06,-3.82,98.3,11.85,113.63,43.7,-23.61,28.58,19.7,-253.02,-208.98,70.69,222.46,0.0
1.0,1.0,2.67,116.44,5.59,-26.72,242.65,-66.9,120.95,91.31,-62.47,6.48,-1.33,-196.48,-66.45,86.76,201.81,0.0
1.0,0.0,-11.35,103.96,-5.45,-17.11,212.84,8.71,65.57,66.55,-21.39,138.96,1.09,72.41,41.81,-107.35,-53.98,1.0
2.0,1.0,-26.06,0.38,-16.64,80.29,173.96,45.71,-84.02,49.93,-60.01,-346.18,16.19,59.05,-133.01,129.42,17.41,0.0
1.0,1.0,-23.89,42.79,7.09,-47.46,25.27,81.23,-46.75,80.07,-41.9,160.56,-59.31,249.67,-16.93,-70.53,-36.52,1.0
1.0,1.0,31.95,-1.95,-37.46,-45.1,-40.13,32.4,6.65,20.31,-83.72,-79.39,69.34,134.2,2.5,22.86,18.73,2.0
2.0,2.0,15.41,-9.15,-13.26,17.61,-99.48,-31.08,35.56,66.25,-10.35,-158.42,-68.11,-55.24,-91.44,202.16,102.82,2.0
1.0,2.0,24.09,-63.51,-11.34,-14.72,-17.97,-34.13,-59.01,-148.57,-83.46,419.43,3.28,-108.97,-281.07,48.9,4.13,0.0
2.0,1.0,-14.5,14.29,-13.4,12.88,-22.58,50.28,29.47,70.21,-40.92,-413.28,-54.71,218.62,36.23,94.49,-69.81,2.0
1.0,1.0,37.13,86.43,-65.61,43.53,575.8,-25.23,63.25,39.15,-10.31,-159.53,101.17,208.5,-309.05,-37.03,131.7,0.0
2.0,2.0,6.62,-13.11,26.45,-47.55,69.56,32.36,46.13,-146.39,35.55,50.91,-116.43,-115.77,-236.53,56.35,150.67,2.0
2.0,1.0,-28.92,42.3,-8.48,-37.96,322.17,-3.45,9.99,7.08,-103.54,-305.05,71.33,-227.65,-25.87,68.94,85.72,0.0
1.0,1.0,27.07,-134.81,8.55,37.89,194.01,-96.38,-69.86,42.07,34.45,-93.65,-101.88,48.45,-119.38,-59.53,-30.61,2.0
1.0,1.0,-20.53,-60.43,-17.26,9.95,108.99,16.16,-2.0,44.48,-44.2,-172.43,20.67,125.64,-87.86,41.9,-132.11,2.0
0.0,0.0,14.89,107.14,37.92,-43.72,216.29,-33.62,107.79,94.63,-8.81,224.34,54.23,156.88,35.06,-151.18,-50.75,1.0
1.0,2.0,-43.09,48.26,-39.79,-8.65,172.41,-86.44,-90.7,119.4,-120.5,-77.02,-36.53,87.96,-57.83,102.93,-114.87,1.0
1.0,1.0,7.56,-84.62,32.48,82.99,143.63,25.59,-50.61,-29.6,23.4,-139.2,33.93,-23.22,-41.87,-74.96,61.02,2.0
1.0,1.0,-7.17,41.66,18.72,-29.49,-43.18,8.17,-140.88,94.57,76.81,-401.6,-86.94,107.38,192.88,10.01,6.77,1.0
1.0,1.0,42.64,-25.87,23.33,6.54,103.58,-55.77,3.52,-5.25,45.17,-164.32,40.91,-119.96,-45.2,33.87,101.09,2.0
1.0,1.0,13.96,-30.9,22.97,-2.23,62.53,36.97,-1.58,-65.33,-64.72,216.52,-51.77,38.08,-192.86,7.87,-10.1,0.0
1.0,1.0,-22.18,-46.87,-5.75,-68.67,69.94,-37.44,14.66,21.65,-6.98,-79.19,-53.27,154.92,48.71,-88.84,-143.06,1.0
1.0,1.0,-18.37,-84.46,17.94,1.32,258.12,-80.79,-90.51,108.44,-79.74,-61.58,-84.9,77.28,-143.27,17.67,-144.96,2.0
2.0,1.0,3.19,-14.34,-29.47,-33.52,-24.07,-0.44,45.77,19.28,-65.1,-253.13,15.73,-72.61,-9.79,125.22,122.25,0.0
0.0,1.0,-4.67,39.46,11.8,6.28,-233.95,-18.9,77.73,-46.16,71.28,59.6,-9.84,122.17,168.41,-55.12,-74.54,1.0
1.0,1.0,-39.51,100.97,-16.09,1.0,-15.8,24.09,13.28,83.09,18.45,134.17,-72.52,140.38,44.68,-8.57,-135.03,1.0
1.0,1.0,-46.76,-167.44,-12.77,109.61,335.49,-34.93,-46.03,8.1,41.28,94.83,34.95,11.62,-270.52,-104.16,-73.74,2.0
1.0,1.0,-79.06,-96.83,3.52,114.58,113.37,57.2,51.35,-66.82,-59.74,78.65,-95.89,-21.3,-140.67,-33.37,0.93,0.0
2.0,1.0,0.43,-17.58,-18.1,-70.54,271.71,-0.92,-99.89,64.68,76.13,104.52,-20.82,-123.94,-232.39,4.41,155.95,2.0
1.0,1.0,15.7,4.41,-6.57,-28.41,-80.54,31.56,-29.94,12.21,-11.85,74.25,-34.7,-258.79,74.38,50.57,109.18,0.0
1.0,1.0,-31.01,26.78,15.9,-114.15,43.38,-29.18,-33.08,69.56,30.99,-289.43,-69.53,17.45,134.69,3.47,35.27,1.0
1.0,1.0,-62.91,-91.37,-8.42,33.46,314.23,67.85,-35.74,36.38,73.97,122.1,77.18,-47.54,-215.19,-98.76,50.64,2.0
1.0,1.0,21.36,-72.59,15.29,47.51,46.63,61.5,35.39,76.42,3.82,-424.28,-24.18,-137.92,97.16,85.04,54.79,2.0
1.0,1.0,40.35,-82.36,-50.79,28.13,286.95,11.98,43.26,-74.7,-62.74,-58.7,40.74,114.58,-270.9,-35.84,43.22,0.0
1.0,1.0,-28.95,47.46,-7.35,13.34,68.87,-21.46,-4.86,63.95,-81.48,-69.63,38.81,320.89,-28.88,10.84,-117.37,2.0
0.0,0.0,7.06,25.85,19.47,-47.88,29.12,-13.93,-22.25,-7.35,-27.29,-17.33,-84.37,31.23,197.68,-141.08,-35.57,0.0
1.0,1.0,-12.66,-53.89,1.9,37.51,565.81,51.63,-18.06,129.71,-25.59,-197.51,72.1,90.19,-242.65,-33.02,-82.71,2.0
1.0,1.0,27.64,39.33,29.9,10.98,161.61,9.07,19.77,36.87,-35.0,-33.85,-7.45,-252.07,-11.54,53.64,120.99,0.0
1.0,0.0,-21.2,81.77,17.24,-24.33,-7.87,-58.46,-9.89,19.35,44.37,-20.16,16.75,-3.61,184.45,-75.55,-73.23,1.0
1.0,1.0,17.09,-105.96,-7.82,-28.36,250.19,11.88,104.47,84.66,-45.27,-39.75,91.09,-33.34,-112.57,-21.25,-83.98,2.0
1.0,0.0,22.78,105.03,13.84,-12.73,79.08,-1.28,-5.37,21.26,17.75,-93.72,78.0,-71.86,216.52,-62.75,-101.22,1.0
1.0,2.0,-64.89,26.68,4.08,49.16,274.26,32.98,-47.15,-54.83,-18.38,255.53,-95.6,67.23,-411.59,19.31,277.09,0.0
1.0,1.0,-15.65,-110.92,-5.38,-11.32,97.34,-91.15,-36.27,32.51,-31.16,-67.51,-29.99,-17.86,-56.25,4.95,-129.7,2.0
1.0,1.0,31.6,-13.06,-19.48,-98.08,28.37,-46.07,-17.29,24.85,-56.99,283.26,-0.82,62.7,-41.93,-71.1,-26.19,1.0
1.0,1.0,-57.8,-6.86,32.15,10.25,-137.32,69.75,-26.95,16.76,66.9,-59.45,46.83,16.74,132.36,-8.39,-106.81,1.0
1.0,1.0,-39.67,144.91,11.89,-58.66,410.64,4.7,87.65,-38.98,-23.84,-99.36,-135.32,-262.98,61.64,-59.44,65.99,0.0
1.0,1.0,-16.84,101.73,-9.09,0.32,252.37,29.93,-33.12,16.15,-84.13,6.16,61.75,-81.11,-57.29,8.41,102.4,0.0
2.0,1.0,16.52,-2.04,15.14,48.49,68.7,56.75,-15.29,111.55,-3.28,-212.28,-90.71,-208.41,39.93,106.26,67.0,2.0
1.0,1.0,-19.26,-45.05,-51.96,-28.77,-105.68,-62.07,24.65,-54.68,-15.07,-115.04,-52.71,115.22,-26.3,31.13,-49.61,2.0
1.0,2.0,-25.98,-63.5,-22.5,8.65,57.01,12.99,36.8,109.14,-21.31,-340.35,28.51,-199.93,8.0,163.97,73.25,2.0
2.0,1.0,15.41,104.11,-13.88,24.84,92.48,38.39,-34.7,-34.97,-17.45,301.58,94.31,-69.11,-138.5,3.64,83.76,0.0
1.0,2.0,-27.79,-21.79,3.62,32.71,-2.37,6.98,-13.57,-23.07,-32.67,-95.08,-9.09,100.47,-112.9,85.97,-61.98,2.0
2.0,1.0,-43.45,-35.42,-32.37,23.07,-173.89,31.88,-81.75,-22.89,-67.88,-99.89,111.4,88.25,28.33,56.24,-57.51,1.0
1.0,1.0,-24.27,44.19,17.03,-6.84,-153.39,-25.42,-62.2,72.73,39.71,-100.66,48.5,203.55,116.85,13.61,-49.15,1.0
2.0,1.0,14.05,86.92,-73.13,16.01,-140.11,-46.52,14.76,55.63,-1.12,-309.38,14.55,-242.94,120.84,196.03,261.79,2.0
2.0,1.0,-9.78,-136.57,-13.94,-66.94,177.26,7.15,125.28,66.41,51.1,-182.88,-35.13,38.47,-128.14,-12.38,-124.03,2.0
1.0,2.0,43.32,-82.67,-27.45,-24.01,-78.2,-42.35,-85.39,-85.05,-33.26,152.37,-16.36,-175.33,-131.03,77.27,61.81,0.0
1.0,1.0,25.26,28.53,54.88,75.54,-47.03,-38.41,-57.48,31.11,-10.88,-121.46,-5.98,-222.04,58.94,106.07,185.67,0.0
1.0,1.0,64.95,47.99,-29.86,6.61,90.53,79.63,45.47,50.62,-1.51,-35.92,8.45,-238.3,31.37,80.65,34.44,0.0
1.0,1.0,16.9,-87.28,-30.55,-122.94,-548.61,41.46,3.68,112.17,12.73,-192.54,-29.21,314.79,262.06,79.73,-247.01,1.0
2.0,1.0,-12.02,20.77,3.55,8.68,46.97,11.48,-89.96,-11.8,42.66,135.42,26.29,-3.38,-228.85,43.71,236.33,2.0
1.0,1.0,-52.18,-69.74,-15.14,-30.69,128.98,63.5,-54.72,-24.88,-40.9,106.11,-3.67,-36.73,-234.24,17.78,193.51,0.0
1.0,1.0,-21.73,-7.64,-51.68,-39.34,-59.34,0.42,-29.95,-45.13,-41.89,216.81,95.87,-22.46,-138.8,46.4,60.4,1.0
1.0,1.0,-15.95,-55.92,73.41,25.29,-51.35,22.89,62.88,-52.51,-41.05,318.25,-118.65,-275.48,-149.81,77.66,54.49,0.0
1.0,2.0,28.69,-69.7,-53.33,6.06,518.23,-54.84,78.64,208.02,-62.67,-127.51,5.44,-42.95,-223.32,54.66,-163.48,2.0
0.0,1.0,-20.36,-146.23,-20.69,55.64,460.15,-36.0,-26.9,61.89,67.7,-382.47,14.4,-248.77,28.05,-91.58,-50.32,2.0
1.0,1.0,1.3,-22.29,31.49,8.65,93.91,-57.6,43.27,118.45,-16.42,155.56,-63.48,-506.98,-8.13,114.36,139.71,0.0
1.0,1.0,-76.8,-100.23,4.72,9.07,100.37,-39.07,-16.59,-44.02,-26.28,-13.66,40.62,-125.17,-85.05,-7.52,14.73,0.0
1.0,1.0,-62.06,36.77,35.98,-34.42,-466.04,-85.81,-31.41,107.63,4.18,-128.2,26.03,249.07,197.45,122.06,-82.83,2.0
1.0,1.0,11.01,-48.77,-34.18,-83.78,-177.46,22.92,7.86,51.37,-16.0,-216.33,-1.39,-36.32,-17.59,169.26,124.6,0.0
1.0,0.0,-0.12,68.71,17.93,5.62,86.29,81.04,19.61,96.82,-72.99,348.28,55.73,131.97,-30.75,-103.09,98.31,1.0
1.0,1.0,20.37,-54.37,16.3,-70.13,197.82,-39.67,-77.45,149.65,21.14,-234.94,-4.68,-211.52,-22.46,91.47,43.87,2.0
1.0,0.0,18.28,25.19,6.86,-31.38,175.44,5.23,-39.23,1.18,-35.94,147.84,82.49,139.4,15.58,-151.21,-121.76,1.0
0.0,1.0,2.67,26.64,-20.97,-27.44,-4.22,38.94,-6.4,32.03,79.59,-180.59,-26.59,125.02,220.74,-102.0,-193.24,1.0
1.0,1.0,31.61,-90.26,-25.8,9.85,270.63,-62.78,64.27,156.03,40.72,-237.11,191.36,-190.38,44.94,-9.37,-57.15,2.0
2.0,1.0,29.34,75.37,-14.59,3.57,306.88,-7.96,11.2,68.49,-77.91,-99.81,-204.6,-79.58,-151.22,70.91,198.52,0.0
1.0,0.0,47.63,47.24,-24.26,44.93,164.03,24.61,-3.37,6.42,-1.12,-129.34,-61.15,43.12,124.09,-93.68,-143.43,1.0
2.0,1.0,32.25,13.57,-3.48,-86.96,172.95,-57.42,19.45,30.75,14.35,137.96,-122.84,-322.72,-90.64,22.3,127.46,0.0
1.0,2.0,-9.14,-102.31,11.1,13.07,96.96,28.96,69.22,-33.36,-11.92,78.02,81.53,-190.73,-193.48,54.58,107.37,0.0
1.0,2.0,22.94,29.26,-13.5,-59.27,-142.98,-42.44,-62.4,75.01,30.0,1.82,32.75,-16.43,-26.28,123.33,191.94,0.0
1.0,1.0,69.79,111.46,10.71,14.18,242.98,60.47,25.6,6.13,-7.28,-132.13,-118.12,24.52,-12.38,16.53,-109.44,0.0
1.0,1.0,-38.95,-138.28,-11.27,36.75,34.64,9.16,34.31,20.68,-80.52,-100.31,-59.15,-100.32,-86.89,87.87,-131.57,2.0
1.0,1.0,21.78,-119.44,0.39,-34.61,256.18,15.05,-64.32,-15.34,-53.59,-13.48,-80.91,-179.72,-117.24,-41.2,-9.23,0.0
2.0,0.0,-0.89,-14.96,28.6,-27.36,39.86,4.92,56.7,-24.49,-8.82,210.32,45.87,-470.27,71.82,1.82,-85.15,0.0
1.0,1.0,46.27,-19.55,-3.63,18.38,174.11,-54.02,-72.24,15.11,-61.56,-208.76,-48.88,148.46,-156.81,64.04,-39.13,1.0
1.0,1.0,-20.09,46.62,-39.22,23.92,223.22,-43.79,-26.66,-10.62,-9.21,34.05,-53.65,-3.03,-72.03,-42.42,26.31,0.0
0.0,1.0,-21.26,-32.39,-22.35,-10.96,-405.6,48.94,41.65,17.51,84.26,1.47,-16.59,274.68,229.88,-44.63,-234.11,1.0
1.0,1.0,22.75,8.51,-14.53,-27.43,147.16,-48.96,-31.57,27.39,-99.67,199.44,52.88,87.73,-143.78,-19.0,-14.88,1.0
1.0,1.0,-45.39,-30.27,-14.95,4.26,68.61,35.29,31.89,34.03,-34.83,-16.6,61.82,-57.79,-17.43,39.69,-56.78,2.0
1.0,1.0,25.35,-49.73,46.43,32.74,53.85,55.31,-4.66,-21.4,-10.98,-208.93,14.45,74.62,101.22,-64.38,-163.8,1.0
1.0,1.0,-9.49,75.6,-45.66,-1.02,197.6,90.41,-76.06,-12.6,-27.63,53.22,126.92,-197.38,69.05,-19.94,-206.82,0.0
0.0,1.0,-26.88,31.27,-19.34,-2.35,-430.15,25.27,13.1,-7.47,82.49,47.38,-81.02,230.79,170.43,12.08,-50.06,1.0
1.0,1.0,-35.56,-42.15,53.83,46.08,283.57,15.59,44.11,-92.73,-66.28,80.38,-11.98,1.36,-178.79,-74.57,-65.22,0.0
1.0,1.0,-56.77,62.66,11.64,-10.04,-99.71,-16.95,29.13,-9.36,12.23,18.7,-42.15,-26.37,121.49,-2.0,-65.95,1.0
2.0,1.0,-57.41,-23.57,15.58,-49.95,-169.36,25.05,2.65,106.92,-40.72,-233.03,24.09,-154.11,-11.22,240.95,159.79,0.0
1.0,1.0,44.95,22.37,20.05,-14.62,189.76,-53.22,-71.86,-47.54,-48.63,-3.08,4.7,-62.02,-25.81,-17.89,-163.86,1.0
1.0,1.0,-32.9,32.48,-43.47,-7.63,-495.47,-46.36,40.04,52.69,98.05,7.06,-20.71,269.66,197.23,27.89,-9.39,1.0
1.0,1.0,72.02,-129.66,-35.65,-27.26,110.22,-77.89,49.05,-5.72,26.27,-175.07,-61.51,287.2,-168.9,-35.74,-183.94,2.0
0.0,1.0,28.64,33.11,6.12,-71.02,-367.73,40.71,82.36,81.21,55.4,-187.09,-109.56,255.59,244.73,18.05,27.03,1.0
1.0,2.0,25.06,32.97,22.23,48.02,189.08,43.16,-19.65,108.11,22.66,-174.5,60.96,-47.74,-113.38,135.71,-8.15,0.0
1.0,1.0,20.32,-26.17,-39.14,34.92,15.78,29.36,84.66,14.98,8.16,-60.11,-60.45,21.29,51.14,-39.99,-30.1,2.0
1.0,1.0,-35.33,8.47,37.76,-4.68,243.2,5.66,-89.42,-19.76,-45.8,0.56,69.27,47.55,-14.32,-96.11,-140.75,1.0
1.0,1.0,36.69,-42.19,-35.45,-52.3,150.57,16.83,17.41,90.42,-25.09,-29.27,-30.23,185.99,-124.64,-26.74,-44.46,2.0
2.0,1.0,18.38,71.3,-12.77,43.04,486.86,8.28,-49.08,59.0,-52.52,-168.91,55.96,-83.83,-174.46,34.03,68.09,0.0
2.0,2.0,23.61,-114.3,-63.79,109.77,237.3,-33.99,-54.28,-73.1,-3.12,121.39,-20.13,-107.59,-332.11,17.62,12.53,2.0
1.0,1.0,-48.77,83.99,13.86,14.76,126.46,-0.01,46.54,0.67,-8.01,-190.22,16.46,-52.19,113.75,-0.76,-74.28,1.0
1.0,1.0,-24.53,42.4,33.65,15.3,-262.82,47.36,-41.18,8.66,3.05,-94.91,-56.65,176.09,219.3,-0.14,-180.11,1.0
1.0,1.0,-15.48,75.49,21.15,16.28,215.33,-21.94,151.71,35.57,-28.48,-64.34,12.97,2.47,-120.94,29.79,240.92,0.0
2.0,1.0,5.22,71.54,-17.19,32.79,265.35,62.66,-41.64,-57.97,-44.72,-418.07,-59.57,275.0,-108.66,1.65,46.7,0.0
2.0,1.0,-72.38,25.58,-2.08,136.66,130.18,49.27,65.06,83.92,-93.21,-182.79,-38.68,-214.87,-79.32,151.81,275.52,0.0
2.0,1.0,26.96,23.76,-31.39,-27.91,31.74,-133.17,-40.48,0.2,23.07,-30.58,-74.11,-176.12,-110.43,114.84,162.95,2.0
1.0,1.0,28.86,-134.76,-33.74,-1.25,212.42,-31.45,-53.74,53.64,25.84,-161.4,43.17,-18.87,-91.4,-31.75,-54.24,2.0
1.0,1.0,60.79,63.13,20.75,53.38,265.47,-13.39,-16.07,120.81,-15.81,38.07,22.74,-317.67,-66.99,103.24,30.85,0.0
1.0,1.0,37.65,-41.87,-33.92,-22.03,145.42,-9.53,31.11,25.06,-71.27,-62.64,-27.17,77.65,-77.76,15.96,-93.98,2.0
1.0,1.0,2.48,159.05,-5.55,71.03,367.9,-31.45,49.44,17.51,-76.19,20.43,-4.21,134.23,-150.33,-31.27,123.39,0.0
1.0,1.0,0.04,38.72,-7.05,-21.69,-83.85,33.02,-16.23,7.9,12.65,-300.53,-89.41,-173.99,77.47,138.67,197.92,2.0
1.0,1.0,-37.56,-53.29,3.6,20.05,17.56,-47.01,-85.33,19.97,-164.85,359.85,30.91,223.19,-228.03,-36.91,90.89,1.0
0.0,1.0,-21.77,1.11,30.54,60.91,-286.45,-9.16,-40.1,-8.72,30.59,79.77,-73.45,145.55,171.54,-21.79,-251.21,1.0
1.0,1.0,8.31,158.94,-15.32,-68.05,-79.03,-33.8,-3.37,120.16,62.74,67.72,32.75,121.25,184.37,-18.74,-115.71,1.0
1.0,1.0,-51.17,-20.19,-38.42,12.35,252.2,17.99,49.22,64.68,-65.1,36.33,-50.7,115.74,-180.02,-7.55,-33.78,2.0
0.0,0.0,27.55,-0.2,6.11,52.83,100.0,55.84,2.59,0.48,29.19,114.17,-54.83,-79.59,182.78,-169.5,-194.76,1.0
2.0,1.0,-9.94,23.06,-10.36,-53.45,102.39,-18.3,-102.4,-0.33,21.71,145.51,-77.39,-138.54,-190.0,62.94,172.83,0.0
1.0,1.0,18.38,-15.27,-49.95,-67.5,251.62,-13.36,-19.7,92.68,-66.04,-215.21,-74.25,193.15,-90.14,28.17,-161.08,2.0
1.0,1.0,9.66,34.16,12.93,-17.27,174.25,37.18,30.51,62.97,-15.73,102.22,-125.22,149.82,-108.88,-41.18,-37.36,2.0
1.0,1.0,-49.83,99.62,20.17,-111.01,98.73,-29.75,-91.86,78.78,11.48,8.86,-69.01,71.96,94.98,-47.77,-91.31,1.0
0.0,1.0,-7.6,60.86,-7.4,58.04,411.15,3.3,-30.81,-9.61,-13.94,109.92,-137.99,26.56,17.51,-193.29,-176.68,1.0
1.0,1.0,-54.23,-16.59,5.64,-46.57,-44.25,-29.25,-12.05,82.48,22.0,-260.55,-8.73,-34.59,35.24,99.53,115.05,2.0
2.0,2.0,-14.21,-40.23,-1.41,-20.49,-20.56,-1.27,-78.2,48.26,-18.46,-130.0,95.15,-104.86,-120.84,163.57,109.03,2.0
1.0,1.0,-12.31,-65.28,-6.21,32.96,132.38,3.31,-63.6,83.5,34.07,-291.67,-101.19,-103.15,32.38,28.93,29.41,2.0
2.0,1.0,19.96,3.03,-40.64,24.35,291.75,19.81,30.85,103.61,-64.06,-219.34,158.73,-145.61,-159.54,137.8,101.08,0.0
1.0,1.0,-31.47,0.29,-0.94,-39.42,193.95,54.21,-72.52,98.39,-100.47,201.44,-195.64,-32.97,-95.79,-23.17,77.12,2.0
1.0,1.0,-23.96,-57.19,45.89,45.54,34.64,115.73,88.0,49.73,-20.82,-362.14,-55.5,-191.45,126.98,58.77,53.55,2.0
1.0,2.0,-27.79,-59.16,4.63,-15.9,184.05,-25.56,-13.99,-69.46,-47.31,193.25,3.38,25.57,-251.37,-20.29,15.75,0.0
1.0,1.0,-5.61,-17.57,71.87,-29.24,57.06,39.17,-23.58,32.59,5.71,-354.06,-17.61,-196.72,107.96,57.37,108.62,2.0
1.0,1.0,21.78,68.91,-3.19,50.34,-179.98,-3.51,57.84,-83.21,-10.75,-206.43,-92.5,205.02,108.02,20.66,57.38,0.0
0.0,1.0,29.52,-98.16,29.45,-56.0,-417.64,37.88,-34.31,53.87,82.01,171.1,-17.69,137.9,137.51,-11.47,-226.26,0.0
1.0,1.0,27.82,-45.6,-5.88,-52.46,360.13,-38.79,37.24,85.81,84.56,139.74,80.82,-114.25,-226.09,-65.45,96.6,2.0
